Ayssi comensan las paraulas de Albucasim .	"Thus begins the words of Albucasis."
E per aquo, filhs, necessari es a vos que la operacio am ma sia devisada en dos devesios: so es en operacio a lu qual es associada salut, e en obra am la qual es perilh en las majors disposicios.	And therefore, children, it is necessary for you that the operation with the hand be divided into two parts: one part is the operation associated with health, and the other part is the work in which there is danger in the most severe dispositions.
E yeu ja he exsitat aquo en tot loc de aquest libre en le qual venc opperacio en la qual es error e temor; per que necessari es a vos que guardetz aquo e layssetz aquel, per que les folhs no atrobo via a parlar e a vos desonestar.	And I have already mentioned this in all parts of this book where there is discussion about operations involving error and fear. Therefore, it is necessary for you to guard against that and leave it, so that foolish people do not find an opportunity to speak ill of you and bring dishonor upon you.
E donc prenetz las vostras armas am sollicitut e am proteccio de Dieu , e les vostres malautes am falicitat e am fermetat.	Therefore, take up your arms with diligence and protection from God, and approach illnesses with confidence and steadfastness.
E usatz de la milhor via per la gracia de Dieu perdusent a salut e a lausabla successio, e laysatz las malautias terriblas de difficil sanacio, e ostatz las vostras armas de aquo que vos fa temer, per so que ysitatio en vostra fe e en le vostre nom no vos evasisca: quar mays es remanent a la vostra gloria, e pus aut en le mon e en derier a las vostras sanctitatz.	Therefore, use the best way through the grace of God to preserve health and achieve successful outcomes, leave difficult illnesses with terrible prognosis alone, show your weapons against that which makes you afraid, so that your faith and trust in yourself and your name may not abandon you. For it is more pleasing to your glory, both here on earth and hereafter, in your sanctity.
Gualia ja diyssec en alcunas sieuas monicios:	For as I have already said in some of my treatises:
“No mediquetz malautia mala, per so que mals metges no siatz nompnatz”.	"Don't treat incurable illnesses, lest you become known as a bad doctor."
E yeu ja he devesit aquest libre segontz tres capitols.	And I have already divided this book according to three chapters.
Comensa la divisio del libre, e primier de la primieyra partida.	The division of the book begins, and first of the first part.
Le primier capitol ordenat del cap entro·s pes, en las formas dels instrumentz e en les ferrementz dels cauteris, e de aquo que necessari es en la opperacio.	Chapter 1, arranged within these sections: on weights, forms of instruments and irons for cautery, and what is necessary in the operation.
La divisio de la segonda partida.	The division of the second part.
Le segon capitol, de siccio e perforacio, e de ventosas, e de plaguas, e de extractio de sagetas e de semblantz ad aquelas, tot capitolat e ordenat de las formas dels instrumentz.	Chapter 2, concerning cautery and perforation, cupping vessels, plasters, and the extraction of arrows and similar items, arranged according to the forms of instruments.
Divisio de la tersa partida.	Division of the third part.
Le tertz capitol, de restauracio e de dislocacio, e de curacio de torcio e de semblantz ad aquels; capitol ordenat del cap entro·s pes, e de las formas dels instrumentz.	Chapter 3, concerning reduction and dislocation, and the treatment of torticollis and similar conditions; arranged according to weights and forms of instruments.
De cauteri am foc e am medicina aguda e rememoracio de la opperacio.	On cautery with fire and with acute medicine, and a reminder of the operation.
Am aquel comensa le tractat de tot le libre.	With this begins the treatise of the entire book.
Cove que yeu digua la qualitat dels juvamentz de aquel cauteri e dels noccumentz de lu, e en qual compleccio sia prohibit cauteri.	It is necessary for me to speak about the qualities of those who are benefited by this cautery and those harmed by it, and in what condition cautery should be prohibited.
Donc dic que·l sermo de la qualitat del juvament de cauteri e del noccument de lu es sermo lonc e prolixs, e subtil per sciensa, e secret amaguat; e ja de lu a parlat gran multitut de savis, e de lu se son desacordatz, et a mi abasta un petit dels sermons de lor, temen perlonguacio.	Therefore, I say that the discussion on the qualities of those benefited by cautery and harmed by it is long and verbose, subtle in science, and secretly hidden. Many wise men have spoken about it, but they disagree among themselves, and it suffices for me to mention a little of their sermons due to lengthiness.
E donc dic que cauteri comfereys a tota compleccio universalment la qual es am materia o ses materia, exceptat dos compleccios, las quals son compleccios caudas ses materia .	And therefore I say that cautery is beneficial for every universal condition, whether it has matter or not, except for two conditions, which are conditions of the cauda without matter.
En la compleccio cauda e secca am materia se desecordero; quar alcus dyssero que cauteri es juvatiu ad aquela, e les autres dyssero le contrari de aquel, que cauteri no es convenient en malautia la qual es per qualiditat e per siccitat, quar natura del foc es qualiditat e siccitat, e enconvenient es que malautia cauda e secca am aquo que es caut e sec sia sanada.	"The tail-like and dry complexion with matter out of harmony; for some said that cautery is beneficial to this one, but others said the opposite, that cautery is not convenient in an illness which is due to quality and dryness, because nature of fire is quality and dryness, and it would be inconvenient for a dry and hot disease like this to be treated with something hot and dry."
E diysec aquel que ditz le contrari de aquel, que per cauteri es fayt juvament en tota malautia cauda e secca que ve en les cors dels homes, quar quan tu comparas le cors de home e las humiditatz de lu a la compleccio del foc, atrobas le cors de home freg.	"Yet he who said the opposite argues that cautery brings benefit to all hot and dry diseases found in human bodies, for when you compare the body of man and its humidity to the complexion of fire, it finds them similar."
E yeu dic per le sermo de aquel, que esperiment aquo ja a mi alscunas vetz a descubert.	"And I say that this has been experienced by me many times in practice."
Mays empero no cove que vengua sobre aquo aquel que ja es exproat e excersitat en le capitol de cauteri per derier exercici, e a conogut la diversitat de la compleccio dels homes e la disposicio de las malautias en lor meteyssas, e las causas de aquelas, e·ls accidentz de lor, e l’espasi del temps de aquelas.	"But it is not necessary to come back to this subject which has already been extensively discussed in the chapter on cautery, and which has been well known for a long time. Everyone knows the diversity of human temperaments and the dispositions of illnesses that occur in them, as well as their causes and accidents, and the duration of those conditions."
Mays en las autras compleccios, no es sobre vos temor, e majorment en las malautias fregas e humidas, quar ja totz les metges se son acordatz sobre aquels, e no so desecordatz en le juvament am cauteri en aquelas.	"But in other complexions, there is less concern, and especially in hot and humid illnesses, since all physicians are agreed about these matters and do not disagree on the use of cautery in treating them."
E sapiatz, filhs, que del secret de curacio per cauteri am foc e de la bontat de lu, so sobre cauteri am medicina comburent, es quar le foc es simple, la accio del qual no perven sino al membre le qual es cauterizat e no notz al autre membre am lu ajustat sino am petit nocument.	"And know, my son, that the secret of treating by cautery with fire and its benefits lies in cautery being a medicine that burns. For fire is simple, and its action only reaches the member being cauterized, and it does not harm any other adjacent member unless with little damage."
Mays la accio de medicina comburent perven ad aquel en les membres le qual de lu alunhat, e fort leu fa venir en le membre malautia de dificil sanacio e fort leu ausit.	"But the action of a burning medicine reaches that which is nearby in the members, and often it brings illness to those members which are difficult to heal, and also often it removes them."
Mays le foc, per la sua sublimitat e de la sua substancia bontat, no fa aquo sino que superfluisca E ja es a nos conogut per experiment e per longitut de servitut de studi am l’art sobre le veritat de las causas; e per aquo yeu so excusat de la longitut del sermo E si no fos que no es legut al mieu libre en aquest pausero a vos secret amaguat am le foc, e la qualitat de la operacio de lu en les cors e de la sieua expulcio per la qual expellis las malautias, am sermo philosophic demostratiu, le qual siria acuit en las vostras pessas.	"But fire, because of its sublimity and the goodness of its substance, does not do this except to purge excesses. And we have known this for a long time through experiment and the length of service in studying the art, regarding the truth of causes; therefore I am excused from speaking at length on this subject. If it were not forbidden to mention this secret in my book at this point, I would reveal it to you with philosophical demonstration, which would sharpen your understanding."
E sapiatz, filhs, que els se desacordan del temps en le qual es convenient far cauteri e pausan le milhor temps de primaveyra.	"And know, my son, that they disagree about the time when it is convenient to perform cautery, and they consider the best time to be in spring."
E yeu dic que cauteri es convenient en tot temps, per so que le nocument per le temps accident es submergit en le juvament de aquo que am le cauteri es atirat, e majorment si le cauteri es per dolors o de dolors necessaries, fortz e fistinas, las quals no suffertan tarditat per so que es temut de aquelas que vengua malicia, que es major que petit nocument entrant per lo temps.	"And I say that cautery is convenient at all times, because the damage caused by time's accidents is submerged in the benefit of what is drawn out by cautery. And even more so if cautery is performed for pains or necessary purposes, such as those that cannot tolerate delay because of fear of worse malice coming about, which is greater than little harm entering through time."
E aysso no catz en vostras pessas, o, filhs, aquo no estiman sino le poble vulguar e les fols metges, so es que ad aquela malautia que es sanada per cauteri no es redicio tot temps, e pausan aquel consequen.	"And know this not in your hearts, my son, for only the common people and foolish physicians estimate this, namely that the illness which is healed by cautery has a relapse at all times, and they consider it to be a consequence of that."
E la causa no es ges ayssi quo els cuydan per aquo, quar cauteri no es sino en loc de medicina la qual altera la compleccio e esicca las humiditatz las quals son causa per que veno las dolors.	"And the cause is not at all as they suppose, for cautery is nothing but a medicine that alters complexion and dries out the humors which are the cause of pains."
Mays empero cauteri superflueys sobre la medicina per volicitat de la sua valitut e vertut de la sua operacio e grandesa del sieu senhor.	"But indeed, cautery exceeds medicine in its value and virtue of its operation and greatness of its lordship."
E es possible que la sua malautia retorne en alcuna hora del temps, segon la compleccio del malaute e la locacio de la sua malautia, e la vertut de lu, e aquo que es preparat en le cors de lu de la agreguacio de las superfluitatz en lu, e aquo que es pervengut a lu en la sua acquisicio en viandas e semblantz de aquelas causas; sino que la malautia en la qual sia aministrat cauteri sia malautia subtil en membre de paucas superfluitatz e humiditatz, ayssi cum cauteri de dent per dolor e semblantz ad aquel, possible es que en lu no retorne aquela dolor, mays aquo se fa en petitz.	"But it is possible that the illness will return at some time, according to the complexion of the sick person and the location of the illness, and the virtue of cautery, and what is prepared in the body from the aggregation of excesses therein, and what has been acquired by it through food and similar causes; nevertheless, the illness in which cautery is administered will be subtle, in a member with few superfluities and humors, as for example cautery of teeth for pain and similar ones, it is possible that that pain will not return, but this happens rarely."
E mays sermo vulgar es que cauteri es le derier remezi de medicina, e es sermo dreyturier, no ad aquo que els entendo en lu, quar els crezo que no es curacio que aprofieyta am medicina ni am autra causa aprop cauteri.	"And moreover, the common saying is that cautery is the last resort of medicine, and this saying is quite true, for they believe that there is no cure that profits by medicine nor by any other cause before cautery."
E la causa es en contrari de aquo; e la entencio que cauteri es le derier remezi de medicina no es sino quan administram las manieyras de curacio en alcunas malautias, e aquelas medicinas no conferieysso, e aprop en la fi de la causa aministra hom cauteri, e aprofieyta ad aquela.	"And the cause is contrary to this; and the intention that cautery is the last resort of medicine means only when the methods of cure are administered in certain illnesses, and those medicines do not help, then cautery is administered at the end of the cause, and it profits there."
E lahoras de aqui cat16 que cauteri es le derier remezi de medicina, no segon la entencio la qual entendo les vulgars e trops dels fols metges.	"And from here on it is clear that cautery is the last resort of medicine, not according to the intention which common people and most foolish physicians understand."
E diyssero les antics que cauteri am aur es milhor que cauteri am ferr, e no diyssero aquo sino per la equalitat del aur e sublimitat de la sua sustancia.	"And they said that cautery with gold is better than cautery with iron, and they did not say this except for the equality of gold and the sublimity of its substance."
E diyssero que le loc de cauteri no fa brac, cum aquo no sia absolutament vertat, quar yeu ja he aquo proat e he atrobat que aquel no fa aquo sino en alcus cors ses les autres, e cauteri am aquel es bo e milhor que am ferr ayssi quo els diyssero; mays empero quan tu fas cauteri am foc am de aur, no es a tu declarat, quar es egnit segon la quantitat que tu vols per la rugor de l’aur, e quar prepara a recebre freg; e si ajustas sobre lu ignicio se fon l’aur per le foc, e caso en le foc alcunas laminas per que le artifex catz per la occupacio de aquel.	"And they said that the place of cautery does not make a scar, which is not absolutely true, for I have already proven and demonstrated that this is not so except in some bodies without others, and cautery with it is good and better than with iron as they said; nevertheless, when you perform cautery with fire with gold, it is not clear to you, for it depends on the quantity you want because of the heat of the gold, and prepares to receive friction; and if you adjust it over ignition, the gold will melt in the fire, and some sheets may fall into the fire so that the artist may catch them by chance."
E per aquo es fayt cauteri am ferr deves nos pus leugerament e pus propdanament a rectitut de operacio.	"And for this reason cautery with iron is done more gently and more precisely to the uprightness of operation."
E yeu ja he ordenat aquest capitol en le cauteri segon capitols, et he ordenat aquels del cap entro les pes, per so que aleugo le demandant aquo que vol de lu.	"And I have already arranged this chapter on cautery according to chapters, and those of the head within the weights, so that later you may ask for what you want from it."
De cauteri de dolor de cap per frigiditat e humiditat.	"On cauterizing pain in the head due to coldness and humidity."
Le capitol primier.	"The first chapter."
Aquesta cauterizacio confereys a la humiditat e frigiditat sobre le servel accident de la qual so doas causas, so es causa de soda e multitut de flux raumatic, apelat corissa, del cap a las partidas dels huelhs e de las aurelhas fluent, e multitut de dormir, e de dolor de dentz e del guolayro, e universalment de tota malautia que ve per fregiditat, ayssi cum paraliticament, sodo e apoplexio, e semblantz en aquelas malautias.	"This cautery counteracts humidity and coldness from the common accident which these two causes are due to, namely an abundance of nasal flux called catarrh flowing from the head into the parts of the eyes and ears, and an abundance of sleep, and pain in teeth and in the throat, and generally all illnesses that come from coldness, such as paralysis, gout, and apoplexy, etc. in those illnesses."
La forma de aquesta cauterizacio es aquesta, que primieyrament comandes al malaute que sia evacuat am medicina lacsativa le cap mondificant, per tres o per quatre nueytz, segon que exhigeys la vertut del malaute e la edat de lu e la sua costuma.	"The form of this cautery is as follows: first, command the sick person to be evacuated with laxative medicine purging the head for three or four nights, according to what you require from the virtue of the illness and the age and habit of the patient."
E aprop comanda li que raza le sieu cap am razor, e aprop fay aquel sezer entre las tuas mas sobre una banca cayrada e que pause las suas mas sobre le pietz sieu.	"And then command him to shave his head with a razor, and then perform the cautery between your hands over a cushioned bench, and have him place his hands on his chest."
E aprop pausa la razit de la tua palma aprop le pous sobre la razit del nas entre les huels sieus.	"And then place the palm of your hand close to the bridge of his nose between his eyebrows."
Mays empero, cum le tieu dit del mieg loc es pervengut, signa aquel loc am tenta, e aprop igneys le cauteri olivar del qual aquesta es la forma:	"But nevertheless, when your little finger has reached the middle spot, mark that spot with ink, and then light the olive oil cautery of which this is the form:"
E aprop pausa aquel sobre le loc senhat am tenta, a manieyra que descent, am la qual la tieua ma sia constrengida petit a petit, e tu revolveys aquel.	"And then place it on the spot marked with ink in such a way that it descends gradually while your hand is constrained little by little, and you turn it."
E aprop leva la tua ma leugerament e reguarda le loc, e si veses ja del os esser descubert alcuna quantitat del cap, ayssi cum la quantitat de gra de errs, lahoras eleva la tua ma, e si no torno la tua ma am aquel ferr, am autre de aquel, si es enfrigidat, entro que sia vist del os aquo que yeu he dit a tu.	"And then raise your hand gently and look at the spot, and if you see any of the bone already exposed on the head, like the size of a grain of barley, then raise your hand, and if it is not yet hot enough with that iron, use another one until you see what I have said to you."
E aprop pren un petit de sal e disolveys aquel sobre le loc e leyssa aquel per tres jorns.	"And next, take some salt and dissolve it on that spot, leaving it there for three days."
E aprop pausa sobre lu coto enbegut en boder e leyssa aquel sobre lu entro que sia destrusida la scara del foc.	"And then pause over the wound's edge and leave it there until the burn scar is destroyed."
E aprop cura le loc am anguent tetrafarmacon entro que sia sanat.	"And next, cleanse the wound with Tetrafarmacon cream until it heals."
E ja diyssero que quant la plagua roman uberta, tant mielhs geta le brac, per que es milhor e mays juvatiu.	"They also said that when the plague is opened, it's better to tie the arm, for it is more beneficial and healing."
E diyssero alcus de lor que sia cauterizada la codena entro al os, e sia tengut le cauteri entro que sia adhurida alcuna partida de la specitut del os.	"And some of them said that the sinew should be cauterized up to the bone, and the cautery should be kept there until some part of the bone's spirit is absorbed."
E aprop sia ras aquo que es adhust del os, e aprop sia curat.	"And next, scrape off what has adhered to the bone, and then it should be healed."
E diyssero autres que am lo cauteri pervengua al derier, entro que enprema en le os forta enprecio entro que le os caga, e aquesta es la forma de alphecati petit:	"And others said that when the cautery reaches its end, it should be pressed forcefully onto the bone until the bone cracks, and this is the form of a small cauterization:"
E estiman de aquel loc expiran la vapors del cap.	"And they believe that from that spot the fumes of the head expire."
E sia tenguda la plagua uberta per lonc temps, e aprop sia curada entro que sia consolidada.	"And the opened plague should be kept for a long time, and next it should be healed until it is consolidated."
Mays a mi no so vistas aquestas doas specias de cauteri de tot, sino en alcus homes segon via de temor; e layssa aquel, deves mi, milhor es am salut, quan es; quar le cap es develitat per solucio de continuitat de lu ayssi cum havem testificat en les autres membres, e majorment quan le cap del malaute es de freul natura.	"But I have not seen this kind of cautery used on the head at all, except in some cases due to fear; and therefore, it seems better for health's sake to me to leave it alone, when there is an opening. For the head is weakened by a solution of continuity from such things, as we have testified in other members, and more so when the head of the patient is naturally frail."
E la specia de cauteri primieyra es mays salva e milhor deves mi; e de aquela husi e am aquela obra am salut.	"And the first kind of cautery is safer and better, in my opinion. And from that hole and with that procedure, it is healthier."
Capitol segon.	"Chapter Two:"
Del cauteri del cap.	"On cauterizing the head."
Quan en tot le cap accideys dolor cronica e longua e aquo es en le malaute prolonguat, e usa de gerras e de cochias e de capipurges e de emplaustres e de guatz e de cadels e de gualinas e de semblantz, e majorment si ja es cauterizat am un cautere le qual recontam e no aprofieyta a lu deguna de aquelas causas, lahoras considera quar si le cap del malaute es de fort creacio en la sua natura; e no es freul et atroba mot gran freg, lahoras aquel cauterisa am autra cauteri dejos aquel un pauc.	"When there is chronic and long-lasting pain in the entire head and this is due to prolonged illness, and various treatments are used such as ointments, poultices, plasters, and bandages, and especially if it has already been cauterized with a cautery that does not relieve the pain for any of those causes, then consider whether the head of the patient is naturally strong in its creation; if it is not frail or very thin-skinned, then cauterize again with another cautery a little further away from the previous one."
E aprop cauterisa aquel sobre le corn del sieu cap am cauteri entro que la codena es partida.	"And next, cauterize that over the horn of his head with a cautery until the cord is severed."
Incisa la codena e sia descuberta del os la quantitat la qual havem recontat e cauteriza aquel am un cauteri en la partida deriera del cap en le loc le qual es apelat vas, — e es aquel loc en le qual es pausada ventosa.	"Cut the cord and expose the bone to the amount we have mentioned, and cauterize it with a cautery at the last part of the head where it is called 'the vein', which is the location where a cupping glass is placed."
Et alleuja la tua ma en aysso, e no descobras le os, quar le malaute per aquo atroba mot gran dolor diversa de la dolor de totz les autres cauteris del cap.	"And be gentle in this, and do not expose the bone, for the patient suffers great pain from this beyond all other head cauteries."
E yeu diyre aquest cauteri en son loc, quar cove que·l cauteri am le qual so cauterisatz les corns del cap e le occiput es pus subtil cauteri que aquel am le qual es cauterisat le mieg loc del cap; e aquesta es la forma de lu.	"And I tell you this cautery in its place, for it is necessary to use the cautery with which the horns of the head and the occupit are cauterized more subtly than that with which the middle part of the head is cauterized. And this is its form."
Capitol ters.	"Chapter Three:"
De cauterisacio de emigranea no-antiqua.	"On cauterizing for non-antiquated migraine."
Quan endeve en la partida del cap dolor sodo, o es stenduda dolor entro al uelh, sia evacuat am medicinas le cap mondificantz, e sia aministrada l’autra curacio, la qual yeu he dita en las devesios de las malautias; e tot no aprofieyta, lahoras cauterisacio en lu es en dos manieyras: o cauterisacio am medicina acuta comburent, o am ferr.	"When sudden pain occurs in the part of the head or a severe headache is felt within it, let it be evacuated with medicines that clarify the head. And if the other treatment, which I have described earlier for these illnesses, does not help, then cauterization should be performed in one of two ways: either cauterization with an acutely burning medicine, or with iron."
Mays cauteri am medicina comburent es que tu prenguas una dolsa de alh, e escorgas aquela e abcindas las extremitatz de lu de amdos les caps.	"The better cautery with a burning medicine is this: take a bunch of mallow, dry it, and cut off both its heads."
E aprop incideys le loc de la dolor en la templa am una lanceta lada entro que sia en lu feyt loc dejos la codena, entro que sia occultada.	"And next, incise the location of the pain in the temple with a sharp lancet until it is at the same level as the cord and is hidden."
E aprop strenh sobre lu am stopada per descent constreccio, e layssa aquel per le spazi de tres horas; e aprop deslia le e tratz le alh, e laysa la plagua per dos o per tres jorn, e aprop pausa sobre lu coto submergit en boder entro que le loc fassa brac.	"And next, press down on it with steady pressure using a tight bandage and leave it there for the space of three hours. And next, remove the bandage and pull out the mallow, leaving the wound open for two or three days. And next, compress the sunken area around the edge so that the wound becomes hard."
E aprop cura aquel am enguent entro que sia sanat.	"And next, dress it with a salve until it is healed."
E si tu voys, fe aquo am alcunas medicinas comburentz las quals yeu he scriutas en le douse tractat de medicinas comburentz.	"And if you wish, do this with some burning medicines that I have written about in the second treatise on burning medicines."
Mays la cauterisacio am ferr segon aquesta manieyra: igneys per cauteri del qual aquesta es la forma:	"The better cauterization with iron is done in this way: heat a cautery of this shape:"
e es apelat claus clavilhs, quar le cap de lu es ayssi cum forma de clavel en le qual es alcuna curvitat, e·n le mieg loc de lu es eminensia petita.	"And it is called 'closed nails', for the head of it is like the shape of a nail with some curvature, and there is a small prominence in the middle."
E aprop pausa sobre loc de la dolor, e rete la tua ma — per que no sia adhurida la arceria la qual es dejos — e revol le ferr petit a petit am velocitat.	"And next, place it on the location of the pain, and hold your hand steady so that the heat does not adhere to the arc of the cautery, and slowly turn the hot iron little by little with speed."
E si la quantitat de lu que es adhurida per la specitut de la codena ayssi quo la maytat de lu, e elava la tua ma per so que la arteria no sia adhurida la qual es dejos, per so que no vengua flux de sanc.	"And if the quantity of it that adheres to the heat of the cord is as much as its majority, then lift your hand up so that the artery nearby does not adhere, lest there be a flow of blood."
E aprop enbibeys coto en aygua de sal e pausa aquel sobre le loc, e layssa aquel per tres dias; e aprop pausa coto mulhat am boder, e aprop cura am enguent entro que sia sanat.	"And next, moisten the wound with salt water and place it on the location, leaving it there for three days. And next, compress the wound with a bandage around the edge, and dress it with a salve until it is healed."
E si voys, cauterisa am la extremitat del cutellari segon cauteri, e guarda te de incisio de arteria en aquesta emigranea propriament no-antiqua.	"And if you wish, cauterize the extreme part of the temporal bone with a cautery according to this method, and be careful not to incise the artery in this migraine specifically."
Capitol quart.	"Chapter Four:"
De cauterizacio d’emigranea antiqua.	"On cauterizing for antiquated migraine."
Quan tu curas emigranea am aquo que havem dit de la curacio precedent, e aquo que havem dit en las divisios de las malautias, e no aprofieyta la curacio, e vezes per la malautia que no abasta a lu aquo que havem dit del primier cauteri am medicina o del cauteri am foc, lahoras cove que tu igniscas le cauteri cutellar entro que sia albificat, pus que significas sobre le loc de la dolor am linha de longuesa de la qual sia la maytat del dit, o quays aquel; e depausa la tua ma per una veguada e strenh aquela entro incidiscas la arceria e pervengua entro al os.	"When you treat migraine with what we have said about the previous treatment and what we have said in the sections on illnesses, but the treatment does not help, then it is necessary for you to heat a cautery for cutting bone until it becomes white. And next, press down on the location of the pain with a line of the length of which the majority is indicated or guessed at. And keep your hand there for one moment and press down firmly until you incise the artery and enter into the bone."
Empero necessari es a tu que guardes de la continuacio de la mandibula, la qual es mauguda deves la masticacio, e que le lacert no sia adhurit e le nervi le qual mau aquela, e que no s’endevengua espasme.	"But it is necessary for you to be careful not to damage the continuity of the mandible, which is moved during mastication. And that the nerve is not adhered to or that the muscles that move it are not spasmed."
E si es sobre la custodia e cautela de flux de sanc de l’arteria que es abciza, quar en la abcizio de lu es temor, e majorment ad aquel le qual ignora aquo que fa e no es studios e esproat; e layssa la operacio en lu al comensament.	"And if it is about the caution and carefulness of the flow of blood from the artery that is opened up, for there is fear in its opening, especially for one who does not know what they are doing or is not studious and experienced. And leave the operation to one who begins."
E yeu vindre am rememoracio del regiment de flux de sanc accident de la arceria segon la sieua manieyra, en le sieu loc de aquest libre.	"And I bring with remembrance the regimen of accidental bleeding from an artery according to its manner in its proper place in this book."
