Ayssi comensan las paraulas de Albucasim .	"Thus begin the words of Albucasis."
E aprop le desliet segons los sieus desiriers, e aprop le relieg, e aprop le leyssec per alcus jorns e comandec que nos deslies le liament; e estec ayssi entro que la coyssa e·l pe foro apostematz, e pervenguet a perdicio.	"And he bound him up according to his desires, and applied poultices, and left him thus for several days commanding that he not be unbound. And so it was done until the thigh and knee became inflamed, and this resulted in destruction."
E yeu fuy apelat a lu, e aparelhegui a desliar le liament, e conseguida es tranquilitat e enayssi amermet de sas dolors.	"And I was called to him, and prepared to remove the bandages, and thus tranquility was restored and he was freed from his pain."
Mays empero ja corrupcio era confermada en le membre, per que no pogui refrenar aquela, e no cessec perambular la corrupcio en le membre entro que·l malaute peric.	"But nevertheless the corruption had already become established in the limb, so that I could not restrain it, and corruption continued to spread through the limb until the patient perished."
E vi un autre metge le qual perforec un apostema cancros, e fo ulcerat aprop alscus dias, entro que foc magnificada la malicia de lu am lo senhor de lu.	"And I saw another doctor who punctured a cancerous abscess and within a few days it became ulcerated and greatly worsened upon its lord."
La qual causa es quar le cranc caut es pur de humor melencolic, lahoras no cove que pervengua a lu am ferr de tot, sino que sia an membre le qual suffertes que de tot fos hostat.	"This is because the caustic humor of cancer is melancholic, and therefore it should not be treated with iron alone, but rather that part of the body which suffers from it should be cauterized."
E per aquo, filhs, necessari es a vos que la operacio am ma sia devisada en dos devesios: so es en operacio a lu qual es associada salut, e en obra am la qual es perilh en las majors disposicios.	"And therefore, my children, it is necessary for you to distinguish between two kinds of operations with the hand: one is an operation that brings about health, and another that involves danger in the greatest positions."
E yeu ja he exsitat aquo en tot loc de aquest libre en le qual venc opperacio en la qual es error e temor; per que necessari es a vos que guardetz aquo e layssetz aquel, per que les folhs no atrobo via a parlar e a vos desonestar.	"And I have already mentioned this in every part of this book where operation is associated with error and danger; therefore it is necessary for you to guard against this and leave it alone, so that foolish people do not find a way to speak and dishonor you."
E donc prenetz las vostras armas am sollicitut e am proteccio de Dieu , e les vostres malautes am falicitat e am fermetat.	"And therefore take up your weapons with solicitude and protection from God, and approach illnesses with skillfulness and steadfastness."
E usatz de la milhor via per la gracia de Dieu perdusent a salut e a lausabla successio, e laysatz las malautias terriblas de difficil sanacio, e ostatz las vostras armas de aquo que vos fa temer, per so que ysitatio en vostra fe e en le vostre nom no vos evasisca: quar mays es remanent a la vostra gloria, e pus aut en le mon e en derier a las vostras sanctitatz.	"And follow the best way by the grace of God to obtain health and worthy success, and leave behind terrible illnesses that are difficult to cure, and wield your weapons against what causes you fear, so that your trust in your faith and in your name does not abandon you: for more remains to your glory, both here on earth and hereafter, and your sanctity."
Gualia ja diyssec en alcunas sieuas monicios:	"Because I have already discussed in some of my writings:"
“No mediquetz malautia mala, per so que mals metges no siatz nompnatz”.	"No medicus medicine malae, ne malignos medicos nominem."
E yeu ja he devesit aquest libre segontz tres capitols.	"And I have already divided this book into three parts."
Comensa la divisio del libre, e primier de la primieyra partida.	"Beginning of the division of the book, and first of the first part."
Le primier capitol ordenat del cap entro·s pes, en las formas dels instrumentz e en les ferrementz dels cauteris, e de aquo que necessari es en la opperacio.	"The first chapter arranged concerning the head, regarding the forms of instruments and the irons for cauterization, and what is necessary in operation."
La divisio de la segonda partida.	"The division of the second part."
Le segon capitol, de siccio e perforacio, e de ventosas, e de plaguas, e de extractio de sagetas e de semblantz ad aquelas, tot capitolat e ordenat de las formas dels instrumentz.	"The second chapter, concerning incision and perforation, cupping glasses, poultices, extraction of arrows and similar objects, all arranged according to the forms of instruments."
Divisio de la tersa partida.	"Division of the third part."
Le tertz capitol, de restauracio e de dislocacio, e de curacio de torcio e de semblantz ad aquels; capitol ordenat del cap entro·s pes, e de las formas dels instrumentz.	"The third chapter, concerning reduction and dislocation, and the cure of torsion and similar things; arranged according to the headings, regarding the forms of instruments."
De cauteri am foc e am medicina aguda e rememoracio de la opperacio.	"Of cauterization with fire and with medicine, and remembrance of operation."
Am aquel comensa le tractat de tot le libre.	"And with this begins the treatise of the entire book."
Cove que yeu digua la qualitat dels juvamentz de aquel cauteri e dels noccumentz de lu, e en qual compleccio sia prohibit cauteri.	"It is necessary for me to say what are the qualities of those who perform cauterization and those who receive it, and in what condition cauterization should be prohibited."
Donc dic que·l sermo de la qualitat del juvament de cauteri e del noccument de lu es sermo lonc e prolixs, e subtil per sciensa, e secret amaguat; e ja de lu a parlat gran multitut de savis, e de lu se son desacordatz, et a mi abasta un petit dels sermons de lor, temen perlonguacio.	"Therefore I say that the discourse on the quality of the cauterizer and cauterized is long and prolix, subtle by science, and secret; many wise men have spoken about it, and they disagree among themselves, but for me to speak about all their discourses would be too lengthy."
E donc dic que cauteri comfereys a tota compleccio universalment la qual es am materia o ses materia, exceptat dos compleccios, las quals son compleccios caudas ses materia .	"And therefore I say that cauterization is beneficial for all conditions universally, whether they have matter or not, except for two conditions, which are those without matter."
En la compleccio cauda e secca am materia se desecordero; quar alcus dyssero que cauteri es juvatiu ad aquela, e les autres dyssero le contrari de aquel, que cauteri no es convenient en malautia la qual es per qualiditat e per siccitat, quar natura del foc es qualiditat e siccitat, e enconvenient es que malautia cauda e secca am aquo que es caut e sec sia sanada.	"In the condition that is dry and without matter, there is disagreement; for some said that cauterization is beneficial in this case, while others said the opposite, that cauterization is not suitable in an illness that is caused by quality and dryness, because fire has the qualities of heat and dryness, and it would not be appropriate for an illness that is dry and without matter to be healed with something that is hot and dry."
E diysec aquel que ditz le contrari de aquel, que per cauteri es fayt juvament en tota malautia cauda e secca que ve en les cors dels homes, quar quan tu comparas le cors de home e las humiditatz de lu a la compleccio del foc, atrobas le cors de home freg.	"And he says that which contradicts this, that cauterization is beneficial in all dry and hot diseases that occur in the bodies of men, for when you compare the body of man and its humidity to the composition of fire, you find the body of man cold."
E yeu dic per le sermo de aquel, que esperiment aquo ja a mi alscunas vetz a descubert.	"And I say by the speech of that one, that I have already experienced this many times."
Mays empero no cove que vengua sobre aquo aquel que ja es exproat e excersitat en le capitol de cauteri per derier exercici, e a conogut la diversitat de la compleccio dels homes e la disposicio de las malautias en lor meteyssas, e las causas de aquelas, e·ls accidentz de lor, e l’espasi del temps de aquelas.	"But it is not necessary that there come upon this that which has already been said and practiced in the chapter of cauterization by the last exercise, and to know the diversity of the composition of men and the disposition of diseases in their members, and the causes of these, and the accidents of them, and the space of time for those."
Mays en las autras compleccios, no es sobre vos temor, e majorment en las malautias fregas e humidas, quar ja totz les metges se son acordatz sobre aquels, e no so desecordatz en le juvament am cauteri en aquelas.	"But in other compositions there is no fear on you, and especially in hot and humid diseases, for all the physicians are agreed about those, and they are not disagreed in the judgment with cauterization in those."
E sapiatz, filhs, que del secret de curacio per cauteri am foc e de la bontat de lu, so sobre cauteri am medicina comburent, es quar le foc es simple, la accio del qual no perven sino al membre le qual es cauterizat e no notz al autre membre am lu ajustat sino am petit nocument.	"And know, son, that the secret of cure by cauterization with fire and its goodness is about cauterization with burning medicine, for fire is simple, whose action does not extend except to the member which is cauterized, and it does not reach another member joined with it without little harm."
Mays la accio de medicina comburent perven ad aquel en les membres le qual de lu alunhat, e fort leu fa venir en le membre malautia de dificil sanacio e fort leu ausit.	"But the action of burning medicine extends to that which is near it in members, and often it brings disease into the member which is difficult to heal, and often it extinguishes."
Mays le foc, per la sua sublimitat e de la sua substancia bontat, no fa aquo sino que superfluisca E ja es a nos conogut per experiment e per longitut de servitut de studi am l’art sobre le veritat de las causas; e per aquo yeu so excusat de la longitut del sermo E si no fos que no es legut al mieu libre en aquest pausero a vos secret amaguat am le foc, e la qualitat de la operacio de lu en les cors e de la sieua expulcio per la qual expellis las malautias, am sermo philosophic demostratiu, le qual siria acuit en las vostras pessas.	"But fire, because of its sublimity and goodness of its substance, does nothing but superfluously. And it is already known to us by experiment and long service in studying the art about the truth of causes; and for that reason I am excused from lengthening my speech. But if it were not that it was not read in my book in this place to you secretly hidden with fire, and the quality of its operation in bodies and of its expulsion by which it expels diseases, with philosophical demonstration, which would serve to clarify your thoughts."
E sapiatz, filhs, que els se desacordan del temps en le qual es convenient far cauteri e pausan le milhor temps de primaveyra.	"And know, son, that they disagree about the time in which it is convenient to perform cauterization, and they consider the best time to be in spring."
E yeu dic que cauteri es convenient en tot temps, per so que le nocument per le temps accident es submergit en le juvament de aquo que am le cauteri es atirat, e majorment si le cauteri es per dolors o de dolors necessaries, fortz e fistinas, las quals no suffertan tarditat per so que es temut de aquelas que vengua malicia, que es major que petit nocument entrant per lo temps.	"And I say that cauterization is convenient at all times, because the harm caused by the time of accident is submerged in the benefit of what is attracted by cauterization, and especially if the cauterization is for pains or necessary remedies for severe and chronic diseases, which cannot tolerate delay because it is feared that those may come to harm, which is greater than little harm entering through time."
E aysso no catz en vostras pessas, o, filhs, aquo no estiman sino le poble vulguar e les fols metges, so es que ad aquela malautia que es sanada per cauteri no es redicio tot temps, e pausan aquel consequen.	"And also do not think, son, that only the common people and foolish physicians estimate this, for those diseases which are cured by cauterization are not always suitable at all times, and they consider that consequence."
E la causa no es ges ayssi quo els cuydan per aquo, quar cauteri no es sino en loc de medicina la qual altera la compleccio e esicca las humiditatz las quals son causa per que veno las dolors.	"And the cause is not as they think for this reason, because cauterization is only in place of medicine which alters the complexion and dries up the moistures which are the cause of pains."
Mays empero cauteri superflueys sobre la medicina per volicitat de la sua valitut e vertut de la sua operacio e grandesa del sieu senhor.	"But nevertheless, cauterization is superfluous on top of medicine because of the violence of its power and virtue of its operation and greatness of its lord."
E es possible que la sua malautia retorne en alcuna hora del temps, segon la compleccio del malaute e la locacio de la sua malautia, e la vertut de lu, e aquo que es preparat en le cors de lu de la agreguacio de las superfluitatz en lu, e aquo que es pervengut a lu en la sua acquisicio en viandas e semblantz de aquelas causas; sino que la malautia en la qual sia aministrat cauteri sia malautia subtil en membre de paucas superfluitatz e humiditatz, ayssi cum cauteri de dent per dolor e semblantz ad aquel, possible es que en lu no retorne aquela dolor, mays aquo se fa en petitz.	"And it is possible that its disease returns at some hour of time, according to the complexion of the sick and the location of its disease, and the power of fire and what has been prepared in the body from the aggregation of superfluities in it, and what has been acquired by it in its acquisition through foods and similar causes; but the disease in which cauterization has been administered is a subtle disease in a member with few superfluities and moistures, thus as cauterization of the tooth for pain and similar to that one, it is possible that this pain does not return, but it happens rarely."
E mays sermo vulgar es que cauteri es le derier remezi de medicina, e es sermo dreyturier, no ad aquo que els entendo en lu, quar els crezo que no es curacio que aprofieyta am medicina ni am autra causa aprop cauteri.	"And moreover common speech is that cauterization is the last remedy of medicine, and it is true speech, not because they understand in it what they think, for they believe that there is no cure that profits with medicine nor with any other cause before cauterization."
E la causa es en contrari de aquo; e la entencio que cauteri es le derier remezi de medicina no es sino quan administram las manieyras de curacio en alcunas malautias, e aquelas medicinas no conferieysso, e aprop en la fi de la causa aministra hom cauteri, e aprofieyta ad aquela.	"And the cause is contrary to this; and the intention that cauterization is the last remedy of medicine is only when administering the methods of cure in certain diseases, and those medicines do not help, and therefore cauterization is administered at the end of the cause, and it profits there."
E lahoras de aqui cat16 que cauteri es le derier remezi de medicina, no segon la entencio la qual entendo les vulgars e trops dels fols metges.	"And from now on I say that cauterization is the last remedy of medicine, not according to the intention which common people and most foolish physicians understand."
E diyssero les antics que cauteri am aur es milhor que cauteri am ferr, e no diyssero aquo sino per la equalitat del aur e sublimitat de la sua sustancia.	"And they said in ancient times that cauterization with gold is better than cauterization with iron, and they did not say this except for the equality of gold and the sublimity of its substance."
E diyssero que le loc de cauteri no fa brac, cum aquo no sia absolutament vertat, quar yeu ja he aquo proat e he atrobat que aquel no fa aquo sino en alcus cors ses les autres, e cauteri am aquel es bo e milhor que am ferr ayssi quo els diyssero; mays empero quan tu fas cauteri am foc am de aur, no es a tu declarat, quar es egnit segon la quantitat que tu vols per la rugor de l’aur, e quar prepara a recebre freg; e si ajustas sobre lu ignicio se fon l’aur per le foc, e caso en le foc alcunas laminas per que le artifex catz per la occupacio de aquel.	"And they said that the place of cauterization does not matter, which is not absolutely true, because I have already proven and demonstrated that this does not happen except in some bodies without others, and cauterization with it is good and better than with iron as they said; but however when you perform cauterization with fire with gold, it is not declared to you, because it is ignited according to the quantity that you want due to the roughness of gold, and because it prepares to receive friction; and if you adjust it on ignition, the gold melts by the fire, and some sheets fall into the fire so that the artisan does not catch them by his occupation."
E per aquo es fayt cauteri am ferr deves nos pus leugerament e pus propdanament a rectitut de operacio.	"And for this reason cauterization is performed with iron more lightly and more appropriately to the rectitude of operation."
E yeu ja he ordenat aquest capitol en le cauteri segon capitols, et he ordenat aquels del cap entro les pes, per so que aleugo le demandant aquo que vol de lu.	"And I have already arranged this chapter on cauterization according to chapters, and have arranged those of the head within the weights, so that later requesting it you will find what you want from it."
De cauteri de dolor de cap per frigiditat e humiditat.	"Of cauterization for headache due to coldness and moisture."
Le capitol primier.	The first chapter
Aquesta cauterizacio confereys a la humiditat e frigiditat sobre le servel accident de la qual so doas causas, so es causa de soda e multitut de flux raumatic, apelat corissa, del cap a las partidas dels huelhs e de las aurelhas fluent, e multitut de dormir, e de dolor de dentz e del guolayro, e universalment de tota malautia que ve per fregiditat, ayssi cum paraliticament, sodo e apoplexio, e semblantz en aquelas malautias.	This cauterization confers humidity and coldness upon the affected organ whose two causes are: its sodden nature and abundance of flux called catarrh, flowing from the head down to the eyes and ears, and causing sleepiness, toothache, sore throat, and universally all diseases that arise from coldness, such as paralysis, apoplexy, and similar afflictions.
La forma de aquesta cauterizacio es aquesta, que primieyrament comandes al malaute que sia evacuat am medicina lacsativa le cap mondificant, per tres o per quatre nueytz, segon que exhigeys la vertut del malaute e la edat de lu e la sua costuma.	The procedure for this cauterization is as follows: first, you should command the patient to be purged with a laxative medicine that clears the head, for three or four nights, depending on the severity of their illness, age, and usual habits.
E aprop comanda li que raza le sieu cap am razor, e aprop fay aquel sezer entre las tuas mas sobre una banca cayrada e que pause las suas mas sobre le pietz sieu.	And then you should command him to shave his head with a razor and perform that seat between your thighs on a padded bench, and let him place his feet upon his own chest.
E aprop pausa la razit de la tua palma aprop le pous sobre la razit del nas entre les huels sieus.	And then you should place the palm of your hand close to the opening of his nose between his eyes.
Mays empero, cum le tieu dit del mieg loc es pervengut, signa aquel loc am tenta, e aprop igneys le cauteri olivar del qual aquesta es la forma:	Yet nevertheless, when your hand has reached the middle of the wound, mark that spot with a thread, and then light the olive-oil cautery whose form is as follows:
E aprop pausa aquel sobre le loc senhat am tenta, a manieyra que descent, am la qual la tieua ma sia constrengida petit a petit, e tu revolveys aquel.	Then place that upon the spot marked with thread, in such a manner that it descends slowly, so that your hand is gradually constrained, and you turn it around.
E aprop leva la tua ma leugerament e reguarda le loc, e si veses ja del os esser descubert alcuna quantitat del cap, ayssi cum la quantitat de gra de errs, lahoras eleva la tua ma, e si no torno la tua ma am aquel ferr, am autre de aquel, si es enfrigidat, entro que sia vist del os aquo que yeu he dit a tu.	And then gently lift your hand up and look at the spot; if you see any of the bone now uncovered, about as much as the grain of an ergot, then lift your hand up again. If it does not return to its previous position with the iron, use another one until such time as you can see that which I have mentioned to you.
E aprop pren un petit de sal e disolveys aquel sobre le loc e leyssa aquel per tres jorns.	Then take a little salt and dissolve it over the spot and leave it for three days.
E aprop pausa sobre lu coto enbegut en boder e leyssa aquel sobre lu entro que sia destrusida la scara del foc.	Then place it on the edge of the wound, folded in half, and leave it there until the fire's crust is destroyed.
E aprop cura le loc am anguent tetrafarmacon entro que sia sanat.	Then dress the wound with tetrafarmacon ointment until it is healed.
E ja diyssero que quant la plagua roman uberta, tant mielhs geta le brac, per que es milhor e mays juvatiu.	"And it was said that when the plague remains open, it's better to raise the arm for greater healing."
E diyssero alcus de lor que sia cauterizada la codena entro al os, e sia tengut le cauteri entro que sia adhurida alcuna partida de la specitut del os.	"And some of them said that the backbone should be cauterized inside the bone, and the cautery should be held until some part of the spongy tissue of the bone is burnt."
E aprop sia ras aquo que es adhust del os, e aprop sia curat.	"And then it should be scraped with something sharp to expose the burnt bone, and then it should be dressed [i.e., treated]."
E diyssero autres que am lo cauteri pervengua al derier, entro que enprema en le os forta enprecio entro que le os caga, e aquesta es la forma de alphecati petit:	"And others said that when the cautery reaches the end [of the bone], it should be pressed strongly onto the bone until it cracks, and this is the method of small alveoli:"
E estiman de aquel loc expiran la vapors del cap.	"And they believe that from that place, the fumes of the head expire."
E sia tenguda la plagua uberta per lonc temps, e aprop sia curada entro que sia consolidada.	"And let the wound be kept open for a long time, and then it should be treated until it is consolidated [healed]."
Mays a mi no so vistas aquestas doas specias de cauteri de tot, sino en alcus homes segon via de temor; e layssa aquel, deves mi, milhor es am salut, quan es; quar le cap es develitat per solucio de continuitat de lu ayssi cum havem testificat en les autres membres, e majorment quan le cap del malaute es de freul natura.	"But I have not seen these two kinds of cautery performed on anyone, except in some cases out of fear; and therefore, it seems to me that it is better with health when it occurs. For the head is weakened by a solution of continuity from this cause, as we have witnessed in other members, and especially when the head of the sick person is feverish by nature."
E la specia de cauteri primieyra es mays salva e milhor deves mi; e de aquela husi e am aquela obra am salut.	"And the first kind of cautery seems to me to be safer and better. And that one, with that work, is good for health."
Capitol segon.	"Chapter according to [Matthew] xxviii, verse vi."
Del cauteri del cap.	"On cauterizing the head."
Quan en tot le cap accideys dolor cronica e longua e aquo es en le malaute prolonguat, e usa de gerras e de cochias e de capipurges e de emplaustres e de guatz e de cadels e de gualinas e de semblantz, e majorment si ja es cauterizat am un cautere le qual recontam e no aprofieyta a lu deguna de aquelas causas, lahoras considera quar si le cap del malaute es de fort creacio en la sua natura; e no es freul et atroba mot gran freg, lahoras aquel cauterisa am autra cauteri dejos aquel un pauc.	If chronic and prolonged pain occurs in the entire head of a patient, who uses various remedies such as ointments, poultices, and bandages, but finds no relief even after cautery treatment has been applied, then consider whether the patient's constitution is strong by nature. If the pain is not severe or troublesome, apply another cautery to alleviate it slightly.
E aprop cauterisa aquel sobre le corn del sieu cap am cauteri entro que la codena es partida.	He burned him on the horn of his head with a hot iron cautery until the vein was severed.
Incisa la codena e sia descuberta del os la quantitat la qual havem recontat e cauteriza aquel am un cauteri en la partida deriera del cap en le loc le qual es apelat vas, — e es aquel loc en le qual es pausada ventosa.	Cut the vein and expose the quantity we have mentioned until it touches bone. Then cauterize it with a hot iron at the back of the head where it is called 'the vessel' — which is where a cupping glass is placed.
Et alleuja la tua ma en aysso, e no descobras le os, quar le malaute per aquo atroba mot gran dolor diversa de la dolor de totz les autres cauteris del cap.	Also alleviate your hand in this manner and do not expose the bone because this cautery causes less pain than all other cauteries of the head.
E yeu diyre aquest cauteri en son loc, quar cove que·l cauteri am le qual so cauterisatz les corns del cap e le occiput es pus subtil cauteri que aquel am le qual es cauterisat le mieg loc del cap; e aquesta es la forma de lu.	And I say that this cautery should be applied in its place, for the cautery with which one burns the horns of the head and the back of the neck is more subtle than that used to burn the middle part of the head. This is how it is done.
Capitol ters.	Chapter Headings:
De cauterisacio de emigranea no-antiqua.	Burning for old migraine
Quan endeve en la partida del cap dolor sodo, o es stenduda dolor entro al uelh, sia evacuat am medicinas le cap mondificantz, e sia aministrada l’autra curacio, la qual yeu he dita en las devesios de las malautias; e tot no aprofieyta, lahoras cauterisacio en lu es en dos manieyras: o cauterisacio am medicina acuta comburent, o am ferr.	When there is a sudden pain in the head, or it spreads into the ear, if medicines that relieve headaches are not effective and other treatments have been tried without success, then cauterization should be performed using either an acid cautery or a hot iron.
Mays cauteri am medicina comburent es que tu prenguas una dolsa de alh, e escorgas aquela e abcindas las extremitatz de lu de amdos les caps.	To perform cauterization with an acidic cautery, take a pennyworth of salt and dissolve it in vinegar.
E aprop incideys le loc de la dolor en la templa am una lanceta lada entro que sia en lu feyt loc dejos la codena, entro que sia occultada.	Then make an incision with a sharp scalpel at the location of the pain on the temple, so that it is hidden under the hair.
E aprop strenh sobre lu am stopada per descent constreccio, e layssa aquel per le spazi de tres horas; e aprop deslia le e tratz le alh, e laysa la plagua per dos o per tres jorn, e aprop pausa sobre lu coto submergit en boder entro que le loc fassa brac.	Next, press on the wound with a clean cloth for several hours to prevent bleeding. Then remove the cloth after three hours and wipe away any remaining salt. Leave the wound uncovered for two or three days until it heals completely.
E aprop cura aquel am enguent entro que sia sanat.	"Then also cure that wound within until it heals."
E si tu voys, fe aquo am alcunas medicinas comburentz las quals yeu he scriutas en le douse tractat de medicinas comburentz.	"And if you wish, do this: prepare some burning medicines which I have written in the second treatise on burning medicines."
Mays la cauterisacio am ferr segon aquesta manieyra: igneys per cauteri del qual aquesta es la forma:	"The manner of cauterization with iron is as follows: ignite the cautery, of which this is the form:"
e es apelat claus clavilhs, quar le cap de lu es ayssi cum forma de clavel en le qual es alcuna curvitat, e·n le mieg loc de lu es eminensia petita.	"And it is called 'closed nails', for its head is like the shape of a nail with some curvature, and in the middle of it there is a slight prominence."
E aprop pausa sobre loc de la dolor, e rete la tua ma — per que no sia adhurida la arceria la qual es dejos — e revol le ferr petit a petit am velocitat.	"And then place [the cautery] on the location of the pain, and hold your hand steady so that the fire is not extinguished, and move the iron gently but quickly."
E si la quantitat de lu que es adhurida per la specitut de la codena ayssi quo la maytat de lu, e elava la tua ma per so que la arteria no sia adhurida la qual es dejos, per so que no vengua flux de sanc.	"And if the quantity of fire that is extinguished by the breath is equal to its size, raise your hand so that the artery is not extinguished, so that there may not come a flow of blood."
E aprop enbibeys coto en aygua de sal e pausa aquel sobre le loc, e layssa aquel per tres dias; e aprop pausa coto mulhat am boder, e aprop cura am enguent entro que sia sanat.	"And then dip it in saltwater and place it on the location, and leave it there for three days. Then apply a poultice with edges, and also treat it with an ointment until it is healed."
E si voys, cauterisa am la extremitat del cutellari segon cauteri, e guarda te de incisio de arteria en aquesta emigranea propriament no-antiqua.	"And if you wish to cauterize the extremity of the wound according to the cautery method, be careful not to cut into an artery in this migraine properly not ancient."
Capitol quart.	"Chapter Four."
De cauterizacio d’emigranea antiqua.	"Of cauterization of an ancient migraine."
Quan tu curas emigranea am aquo que havem dit de la curacio precedent, e aquo que havem dit en las divisios de las malautias, e no aprofieyta la curacio, e vezes per la malautia que no abasta a lu aquo que havem dit del primier cauteri am medicina o del cauteri am foc, lahoras cove que tu igniscas le cauteri cutellar entro que sia albificat, pus que significas sobre le loc de la dolor am linha de longuesa de la qual sia la maytat del dit, o quays aquel; e depausa la tua ma per una veguada e strenh aquela entro incidiscas la arceria e pervengua entro al os.	"When you are treating a migraine with what we have said about the previous treatment and the divisions of illnesses, and it does not improve, and sometimes because the illness is such that it does not succumb to the first cauterization with medicine or fire cautery, then you must heat the cautery iron until it is red-hot. Then place your hand on the location of the pain with a line of length equal to half its width, or more if necessary; and pause for a while and press that upon the artery so that it enters into the bone."
Empero necessari es a tu que guardes de la continuacio de la mandibula, la qual es mauguda deves la masticacio, e que le lacert no sia adhurit e le nervi le qual mau aquela, e que no s’endevengua espasme.	"But it is necessary for you to guard against the continuation of the jawbone, which is moved by mastication, and that the nerve is not burned nor the nerves that move it, and that there be no spasm."
E si es sobre la custodia e cautela de flux de sanc de l’arteria que es abciza, quar en la abcizio de lu es temor, e majorment ad aquel le qual ignora aquo que fa e no es studios e esproat; e layssa la operacio en lu al comensament.	"And if it is about the care and caution of blood flow from the artery that is opened, because there is fear in opening it, especially for those who do not know what they are doing and are not studious nor experienced; leave the operation to him at the beginning."
E yeu vindre am rememoracio del regiment de flux de sanc accident de la arceria segon la sieua manieyra, en le sieu loc de aquest libre.	"And I will come with a reminder of the method of dealing with accidental blood flow from an artery according to its manner in its place in this book."
