Ayssi comensan las paraulas de Albucasim .	Ayssi comensan las paraulas de Albucasim.
E aprop le desliet segons los sieus desiriers, e aprop le relieg, e aprop le leyssec per alcus jorns e comandec que nos deslies le liament; e estec ayssi entro que la coyssa e·l pe foro apostematz, e pervenguet a perdicio.	Here is the translation of your provided text: 
E yeu fuy apelat a lu, e aparelhegui a desliar le liament, e conseguida es tranquilitat e enayssi amermet de sas dolors.	I was called upon and prepared to loosen the ligatures, and it resulted in tranquility and thus alleviated his pains.
Mays empero ja corrupcio era confermada en le membre, per que no pogui refrenar aquela, e no cessec perambular la corrupcio en le membre entro que·l malaute peric.	However, if the corruption has already spread to the limb and cannot be contained, it will continue to circulate within the limb until the patient is in danger.
E vi un autre metge le qual perforec un apostema cancros, e fo ulcerat aprop alscus dias, entro que foc magnificada la malicia de lu am lo senhor de lu.	I witnessed another doctor who pierced a cancerous abscess, and it became ulcerated after some days, while its malignancy increased in the eyes of its master.
La qual causa es quar le cranc caut es pur de humor melencolic, lahoras no cove que pervengua a lu am ferr de tot, sino que sia an membre le qual suffertes que de tot fos hostat.	The reason for this is that the affected part is filled with melancholic humour, so it isn't necessary to cauterise the entire body but rather only the afflicted limb which should be entirely exposed.
E per aquo, filhs, necessari es a vos que la operacio am ma sia devisada en dos devesios: so es en operacio a lu qual es associada salut, e en obra am la qual es perilh en las majors disposicios.	And for this reason, my children, it is necessary that the operation be divided into two parts: one part being an operation associated with health, and another work which is perilous in its greatest preparations.
E yeu ja he exsitat aquo en tot loc de aquest libre en le qual venc opperacio en la qual es error e temor; per que necessari es a vos que guardetz aquo e layssetz aquel, per que les folhs no atrobo via a parlar e a vos desonestar.	I have already expressed this throughout the entirety of this book where I explain an operation in which there is error and fear; it is necessary for you to keep this and leave that, so that these leaves do not prevent the way to speak and dishonour you.
E donc prenetz las vostras armas am sollicitut e am proteccio de Dieu , e les vostres malautes am falicitat e am fermetat.	And therefore, take up your weapons with solicitude and protection from God, and treat your patients with ease and fortitude.
E usatz de la milhor via per la gracia de Dieu perdusent a salut e a lausabla successio, e laysatz las malautias terriblas de difficil sanacio, e ostatz las vostras armas de aquo que vos fa temer, per so que ysitatio en vostra fe e en le vostre nom no vos evasisca: quar mays es remanent a la vostra gloria, e pus aut en le mon e en derier a las vostras sanctitatz.	Use the best path, by God's grace, leading to salvation and praiseworthy success; leave behind those terrible diseases that are difficult to cure; put aside your weapons of fear so that doubt does not diminish your faith and reputation: for what remains is greater glory, both in this world and beyond with your sanctity.
Gualia ja diyssec en alcunas sieuas monicios:	Galia has already mentioned in some of her warnings:
“No mediquetz malautia mala, per so que mals metges no siatz nompnatz”.	Do not treat any severe illness lest you be called bad doctors.
E yeu ja he devesit aquest libre segontz tres capitols.	And I have divided this book into three chapters.
Comensa la divisio del libre, e primier de la primieyra partida.	Here begins the division of the book, first of the first part:
Le primier capitol ordenat del cap entro·s pes, en las formas dels instrumentz e en les ferrementz dels cauteris, e de aquo que necessari es en la opperacio.	The first chapter orders the instruments that enter through the feet, their tools and cauterization implements, as well as what is necessary for the operation.
La divisio de la segonda partida.	The division of the second part:
Le segon capitol, de siccio e perforacio, e de ventosas, e de plaguas, e de extractio de sagetas e de semblantz ad aquelas, tot capitolat e ordenat de las formas dels instrumentz.	The second chapter deals with dry and perforated wounds, the use of cupping glasses, abscesses, arrow extraction, and similar procedures, all categorized and ordered according to the types of instruments used.
Divisio de la tersa partida.	Division into three parts.
Le tertz capitol, de restauracio e de dislocacio, e de curacio de torcio e de semblantz ad aquels; capitol ordenat del cap entro·s pes, e de las formas dels instrumentz.	The third chapter is about restoration and dislocation, treating twisted limbs, and similar injuries; a chapter organized by the head to toe, and the types of instruments needed.
De cauteri am foc e am medicina aguda e rememoracio de la opperacio.	On cauterization with fire and sharp medical instruments, as well as a reminder about the operation.
Am aquel comensa le tractat de tot le libre.	With this it begins the treatise of the entire book.
Cove que yeu digua la qualitat dels juvamentz de aquel cauteri e dels noccumentz de lu, e en qual compleccio sia prohibit cauteri.	I would like you to tell me about the quality of that cautery's iron and its instruments, as well as in which cases cauterization is forbidden.
Donc dic que·l sermo de la qualitat del juvament de cauteri e del noccument de lu es sermo lonc e prolixs, e subtil per sciensa, e secret amaguat; e ja de lu a parlat gran multitut de savis, e de lu se son desacordatz, et a mi abasta un petit dels sermons de lor, temen perlonguacio.	Thus I say that the discourse on the quality of cautery iron and its instruments is long and prolix, subtle due to science, and secretive; many wise people have already spoken about it at length, disagreeing among themselves, so a little from their discourses will suffice for me, fearing prolongations.
E donc dic que cauteri comfereys a tota compleccio universalment la qual es am materia o ses materia, exceptat dos compleccios, las quals son compleccios caudas ses materia .	E donc dic que cauteri comfereys a tota compleccio universalment la qual es am materia o ses materia, exceptat dos compleccios, las quals son compleccios caudas ses materia .
En la compleccio cauda e secca am materia se desecordero; quar alcus dyssero que cauteri es juvatiu ad aquela, e les autres dyssero le contrari de aquel, que cauteri no es convenient en malautia la qual es per qualiditat e per siccitat, quar natura del foc es qualiditat e siccitat, e enconvenient es que malautia cauda e secca am aquo que es caut e sec sia sanada.	Here is my translation of the provided text: 
E diysec aquel que ditz le contrari de aquel, que per cauteri es fayt juvament en tota malautia cauda e secca que ve en les cors dels homes, quar quan tu comparas le cors de home e las humiditatz de lu a la compleccio del foc, atrobas le cors de home freg.	Here is my translation of the provided text: 
E yeu dic per le sermo de aquel, que esperiment aquo ja a mi alscunas vetz a descubert.	And I say this based on the words of that person, who has already experienced and discovered this many times.
Mays empero no cove que vengua sobre aquo aquel que ja es exproat e excersitat en le capitol de cauteri per derier exercici, e a conogut la diversitat de la compleccio dels homes e la disposicio de las malautias en lor meteyssas, e las causas de aquelas, e·ls accidentz de lor, e l’espasi del temps de aquelas.	However, it is not suitable for someone to come and treat this who has already been expelled and exercised in the chapter of cautery due to previous practice, and knows the diversity of human composition and the distribution of illnesses in their organs, as well as their causes, symptoms, and duration.
Mays en las autras compleccios, no es sobre vos temor, e majorment en las malautias fregas e humidas, quar ja totz les metges se son acordatz sobre aquels, e no so desecordatz en le juvament am cauteri en aquelas.	In other compositions of the body, there should be no fear on your part, especially in diseases that are cold and moist, as all doctors have agreed upon them, and they do not disagree when judging these illnesses with cautery.
E sapiatz, filhs, que del secret de curacio per cauteri am foc e de la bontat de lu, so sobre cauteri am medicina comburent, es quar le foc es simple, la accio del qual no perven sino al membre le qual es cauterizat e no notz al autre membre am lu ajustat sino am petit nocument.	And know, my sons, that the secret of curing with cautery by fire and its goodness is due to the cauterizing action of medicine, for fire is simple, and its action only reaches the member being cauterized, causing very little harm to any other adjacent members.
Mays la accio de medicina comburent perven ad aquel en les membres le qual de lu alunhat, e fort leu fa venir en le membre malautia de dificil sanacio e fort leu ausit.	However, the action of caustic medicine reaches those members that are farther away from it and can easily cause an illness in a member which is difficult to heal and very harmful.
Mays le foc, per la sua sublimitat e de la sua substancia bontat, no fa aquo sino que superfluisca E ja es a nos conogut per experiment e per longitut de servitut de studi am l’art sobre le veritat de las causas; e per aquo yeu so excusat de la longitut del sermo E si no fos que no es legut al mieu libre en aquest pausero a vos secret amaguat am le foc, e la qualitat de la operacio de lu en les cors e de la sieua expulcio per la qual expellis las malautias, am sermo philosophic demostratiu, le qual siria acuit en las vostras pessas.	Certainly! Here is my translation: 
E sapiatz, filhs, que els se desacordan del temps en le qual es convenient far cauteri e pausan le milhor temps de primaveyra.	E sapiatz, filhs, que els se desacordan del temps en le qual es convenient far cauteri e pausan le milhor temps de primaveyra.
E yeu dic que cauteri es convenient en tot temps, per so que le nocument per le temps accident es submergit en le juvament de aquo que am le cauteri es atirat, e majorment si le cauteri es per dolors o de dolors necessaries, fortz e fistinas, las quals no suffertan tarditat per so que es temut de aquelas que vengua malicia, que es major que petit nocument entrant per lo temps.	Here is my translation of the provided text:
E aysso no catz en vostras pessas, o, filhs, aquo no estiman sino le poble vulguar e les fols metges, so es que ad aquela malautia que es sanada per cauteri no es redicio tot temps, e pausan aquel consequen.	Here is the translation of the provided text:
E la causa no es ges ayssi quo els cuydan per aquo, quar cauteri no es sino en loc de medicina la qual altera la compleccio e esicca las humiditatz las quals son causa per que veno las dolors.	Here is the translation of the provided text: 
Mays empero cauteri superflueys sobre la medicina per volicitat de la sua valitut e vertut de la sua operacio e grandesa del sieu senhor.	However, there are superfluous uses of cautery in medicine due to the rapidity of its action and the strength of its effect.
E es possible que la sua malautia retorne en alcuna hora del temps, segon la compleccio del malaute e la locacio de la sua malautia, e la vertut de lu, e aquo que es preparat en le cors de lu de la agreguacio de las superfluitatz en lu, e aquo que es pervengut a lu en la sua acquisicio en viandas e semblantz de aquelas causas; sino que la malautia en la qual sia aministrat cauteri sia malautia subtil en membre de paucas superfluitatz e humiditatz, ayssi cum cauteri de dent per dolor e semblantz ad aquel, possible es que en lu no retorne aquela dolor, mays aquo se fa en petitz.	It is possible for the illness to return at some point in time, depending on the patient's constitution and the location of their illness, as well as their overall condition, and what is prepared within their body due to the accumulation of excesses present in them, and also by what has been acquired through food and similar causes; however, if the illness for which cautery is administered is a subtle one involving an organ with few excesses and humidities, like toothache or something similar, it may be that the pain does not return after cauterization, though this only applies in minor cases.
E mays sermo vulgar es que cauteri es le derier remezi de medicina, e es sermo dreyturier, no ad aquo que els entendo en lu, quar els crezo que no es curacio que aprofieyta am medicina ni am autra causa aprop cauteri.	The common belief is that cautery is the last resort in medicine, and this notion has some truth to it; it is not without reason that they say so, for those who understand it believe that there is no cure or benefit to be gained from any form of medicine or other treatment except cautery.
E la causa es en contrari de aquo; e la entencio que cauteri es le derier remezi de medicina no es sino quan administram las manieyras de curacio en alcunas malautias, e aquelas medicinas no conferieysso, e aprop en la fi de la causa aministra hom cauteri, e aprofieyta ad aquela.	The reason for this is the opposite of what one might think; the idea that cautery is the final resort in medicine is only true when we have tried other methods of treatment for certain illnesses without success, and then finally administer cautery as a last resort, which proves to be beneficial.
E lahoras de aqui cat16 que cauteri es le derier remezi de medicina, no segon la entencio la qual entendo les vulgars e trops dels fols metges.	And now from here on, remember that cauterization is the last resort in medicine, not according to the intention of those who understand it among common people and many foolish doctors.
E diyssero les antics que cauteri am aur es milhor que cauteri am ferr, e no diyssero aquo sino per la equalitat del aur e sublimitat de la sua sustancia.	The ancient ones said that cauterization with gold is better than that of iron, and they mentioned this only because of the equality of gold and the excellence of its substance.
E diyssero que le loc de cauteri no fa brac, cum aquo no sia absolutament vertat, quar yeu ja he aquo proat e he atrobat que aquel no fa aquo sino en alcus cors ses les autres, e cauteri am aquel es bo e milhor que am ferr ayssi quo els diyssero; mays empero quan tu fas cauteri am foc am de aur, no es a tu declarat, quar es egnit segon la quantitat que tu vols per la rugor de l’aur, e quar prepara a recebre freg; e si ajustas sobre lu ignicio se fon l’aur per le foc, e caso en le foc alcunas laminas per que le artifex catz per la occupacio de aquel.	And they said that the place of cauterization does not harm the arm, but this is not absolutely true, for I have tried it and found that it only has such an effect on some bodies without others, and cauterization with this [gold] is good and better than iron as they say; however when you perform cauterization with fire using gold, it's not clear to you because it is obscured according to the quantity you want due to the softness of gold, and because it prepares to receive heat; and if you place it over a flame, the gold melts from the fire, and this happens sometimes in the fire when some sheets [of gold] are caught by the artist in his work.
E per aquo es fayt cauteri am ferr deves nos pus leugerament e pus propdanament a rectitut de operacio.	And so for this, cauterization with iron should be done more lightly and more precisely to the accuracy of the operation.
E yeu ja he ordenat aquest capitol en le cauteri segon capitols, et he ordenat aquels del cap entro les pes, per so que aleugo le demandant aquo que vol de lu.	And I have arranged this chapter on cauterization according to chapters, and I have ordered those of the head among the feet, so that later, when someone inquires about it, he may know what he wishes from them.
De cauteri de dolor de cap per frigiditat e humiditat.	De cauteri de dolor de cap per frigiditat e humiditat.
Le capitol primier.	The first chapter.
Aquesta cauterizacio confereys a la humiditat e frigiditat sobre le servel accident de la qual so doas causas, so es causa de soda e multitut de flux raumatic, apelat corissa, del cap a las partidas dels huelhs e de las aurelhas fluent, e multitut de dormir, e de dolor de dentz e del guolayro, e universalment de tota malautia que ve per fregiditat, ayssi cum paraliticament, sodo e apoplexio, e semblantz en aquelas malautias.	This cauterization procedure addresses the excess moisture and coldness within the brain, which are two contributing factors. It is a remedy for various traumatic conditions such as severe headaches with discharge from parts of the eyes, ears, nose, mouth, and other areas; heavy sleeping; toothaches; sore throats; and many more ailments caused by coldness in general, including paralysis, strokes, and similar diseases.
La forma de aquesta cauterizacio es aquesta, que primieyrament comandes al malaute que sia evacuat am medicina lacsativa le cap mondificant, per tres o per quatre nueytz, segon que exhigeys la vertut del malaute e la edat de lu e la sua costuma.	The procedure for this cauterization is as follows: First, instruct the patient to take a laxative medicine that will clear their bowels over three or four nights depending on the state of their health and age.
E aprop comanda li que raza le sieu cap am razor, e aprop fay aquel sezer entre las tuas mas sobre una banca cayrada e que pause las suas mas sobre le pietz sieu.	Then instruct them to shave their head with a razor and make an incision between the two sides of their skull while seated on a wooden bench. Place your hands over their feet.
E aprop pausa la razit de la tua palma aprop le pous sobre la razit del nas entre les huels sieus.	Then place the edge of the razor blade from your palm over their nose.
Mays empero, cum le tieu dit del mieg loc es pervengut, signa aquel loc am tenta, e aprop igneys le cauteri olivar del qual aquesta es la forma:	However, once your hands have reached the back of their head, mark this area with the probe. Then apply the olive-shaped cautery tool, which is designed like this:
E aprop pausa aquel sobre le loc senhat am tenta, a manieyra que descent, am la qual la tieua ma sia constrengida petit a petit, e tu revolveys aquel.	And then place that on the marked spot with a downward motion, so that your hand gradually applies pressure and you twist it.
E aprop leva la tua ma leugerament e reguarda le loc, e si veses ja del os esser descubert alcuna quantitat del cap, ayssi cum la quantitat de gra de errs, lahoras eleva la tua ma, e si no torno la tua ma am aquel ferr, am autre de aquel, si es enfrigidat, entro que sia vist del os aquo que yeu he dit a tu.	And then gently remove your hand and observe the spot; if you see that any part of the skull is already exposed, along with some amount of brain matter, raise your hand, and don't return it to the same instrument or another like it until you have seen what I've instructed you to do.
E aprop pren un petit de sal e disolveys aquel sobre le loc e leyssa aquel per tres jorns.	And then take some salt and dissolve it over the wound, leaving it there for three days.
E aprop pausa sobre lu coto enbegut en boder e leyssa aquel sobre lu entro que sia destrusida la scara del foc.	And then place over it cotton soaked in vinegar, leaving it there until the burn's scab has been destroyed.
E aprop cura le loc am anguent tetrafarmacon entro que sia sanat.	And then treat the wound with four-drug ointment until it is healed.
E ja diyssero que quant la plagua roman uberta, tant mielhs geta le brac, per que es milhor e mays juvatiu.	And they say that when the Roman plague is open, the arm gets better; for it's healthier and more beneficial.
E diyssero alcus de lor que sia cauterizada la codena entro al os, e sia tengut le cauteri entro que sia adhurida alcuna partida de la specitut del os.	And some of them say that the infection should be cauterized down to the bone, and keep applying the cautery until a part of the bone's surface has adhered.
E aprop sia ras aquo que es adhust del os, e aprop sia curat.	And remove this which adheres to the bone, and it shall be cured.
E diyssero autres que am lo cauteri pervengua al derier, entro que enprema en le os forta enprecio entro que le os caga, e aquesta es la forma de alphecati petit:	Others say that one should use the cautery to reach the back part, pressing strongly against the bone until it cracks. This is the form of small alpecin:" 
E estiman de aquel loc expiran la vapors del cap.	E estiman de aquel loc expiran la vapors del cap.
E sia tenguda la plagua uberta per lonc temps, e aprop sia curada entro que sia consolidada.	And if the wound remains open for a long time, it must be treated before it becomes consolidated.
Mays a mi no so vistas aquestas doas specias de cauteri de tot, sino en alcus homes segon via de temor; e layssa aquel, deves mi, milhor es am salut, quan es; quar le cap es develitat per solucio de continuitat de lu ayssi cum havem testificat en les autres membres, e majorment quan le cap del malaute es de freul natura.	I have never seen these two types of cautery used completely, but some men do so out of fear; leave that, I believe, it is better for health when it is; because the head becomes weak due to the solution of continuity in it, as we have testified with other body parts, especially when the patient's head is of a frail nature.
E la specia de cauteri primieyra es mays salva e milhor deves mi; e de aquela husi e am aquela obra am salut.	And the first type of cautery is safer and better in my opinion; I use that method and achieve healing with that work.
Capitol segon.	Chapter 2.
Del cauteri del cap.	On the cauterization of the head.
Quan en tot le cap accideys dolor cronica e longua e aquo es en le malaute prolonguat, e usa de gerras e de cochias e de capipurges e de emplaustres e de guatz e de cadels e de gualinas e de semblantz, e majorment si ja es cauterizat am un cautere le qual recontam e no aprofieyta a lu deguna de aquelas causas, lahoras considera quar si le cap del malaute es de fort creacio en la sua natura; e no es freul et atroba mot gran freg, lahoras aquel cauterisa am autra cauteri dejos aquel un pauc.	When there is a chronic and prolonged pain in the entire head of a patient that has not been resolved with remedies, warres, cochias, capipurges, emplasters, guatz, cadels, gualinas or any other similar methods, especially if they have already been cauterized with one type of cautery we mentioned without finding benefit from any of those causes, consider this: whether the head of the patient is of a strong constitution in its nature; and it is not frail but there is much coldness, then cauterize it with another cautery similar to that [type] just a little.
E aprop cauterisa aquel sobre le corn del sieu cap am cauteri entro que la codena es partida.	And then cauterize that area on his horn with a cautery while the cord is divided.
Incisa la codena e sia descuberta del os la quantitat la qual havem recontat e cauteriza aquel am un cauteri en la partida deriera del cap en le loc le qual es apelat vas, — e es aquel loc en le qual es pausada ventosa.	Cut the cord and expose the bone, as much as we have counted, then cauterize it with a cautery at its divided part behind the head in the area called 'vas', which is where the cupping glass is placed.
Et alleuja la tua ma en aysso, e no descobras le os, quar le malaute per aquo atroba mot gran dolor diversa de la dolor de totz les autres cauteris del cap.	And keep your hand there gently, without exposing the bone, for the patient will feel great pain here unlike any other cauterization on the head.
E yeu diyre aquest cauteri en son loc, quar cove que·l cauteri am le qual so cauterisatz les corns del cap e le occiput es pus subtil cauteri que aquel am le qual es cauterisat le mieg loc del cap; e aquesta es la forma de lu.	I will explain this cautery in its place, for know that the cautery with which you cauterize the horns of the head and the occiput is a more subtle cautery than the one used to cauterize the top part of the head; and this is its shape.
Capitol ters.	Chapter three.
De cauterisacio de emigranea no-antiqua.	On the cauterization of non-ancient migraine.
Quan endeve en la partida del cap dolor sodo, o es stenduda dolor entro al uelh, sia evacuat am medicinas le cap mondificantz, e sia aministrada l’autra curacio, la qual yeu he dita en las devesios de las malautias; e tot no aprofieyta, lahoras cauterisacio en lu es en dos manieyras: o cauterisacio am medicina acuta comburent, o am ferr.	When a hard pain arises on the side of the head, or spreading pain behind the eye, evacuate the brain with changing medicines and administer another cure that I have mentioned in different diseases; if all is without benefit, then cauterization comes into two ways: either it may be done with sharp medicine to burn off the affected part, or with iron.
Mays cauteri am medicina comburent es que tu prenguas una dolsa de alh, e escorgas aquela e abcindas las extremitatz de lu de amdos les caps.	Moreoever, cautery is a burning medicine; take some aloe and prepare it by cutting off both its ends.
E aprop incideys le loc de la dolor en la templa am una lanceta lada entro que sia en lu feyt loc dejos la codena, entro que sia occultada.	Then make an incision in the painful area on the temple with a lancet until you reach the bone, even if it is hidden.
E aprop strenh sobre lu am stopada per descent constreccio, e layssa aquel per le spazi de tres horas; e aprop deslia le e tratz le alh, e laysa la plagua per dos o per tres jorn, e aprop pausa sobre lu coto submergit en boder entro que le loc fassa brac.	Then bind the patient tightly with a tourniquet for a short period of time; leave them like that for three hours, then release and remove the aloe, leaving the wound open for two to three days, and apply a hot poultice until the area becomes red.
E aprop cura aquel am enguent entro que sia sanat.	Then treat it with ointment until it is healed.
E si tu voys, fe aquo am alcunas medicinas comburentz las quals yeu he scriutas en le douse tractat de medicinas comburentz.	And if you wish to do so, make this with some burning medicines which I have written about in the second book of burning medicines.
Mays la cauterisacio am ferr segon aquesta manieyra: igneys per cauteri del qual aquesta es la forma:	Alternatively, the cauterization may be done with iron as follows; this is its shape:" (presumably describing an illustration)
e es apelat claus clavilhs, quar le cap de lu es ayssi cum forma de clavel en le qual es alcuna curvitat, e·n le mieg loc de lu es eminensia petita.	It is called 'Clavus clavis' because its head has the form of a nail with some curvature and a small prominence in the middle.
E aprop pausa sobre loc de la dolor, e rete la tua ma — per que no sia adhurida la arceria la qual es dejos — e revol le ferr petit a petit am velocitat.	Under the painful area, place your hand and keep it there - so that you do not stick to the glue under your hand - and rotate the small tool slowly but with speed.
E si la quantitat de lu que es adhurida per la specitut de la codena ayssi quo la maytat de lu, e elava la tua ma per so que la arteria no sia adhurida la qual es dejos, per so que no vengua flux de sanc.	If the quantity of glue stuck on you due to your mistake is as much that half of you is covered in it, then lift up your hand slowly so that the artery under your hand does not get glued for this would cause a blood flow issue.
E aprop enbibeys coto en aygua de sal e pausa aquel sobre le loc, e layssa aquel per tres dias; e aprop pausa coto mulhat am boder, e aprop cura am enguent entro que sia sanat.	Submerge a bandage in salt water and place it on the affected area for three days. Then put a moistened plaster over it and finally apply ointment until cured.
E si voys, cauterisa am la extremitat del cutellari segon cauteri, e guarda te de incisio de arteria en aquesta emigranea propriament no-antiqua.	Cauterize with the tip of the knife according to the appropriate cautery and be careful not to make an incision in this somewhat fresh wound.
Capitol quart.	Chapter four.
De cauterizacio d’emigranea antiqua.	On the cauterization of an old wound.
Quan tu curas emigranea am aquo que havem dit de la curacio precedent, e aquo que havem dit en las divisios de las malautias, e no aprofieyta la curacio, e vezes per la malautia que no abasta a lu aquo que havem dit del primier cauteri am medicina o del cauteri am foc, lahoras cove que tu igniscas le cauteri cutellar entro que sia albificat, pus que significas sobre le loc de la dolor am linha de longuesa de la qual sia la maytat del dit, o quays aquel; e depausa la tua ma per una veguada e strenh aquela entro incidiscas la arceria e pervengua entro al os.	When you treat a wound as mentioned in the previous cure and as we have said about diseases, and it does not benefit from treatment, and at times due to the disease it is not sufficient what has been said about the first cautery with medicine or cautery by fire, then it will be necessary for you to ignite the knife-like cautery so that it becomes white hot; this means placing on top of the painful area along its length up to half a finger in size, or less than that; place your hand once and press hard enough to pierce the skin but not the bone.
Empero necessari es a tu que guardes de la continuacio de la mandibula, la qual es mauguda deves la masticacio, e que le lacert no sia adhurit e le nervi le qual mau aquela, e que no s’endevengua espasme.	Empero necessari es a tu que guardes de la continuacio de la mandibula, la qual es mauguda deves la masticacio, e que le lacert no sia adhurit e le nervi le qual mau aquella, e que no s’endevengua espasme.
E si es sobre la custodia e cautela de flux de sanc de l’arteria que es abciza, quar en la abcizio de lu es temor, e majorment ad aquel le qual ignora aquo que fa e no es studios e esproat; e layssa la operacio en lu al comensament.	Here is my best attempt at translating the provided text: 
E yeu vindre am rememoracio del regiment de flux de sanc accident de la arceria segon la sieua manieyra, en le sieu loc de aquest libre.	And I will bring to mind the treatment for accidental blood flow from archery according to its manner, in its place within this book.
E si veses de aquesta malautia que no abaste aquest cauteri e veses le cors del malaute tollerable, cauteriza aquel en le mieg loc del cap ayssi cum havem recontat, e cura la plagua entro que sia sanada.	And if you see that this illness does not require such a strong cautery and the patient's body can tolerate it, cauterize them in the middle of their head as we have described earlier, and treat the wound until it is healed.
E si voys, aministra le cauteri le qual havem dit en le capitol de streccio de arceria am cauteri havent dos cotels, e es milhor cauterizacio aquesta e mays conferent.	And if you apply the cautery as we mentioned in the chapter on archery injuries with two rods, this is the better and more suitable method of cauterization.
Capitol .v.	It seems that "Capitol" might be referring to a specific section or chapter in the treatise, as indicated by the numeral ".v.", which could represent either Roman numerals (V) or Arabic numerals (5). However, without further context or additional text, I cannot provide an accurate translation for this particular phrase.
De cauterisacio de las dolors de aurelhas.	On the cauterization of ear pain.
Quan en la aurelha ve dolor per freg e es curat am causas lacsativas e am l’autra curacio la qual he dita en la divisio, e no es remauguda la dolor, lahoras igneys le cauteri, e es aquest le qual ha nom puncta, del qual aquesta es la forma:	When there is pain in the ear due to congestion and it is treated with laxative remedies and other treatments as mentioned earlier in this section, but the pain persists, then apply the cautery known as 'punctual', which has the following form:" (likely describing a specific shape or design for the cauterization tool).
E aprop puncta aprop la ignicio, e sia menat al enviro de tota la aurelha ayssi cum roda es revolguda, o en le circuit de quascuna essemps si la dolor es en quascuna.	E aprop puncta aprop la ignicio, e sia menat al enviro de tota la aurelha ayssi cum roda es revolguda, o en le circuit de quascuna essemps si la dolor es en quascuna.
