Ayssi comensan las paraulas de Albucasim .	Thus begin the words of Albucasis.
E aprop le desliet segons los sieus desiriers, e aprop le relieg, e aprop le leyssec per alcus jorns e comandec que nos deslies le liament; e estec ayssi entro que la coyssa e·l pe foro apostematz, e pervenguet a perdicio.	Certainly! Here is the translation of your provided text: 
E yeu fuy apelat a lu, e aparelhegui a desliar le liament, e conseguida es tranquilitat e enayssi amermet de sas dolors.	And I was called upon them, and prepared to release the ligature, and thus achieved calmness and relief from their pain.
Mays empero ja corrupcio era confermada en le membre, per que no pogui refrenar aquela, e no cessec perambular la corrupcio en le membre entro que·l malaute peric.	However, if the corruption had already set in within a limb to an extent that it cannot be stopped, and this corruption continues to spread throughout the member until the patient's health is at risk.
E vi un autre metge le qual perforec un apostema cancros, e fo ulcerat aprop alscus dias, entro que foc magnificada la malicia de lu am lo senhor de lu.	I saw another physician who had punctured a cancerous abscess, and it became ulcerated after several days due to the severity of his condition.
La qual causa es quar le cranc caut es pur de humor melencolic, lahoras no cove que pervengua a lu am ferr de tot, sino que sia an membre le qual suffertes que de tot fos hostat.	Which is why the cause of this ailment comes from the excess of melancholy humours in the body, and it should not be treated with iron or steel but rather by using methods that can be applied directly to the affected member.
E per aquo, filhs, necessari es a vos que la operacio am ma sia devisada en dos devesios: so es en operacio a lu qual es associada salut, e en obra am la qual es perilh en las majors disposicios.	And for this reason, my children, it is essential that you understand the operation in two parts: one part is associated with bringing about good health while the other has more perilous implications and must be carried out carefully.
E yeu ja he exsitat aquo en tot loc de aquest libre en le qual venc opperacio en la qual es error e temor; per que necessari es a vos que guardetz aquo e layssetz aquel, per que les folhs no atrobo via a parlar e a vos desonestar.	I have already explained this thoroughly throughout this book where I describe the operation as being an error-prone and fearful process; you must ensure that you safeguard yourself against it and steer clear of it so that these pages do not become a cause for slander or embarrassment to yourselves.
E donc prenetz las vostras armas am sollicitut e am proteccio de Dieu , e les vostres malautes am falicitat e am fermetat.	And so, take up your weapons with solicitude and under God's protection; treat your patients with ease and fortitude.
E usatz de la milhor via per la gracia de Dieu perdusent a salut e a lausabla successio, e laysatz las malautias terriblas de difficil sanacio, e ostatz las vostras armas de aquo que vos fa temer, per so que ysitatio en vostra fe e en le vostre nom no vos evasisca: quar mays es remanent a la vostra gloria, e pus aut en le mon e en derier a las vostras sanctitatz.	Use the best method for healing through God's grace, leading to salvation and laudable recovery; leave behind those terrible diseases that are difficult to cure, and keep your weapons away from what makes you fearful, so that doubt does not diminish your faith and reputation: for greater glory remains with you in this world and beyond among your sanctities.
Gualia ja diyssec en alcunas sieuas monicios:	Wisdom has already spoken through some of its hints:
“No mediquetz malautia mala, per so que mals metges no siatz nompnatz”.	Do not treat an illness poorly, lest you be called bad doctors.
E yeu ja he devesit aquest libre segontz tres capitols.	And I have divided this book into three chapters.
Comensa la divisio del libre, e primier de la primieyra partida.	The division of the book begins with the first chapter, which is divided into two parts:
Le primier capitol ordenat del cap entro·s pes, en las formas dels instrumentz e en les ferrementz dels cauteris, e de aquo que necessari es en la opperacio.	The first chapter is organized around the foot, detailing the necessary instruments and tools such as cauteries for the operation.
La divisio de la segonda partida.	The second division of the book.
Le segon capitol, de siccio e perforacio, e de ventosas, e de plaguas, e de extractio de sagetas e de semblantz ad aquelas, tot capitolat e ordenat de las formas dels instrumentz.	The second chapter deals with dryness and perforation, cupping, sores, extraction of arrows, and similar things; all this is set out and arranged in the forms of instruments.
Divisio de la tersa partida.	Division into three parts.
Le tertz capitol, de restauracio e de dislocacio, e de curacio de torcio e de semblantz ad aquels; capitol ordenat del cap entro·s pes, e de las formas dels instrumentz.	The third chapter is about restoration and dislocation, as well as the treatment of sprains and similar injuries. This chapter is organized around the head and feet, and describes the forms of instruments used.
De cauteri am foc e am medicina aguda e rememoracio de la opperacio.	On cauterization with fire and acute medicine, as well as recollection of the operation.
Am aquel comensa le tractat de tot le libre.	With this begins the treatise on all the book's contents.
Cove que yeu digua la qualitat dels juvamentz de aquel cauteri e dels noccumentz de lu, e en qual compleccio sia prohibit cauteri.	I will explain the quality of the iron of that cautery tool and the materials it is made from, as well as in which situations cauterization is prohibited.
Donc dic que·l sermo de la qualitat del juvament de cauteri e del noccument de lu es sermo lonc e prolixs, e subtil per sciensa, e secret amaguat; e ja de lu a parlat gran multitut de savis, e de lu se son desacordatz, et a mi abasta un petit dels sermons de lor, temen perlonguacio.	Thus I say that the discourse on the quality of cautery iron and its material is long and prolix, subtle in science, and hidden in secrecy; great multitude of wise men have already spoken about it, and they are disagreed, so a little of their discourses suffices me, fearing prolixity.
E donc dic que cauteri comfereys a tota compleccio universalment la qual es am materia o ses materia, exceptat dos compleccios, las quals son compleccios caudas ses materia .	E donc dic que cauteri comfereys a tota compleccio universalment la qual es am materia o ses materia, exceptat dos compleccios, las quals son compleccios caudas ses materia .
En la compleccio cauda e secca am materia se desecordero; quar alcus dyssero que cauteri es juvatiu ad aquela, e les autres dyssero le contrari de aquel, que cauteri no es convenient en malautia la qual es per qualiditat e per siccitat, quar natura del foc es qualiditat e siccitat, e enconvenient es que malautia cauda e secca am aquo que es caut e sec sia sanada.	Here is my best translation attempt: 
E diysec aquel que ditz le contrari de aquel, que per cauteri es fayt juvament en tota malautia cauda e secca que ve en les cors dels homes, quar quan tu comparas le cors de home e las humiditatz de lu a la compleccio del foc, atrobas le cors de home freg.	And those who say the opposite, claiming that cauterization is beneficial for all diseases caused by cold and dry humors that invade men's bodies, for when you compare man's body with his wetness to fire's composition, you find man's body to be cold.
E yeu dic per le sermo de aquel, que esperiment aquo ja a mi alscunas vetz a descubert.	And I say, based on the words of that man, who has experienced this many times before to discover it.
Mays empero no cove que vengua sobre aquo aquel que ja es exproat e excersitat en le capitol de cauteri per derier exercici, e a conogut la diversitat de la compleccio dels homes e la disposicio de las malautias en lor meteyssas, e las causas de aquelas, e·ls accidentz de lor, e l’espasi del temps de aquelas.	However, it is not appropriate for someone to come forward on this matter who has already been tested and practiced in the chapter of cauterization through previous experience, and understands the variety of human composition and the disposition of diseases within their bodies, as well as their causes, incidents, and duration.
Mays en las autras compleccios, no es sobre vos temor, e majorment en las malautias fregas e humidas, quar ja totz les metges se son acordatz sobre aquels, e no so desecordatz en le juvament am cauteri en aquelas.	But for other compositions, there should be no fear on your part, especially in the case of cold and wet diseases, as all doctors have already agreed upon these, and they do not disagree about the benefit of using cauterization to treat them.
E sapiatz, filhs, que del secret de curacio per cauteri am foc e de la bontat de lu, so sobre cauteri am medicina comburent, es quar le foc es simple, la accio del qual no perven sino al membre le qual es cauterizat e no notz al autre membre am lu ajustat sino am petit nocument.	And know, my children, that the secret of cure through cauterization with fire and its goodness are based on caustic medicine using cautery, for fire is simple in action and does not affect any other member but the one being cauterized, causing little harm to adjacent parts.
Mays la accio de medicina comburent perven ad aquel en les membres le qual de lu alunhat, e fort leu fa venir en le membre malautia de dificil sanacio e fort leu ausit.	Furthermore, the action of burning medicine applied to those parts of the body that are distant from the affected area can lead to diseases in these members that have a difficult cure and easily recur.
Mays le foc, per la sua sublimitat e de la sua substancia bontat, no fa aquo sino que superfluisca E ja es a nos conogut per experiment e per longitut de servitut de studi am l’art sobre le veritat de las causas; e per aquo yeu so excusat de la longitut del sermo E si no fos que no es legut al mieu libre en aquest pausero a vos secret amaguat am le foc, e la qualitat de la operacio de lu en les cors e de la sieua expulcio per la qual expellis las malautias, am sermo philosophic demostratiu, le qual siria acuit en las vostras pessas.	But fire, due to its excellence and the goodness of its substance, does nothing but overflow superfluously. And it is known to us through experiment and long years of study in the art that this is true for the causes; and thus I am excused from a lengthy sermon. If it were not because my book has not been read by you in this secluded place where we are together, hidden secretly within yourselves with fire, and the quality of its operation in bodies and its expulsion through which illnesses are expelled, with philosophical discourse demonstrated, which would sharpen your minds.
E sapiatz, filhs, que els se desacordan del temps en le qual es convenient far cauteri e pausan le milhor temps de primaveyra.	And you should know, my children, that they disagree about the time which is most suitable for performing a cautery, and consider spring to be the best time.
E yeu dic que cauteri es convenient en tot temps, per so que le nocument per le temps accident es submergit en le juvament de aquo que am le cauteri es atirat, e majorment si le cauteri es per dolors o de dolors necessaries, fortz e fistinas, las quals no suffertan tarditat per so que es temut de aquelas que vengua malicia, que es major que petit nocument entrant per lo temps.	I say that a cautery is suitable at any time, because the harm caused by the weather can be offset by the benefit gained from what is drawn out through the cautery. Furthermore, if it is for pain or necessary wounds (even severe and festering), these do not tolerate delay, as it is feared that greater harm may come to them due to a minor injury developing over time.
E aysso no catz en vostras pessas, o, filhs, aquo no estiman sino le poble vulguar e les fols metges, so es que ad aquela malautia que es sanada per cauteri no es redicio tot temps, e pausan aquel consequen.	Here is my translation of the provided text:
E la causa no es ges ayssi quo els cuydan per aquo, quar cauteri no es sino en loc de medicina la qual altera la compleccio e esicca las humiditatz las quals son causa per que veno las dolors.	Here is my translation of the provided text: 
Mays empero cauteri superflueys sobre la medicina per volicitat de la sua valitut e vertut de la sua operacio e grandesa del sieu senhor.	Moreover, superfluous cauterization is employed in medical practice due to the haste of the practitioner, the effectiveness of its therapeutic virtues, and the importance attributed to it by their lord.
E es possible que la sua malautia retorne en alcuna hora del temps, segon la compleccio del malaute e la locacio de la sua malautia, e la vertut de lu, e aquo que es preparat en le cors de lu de la agreguacio de las superfluitatz en lu, e aquo que es pervengut a lu en la sua acquisicio en viandas e semblantz de aquelas causas; sino que la malautia en la qual sia aministrat cauteri sia malautia subtil en membre de paucas superfluitatz e humiditatz, ayssi cum cauteri de dent per dolor e semblantz ad aquel, possible es que en lu no retorne aquela dolor, mays aquo se fa en petitz.	It is possible for the illness to recur at some point in time depending on the constitution of the patient, the location and nature of their ailment, as well as their inherent strength, the level of congestion within their body, the types of food consumed, or factors akin to these causes; however, illnesses treated with cauterization are subtle ailments involving members afflicted by minimal excesses and moisture. For instance, dental cauterization for pain or similar treatments rarely lead to recurring discomfort, but only when performed on a small scale.
E mays sermo vulgar es que cauteri es le derier remezi de medicina, e es sermo dreyturier, no ad aquo que els entendo en lu, quar els crezo que no es curacio que aprofieyta am medicina ni am autra causa aprop cauteri.	Common parlance often portrays cauterization as medicine's last resort, a sentiment shared by legal experts who perceive it not as an avenue for cure or benefit from medical intervention but solely as a means to an end through cautery.
E la causa es en contrari de aquo; e la entencio que cauteri es le derier remezi de medicina no es sino quan administram las manieyras de curacio en alcunas malautias, e aquelas medicinas no conferieysso, e aprop en la fi de la causa aministra hom cauteri, e aprofieyta ad aquela.	The reasoning behind this is contrary to popular belief; the notion that cauterization serves as medicine's final option arises when we observe certain ailments where standard treatment methods fail to provide relief and only then do we resort to cautery, which proves beneficial.
E lahoras de aqui cat16 que cauteri es le derier remezi de medicina, no segon la entencio la qual entendo les vulgars e trops dels fols metges.	And then from here on you should understand that the cautery is the last resort of medicine, not according to the intention as I understand it by the common people and too many foolish doctors.
E diyssero les antics que cauteri am aur es milhor que cauteri am ferr, e no diyssero aquo sino per la equalitat del aur e sublimitat de la sua sustancia.	The ancients said that a golden cautery is better than one made of iron, and they said this only because of the equality of gold and the excellence of its substance.
E diyssero que le loc de cauteri no fa brac, cum aquo no sia absolutament vertat, quar yeu ja he aquo proat e he atrobat que aquel no fa aquo sino en alcus cors ses les autres, e cauteri am aquel es bo e milhor que am ferr ayssi quo els diyssero; mays empero quan tu fas cauteri am foc am de aur, no es a tu declarat, quar es egnit segon la quantitat que tu vols per la rugor de l’aur, e quar prepara a recebre freg; e si ajustas sobre lu ignicio se fon l’aur per le foc, e caso en le foc alcunas laminas per que le artifex catz per la occupacio de aquel.	And they said that the place of cautery is not arm-like (weak), but this is not absolutely true, for I have proven it and found that it does so only in some bodies without others; thus a golden cauterization is good and better than iron, as they say. But when you do cauterization with fire using gold, it's not clear to you because it is hidden according to the amount you want due to the softness of gold, and because heat prepares to receive cold. And if you place it over a flame, the gold melts from the fire; perhaps in the fire are some sheets so that the artisan catches [it] by handling [them].
E per aquo es fayt cauteri am ferr deves nos pus leugerament e pus propdanament a rectitut de operacio.	And for this reason, iron cautery is done more lightly and more properly to the rectification of operation.
E yeu ja he ordenat aquest capitol en le cauteri segon capitols, et he ordenat aquels del cap entro les pes, per so que aleugo le demandant aquo que vol de lu.	I have already ordered this chapter on cauterization according to the chapters, and I have arranged those of the head within the feet, so that later the enquirer may find what he wants from it.
De cauteri de dolor de cap per frigiditat e humiditat.	De cauteri de dolor de cap per frigiditat e humiditat.
Le capitol primier.	The first chapter.
Aquesta cauterizacio confereys a la humiditat e frigiditat sobre le servel accident de la qual so doas causas, so es causa de soda e multitut de flux raumatic, apelat corissa, del cap a las partidas dels huelhs e de las aurelhas fluent, e multitut de dormir, e de dolor de dentz e del guolayro, e universalment de tota malautia que ve per fregiditat, ayssi cum paraliticament, sodo e apoplexio, e semblantz en aquelas malautias.	This cauterization procedure introduces a cold and wet accident in the brain, which is caused by two factors: one being the cause of many traumatic issues such as nosebleeds from head injuries, fluid discharge from the ears, excessive sleepiness, toothaches, and throat pain; the other affecting universal ailments like frigidity, palsy, stroke, and conditions resembling these.
La forma de aquesta cauterizacio es aquesta, que primieyrament comandes al malaute que sia evacuat am medicina lacsativa le cap mondificant, per tres o per quatre nueytz, segon que exhigeys la vertut del malaute e la edat de lu e la sua costuma.	The procedure for this cauterization is as follows: First, instruct the patient to take laxative medicine to empty their bowels for three to four nights, depending on the condition of their health and their age.
E aprop comanda li que raza le sieu cap am razor, e aprop fay aquel sezer entre las tuas mas sobre una banca cayrada e que pause las suas mas sobre le pietz sieu.	Then, instruct the patient to shave their head and sit on a chair with their arms raised and hands resting on their legs.
E aprop pausa la razit de la tua palma aprop le pous sobre la razit del nas entre les huels sieus.	And then, place the edge of your palm on their nose, between their eyes.
Mays empero, cum le tieu dit del mieg loc es pervengut, signa aquel loc am tenta, e aprop igneys le cauteri olivar del qual aquesta es la forma:	However, once your middle finger has reached that spot, mark the area with ink and prepare the olive-shaped cautery like this:
E aprop pausa aquel sobre le loc senhat am tenta, a manieyra que descent, am la qual la tieua ma sia constrengida petit a petit, e tu revolveys aquel.	Then place that on the marked spot and pull it down gently so that your hand gradually compresses the skin, and you turn it.
E aprop leva la tua ma leugerament e reguarda le loc, e si veses ja del os esser descubert alcuna quantitat del cap, ayssi cum la quantitat de gra de errs, lahoras eleva la tua ma, e si no torno la tua ma am aquel ferr, am autre de aquel, si es enfrigidat, entro que sia vist del os aquo que yeu he dit a tu.	Then lift your hand gently and check the spot; if you see that any part of the bone is already exposed or as much as a grain of barley, raise your hand, but return it to the same iron or another one cooled according to what I have told you.
E aprop pren un petit de sal e disolveys aquel sobre le loc e leyssa aquel per tres jorns.	Then take some salt, dissolve it over the wound, and leave it for three days.
E aprop pausa sobre lu coto enbegut en boder e leyssa aquel sobre lu entro que sia destrusida la scara del foc.	Then place the frostbitten limb in cold water, and leave it there until the burnt skin is destroyed.
E aprop cura le loc am anguent tetrafarmacon entro que sia sanat.	Then treat the wound with four-ingredient ointment until it heals.
E ja diyssero que quant la plagua roman uberta, tant mielhs geta le brac, per que es milhor e mays juvatiu.	And I say that when Roman pitch is opened, the arm gets better because it is more effective and beneficial.
E diyssero alcus de lor que sia cauterizada la codena entro al os, e sia tengut le cauteri entro que sia adhurida alcuna partida de la specitut del os.	Some say that the bone should be cauterized when it is broken and that the cautery should be held until a part of the surface of the bone adheres.
E aprop sia ras aquo que es adhust del os, e aprop sia curat.	And then remove what is sticking out of the bone, and treat it accordingly.
E diyssero autres que am lo cauteri pervengua al derier, entro que enprema en le os forta enprecio entro que le os caga, e aquesta es la forma de alphecati petit:	Other doctors say that the cautery should be applied to the back part of the body, pressing strongly on the bone until it makes an impression. This is the technique known as small alheph.
E estiman de aquel loc expiran la vapors del cap.	They believe that vapors from the head emanate from this area.
E sia tenguda la plagua uberta per lonc temps, e aprop sia curada entro que sia consolidada.	If the wound remains open for too long, then treat it so that it becomes consolidated.
Mays a mi no so vistas aquestas doas specias de cauteri de tot, sino en alcus homes segon via de temor; e layssa aquel, deves mi, milhor es am salut, quan es; quar le cap es develitat per solucio de continuitat de lu ayssi cum havem testificat en les autres membres, e majorment quan le cap del malaute es de freul natura.	I have not seen these two types of cautery applied in practice, only in some cases due to fear; leave that aside, I believe it is better for health when the head, like other parts of the body, can be treated and cured with continuity, especially if the patient's head is of a weak nature.
E la specia de cauteri primieyra es mays salva e milhor deves mi; e de aquela husi e am aquela obra am salut.	The first type of cautery is safer and better in my opinion; I use that method for the benefit of the patient's health.
Capitol segon.	It seems like the text you provided is part of a larger work, as "Capitol Segon" might indicate a chapter or section heading. I can continue translating if you provide me with more text from the same source.
Del cauteri del cap.	Del cauteri del cap.
Quan en tot le cap accideys dolor cronica e longua e aquo es en le malaute prolonguat, e usa de gerras e de cochias e de capipurges e de emplaustres e de guatz e de cadels e de gualinas e de semblantz, e majorment si ja es cauterizat am un cautere le qual recontam e no aprofieyta a lu deguna de aquelas causas, lahoras considera quar si le cap del malaute es de fort creacio en la sua natura; e no es freul et atroba mot gran freg, lahoras aquel cauterisa am autra cauteri dejos aquel un pauc.	When a patient experiences chronic and prolonged pain in their entire head, and they have tried various treatments such as bloodletting, leeches, clysters (enemas), poultices, cataplasms, baths, foments, compresses, and similar remedies without any improvement, especially if they have already been cauterized with a large iron but it did not benefit them for any of those reasons, consider whether the patient's head is of strong constitution in its nature; and it has very thick humors, then use another type of cautery, slightly smaller than the previous one.
E aprop cauterisa aquel sobre le corn del sieu cap am cauteri entro que la codena es partida.	Then cauterize that spot on the top of their head with a hot iron while the sinews are divided.
Incisa la codena e sia descuberta del os la quantitat la qual havem recontat e cauteriza aquel am un cauteri en la partida deriera del cap en le loc le qual es apelat vas, — e es aquel loc en le qual es pausada ventosa.	Incise the sinews and expose the bone to the extent we have described, then cauterize it with an iron on the back of the head in the place called 'vas', which is where a cupping glass is applied.
Et alleuja la tua ma en aysso, e no descobras le os, quar le malaute per aquo atroba mot gran dolor diversa de la dolor de totz les autres cauteris del cap.	Always keep your hand there and do not uncover the bone, for the patient will experience great pain different from that of all other cauterizations on the head.
E yeu diyre aquest cauteri en son loc, quar cove que·l cauteri am le qual so cauterisatz les corns del cap e le occiput es pus subtil cauteri que aquel am le qual es cauterisat le mieg loc del cap; e aquesta es la forma de lu.	And I will call this cautery by its place, for know that the iron with which you cauterize the horns of the head and the occiput is a more delicate iron than the one used to cauterize the top of the head; and this is its shape.
Capitol ters.	Chapter Three." 
De cauterisacio de emigranea no-antiqua.	De cauterisacio de emigranea no-antiqua.
Quan endeve en la partida del cap dolor sodo, o es stenduda dolor entro al uelh, sia evacuat am medicinas le cap mondificantz, e sia aministrada l’autra curacio, la qual yeu he dita en las devesios de las malautias; e tot no aprofieyta, lahoras cauterisacio en lu es en dos manieyras: o cauterisacio am medicina acuta comburent, o am ferr.	When there is a headache or pain that spreads from the head to the eyes, first evacuate and clean the head with appropriate medicine, and then administer other treatments as I have mentioned in my previous writings on illnesses; if all these do not bring improvement, cauterization of the patient should be performed in two ways: either by using caustic medicines that burn or by applying an iron.
Mays cauteri am medicina comburent es que tu prenguas una dolsa de alh, e escorgas aquela e abcindas las extremitatz de lu de amdos les caps.	Using a caustic medicine means you take a piece of garlic, peel it, and cut off its ends on both sides.
E aprop incideys le loc de la dolor en la templa am una lanceta lada entro que sia en lu feyt loc dejos la codena, entro que sia occultada.	Then make an incision on the painful area of the temple using a lancet, making sure it is done at the same spot underneath where the vein was previously located and hidden.
E aprop strenh sobre lu am stopada per descent constreccio, e layssa aquel per le spazi de tres horas; e aprop deslia le e tratz le alh, e laysa la plagua per dos o per tres jorn, e aprop pausa sobre lu coto submergit en boder entro que le loc fassa brac.	Apply pressure on the patient using a tight bandage for half an hour; then remove it and take out the garlic, leaving the plaster in place for two or three days. After that, place a poultice soaked in wine on the affected area until the skin turns red.
E aprop cura aquel am enguent entro que sia sanat.	Finally, treat it with ointment until it is healed.
E si tu voys, fe aquo am alcunas medicinas comburentz las quals yeu he scriutas en le douse tractat de medicinas comburentz.	If you wish, perform this procedure using some caustic medicines, which I have described in the second book about such remedies.
Mays la cauterisacio am ferr segon aquesta manieyra: igneys per cauteri del qual aquesta es la forma:	Furthermore, cauterization with an iron should be done in this manner: ignite the following type of cautery:
e es apelat claus clavilhs, quar le cap de lu es ayssi cum forma de clavel en le qual es alcuna curvitat, e·n le mieg loc de lu es eminensia petita.	It is called 'claus clavilhs', as its head has the shape of a nail with some curvature, and it has a small prominence in its middle.
E aprop pausa sobre loc de la dolor, e rete la tua ma — per que no sia adhurida la arceria la qual es dejos — e revol le ferr petit a petit am velocitat.	Then place it on the painful spot, hold your hand still - so that the arch below is not stuck - and rotate the iron slowly with speed.
E si la quantitat de lu que es adhurida per la specitut de la codena ayssi quo la maytat de lu, e elava la tua ma per so que la arteria no sia adhurida la qual es dejos, per so que no vengua flux de sanc.	And if the amount of it that sticks to the skin due to the heat is such that half of it [the iron] does, lift your hand so that the artery below is not stuck, in order to avoid a flow of blood.
E aprop enbibeys coto en aygua de sal e pausa aquel sobre le loc, e layssa aquel per tres dias; e aprop pausa coto mulhat am boder, e aprop cura am enguent entro que sia sanat.	Then soak lint in salty water and place it on the area for three days; then apply wet cotton with a bandage, and finally heal [it] with ointment until cured.
E si voys, cauterisa am la extremitat del cutellari segon cauteri, e guarda te de incisio de arteria en aquesta emigranea propriament no-antiqua.	And if you cauterize with the tip of a knife like a cautery, be careful not to cut any artery in this rather new method.
Capitol quart.	Capitol quart is likely an archaic term indicating that this is chapter four of the treatise.
De cauterizacio d’emigranea antiqua.	Chapter four: on the cauterization of old hemorrhoids.
Quan tu curas emigranea am aquo que havem dit de la curacio precedent, e aquo que havem dit en las divisios de las malautias, e no aprofieyta la curacio, e vezes per la malautia que no abasta a lu aquo que havem dit del primier cauteri am medicina o del cauteri am foc, lahoras cove que tu igniscas le cauteri cutellar entro que sia albificat, pus que significas sobre le loc de la dolor am linha de longuesa de la qual sia la maytat del dit, o quays aquel; e depausa la tua ma per una veguada e strenh aquela entro incidiscas la arceria e pervengua entro al os.	When you treat hemorrhoids using the methods described previously and as outlined in the section on diseases, if the treatment is not effective or the illness does not respond to what we have said about the first cautery with medicine or the cautery with fire, it is necessary that you ignite a knife-like cautery until it is white hot. This means applying it to the painful area along the length of half your finger's width (or another measurement) and then placing your hand on top once for strength; press down hard enough so as not to reach bone.
Empero necessari es a tu que guardes de la continuacio de la mandibula, la qual es mauguda deves la masticacio, e que le lacert no sia adhurit e le nervi le qual mau aquela, e que no s’endevengua espasme.	However, it is essential that you take care not to damage the jaw joint, which is necessary for chewing and may be injured; additionally ensure the tendon is not stuck or the nerve controlling it damaged, so as to prevent spasms from occurring.
E si es sobre la custodia e cautela de flux de sanc de l’arteria que es abciza, quar en la abcizio de lu es temor, e majorment ad aquel le qual ignora aquo que fa e no es studios e esproat; e layssa la operacio en lu al comensament.	And if it is about safeguarding and preventing the bleeding of an arterial wound which has been cut, as there is fear at the beginning of this operation for those who do not know what they are doing or have no understanding of it and leave the operation to them; then place your hand on top once for strength.
E yeu vindre am rememoracio del regiment de flux de sanc accident de la arceria segon la sieua manieyra, en le sieu loc de aquest libre.	And I will return to discussing the treatment for accidental blood flow from archery wounds in its designated place within this book.
E si veses de aquesta malautia que no abaste aquest cauteri e veses le cors del malaute tollerable, cauteriza aquel en le mieg loc del cap ayssi cum havem recontat, e cura la plagua entro que sia sanada.	And if you encounter this illness and find that the aforementioned cautery treatment is not suitable due to an intolerable state of the patient's body, apply a cauterization in the middle of their head as previously described, and treat any resulting wounds until they are healed.
E si voys, aministra le cauteri le qual havem dit en le capitol de streccio de arceria am cauteri havent dos cotels, e es milhor cauterizacio aquesta e mays conferent.	And when administering the cautery treatment mentioned earlier in the chapter on archery wounds using two small cauteries, this method of cauterization is preferable and more effective.
