Praefatio.	Preface.
Et ego quidem iam uocatus fueram ad extrahendum ipsum: et uidi ex magnitudine lapidis, et dispositione infirmi, quod moriretur.	And I had been called to extract the stone myself, but I saw from the size of the stone and the patient’s condition that he would die.
Et uidi medicum alium, qui accipiebat stipem apud quendam Ducum terrae nostrae propter medicinam: et accidit eunucho nigro, qui erat apud ipsum, fractura in crure eius prope calcaneum: et properauit medicus cum ignorantia sua, et strinxit fracturam super uulnus cum puluinaribus, et astellis strictura forti, et non dimisit uulneri expirationem.	And I saw another physician who took payment from a certain Duke of our land for his practice, and a black eunuch under his care suffered a fracture in his leg near the heel. The physician, in his ignorance, rushed and bound the fracture over the wound with cushions and tight splints, not allowing the wound to breathe.
Deinde absoluit eum secundum desyderia sua.	Then he discharged him according to his own wishes.
Postea dimisit eum diebus aliquot, et praecepit ei, ne solueret ligamentum: et stetit sic donec apostematum est crus eius, et ipsius pes, et peruenit ad perditionem.	Afterwards, he left him for several days and instructed him not to loosen the bandage, and so it remained until his leg and foot became infected, resulting in ruin.
Vocatus sum ergo ad eum: et properaui ad soluendum ligamentum: et consecuta est tranquillitas, et euasit a doloribus suis.	I was therefore called to him, and I hurried to loosen the bandage, and peace followed, and he was freed from his pains.
Verumtamen corruptio iam confirmata erat in membro: et non potui refraenare ipsam.	Nevertheless, the decay in the limb was already set in, and I could not halt it.
Pon ergo cessauit corruptio perambulare in membro, donec periit.	Thus, the decay ceased to spread through the limb until it perished.
Et uidi medicum alium, qui perforauit apostema cancerosum: et ulceratum est post dies, donec magnificata est malicia eius cum domino ipsius.	And I saw another physician who pierced a cancerous abscess, and it became ulcerated after several days, until its malignancy grew along with the suffering of its owner.
Quod est, quia quando est cancer purus ex humore melancholico, tunc non oportet ut perueniatur ad eum cum ferro omnino, nisi sit in membro quod toleret, ut abscindatur totum eius.	This is because, when cancer is purely from a melancholic humor, it must never be treated with iron at all, unless it is in a limb that can endure having the entire affected area excised.
Et propter illud o Filii, necesse est uobis, ut sciatis, quod operatio cum manu diuiditur in duas diuisiones: scilicet, operationem cui associatur salus: et operationem, cum qua est periculum in pluribus dispositionibus.	And therefore, O sons, it is necessary for you to know that manual operation is divided into two categories: namely, operations associated with safety, and operations that involve danger in many conditions.
Et ego iam excitaui in omni loco huius libri, in quo uenit operatio, in qua est terror et timor.	And I have already pointed out in every place in this book where there is an operation involving terror and fear.
Quare necesse est uobis, ut caueatis illud, et dimitatis ipsum: ut non inueniant stolidi uiam ad loquendum, et dehonestandum.	Therefore, it is necessary for you to be cautious of such things and to avoid them, so that fools do not find a reason to speak and dishonor the profession.
Accipite ergo mensuram cum sollicitudine et protectione, et infirmos uestros cum facilitate et firmitudine, et utimini uia meliore perducente gratia Dei ad salutem et successionem laudabilem: et dimittite aegritudines terribiles difficilis sanationis: et tollite animas uestras ab eo quod facit uos timere, ut ingrediatur super uos haesitatio in fide uestra et commodo uestro.	Therefore, approach with care and protection, and treat your patients with gentleness and firmness, using the best method, guided by the grace of God toward health and praiseworthy outcomes; and avoid terrible illnesses that are difficult to heal; and keep your souls from things that cause you fear, lest hesitation should enter your faith and your practice.
Est enim magis remanens ad gloriam uestram, et sublimius in mundo isto, et postremo ad quantitates uestras.	For this will be of greater benefit to your glory, and will elevate you more in this world, and ultimately increase your honor.
Galenus enim iam dixit in quibusdam suis admonitionibus.	Galen has already said in certain of his teachings:
Non medicetis aegritudinem malam: ne nominemini medici mali.	Do not treat a malignant disease, lest you be called a poor physician.
Iam autem diuisi hunc Tractatum secundum tria Capitula. ¶	Now, I have divided this Treatise into three Chapters. ¶
Capitulum primum.	Chapter One.
De Cauterio cum igne, et Cauterio cum medicina acuta, capitulatum, et ordinatum a capite usque ad pedes, et formis instrumentorum, et ferramentis Cauterii: et omni quod necessarium est in operatione. ¶	On cauterization with fire, and cauterization with sharp medicines, arranged chapter by chapter, and organized from head to foot, with the forms of instruments and cautery tools, and everything necessary for practice. ¶
Capitulum secundum.	Chapter Two.
De sectione et perforatione, phlebotomia et uentosis, et uulneribus: et extractione sagittarum, et similibus illius: et totum capitulatum, ordinatum formis instrumentorum. ¶	On cutting and piercing, bloodletting, cupping, and wounds; and on extracting arrows, and things similar to these; all arranged chapter by chapter and organized with the forms of instruments. ¶
Capitulum tertium.	Chapter Three.
De restauratione, et dislocatione, et curatione torsionis, et similibus illius: capitulatum, ordinatum a capite usque ad pedes, et formis instrumentorum.	On restoration, dislocation, and treatment of twisting and similar injuries; arranged chapter by chapter from head to foot, with the forms of instruments.
Soli Deo Gloria.	Glory to God alone.
Liber Chirurgici Albucasis.	The Book of Surgery by Albucasis.
Pars I.	Part I.
¶ De Iuuamento, et Nocumento Cauterii: et quibus complexionibus conueniat, et quo tempore: et si cum ferro, uel auro.	¶ On the Benefit and Harm of Cautery, and for which temperaments it is suitable, and at what time: and whether with iron or with gold.
Caput I.	Chapter I.
Sed Ante Quidem Quam rememorer operationis cum eo, oportet ut dicam qualitatem Iuuamentorum eius, et Nocumentorum ipsius: et in qua complexione exhibeatur.	But before I discuss the procedure with it, it is necessary to speak of its benefits and harms, and in what temperament it should be applied.
Dico ergo, quod sermo de qualitate iuuamenti Cauterii, et nocumenti eius, est sermo prolixus, et subtilis, scientia, et secretum occultum.	I say, then, that the discourse on the nature of the benefit and harm of cautery is a long and subtle matter, involving knowledge and hidden secrets.
Etiam locuta fuit in eo multitudo sapientum, et dissenserunt in eo: et mihi quidem sufficit parum ex sermonibus eorum, timens prolongationem.	Many wise men have spoken about it, and there has been disagreement on it; for me, a little of their discourse will suffice, as I wish to avoid length.
Dico ergo, quod Cauterium confert uniuersaliter omni complexioni, quae est cum materia, et absque materia: excaeptis duabus complexionibus, quae sunt complexio calida absque materia, et complexio sicca absque materia.	I say, then, that cautery is universally beneficial for all temperaments with or without matter, except for two temperaments: those that are hot without matter and dry without matter.
In complexione autem calida et sicca cum materia dissenserunt.	But in the case of the hot and dry temperament with matter, there is disagreement.
Quidam enim dixerunt, quod Cauterium iuuatiuum est in ea.	Some have said that cautery is beneficial in this case.
Et dixerunt alii contrarium illius, scilicet quod Cauterium non est conueniens in aegritudine, quae est ex caliditate et siccitate: quoniam natura ignis est caliditas: et inconueniens est, ut sanetur ex agritudine calida et sicca, cum calido et sicco.	Others have said the opposite, namely that cautery is not suitable for an illness arising from heat and dryness, because the nature of fire is heat, and it is unsuitable to treat a hot and dry illness with something that is also hot and dry.
Et dixit ille qui dicit contrarium illius: quod per Cauterium fit iuuamentum in omni aegritudine calida et sicca, quae accidit in corporibus hominum: quoniam quando tu comparas corpus hominis, et humiditates eius, ad complexionem ignis, inuenis corpus hominis frigidum.	And the one who claims the opposite says that cautery provides relief in any hot and dry illness occurring in human bodies, because when you compare the human body and its moistures to the temperament of fire, you find the human body to be cold.
Et ego quidem dico per sermonem eius: quia ex perimentum iam detexit mihi illud aliquotiens.	And I myself agree with his words because experience has already shown me this many times.
Verumtamen non oportet, ut ueniat super illud, nisi qui iam probatus est, et exercitatus in capitulo Cauterii exercitio ultimo, et cognouit diuersitatem complexionum hominum, et dispositionem aegritudinum in se ipsis, et caussas earum, et accidentia ipsarum, et spacium temporis earum.	Nevertheless, no one should apply it except one who has already been proven and trained in the chapter on cautery, through complete practice, and who understands the diversity of human temperaments, the disposition of illnesses within themselves, their causes, their symptoms, and their timing.
Ex reliquis autem complexionibus non est super uos timor: et praecipue in aegritudinibus frigidis et humidis.	As for the remaining temperaments, there is no fear upon you, especially in cold and moist illnesses.
Iam enim conuenerunt omnes medici super eas: et non dissenserunt in iuuamento cum Cauterio in eis.	Indeed, all physicians have agreed on these, and they have not disagreed on the benefit of cautery in such cases.
Et scitote filii, quod ex secreto curationis per Cauterium cum igne, et bonitate eius super Cauterium cum medicina comburente est: quoniam ignis est simplex, cuius actio non peruenit, nisi ad membrum quod cauterisatur: et non nocet membro alio coniuncto cum eo, nisi nocumento paruo.	And know, my sons, that one secret of curing with cautery by fire, and its superiority over cautery with burning medicine, is that fire is simple, and its effect reaches only the member being cauterized and does not harm other parts connected to it, except with minimal harm.
Medicinae uero comburentis actio peruenit ad illud quod elongatur ex membris: et fortasse facit accidere in membro aegritudinem difficilis sanationis, et fortasse interficit.	The action of burning medicines, however, spreads to the surrounding parts, and it may even cause a difficult-to-heal illness in the affected member, or it may even kill.
Ignis autem propter subtilitatem suam et bonitatem substantiae suae, non facit illud, nisi superfluat.	But fire, because of its subtlety and the quality of its substance, does not cause this unless it is excessive.
Iam uero innotuit nobis illud per experimentum, propter longitudinem seruitutis et studii cum arte, et stationem super ueritatem rerum: et propter illud excusor a longitudine sermonis.	And indeed, this has become known to us through experience, due to prolonged service and study in the art, and dedication to the truth of things; because of this, I excuse myself from prolonging the discussion.
Et si non esset, quia non licet huic libro meo, afferrem uobis secretum occultum in igne, et qualitatem operationis eius in corporibus expulsionis suae, qua expellit aegritudines sermone philosophico demonstratiuo, qui acueretur a mentibus uestris.	And if it were not that my book does not permit it, I would bring to you the hidden secret of fire, and the quality of its action in bodies for expelling sicknesses, demonstrated through philosophical reasoning, which would sharpen your minds.
Et scitote filii, quod ipsi dissentiunt in tempore, in quo conuenit fieri cauterium, et ponunt melius tempus ueris.	And know, my sons, that they disagree on the time when cautery is best performed, and they consider spring to be the best time.
Et ego dico, quod cauterium conuenit in omni tempore: propterea, quod nocumentum accidens propter tempus submergitur in iuuamento, quod attrahitur cum cauterio.	But I say that cautery is suitable at any time because the harm occurring due to timing is outweighed by the benefit drawn from cautery.
Et praecipue si cauterium est propter dolores ex doloribus necessariis, fortibus, festinis, qui non tolerant tarditatem: propterea quod timetur ex eis, quod accidat malicia quae est maior, quam paruum nocumentum intrans propter tempus.	Especially when cautery is needed for pains among the necessary pains—severe, sudden, and not tolerating delay—because it is feared that a greater harm may arise than the small harm brought by the timing.
Et non cadat in mentibus uestris o filii illud, quod non extimant, nisi uulgus et stolidi medici, scilicet quod illi aegritudini quae sanatur per cauterium, non est reditio semper: et ponunt illud consequens, et res non est sicut putant: propterea quod cauterium non est, nisi loco medicinae, quae alterat complexionem, et exiccat humiditates quae sunt caussae, quare accidunt dolores.	And do not let it enter your minds, O sons, what only the common people and ignorant physicians believe, namely, that the illness cured by cautery never returns; they take this as certain, but it is not as they think. Cautery is no more than a substitute for medicine, which changes the temperament and dries the moistures that are the causes of pain.
Verumtamen cauterium superfluit super medicinam per uelocitatem ualetudinis suae, et uirtutem suae operationis, et uehementiam dominii sui: et possibile est, ut redeat aegritudo hora aliqua temporis secundum complexionem infirmi, et locationem aegritudinis suae, et uirtutem eius: et quod praeparatur in corpore eius ex aggregatione superfluitatum in eo: et quod peruenit ad ipsum in acquisitione sua ex cibis, et similibus illis ex caussis, nisi fit aegritudo, in qua administratur cauterium.	Nevertheless, cautery surpasses medicine through the speed of its healing power, the strength of its action, and the intensity of its efficacy. And it is possible that the illness may return at some time, depending on the patient’s temperament, the location of his illness, and its strength, as well as what accumulates in his body from an aggregation of superfluities within it, and from what it acquires from foods and other similar causes—unless it is an illness for which cautery is applied.
Aegritudo subtilis in membro paucarum superfluitatum, et humiditatum, sicut cauterium dentis, propter dolorem, et similia illi, possibile est enim, ut non redeat in eo ille dolor.	A subtle illness in a part of the body with few superfluities and humidities, as in the case of cautery of a tooth for pain, and similar instances, may indeed not return in that area with the same pain.
Sed illud fit in paucis.	But this happens in few cases.
At uero sermo uulgi iterum, quod cauterium est postremum medicinae, est sermo rectus: non ad illud quod ipsi intendunt in illo: quoniam ipsi credunt, quod non est curatio quae conferat cum medicina, neque cum alio post occasum cauterii.	However, the common saying, again, that cautery is the final remedy, is a correct saying—not for the reason they assume in it, because they believe that there is no treatment that matches medicine, nor any other remedy after cautery has failed.
Res autem est econtrario illius, et intentio, quod cauterium est postremum medicinae, non est, nisi quod quando nos administramus modos curationis in aliqua aegritudinum, et non conferunt illae medicinae: deinde administramus in fine rei cauterium, et confert: tunc inde cadit, quod cauterium est postremum mediciuae, non secundum intentionem quam intelligunt uulgus et multistolidorum medicorum.	But the reality is the opposite of that, and the meaning of cautery as the final remedy is only that when we have applied all methods of treatment to some illness, and those medicines do not succeed, then we finally apply cautery, and it is effective; hence it is said that cautery is the final remedy—not with the intention understood by the common people and the multitude of ignorant physicians.
Antiqui autem dixerunt, quod cauterium cum auro est melius, quam cauterium cum ferro: et non dixerunt illud, nisi propter aequalitatem auri, et sublimitatem substantiae suae: et dixerunt, quod non facit pus locus cauterii.	The ancients said that cautery with gold is better than cautery with iron; and they said this only because of the uniformity of gold and the excellence of its substance; and they said that the cauterized place does not produce pus.
Verum non est illud absolute: quoniam ego iam probaui illud, et inueni, quod ipsum non facit illud in quibusdam corporibus absque aliis.	But this is not absolutely true, for I have already tested it and found that it does not do this in some bodies, while it does in others.
Et cauterium cum ipso est bonum, et melius quam cum ferro, sicut dixerunt.	And cautery with gold is good and better than with iron, as they said.
Verumtamen quando tu ignis cauterium in igne ex auro, non declaratur tibi, quando ignitur secundum quantitatem quam uis, propter rubedinem auri: et quando properat ad ipsum frigus, et si addis super ipsum ignitionem, liquescit in igne, et uertitur in laminas.	Nevertheless, when you heat a gold cautery in the fire, it is not clear to you when it reaches the desired degree of heat because of the redness of the gold; and when it quickly cools, and if you add more heat, it melts in the fire and turns into thin layers.
Quare cadit artifex ex illo in occupationem: et propter illud fit Cauterium cum ferro apud nos uelocius et propinquius, ex rectitudine ad operationem.	Thus, the practitioner is inconvenienced by it, and for this reason, cautery with iron is faster and more accessible for us, being more straightforward in operation.
Et ego quidem iam ordinaui hoc Capitulum in Cauterio, secundum capitula: et ordinaui ea a capite usque ad pedes: ut alleuient quaerenti illud quod uult ex eo.	And I have indeed arranged this chapter on cautery according to topics, and I have ordered them from head to foot, so as to make it easier for the one who seeks what he wants from it.
¶ De modo cauterizandi Caput in commissura coronali.	On the method of cauterizing the head at the coronal suture.
Caput II.	Chapter II.
Confert hic cauterizatio ad dominium humiditatis et frigiditatis super cerebrum: quae duae sunt caussae sodae, et multitudinis fluxus humorum ex capite ad partes oculorum et aurium, et multitudinis somni, et doloris dentium, et doloris gutturis: et uniuersaliter omnis aegritudinis, quae accidit ex frigiditate, sicut paralisis, et sodae, epilepsiae, et apoplexiae, et similia illis ex aegritudinibus.	This cauterization helps to control moisture and coldness over the brain: which are two causes of headaches, and excessive flow of humors from the head to the parts of the eyes and ears, and excess sleep, and tooth pain, and throat pain; and generally all illnesses that arise from cold, such as paralysis, headaches, epilepsy, apoplexy, and similar illnesses.
Modus cauterizationis est, ut praecipias infirmo: ut euacuetur in primis cum medicina solutiua mundificante caput tribus noctibus, aut quatuor, secundum quod exigit uirtus infirmi, et eius aetas, et consuetudo eius.	The method of cauterization is to instruct the patient: first to be purged with a cleansing medicine for the head over three or four nights, according to the strength, age, and usual condition of the patient.
Deinde praecipe ei, ut radi faciat caput suum cum nouacula.	Then instruct him to have his head shaved with a razor.
Deinde fac eum sedere inter manus tuas quadratum, ita quod iam posuit manus suas super pectus suum.	Then make him sit upright between your hands, so that he has already placed his hands on his chest.
Deinde pone radicem palmae tuae super radicem nasi sui inter oculos suos.	Then place the base of your palm on the base of his nose between his eyes.
Vbicumque ergo peruenerit digitus tuus medius, signa locum illum cum incausto.	Wherever your middle finger reaches, mark that place with ink.
Deinde igni Cauterium Oliuare: cuius haec est forma.	Then heat the olive-shaped cautery tool: which has this form.
Deinde pone ipsum super locum signatum cum incausto, descensione, qua constringatur manus tua paulatim, et tu reuolues ipsum.	Then place it on the spot marked with ink, with a downward motion, gradually applying pressure with your hand, and rotate it.
Deinde leua manum tuam uelociter, et aspicias locum.	Then lift your hand quickly, and examine the spot.
Quod si uides iam detegi ex osse quantitatem capitis alkiel, aut quantitatem zeuherbi, tunc eleua manum tuam.	If you see that an area the size of an alkiel seed or a zeuherb seed has been exposed to the bone, then lift your hand.
Et si non, itera manum tuam ferro ipso, aut cum alio ab ipso si infrigidatur: donec uideantur ossa, quae dixi tibi.	If not, repeat the process with the same tool, or another one if it has cooled, until the bones I told you of are visible.
Deinde sume aliquid ex sale, et solue illud in aqua, et imbibe in ipso cotum, et pone super locum: et dimitte ipsum tribus diebus.	Then take some salt, dissolve it in water, soak a piece of cloth in it, and place it on the spot, and leave it there for three days.
Deinde pone super ipsum cotum imbibitum in butyro, et dimitte illum super locum, donec destruatur eschara ignis.	Then place over it a cloth soaked in butter, and leave it on the spot until the burn scab is removed.
Deinde cura illud cum unguento tetrapharmacon, usquequo sanetur.	Then treat it with tetrapharmacon ointment until it heals.
Iam dixerunt, quod quanto uulnus plus remanet apertum, emittit pus: quare est melius et magis iuuatiuum.	They have said that the longer the wound remains open, the more pus it discharges: thus it is better and more beneficial.
Et dixerunt quidam eorum, ut cauterizetur cutis usque ad os: et teneatur Cauterium, donec aduratur quiddam spissitudinis ossis.	Some of them said to cauterize the skin down to the bone: and hold the cautery until some thickness of the bone is burnt.
Deinde radatur post illud quod adustum est ex osse, deinde curetur.	Then shave off the part of the bone that has been burnt, then treat it.
Et dicunt alii, quod oportet ut cum cauterio perueniatur ad ultimum, donec imprimat in os impressionem for tem, ita quod cadat os, quod fit sicut forma kirate: aut instrumentum quod mulieres ponunt infuso alphabeti parui: et extimant, quod exspirantur ex hoc loco uapores capitis, et dimittatur uulnus apertum tempore longo.	Others say that it is necessary to go to the end with the cautery, so that it makes a strong impression on the bone, so that the bone falls away, forming something like the shape of a kirate, or like the instrument women use with small carved letters, believing that the head vapors escape from this spot, and the wound is left open for a long time.
Deinde curetur, donec consolidetur.	Then treat it until it heals.
Mihi autem non uidentur hae duae species Cauterii omnino nisi in quibusdam hominibus secundum uiam timoris.	To me, however, these two forms of cautery do not seem advisable, except in certain people as a last resort.
Et dimittere ipsum, apud me est melius cum salute ipsius.	In my view, leaving it as it is, is better for his well-being.
Debilitatur enim caput ex solutione continuitatis ipsius naturalis: sicut testificati sumus in reliquis membris: et praecipue quando caput infirmi debile est natura: et species quidem Cauterii prima est magis salua et melior apud me, et ea utor: operare ergo cum ea in salute.	For the head is weakened by the disruption of its natural integrity, as we have observed in other limbs, especially when the head of the patient is naturally weak: and the first form of cautery is indeed safer and better in my opinion, and I use it; therefore, perform it with care for health.
¶ De modo cauterizandi capitis in dolore totius capitis.	On the method of cauterizing the head in cases of pain throughout the entire head.
Caput III.	Chapter III.
Quando in toto Capite accidit dolor chronicus: et prolongatur illud in infirmo, et utitur hyeris, et cochiis, et caputpurgiis, et oleis, et empleumatis.	When chronic pain occurs in the whole head and persists in the patient, and he uses syrups, oils, head purgatives, and ointments.
Et praecipue si iam cauterizatum est cauterio uno, quod narrauimus, et non confert ei aliquid ex illis: tunc considera.	And especially if it has already been cauterized with the cautery we have described, and none of these treatments help him, then consider the following.
Nam si caput infirmi est fortis creationis natura, et non est debile, et inuenit frigus uehemens: tunc cauteriza cum cauterio alio sub illo parum.	For if the head of the patient is naturally strong and not weak, and he feels intense cold, then cauterize with another cautery slightly below that spot.
Deinde cauteriza ipsum super omne cornu capitis sui cauterio, donec pertranseat cutis, et discooperiatur ex osse quantitas, quam narrauimus.	Then cauterize on each side of his head with a cautery, until it passes through the skin and exposes the amount of bone we have mentioned.
Et cauteriza ipsum cauterio uno in occipitio capitis sui, in loco qui nominatur uas: et est locus in quo ponitur uentosa: et eleua manum tuam in hoc, et non discooperias os.	And cauterize him with one cautery on the back of his head, in the place called "vas," where the cup is applied; lift your hand in this, and do not expose the bone.
Infirmus enim inuenit propter illud dolorem uehementem, et diuersum a dolore reliquorum cauteriorum capitis omnium.	For the patient will feel intense pain from this, unlike the pain from the other head cauteries.
Et ego dicam hoc Cauterium in loco suo: et oportet quod sit cauterium, quo cauterizantur cornua capitis, et occiput eius subtilius cauterio, quo cauterizatur medium capitis.	And I will describe this cautery in its place: and it is necessary that it is a cautery used for cauterizing the sides and back of the head, more finely than the cautery used on the center of the head.
Et haec est forma eius.	And this is its form.
¶ De modo cauterizandi in hemicrania, tam cum medicina adustiua, quam cum ferro.	On the method of cauterizing in hemicrania, both with burning medicine and with iron.
Caput IIII.	Chapter IV.
Quando accidit in parte capitis dolor et soda, aut extenditur dolor usque ad oculum, et euacuatur cum medicinis mundificantibus caput, et administratur reliqua curatio, quam dixi in diuisionibus aegritudinum, et non confert illud totum: tunc cauterizatio in eo est secundum duos modos: aut cauterizatio cum medicina acuta comburente: aut cum ferro.	When pain and headache occur in part of the head, or the pain extends to the eye, and the head is cleared with cleansing medicines, and the rest of the treatment I mentioned in the divisions of ailments is applied and still does not help: then cauterization is done in one of two ways: either with a sharp burning medicine, or with iron.
Cauterium autem cum medicina acuta comburente, est, ut accipias dentem unum allii, et excortices ipsum, et abscindas extremitates eius ex duobus lateribus.	The cauterization with sharp burning medicine involves taking one clove of garlic, peeling it, and cutting off its ends on both sides.
Deinde scinde locum doloris in tempore cum phlebotomo lato, donec fiat in eo locus sub cute, in quo dens capitur.	Then make an incision at the site of the pain with a broad lancet, until there is a place under the skin where the clove can fit.
Intromitte ergo eum in ipso sub cute, donec occultetur: deinde stringe super ipsum cum puluillo constrictione decenti, et dimitte ipsum quantitate quindecim horarum deinde solue eum, et extrahe allium, et dimitte uulnus duobus diebus, aut tribus: postea pone super ipsum cotum submersum in butyro, donec locus efficiat pus: deinde cura ipsum cum unguento usquequo sanetur.	Then insert it under the skin until it is hidden: next apply a pad with appropriate pressure over it, and leave it for about fifteen hours, then remove it, extract the garlic, and leave the wound for two or three days; afterward, place a cloth soaked in butter over it until the place produces pus; then treat it with ointment until it heals.
Et si uis fac illud cum quibusdam medicinis comburentibus, quas ego scripsi in tractatu duodecimo, de Medicinis adurentibus.	And if you wish, perform it with certain burning medicines that I wrote about in the twelfth treatise, on Burning Medicines.
Cauterizatio uero eius cum ferro, est secundum hunc modum.	The cauterization with iron is done in this way.
Igni Cauterium, cuius forma haec est.	Heat the cautery tool, which has this form.
Et nominatur Clauilis: quoniam forma capitis eius est sicut forma claui, in quo est quiddam curuitatis, et in medio eius est quaedam eminentia parua.	It is called the "Clauilis" because the shape of its head resembles a nail, with a slight curve, and in the middle of it is a small protrusion.
Deinde pone ipsum super locum, et retine manum tuam: et tu reuolue ferrum paulatim cum uelocitate: et sit quantitas quae aduritur ex spissitudine cutis, sicut medietas eius.	Then place it on the spot, hold your hand steady, and gradually rotate the iron with speed; let the amount burned from the skin thickness be about half of it.
Et eleua manum tuam, ut non aduratur arteria, quae est inferius, et accidat fluxus sanguinis.	And lift your hand so that the artery beneath is not burned, causing a flow of blood.
Deinde imbibe cotum in aqua salis, et pone super locum, et dimitte ipsum tribus diebus: deinde pone cotum cum butyro: postea cura cum unguento usquequo sanetur.	Then soak a cloth in salt water, place it on the spot, and leave it for three days; then place a cloth with butter on it; afterward treat with ointment until it heals.
Et si uis, cauteriza hanc hemicraniam cum extremitate cultellari secunda Cauterii.	And if you wish, cauterize this hemicrania with the blade tip of the second cautery.
Et caue ab incisione arteriae in hac hemicrania, non antiqua proprie.	And be careful not to cut the artery in this hemicrania, as it is not a typical case.
¶ De modo cauterizandi in hemicrania antiqua.	On the method of cauterizing for an old hemicrania.
Caput V.	Chapter V.
Quando curas hemicraniam, cum eo quod diximus ex curatione praecedente, et quod diximus in diuisionibus aegritudinum, et non confert curatio: et uides ex aegritudine, quod non sufficit ei quod diximus ex cauterio primo cum medicina, aut cum cauterio cum igne, tunc oportet ut ignias Cauterium cultellare, donec albificetur postquam signas super locum doloris cum linea, cuius longitudo sit medietas digiti, aut quasi illud: et depone manum tuam uice una, et stringe eam donec incidas arteriam, et peruenias usque ad os.	When you treat hemicrania using the preceding treatment we mentioned and what we described in the divisions of ailments, and the treatment is ineffective, and you see from the illness that what we said about the initial cautery with medicine or with fire is not enough, then you should heat the knife-shaped cautery until it turns white, after marking the area of pain with a line about half a finger’s length or close to that; place your hand down once, and press it until you cut into the artery and reach the bone.
Verumtamen necesse est tibi, ut caueas a continuatione mandibulae, quae mouetur apud masticationem, ne aduratur latus, aut neruus qui mouet ipsam, unde accidat spasmus.	However, it is necessary for you to avoid the area of the jaw joint, which moves during chewing, to avoid burning the side or the nerve that controls it, lest spasm result.
Et esto super custotiam, et cautelam de fluxu sanguinis arteriae, quae abscisa est.	And be cautious and careful regarding the blood flow from the artery that is severed.
