Ayssi comensan las paraulas de Albucasim .	 Thus begin the words of Albucasis.
E aprop le desliet segons los sieus desiriers, e aprop le relieg, e aprop le leyssec per alcus jorns e comandec que nos deslies le liament; e estec ayssi entro que la coyssa e·l pe foro apostematz, e pervenguet a perdicio.	 Then he released him according to his desires, and then bound him up again, and then left him alone for some days and ordered us to release the bandages; and it was so bad that the thigh and the foot were both infected, and it came to a fatal end.
E yeu fuy apelat a lu, e aparelhegui a desliar le liament, e conseguida es tranquilitat e enayssi amermet de sas dolors.	 And I was called to him, and I prepared to release the bandages, and after some time, he gained peace and his pains subsided.
Mays empero ja corrupcio era confermada en le membre, per que no pogui refrenar aquela, e no cessec perambular la corrupcio en le membre entro que·l malaute peric.	 However, the corruption had already taken hold in the member, so it could not be stopped, and the corruption continued to spread in the member until the patient died.
E vi un autre metge le qual perforec un apostema cancros, e fo ulcerat aprop alscus dias, entro que foc magnificada la malicia de lu am lo senhor de lu.	 And I saw another doctor who pierced a cancerous abscess, and it became ulcerated after a few days, to the point that the evil of it spread throughout his body.
La qual causa es quar le cranc caut es pur de humor melencolic, lahoras no cove que pervengua a lu am ferr de tot, sino que sia an membre le qual suffertes que de tot fos hostat.	 The reason for this is that the cancerous abscess is full of melancholic humors, so it is not necessary to pierce it completely with iron, but rather it should be done in a member that can bear it, and then let it be drained.
E per aquo, filhs, necessari es a vos que la operacio am ma sia devisada en dos devesios: so es en operacio a lu qual es associada salut, e en obra am la qual es perilh en las majors disposicios.	 And for this reason, my children, it is necessary for you that the operation with the hand be divided into two paths: one is an operation associated with health, and the other is a work associated with great danger in its conditions.
E yeu ja he exsitat aquo en tot loc de aquest libre en le qual venc opperacio en la qual es error e temor; per que necessari es a vos que guardetz aquo e layssetz aquel, per que les folhs no atrobo via a parlar e a vos desonestar.	 And I have already written about this in all parts of this book where there is an operation that involves error and fear; therefore it is necessary for you to guard against this and leave it aside, so that the pages do not find a way to speak and dishonor you.
E donc prenetz las vostras armas am sollicitut e am proteccio de Dieu , e les vostres malautes am falicitat e am fermetat.	 And therefore, take up your arms with care and under the protection of God, and your patients with happiness and firmness.
E usatz de la milhor via per la gracia de Dieu perdusent a salut e a lausabla successio, e laysatz las malautias terriblas de difficil sanacio, e ostatz las vostras armas de aquo que vos fa temer, per so que ysitatio en vostra fe e en le vostre nom no vos evasisca: quar mays es remanent a la vostra gloria, e pus aut en le mon e en derier a las vostras sanctitatz.	 And use the best method by the grace of God for healing and praiseworthy success, and avoid terrible diseases with difficult cures. Keep your arms away from what frightens you, so that failure in your faith and your name does not escape you: for it is more beneficial to your glory, both now and forever after, to your sanctity.
Gualia ja diyssec en alcunas sieuas monicios:	 In fact, Gualia has already discussed some of this in his sections on medicines.
“No mediquetz malautia mala, per so que mals metges no siatz nompnatz”.	 "Do not treat bad diseases, so that you are not called bad doctors.
E yeu ja he devesit aquest libre segontz tres capitols.	 And I have already divided this book into three chapters.
Comensa la divisio del libre, e primier de la primieyra partida.	  Here begins the division of the book, and first is the first part.
Le primier capitol ordenat del cap entro·s pes, en las formas dels instrumentz e en les ferrementz dels cauteris, e de aquo que necessari es en la opperacio.	 The first chapter is ordered about the head, particularly the feet, concerning the forms of instruments and the irons of the cautery, and what is necessary for the operation.
La divisio de la segonda partida.	 The division of the second part.
Le segon capitol, de siccio e perforacio, e de ventosas, e de plaguas, e de extractio de sagetas e de semblantz ad aquelas, tot capitolat e ordenat de las formas dels instrumentz.	 The second chapter is on incisions and punctures, and on cupping glasses, and on wounds, and on the extraction of arrows and similar things, all categorized and ordered according to the forms of the instruments.
Divisio de la tersa partida.	 Division of the third part.
Le tertz capitol, de restauracio e de dislocacio, e de curacio de torcio e de semblantz ad aquels; capitol ordenat del cap entro·s pes, e de las formas dels instrumentz.	 The third chapter is on setting bones and dislocation, and on the treatment of fractures and similar conditions; this chapter is ordered concerning the feet, and the forms of instruments.
De cauteri am foc e am medicina aguda e rememoracio de la opperacio.	 On cautery with fire and sharp medicine, and a reminder of the operation.
Am aquel comensa le tractat de tot le libre.	 With this begins the treatise on the entire book.
Cove que yeu digua la qualitat dels juvamentz de aquel cauteri e dels noccumentz de lu, e en qual compleccio sia prohibit cauteri.	 I must speak about the qualities of the helpers for that cautery and its hindrances, and in what condition caution should be taken when performing cautery.
Donc dic que·l sermo de la qualitat del juvament de cauteri e del noccument de lu es sermo lonc e prolixs, e subtil per sciensa, e secret amaguat; e ja de lu a parlat gran multitut de savis, e de lu se son desacordatz, et a mi abasta un petit dels sermons de lor, temen perlonguacio.	 Therefore, I say that the discourse on the quality of helpers for cautery and its hindrances is long and protracted, subtle by science, and hidden in secrecy; and many wise men have spoken about it, and they disagree among themselves, and to me only a little of their words suffices, fearing prolixity. ︎
E donc dic que cauteri comfereys a tota compleccio universalment la qual es am materia o ses materia, exceptat dos compleccios, las quals son compleccios caudas ses materia .	 And so I say that you should apply cautery universally to every condition, whether it has matter or not, with the exception of two conditions that are cold without matter.
En la compleccio cauda e secca am materia se desecordero; quar alcus dyssero que cauteri es juvatiu ad aquela, e les autres dyssero le contrari de aquel, que cauteri no es convenient en malautia la qual es per qualiditat e per siccitat, quar natura del foc es qualiditat e siccitat, e enconvenient es que malautia cauda e secca am aquo que es caut e sec sia sanada.	 In a cold and dry condition with matter, it will be disagreed upon; for some say that cautery is beneficial for that, while others say the opposite of that, namely that cautery is not suitable in an illness which is due to quality and dryness, because the nature of fire is hot and dry, and it is inconvenient that a cold and dry illness with moisture, which is hot and dry, should be healed.
E diysec aquel que ditz le contrari de aquel, que per cauteri es fayt juvament en tota malautia cauda e secca que ve en les cors dels homes, quar quan tu comparas le cors de home e las humiditatz de lu a la compleccio del foc, atrobas le cors de home freg.	 And I disagree with those who say the opposite of that, that through cautery every cold and dry illness that comes upon the bodies of men is benefited, because when you compare the body of a man and its moisture to the quality of fire, you find the body of a man cold.
E yeu dic per le sermo de aquel, que esperiment aquo ja a mi alscunas vetz a descubert.	 And I say by the words of that one, that experience has already revealed this to me many times.
Mays empero no cove que vengua sobre aquo aquel que ja es exproat e excersitat en le capitol de cauteri per derier exercici, e a conogut la diversitat de la compleccio dels homes e la disposicio de las malautias en lor meteyssas, e las causas de aquelas, e·ls accidentz de lor, e l’espasi del temps de aquelas.	 Nevertheless, it is not necessary that this be repeated to one who has already been proven and exercised in the chapter on cautery through recent practice, and who knows the diversity of human conditions and the dispositions of illnesses within them, and their causes, and their accidents, and the duration of those.
Mays en las autras compleccios, no es sobre vos temor, e majorment en las malautias fregas e humidas, quar ja totz les metges se son acordatz sobre aquels, e no so desecordatz en le juvament am cauteri en aquelas.	 In other conditions, there is no need to fear, especially in cases of cold and moist diseases, for all doctors agree on this matter, and they are not uncertain about treating them with a cautery in those cases.
E sapiatz, filhs, que del secret de curacio per cauteri am foc e de la bontat de lu, so sobre cauteri am medicina comburent, es quar le foc es simple, la accio del qual no perven sino al membre le qual es cauterizat e no notz al autre membre am lu ajustat sino am petit nocument.	 And know, sons, that the secret of treatment by cautery with fire and its goodness is also discussed in cautery with medication, because fire is simple, and its action only reaches the member being cauterized and does not harm the neighboring member except for a small damage.
Mays la accio de medicina comburent perven ad aquel en les membres le qual de lu alunhat, e fort leu fa venir en le membre malautia de dificil sanacio e fort leu ausit.	 But the action of medication burns also reaches the members neighboring it, and quickly brings about difficult healing in the ailing member and quickly increases.
Mays le foc, per la sua sublimitat e de la sua substancia bontat, no fa aquo sino que superfluisca E ja es a nos conogut per experiment e per longitut de servitut de studi am l’art sobre le veritat de las causas; e per aquo yeu so excusat de la longitut del sermo E si no fos que no es legut al mieu libre en aquest pausero a vos secret amaguat am le foc, e la qualitat de la operacio de lu en les cors e de la sieua expulcio per la qual expellis las malautias, am sermo philosophic demostratiu, le qual siria acuit en las vostras pessas.	 But the fire, by its sublimity and the goodness of its substance, does not do this except that it causes superfluousness. And it is known to us through experiment and long study of the art concerning the truth of causes; and because of this I am excused from the length of the speech. And if it were not that it has not been read in my book, I would have here hidden for you with fire a secret, and the quality of its operation in bodies and its expulsion by which it drives out diseases, demonstrated by philosophical discourse, which would have sharpened your minds.
E sapiatz, filhs, que els se desacordan del temps en le qual es convenient far cauteri e pausan le milhor temps de primaveyra.	 And know, sons, that they disagree on the time in which it is appropriate to perform cautery and pause at the best time of spring.
E yeu dic que cauteri es convenient en tot temps, per so que le nocument per le temps accident es submergit en le juvament de aquo que am le cauteri es atirat, e majorment si le cauteri es per dolors o de dolors necessaries, fortz e fistinas, las quals no suffertan tarditat per so que es temut de aquelas que vengua malicia, que es major que petit nocument entrant per lo temps.	 And I say that cautery is appropriate at all times, because the harm caused by accidental weather conditions is submerged in the benefit of what is drawn out with cautery. And especially if the cautery is for painful or necessary pains, fissures and fistulas, which do not tolerate delay, lest it be feared that something worse may come from them than a small harm caused by the weather.
E aysso no catz en vostras pessas, o, filhs, aquo no estiman sino le poble vulguar e les fols metges, so es que ad aquela malautia que es sanada per cauteri no es redicio tot temps, e pausan aquel consequen.	 And do not let this enter your minds, o sons, for only the common people and foolish doctors believe this. Therefore, at that illness which is cured by cautery there is always a return, and they consider this consequence.
E la causa no es ges ayssi quo els cuydan per aquo, quar cauteri no es sino en loc de medicina la qual altera la compleccio e esicca las humiditatz las quals son causa per que veno las dolors.	 And the reason is not as they think because of this, for cautery is only used in places where medicine alters the complexion and dries up the humidity which are the cause of the pains.
Mays empero cauteri superflueys sobre la medicina per volicitat de la sua valitut e vertut de la sua operacio e grandesa del sieu senhor.	 But, however, cautery surpasses medicine in terms of speed of action and power of its operation, as well as the greatness of its lord.
E es possible que la sua malautia retorne en alcuna hora del temps, segon la compleccio del malaute e la locacio de la sua malautia, e la vertut de lu, e aquo que es preparat en le cors de lu de la agreguacio de las superfluitatz en lu, e aquo que es pervengut a lu en la sua acquisicio en viandas e semblantz de aquelas causas; sino que la malautia en la qual sia aministrat cauteri sia malautia subtil en membre de paucas superfluitatz e humiditatz, ayssi cum cauteri de dent per dolor e semblantz ad aquel, possible es que en lu no retorne aquela dolor, mays aquo se fa en petitz.	 And it is possible that his illness may return at some point in time, depending on the complexion of the patient and the location of his illness, and his strength, as well as what is prepared in his body from the accumulation of excesses within him, and what has come to him from his diet and similar causes; unless the illness in which cautery is administered is a subtle illness with few excesses and humidity, such as a toothache for pain and similar things. It is possible that in this case there will be no return of that pain, but it happens rarely. 》
E mays sermo vulgar es que cauteri es le derier remezi de medicina, e es sermo dreyturier, no ad aquo que els entendo en lu, quar els crezo que no es curacio que aprofieyta am medicina ni am autra causa aprop cauteri.	 And the common saying is that cautery is the last resort in medicine, and this is a true statement, not because I understand it as such, but because I believe that there is no cure that benefits with medicine or any other means except cautery.
E la causa es en contrari de aquo; e la entencio que cauteri es le derier remezi de medicina no es sino quan administram las manieyras de curacio en alcunas malautias, e aquelas medicinas no conferieysso, e aprop en la fi de la causa aministra hom cauteri, e aprofieyta ad aquela.	 And the reason is contrary to this; and the intention that cautery is the last resort in medicine is only when administering certain methods of treatment for some diseases, and those medicines do not work, and finally at the end of the cause, one administers cautery, and it proves effective then.
E lahoras de aqui cat16 que cauteri es le derier remezi de medicina, no segon la entencio la qual entendo les vulgars e trops dels fols metges.	 And therefore it is clear that cautery is the last resort in medicine, not according to the intention which I understand from the common people and many foolish doctors.
E diyssero les antics que cauteri am aur es milhor que cauteri am ferr, e no diyssero aquo sino per la equalitat del aur e sublimitat de la sua sustancia.	 And the ancients said that cautery with gold is better than cautery with iron, and they said this only because of the equality of gold and the excellence of its substance.
E diyssero que le loc de cauteri no fa brac, cum aquo no sia absolutament vertat, quar yeu ja he aquo proat e he atrobat que aquel no fa aquo sino en alcus cors ses les autres, e cauteri am aquel es bo e milhor que am ferr ayssi quo els diyssero; mays empero quan tu fas cauteri am foc am de aur, no es a tu declarat, quar es egnit segon la quantitat que tu vols per la rugor de l’aur, e quar prepara a recebre freg; e si ajustas sobre lu ignicio se fon l’aur per le foc, e caso en le foc alcunas laminas per que le artifex catz per la occupacio de aquel.	 And they said that the site of cautery does not burn, as if this were absolutely true, for I have already seen and found that this is not the case except in certain bodies without others, and cauterizing with it is good and better than with iron as they said; however, when you perform cautery with fire using gold, it is not declared to you, for it becomes ignited according to the amount you want by the roughness of the gold, and because it prepares to receive a burn. And if you place the fire on it, the gold melts from the heat, and some thin sheets fall into the fire because of the occupation of that.
E per aquo es fayt cauteri am ferr deves nos pus leugerament e pus propdanament a rectitut de operacio.	 "And for this purpose, a cautery with iron should be used, because it is lighter and more precise for the operation.
E yeu ja he ordenat aquest capitol en le cauteri segon capitols, et he ordenat aquels del cap entro les pes, per so que aleugo le demandant aquo que vol de lu.	 "And I have already arranged this chapter on cautery according to chapters, and I have arranged those from the head down to the feet, so that I can provide the inquirer with what he wants.
De cauteri de dolor de cap per frigiditat e humiditat.	 "On cautery for cold- and dampness-induced headache pain.
Le capitol primier.	 The first chapter.
Aquesta cauterizacio confereys a la humiditat e frigiditat sobre le servel accident de la qual so doas causas, so es causa de soda e multitut de flux raumatic, apelat corissa, del cap a las partidas dels huelhs e de las aurelhas fluent, e multitut de dormir, e de dolor de dentz e del guolayro, e universalment de tota malautia que ve per fregiditat, ayssi cum paraliticament, sodo e apoplexio, e semblantz en aquelas malautias.	 "This cautery addresses the humidity and cold that cause these two accidents, which are two causes of a condition called corissa, characterized by an abundance of flux in the head, from the temples to the ears, as well as excessive sleepiness, toothache, sore throat, and universally any illness caused by cold, such as paralysis, soda, apoplexy, and similar conditions.
La forma de aquesta cauterizacio es aquesta, que primieyrament comandes al malaute que sia evacuat am medicina lacsativa le cap mondificant, per tres o per quatre nueytz, segon que exhigeys la vertut del malaute e la edat de lu e la sua costuma.	 "The method for this cautery is as follows: first, instruct the patient to be evacuated with a cathartic medicine that cleanses the head, for three or four nights, according to the nature of the illness, the age of the patient, and their usual habits.
E aprop comanda li que raza le sieu cap am razor, e aprop fay aquel sezer entre las tuas mas sobre una banca cayrada e que pause las suas mas sobre le pietz sieu.	 "And then instruct him to shave his head with a razor, and then have that person sit between your hands on a bench, and let him place his feet on the ground.
E aprop pausa la razit de la tua palma aprop le pous sobre la razit del nas entre les huels sieus.	 And then place the tip of your palm near the nostrils, on the tip of the nose between its wings.
Mays empero, cum le tieu dit del mieg loc es pervengut, signa aquel loc am tenta, e aprop igneys le cauteri olivar del qual aquesta es la forma:	 But nevertheless, when your finger has reached the middle of the nose, mark that spot with a needle, and then ignite the pointed cautery made from olive wood like this:
E aprop pausa aquel sobre le loc senhat am tenta, a manieyra que descent, am la qual la tieua ma sia constrengida petit a petit, e tu revolveys aquel.	 And then place that [cautery] on the marked spot, allowing it to descend, while you hold your hand tightly and turn that [cautery].
E aprop leva la tua ma leugerament e reguarda le loc, e si veses ja del os esser descubert alcuna quantitat del cap, ayssi cum la quantitat de gra de errs, lahoras eleva la tua ma, e si no torno la tua ma am aquel ferr, am autre de aquel, si es enfrigidat, entro que sia vist del os aquo que yeu he dit a tu.	 And then lightly lift your hand and observe the spot, and if you see any amount of bone exposed, even as small as a grain of barley, then raise your hand. If not, return your hand with that iron, or another like it, until you see what I have told you.
E aprop pren un petit de sal e disolveys aquel sobre le loc e leyssa aquel per tres jorns.	 And then take a little salt and dissolve it over the spot and leave it for three days.
E aprop pausa sobre lu coto enbegut en boder e leyssa aquel sobre lu entro que sia destrusida la scara del foc.	 And then place on it a piece of cloth soaked in vinegar and leave it on until the scab of the fire is destroyed.
E aprop cura le loc am anguent tetrafarmacon entro que sia sanat.	 And then treat the spot with tetrapharmacon ointment until it heals.
E ja diyssero que quant la plagua roman uberta, tant mielhs geta le brac, per que es milhor e mays juvatiu.	 And they say that the longer the wound remains open, the better the arm heals, because it is better and more beneficial.
E diyssero alcus de lor que sia cauterizada la codena entro al os, e sia tengut le cauteri entro que sia adhurida alcuna partida de la specitut del os.	 E dixerunt alguns d'ells que hauria de ser cauteritzada la columna vertebral entre els ossos, i que s'hauria de mantenir el cauteri fins que es cicatritzi alguna part de l'estructura de l'os.
E aprop sia ras aquo que es adhust del os, e aprop sia curat.	 And immediately scrape away that which is adjacent to the bone, and then cure it.
E diyssero autres que am lo cauteri pervengua al derier, entro que enprema en le os forta enprecio entro que le os caga, e aquesta es la forma de alphecati petit:	 And others say that with the cautery you should reach deep until it strongly presses on the bone and breaks it, and this is the method of small incision.
E estiman de aquel loc expiran la vapors del cap.	 And they believe that from that place the vapors of the head escape.
E sia tenguda la plagua uberta per lonc temps, e aprop sia curada entro que sia consolidada.	 And the wound should be kept open for a long time, and then it should be treated until it is healed.
Mays a mi no so vistas aquestas doas specias de cauteri de tot, sino en alcus homes segon via de temor; e layssa aquel, deves mi, milhor es am salut, quan es; quar le cap es develitat per solucio de continuitat de lu ayssi cum havem testificat en les autres membres, e majorment quan le cap del malaute es de freul natura.	 But I have not seen these two types of cautery in everything, but only in some men out of fear; and leave that one alone, for it is better to be safe than sorry, because the head is weakened by the loss of its continuity, just as we have shown in other members, especially when the patient's head is of a frail nature.
E la specia de cauteri primieyra es mays salva e milhor deves mi; e de aquela husi e am aquela obra am salut.	 And the first type of cautery is safer and better in my opinion; and with that one should proceed and work safely.
Capitol segon.	 Chapter Two.
Del cauteri del cap.	 On Cauterizing the Head.
Quan en tot le cap accideys dolor cronica e longua e aquo es en le malaute prolonguat, e usa de gerras e de cochias e de capipurges e de emplaustres e de guatz e de cadels e de gualinas e de semblantz, e majorment si ja es cauterizat am un cautere le qual recontam e no aprofieyta a lu deguna de aquelas causas, lahoras considera quar si le cap del malaute es de fort creacio en la sua natura; e no es freul et atroba mot gran freg, lahoras aquel cauterisa am autra cauteri dejos aquel un pauc.	 When there is chronic and prolonged pain throughout the entire head in the patient, and they have used powders, cupping glasses, head purges, plasters, helmets, caps, bonnets, and similar remedies, especially if they have already been cauterized with a cautery that does not help them at all, then consider whether the patient's head is of strong constitution in its nature; it is not frail but finds great benefit, then cauterize that one again with another cautery after the first one.
E aprop cauterisa aquel sobre le corn del sieu cap am cauteri entro que la codena es partida.	 And then cauterize that area on the crown of his head with a cautery until the blood vessel is severed.
Incisa la codena e sia descuberta del os la quantitat la qual havem recontat e cauteriza aquel am un cauteri en la partida deriera del cap en le loc le qual es apelat vas, — e es aquel loc en le qual es pausada ventosa.	 Cut the blood vessel and expose the bone to the extent we have described, then cauterize that area with a cautery at the back of the head in the place called "vas," which is where the vein is located.
Et alleuja la tua ma en aysso, e no descobras le os, quar le malaute per aquo atroba mot gran dolor diversa de la dolor de totz les autres cauteris del cap.	 And ease your hand in this, and do not expose the bone, for the patient will find great pain from this, different from the pain of all other head cauteries.
E yeu diyre aquest cauteri en son loc, quar cove que·l cauteri am le qual so cauterisatz les corns del cap e le occiput es pus subtil cauteri que aquel am le qual es cauterisat le mieg loc del cap; e aquesta es la forma de lu.	 And I say this because the cautery used for the crown of the head and the occiput should be finer than that used for the middle of the head; and this is its form.
Capitol ters.	 Headaches.
De cauterisacio de emigranea no-antiqua.	 On the Cautery for Recent Migraine
Quan endeve en la partida del cap dolor sodo, o es stenduda dolor entro al uelh, sia evacuat am medicinas le cap mondificantz, e sia aministrada l’autra curacio, la qual yeu he dita en las devesios de las malautias; e tot no aprofieyta, lahoras cauterisacio en lu es en dos manieyras: o cauterisacio am medicina acuta comburent, o am ferr.	 When there is severe pain on the top of the head or when pain spreads to the eye, it should be evacuated with purifying medicines and other treatments should be administered as I have mentioned in the sections on diseases; if this does not help, then cauterization can be done in two ways: either cauterization with a sharp burning instrument or with iron. ︎
Mays cauteri am medicina comburent es que tu prenguas una dolsa de alh, e escorgas aquela e abcindas las extremitatz de lu de amdos les caps.	 "However, with a pointed cautery made from copper, you should take a piece of wool, clean it and bind the patient's extremities with it from both ends.
E aprop incideys le loc de la dolor en la templa am una lanceta lada entro que sia en lu feyt loc dejos la codena, entro que sia occultada.	 "Then make an incision in the painful area of the temple with a sharp lancet, inserting it until it reaches the bone, but not too deep.
E aprop strenh sobre lu am stopada per descent constreccio, e layssa aquel per le spazi de tres horas; e aprop deslia le e tratz le alh, e laysa la plagua per dos o per tres jorn, e aprop pausa sobre lu coto submergit en boder entro que le loc fassa brac.	 "Then apply pressure to the patient with a compress for about three hours; then remove it and apply wool, leaving the wound open for two or three days, and then place a cold compress on the area until the swelling subsides.
E aprop cura aquel am enguent entro que sia sanat.	 "Then treat it with an ointment until it is healed.
E si tu voys, fe aquo am alcunas medicinas comburentz las quals yeu he scriutas en le douse tractat de medicinas comburentz.	 "And if you wish, do this with some of the burning medicines that I have written about in the twelve treatises on burning medicines.
Mays la cauterisacio am ferr segon aquesta manieyra: igneys per cauteri del qual aquesta es la forma:	 "But if you want to perform cauterization with iron according to this method, here is the shape of the cautery: 
e es apelat claus clavilhs, quar le cap de lu es ayssi cum forma de clavel en le qual es alcuna curvitat, e·n le mieg loc de lu es eminensia petita.	 "It is called a 'nail iron,' because the tip of it is shaped like a nail with some curvature, and in the middle part of it there is a small elevation.
E aprop pausa sobre loc de la dolor, e rete la tua ma — per que no sia adhurida la arceria la qual es dejos — e revol le ferr petit a petit am velocitat.	 "Then place it on the painful area and hold your hand — to prevent the iron from burning too much — and turn the iron little by little with speed.
E si la quantitat de lu que es adhurida per la specitut de la codena ayssi quo la maytat de lu, e elava la tua ma per so que la arteria no sia adhurida la qual es dejos, per so que no vengua flux de sanc.	 And if the amount of him that is burnt by the tip of the cautery is such that it covers most of him, raise your hand to ensure that the artery underneath is not burnt, so that blood flow is not disrupted.
E aprop enbibeys coto en aygua de sal e pausa aquel sobre le loc, e layssa aquel per tres dias; e aprop pausa coto mulhat am boder, e aprop cura am enguent entro que sia sanat.	 And then you should place a cloth in salt water and put it on the area, leaving it for three days; then place a soft cloth with a border around it, and then treat it with ointment until it heals.
E si voys, cauterisa am la extremitat del cutellari segon cauteri, e guarda te de incisio de arteria en aquesta emigranea propriament no-antiqua.	 And if you see, cauterize with the tip of the scalpel as with a cautery, and be careful not to cut an artery in this particular unnamed area.
Capitol quart.	 Chapter Four.
De cauterizacio d’emigranea antiqua.	 On Cauterization of Ancient Migraine.
Quan tu curas emigranea am aquo que havem dit de la curacio precedent, e aquo que havem dit en las divisios de las malautias, e no aprofieyta la curacio, e vezes per la malautia que no abasta a lu aquo que havem dit del primier cauteri am medicina o del cauteri am foc, lahoras cove que tu igniscas le cauteri cutellar entro que sia albificat, pus que significas sobre le loc de la dolor am linha de longuesa de la qual sia la maytat del dit, o quays aquel; e depausa la tua ma per una veguada e strenh aquela entro incidiscas la arceria e pervengua entro al os.	 When you treat a migraine with the previously mentioned remedies, as well as those listed under headaches, and the treatment is not effective, and sometimes due to the severity of the illness, what was said about the first cautery with medicine or cautery with fire is not enough. Then it is necessary for you to heat the scalpel until it is white-hot, because you signify on the area of the pain with a line the length of which is most of the finger, or however long that may be; and place your hand once and strongly so that you do not cut the artery and reach the bone.
Empero necessari es a tu que guardes de la continuacio de la mandibula, la qual es mauguda deves la masticacio, e que le lacert no sia adhurit e le nervi le qual mau aquela, e que no s’endevengua espasme.	 This text appears to be discussing the importance of preventing jaw issues that can arise from excessive chewing or jaw locking, as well as protecting against spasms. Here's a line-by-line translation:
E si es sobre la custodia e cautela de flux de sanc de l’arteria que es abciza, quar en la abcizio de lu es temor, e majorment ad aquel le qual ignora aquo que fa e no es studios e esproat; e layssa la operacio en lu al comensament.	 And if it is about the caution and care of blood flow from the artery that bursts, because in its rupture there is fear, especially for those who do not know what they are doing and are not skilled or experienced; and leave the operation to someone who has experience at first.
E yeu vindre am rememoracio del regiment de flux de sanc accident de la arceria segon la sieua manieyra, en le sieu loc de aquest libre.	 And I will recall the treatment for an accidental blood flow from the artery according to its method, in its place within this book.
