Praefatio.	Preface.
Et uidi medicum alium, qui accipiebat stipem apud quendam Ducum terrae nostrae propter medicinam: et accidit eunucho nigro, qui erat apud ipsum, fractura in crure eius prope calcaneum: et properauit medicus cum ignorantia sua, et strinxit fracturam super uulnus cum puluinaribus, et astellis strictura forti, et non dimisit uulneri expirationem.	And I saw another physician who was receiving a stipend from a certain Duke of our land because of medicine: and it happened to a black eunuch who was with him that he got a fracture in his leg near the heel: and the physician acted with his ignorance, and pressed the fracture above the wound with poultices, and applied a tight bandage, and did not allow the wound to breathe.
Deinde absoluit eum secundum desyderia sua.	Then he treated him according to his desires.
Postea dimisit eum diebus aliquot, et praecepit ei, ne solueret ligamentum: et stetit sic donec apostematum est crus eius, et ipsius pes, et peruenit ad perditionem.	Afterwards he left him for some days and ordered him not to undo the bandage: and it stayed like that until his leg became apostematic and his foot, and it came to destruction.
Vocatus sum ergo ad eum: et properaui ad soluendum ligamentum: et consecuta est tranquillitas, et euasit a doloribus suis.	I was therefore called to him: and I hastened to undo the bandage: and calmness followed, and he was freed from his pains.
Verumtamen corruptio iam confirmata erat in membro: et non potui refraenare ipsam.	But indeed the corruption had already been established in the limb: and I could not restrain it.
Pon ergo cessauit corruptio perambulare in membro, donec periit.	Then the corruption ceased to spread through the limb until it died.
Et uidi medicum alium, qui perforauit apostema cancerosum: et ulceratum est post dies, donec magnificata est malicia eius cum domino ipsius.	And I saw another physician who perforated a cancerous aposteme, and it became an ulcer after some days, until the evil of it became great with its owner.
Quod est, quia quando est cancer purus ex humore melancholico, tunc non oportet ut perueniatur ad eum cum ferro omnino, nisi sit in membro quod toleret, ut abscindatur totum eius.	What is, that when it is pure cancer from melancholic humor, then it is not suitable to be pierced with iron at all, unless it is in a member that can tolerate it, so that all of it can be cut away.
Et propter illud o Filii, necesse est uobis, ut sciatis, quod operatio cum manu diuiditur in duas diuisiones: scilicet, operationem cui associatur salus: et operationem, cum qua est periculum in pluribus dispositionibus.	And on account of that, O sons, it is necessary for you to know that the operation with the hand is divided into two divisions: namely, an operation to which health is associated, and an operation in which there is danger in many dispositions.
Et ego iam excitaui in omni loco huius libri, in quo uenit operatio, in qua est terror et timor.	And I have already excited in every place of this book, in which comes the operation, in which there is terror and fear.
Quare necesse est uobis, ut caueatis illud, et dimitatis ipsum: ut non inueniant stolidi uiam ad loquendum, et dehonestandum.	For it is necessary for you to beware of that, and dismiss it: so that the stupid ones do not find a way to speak and to disown.
Accipite ergo mensuram cum sollicitudine et protectione, et infirmos uestros cum facilitate et firmitudine, et utimini uia meliore perducente gratia Dei ad salutem et successionem laudabilem: et dimittite aegritudines terribiles difficilis sanationis: et tollite animas uestras ab eo quod facit uos timere, ut ingrediatur super uos haesitatio in fide uestra et commodo uestro.	Receive therefore the measure with solicitude and protection, and your infirm ones with facility and firmness, and use the better way leading by the grace of God to salvation and praiseworthy succession: and dismiss dreadful anxieties of difficult healing: and lift your souls from that which makes you fear, so that hesitation enters into your faith and your commodity.
Est enim magis remanens ad gloriam uestram, et sublimius in mundo isto, et postremo ad quantitates uestras.	For it is more remaining to your glory, and sublime in this world, and afterwards to your quantities.
Galenus enim iam dixit in quibusdam suis admonitionibus.	For Galen has already said in certain of his warnings.
Non medicetis aegritudinem malam: ne nominemini medici mali.	Do not call the evil sickness medicine: nor name the bad physician.
Iam autem diuisi hunc Tractatum secundum tria Capitula. ¶	Now, however, I have divided this Treatise into three Chapters.
Capitulum primum.	The first Chapter.
De Cauterio cum igne, et Cauterio cum medicina acuta, capitulatum, et ordinatum a capite usque ad pedes, et formis instrumentorum, et ferramentis Cauterii: et omni quod necessarium est in operatione. ¶	Of the cauterization with fire, and sharp medicine cauterization, chapter and ordained from head to feet, and forms of instruments, and ironments of cauterization: and all that which is necessary in the operation.
Capitulum secundum.	The second Chapter.
De sectione et perforatione, phlebotomia et uentosis, et uulneribus: et extractione sagittarum, et similibus illius: et totum capitulatum, ordinatum formis instrumentorum. ¶	Of cutting and piercing, bloodletting and puncture, and wounds: and the removal of arrows, and similar things to that: and the entire chapter, ordered in the forms of instruments.
Capitulum tertium.	The third chapter.
De restauratione, et dislocatione, et curatione torsionis, et similibus illius: capitulatum, ordinatum a capite usque ad pedes, et formis instrumentorum.	Of restoration and dislocation, and the cure of twisting, and similar things to that: a chapter, ordered from head to foot, and in the forms of instruments.
Soli Deo Gloria.	Glory to God alone.
Liber Chirurgici Albucasis.	The Surgical Book of Albucasis.
Pars I.	Part One.
¶ De Iuuamento, et Nocumento Cauterii: et quibus complexionibus conueniat, et quo tempore: et si cum ferro, uel auro.	Of cauterization and branding: and with which complexions it is suitable, and at what time: and if with iron or gold.
Caput I.	Chapter One.
Sed Ante Quidem Quam rememorer operationis cum eo, oportet ut dicam qualitatem Iuuamentorum eius, et Nocumentorum ipsius: et in qua complexione exhibeatur.	But before which thing it is necessary to recall the quality of its cauterizations and brandings: and in what complexions they are exhibited.
Dico ergo, quod sermo de qualitate iuuamenti Cauterii, et nocumenti eius, est sermo prolixus, et subtilis, scientia, et secretum occultum.	I say therefore, that the discourse on the quality of cauterization and branding is a profound and subtle science, and a hidden secret.
Etiam locuta fuit in eo multitudo sapientum, et dissenserunt in eo: et mihi quidem sufficit parum ex sermonibus eorum, timens prolongationem.	And many wise men have spoken on it, and disagreed about it: and for myself it is enough to take a little from their discourses, fearing a prolonged discussion.
Dico ergo, quod Cauterium confert uniuersaliter omni complexioni, quae est cum materia, et absque materia: excaeptis duabus complexionibus, quae sunt complexio calida absque materia, et complexio sicca absque materia.	I say therefore, that cauterization is suitable for every complexion, which is with material and without material: excepting two complexions, which are a hot complexion without material, and a dry complexion without material.
In complexione autem calida et sicca cum materia dissenserunt.	But in the hot and dry complexions with material they disagree.
Quidam enim dixerunt, quod Cauterium iuuatiuum est in ea.	For some have said that cauterization is suitable for it.
Et dixerunt alii contrarium illius, scilicet quod Cauterium non est conueniens in aegritudine, quae est ex caliditate et siccitate: quoniam natura ignis est caliditas: et inconueniens est, ut sanetur ex agritudine calida et sicca, cum calido et sicco.	And others have said the opposite, namely that cauterization is not suitable for a disease which is from heat and dryness: since the nature of fire is heat: and it is unsuitable to cure a hot and dry disease with something hot and dry.
Et dixit ille qui dicit contrarium illius: quod per Cauterium fit iuuamentum in omni aegritudine calida et sicca, quae accidit in corporibus hominum: quoniam quando tu comparas corpus hominis, et humiditates eius, ad complexionem ignis, inuenis corpus hominis frigidum.	And he said, the one who says the opposite of that: that which is treated by cauterization becomes a remedy in every hot and dry ailment that occurs in the bodies of men: for when you compare the body of a man and its humidities to the complexion of fire, you find the body of a man cold.
Et ego quidem dico per sermonem eius: quia ex perimentum iam detexit mihi illud aliquotiens.	And I indeed say through his speech: that the experiment has already revealed that to me many times.
Verumtamen non oportet, ut ueniat super illud, nisi qui iam probatus est, et exercitatus in capitulo Cauterii exercitio ultimo, et cognouit diuersitatem complexionum hominum, et dispositionem aegritudinum in se ipsis, et caussas earum, et accidentia ipsarum, et spacium temporis earum.	But it is not fitting that one should come upon that, unless he has already been proven and exercised in the chapter of Cauterization's final exercise, and knows the diversity of the complexions of men, and the disposition of ailments in themselves, and their causes, and accidents, and the space of time of them.
Ex reliquis autem complexionibus non est super uos timor: et praecipue in aegritudinibus frigidis et humidis.	From the remaining complexions, however, there is not above the use fear: and especially in cold and humid ailments.
Iam enim conuenerunt omnes medici super eas: et non dissenserunt in iuuamento cum Cauterio in eis.	For all physicians have already agreed upon them, and do not disagree with the remedy of Cauterization in them.
Et scitote filii, quod ex secreto curationis per Cauterium cum igne, et bonitate eius super Cauterium cum medicina comburente est: quoniam ignis est simplex, cuius actio non peruenit, nisi ad membrum quod cauterisatur: et non nocet membro alio coniuncto cum eo, nisi nocumento paruo.	And know, my sons, that from the secret of cure by Cauterization with fire, and its goodness over Cauterization with burning medicine is: for fire is simple, whose action does not penetrate except to the member which is cauterized: and does not harm another member joined to it, except with a little injury.
Medicinae uero comburentis actio peruenit ad illud quod elongatur ex membris: et fortasse facit accidere in membro aegritudinem difficilis sanationis, et fortasse interficit.	The action of burning medicine penetrates to that which extends from the members: and perhaps makes occur in a member an ailment of difficult healing, and perhaps kills.
Ignis autem propter subtilitatem suam et bonitatem substantiae suae, non facit illud, nisi superfluat.	Fire, however, on account of its subtlety and goodness of its substance, does not do that, unless it overflows.
Iam uero innotuit nobis illud per experimentum, propter longitudinem seruitutis et studii cum arte, et stationem super ueritatem rerum: et propter illud excusor a longitudine sermonis.	Now that has become known to us through experiment, on account of the length of service and study with art, and position upon the truth of things: and because of that I will excuse myself from the length of speech.
Et si non esset, quia non licet huic libro meo, afferrem uobis secretum occultum in igne, et qualitatem operationis eius in corporibus expulsionis suae, qua expellit aegritudines sermone philosophico demonstratiuo, qui acueretur a mentibus uestris.	And if it were not, I would not be allowed to reveal to you in my book a secret hidden in fire, and the quality of its operation in bodies of expulsion, which expels diseases, demonstrated by philosophical speech, which will be keen in your minds.
Et scitote filii, quod ipsi dissentiunt in tempore, in quo conuenit fieri cauterium, et ponunt melius tempus ueris.	And you should know, sons, that they themselves disagree on the time in which it is suitable to apply a cauterization, and they put the best time in the spring.
Et ego dico, quod cauterium conuenit in omni tempore: propterea, quod nocumentum accidens propter tempus submergitur in iuuamento, quod attrahitur cum cauterio.	And I say that a cauterization is suitable at any time, because the harm that occurs on account of the time is outweighed by the benefit that is drawn with the cauterization.
Et praecipue si cauterium est propter dolores ex doloribus necessariis, fortibus, festinis, qui non tolerant tarditatem: propterea quod timetur ex eis, quod accidat malicia quae est maior, quam paruum nocumentum intrans propter tempus.	And especially if a cauterization is on account of pains from necessary pains, strong, urgent ones, which do not tolerate delay: because what is feared from them is that a greater evil will occur, which is worse than the small harm that occurs on account of the time.
Et non cadat in mentibus uestris o filii illud, quod non extimant, nisi uulgus et stolidi medici, scilicet quod illi aegritudini quae sanatur per cauterium, non est reditio semper: et ponunt illud consequens, et res non est sicut putant: propterea quod cauterium non est, nisi loco medicinae, quae alterat complexionem, et exiccat humiditates quae sunt caussae, quare accidunt dolores.	And let it not fall into your minds, O sons, that which they do not consider, except the common and stupid physicians, namely that the diseases which are healed by a cauterization, do not always return: and they think that this is a consequence, and the thing is not as they think: because a cauterization is not, unless in place of medicine, which alters the complexion, and evacuates the humors which are the causes, for which pains occur.
Verumtamen cauterium superfluit super medicinam per uelocitatem ualetudinis suae, et uirtutem suae operationis, et uehementiam dominii sui: et possibile est, ut redeat aegritudo hora aliqua temporis secundum complexionem infirmi, et locationem aegritudinis suae, et uirtutem eius: et quod praeparatur in corpore eius ex aggregatione superfluitatum in eo: et quod peruenit ad ipsum in acquisitione sua ex cibis, et similibus illis ex caussis, nisi fit aegritudo, in qua administratur cauterium.	However, a cauterization surpasses medicine by the swiftness of its health, and the virtue of its operation, and the vehemence of its dominion: and it is possible that the disease may return at some hour of time according to the complexion of the weak person, and the location of his disease, and its virtue: and what is prepared in his body from the aggregation of superfluities in it: and what pervades into it in acquiring them from foods, and similar things from causes, unless a disease is made, in which a cauterization is administered.
Aegritudo subtilis in membro paucarum superfluitatum, et humiditatum, sicut cauterium dentis, propter dolorem, et similia illi, possibile est enim, ut non redeat in eo ille dolor.	A subtle inflammation in a member with little superfluity of blood and humidity, such as a cauterization of the tooth, because of pain, and similar to it, is possible that the pain does not return in it.
Sed illud fit in paucis.	But that happens in few.
At uero sermo uulgi iterum, quod cauterium est postremum medicinae, est sermo rectus: non ad illud quod ipsi intendunt in illo: quoniam ipsi credunt, quod non est curatio quae conferat cum medicina, neque cum alio post occasum cauterii.	And I speak to the common people again, that cauterization is the last of medicine, is a straight speech: not according to what they themselves intend in it: since they believe that there is no cure which agrees with medicine, nor with another thing after the application of the cauterization.
Res autem est econtrario illius, et intentio, quod cauterium est postremum medicinae, non est, nisi quod quando nos administramus modos curationis in aliqua aegritudinum, et non conferunt illae medicinae: deinde administramus in fine rei cauterium, et confert: tunc inde cadit, quod cauterium est postremum mediciuae, non secundum intentionem quam intelligunt uulgus et multistolidorum medicorum.	The thing is contrary to that, and the intention, that cauterization is the last of medicine, is not, except that when we administer modes of cure in some disease, and those medicines do not agree: then we administer in the end of the thing cauterization, and it agrees: therefore it falls, that cauterization is the last of medicine, not according to the intention which the common people and many foolish medical men understand.
Antiqui autem dixerunt, quod cauterium cum auro est melius, quam cauterium cum ferro: et non dixerunt illud, nisi propter aequalitatem auri, et sublimitatem substantiae suae: et dixerunt, quod non facit pus locus cauterii.	The ancients said that cauterization with gold is better than cauterization with iron: and they did not say that except because of the equality of gold, and the sublimity of its substance: and they said that it does not produce pus in the place of the cauterization.
Verum non est illud absolute: quoniam ego iam probaui illud, et inueni, quod ipsum non facit illud in quibusdam corporibus absque aliis.	But it is not true absolutely: since I have already proved that, and found that it does not do that in certain bodies without others.
Et cauterium cum ipso est bonum, et melius quam cum ferro, sicut dixerunt.	And cauterization with it is good, and better than with iron, as they said.
Verumtamen quando tu ignis cauterium in igne ex auro, non declaratur tibi, quando ignitur secundum quantitatem quam uis, propter rubedinem auri: et quando properat ad ipsum frigus, et si addis super ipsum ignitionem, liquescit in igne, et uertitur in laminas.	Truly however when you ignite the cauterization fire from gold, it is not declared to you, when it is ignited according to the quantity that you use, because of the rubedo of the gold: and when it approaches the cold, and if you add ignition on top of it, it melts in the fire, and turns into sheets.
Quare cadit artifex ex illo in occupationem: et propter illud fit Cauterium cum ferro apud nos uelocius et propinquius, ex rectitudine ad operationem.	Wherefore the artisan falls from that in work: and because of that cauterization with iron is made by us more swiftly and nearer to the truth for the operation.
Et ego quidem iam ordinaui hoc Capitulum in Cauterio, secundum capitula: et ordinaui ea a capite usque ad pedes: ut alleuient quaerenti illud quod uult ex eo.	And I have already arranged this chapter on cauterization, following the chapters, and I have arranged them from head to feet, so that they provide to the inquirer what he wants from it.
¶ De modo cauterizandi Caput in commissura coronali.	On the method of cauterizing the head at the coronal suture.
Caput II.	Head II or Chapter II, Head
Confert hic cauterizatio ad dominium humiditatis et frigiditatis super cerebrum: quae duae sunt caussae sodae, et multitudinis fluxus humorum ex capite ad partes oculorum et aurium, et multitudinis somni, et doloris dentium, et doloris gutturis: et uniuersaliter omnis aegritudinis, quae accidit ex frigiditate, sicut paralisis, et sodae, epilepsiae, et apoplexiae, et similia illis ex aegritudinibus.	This cauterization is beneficial for the domination of humidity and cold over the brain: which two are causes of heaviness, and an abundance of flux of humors from the head to the parts of the eyes and ears, and an abundance of sleep, and pain in the teeth, and pain in the throat: and universally all sickness which occurs due to cold, such as palsy, and heaviness, epilepsy, apoplexy, and similar to those diseases.
Modus cauterizationis est, ut praecipias infirmo: ut euacuetur in primis cum medicina solutiua mundificante caput tribus noctibus, aut quatuor, secundum quod exigit uirtus infirmi, et eius aetas, et consuetudo eius.	The method of cauterization is that you should precede the weak with a purging medicine to clean the head for three nights, or four, according to what the strength of the weak person requires, and their age, and their habit.
Deinde praecipe ei, ut radi faciat caput suum cum nouacula.	Then instruct them to shave their head with a razor.
Deinde fac eum sedere inter manus tuas quadratum, ita quod iam posuit manus suas super pectus suum.	Then make them sit between your hands in a square shape, so that they have already placed their hands on their chest.
Deinde pone radicem palmae tuae super radicem nasi sui inter oculos suos.	Then place the root of the palm of your hand on the root of their nose between their eyes.
Vbicumque ergo peruenerit digitus tuus medius, signa locum illum cum incausto.	Wherever your middle finger touches, mark that place with an incision.
Deinde igni Cauterium Oliuare: cuius haec est forma.	Then prepare the olive cautery for ignition, whose shape is this.
Deinde pone ipsum super locum signatum cum incausto, descensione, qua constringatur manus tua paulatim, et tu reuolues ipsum.	Then place it on the marked location with an incision, and lower it, by which your hand is contracted little by little, and you turn it.
Deinde leua manum tuam uelociter, et aspicias locum.	Then lift your hand quickly, and inspect the place.
Quod si uides iam detegi ex osse quantitatem capitis alkiel, aut quantitatem zeuherbi, tunc eleua manum tuam.	If you see that it has already drawn out from the bone a quantity of head alkali, or a quantity of zeherb, then lift your hand.
Et si non, itera manum tuam ferro ipso, aut cum alio ab ipso si infrigidatur: donec uideantur ossa, quae dixi tibi.	And if not, you will strike your hand with the iron itself or with another from it if it becomes chilled: until the bones which I mentioned to you are visible.
Deinde sume aliquid ex sale, et solue illud in aqua, et imbibe in ipso cotum, et pone super locum: et dimitte ipsum tribus diebus.	Then take something from salt, and dissolve it in water, and soak the cotton in it, and put it on the place: and leave it for three days.
Deinde pone super ipsum cotum imbibitum in butyro, et dimitte illum super locum, donec destruatur eschara ignis.	Then put on it a cotton soaked in butter, and leave it on the place, until the eschar is destroyed by fire.
Deinde cura illud cum unguento tetrapharmacon, usquequo sanetur.	Then treat it with the ointment Tetrapharmacon, until it is healed.
Iam dixerunt, quod quanto uulnus plus remanet apertum, emittit pus: quare est melius et magis iuuatiuum.	Now they have said, that the more a wound remains open, the more it emits pus: therefore it is better and more beneficial.
Et dixerunt quidam eorum, ut cauterizetur cutis usque ad os: et teneatur Cauterium, donec aduratur quiddam spissitudinis ossis.	And some of them have said, that the skin should be cauterized to the bone: and that the cauterization should be held, until there is a thickness like that of bone.
Deinde radatur post illud quod adustum est ex osse, deinde curetur.	Then scrape away what has been burned from the bone, then treat it.
Et dicunt alii, quod oportet ut cum cauterio perueniatur ad ultimum, donec imprimat in os impressionem for tem, ita quod cadat os, quod fit sicut forma kirate: aut instrumentum quod mulieres ponunt infuso alphabeti parui: et extimant, quod exspirantur ex hoc loco uapores capitis, et dimittatur uulnus apertum tempore longo.	And others say that it is necessary to perforate with a cauterization iron to the extreme, until it makes an impression on the bone for a mold, so that the bone falls, which is made like a form of a comb: or the instrument that women use to insert a letter of the alphabet: and they extract, what vapors of the head expire from this place, and the wound is left open for a long time.
Deinde curetur, donec consolidetur.	Then treat it, until it becomes consolidated.
Mihi autem non uidentur hae duae species Cauterii omnino nisi in quibusdam hominibus secundum uiam timoris.	To me, however, these two kinds of cauterization do not seem suitable except in certain men according to the way of fear.
Et dimittere ipsum, apud me est melius cum salute ipsius.	And to leave it, is better with me for the health of itself.
Debilitatur enim caput ex solutione continuitatis ipsius naturalis: sicut testificati sumus in reliquis membris: et praecipue quando caput infirmi debile est natura: et species quidem Cauterii prima est magis salua et melior apud me, et ea utor: operare ergo cum ea in salute.	For the head is weakened from the solution of its natural continuity: as we have testified in the other members: and especially when the head is weak and feeble by nature: and a certain kind of cauterization is more salvatory and better with me, and I use it: therefore operate with it for health.
¶ De modo cauterizandi capitis in dolore totius capitis.	On the method of cauterizing the head for pain throughout the whole head.
Caput III.	Chapter Three.
Quando in toto Capite accidit dolor chronicus: et prolongatur illud in infirmo, et utitur hyeris, et cochiis, et caputpurgiis, et oleis, et empleumatis.	When there is chronic pain throughout the whole head: and it is prolonged in the sick person, and they are treated with henna, and cohchia, and head purges, and oils, and plasters.
Et praecipue si iam cauterizatum est cauterio uno, quod narrauimus, et non confert ei aliquid ex illis: tunc considera.	And especially if it has already been cauterized with a single cauterization, which we have described, and none of those things are of benefit to it: then consider.
Nam si caput infirmi est fortis creationis natura, et non est debile, et inuenit frigus uehemens: tunc cauteriza cum cauterio alio sub illo parum.	For if the head of the sick person is of strong natural constitution, and it is not weak, and it meets with vehement cold: then cauterize with another cauterization under that a little.
Deinde cauteriza ipsum super omne cornu capitis sui cauterio, do nec pertranseat cutis, et discooperiatur ex osse quantitas, quam narrauimus.	Then cauterize it on the entire horn of its head with a cauterization, so that it does not penetrate too deeply through the skin, and a quantity is discovered from the bone, which we have described.
Et cauteriza ipsum cauterio uno in occipitio capitis sui, in loco qui nominatur uas: et est locus in quo ponitur uentosa: et eleua matum tuam in hoc, et non discooperias os.	And cauterize it with a single cauterization on the back of its head, in the place which is called the "uas": and it is a place where the ventose is applied: and elevate your target in this, and you will not discover bone.
Infirmus enim inuenit propter illud dolorem uehementem, et diuersum a dolore reliquorum cauteriorum capitis omnium.	For the sick person meets with vehement and diverse pain from the pain of all the other cauterizations of the head.
Et ego dicam hoc Cauterium in loco suo: et oportet quod sit cauterium, quo cauterizantur cornua capitis, et occiput eius subtilius cauterio, quo cauterizatur medium capitis.	And I will call this Cauterization in its proper place: and it is necessary that there be a cauterization, with which the horns of the head are cauterized, and its occiput more subtly than the cauterization with which the middle of the head is cauterized.
Et haec est forma eius.	And this is its form.
¶ De modo cauterizandi in hemicrania, tam cum medicina adustiua, quam cum ferro.	On the method of cauterizing for hemicania, both with medicated cauteries and with iron.
Caput IIII.	Chapter Four.
Quando accidit in parte capitis dolor et soda, aut extenditur dolor usque ad oculum, et euacuatur cum medicinis mundificantibus caput, et administratur reliqua curatio, quam dixi in diuisionibus aegritudinum, et non confert illud totum: tunc cauterizatio in eo est secundum duos modos: aut cauterizatio cum medicina acuta comburente: aut cum ferro.	When there is pain and inflammation in one part of the head, or the pain extends to the eye, and it is treated with medicines that cleanse the head, and the rest of the treatment which I mentioned in the divisions of diseases is administered, and none of those things are of benefit: then cauterization in this case is according to two methods: either cauterization with medicated cauteries that burn: or with iron.
Cauterium autem cum medicina acuta comburente, est, ut accipias dentem unum allii, et excortices ipsum, et abscindas extremitates eius ex duobus lateribus.	Cauterization with acute burning medicine is such that you take one tooth of a gear, and strip it, and cut off its extremities on both sides.
Deinde scinde locum doloris in tempore cum phlebotomo lato, donec fiat in eo locus sub cute, in quo dens capitur.	Then cut the place of pain at the time with a broad scalpel, until a place under the skin is made, in which the dense part is captured.
Intromitte ergo eum in ipso sub cute, donec occultetur: deinde stringe super ipsum cum puluillo constrictione decenti, et dimitte ipsum quantitate quindecim horarum deinde solue eum, et extrahe allium, et dimitteuulnus duobus diebus, aut tribus: postea pone super ipsum cotum submersum in butyro, donec locus efficiat pus: deinde cura ipsum cum unguento usquequo sanetur.	Insert it therefore under the skin, until it is hidden: then bind above it with a bandage of decent constriction, and leave it for fifteen hours; then undo it, and extract the tooth, and leave the wound two days, or three: afterwards put on it a plaster submerged in butter, until the place makes pus: then treat it with ointment until it is healed.
Et si uis fac illud cum quibusdam medicinis comburentibus, quas ego scripsi in tractatu duodecimo, de Medieinis adurentibus.	And if you want to make it with certain burning medicines, which I wrote about in the twelfth treatise, on Medicines for burning.
Cauterizatio uero eius cum ferro, est secundum hunc modum.	Cauterization of it with iron is according to this method.
Igni Cauterium, cuius forma haec est.	Fire cauterization, whose form is this.
Et nominatur Clauilis: quoniam forma capitis eius est sicut forma claui, in quo est quiddam curuitatis, et in medio eius est quaedam eminentia parua.	And it is called a Clavulus: because the form of its head is like the form of a nail, in which there is something curved, and in the middle of it is a certain small prominence.
Deinde pone ipsum super locum, et retine manum tuam: et tu reuolue ferrum paulatim cum uelocitate: et sit quantitas quae aduritur ex spissitudine cutis, sicut medietas eius.	Then put it on the place, and hold your hand: and you withdraw the iron little by little with speed: and let the quantity that is burned be from the thickness of the skin, as its middle.
Et eleua manum tuam, ut non aduratur arteria, quae est inferius, et accidat fluxus sanguinis.	And lift your hand, so that the artery which is below is not burned, and there occurs a flow of blood.
Deinde imbibe cotum in aqua salis, et pone super locum, et dimitte ipsum tribus diebus: deinde pone cotum cum butyro: postea cura cum unguento usquequo sanetur.	Then soak the plaster in salt water, and put it on the place, and leave it for three days: then put a plaster with butter: afterwards treat it with ointment until it is healed.
Et si uis, cauteriza hanc hemicraniam cum extremitate cultellari secunda Cauterii.	And if you want, cauterize this half of the skull with the edge of a second cauterizing knife.
Et caue ab incisione arteriae in hac hemicrania, non antiqua proprie.	And beware of the incision of an artery in this half of the skull, not being old is a special property.
¶ De modo cauteriezandi in hemicrania antiqua.	On the method of cauterizing in the old half of the skull.
Caput V.	Chapter Five.
