Ayssi comensan las paraulas de Albucasim .	Thus begin the words of Albucasis.
Quan en tot le cap accideys dolor cronica e longua e aquo es en le malaute prolonguat, e usa de gerras e de cochias e de capipurges e de emplaustres e de guatz e de cadels e de gualinas e de semblantz, e majorment si ja es cauterizat am un cautere le qual recontam e no aprofieyta a lu deguna de aquelas causas, lahoras considera quar si le cap del malaute es de fort creacio en la sua natura; e no es freul et atroba mot gran freg, lahoras aquel cauterisa am autra cauteri dejos aquel un pauc.	When chronic and long-lasting headaches occur throughout the head and are prolonged in the patient, and remedies such as plasters, compresses, enemas, poultices, ointments, salves, and similar treatments have been used, and especially if the head has already been cauterized with a cautery that did not help and provided no benefit from those causes, then consider whether the patient's head is of strong constitution by nature; and it is not frail and suffers great cold, in which case you should cauterize it again with another type of cautery leaving this one for a while.
E aprop cauterisa aquel sobre le corn del sieu cap am cauteri entro que la codena es partida.	Then cauterize that area on the crown of their head with a cautery until the vein is divided.
Incisa la codena e sia descuberta del os la quantitat la qual havem recontat e cauteriza aquel am un cauteri en la partida deriera del cap en le loc le qual es apelat vas, — e es aquel loc en le qual es pausada ventosa.	Cut the vein and expose the quantity that we have mentioned from the bone, then cauterize it with a cautery at the back of the head in the area called the sinus, which is where the cupping glass is placed.
Et alleuja la tua ma en aysso, e no descobras le os, quar le malaute per aquo atroba mot gran dolor diversa de la dolor de totz les autres cauteris del cap.	And be gentle with your hand in this procedure, and do not expose the bone, because the patient will suffer great pain from this, different from the pain of all other head cautery procedures.
E yeu diyre aquest cauteri en son loc, quar cove que·l cauteri am le qual so cauterisatz les corns del cap e le occiput es pus subtil cauteri que aquel am le qual es cauterisat le mieg loc del cap; e aquesta es la forma de lu.	And I will describe this cautery in its place, for the cautery with which you cauterize the horns of the head and the occiput is a finer cautery than that with which the middle part of the head is cauterized; and this is its form.
Capitol ters.	Capitol ters.
De cauterisacio de emigranea no-antiqua.	Of the cauterization of non-traditional migraines. 
Quan endeve en la partida del cap dolor sodo, o es stenduda dolor entro al uelh, sia evacuat am medicinas le cap mondificantz, e sia aministrada l’autra curacio, la qual yeu he dita en las devesios de las malautias; e tot no aprofieyta, lahoras cauterisacio en lu es en dos manieyras: o cauterisacio am medicina acuta comburent, o am ferr.	When severe pain occurs in the head region or if there is pain within the skull, cleanse the head with purifying medicines and administer the other treatment which I have mentioned in the descriptions of diseases; and if all this does not help, then cauterization on it is done in two ways: either by cauterizing with a sharp burning medicine, or by iron.
Mays cauteri am medicina comburent es que tu prenguas una dolsa de alh, e escorgas aquela e abcindas las extremitatz de lu de amdos les caps.	Using cauterization with a burning medicine means that you should take a piece of cloth, and clean it, then bind the ends of it from both sides. 
E aprop incideys le loc de la dolor en la templa am una lanceta lada entro que sia en lu feyt loc dejos la codena, entro que sia occultada.	And then you cut into the painful area on the temple with a slanted lancet where you have made the incision, until it is covered.
E aprop strenh sobre lu am stopada per descent constreccio, e layssa aquel per le spazi de tres horas; e aprop deslia le e tratz le alh, e laysa la plagua per dos o per tres jorn, e aprop pausa sobre lu coto submergit en boder entro que le loc fassa brac.	And then press on it with a bandage by continuous compression, and leave it for the span of three hours; then remove the bandage and apply something else, and let the wound be exposed for two or three days, and then place upon it cloth submerged in butter until the area becomes warm.
E aprop cura aquel am enguent entro que sia sanat.	And then treat it with ointment until it heals.
E si tu voys, fe aquo am alcunas medicinas comburentz las quals yeu he scriutas en le douse tractat de medicinas comburentz.	And if you want, do this with some caustic medicines, which I have written about in the two treatises on caustic medicines.
Mays la cauterisacio am ferr segon aquesta manieyra: igneys per cauteri del qual aquesta es la forma:	You may perform cauterization with an iron according to this method: use a cautery iron which has the following form:
e es apelat claus clavilhs, quar le cap de lu es ayssi cum forma de clavel en le qual es alcuna curvitat, e·n le mieg loc de lu es eminensia petita.	It is called a "claw," because the head of it is shaped like a clove with some curvature, and in the middle of it there is a small prominence.
E aprop pausa sobre loc de la dolor, e rete la tua ma — per que no sia adhurida la arceria la qual es dejos — e revol le ferr petit a petit am velocitat.	And then place it over the painful area, and keep your hand steady — so that the artery beneath does not stick — and rotate the iron little by little with speed.
E si la quantitat de lu que es adhurida per la specitut de la codena ayssi quo la maytat de lu, e elava la tua ma per so que la arteria no sia adhurida la qual es dejos, per so que no vengua flux de sanc.	And if the quantity that is adhered by the pressure of the bandage is such that it covers half of it, lift your hand so that the artery underneath is not compressed, so that blood flow does not stop.
E aprop enbibeys coto en aygua de sal e pausa aquel sobre le loc, e layssa aquel per tres dias; e aprop pausa coto mulhat am boder, e aprop cura am enguent entro que sia sanat.	Then soak a cloth in saltwater and place it on the area, and leave it there for three days; then apply a cloth soaked with ointment, and continue treating it with salve until it is healed.
E si voys, cauterisa am la extremitat del cutellari segon cauteri, e guarda te de incisio de arteria en aquesta emigranea propriament no-antiqua.	And if you must, cauterize using the tip of the cautery instrument as a cautery tool, and be careful not to cut into the artery in this specific, non-traditional area.
Capitol quart.	Chapter four.
De cauterizacio d’emigranea antiqua.	On the cauterization of the traditional area.
Quan tu curas emigranea am aquo que havem dit de la curacio precedent, e aquo que havem dit en las divisios de las malautias, e no aprofieyta la curacio, e vezes per la malautia que no abasta a lu aquo que havem dit del primier cauteri am medicina o del cauteri am foc, lahoras cove que tu igniscas le cauteri cutellar entro que sia albificat, pus que significas sobre le loc de la dolor am linha de longuesa de la qual sia la maytat del dit, o quays aquel; e depausa la tua ma per una veguada e strenh aquela entro incidiscas la arceria e pervengua entro al os.	When you treat the traditional area with what we have said about the previous treatment and what we have mentioned in the divisions of diseases, and if the treatment does not improve, and sometimes due to the severity of the disease, what we have described of the first cautery with medicine or the cautery with fire is insufficient, then you must heat the cautery knife until it becomes white-hot, and mark the area of pain with a line as long as half a finger or so; then lift your hand once and press that area before cutting into the artery and reaching the bone.
Empero necessari es a tu que guardes de la continuacio de la mandibula, la qual es mauguda deves la masticacio, e que le lacert no sia adhurit e le nervi le qual mau aquela, e que no s’endevengua espasme.	However, it is necessary for you to be careful with the continuity of the jaw, which is damaged by chewing, and that the tendon is not adhered and the nerve that affects it, and that it does not result in spasm.
E si es sobre la custodia e cautela de flux de sanc de l’arteria que es abciza, quar en la abcizio de lu es temor, e majorment ad aquel le qual ignora aquo que fa e no es studios e esproat; e layssa la operacio en lu al comensament.	And if it is about the care and caution of blood flow from an artery that is to be cut, for there is fear in cutting it, especially for one who does not know what they are doing and is not studious or experienced; and leave the operation at its beginning.
E yeu vindre am rememoracio del regiment de flux de sanc accident de la arceria segon la sieua manieyra, en le sieu loc de aquest libre.	And I come with a reminder of the regimen for blood flow accidents from arteries according to its manner, in its place within this book. 
