Praefatio.	Preface.
Et uidi medicum alium, qui perforauit apostema cancerosum: et ulceratum est post dies, donec magnificata est malicia eius cum domino ipsius.	And I saw another physician who perforated a cancerous abscess; and it became ulcerated after days until its evil was magnified against its owner.
Quod est, quia quando est cancer purus ex humore melancholico, tunc non oportet ut perueniatur ad eum cum ferro omnino, nisi sit in membro quod toleret, ut abscindatur totum eius.	This is because when a cancer is purely from melancholy humour, then it ought not to be approached with iron at all unless it is in a limb that can tolerate having the whole of it cut away.
Et propter illud o Filii, necesse est uobis, ut sciatis, quod operatio cum manu diuiditur in duas diuisiones: scilicet, operationem cui associatur salus: et operationem, cum qua est periculum in pluribus dispositionibus.	And for that reason, O sons, you need to know that operations with the hand are divided into two categories: namely, an operation associated with safety; and an operation which carries danger in many of its aspects.
Et ego iam excitaui in omni loco huius libri, in quo uenit operatio, in qua est terror et timor.	And I have raised the point in every place throughout this book where an operation comes up which inspires terror and fear.
Quare necesse est uobis, ut caueatis illud, et dimitatis ipsum: ut non inueniant stolidi uiam ad loquendum, et dehonestandum.	It is necessary for you to beware of that and avoid it so that fools do not find a way to talk about it and bring dishonour upon it.
Accipite ergo mensuram cum sollicitudine et protectione, et infirmos uestros cum facilitate et firmitudine, et utimini uia meliore perducente gratia Dei ad salutem et successionem laudabilem: et dimittite aegritudines terribiles difficilis sanationis: et tollite animas uestras ab eo quod facit uos timere, ut ingrediatur super uos haesitatio in fide uestra et commodo uestro.	So take the measure with care and protection; treat your patients with ease and confidence; and follow a better way leading to salvation and laudable succession by God's grace; and cast aside terrible illnesses difficult of cure; and lift from yourselves that which makes you afraid, so that hesitation does not enter into your faith or your benefit.
Est enim magis remanens ad gloriam uestram, et sublimius in mundo isto, et postremo ad quantitates uestras.	It is indeed more conducive to your glory, and elevates you higher in this world, and ultimately to your greatness.
Galenus enim iam dixit in quibusdam suis admonitionibus.	For Galen has already said so in some of his admonitions.
Non medicetis aegritudinem malam: ne nominemini medici mali.	Do not treat an illness badly, lest you be called bad doctors.
Iam autem diuisi hunc Tractatum secundum tria Capitula. ¶	I have now divided this treatise into three chapters.
Capitulum primum.	Chapter one.
De Cauterio cum igne, et Cauterio cum medicina acuta, capitulatum, et ordinatum a capite usque ad pedes, et formis instrumentorum, et ferramentis Cauterii: et omni quod necessarium est in operatione. ¶	On cauterization with fire and sharp medicinal instruments, catalogued and arranged from head to toe, along with the forms of cauterizing tools and equipment, and everything else that is required for this operation.
Capitulum secundum.	Chapter two.
De sectione et perforatione, phlebotomia et uentosis, et uulneribus: et extractione sagittarum, et similibus illius: et totum capitulatum, ordinatum formis instrumentorum. ¶	On cutting open, boring through, bloodletting and blisters, wounds; extracting arrows and the like; catalogued and arranged along with forms of instruments used for these procedures.
Capitulum tertium.	Chapter three.
De restauratione, et dislocatione, et curatione torsionis, et similibus illius: capitulatum, ordinatum a capite usque ad pedes, et formis instrumentorum.	On restoration, dislocations, treating twisted injuries and the like; catalogued and arranged from head to toe with forms of instruments.
Soli Deo Gloria.	Glory to God alone.
Liber Chirurgici Albucasis.	Albucasis's Book of Surgery.
Pars I.	Part One.
¶ De Iuuamento, et Nocumento Cauterii: et quibus complexionibus conueniat, et quo tempore: et si cum ferro, uel auro.	On the advantages and disadvantages of cauterization; which constitutions it suits, when to do it; whether with an iron or gold instrument.
Caput I.	Chapter One.
Sed Ante Quidem Quam rememorer operationis cum eo, oportet ut dicam qualitatem Iuuamentorum eius, et Nocumentorum ipsius: et in qua complexione exhibeatur.	But before reminding you of the procedure with him, it is necessary to say something about the advantages and disadvantages of this treatment; which constitutions it suits.
Dico ergo, quod sermo de qualitate iuuamenti Cauterii, et nocumenti eius, est sermo prolixus, et subtilis, scientia, et secretum occultum.	I say, therefore, that discourse on the quality of cauterization and its harm is a lengthy and subtle matter, knowledge, and a hidden secret.
Etiam locuta fuit in eo multitudo sapientum, et dissenserunt in eo: et mihi quidem sufficit parum ex sermonibus eorum, timens prolongationem.	There also spoke to him a multitude of wise men, and they disagreed about it; for my part, I have had enough from their speeches, fearing the lengthiness of them.
Dico ergo, quod Cauterium confert uniuersaliter omni complexioni, quae est cum materia, et absque materia: excaeptis duabus complexionibus, quae sunt complexio calida absque materia, et complexio sicca absque materia.	I say, therefore, that cauterization suits universally every constitution which is with matter and without matter: except for two constitutions, which are the warm constitution without matter, and the dry constitution without matter.
In complexione autem calida et sicca cum materia dissenserunt.	However, they disagreed about the warm and dry constitutions with matter.
Quidam enim dixerunt, quod Cauterium iuuatiuum est in ea.	Some said that cauterization is beneficial in these cases.
Et dixerunt alii contrarium illius, scilicet quod Cauterium non est conueniens in aegritudine, quae est ex caliditate et siccitate: quoniam natura ignis est caliditas: et inconueniens est, ut sanetur ex agritudine calida et sicca, cum calido et sicco.	And others said the opposite, namely that cauterization is not suitable for an illness which arises from heat and dryness; because the nature of fire is hot; and it is inappropriate to treat a hot and dry illness with something hot and dry.
Et dixit ille qui dicit contrarium illius: quod per Cauterium fit iuuamentum in omni aegritudine calida et sicca, quae accidit in corporibus hominum: quoniam quando tu comparas corpus hominis, et humiditates eius, ad complexionem ignis, inuenis corpus hominis frigidum.	And the one who said the opposite argued that cauterization is beneficial for every hot and dry illness which occurs in human bodies; because when you compare a human body and its moisture to the constitution of fire, you find the human body cold.
Et ego quidem dico per sermonem eius: quia ex perimentum iam detexit mihi illud aliquotiens.	And for my part, I say by his argument; because experience has already proven this to me on several occasions.
Verumtamen non oportet, ut ueniat super illud, nisi qui iam probatus est, et exercitatus in capitulo Cauterii exercitio ultimo, et cognouit diuersitatem complexionum hominum, et dispositionem aegritudinum in se ipsis, et caussas earum, et accidentia ipsarum, et spacium temporis earum.	However, one should not proceed with this unless he is already proven and practiced in the final exercise of cauterization, and has understood the variety of human constitutions, and the disposition of illnesses within themselves, their causes, circumstances, and duration.
Ex reliquis autem complexionibus non est super uos timor: et praecipue in aegritudinibus frigidis et humidis.	From other complexions, there should be no fear upon you: especially in cold and humid illnesses.
Iam enim conuenerunt omnes medici super eas: et non dissenserunt in iuuamento cum Cauterio in eis.	For indeed all physicians have agreed on them: and they did not dissent from assisting with cauterization on these.
Et scitote filii, quod ex secreto curationis per Cauterium cum igne, et bonitate eius super Cauterium cum medicina comburente est: quoniam ignis est simplex, cuius actio non peruenit, nisi ad membrum quod cauterisatur: et non nocet membro alio coniuncto cum eo, nisi nocumento paruo.	And know, my sons, that from the secrecy of cure by means of cauterization with fire, and its superiority over cauterization with burning medicine, is that fire is simple, whose action does not reach except to the member which is cauterized: and it harms no other member connected with it, save with a small harm.
Medicinae uero comburentis actio peruenit ad illud quod elongatur ex membris: et fortasse facit accidere in membro aegritudinem difficilis sanationis, et fortasse interficit.	However, the action of burning medicine reaches that which extends from the members: and perhaps it causes to happen in the member a difficult-to-heal illness, and perhaps kills (the patient).
Ignis autem propter subtilitatem suam et bonitatem substantiae suae, non facit illud, nisi superfluat.	But fire, because of its subtlety and goodness of its substance, does not do that, unless it exceeds (what is necessary).
Iam uero innotuit nobis illud per experimentum, propter longitudinem seruitutis et studii cum arte, et stationem super ueritatem rerum: et propter illud excusor a longitudine sermonis.	Now indeed that has become known to us through experimentation, because of the length of our service and study with this art, and our stance upon the truth of things: and I am absolved from the length (of this discourse).
Et si non esset, quia non licet huic libro meo, afferrem uobis secretum occultum in igne, et qualitatem operationis eius in corporibus expulsionis suae, qua expellit aegritudines sermone philosophico demonstratiuo, qui acueretur a mentibus uestris.	And if it were not for the fact that it is not permitted to my book to bring you the secret hidden in fire, and the quality of its operation in bodily expulsions, by which it expels illnesses with a philosophical demonstrative discourse, which would sharpen your minds.
Et scitote filii, quod ipsi dissentiunt in tempore, in quo conuenit fieri cauterium, et ponunt melius tempus ueris.	And know, my sons, that they themselves disagree about the time when it is appropriate to perform a cautery, and suggest that spring is the better season.
Et ego dico, quod cauterium conuenit in omni tempore: propterea, quod nocumentum accidens propter tempus submergitur in iuuamento, quod attrahitur cum cauterio.	And I say that a cautery is appropriate at any time: for the accidental harm because of the time is submerged in the benefit which is drawn with the cautery.
Et praecipue si cauterium est propter dolores ex doloribus necessariis, fortibus, festinis, qui non tolerant tarditatem: propterea quod timetur ex eis, quod accidat malicia quae est maior, quam paruum nocumentum intrans propter tempus.	And especially if the cauterization is for pains arising from necessary, strong, urgent pains that cannot tolerate delay; for this reason because it is feared that a worse evil may occur which is greater than a small harm that goes untreated due to time.
Et non cadat in mentibus uestris o filii illud, quod non extimant, nisi uulgus et stolidi medici, scilicet quod illi aegritudini quae sanatur per cauterium, non est reditio semper: et ponunt illud consequens, et res non est sicut putant: propterea quod cauterium non est, nisi loco medicinae, quae alterat complexionem, et exiccat humiditates quae sunt caussae, quare accidunt dolores.	And do not let it enter your minds, O sons, that which is not held in contempt by the masses and foolish physicians, namely, that for an illness that is healed through cauterization, there is not always a relapse; and they consider this as a consequence, but the matter is not as they think: because cauterization is nothing other than a type of medicine which alters the complexion and dries up the moist humors which are the cause why pains occur.
Verumtamen cauterium superfluit super medicinam per uelocitatem ualetudinis suae, et uirtutem suae operationis, et uehementiam dominii sui: et possibile est, ut redeat aegritudo hora aliqua temporis secundum complexionem infirmi, et locationem aegritudinis suae, et uirtutem eius: et quod praeparatur in corpore eius ex aggregatione superfluitatum in eo: et quod peruenit ad ipsum in acquisitione sua ex cibis, et similibus illis ex caussis, nisi fit aegritudo, in qua administratur cauterium.	However, the cautery is superior to medicine for its speed of healing, and the power of its operation, and the strength of its dominion; and it is possible that illness may return at some point in time depending on the complexion of the patient, and where the illness is located, and their own constitution; and what has accumulated in their body through the aggregation of excesses there; and what they have acquired for themselves through diet and similar causes unless the illness which requires cauterization.
Aegritudo subtilis in membro paucarum superfluitatum, et humiditatum, sicut cauterium dentis, propter dolorem, et similia illi, possibile est enim, ut non redeat in eo ille dolor.	Subtle illness in a limb due to few excesses and humors, such as toothache cautery, because of pain, and similar cases, it is possible that the pain may not return.
Sed illud fit in paucis.	But this occurs rarely.
At uero sermo uulgi iterum, quod cauterium est postremum medicinae, est sermo rectus: non ad illud quod ipsi intendunt in illo: quoniam ipsi credunt, quod non est curatio quae conferat cum medicina, neque cum alio post occasum cauterii.	But the talk of the common people is again wrong; that cauterization is the last resort of medicine is a correct statement, not in the way they intend it; for they believe that there is no cure which can be combined with medicine or anything else after the application of cautery.
Res autem est econtrario illius, et intentio, quod cauterium est postremum medicinae, non est, nisi quod quando nos administramus modos curationis in aliqua aegritudinum, et non conferunt illae medicinae: deinde administramus in fine rei cauterium, et confert: tunc inde cadit, quod cauterium est postremum mediciuae, non secundum intentionem quam intelligunt uulgus et multistolidorum medicorum.	The truth is the opposite of that, and the intent is that cauterization, which is the last resort in medicine, is not so unless we have administered other treatments for a particular illness but they were ineffective; then as a final measure we administer cauterization, and it works. Thus, in this sense, cauterization can be considered the ultimate medical treatment, contrary to popular understanding among laymen and many foolish physicians.
Antiqui autem dixerunt, quod cauterium cum auro est melius, quam cauterium cum ferro: et non dixerunt illud, nisi propter aequalitatem auri, et sublimitatem substantiae suae: et dixerunt, quod non facit pus locus cauterii.	The ancients said that cauterization with gold is better than cauterization with iron; they said this only due to the equality of gold and the high regard for its substance, and they claimed that a cauterized site does not produce pus.
Verum non est illud absolute: quoniam ego iam probaui illud, et inueni, quod ipsum non facit illud in quibusdam corporibus absque aliis.	However, this is not always the case; I have proven it myself and found that cauterization with gold does not prevent pus formation in certain bodily tissues more so than other metals.
Et cauterium cum ipso est bonum, et melius quam cum ferro, sicut dixerunt.	And cauterization with gold is good, and better than iron, as they said.
Verumtamen quando tu ignis cauterium in igne ex auro, non declaratur tibi, quando ignitur secundum quantitatem quam uis, propter rubedinem auri: et quando properat ad ipsum frigus, et si addis super ipsum ignitionem, liquescit in igne, et uertitur in laminas.	However, when you heat the gold cautery in fire, it is difficult to determine when it reaches the desired temperature due to the melting point of gold; and if you apply too much heat, it will liquefy and turn into sheets.
Quare cadit artifex ex illo in occupationem: et propter illud fit Cauterium cum ferro apud nos uelocius et propinquius, ex rectitudine ad operationem.	The artist falls short due to this issue; therefore, cautery with iron is quicker and more convenient for us to use in practice, which is the right approach.
Et ego quidem iam ordinaui hoc Capitulum in Cauterio, secundum capitula: et ordinaui ea a capite usque ad pedes: ut alleuient quaerenti illud quod uult ex eo.	I have organized this chapter on cautery according to different sections; I have arranged them from head to toe so that the reader can easily find what they are looking for.
¶ De modo cauterizandi Caput in commissura coronali.	On how to cauterize the head at the coronal suture.
Caput II.	Chapter II.
Confert hic cauterizatio ad dominium humiditatis et frigiditatis super cerebrum: quae duae sunt caussae sodae, et multitudinis fluxus humorum ex capite ad partes oculorum et aurium, et multitudinis somni, et doloris dentium, et doloris gutturis: et uniuersaliter omnis aegritudinis, quae accidit ex frigiditate, sicut paralisis, et sodae, epilepsiae, et apoplexiae, et similia illis ex aegritudinibus.	Here cauterization is applicable for the control of moisture and coolness in the brain; these are two causes of frequent headaches, and profuse discharges from the head into the regions of eyes and ears, and excessive sleepiness, toothache, sore throat; and universally all diseases that occur due to cold, such as paralysis, and sodae, epilepsy, apoplexy, and similar ailments.
Modus cauterizationis est, ut praecipias infirmo: ut euacuetur in primis cum medicina solutiua mundificante caput tribus noctibus, aut quatuor, secundum quod exigit uirtus infirmi, et eius aetas, et consuetudo eius.	The method of cauterization is as follows: you should instruct the patient to first evacuate their head by cleansing it with three or four nights of purgative medicine, according to the strength of the patient and his age and habits.
Deinde praecipe ei, ut radi faciat caput suum cum nouacula.	Then instruct him to shave his head with a razor.
Deinde fac eum sedere inter manus tuas quadratum, ita quod iam posuit manus suas super pectus suum.	Then have him sit between your hands in a square position so that he has already placed his hands on his chest.
Deinde pone radicem palmae tuae super radicem nasi sui inter oculos suos.	Then place the root of your palm on the root of their nose between their eyes.
Vbicumque ergo peruenerit digitus tuus medius, signa locum illum cum incausto.	Wherever your middle finger reaches, mark that spot with an unburnt cautery iron.
Deinde igni Cauterium Oliuare: cuius haec est forma.	Then fire the olive oil cautery which has this form.
Deinde pone ipsum super locum signatum cum incausto, descensione, qua constringatur manus tua paulatim, et tu reuolues ipsum.	Then place the iron on the marked spot, gradually lowering your hand until it is constricted, and you turn the iron round and round.
Deinde leua manum tuam uelociter, et aspicias locum.	Then lift your hand quickly and examine the spot.
Quod si uides iam detegi ex osse quantitatem capitis alkiel, aut quantitatem zeuherbi, tunc eleua manum tuam.	If you see that an area the size of a bean or a quantity of rue has been burnt off the bone then lift your hand.
Et si non, itera manum tuam ferro ipso, aut cum alio ab ipso si infrigidatur: donec uideantur ossa, quae dixi tibi.	And if not, repeat with your hand the same iron, or with another from the same if it gets cold: until the bones that I told you are visible.
Deinde sume aliquid ex sale, et solue illud in aqua, et imbibe in ipso cotum, et pone super locum: et dimitte ipsum tribus diebus.	Then take some salt, and dissolve it in water, and soak the dressing in it, and place it on the site: and leave it for three days.
Deinde pone super ipsum cotum imbibitum in butyro, et dimitte illum super locum, donec destruatur eschara ignis.	Then place the dressing soaked in butter on top of it, and leave it in place until the fire blister is destroyed.
Deinde cura illud cum unguento tetrapharmacon, usquequo sanetur.	Then treat it with the four-herb ointment until it heals.
Iam dixerunt, quod quanto uulnus plus remanet apertum, emittit pus: quare est melius et magis iuuatiuum.	They already said that the longer a wound stays open, the more it discharges pus: which is better and more beneficial.
Et dixerunt quidam eorum, ut cauterizetur cutis usque ad os: et teneatur Cauterium, donec aduratur quiddam spissitudinis ossis.	And some of them said that the skin should be cauterized down to the bone: and the cautery should be held in place until something thick from the bone is burned.
Deinde radatur post illud quod adustum est ex osse, deinde curetur.	Then scrape after what has been burnt of the bone, then it should be treated.
Et dicunt alii, quod oportet ut cum cauterio perueniatur ad ultimum, donec imprimat in os impressionem for tem, ita quod cadat os, quod fit sicut forma kirate: aut instrumentum quod mulieres ponunt infuso alphabeti parui: et extimant, quod exspirantur ex hoc loco uapores capitis, et dimittatur uulnus apertum tempore longo.	And others say that it is necessary to reach with the cautery until an imprint of the foot of a teapot is made in the bone, so that the bone falls out which becomes like the mold of a kirate: or an instrument that women put infused almond oil into: and they estimate that vapors exhale from this place, and leave the wound open for a long time.
Deinde curetur, donec consolidetur.	Then it should be treated until it consolidates.
Mihi autem non uidentur hae duae species Cauterii omnino nisi in quibusdam hominibus secundum uiam timoris.	To me, however, these two types of cautery do not seem suitable except for certain people according to the way of fear.
Et dimittere ipsum, apud me est melius cum salute ipsius.	And in my view it is better to leave it with his health.
Debilitatur enim caput ex solutione continuitatis ipsius naturalis: sicut testificati sumus in reliquis membris: et praecipue quando caput infirmi debile est natura: et species quidem Cauterii prima est magis salua et melior apud me, et ea utor: operare ergo cum ea in salute.	The head is weakened due to the dissolution of its natural continuity; as we have witnessed with other body parts; especially when the patient's head is naturally weak; and I find the first kind of cauterization safer and better, so that is what I use; thus let us proceed with it for the sake of healing.
¶ De modo cauterizandi capitis in dolore totius capitis.	On how to cauterize the head in cases of general headache.
Caput III.	Head three.
Quando in toto Capite accidit dolor chronicus: et prolongatur illud in infirmo, et utitur hyeris, et cochiis, et caputpurgiis, et oleis, et empleumatis.	When a prolonged chronic headache occurs all over the head; and it persists with the patient; and they have used hyeris, cochiis, caputpurgiis, oils, and emplastra.
Et praecipue si iam cauterizatum est cauterio uno, quod narrauimus, et non confert ei aliquid ex illis: tunc considera.	And especially if it has already been cauterized once with the cautery that we described and none of those things help; then consider this.
Nam si caput infirmi est fortis creationis natura, et non est debile, et inuenit frigus uehemens: tunc cauteriza cum cauterio alio sub illo parum.	For if the patient's head is of a strong natural constitution and not weak, but they experience severe cold; then cauterize with another small cautery underneath it.
Deinde cauteriza ipsum super omne cornu capitis sui cauterio, do nec pertranseat cutis, et discooperiatur ex osse quantitas, quam narrauimus.	Then cauterize it over the entire horn of its head with a cautery, but do not let it pass through the skin and expose bone in the quantity that we described.
Et cauteriza ipsum cauterio uno in occipitio capitis sui, in loco qui nominatur uas: et est locus in quo ponitur uentosa: et eleua matum tuam in hoc, et non discooperias os.	And cauterize it with one cautery on the occipital bone of its head, in the place which is called vas; and this is the spot where the windpipe is placed; and raise your cautery here, but do not expose the bone.
Infirmus enim inuenit propter illud dolorem uehementem, et diuersum a dolore reliquorum cauteriorum capitis omnium.	For the patient will find relief from that severe pain which is different from the pain of all other cauterizations of the head.
Et ego dicam hoc Cauterium in loco suo: et oportet quod sit cauterium, quo cauterizantur cornua capitis, et occiput eius subtilius cauterio, quo cauterizatur medium capitis.	And I will call this the Cautery of its place; and it must be a cautery which is thinner for cauterizing the horns of the head and the occipital bone than the one used for cauterizing the middle of the head.
Et haec est forma eius.	And this is its form.
¶ De modo cauterizandi in hemicrania, tam cum medicina adustiua, quam cum ferro.	Regarding the method of cauterization for headaches, both with burning medicine and with iron.
Caput IIII.	Chapter 4.
Quando accidit in parte capitis dolor et soda, aut extenditur dolor usque ad oculum, et euacuatur cum medicinis mundificantibus caput, et administratur reliqua curatio, quam dixi in diuisionibus aegritudinum, et non confert illud totum: tunc cauterizatio in eo est secundum duos modos: aut cauterizatio cum medicina acuta comburente: aut cum ferro.	When pain and numbness occur on one side of the head, or when the pain extends to the eye, and it is evacuated with cleansing medicines for the head, and the rest of the treatment that I mentioned in the divisions of diseases does not help: then cauterization is performed on it in two ways: either cauterization with burning medicine; or with iron.
Cauterium autem cum medicina acuta comburente, est, ut accipias dentem unum allii, et excortices ipsum, et abscindas extremitates eius ex duobus lateribus.	Cauterization with burning medicine is as follows: take one brick and scrape it, then cut off its ends on both sides.
Deinde scinde locum doloris in tempore cum phlebotomo lato, donec fiat in eo locus sub cute, in quo dens capitur.	Then split the painful area at an appropriate time with a wide bloodletting instrument until there is a place beneath the skin where the brick fits.
Intromitte ergo eum in ipso sub cute, donec occultetur: deinde stringe super ipsum cum puluillo constrictione decenti, et dimitte ipsum quantitate quindecim horarum deinde solue eum, et extrahe allium, et dimitteuulnus duobus diebus, aut tribus: postea pone super ipsum cotum submersum in butyro, donec locus efficiat pus: deinde cura ipsum cum unguento usquequo sanetur.	Insert it into the space under the skin until it is hidden; then secure it over the brick with a suitably tight bandage and leave it for fifteen hours before removing it, taking out the brick, and leaving the wound to rest for two or three days afterwards. Once pus forms at the site, treat it with an ointment until it heals.
Et si uis fac illud cum quibusdam medicinis comburentibus, quas ego scripsi in tractatu duodecimo, de Medieinis adurentibus.	And if you wish to do it with some burning medicines that I wrote about in the twelfth treatise on Caustic Medicines, you may.
Cauterizatio uero eius cum ferro, est secundum hunc modum.	Cauterization with iron is as follows:
Igni Cauterium, cuius forma haec est.	A hot cautery of this shape should be used.
Et nominatur Clauilis: quoniam forma capitis eius est sicut forma claui, in quo est quiddam curuitatis, et in medio eius est quaedam eminentia parua.	It is called a "clavelis", because the shape of its head resembles that of a nail, with some curvature and a small prominence at its centre.
Deinde pone ipsum super locum, et retine manum tuam: et tu reuolue ferrum paulatim cum uelocitate: et sit quantitas quae aduritur ex spissitudine cutis, sicut medietas eius.	Then place it over the site and hold your hand; you turn the blade gradually with speed; and let what is cauterized in depth of skin be like half its length.
Et eleua manum tuam, ut non aduratur arteria, quae est inferius, et accidat fluxus sanguinis.	And raise your hand so that the artery below is not cauterized, otherwise a bleeding will occur.
Deinde imbibe cotum in aqua salis, et pone super locum, et dimitte ipsum tribus diebus: deinde pone cotum cum butyro: postea cura cum unguento usquequo sanetur.	Then soak the dressing in salt water and place it over the site for three days; thereafter apply a dressing with butter; later dress it with an ointment until it is healed.
Et si uis, cauteriza hanc hemicraniam cum extremitate cultellari secunda Cauterii.	And if you wish, cauterize this half of the skull with the second blade-like end of the Cautery.
Et caue ab incisione arteriae in hac hemicrania, non antiqua proprie.	And excavate from the incsion of the artery on this half of the skull, not that ancient one specifically.
¶ De modo cauteriezandi in hemicrania antiqua.	§ On the method of cauterizing an ancient half of the skull.
Caput V.	Chapter 5.
Quando curas hemicraniam, cum eo quod diximus ex curatione praecedente, et quod diximus in diuisionibus aegritudinum, et non confert curatio: et uides ex aegritudine, quod non sufficit ei quod diximus ex cauterio primo cum medicina, aut cum cauterio cum igne, tunc oportet ut ignias Cauterium cultellare, donec albificetur postquam signas super locum doloris cum linea, cuius longitudo sit medietas digiti, aut quasi illud: et depone manum tuam uice una, et stringe eam donec incidas arteriam, et peruenias usque ad os.	When treating a half of the skull, with what we said in the previous treatment and what we mentioned in our classification of diseases, if the treatment does not work: and you see from the disease that it is not sufficient for what we have said about the first cautery with medicine or the cautery with fire, then you must use the fiery blade-cautery until it becomes white after marking over the painful site with a line whose length is half of a finger, or close to this: and lift your hand once, and press on it until you cut the artery, and arrive at the bone.
Verumtamen necesse est tibi, ut caueas a continuatione mandibulae, quae mouetur apud masticationem, ne aduratur latus, aut neruus qui mouet ipsam, unde accidat spasmus.	However it is necessary for you to avoid the continuation of the jaw which moves during chewing, so that the side or nerve moving it are not burnt, otherwise a spasm will happen.
