Ayssi comensan las paraulas de Albucasim .	Thus begin the words of Albucasis.
E diyssero que le loc de cauteri no fa brac, cum aquo no sia absolutament vertat, quar yeu ja he aquo proat e he atrobat que aquel no fa aquo sino en alcus cors ses les autres, e cauteri am aquel es bo e milhor que am ferr ayssi quo els diyssero; mays empero quan tu fas cauteri am foc am de aur, no es a tu declarat, quar es egnit segon la quantitat que tu vols per la rugor de l’aur, e quar prepara a recebre freg; e si ajustas sobre lu ignicio se fon l’aur per le foc, e caso en le foc alcunas laminas per que le artifex catz per la occupacio de aquel.	And they said that the location of the cauterization doesn't matter, but that's not entirely true, for I have proven it and found that this is only true in some bodies and not others, and cauterization with gold is better than with iron as they say; however, when you cauterize with gold, it's not entirely clear to you, because it melts according to the amount you want, due to the gold's hardness, and because it prepares to receive cold; and if you add heat to it, the gold melts, and the craftsman loses some shavings in the process.
E per aquo es fayt cauteri am ferr deves nos pus leugerament e pus propdanament a rectitut de operacio.	Therefore, cauterization with iron is done more easily and more directly to achieve the desired result.
E yeu ja he ordenat aquest capitol en le cauteri segon capitols, et he ordenat aquels del cap entro les pes, per so que aleugo le demandant aquo que vol de lu.	And I have organized this chapter on cauterization into sections, and I have ordered them from head to foot, so that the seeker can find what they want.
De cauteri de dolor de cap per frigiditat e humiditat.	Of cauterization for headaches caused by cold and dampness.
Le capitol primier.	The first chapter.
Aquesta cauterizacio confereys a la humiditat e frigiditat sobre le servel accident de la qual so doas causas, so es causa de soda e multitut de flux raumatic, apelat corissa, del cap a las partidas dels huelhs e de las aurelhas fluent, e multitut de dormir, e de dolor de dentz e del guolayro, e universalment de tota malautia que ve per fregiditat, ayssi cum paraliticament, sodo e apoplexio, e semblantz en aquelas malautias.	This cauterization addresses dampness and coldness affecting the brain, which has two causes:  a copious and numerous rheumatic flux, called catarrh, flowing from the head to the eye and ear regions, excessive sleep, toothache, and throat problems, and generally all ailments stemming from coldness, such as paralysis, stroke, and similar illnesses.
La forma de aquesta cauterizacio es aquesta, que primieyrament comandes al malaute que sia evacuat am medicina lacsativa le cap mondificant, per tres o per quatre nueytz, segon que exhigeys la vertut del malaute e la edat de lu e la sua costuma.	The method of this cauterization is as follows:  first, order the patient to be purged with laxative medicine for three or four nights, according to the patient's strength, age, and usual response.
E aprop comanda li que raza le sieu cap am razor, e aprop fay aquel sezer entre las tuas mas sobre una banca cayrada e que pause las suas mas sobre le pietz sieu.	Then command him to shave his head, and afterward, place him seated between your hands on a smooth bench and have him place his hands on his feet.
E aprop pausa la razit de la tua palma aprop le pous sobre la razit del nas entre les huels sieus.	And then, place the blade of your palm near the bridge of his nose, between his eyes.
Mays empero, cum le tieu dit del mieg loc es pervengut, signa aquel loc am tenta, e aprop igneys le cauteri olivar del qual aquesta es la forma:	However, when your middle finger has reached that spot, mark that spot with a tent, and then apply the olive cautery, whose form is:
E aprop pausa aquel sobre le loc senhat am tenta, a manieyra que descent, am la qual la tieua ma sia constrengida petit a petit, e tu revolveys aquel.	And then place that [cautery] over the spot marked with the tent, in a downward-pressing manner, so that your hand is gradually compressed, and you rotate it.
E aprop leva la tua ma leugerament e reguarda le loc, e si veses ja del os esser descubert alcuna quantitat del cap, ayssi cum la quantitat de gra de errs, lahoras eleva la tua ma, e si no torno la tua ma am aquel ferr, am autre de aquel, si es enfrigidat, entro que sia vist del os aquo que yeu he dit a tu.	And then gently lift your hand and observe the spot. If you see any significant amount of bone exposed, about the size of a grain of millet, then lift your hand; and if not, return your hand with that iron, with another of them, if it has cooled, until the bone is visible as I have told you.
E aprop pren un petit de sal e disolveys aquel sobre le loc e leyssa aquel per tres jorns.	And then take a little salt and dissolve it on the spot, and leave it for three days.
E aprop pausa sobre lu coto enbegut en boder e leyssa aquel sobre lu entro que sia destrusida la scara del foc.	Then place a cloth soaked in broth over it and leave it there until the burn scar from the fire is destroyed.
E aprop cura le loc am anguent tetrafarmacon entro que sia sanat.	And then treat the area with four-drug ointment until it is healed.
E ja diyssero que quant la plagua roman uberta, tant mielhs geta le brac, per que es milhor e mays juvatiu.	And if they say that when the wound remains open, it is better to leave the arm hanging down, because that is better and more helpful.
E diyssero alcus de lor que sia cauterizada la codena entro al os, e sia tengut le cauteri entro que sia adhurida alcuna partida de la specitut del os.	And some of them say that the bone should be cauterized down to the bone, and the cautery should be held until some part of the bone's substance is burned.
E aprop sia ras aquo que es adhust del os, e aprop sia curat.	And then remove what has adhered to the bone, and then treat it.
E diyssero autres que am lo cauteri pervengua al derier, entro que enprema en le os forta enprecio entro que le os caga, e aquesta es la forma de alphecati petit:	And others say that with the cautery, you should go deep, until it firmly penetrates the bone until the bone breaks, and this is the method of small cautery.
E estiman de aquel loc expiran la vapors del cap.	And they believe that from that location the vapors of the head escape.
E sia tenguda la plagua uberta per lonc temps, e aprop sia curada entro que sia consolidada.	And the wound should be kept open for a long time, and then treated until it is healed.
Mays a mi no so vistas aquestas doas specias de cauteri de tot, sino en alcus homes segon via de temor; e layssa aquel, deves mi, milhor es am salut, quan es; quar le cap es develitat per solucio de continuitat de lu ayssi cum havem testificat en les autres membres, e majorment quan le cap del malaute es de freul natura.	However, I have not seen these two types of cautery in all cases, but in some individuals according to the method of fear; and, in my opinion, it is better to be safe than sorry.  For the head is weakened by a disruption of its continuity, just as we have observed in other parts of the body, and especially when the patient's head is of a fragile nature.
E la specia de cauteri primieyra es mays salva e milhor deves mi; e de aquela husi e am aquela obra am salut.	And the first type of cautery is safer and better in my opinion; and with that usage and method, there is safety.
Capitol segon.	Second Chapter.
Del cauteri del cap.	Of the cautery of the head.
Quan en tot le cap accideys dolor cronica e longua e aquo es en le malaute prolonguat, e usa de gerras e de cochias e de capipurges e de emplaustres e de guatz e de cadels e de gualinas e de semblantz, e majorment si ja es cauterizat am un cautere le qual recontam e no aprofieyta a lu deguna de aquelas causas, lahoras considera quar si le cap del malaute es de fort creacio en la sua natura; e no es freul et atroba mot gran freg, lahoras aquel cauterisa am autra cauteri dejos aquel un pauc.	When chronic and prolonged pain affects the entire head of a prolonged illness, and remedies such as leeches, cupping, purging, plasters, poultices, and similar applications have been used, and especially if the head has already been cauterized with a cautery that has not benefited the patient, then consider this: if the patient's head is strong in its nature and not fragile, and it suffers from significant cold, then cauterize with another cautery slightly below the previous one.
E aprop cauterisa aquel sobre le corn del sieu cap am cauteri entro que la codena es partida.	And then cauterize that area above the patient's head with the cautery until the inflammation is broken up.
Incisa la codena e sia descuberta del os la quantitat la qual havem recontat e cauteriza aquel am un cauteri en la partida deriera del cap en le loc le qual es apelat vas, — e es aquel loc en le qual es pausada ventosa.	Cut into the inflammation and expose the bone to the extent we have described, and cauterize that with a cautery on the back part of the head, in the area called the *vas* (vein) — which is the area where a cupping glass is placed.
Et alleuja la tua ma en aysso, e no descobras le os, quar le malaute per aquo atroba mot gran dolor diversa de la dolor de totz les autres cauteris del cap.	And ease your hand in this, and do not expose the bone, for the patient will suffer much greater pain from this than from all other head cauteries.
E yeu diyre aquest cauteri en son loc, quar cove que·l cauteri am le qual so cauterisatz les corns del cap e le occiput es pus subtil cauteri que aquel am le qual es cauterisat le mieg loc del cap; e aquesta es la forma de lu.	And I will say this about the cautery in its place, for the cautery with which the horns of the head and the occiput are cauterized must be a more delicate cautery than the one used on the middle part of the head; and this is the method for it.
Capitol ters.	Third Chapter.
De cauterisacio de emigranea no-antiqua.	Concerning the cauterization of chronic migraines.
Quan endeve en la partida del cap dolor sodo, o es stenduda dolor entro al uelh, sia evacuat am medicinas le cap mondificantz, e sia aministrada l’autra curacio, la qual yeu he dita en las devesios de las malautias; e tot no aprofieyta, lahoras cauterisacio en lu es en dos manieyras: o cauterisacio am medicina acuta comburent, o am ferr.	When there is constant pain in the head, or pain spreading to the eye, the head should be cleansed with remedies, and the other treatment I have mentioned in the discussions of diseases should be administered. If all else fails, cauterization in that area is done in two ways: either with a sharp, burning medicine, or with iron.
Mays cauteri am medicina comburent es que tu prenguas una dolsa de alh, e escorgas aquela e abcindas las extremitatz de lu de amdos les caps.	However, cauterization with a burning medicine is when you take a clove of garlic, peel it, and excise the ends of both its heads.
E aprop incideys le loc de la dolor en la templa am una lanceta lada entro que sia en lu feyt loc dejos la codena, entro que sia occultada.	And then, with a thin lancet, cut into the painful area on the temple until a small area is created underneath the skin, so that it is hidden.
E aprop strenh sobre lu am stopada per descent constreccio, e layssa aquel per le spazi de tres horas; e aprop deslia le e tratz le alh, e laysa la plagua per dos o per tres jorn, e aprop pausa sobre lu coto submergit en boder entro que le loc fassa brac.	Then press upon it with a compress for a slow constriction, and leave it for three hours; then remove it and take away the garlic, and allow the wound to heal for two or three days, and then place a cloth soaked in wine or something similar on the area until it forms a scab.
E aprop cura aquel am enguent entro que sia sanat.	And then treat it with ointment until it is healed.
E si tu voys, fe aquo am alcunas medicinas comburentz las quals yeu he scriutas en le douse tractat de medicinas comburentz.	And if you wish, do this with some burning medicines which I have written about in the second treatise on burning medicines.
Mays la cauterisacio am ferr segon aquesta manieyra: igneys per cauteri del qual aquesta es la forma:	But the cauterization with iron, according to this method: apply fire with a cautery, the procedure for which is as follows:
e es apelat claus clavilhs, quar le cap de lu es ayssi cum forma de clavel en le qual es alcuna curvitat, e·n le mieg loc de lu es eminensia petita.	and it is called a 'claus clavilhs', because the head of it is shaped like a nail, with a slight curvature, and in the middle is a small projection.
E aprop pausa sobre loc de la dolor, e rete la tua ma — per que no sia adhurida la arceria la qual es dejos — e revol le ferr petit a petit am velocitat.	And then place it over the painful area, and hold your hand — so that the tissue underneath isn't burned — and slowly rotate the small iron with speed.
E si la quantitat de lu que es adhurida per la specitut de la codena ayssi quo la maytat de lu, e elava la tua ma per so que la arteria no sia adhurida la qual es dejos, per so que no vengua flux de sanc.	And if the amount burned by the application of the cautery is as much as half of it, lift your hand so that the artery underneath isn't burned, so that blood flow doesn't occur.
E aprop enbibeys coto en aygua de sal e pausa aquel sobre le loc, e layssa aquel per tres dias; e aprop pausa coto mulhat am boder, e aprop cura am enguent entro que sia sanat.	And then soak cotton in salt water and place it on the area, and leave it for three days; then place cotton soaked in wine, and then treat with ointment until healed.
E si voys, cauterisa am la extremitat del cutellari segon cauteri, e guarda te de incisio de arteria en aquesta emigranea propriament no-antiqua.	And if you wish, cauterize with the blade of a scalpel, according to the cautery method, and be careful not to cut an artery in this specific, not-ancient, procedure.
Capitol quart.	Fourth Chapter.
De cauterizacio d’emigranea antiqua.	Of the cauterization of old migraines.
Quan tu curas emigranea am aquo que havem dit de la curacio precedent, e aquo que havem dit en las divisios de las malautias, e no aprofieyta la curacio, e vezes per la malautia que no abasta a lu aquo que havem dit del primier cauteri am medicina o del cauteri am foc, lahoras cove que tu igniscas le cauteri cutellar entro que sia albificat, pus que significas sobre le loc de la dolor am linha de longuesa de la qual sia la maytat del dit, o quays aquel; e depausa la tua ma per una veguada e strenh aquela entro incidiscas la arceria e pervengua entro al os.	When you treat a migraine using the methods described in the previous treatment, and in the divisions of diseases, and the treatment is ineffective, and sometimes because the illness prevents you from using the previous cauterization methods with medicine or with fire, then you should heat the surgical knife until it is white-hot, and then apply it to the area of pain in a line that is half the length of your finger, or less; and hold your hand in place once and press firmly until you cut the artery and penetrate to the bone.
Empero necessari es a tu que guardes de la continuacio de la mandibula, la qual es mauguda deves la masticacio, e que le lacert no sia adhurit e le nervi le qual mau aquela, e que no s’endevengua espasme.	However, it is necessary for you to be careful about the continuation of the jaw, which is strained by chewing, and that the ligament and the nerve that move it are not injured, and that a spasm does not ensue.
E si es sobre la custodia e cautela de flux de sanc de l’arteria que es abciza, quar en la abcizio de lu es temor, e majorment ad aquel le qual ignora aquo que fa e no es studios e esproat; e layssa la operacio en lu al comensament.	And if it concerns the guarding and caution against the flow of blood from the cut artery, for there is a fear in cutting it, and especially for the one who does not know what they are doing and is not skilled and experienced; and abandons the procedure prematurely.
E yeu vindre am rememoracio del regiment de flux de sanc accident de la arceria segon la sieua manieyra, en le sieu loc de aquest libre.	And I will come back to the treatment of accidental blood flow from an artery according to its specific method, in its place in this book.
E si veses de aquesta malautia que no abaste aquest cauteri e veses le cors del malaute tollerable, cauteriza aquel en le mieg loc del cap ayssi cum havem recontat, e cura la plagua entro que sia sanada.	And if you see that this ailment is not cured by this cauterization, and you see that the patient's condition is tolerable, cauterize the middle of the head as previously described, and treat the wound until it heals.
