Ayssi comensan las paraulas de Albucasim .	Thus begin the words of Albucasis.
E aprop le desliet segons los sieus desiriers, e aprop le relieg, e aprop le leyssec per alcus jorns e comandec que nos deslies le liament; e estec ayssi entro que la coyssa e·l pe foro apostematz, e pervenguet a perdicio.	And then he unbound it according to his desires, and then he bound it again, and then he left it for several days and commanded that we unbind the ligament; and it remained like this until the thigh and the leg became abscessed, and it perished.
E yeu fuy apelat a lu, e aparelhegui a desliar le liament, e conseguida es tranquilitat e enayssi amermet de sas dolors.	And I was called to him, and I proceeded to unbind the ligament, and tranquility was achieved, and thus he was relieved of his pain.
Mays empero ja corrupcio era confermada en le membre, per que no pogui refrenar aquela, e no cessec perambular la corrupcio en le membre entro que·l malaute peric.	But meanwhile, the corruption had already been established in the limb, so that I could not restrain it, and the corruption continued to spread in the limb until the patient perished.
E vi un autre metge le qual perforec un apostema cancros, e fo ulcerat aprop alscus dias, entro que foc magnificada la malicia de lu am lo senhor de lu.	And I saw another physician who pierced a cancerous abscess, and it ulcerated for several days, until the evil of it, with the patient's own body, was greatly magnified.
La qual causa es quar le cranc caut es pur de humor melencolic, lahoras no cove que pervengua a lu am ferr de tot, sino que sia an membre le qual suffertes que de tot fos hostat.	The reason for this is that the cancerous ulcer is pure melancholy humor, so it should not be addressed with iron in its entirety, but rather the limb should be afflicted by being wholly removed.
E per aquo, filhs, necessari es a vos que la operacio am ma sia devisada en dos devesios: so es en operacio a lu qual es associada salut, e en obra am la qual es perilh en las majors disposicios.	Therefore, children, it is necessary for you that the surgical operation be divided into two phases: one is the operation associated with health, and the other is the work that carries significant risk in the most vulnerable conditions.
E yeu ja he exsitat aquo en tot loc de aquest libre en le qual venc opperacio en la qual es error e temor; per que necessari es a vos que guardetz aquo e layssetz aquel, per que les folhs no atrobo via a parlar e a vos desonestar.	And I have already shown this throughout this book, where operations carry error and fear; therefore, it is necessary for you to avoid this and abandon it, lest the leaves (or chapters) find a way to speak and bring dishonor upon you.
E donc prenetz las vostras armas am sollicitut e am proteccio de Dieu , e les vostres malautes am falicitat e am fermetat.	Therefore, take your tools with diligence and God's protection, and your patients with skill and firmness.
E usatz de la milhor via per la gracia de Dieu perdusent a salut e a lausabla successio, e laysatz las malautias terriblas de difficil sanacio, e ostatz las vostras armas de aquo que vos fa temer, per so que ysitatio en vostra fe e en le vostre nom no vos evasisca: quar mays es remanent a la vostra gloria, e pus aut en le mon e en derier a las vostras sanctitatz.	And use the best approach, by God's grace, to achieve health and commendable success, and abandon the dreadful illnesses with difficult cures, and remove from your tools whatever makes you fearful, so that your zeal and your name are not lost. For greater glory awaits you, and even higher in the world and beyond your holiness.
Gualia ja diyssec en alcunas sieuas monicios:	Gualia has already said in some of his teachings:
“No mediquetz malautia mala, per so que mals metges no siatz nompnatz”.	Do not treat a serious illness, lest you be called bad doctors".
E yeu ja he devesit aquest libre segontz tres capitols.	And I have divided this book into three chapters.
Comensa la divisio del libre, e primier de la primieyra partida.	The division of the book begins, and first of the first part.
Le primier capitol ordenat del cap entro·s pes, en las formas dels instrumentz e en les ferrementz dels cauteris, e de aquo que necessari es en la opperacio.	The first chapter, ordered from head to foot, discusses the types of instruments and the tools for cauteries, and everything necessary for the operation.
La divisio de la segonda partida.	The division of the second part.
Le segon capitol, de siccio e perforacio, e de ventosas, e de plaguas, e de extractio de sagetas e de semblantz ad aquelas, tot capitolat e ordenat de las formas dels instrumentz.	The second chapter, on cutting and piercing, cupping, poultices, and the extraction of arrows and similar objects,  is fully described and ordered by the types of instruments.
Divisio de la tersa partida.	Division of the third part.
Le tertz capitol, de restauracio e de dislocacio, e de curacio de torcio e de semblantz ad aquels; capitol ordenat del cap entro·s pes, e de las formas dels instrumentz.	The third chapter, on restoration and dislocation, and the treatment of twisting and similar injuries; ordered from head to foot, and detailing the types of instruments.
De cauteri am foc e am medicina aguda e rememoracio de la opperacio.	Of cauterization with fire and with sharp medicine, and a reminder of the operation.
Am aquel comensa le tractat de tot le libre.	With that begins the treatise of the entire book.
Cove que yeu digua la qualitat dels juvamentz de aquel cauteri e dels noccumentz de lu, e en qual compleccio sia prohibit cauteri.	It is necessary for me to describe the benefits of this cautery and its harms, and in which constitution cauterization is forbidden.
Donc dic que·l sermo de la qualitat del juvament de cauteri e del noccument de lu es sermo lonc e prolixs, e subtil per sciensa, e secret amaguat; e ja de lu a parlat gran multitut de savis, e de lu se son desacordatz, et a mi abasta un petit dels sermons de lor, temen perlonguacio.	Therefore, I say that the discussion of the benefits and harms of cautery is a long, detailed, and subtly scientific discourse, a secret hidden from view; many wise men have spoken of it, and they have disagreed, but a small part of their discussions will suffice for me, fearing to prolong the writing.
E donc dic que cauteri comfereys a tota compleccio universalment la qual es am materia o ses materia, exceptat dos compleccios, las quals son compleccios caudas ses materia .	And therefore I say that cautery benefits all constitutions universally, whether with or without matter, except for two constitutions, which are hot constitutions without matter.
En la compleccio cauda e secca am materia se desecordero; quar alcus dyssero que cauteri es juvatiu ad aquela, e les autres dyssero le contrari de aquel, que cauteri no es convenient en malautia la qual es per qualiditat e per siccitat, quar natura del foc es qualiditat e siccitat, e enconvenient es que malautia cauda e secca am aquo que es caut e sec sia sanada.	In the hot and dry constitution with matter, there is disagreement; for some say that cautery is beneficial for it, and others say the opposite, that cautery is not suitable for an illness which is caused by heat and dryness, because the nature of fire is heat and dryness, and it is unsuitable for a hot and dry illness to be cured with something that is also hot and dry.
E diysec aquel que ditz le contrari de aquel, que per cauteri es fayt juvament en tota malautia cauda e secca que ve en les cors dels homes, quar quan tu comparas le cors de home e las humiditatz de lu a la compleccio del foc, atrobas le cors de home freg.	And those who say the opposite claim that cautery provides benefit in all hot and dry illnesses affecting the human body, for when you compare the body and its humors to the nature of fire, you find the human body to be cold.
E yeu dic per le sermo de aquel, que esperiment aquo ja a mi alscunas vetz a descubert.	And I say, concerning that matter, that my own experience has revealed this to me several times.
Mays empero no cove que vengua sobre aquo aquel que ja es exproat e excersitat en le capitol de cauteri per derier exercici, e a conogut la diversitat de la compleccio dels homes e la disposicio de las malautias en lor meteyssas, e las causas de aquelas, e·ls accidentz de lor, e l’espasi del temps de aquelas.	However, this should not be adopted by anyone who has not already been thoroughly practiced and trained in the chapter of cautery through prior exercises, and has grasped the diversity of human constitutions, the nature of illnesses and their various characteristics, their causes, their symptoms, and the timeframe involved.
Mays en las autras compleccios, no es sobre vos temor, e majorment en las malautias fregas e humidas, quar ja totz les metges se son acordatz sobre aquels, e no so desecordatz en le juvament am cauteri en aquelas.	But in other constitutions, there is no need for such hesitation, and especially in cold and humid illnesses, for all physicians have agreed upon this, and there is no disagreement about the benefits of cautery in those cases.
E sapiatz, filhs, que del secret de curacio per cauteri am foc e de la bontat de lu, so sobre cauteri am medicina comburent, es quar le foc es simple, la accio del qual no perven sino al membre le qual es cauterizat e no notz al autre membre am lu ajustat sino am petit nocument.	And know, my children, that the secret of healing through cautery with fire, and its efficacy, lies in contrast to cautery with medicinal agents.  The action of fire is direct, affecting only the part that is cauterized, and does not harm other, nearby, parts except to a minimal degree.
Mays la accio de medicina comburent perven ad aquel en les membres le qual de lu alunhat, e fort leu fa venir en le membre malautia de dificil sanacio e fort leu ausit.	However, the action of a burning medicine extends to adjacent parts, and very easily causes a difficult-to-heal illness in a nearby limb, and often results in hearing loss.
Mays le foc, per la sua sublimitat e de la sua substancia bontat, no fa aquo sino que superfluisca E ja es a nos conogut per experiment e per longitut de servitut de studi am l’art sobre le veritat de las causas; e per aquo yeu so excusat de la longitut del sermo E si no fos que no es legut al mieu libre en aquest pausero a vos secret amaguat am le foc, e la qualitat de la operacio de lu en les cors e de la sieua expulcio per la qual expellis las malautias, am sermo philosophic demostratiu, le qual siria acuit en las vostras pessas.	But fire, by its intensity and beneficial nature, does not do this unnecessarily. This is known to us through experiment and prolonged study of the art, concerning the truth of causes.  Therefore, I excuse myself from further lengthy discourse.  If it were not that this topic, concerning the secret of fire's use, is not included in my written text, and if the method of its operation in the body, and the expulsion of illnesses through it, were not already discussed in a detailed philosophical demonstration, which could enlighten your understanding.
E sapiatz, filhs, que els se desacordan del temps en le qual es convenient far cauteri e pausan le milhor temps de primaveyra.	And know, children, that they disagree about the best time for cautery, and they suggest the springtime as the most suitable time.
E yeu dic que cauteri es convenient en tot temps, per so que le nocument per le temps accident es submergit en le juvament de aquo que am le cauteri es atirat, e majorment si le cauteri es per dolors o de dolors necessaries, fortz e fistinas, las quals no suffertan tarditat per so que es temut de aquelas que vengua malicia, que es major que petit nocument entrant per lo temps.	And I say that cautery is appropriate at any time, because the potential harm from a delay is outweighed by the benefit of the cautery itself, and especially if the cautery is needed for intense and sudden pain, pains which cannot tolerate delay, as the potential for greater harm from the disease is feared more than the slight harm of a delay.
E aysso no catz en vostras pessas, o, filhs, aquo no estiman sino le poble vulguar e les fols metges, so es que ad aquela malautia que es sanada per cauteri no es redicio tot temps, e pausan aquel consequen.	And this is not for your understanding, children, or it is not considered by sensible doctors; this is, that for an illness cured by cautery, there is no single best time, and they suggest that conclusion.
E la causa no es ges ayssi quo els cuydan per aquo, quar cauteri no es sino en loc de medicina la qual altera la compleccio e esicca las humiditatz las quals son causa per que veno las dolors.	And the reason is not as they think about it; for cautery is not just any treatment, but a method that alters the temperament and dries the moistures that cause the pain.
Mays empero cauteri superflueys sobre la medicina per volicitat de la sua valitut e vertut de la sua operacio e grandesa del sieu senhor.	But nevertheless, cautery is superior to other treatments because of its power, efficacy, and the greatness of its effect.
E es possible que la sua malautia retorne en alcuna hora del temps, segon la compleccio del malaute e la locacio de la sua malautia, e la vertut de lu, e aquo que es preparat en le cors de lu de la agreguacio de las superfluitatz en lu, e aquo que es pervengut a lu en la sua acquisicio en viandas e semblantz de aquelas causas; sino que la malautia en la qual sia aministrat cauteri sia malautia subtil en membre de paucas superfluitatz e humiditatz, ayssi cum cauteri de dent per dolor e semblantz ad aquel, possible es que en lu no retorne aquela dolor, mays aquo se fa en petitz.	And it is possible that their illness will return at some time, depending on the patient's temperament, the location of the illness, and the strength of the illness itself, and the accumulation of superfluities within them, and what they have consumed in food and similar things; however, if the illness for which cautery is administered is a minor illness in a limb with few superfluities and moistures, like toothache and similar ailments, then it is possible that the pain will not return, but this is done gradually.
E mays sermo vulgar es que cauteri es le derier remezi de medicina, e es sermo dreyturier, no ad aquo que els entendo en lu, quar els crezo que no es curacio que aprofieyta am medicina ni am autra causa aprop cauteri.	And it is a common saying that cautery is the last resort in medicine, and it is a true statement, not in the way they understand it, for they believe there is no cure that is as effective as cautery.
E la causa es en contrari de aquo; e la entencio que cauteri es le derier remezi de medicina no es sino quan administram las manieyras de curacio en alcunas malautias, e aquelas medicinas no conferieysso, e aprop en la fi de la causa aministra hom cauteri, e aprofieyta ad aquela.	And the reason is the opposite of that; and the understanding that cautery is the last resort in medicine is only true when we have tried various treatment methods for certain illnesses, and those treatments did not work, and then, at the end of the effort, cautery is used, and it proves effective for that specific case.
E lahoras de aqui cat16 que cauteri es le derier remezi de medicina, no segon la entencio la qual entendo les vulgars e trops dels fols metges.	Therefore, the statement that cautery is the last resort in medicine is not true according to the understanding of the common people and many foolish physicians.
E diyssero les antics que cauteri am aur es milhor que cauteri am ferr, e no diyssero aquo sino per la equalitat del aur e sublimitat de la sua sustancia.	And the ancients said that cautery with gold is better than cautery with iron, and they did not say this except due to the purity and superior substance of gold.
E diyssero que le loc de cauteri no fa brac, cum aquo no sia absolutament vertat, quar yeu ja he aquo proat e he atrobat que aquel no fa aquo sino en alcus cors ses les autres, e cauteri am aquel es bo e milhor que am ferr ayssi quo els diyssero; mays empero quan tu fas cauteri am foc am de aur, no es a tu declarat, quar es egnit segon la quantitat que tu vols per la rugor de l’aur, e quar prepara a recebre freg; e si ajustas sobre lu ignicio se fon l’aur per le foc, e caso en le foc alcunas laminas per que le artifex catz per la occupacio de aquel.	And they said that the location of the cautery doesn't cause harm, although this is not entirely true, for I have tested it and found that this only happens in some bodies and not others.  Cautery with gold is good and better than with iron, just as they said; however, when you perform cautery with gold-fueled fire, it's not clear to you how much gold to use due to the gold's tendency to absorb cold.  If you add too much gold over the heated area, the gold will melt in the fire, causing the artisan to lose control of the process.
E per aquo es fayt cauteri am ferr deves nos pus leugerament e pus propdanament a rectitut de operacio.	Therefore, cautery with iron is done more easily and more directly towards the correct procedure.
E yeu ja he ordenat aquest capitol en le cauteri segon capitols, et he ordenat aquels del cap entro les pes, per so que aleugo le demandant aquo que vol de lu.	And I have organized this chapter on cautery according to sections, and I have arranged them from head to feet, so that the inquirer may find what they want.
De cauteri de dolor de cap per frigiditat e humiditat.	Of cautery for head pain caused by cold and dampness.
Le capitol primier.	The first chapter.
Aquesta cauterizacio confereys a la humiditat e frigiditat sobre le servel accident de la qual so doas causas, so es causa de soda e multitut de flux raumatic, apelat corissa, del cap a las partidas dels huelhs e de las aurelhas fluent, e multitut de dormir, e de dolor de dentz e del guolayro, e universalment de tota malautia que ve per fregiditat, ayssi cum paraliticament, sodo e apoplexio, e semblantz en aquelas malautias.	This cauterization is beneficial for dampness and cold affecting the brain, the causes of which are twofold: one is the cause of a large flow of rheumatic fluid, called "corissa," flowing from the head to the parts of the eyes and ears, and a multitude of sleep disorders, toothache, and sore throat.  Generally, all illnesses caused by cold, such as paralysis, stroke, and similar afflictions.
La forma de aquesta cauterizacio es aquesta, que primieyrament comandes al malaute que sia evacuat am medicina lacsativa le cap mondificant, per tres o per quatre nueytz, segon que exhigeys la vertut del malaute e la edat de lu e la sua costuma.	The method of this cauterization is as follows: first, you must order the patient to be purged with laxative medicines, cleansing the head, for three or four nights, according to the patient's strength, age, and constitution.
E aprop comanda li que raza le sieu cap am razor, e aprop fay aquel sezer entre las tuas mas sobre una banca cayrada e que pause las suas mas sobre le pietz sieu.	Then you instruct him to shave his head, and have him lie on a smooth bench, placing his hands on his feet.
E aprop pausa la razit de la tua palma aprop le pous sobre la razit del nas entre les huels sieus.	And then, place the blade of your palm (or, the blade of the cautery tool)  near the bridge of his nose between his eyes.
Mays empero, cum le tieu dit del mieg loc es pervengut, signa aquel loc am tenta, e aprop igneys le cauteri olivar del qual aquesta es la forma:	However, when your middle finger has reached that spot, mark that place with a probe, and then ignite the olive cautery, of which the method is this:
E aprop pausa aquel sobre le loc senhat am tenta, a manieyra que descent, am la qual la tieua ma sia constrengida petit a petit, e tu revolveys aquel.	And then place that [cautery] upon the spot marked with the probe, so that it descends gradually, your hand being tightened little by little, and you turn it.
E aprop leva la tua ma leugerament e reguarda le loc, e si veses ja del os esser descubert alcuna quantitat del cap, ayssi cum la quantitat de gra de errs, lahoras eleva la tua ma, e si no torno la tua ma am aquel ferr, am autre de aquel, si es enfrigidat, entro que sia vist del os aquo que yeu he dit a tu.	And then lift your hand slightly and examine the spot.  If you see a significant amount of bone exposed, roughly the size of a grain of millet, then lift your hand; and if not, return your hand with that iron, with another of those [irons], until the bone is visible as I have told you.
E aprop pren un petit de sal e disolveys aquel sobre le loc e leyssa aquel per tres jorns.	And then take a little salt and dissolve it over the area, and leave it for three days.
E aprop pausa sobre lu coto enbegut en boder e leyssa aquel sobre lu entro que sia destrusida la scara del foc.	And then place a cloth soaked in vinegar on it and leave it until the scab from the fire is destroyed.
E aprop cura le loc am anguent tetrafarmacon entro que sia sanat.	And then treat the area with a four-herb ointment until it is healed.
E ja diyssero que quant la plagua roman uberta, tant mielhs geta le brac, per que es milhor e mays juvatiu.	And if the wound remains open, the arm should be raised, because this is better and more helpful.
E diyssero alcus de lor que sia cauterizada la codena entro al os, e sia tengut le cauteri entro que sia adhurida alcuna partida de la specitut del os.	And some of them say that the bone should be cauterized down to the bone, and the cautery should be held until some part of the bone's tissue has adhered.
E aprop sia ras aquo que es adhust del os, e aprop sia curat.	And then remove what is adhering to the bone, and then it should be treated.
E diyssero autres que am lo cauteri pervengua al derier, entro que enprema en le os forta enprecio entro que le os caga, e aquesta es la forma de alphecati petit:	And others say that with the cautery, one should penetrate the back, to strongly press on the bone until the bone breaks, and this is the method of small amputation:
E estiman de aquel loc expiran la vapors del cap.	And they believe that vapors from the head escape from that location.
E sia tenguda la plagua uberta per lonc temps, e aprop sia curada entro que sia consolidada.	And the wound should be kept open for a long time, and then treated until it is healed.
Mays a mi no so vistas aquestas doas specias de cauteri de tot, sino en alcus homes segon via de temor; e layssa aquel, deves mi, milhor es am salut, quan es; quar le cap es develitat per solucio de continuitat de lu ayssi cum havem testificat en les autres membres, e majorment quan le cap del malaute es de freul natura.	But I have not seen these two types of cautery in all cases, only in some individuals, according to a method of fear; and in my opinion, it is better with healing, when it is; for the head is weakened by the interruption of its continuity, as we have testified in other limbs, and especially when the patient's head is of a frail nature.
E la specia de cauteri primieyra es mays salva e milhor deves mi; e de aquela husi e am aquela obra am salut.	And the first type of cautery is safer and better in my opinion; and by that use and method, healing occurs.
Capitol segon.	Second Chapter.
Del cauteri del cap.	Of the cautery of the head.
Quan en tot le cap accideys dolor cronica e longua e aquo es en le malaute prolonguat, e usa de gerras e de cochias e de capipurges e de emplaustres e de guatz e de cadels e de gualinas e de semblantz, e majorment si ja es cauterizat am un cautere le qual recontam e no aprofieyta a lu deguna de aquelas causas, lahoras considera quar si le cap del malaute es de fort creacio en la sua natura; e no es freul et atroba mot gran freg, lahoras aquel cauterisa am autra cauteri dejos aquel un pauc.	When chronic and long-lasting pain occurs throughout the head in a prolonged illness, and treatments using leeches, cupping, head purges, plasters, poultices, cauteries, goose-fat, and similar remedies have been employed, and especially if the head has already been cauterized with a cautery which has proven ineffective for the patient, then consider that if the patient's head is of strong constitution, and not frail, and endures considerable coldness, then cauterize with another cautery slightly below the initial one.
E aprop cauterisa aquel sobre le corn del sieu cap am cauteri entro que la codena es partida.	And then cauterize that area on the corner of their head with a cautery until the affected area is broken open.
Incisa la codena e sia descuberta del os la quantitat la qual havem recontat e cauteriza aquel am un cauteri en la partida deriera del cap en le loc le qual es apelat vas, — e es aquel loc en le qual es pausada ventosa.	Incise the affected area, and expose the bone to the extent that we have described, and cauterize that area on the back of the head, in the location called the 'vas' (or vein) — which is the spot where a cupping device is placed.
Et alleuja la tua ma en aysso, e no descobras le os, quar le malaute per aquo atroba mot gran dolor diversa de la dolor de totz les autres cauteris del cap.	And ease your hand in this, and do not expose the bone, for the patient will experience very great pain, different from the pain caused by other cauteries on the head.
E yeu diyre aquest cauteri en son loc, quar cove que·l cauteri am le qual so cauterisatz les corns del cap e le occiput es pus subtil cauteri que aquel am le qual es cauterisat le mieg loc del cap; e aquesta es la forma de lu.	And I would place this cautery in its proper location, because the cautery used to cauterize the temples and the back of the head should be a finer instrument than the one used to cauterize the middle of the head; and this is the procedure.
Capitol ters.	Chapter three.
De cauterisacio de emigranea no-antiqua.	On the cauterization of non-chronic migraines.
Quan endeve en la partida del cap dolor sodo, o es stenduda dolor entro al uelh, sia evacuat am medicinas le cap mondificantz, e sia aministrada l’autra curacio, la qual yeu he dita en las devesios de las malautias; e tot no aprofieyta, lahoras cauterisacio en lu es en dos manieyras: o cauterisacio am medicina acuta comburent, o am ferr.	When there is persistent pain in the head, or spreading pain to the eye, the head should be treated with purifying medicines, and the other treatments mentioned in the descriptions of illnesses should be administered. If none of this works, cauterization in that area can be done in two ways: either by cauterization with a sharp, burning medicine, or with iron.
Mays cauteri am medicina comburent es que tu prenguas una dolsa de alh, e escorgas aquela e abcindas las extremitatz de lu de amdos les caps.	However, cauterization with a burning medicine involves taking a piece of garlic, squeezing it, and cutting off the tips of both ends.
E aprop incideys le loc de la dolor en la templa am una lanceta lada entro que sia en lu feyt loc dejos la codena, entro que sia occultada.	Then, with a sharp lancet, cut the painful area on the temple until a small cavity is made under the skin, and it is hidden.
E aprop strenh sobre lu am stopada per descent constreccio, e layssa aquel per le spazi de tres horas; e aprop deslia le e tratz le alh, e laysa la plagua per dos o per tres jorn, e aprop pausa sobre lu coto submergit en boder entro que le loc fassa brac.	Then, apply a compress to the area to firmly constrict it, and leave it for three hours.  After that, remove it, and discard the garlic.  Leave the wound for two or three days, and then apply a piece of cloth soaked in wine until the area heals.
E aprop cura aquel am enguent entro que sia sanat.	And then treat it with ointment until it is healed.
E si tu voys, fe aquo am alcunas medicinas comburentz las quals yeu he scriutas en le douse tractat de medicinas comburentz.	And if you wish, do this with some burning medicines, which I have written about in the second treatise on burning medicines.
Mays la cauterisacio am ferr segon aquesta manieyra: igneys per cauteri del qual aquesta es la forma:	But cauterization with iron, according to this method:  with fire as a cauterizing agent, of which this is the form:
e es apelat claus clavilhs, quar le cap de lu es ayssi cum forma de clavel en le qual es alcuna curvitat, e·n le mieg loc de lu es eminensia petita.	and it is called "claus clavilhs," because the head of it is shaped like a nail, in which there is some curvature, and in the middle of it there is a small eminence.
E aprop pausa sobre loc de la dolor, e rete la tua ma — per que no sia adhurida la arceria la qual es dejos — e revol le ferr petit a petit am velocitat.	And then place it on the painful area, and hold your hand — so that the surrounding flesh is not burned — and rotate the small iron slowly and swiftly.
E si la quantitat de lu que es adhurida per la specitut de la codena ayssi quo la maytat de lu, e elava la tua ma per so que la arteria no sia adhurida la qual es dejos, per so que no vengua flux de sanc.	And if the amount that is burned by the force of the cauterization is as much as half of it, then lift your hand so that the artery beneath is not burned, lest there be a flow of blood.
E aprop enbibeys coto en aygua de sal e pausa aquel sobre le loc, e layssa aquel per tres dias; e aprop pausa coto mulhat am boder, e aprop cura am enguent entro que sia sanat.	And then soak a cotton pad in salt water and place it on the area, and leave it for three days; and then place a cotton pad soaked in broth, and then treat with ointment until it is healed.
E si voys, cauterisa am la extremitat del cutellari segon cauteri, e guarda te de incisio de arteria en aquesta emigranea propriament no-antiqua.	And if you wish, cauterize with the sharp edge of the knife-like cautery, and beware of cutting an artery in this particular, not-ancient, procedure.
Capitol quart.	Fourth Chapter.
De cauterizacio d’emigranea antiqua.	Of the cauterization of an old migraine.
Quan tu curas emigranea am aquo que havem dit de la curacio precedent, e aquo que havem dit en las divisios de las malautias, e no aprofieyta la curacio, e vezes per la malautia que no abasta a lu aquo que havem dit del primier cauteri am medicina o del cauteri am foc, lahoras cove que tu igniscas le cauteri cutellar entro que sia albificat, pus que significas sobre le loc de la dolor am linha de longuesa de la qual sia la maytat del dit, o quays aquel; e depausa la tua ma per una veguada e strenh aquela entro incidiscas la arceria e pervengua entro al os.	When you treat a migraine with what we have said about the previous treatment, and what we have said in the divisions of illnesses, and the treatment does not work, and sometimes because the illness does not respond to what we have said about the first cauterization with medicine or with fire cauterization, then you should heat the knife-cautery until it is white hot, then apply it to the area of pain in a line the length of half a finger, or that much; and hold your hand steady once, and push until you cut the artery and reach the bone.
Empero necessari es a tu que guardes de la continuacio de la mandibula, la qual es mauguda deves la masticacio, e que le lacert no sia adhurit e le nervi le qual mau aquela, e que no s’endevengua espasme.	However, it is necessary for you to avoid damaging the continuity of the jawbone, which is strained by chewing, and to ensure that the ligaments and nerves that move it are not injured, and that a spasm does not develop.
E si es sobre la custodia e cautela de flux de sanc de l’arteria que es abciza, quar en la abcizio de lu es temor, e majorment ad aquel le qual ignora aquo que fa e no es studios e esproat; e layssa la operacio en lu al comensament.	And if it is about the care and caution of the flow of blood from the cut artery, because there is fear in cutting it, and especially for someone who is ignorant of what they are doing and is not skilled and experienced; and leaves the operation unfinished at the beginning.
E yeu vindre am rememoracio del regiment de flux de sanc accident de la arceria segon la sieua manieyra, en le sieu loc de aquest libre.	And I will come back to the treatment of accidental blood flow from an artery in its own manner, in its own section of this book.
