Praefatio.	Preface.
Et ego quidem iam uocatus fueram ad extrahendum ipsum: et uidi ex magnitudine lapidis, et dispositione infirmi, quod moriretur.	And indeed I had already been called to extract it: and I saw from the size of the stone, and the disposition of the sick man, that he would die.
Et uidi medicum alium, qui accipiebat stipem apud quendam Ducum terrae nostrae propter medicinam: et accidit eunucho nigro, qui erat apud ipsum, fractura in crure eius prope calcaneum: et properauit medicus cum ignorantia sua, et strinxit fracturam super uulnus cum puluinaribus, et astellis strictura forti, et non dimisit uulneri expirationem.	And I saw another physician who was receiving a stipend from a certain Duke of our land for medicine: and it happened to a black eunuch who was with him, a fracture in his leg near the heel: and the physician, with his ignorance, hurried and bound the fracture over the wound with pillows and splints with strong constriction, and did not allow the wound any breathing space.
Deinde absoluit eum secundum desyderia sua.	Then he dismissed him according to his own desires.
Postea dimisit eum diebus aliquot, et praecepit ei, ne solueret ligamentum: et stetit sic donec apostematum est crus eius, et ipsius pes, et peruenit ad perditionem.	Afterwards, he dismissed him after a few days, and instructed him not to loosen the bandage: and he stood like that until his leg and his foot were festered, and he arrived at death.
Vocatus sum ergo ad eum: et properaui ad soluendum ligamentum: et consecuta est tranquillitas, et euasit a doloribus suis.	Therefore, I was called to him: and I hurried to loosen the bandage: and tranquility followed, and he escaped from his pains.
Verumtamen corruptio iam confirmata erat in membro: et non potui refraenare ipsam.	However, the corruption had already become confirmed in the limb: and I was unable to restrain it.
Pon ergo cessauit corruptio perambulare in membro, donec periit.	Therefore, the corruption ceased to wander in the limb until he died.
Et uidi medicum alium, qui perforauit apostema cancerosum: et ulceratum est post dies, donec magnificata est malicia eius cum domino ipsius.	And I saw another physician, who pierced the cancerous abscess: and it ulcerated after days, until its malice increased with its master.
Quod est, quia quando est cancer purus ex humore melancholico, tunc non oportet ut perueniatur ad eum cum ferro omnino, nisi sit in membro quod toleret, ut abscindatur totum eius.	That is because when the cancer is pure, from melancholic humor, then it is not necessary to reach it with iron at all, unless it is in a limb that can tolerate its being completely severed.
Et propter illud o Filii, necesse est uobis, ut sciatis, quod operatio cum manu diuiditur in duas diuisiones: scilicet, operationem cui associatur salus: et operationem, cum qua est periculum in pluribus dispositionibus.	And therefore, children, it is necessary for you to know that surgery, with the hand, is divided into two divisions: namely, surgery to which health is joined; and surgery with which there is danger in many dispositions.
Et ego iam excitaui in omni loco huius libri, in quo uenit operatio, in qua est terror et timor.	And I have already roused in every place of this book, in which comes the surgery, in which is terror and fear.
Quare necesse est uobis, ut caueatis illud, et dimitatis ipsum: ut non inueniant stolidi uiam ad loquendum, et dehonestandum.	Therefore it is necessary for you to beware of it, and to diminish it, so that fools may not find a way to speak ill of and dishonor it.
Accipite ergo mensuram cum sollicitudine et protectione, et infirmos uestros cum facilitate et firmitudine, et utimini uia meliore perducente gratia Dei ad salutem et successionem laudabilem: et dimittite aegritudines terribiles difficilis sanationis: et tollite animas uestras ab eo quod facit uos timere, ut ingrediatur super uos haesitatio in fide uestra et commodo uestro.	Therefore, take the measure with diligence and protection, and your sick with ease and firmness, and use the better path leading through God's grace to health and praiseworthy success; and leave the terrible illnesses of difficult cure; and remove your souls from that which causes you fear, so that hesitation may not enter into your faith and your advantage.
Est enim magis remanens ad gloriam uestram, et sublimius in mundo isto, et postremo ad quantitates uestras.	For there remains more for your glory, and higher things in this world, and finally for your possessions.
Galenus enim iam dixit in quibusdam suis admonitionibus.	For Galen already said in some of his admonitions.
Non medicetis aegritudinem malam: ne nominemini medici mali.	Do not treat a bad illness, lest you be called a bad physician.
Iam autem diuisi hunc Tractatum secundum tria Capitula. ¶	However, I have now divided this Treatise into three Chapters.
Capitulum primum.	First Chapter.
De Cauterio cum igne, et Cauterio cum medicina acuta, capitulatum, et ordinatum a capite usque ad pedes, et formis instrumentorum, et ferramentis Cauterii: et omni quod necessarium est in operatione. ¶	Concerning the cautery with fire, and the cautery with sharp medicine, detailed and arranged from head to foot, and the forms of instruments, and the ironwork of the cautery, and everything that is necessary in the operation.
Capitulum secundum.	Second Chapter.
De sectione et perforatione, phlebotomia et uentosis, et uulneribus: et extractione sagittarum, et similibus illius: et totum capitulatum, ordinatum formis instrumentorum. ¶	Concerning incision and perforation, phlebotomy and cupping, and wounds: and the extraction of arrows, and similar things: and all detailed, arranged in the form of instruments.
Capitulum tertium.	Third Chapter.
De restauratione, et dislocatione, et curatione torsionis, et similibus illius: capitulatum, ordinatum a capite usque ad pedes, et formis instrumentorum.	Concerning restoration, and dislocation, and the treatment of twisting, and similar things: detailed, arranged from head to foot, and the forms of instruments.
Soli Deo Gloria.	Glory to God alone.
Liber Chirurgici Albucasis.	Albucasis's Book of Surgery.
Pars I.	Part I.
¶ De Iuuamento, et Nocumento Cauterii: et quibus complexionibus conueniat, et quo tempore: et si cum ferro, uel auro.	Concerning the benefit and harm of the cautery; and with which complexions it is suitable, and at what time; and if with iron, or gold.
Caput I.	Chapter 1.
Sed Ante Quidem Quam rememorer operationis cum eo, oportet ut dicam qualitatem Iuuamentorum eius, et Nocumentorum ipsius: et in qua complexione exhibeatur.	But before I recall the operation with it, it is necessary for me to speak of the quality of its benefits and harms, and in what complexion it should be applied.
Dico ergo, quod sermo de qualitate iuuamenti Cauterii, et nocumenti eius, est sermo prolixus, et subtilis, scientia, et secretum occultum.	I say, therefore, that the discussion of the quality of the cautery's benefit and harm is a lengthy and subtle discussion, a matter of knowledge and hidden secrets.
Etiam locuta fuit in eo multitudo sapientum, et dissenserunt in eo: et mihi quidem sufficit parum ex sermonibus eorum, timens prolongationem.	Many wise men have spoken on it, and disagreed; and for me, a little from their words is enough, fearing length.
Dico ergo, quod Cauterium confert uniuersaliter omni complexioni, quae est cum materia, et absque materia: excaeptis duabus complexionibus, quae sunt complexio calida absque materia, et complexio sicca absque materia.	I say, therefore, that cautery benefits every complexion, with or without matter, except for two complexions: a hot complexion without matter, and a dry complexion without matter.
In complexione autem calida et sicca cum materia dissenserunt.	However, they disagreed about the hot and dry complexion with matter.
Quidam enim dixerunt, quod Cauterium iuuatiuum est in ea.	For some said that cautery is helpful in it.
Et dixerunt alii contrarium illius, scilicet quod Cauterium non est conueniens in aegritudine, quae est ex caliditate et siccitate: quoniam natura ignis est caliditas: et inconueniens est, ut sanetur ex agritudine calida et sicca, cum calido et sicco.	And others said the opposite, namely that cautery is not suitable in an illness caused by heat and dryness, because the nature of fire is heat; and it is unsuitable that one be healed from a hot and dry illness by heat and dryness.
Et dixit ille qui dicit contrarium illius: quod per Cauterium fit iuuamentum in omni aegritudine calida et sicca, quae accidit in corporibus hominum: quoniam quando tu comparas corpus hominis, et humiditates eius, ad complexionem ignis, inuenis corpus hominis frigidum.	And he who says the opposite stated that through cautery, help is given in every hot and dry illness that occurs in human bodies, because when you compare a human body and its humors to the complexion of fire, you find the human body to be cold.
Et ego quidem dico per sermonem eius: quia ex perimentum iam detexit mihi illud aliquotiens.	And I indeed say through his statement: because experience has already shown me that on several occasions.
Verumtamen non oportet, ut ueniat super illud, nisi qui iam probatus est, et exercitatus in capitulo Cauterii exercitio ultimo, et cognouit diuersitatem complexionum hominum, et dispositionem aegritudinum in se ipsis, et caussas earum, et accidentia ipsarum, et spacium temporis earum.	However, it is not appropriate for one to come upon it unless one has already been proven and trained in the final exercise of the cautery chapter, and has known the diversity of human complexions and the disposition of illnesses in themselves, and their causes, and their accidents, and their duration of time.
Ex reliquis autem complexionibus non est super uos timor: et praecipue in aegritudinibus frigidis et humidis.	From the other complexions, however, there is no fear for you; and especially in cold and moist illnesses.
Iam enim conuenerunt omnes medici super eas: et non dissenserunt in iuuamento cum Cauterio in eis.	For now all physicians have agreed upon them, and have not disagreed in their use of cautery in them.
Et scitote filii, quod ex secreto curationis per Cauterium cum igne, et bonitate eius super Cauterium cum medicina comburente est: quoniam ignis est simplex, cuius actio non peruenit, nisi ad membrum quod cauterisatur: et non nocet membro alio coniuncto cum eo, nisi nocumento paruo.	And know, children, that from the secret of healing through cautery with fire, and its goodness over cautery with burning medicine, is that fire is simple, whose action does not reach except the member that is cauterized, and does not harm another member joined to it, except with small harm.
Medicinae uero comburentis actio peruenit ad illud quod elongatur ex membris: et fortasse facit accidere in membro aegritudinem difficilis sanationis, et fortasse interficit.	However, the action of burning medicine reaches that which is distanced from the members, and perhaps causes illness of difficult healing in a member, and perhaps kills it.
Ignis autem propter subtilitatem suam et bonitatem substantiae suae, non facit illud, nisi superfluat.	But fire, because of its subtlety and the goodness of its substance, does not do that unless it overflows.
Iam uero innotuit nobis illud per experimentum, propter longitudinem seruitutis et studii cum arte, et stationem super ueritatem rerum: et propter illud excusor a longitudine sermonis.	Now, however, that has become known to us through experiment, because of the length of service and study with the art, and our station upon the truth of things; and for that reason I excuse myself from the length of the discourse.
Et si non esset, quia non licet huic libro meo, afferrem uobis secretum occultum in igne, et qualitatem operationis eius in corporibus expulsionis suae, qua expellit aegritudines sermone philosophico demonstratiuo, qui acueretur a mentibus uestris.	And if it were not so, because it is not permitted to this book of mine, I would present to you the hidden secret in fire, and the quality of its operation on bodies of its expulsion, by which it expels illnesses with a demonstrative philosophical discourse, which would be sharpened by your minds.
Et scitote filii, quod ipsi dissentiunt in tempore, in quo conuenit fieri cauterium, et ponunt melius tempus ueris.	And know, children, that they disagree on the time in which the cautery should be applied, and prefer the time of spring.
Et ego dico, quod cauterium conuenit in omni tempore: propterea, quod nocumentum accidens propter tempus submergitur in iuuamento, quod attrahitur cum cauterio.	And I say that cautery is appropriate at all times, because the harm that is incidental to the time is submerged in the benefit that is attracted by the cautery.
Et praecipue si cauterium est propter dolores ex doloribus necessariis, fortibus, festinis, qui non tolerant tarditatem: propterea quod timetur ex eis, quod accidat malicia quae est maior, quam paruum nocumentum intrans propter tempus.	And especially if the cautery is for pains from necessary, strong, urgent pains, which do not tolerate slowness; because it is feared that from them greater harm will result than the slight harm caused by delay.
Et non cadat in mentibus uestris o filii illud, quod non extimant, nisi uulgus et stolidi medici, scilicet quod illi aegritudini quae sanatur per cauterium, non est reditio semper: et ponunt illud consequens, et res non est sicut putant: propterea quod cauterium non est, nisi loco medicinae, quae alterat complexionem, et exiccat humiditates quae sunt caussae, quare accidunt dolores.	And do not let it enter your minds, O children, that which only the common people and foolish physicians fear, namely, that the illness cured by cautery does not always return; and they consider that a consequence, and the matter is not as they suppose: because cautery is not unless in the place of medicine, which alters the complexion and dries the humidities which are the cause why pains occur.
Verumtamen cauterium superfluit super medicinam per uelocitatem ualetudinis suae, et uirtutem suae operationis, et uehementiam dominii sui: et possibile est, ut redeat aegritudo hora aliqua temporis secundum complexionem infirmi, et locationem aegritudinis suae, et uirtutem eius: et quod praeparatur in corpore eius ex aggregatione superfluitatum in eo: et quod peruenit ad ipsum in acquisitione sua ex cibis, et similibus illis ex caussis, nisi fit aegritudo, in qua administratur cauterium.	However, cautery surpasses medicine in the swiftness of its cure, and the power of its action, and the vehemence of its dominion; and it is possible for the illness to return at some time according to the patient's complexion, and the location of his illness, and its power; and what is prepared in his body from the aggregation of superfluities in it; and what comes to him in its acquisition from foods and similar causes, unless it be an illness in which cautery is administered.
Aegritudo subtilis in membro paucarum superfluitatum, et humiditatum, sicut cauterium dentis, propter dolorem, et similia illi, possibile est enim, ut non redeat in eo ille dolor.	A subtle illness in a limb from few superfluities and humidities, such as toothache, and similar to it, for pain; it is possible that that pain will not return in it.
Sed illud fit in paucis.	But that happens in few cases.
At uero sermo uulgi iterum, quod cauterium est postremum medicinae, est sermo rectus: non ad illud quod ipsi intendunt in illo: quoniam ipsi credunt, quod non est curatio quae conferat cum medicina, neque cum alio post occasum cauterii.	But truly the common people's assertion that cautery is the last resort of medicine is correct; not for what they intend by that, since they believe that there is no cure that compares with medicine, nor any after the cautery has passed.
Res autem est econtrario illius, et intentio, quod cauterium est postremum medicinae, non est, nisi quod quando nos administramus modos curationis in aliqua aegritudinum, et non conferunt illae medicinae: deinde administramus in fine rei cauterium, et confert: tunc inde cadit, quod cauterium est postremum mediciuae, non secundum intentionem quam intelligunt uulgus et multistolidorum medicorum.	However, the matter is the opposite of that, and the intention that cautery is the last resort of medicine is not, except that when we administer methods of treatment for some illness, and those medicines do not work; then we administer cautery at the end of things, and it works: then from there it falls, that cautery is the last resort of medicine, not according to the intention understood by the common people and many unskilled physicians.
Antiqui autem dixerunt, quod cauterium cum auro est melius, quam cauterium cum ferro: et non dixerunt illud, nisi propter aequalitatem auri, et sublimitatem substantiae suae: et dixerunt, quod non facit pus locus cauterii.	However, the ancients said that cautery with gold is better than cautery with iron; and they did not say that except because of the equality of gold and the sublimity of its substance; and they said that the place of the cautery does not produce pus.
Verum non est illud absolute: quoniam ego iam probaui illud, et inueni, quod ipsum non facit illud in quibusdam corporibus absque aliis.	But that is not absolutely so; since I have already tested it, and found that it does not do that in some bodies without others.
Et cauterium cum ipso est bonum, et melius quam cum ferro, sicut dixerunt.	And cautery with it is good, and better than with iron, just as they said.
Verumtamen quando tu ignis cauterium in igne ex auro, non declaratur tibi, quando ignitur secundum quantitatem quam uis, propter rubedinem auri: et quando properat ad ipsum frigus, et si addis super ipsum ignitionem, liquescit in igne, et uertitur in laminas.	However, when you make a cautery of fire from gold, it is not clear to you when it is heated to the quantity you desire, because of the redness of the gold; and when it rapidly approaches the cold, and if you add more heat to it, it melts in the fire and turns into sheets.
Quare cadit artifex ex illo in occupationem: et propter illud fit Cauterium cum ferro apud nos uelocius et propinquius, ex rectitudine ad operationem.	Therefore, the craftsman falls from that occupation; and because of that, cautery with iron is quicker and more effective with us, by reason of its suitability for the operation.
Et ego quidem iam ordinaui hoc Capitulum in Cauterio, secundum capitula: et ordinaui ea a capite usque ad pedes: ut alleuient quaerenti illud quod uult ex eo.	And I indeed have already arranged this chapter on cautery, according to chapters; and I have arranged them from head to foot, so that they may alleviate the seeker of what they wish from it.
¶ De modo cauterizandi Caput in commissura coronali.	Concerning the method of cauterizing the head at the coronal suture.
Caput II.	Chapter II.
Confert hic cauterizatio ad dominium humiditatis et frigiditatis super cerebrum: quae duae sunt caussae sodae, et multitudinis fluxus humorum ex capite ad partes oculorum et aurium, et multitudinis somni, et doloris dentium, et doloris gutturis: et uniuersaliter omnis aegritudinis, quae accidit ex frigiditate, sicut paralisis, et sodae, epilepsiae, et apoplexiae, et similia illis ex aegritudinibus.	This cauterization is beneficial in controlling the excess of moisture and coldness in the brain; these two are causes of headaches, and of the flow of humors from the head to the eyes and ears, and of excessive sleep, and toothache, and sore throat; and universally, every sickness that arises from cold, such as paralysis, headaches, epilepsy, and apoplexy, and similar illnesses.
Modus cauterizationis est, ut praecipias infirmo: ut euacuetur in primis cum medicina solutiua mundificante caput tribus noctibus, aut quatuor, secundum quod exigit uirtus infirmi, et eius aetas, et consuetudo eius.	The method of cauterization is, that you should first prescribe to the sick person a cleansing, resolving medicine for the head for three or four nights, according to the strength of the sick person, and his age, and his habit.
Deinde praecipe ei, ut radi faciat caput suum cum nouacula.	Then command him to shave his head with a razor.
Deinde fac eum sedere inter manus tuas quadratum, ita quod iam posuit manus suas super pectus suum.	Then make him sit between your hands in a square posture, so that he has placed his hands upon his chest.
Deinde pone radicem palmae tuae super radicem nasi sui inter oculos suos.	Then place the root of your palm upon the root of his nose between his eyes.
Vbicumque ergo peruenerit digitus tuus medius, signa locum illum cum incausto.	Wherever therefore your middle finger arrives, mark that place with the cautery.
Deinde igni Cauterium Oliuare: cuius haec est forma.	Then apply the olive-shaped cautery to the fire.
Deinde pone ipsum super locum signatum cum incausto, descensione, qua constringatur manus tua paulatim, et tu reuolues ipsum.	Then place him upon the place marked with the cautery, descending, so that your hand is gradually constrained, and you revolve him.
Deinde leua manum tuam uelociter, et aspicias locum.	Then quickly lift your hand, and observe the place.
Quod si uides iam detegi ex osse quantitatem capitis alkiel, aut quantitatem zeuherbi, tunc eleua manum tuam.	If you see now exposed from the bone a quantity of alkali or a quantity of zeuherb, then raise your hand.
Et si non, itera manum tuam ferro ipso, aut cum alio ab ipso si infrigidatur: donec uideantur ossa, quae dixi tibi.	And if not, repeat your hand with the iron itself, or with another from it if it cools down: until the bones, which I told you, appear.
Deinde sume aliquid ex sale, et solue illud in aqua, et imbibe in ipso cotum, et pone super locum: et dimitte ipsum tribus diebus.	Then take something from salt, and dissolve it in water, and soak in it cotton, and place it on the place, and leave it for three days.
Deinde pone super ipsum cotum imbibitum in butyro, et dimitte illum super locum, donec destruatur eschara ignis.	Then place on top of the cotton soaked in butter, and leave it on the place, until the scab of fire is destroyed.
Deinde cura illud cum unguento tetrapharmacon, usquequo sanetur.	Then treat it with the four-drug ointment, until it is healed.
Iam dixerunt, quod quanto uulnus plus remanet apertum, emittit pus: quare est melius et magis iuuatiuum.	They have said that the more a wound remains open, the more it emits pus: therefore it is better and more helpful.
Et dixerunt quidam eorum, ut cauterizetur cutis usque ad os: et teneatur Cauterium, donec aduratur quiddam spissitudinis ossis.	And some of them said that the skin should be cauterized down to the bone, and the cautery should be held until something of the thickness of bone is burned.
Deinde radatur post illud quod adustum est ex osse, deinde curetur.	Then scrape away that which has been burned from the bone, then treat it.
Et dicunt alii, quod oportet ut cum cauterio perueniatur ad ultimum, donec imprimat in os impressionem for tem, ita quod cadat os, quod fit sicut forma kirate: aut instrumentum quod mulieres ponunt infuso alphabeti parui: et extimant, quod exspirantur ex hoc loco uapores capitis, et dimittatur uulnus apertum tempore longo.	And others say that it is necessary to reach the ultimate with the cautery, until it makes an impression on the bone, so that the bone falls away, which is done like the shape of a kirate; or the instrument that women use in pouring small alphabetic ink.  And they believe that vapors from the head are driven out from this place, and the wound is left open for a long time.
Deinde curetur, donec consolidetur.	Then treat it until it is consolidated.
Mihi autem non uidentur hae duae species Cauterii omnino nisi in quibusdam hominibus secundum uiam timoris.	However, these two types of cautery do not seem to me to be at all appropriate except in some men according to the way of fear.
Et dimittere ipsum, apud me est melius cum salute ipsius.	And to leave it [the wound] is, in my opinion, better with regard to his health.
Debilitatur enim caput ex solutione continuitatis ipsius naturalis: sicut testificati sumus in reliquis membris: et praecipue quando caput infirmi debile est natura: et species quidem Cauterii prima est magis salua et melior apud me, et ea utor: operare ergo cum ea in salute.	For the head is weakened by the breaking of its natural continuity, as we have testified in the other members; and especially when the head of the weak person is naturally feeble.  And indeed the first type of cautery is safer and better in my opinion, and I use it; therefore operate with it in health.
¶ De modo cauterizandi capitis in dolore totius capitis.	Concerning the method of cauterizing the head in pain of the whole head.
Caput III.	Chapter 3.
Quando in toto Capite accidit dolor chronicus: et prolongatur illud in infirmo, et utitur hyeris, et cochiis, et caputpurgiis, et oleis, et empleumatis.	When chronic pain occurs in the whole head, and it is prolonged in the sick person, and he uses leeches, and cupping, and head-purges, and oils, and emollients.
Et praecipue si iam cauterizatum est cauterio uno, quod narrauimus, et non confert ei aliquid ex illis: tunc considera.	And especially if it has already been cauterized with the one cautery that we have described, and if none of those [treatments] helps him, then consider.
Nam si caput infirmi est fortis creationis natura, et non est debile, et inuenit frigus uehemens: tunc cauteriza cum cauterio alio sub illo parum.	For if the head of the sick person is of strong natural constitution, and not weak, and it finds a vehement cold, then cauterize with another cautery slightly under the [previous] one.
Deinde cauteriza ipsum super omne cornu capitis sui cauterio, do nec pertranseat cutis, et discooperiatur ex osse quantitas, quam narrauimus.	Then cauterize it above every horn of its head with a cautery, so that it does not pierce the skin, and a quantity of bone, as we have described, is uncovered.
Et cauteriza ipsum cauterio uno in occipitio capitis sui, in loco qui nominatur uas: et est locus in quo ponitur uentosa: et eleua matum tuam in hoc, et non discooperias os.	And cauterize it with a single cautery on the occiput of its head, in the place called *vas* (or vessel): and it is the place where a cupping is placed.  And elevate your cautery in this, and do not uncover bone.
Infirmus enim inuenit propter illud dolorem uehementem, et diuersum a dolore reliquorum cauteriorum capitis omnium.	For the sick person finds, because of that, a vehement pain, and different from the pain of the other cauteries of all the head.
Et ego dicam hoc Cauterium in loco suo: et oportet quod sit cauterium, quo cauterizantur cornua capitis, et occiput eius subtilius cauterio, quo cauterizatur medium capitis.	And I say that this cautery should be in its place: and it should be a cautery with which the horns of the head and its occiput are cauterized, a finer cautery than the one used for cauterizing the middle of the head.
Et haec est forma eius.	And this is its form.
¶ De modo cauterizandi in hemicrania, tam cum medicina adustiua, quam cum ferro.	Concerning the method of cauterizing in a hemicrania, both with a cauterizing medicine and with iron.
Caput IIII.	Chapter IV.
Quando accidit in parte capitis dolor et soda, aut extenditur dolor usque ad oculum, et euacuatur cum medicinis mundificantibus caput, et administratur reliqua curatio, quam dixi in diuisionibus aegritudinum, et non confert illud totum: tunc cauterizatio in eo est secundum duos modos: aut cauterizatio cum medicina acuta comburente: aut cum ferro.	When pain and throbbing occur in a part of the head, or the pain extends to the eye, and the head is cleansed with purifying medicines, and the remaining treatment, which I described in the divisions of illnesses, is administered, and it does not benefit the whole: then cauterization is performed in it according to two methods: either cauterization with a burning, sharp medicine, or with iron.
Cauterium autem cum medicina acuta comburente, est, ut accipias dentem unum allii, et excortices ipsum, et abscindas extremitates eius ex duobus lateribus.	The cauterium with a burning, sharp medicine is to take one clove of garlic, and peel it, and cut off its ends from both sides.
Deinde scinde locum doloris in tempore cum phlebotomo lato, donec fiat in eo locus sub cute, in quo dens capitur.	Then dissect the painful area at the time with a broad phlebotom, until a space under the skin is made in which the clove is placed.
Intromitte ergo eum in ipso sub cute, donec occultetur: deinde stringe super ipsum cum puluillo constrictione decenti, et dimitte ipsum quantitate quindecim horarum deinde solue eum, et extrahe allium, et dimitteuulnus duobus diebus, aut tribus: postea pone super ipsum cotum submersum in butyro, donec locus efficiat pus: deinde cura ipsum cum unguento usquequo sanetur.	Then insert it into the space beneath the skin until it is hidden; then bind over it with a suitable constricting bandage, and leave it for a quantity of fifteen hours, then loosen it, and remove the garlic, and leave the wound for two or three days. Afterward, apply to it a poultice soaked in butter until the area produces pus; then treat it with ointment until it is healed.
Et si uis fac illud cum quibusdam medicinis comburentibus, quas ego scripsi in tractatu duodecimo, de Medieinis adurentibus.	And if you wish, do it with certain burning medicines, which I wrote in the twelfth treatise, on Burning Medicines.
Cauterizatio uero eius cum ferro, est secundum hunc modum.	The cauterization of it with iron, however, is according to this method.
Igni Cauterium, cuius forma haec est.	The cautery iron, whose form is this.
Et nominatur Clauilis: quoniam forma capitis eius est sicut forma claui, in quo est quiddam curuitatis, et in medio eius est quaedam eminentia parua.	And it is called a nail, because the shape of its head is like the shape of a nail, in which there is something of a curve, and in its middle there is a small eminence.
Deinde pone ipsum super locum, et retine manum tuam: et tu reuolue ferrum paulatim cum uelocitate: et sit quantitas quae aduritur ex spissitudine cutis, sicut medietas eius.	Then place it upon the place, and hold your hand; and you shall turn the iron gradually with speed; and the quantity that is burned shall be from the thickness of the skin, like half of it.
Et eleua manum tuam, ut non aduratur arteria, quae est inferius, et accidat fluxus sanguinis.	And raise your hand, so that the artery, which is below, is not burned, and a flow of blood occurs.
Deinde imbibe cotum in aqua salis, et pone super locum, et dimitte ipsum tribus diebus: deinde pone cotum cum butyro: postea cura cum unguento usquequo sanetur.	Then soak a cloth in salt water, and place it on the area, and leave it for three days; then place a cloth with butter; afterward treat with ointment until it is healed.
Et si uis, cauteriza hanc hemicraniam cum extremitate cultellari secunda Cauterii.	And if you wish, cauterize this hemicrania with the second cautery's knife-edge.
Et caue ab incisione arteriae in hac hemicrania, non antiqua proprie.	And beware of cutting the artery in this hemicrania, not an old one properly.
¶ De modo cauteriezandi in hemicrania antiqua.	Concerning the method of cauterizing an old hemicrania.
Caput V.	Chapter V.
Quando curas hemicraniam, cum eo quod diximus ex curatione praecedente, et quod diximus in diuisionibus aegritudinum, et non confert curatio: et uides ex aegritudine, quod non sufficit ei quod diximus ex cauterio primo cum medicina, aut cum cauterio cum igne, tunc oportet ut ignias Cauterium cultellare, donec albificetur postquam signas super locum doloris cum linea, cuius longitudo sit medietas digiti, aut quasi illud: et depone manum tuam uice una, et stringe eam donec incidas arteriam, et peruenias usque ad os.	When treating hemicrania, with what we have said from the preceding treatment, and what we have said in the divisions of diseases, and if the treatment does not help; and you see from the disease that what we have said about the first cautery with medicine, or with cautery with fire, is not sufficient, then it is necessary to heat the cautery knife until it turns white after you have marked the place of pain with a line, whose length is half a finger, or about that; and place your hand on one side, and press it until you cut the artery and reach the bone.
