Praefatio.	 Preface.
Et uidi medicum alium, qui accipiebat stipem apud quendam Ducum terrae nostrae propter medicinam: et accidit eunucho nigro, qui erat apud ipsum, fractura in crure eius prope calcaneum: et properauit medicus cum ignorantia sua, et strinxit fracturam super uulnus cum puluinaribus, et astellis strictura forti, et non dimisit uulneri expirationem.	 I saw another surgeon who was receiving a fee from one of our land's dukes on account of medicine; and a black eunuch who was with him suffered a fracture near his heel; and the surgeon, in his ignorance, tightened the fracture over the wound with splints, pulley irons, and strong bands; and did not allow the wound to breathe.
Deinde absoluit eum secundum desyderia sua.	 Then he closed it according to his own devices.
Postea dimisit eum diebus aliquot, et praecepit ei, ne solueret ligamentum: et stetit sic donec apostematum est crus eius, et ipsius pes, et peruenit ad perditionem.	 Afterwards he released him after a few days and ordered him not to undo the bandage; and it remained like that until an aposteme formed on his leg and his foot, and he came to ruin.
Vocatus sum ergo ad eum: et properaui ad soluendum ligamentum: et consecuta est tranquillitas, et euasit a doloribus suis.	 I was called to him; and I hastened to undo the bandage; and calmness came upon him, and he was relieved of his pain.
Verumtamen corruptio iam confirmata erat in membro: et non potui refraenare ipsam.	 But the corruption had already been confirmed in the limb; and I could not prevent it.
Pon ergo cessauit corruptio perambulare in membro, donec periit.	 Stop the corruption from spreading through the limb until it perishes.
Et uidi medicum alium, qui perforauit apostema cancerosum: et ulceratum est post dies, donec magnificata est malicia eius cum domino ipsius.	 I saw another physician who pierced a cancerous boil; and it was opened after days, until the wickedness of it with its master (the cancer) was revealed.
Quod est, quia quando est cancer purus ex humore melancholico, tunc non oportet ut perueniatur ad eum cum ferro omnino, nisi sit in membro quod toleret, ut abscindatur totum eius.	 Because when a cancer is pure from black bile, then it should not be reached with iron at all unless it is in a member that can bear it, so the entire thing may be cut off.
Et propter illud o Filii, necesse est uobis, ut sciatis, quod operatio cum manu diuiditur in duas diuisiones: scilicet, operationem cui associatur salus: et operationem, cum qua est periculum in pluribus dispositionibus.	 And because of that which is said in the Gospel, "You shall know them by their fruits," it is necessary for you to know that the operation is divided into two divisions: namely, the operation that brings salvation; and the operation, with which there is danger in many dispositions.
Et ego iam excitaui in omni loco huius libri, in quo uenit operatio, in qua est terror et timor.	 And I have already warned in every place of this book where the operation comes that has fear and terror.
Quare necesse est uobis, ut caueatis illud, et dimitatis ipsum: ut non inueniant stolidi uiam ad loquendum, et dehonestandum.	 Therefore it is necessary for you to be careful about it and separate it from itself so that fools do not find a way to speak and disgrace themselves.
Accipite ergo mensuram cum sollicitudine et protectione, et infirmos uestros cum facilitate et firmitudine, et utimini uia meliore perducente gratia Dei ad salutem et successionem laudabilem: et dimittite aegritudines terribiles difficilis sanationis: et tollite animas uestras ab eo quod facit uos timere, ut ingrediatur super uos haesitatio in fide uestra et commodo uestro.	 Therefore receive the measurement with care and protection, and treat your weak ones with ease and firmness, and use the better way that leads by the grace of God to salvation and praiseworthy success; and abandon the terrible ailments difficult to heal; and free your souls from what makes you fear, so hesitation in faith and comfort enters over you.
Est enim magis remanens ad gloriam uestram, et sublimius in mundo isto, et postremo ad quantitates uestras.	 For it remains more to your glory, and higher in this world, and finally to the quantities of yours.
Galenus enim iam dixit in quibusdam suis admonitionibus.	 Galen has already said in some of his admonitions.
Non medicetis aegritudinem malam: ne nominemini medici mali.	 Do not heal the evil ailment; lest you be called evil physician.
Iam autem diuisi hunc Tractatum secundum tria Capitula. ¶	 Now I have divided this Treatise into three Chapters. ¶
Capitulum primum.	 Chapter One.
De Cauterio cum igne, et Cauterio cum medicina acuta, capitulatum, et ordinatum a capite usque ad pedes, et formis instrumentorum, et ferramentis Cauterii: et omni quod necessarium est in operatione. ¶	 On Cautery with fire and with sharp medicine, Chapter arranged, and ordered from head to foot, and forms of instruments and iron tools of Cautery; and all that is necessary for the operation. ¶
Capitulum secundum.	 Chapter second.
De sectione et perforatione, phlebotomia et uentosis, et uulneribus: et extractione sagittarum, et similibus illius: et totum capitulatum, ordinatum formis instrumentorum. ¶	 On incision and perforation, bloodletting and ulcers, and wounds; and on the removal of arrows and similar things; and on the entire chapter, arranged according to the forms of instruments. ¶
Capitulum tertium.	 Chapter third.
De restauratione, et dislocatione, et curatione torsionis, et similibus illius: capitulatum, ordinatum a capite usque ad pedes, et formis instrumentorum.	 On restoration and dislocation, and treatment of twisting and similar conditions; the chapter arranged from head to foot, and according to the forms of instruments.
Soli Deo Gloria.	 To God alone be the glory.
Liber Chirurgici Albucasis.	 The Book of Surgery by Albucasis.
Pars I.	 Part I.
¶ De Iuuamento, et Nocumento Cauterii: et quibus complexionibus conueniat, et quo tempore: et si cum ferro, uel auro.	 On the remedy and harm of cautery; on which conditions it is applicable, and at what time; and if with iron or gold.
Caput I.	 Chapter I.
Sed Ante Quidem Quam rememorer operationis cum eo, oportet ut dicam qualitatem Iuuamentorum eius, et Nocumentorum ipsius: et in qua complexione exhibeatur.	 Before I remind you of the operation with him, it is necessary that I say the quality of his remedies and his harmful effects, and in what composition they are presented.
Dico ergo, quod sermo de qualitate iuuamenti Cauterii, et nocumenti eius, est sermo prolixus, et subtilis, scientia, et secretum occultum.	 I say therefore, that the discourse on the quality of the cautery, and its harmful effects, is a long, subtle, learned discourse, full of secrets and hidden things.
Etiam locuta fuit in eo multitudo sapientum, et dissenserunt in eo: et mihi quidem sufficit parum ex sermonibus eorum, timens prolongationem.	 Moreover, a multitude of wise men spoke about it and disagreed on it: and to me, their discourses are enough, fearing protraction.
Dico ergo, quod Cauterium confert uniuersaliter omni complexioni, quae est cum materia, et absque materia: excaeptis duabus complexionibus, quae sunt complexio calida absque materia, et complexio sicca absque materia.	 I say therefore, that the cautery applies universally to every composition, whether with matter or without matter; except for two compositions, which are the hot composition without matter, and the dry composition without matter.
In complexione autem calida et sicca cum materia dissenserunt.	 In the hot and dry composition with matter they disagreed.
Quidam enim dixerunt, quod Cauterium iuuatiuum est in ea.	 For some, it was said that the cautery is beneficial in the hot and dry composition with matter.
Et dixerunt alii contrarium illius, scilicet quod Cauterium non est conueniens in aegritudine, quae est ex caliditate et siccitate: quoniam natura ignis est caliditas: et inconueniens est, ut sanetur ex agritudine calida et sicca, cum calido et sicco.	 And others said the opposite of this, namely that the cautery is not suitable for the disease which is from heat and dryness; because the nature of fire is heat, and it is inconvenient to heal from a disease of heat and dryness with heat and dryness.
Et dixit ille qui dicit contrarium illius: quod per Cauterium fit iuuamentum in omni aegritudine calida et sicca, quae accidit in corporibus hominum: quoniam quando tu comparas corpus hominis, et humiditates eius, ad complexionem ignis, inuenis corpus hominis frigidum.	 And he who says the opposite of this said that by the cautery there is benefit in every disease of heat and dryness which happens in human bodies; because when you compare a man's body and his humidity to the composition of fire, you find a man's body cold.
Et ego quidem dico per sermonem eius: quia ex perimentum iam detexit mihi illud aliquotiens.	 And I myself say through his discourse; because it has often been proven to me that.
Verumtamen non oportet, ut ueniat super illud, nisi qui iam probatus est, et exercitatus in capitulo Cauterii exercitio ultimo, et cognouit diuersitatem complexionum hominum, et dispositionem aegritudinum in se ipsis, et caussas earum, et accidentia ipsarum, et spacium temporis earum.	 Nevertheless, it is not necessary for it to be brought up unless he who has already been proven and has been exercised in the chapter of cautery exercise at the end, and knows the diversity of human complexions, and the disposition of diseases within themselves, and the causes of them, and their characteristics, and the space of time of them.
Ex reliquis autem complexionibus non est super uos timor: et praecipue in aegritudinibus frigidis et humidis.	 From the remaining humors, there is no fear for you; and especially in cold and moist diseases.
Iam enim conuenerunt omnes medici super eas: et non dissenserunt in iuuamento cum Cauterio in eis.	 For indeed, all physicians have agreed upon them (the cauteries), and they have not disagreed about using the cautery with them.
Et scitote filii, quod ex secreto curationis per Cauterium cum igne, et bonitate eius super Cauterium cum medicina comburente est: quoniam ignis est simplex, cuius actio non peruenit, nisi ad membrum quod cauterisatur: et non nocet membro alio coniuncto cum eo, nisi nocumento paruo.	 And know, my sons, that from the secret of cure through cautery with fire and its goodness upon the cautery with medicine burning, because fire is simple, whose action does not reach except to the part being cauterized; and it does not harm another member joined with it unless slightly.
Medicinae uero comburentis actio peruenit ad illud quod elongatur ex membris: et fortasse facit accidere in membro aegritudinem difficilis sanationis, et fortasse interficit.	 But the action of burning medicine reaches to that which is separated from the limbs; and perhaps it causes difficulty in healing the disease in the member, and perhaps it kills it.
Ignis autem propter subtilitatem suam et bonitatem substantiae suae, non facit illud, nisi superfluat.	 Fire however, because of its subtlety and goodness, does not do that unless it is excessive.
Iam uero innotuit nobis illud per experimentum, propter longitudinem seruitutis et studii cum arte, et stationem super ueritatem rerum: et propter illud excusor a longitudine sermonis.	 But indeed that has been made known to us by experiment, because of the length of service and study with art, and steadfastness on truth; and because of that I excuse myself from the length of speech.
Et si non esset, quia non licet huic libro meo, afferrem uobis secretum occultum in igne, et qualitatem operationis eius in corporibus expulsionis suae, qua expellit aegritudines sermone philosophico demonstratiuo, qui acueretur a mentibus uestris.	 And if it were not, because it is not permitted for this book of mine to disclose the secret hidden in fire and the quality of its operation on bodies in expelling diseases, which I would demonstrate through a philosophical discourse that would become clear to your minds.
Et scitote filii, quod ipsi dissentiunt in tempore, in quo conuenit fieri cauterium, et ponunt melius tempus ueris.	 And know, my sons, that they themselves disagree on the time when a cautery should be made, and place the better time in truth.
Et ego dico, quod cauterium conuenit in omni tempore: propterea, quod nocumentum accidens propter tempus submergitur in iuuamento, quod attrahitur cum cauterio.	 And I say that a cautery is suitable at all times; therefore, any harm resulting from time is submerged in the benefit attracted by the cautery.
Et praecipue si cauterium est propter dolores ex doloribus necessariis, fortibus, festinis, qui non tolerant tarditatem: propterea quod timetur ex eis, quod accidat malicia quae est maior, quam paruum nocumentum intrans propter tempus.	 And especially if a cautery is for pain resulting from necessary pains, strong, sharp ones which cannot tolerate delay; therefore, it is feared that an evil greater than slight harm may occur through the passage of time.
Et non cadat in mentibus uestris o filii illud, quod non extimant, nisi uulgus et stolidi medici, scilicet quod illi aegritudini quae sanatur per cauterium, non est reditio semper: et ponunt illud consequens, et res non est sicut putant: propterea quod cauterium non est, nisi loco medicinae, quae alterat complexionem, et exiccat humiditates quae sunt caussae, quare accidunt dolores.	And let that thought not slip from your minds, O sons, that which is not deemed true except by the vulgar and foolish physicians, namely that there is no return for the sickness that is cured by cautery; and they set forth this consequence, but it is not so as they think: because cauterization is only in place of medicine, which alters complexion, and expels the humidities that are the causes, why pains occur.
Verumtamen cauterium superfluit super medicinam per uelocitatem ualetudinis suae, et uirtutem suae operationis, et uehementiam dominii sui: et possibile est, ut redeat aegritudo hora aliqua temporis secundum complexionem infirmi, et locationem aegritudinis suae, et uirtutem eius: et quod praeparatur in corpore eius ex aggregatione superfluitatum in eo: et quod peruenit ad ipsum in acquisitione sua ex cibis, et similibus illis ex caussis, nisi fit aegritudo, in qua administratur cauterium.	 Nevertheless, cauterization is unnecessary over medicine due to the swiftness of its own vitality and the efficacy of its operation, and the intensity of its dominion: it is possible that sickness may return at some hour according to the constitution of the sick person, the location of his sickness, and the potency of his illness; and what is prepared in his body from the accumulation of superfluities within him; and what comes to him through consumption of food and similar things due to the causes, unless there arises a sickness in which cauterization is administered.
Aegritudo subtilis in membro paucarum superfluitatum, et humiditatum, sicut cauterium dentis, propter dolorem, et similia illi, possibile est enim, ut non redeat in eo ille dolor.	 A subtle sickness in a member of few superfluities and humidities, such as cauterization of the tooth, due to pain and similar things, it is possible that that pain will not return in him.
Sed illud fit in paucis.	 But this happens in rare cases.
At uero sermo uulgi iterum, quod cauterium est postremum medicinae, est sermo rectus: non ad illud quod ipsi intendunt in illo: quoniam ipsi credunt, quod non est curatio quae conferat cum medicina, neque cum alio post occasum cauterii.	 But indeed the speech of the vulgar is correct again, that cauterization is the last medicine: it is not intended for what they intend in this matter; because they believe that there is no cure that is given with medicine nor with anything after the disappearance of cauterization.
Res autem est econtrario illius, et intentio, quod cauterium est postremum medicinae, non est, nisi quod quando nos administramus modos curationis in aliqua aegritudinum, et non conferunt illae medicinae: deinde administramus in fine rei cauterium, et confert: tunc inde cadit, quod cauterium est postremum mediciuae, non secundum intentionem quam intelligunt uulgus et multistolidorum medicorum.	 But it is indeed the opposite of theirs and their intention that cauterization is the last medicine; this is not so except when we administer modes of cure for a sickness and those remedies do not confer; then at the end of the matter, we apply cauterization and it confers; then it follows that cauterization is the last medicine, but not according to the intention which the vulgar and many foolish physicians understand.
Antiqui autem dixerunt, quod cauterium cum auro est melius, quam cauterium cum ferro: et non dixerunt illud, nisi propter aequalitatem auri, et sublimitatem substantiae suae: et dixerunt, quod non facit pus locus cauterii.	 The ancients said that a cautery with gold is better than a cautery with iron; and they did not say this except because of the equality of gold and the loftiness of its substance; and they said that it does not cause pus in the place of the cauterization.
Verum non est illud absolute: quoniam ego iam probaui illud, et inueni, quod ipsum non facit illud in quibusdam corporibus absque aliis.	 This is not always true; because I have already proven that it does not do this in some bodies without others.
Et cauterium cum ipso est bonum, et melius quam cum ferro, sicut dixerunt.	 And a cautery with it (gold) is good and better than with iron, as they said.
Verumtamen quando tu ignis cauterium in igne ex auro, non declaratur tibi, quando ignitur secundum quantitatem quam uis, propter rubedinem auri: et quando properat ad ipsum frigus, et si addis super ipsum ignitionem, liquescit in igne, et uertitur in laminas.	 However, when you apply fire to cauterize it (gold) in fire from gold, it is not made clear to you when it burns according to the quantity you wish, due to the redness of gold; and when it approaches the same cold, and if you add more heat to it, it melts in the fire and turns into layers.
Quare cadit artifex ex illo in occupationem: et propter illud fit Cauterium cum ferro apud nos uelocius et propinquius, ex rectitudine ad operationem.	 Therefore, the craftsman falls into it (gold) in confusion; and because of this, we make a cautery with iron among us more quickly and closer to the operation, for its rightness.
Et ego quidem iam ordinaui hoc Capitulum in Cauterio, secundum capitula: et ordinaui ea a capite usque ad pedes: ut alleuient quaerenti illud quod uult ex eo.	 And I myself have now arranged this chapter on cautery, according to the chapters; and I have arranged it from head to foot so that those who seek something from it find what they want.
¶ De modo cauterizandi Caput in commissura coronali.	 Chapter on the method of cauterizing at the junction of the skull (coronal suture).
Caput II.	 Chapter II.
Confert hic cauterizatio ad dominium humiditatis et frigiditatis super cerebrum: quae duae sunt caussae sodae, et multitudinis fluxus humorum ex capite ad partes oculorum et aurium, et multitudinis somni, et doloris dentium, et doloris gutturis: et uniuersaliter omnis aegritudinis, quae accidit ex frigiditate, sicut paralisis, et sodae, epilepsiae, et apoplexiae, et similia illis ex aegritudinibus.	 Here is the cauterization for mastery over humidity and coldness on the brain: these two are the causes of soda, and the abundance of flow of humors from the head to the parts of eyes and ears, and the abundance of sleep, and toothache, and throat pain; and universally all illness that occurs due to coldness, such as paralysis, sodae, epilepsy, apoplexy, and similar ones due to illnesses.
Modus cauterizationis est, ut praecipias infirmo: ut euacuetur in primis cum medicina solutiua mundificante caput tribus noctibus, aut quatuor, secundum quod exigit uirtus infirmi, et eius aetas, et consuetudo eius.	 The method of cauterization is to instruct the sick person: to evacuate firstly with purifying medicine for three or four nights, according to the strength of the sick person, and his age, and his custom.
Deinde praecipe ei, ut radi faciat caput suum cum nouacula.	 Then instruct him to rub his head with a sponge (or soft cloth).
Deinde fac eum sedere inter manus tuas quadratum, ita quod iam posuit manus suas super pectus suum.	 Then make him sit facing your hands, so that he has placed his hands on his chest.
Deinde pone radicem palmae tuae super radicem nasi sui inter oculos suos.	 Then place the root of your palm over the root of his nose between his eyes.
Vbicumque ergo peruenerit digitus tuus medius, signa locum illum cum incausto.	 Wherever your middle finger reaches, mark that place with a charcoal (or other non-burning substance).
Deinde igni Cauterium Oliuare: cuius haec est forma.	 Then heat the cautery oil: whose shape is this.
Deinde pone ipsum super locum signatum cum incausto, descensione, qua constringatur manus tua paulatim, et tu reuolues ipsum.	 Then place it on the marked place with charcoal, and you gradually press your hand down, and turn it.
Deinde leua manum tuam uelociter, et aspicias locum.	 Then lift your hand quickly and look at the place.
Quod si uides iam detegi ex osse quantitatem capitis alkiel, aut quantitatem zeuherbi, tunc eleua manum tuam.	 If you see that a piece of bone or wood has come out from the skull, then lift your hand.
Et si non, itera manum tuam ferro ipso, aut cum alio ab ipso si infrigidatur: donec uideantur ossa, quae dixi tibi.	 And if not, continue to press with the iron itself, or with another one if it becomes cold; until the bones that I told you are seen.
Deinde sume aliquid ex sale, et solue illud in aqua, et imbibe in ipso cotum, et pone super locum: et dimitte ipsum tribus diebus.	 Then take some salt, and dissolve it in water, and immerse the cloth in it, and place it on the place; and leave it for three days.
Deinde pone super ipsum cotum imbibitum in butyro, et dimitte illum super locum, donec destruatur eschara ignis.	 Then place upon him a cloth soaked in butter, and let it remain until the burn is destroyed by fire.
Deinde cura illud cum unguento tetrapharmacon, usquequo sanetur.	 Then treat it with four-ingredient ointment, until it heals.
Iam dixerunt, quod quanto uulnus plus remanet apertum, emittit pus: quare est melius et magis iuuatiuum.	 It has been said that the longer a wound remains open, the more pus it discharges; therefore, it is better and more beneficial.
Et dixerunt quidam eorum, ut cauterizetur cutis usque ad os: et teneatur Cauterium, donec aduratur quiddam spissitudinis ossis.	 Some have said that the skin should be cauterized to the bone; and hold the cautery until it burns something of the thickness of the bone.
Deinde radatur post illud quod adustum est ex osse, deinde curetur.	 Then scrape off the burned part of the bone after that, then treat it.
Et dicunt alii, quod oportet ut cum cauterio perueniatur ad ultimum, donec imprimat in os impressionem for tem, ita quod cadat os, quod fit sicut forma kirate: aut instrumentum quod mulieres ponunt infuso alphabeti parui: et extimant, quod exspirantur ex hoc loco uapores capitis, et dimittatur uulnus apertum tempore longo.	 Some say that when the cautery is reached to the bone, it should be pressed onto the bone for as long as an impression of a knife blade is made, so that the bone falls away, forming a hole like a scar: or the instrument which women put in place, filled with vinegar: and they think that vapors from the head escape through this place, and leave the wound open for a long time.
Deinde curetur, donec consolidetur.	 Then treat it until it is healed and solidified.
Mihi autem non uidentur hae duae species Cauterii omnino nisi in quibusdam hominibus secundum uiam timoris.	 But I do not see these two types of cautery at all, except in some people, according to the way of fear.
Et dimittere ipsum, apud me est melius cum salute ipsius.	 And leave it alone, in my opinion, it is better for its own sake.
Debilitatur enim caput ex solutione continuitatis ipsius naturalis: sicut testificati sumus in reliquis membris: et praecipue quando caput infirmi debile est natura: et species quidem Cauterii prima est magis salua et melior apud me, et ea utor: operare ergo cum ea in salute.	 For the head becomes weak from the solution of its own continuity; just as we have testified in other members; and especially when the head is naturally weak; and the first species of cautery is safer and better for me, and I use it: operate therefore with it for the benefit.
¶ De modo cauterizandi capitis in dolore totius capitis.	 Chapter on the method of cauterizing the head in pain of the whole head.
Caput III.	 Head III.
Quando in toto Capite accidit dolor chronicus: et prolongatur illud in infirmo, et utitur hyeris, et cochiis, et caputpurgiis, et oleis, et empleumatis.	 When there is a chronic pain throughout the head and it persists in a weak person, and they use warm things, and poultices, and sweating, and oils, and plasters.
Et praecipue si iam cauterizatum est cauterio uno, quod narrauimus, et non confert ei aliquid ex illis: tunc considera.	 If already cauterized with one cautery, as we have said, and adds nothing of those [other substances]: then consider.
Nam si caput infirmi est fortis creationis natura, et non est debile, et inuenit frigus uehemens: tunc cauteriza cum cauterio alio sub illo parum.	 If the head of the sick person is strong by nature and not weak, and it finds a very intense cold: then cauterize with another cautery slightly under that one.
Deinde cauteriza ipsum super omne cornu capitis sui cauterio, do nec pertranseat cutis, et discooperiatur ex osse quantitas, quam narrauimus.	 Then cauterize it on top of all the horns of its own head with another cautery, so that the skin is not pierced and the quantity of bone exposed, as we have said.
Et cauteriza ipsum cauterio uno in occipitio capitis sui, in loco qui nominatur uas: et est locus in quo ponitur uentosa: et eleua matum tuam in hoc, et non discooperias os.	 Then cauterize it with one cautery on the occiput of its own head, in the place which is called 'vas': and this is the place where the sinus is placed: and grind your oil in that, and do not expose the bone.
Infirmus enim inuenit propter illud dolorem uehementem, et diuersum a dolore reliquorum cauteriorum capitis omnium.	 For the sick person finds an intense pain there, different from the pain of all other cauteries of the head.
Et ego dicam hoc Cauterium in loco suo: et oportet quod sit cauterium, quo cauterizantur cornua capitis, et occiput eius subtilius cauterio, quo cauterizatur medium capitis.	 And I say this Cautery in its place: it is necessary that it be a cautery for the horns of the head and the occiput more delicately with the cautery for the middle of the head.
Et haec est forma eius.	 And this is its form.
¶ De modo cauterizandi in hemicrania, tam cum medicina adustiua, quam cum ferro.	 Chapter on the method of cauterization for hemicrania, both with hot medicine and with iron.
Caput IIII.	 Chapter IV.
Quando accidit in parte capitis dolor et soda, aut extenditur dolor usque ad oculum, et euacuatur cum medicinis mundificantibus caput, et administratur reliqua curatio, quam dixi in diuisionibus aegritudinum, et non confert illud totum: tunc cauterizatio in eo est secundum duos modos: aut cauterizatio cum medicina acuta comburente: aut cum ferro.	 When there is pain and swelling on a part of the head or it extends to the eye, and the head is treated with cleansing medications, and the rest of the treatment is given as I said in the divisions of diseases, but it does not help completely: then cauterization is done in that according to two methods: either cauterization with a burning medication: or with iron.
Cauterium autem cum medicina acuta comburente, est, ut accipias dentem unum allii, et excortices ipsum, et abscindas extremitates eius ex duobus lateribus.	 The cautery with a burning medication is as follows: take one tooth from an almond and grind it, and cut off the ends of it from both sides.
Deinde scinde locum doloris in tempore cum phlebotomo lato, donec fiat in eo locus sub cute, in quo dens capitur.	 Then cut open the place of pain at the time with a large lancet, until there is a space under the skin where a tooth can be taken.
Intromitte ergo eum in ipso sub cute, donec occultetur: deinde stringe super ipsum cum puluillo constrictione decenti, et dimitte ipsum quantitate quindecim horarum deinde solue eum, et extrahe allium, et dimitteuulnus duobus diebus, aut tribus: postea pone super ipsum cotum submersum in butyro, donec locus efficiat pus: deinde cura ipsum cum unguento usquequo sanetur.	 Introduce it into the same place under the skin until it is covered; then bind it on top with a small bandage of appropriate tension, and leave it for fifteen hours; then dissolve it, extract the garlic, and leave it for two or three days; afterward place a warm cloth soaked in butter over it, until a pus forms; then care for it with an ointment until it heals.
Et si uis fac illud cum quibusdam medicinis comburentibus, quas ego scripsi in tractatu duodecimo, de Medieinis adurentibus.	 And if you wish to do this with some burning medicines mentioned in my treatise on Medieval Remedies, the Twelfth Book.
Cauterizatio uero eius cum ferro, est secundum hunc modum.	 Cauterization of it with iron, is according to this method.
Igni Cauterium, cuius forma haec est.	 Fire-cauterization, whose form is as follows.
Et nominatur Clauilis: quoniam forma capitis eius est sicut forma claui, in quo est quiddam curuitatis, et in medio eius est quaedam eminentia parua.	 It is called Clavilus: because the head of it is like a nail, in which there is something hard and in the middle of it is a small projection.
Deinde pone ipsum super locum, et retine manum tuam: et tu reuolue ferrum paulatim cum uelocitate: et sit quantitas quae aduritur ex spissitudine cutis, sicut medietas eius.	 Then place it on the location and hold your hand; and you turn the iron slowly with speed; and let the quantity that is heated be according to the thickness of the skin, as much as half of it.
Et eleua manum tuam, ut non aduratur arteria, quae est inferius, et accidat fluxus sanguinis.	 And lift your hand, so that the artery which is below is not burned, and let there be a flow of blood.
Deinde imbibe cotum in aqua salis, et pone super locum, et dimitte ipsum tribus diebus: deinde pone cotum cum butyro: postea cura cum unguento usquequo sanetur.	 Then soak the cloth in salt water, and place it on the location, and leave it for three days; then put the cloth with butter; afterwards care for it with an ointment until it heals.
Et si uis, cauteriza hanc hemicraniam cum extremitate cultellari secunda Cauterii.	 And if you wish, cauterize this half-cranium with the tip of a second cautery.
Et caue ab incisione arteriae in hac hemicrania, non antiqua proprie.	 Caution: avoid cutting the artery in this half-cranium, not an old one properly.
¶ De modo cauteriezandi in hemicrania antiqua.	 Chapter on the method of cauterization in an old half-cranium.
Caput V.	 Head V. (The Latin numeral 'V' indicates the fifth head or section.)
