Praefatio.	Preface.
Et ego quidem iam uocatus fueram ad extrahendum ipsum: et uidi ex magnitudine lapidis, et dispositione infirmi, quod moriretur.	And indeed, I had already been summoned to extract it: and I saw from the size of the stone, and the condition of the sick person, that he would die.
Et uidi medicum alium, qui accipiebat stipem apud quendam Ducum terrae nostrae propter medicinam: et accidit eunucho nigro, qui erat apud ipsum, fractura in crure eius prope calcaneum: et properauit medicus cum ignorantia sua, et strinxit fracturam super uulnus cum puluinaribus, et astellis strictura forti, et non dimisit uulneri expirationem.	And I saw another doctor who was receiving a dowry from one of our land's Dukes due to his medical skills: and an affair occurred involving a black eunuch who was with him, suffering from a fracture near the heel: and the doctor acted without knowledge, tightening the fracture over the wound with tongs and nails, using a strong constriction, without allowing the wound to breathe.
Deinde absoluit eum secundum desyderia sua.	Then he completed what was desired by him according to his wishes.
Postea dimisit eum diebus aliquot, et praecepit ei, ne solueret ligamentum: et stetit sic donec apostematum est crus eius, et ipsius pes, et peruenit ad perditionem.	Then he released him after a few days and commanded him not to untie the bandage. And he stood like that until the boil burst on his leg and foot, and he thus came to ruin.
Vocatus sum ergo ad eum: et properaui ad soluendum ligamentum: et consecuta est tranquillitas, et euasit a doloribus suis.	I was therefore summoned to him: and I approached to untie the bandage: and there followed calmness, and he was relieved of his pains.
Verumtamen corruptio iam confirmata erat in membro: et non potui refraenare ipsam.	But the corruption had already been confirmed in the member: and I could not cure it.
Pon ergo cessauit corruptio perambulare in membro, donec periit.	Therefore, the corruption then began to roam around within the member until it perished.
Et uidi medicum alium, qui perforauit apostema cancerosum: et ulceratum est post dies, donec magnificata est malicia eius cum domino ipsius.	And I saw another physician who had perforated a cancerous pustule: and it became inflamed for days until the malignancy of him towards his lord was magnified.
Quod est, quia quando est cancer purus ex humore melancholico, tunc non oportet ut perueniatur ad eum cum ferro omnino, nisi sit in membro quod toleret, ut abscindatur totum eius.	This means, that when there is a pure cancer caused by black bile, then it should not be punctured with iron at all, unless it is located on a limb that can tolerate it, in which case the entire thing must be removed.
Et propter illud o Filii, necesse est uobis, ut sciatis, quod operatio cum manu diuiditur in duas diuisiones: scilicet, operationem cui associatur salus: et operationem, cum qua est periculum in pluribus dispositionibus.	And for this reason, dear children, you must know that an operation with the hand is divided into two parts. Namely, an operation associated with health and one involving danger in various dispositions.
Et ego iam excitaui in omni loco huius libri, in quo uenit operatio, in qua est terror et timor.	And I have already highlighted throughout this book wherever an operation occurs that involves fear and dread.
Quare necesse est uobis, ut caueatis illud, et dimitatis ipsum: ut non inueniant stolidi uiam ad loquendum, et dehonestandum.	Therefore, you must guard against this and dismiss it: so that fools do not find a way to speak and disgrace themselves.
Accipite ergo mensuram cum sollicitudine et protectione, et infirmos uestros cum facilitate et firmitudine, et utimini uia meliore perducente gratia Dei ad salutem et successionem laudabilem: et dimittite aegritudines terribiles difficilis sanationis: et tollite animas uestras ab eo quod facit uos timere, ut ingrediatur super uos haesitatio in fide uestra et commodo uestro.	Therefore, take care with your diligence and protection, and treat your patients with ease and strength, using the better path to heal them through God's grace for health and a commendable succession. And dismiss terrible illnesses that are hard to cure. And remove your souls from what makes you fear, so that hesitation in faith and convenience does not come upon you.
Est enim magis remanens ad gloriam uestram, et sublimius in mundo isto, et postremo ad quantitates uestras.	For it is indeed more lasting for your glory and more elevated in this world, and finally for your quantities.
Galenus enim iam dixit in quibusdam suis admonitionibus.	Galen had indeed said this in some of his own instructions.
Non medicetis aegritudinem malam: ne nominemini medici mali.	Do not treat the bad illness: do not call yourself the doctor of evil.
Iam autem diuisi hunc Tractatum secundum tria Capitula. ¶	Now we have divided this Treatise into three parts.
Capitulum primum.	Chapter One.
De Cauterio cum igne, et Cauterio cum medicina acuta, capitulatum, et ordinatum a capite usque ad pedes, et formis instrumentorum, et ferramentis Cauterii: et omni quod necessarium est in operatione. ¶	On the cautery with fire, and on the cautery with sharp medicine, a chapter organized from head to feet, and about the forms of instruments, and tools of the cautery: and everything that is necessary for an operation.
Capitulum secundum.	Chapter two.
De sectione et perforatione, phlebotomia et uentosis, et uulneribus: et extractione sagittarum, et similibus illius: et totum capitulatum, ordinatum formis instrumentorum. ¶	On division and puncturing, phlebotomy and ventosis, and wounds: and the removal of arrows, and similar objects: and everything else organized under this heading in terms of the forms of instruments.
Capitulum tertium.	Chapter three.
De restauratione, et dislocatione, et curatione torsionis, et similibus illius: capitulatum, ordinatum a capite usque ad pedes, et formis instrumentorum.	On restoration and dislocation, and treatment of twists, and similar conditions: organized from head to feet in terms of the forms of instruments.
Soli Deo Gloria.	Glory be to God alone.
Liber Chirurgici Albucasis.	Book of Surgery by Al-Zahrawi.
Pars I.	Part I.
¶ De Iuuamento, et Nocumento Cauterii: et quibus complexionibus conueniat, et quo tempore: et si cum ferro, uel auro.	On the Healing and Harmfulness of the Cautery: which types it is appropriate for, and at what time, and whether with iron or gold.
Caput I.	Head I.
Sed Ante Quidem Quam rememorer operationis cum eo, oportet ut dicam qualitatem Iuuamentorum eius, et Nocumentorum ipsius: et in qua complexione exhibeatur.	But before we recall the operation with it, it is necessary to say about the quality of its healing and harmful effects, and how they are exhibited in what type.
Dico ergo, quod sermo de qualitate iuuamenti Cauterii, et nocumenti eius, est sermo prolixus, et subtilis, scientia, et secretum occultum.	I say then that the discussion about the quality of healing by the cautery and its harm is a lengthy and subtle topic, requiring knowledge and hidden secrets.
Etiam locuta fuit in eo multitudo sapientum, et dissenserunt in eo: et mihi quidem sufficit parum ex sermonibus eorum, timens prolongationem.	Many wise people have spoken on this topic and they have had differing views. As for me, I am content with little from their discussions to avoid unnecessary lengthening of the text.
Dico ergo, quod Cauterium confert uniuersaliter omni complexioni, quae est cum materia, et absque materia: excaeptis duabus complexionibus, quae sunt complexio calida absque materia, et complexio sicca absque materia.	I say that the cautery applies universally to all compositions, whether with material or without material substance, except for two compositions. These are a hot composition without material substance and a dry composition without material substance.
In complexione autem calida et sicca cum materia dissenserunt.	In terms of composition, when hot and dry substances opposed matter.
Quidam enim dixerunt, quod Cauterium iuuatiuum est in ea.	Some have said that the cauterizing tool is beneficial in such cases.
Et dixerunt alii contrarium illius, scilicet quod Cauterium non est conueniens in aegritudine, quae est ex caliditate et siccitate: quoniam natura ignis est caliditas: et inconueniens est, ut sanetur ex agritudine calida et sicca, cum calido et sicco.	Others have said the opposite, namely that the cauterizing tool is not suitable in dryness which results from heat and dryness. For the nature of fire is heat, and it would be counterproductive to heal from a condition caused by heat and dryness with heat and dryness itself.
Et dixit ille qui dicit contrarium illius: quod per Cauterium fit iuuamentum in omni aegritudine calida et sicca, quae accidit in corporibus hominum: quoniam quando tu comparas corpus hominis, et humiditates eius, ad complexionem ignis, inuenis corpus hominis frigidum.	And he who says the opposite of that one said: that the application of the cauterizing tool provides relief in every dryness caused by heat which happens within human bodies. For when you compare a human body and its humidity to the composition of fire, you find the human body to be cold.
Et ego quidem dico per sermonem eius: quia ex perimentum iam detexit mihi illud aliquotiens.	And indeed, I would say through his speech: because I have often discovered that by experience.
Verumtamen non oportet, ut ueniat super illud, nisi qui iam probatus est, et exercitatus in capitulo Cauterii exercitio ultimo, et cognouit diuersitatem complexionum hominum, et dispositionem aegritudinum in se ipsis, et caussas earum, et accidentia ipsarum, et spacium temporis earum.	However, it is not necessary for someone to apply the cauterizing tool on this unless they have already been proven and trained in the last chapter of the Cauterization procedure. They should be aware of the diversity of human compositions, the nature of illnesses within themselves, their causes, occurrences, duration times, etc.
Ex reliquis autem complexionibus non est super uos timor: et praecipue in aegritudinibus frigidis et humidis.	As for the other compositions, there is no fear towards you and especially in cold and moist illnesses.
Iam enim conuenerunt omnes medici super eas: et non dissenserunt in iuuamento cum Cauterio in eis.	Indeed, all the doctors have agreed on these matters and there is no disagreement about their benefit when using the cauterizing tool with them.
Et scitote filii, quod ex secreto curationis per Cauterium cum igne, et bonitate eius super Cauterium cum medicina comburente est: quoniam ignis est simplex, cuius actio non peruenit, nisi ad membrum quod cauterisatur: et non nocet membro alio coniuncto cum eo, nisi nocumento paruo.	And know my children that from the secret of healing through the cauterizing tool with fire and its goodness compared to a burning medicine is: for fire is simple, whose action reaches only to the member being cauterized, and it does not harm another member connected to it, unless in a minor injury.
Medicinae uero comburentis actio peruenit ad illud quod elongatur ex membris: et fortasse facit accidere in membro aegritudinem difficilis sanationis, et fortasse interficit.	The effect of medicine that heals by burning arrives at what extends from the limbs: and perhaps it causes an illness of difficulty in healing to occur within the member, and perhaps it can be fatal.
Ignis autem propter subtilitatem suam et bonitatem substantiae suae, non facit illud, nisi superfluat.	However, because of the subtlety and goodness of its nature, fire does not do this unless there is excess.
Iam uero innotuit nobis illud per experimentum, propter longitudinem seruitutis et studii cum arte, et stationem super ueritatem rerum: et propter illud excusor a longitudine sermonis.	Now we have learned this through experience, due to the length of service and study with art, and position above truth in matters, and due to that excuse from the length of discourse.
Et si non esset, quia non licet huic libro meo, afferrem uobis secretum occultum in igne, et qualitatem operationis eius in corporibus expulsionis suae, qua expellit aegritudines sermone philosophico demonstratiuo, qui acueretur a mentibus uestris.	And if there were not, since it is not allowed to this book of mine, I would reveal to you a secret and hidden thing in fire, and the quality of its operation in bodily expulsions, which he uses to get rid of illnesses using philosophical demonstrative speech that could awaken your minds.
Et scitote filii, quod ipsi dissentiunt in tempore, in quo conuenit fieri cauterium, et ponunt melius tempus ueris.	And children, know that they disagree during the time when it is appropriate for a cauterization to happen and put off to better times of truth.
Et ego dico, quod cauterium conuenit in omni tempore: propterea, quod nocumentum accidens propter tempus submergitur in iuuamento, quod attrahitur cum cauterio.	And I say that a cauterization is appropriate at all times: therefore, harm caused by time is submerged in healing which is drawn towards the cauterization.
Et praecipue si cauterium est propter dolores ex doloribus necessariis, fortibus, festinis, qui non tolerant tarditatem: propterea quod timetur ex eis, quod accidat malicia quae est maior, quam paruum nocumentum intrans propter tempus.	And especially if a cauterization is for pains due to necessary, strong, urgent ones which do not tolerate delay: therefore because of fear that something worse, which is more harmful than the small harm caused by time, might happen from them.
Et non cadat in mentibus uestris o filii illud, quod non extimant, nisi uulgus et stolidi medici, scilicet quod illi aegritudini quae sanatur per cauterium, non est reditio semper: et ponunt illud consequens, et res non est sicut putant: propterea quod cauterium non est, nisi loco medicinae, quae alterat complexionem, et exiccat humiditates quae sunt caussae, quare accidunt dolores.	And do not let this thought take root in your minds, children, that they do not consider unless the common and foolish doctors say so: namely, that sicknesses which are being healed by cauterization always return. And they put forth this following consequence, making things seem as if they were not what people think: for a cauterization is only used when medicine fails, which alters complexion and dries out the moisture that causes pains.
Verumtamen cauterium superfluit super medicinam per uelocitatem ualetudinis suae, et uirtutem suae operationis, et uehementiam dominii sui: et possibile est, ut redeat aegritudo hora aliqua temporis secundum complexionem infirmi, et locationem aegritudinis suae, et uirtutem eius: et quod praeparatur in corpore eius ex aggregatione superfluitatum in eo: et quod peruenit ad ipsum in acquisitione sua ex cibis, et similibus illis ex caussis, nisi fit aegritudo, in qua administratur cauterium.	However, the cautery is useful over medicine due to the swiftness of his health and the effectiveness of his treatment, and the intensity of his control: it may happen that a period of weakness returns for some time according to the constitution of the sick person, and the location of his illness, and its effectiveness; and what is prepared in his body from the aggregation of excesses within him: and whatever arrives at him in acquisition through food, and similar things through causes, unless sickness occurs where the cautery is administered.
Aegritudo subtilis in membro paucarum superfluitatum, et humiditatum, sicut cauterium dentis, propter dolorem, et similia illi, possibile est enim, ut non redeat in eo ille dolor.	Subtle sickness in a part of few excesses and moisture, like the cautery for teeth due to pain, and similar things for him, it is possible that this pain does not return in him.
Sed illud fit in paucis.	But that happens in few cases.
At uero sermo uulgi iterum, quod cauterium est postremum medicinae, est sermo rectus: non ad illud quod ipsi intendunt in illo: quoniam ipsi credunt, quod non est curatio quae conferat cum medicina, neque cum alio post occasum cauterii.	But the discussion goes further, stating that cautery is the last of medicines, which is a correct statement: not about what they aim for in it; because they believe that there is no cure that comes with medicine, nor after the opportunity of cautery.
Res autem est econtrario illius, et intentio, quod cauterium est postremum medicinae, non est, nisi quod quando nos administramus modos curationis in aliqua aegritudinum, et non conferunt illae medicinae: deinde administramus in fine rei cauterium, et confert: tunc inde cadit, quod cauterium est postremum mediciuae, non secundum intentionem quam intelligunt uulgus et multistolidorum medicorum.	However, this is contrary to that and the intention; that cautery is the last of medicines is not true, unless when we administered methods of treatment in any illness, and those medicines did not bring relief. Then, we administer the cautery at the end of things, and it does bring relief: then it follows that cautery is the last of medicine, not according to the intention which the common people and many doctors understand.
Antiqui autem dixerunt, quod cauterium cum auro est melius, quam cauterium cum ferro: et non dixerunt illud, nisi propter aequalitatem auri, et sublimitatem substantiae suae: et dixerunt, quod non facit pus locus cauterii.	Ancient people said that the cautery with gold is better than the one made of iron. And they did not say this just because of the equality of gold and the quality of its substance but also because it doesn't create pus at the site of the cautery.
Verum non est illud absolute: quoniam ego iam probaui illud, et inueni, quod ipsum non facit illud in quibusdam corporibus absque aliis.	However, this is not absolutely true: because I have already tried it and found that it doesn't do that in some bodies without others.
Et cauterium cum ipso est bonum, et melius quam cum ferro, sicut dixerunt.	And a cautery with it is good and better than with iron, as they said.
Verumtamen quando tu ignis cauterium in igne ex auro, non declaratur tibi, quando ignitur secundum quantitatem quam uis, propter rubedinem auri: et quando properat ad ipsum frigus, et si addis super ipsum ignitionem, liquescit in igne, et uertitur in laminas.	However, when you heat the cautery in fire made from gold, it is not revealed to you how much heat according to your wish it needs due to the color of the gold: and as it approaches the coldness, and if you add heat above it, it melts in the fire and turns into sheets.
Quare cadit artifex ex illo in occupationem: et propter illud fit Cauterium cum ferro apud nos uelocius et propinquius, ex rectitudine ad operationem.	Therefore, the craftsman falls into employment from this: and because of this, we use a cautery with iron rather than gold, it is faster and closer to accuracy in operations.
Et ego quidem iam ordinaui hoc Capitulum in Cauterio, secundum capitula: et ordinaui ea a capite usque ad pedes: ut alleuient quaerenti illud quod uult ex eo.	And indeed, I have arranged this Chapter on the cautery according to its sections, and organized it from head to foot so that anyone seeking something can find what they want.
¶ De modo cauterizandi Caput in commissura coronali.	Chapter 1: On the method of applying a cautery to the forehead.
Caput II.	Chapter II.
Confert hic cauterizatio ad dominium humiditatis et frigiditatis super cerebrum: quae duae sunt caussae sodae, et multitudinis fluxus humorum ex capite ad partes oculorum et aurium, et multitudinis somni, et doloris dentium, et doloris gutturis: et uniuersaliter omnis aegritudinis, quae accidit ex frigiditate, sicut paralisis, et sodae, epilepsiae, et apoplexiae, et similia illis ex aegritudinibus.	This application of the cautery involves balancing moisture and coldness on the brain: these are the two causes that lead to excessive discharge of bodily fluids from the head to the eye and ear areas, as well as many other symptoms like dreams, tooth pain, throat pain, and all sorts of illnesses resulting from coldness such as paralysis, sodae (a type of epilepsy), epilepsy, apoplexy, and similar ailments.
Modus cauterizationis est, ut praecipias infirmo: ut euacuetur in primis cum medicina solutiua mundificante caput tribus noctibus, aut quatuor, secundum quod exigit uirtus infirmi, et eius aetas, et consuetudo eius.	The method of cautery application is to treat the sick: initially, cleanse their head with a purifying solution for three nights or four, according to what the strength of the patient requires, and their age, and their habits.
Deinde praecipe ei, ut radi faciat caput suum cum nouacula.	Then instruct him to wash his head with new water.
Deinde fac eum sedere inter manus tuas quadratum, ita quod iam posuit manus suas super pectus suum.	Then have him sit between your hands in a square position, so that his hands are already on his chest.
Deinde pone radicem palmae tuae super radicem nasi sui inter oculos suos.	Then place the root of your palm over the root of his nose between his eyes.
Vbicumque ergo peruenerit digitus tuus medius, signa locum illum cum incausto.	Therefore, whenever your middle finger goes into it, mark that place with an unburned brand.
Deinde igni Cauterium Oliuare: cuius haec est forma.	Then apply oil to the cauterizer: this is its form.
Deinde pone ipsum super locum signatum cum incausto, descensione, qua constringatur manus tua paulatim, et tu reuolues ipsum.	Then place it on the marked spot with an unburned brand, applying pressure, gradually tighten your hand and then rotate it.
Deinde leua manum tuam uelociter, et aspicias locum.	Then quickly lift your hand and you will see the spot.
Quod si uides iam detegi ex osse quantitatem capitis alkiel, aut quantitatem zeuherbi, tunc eleua manum tuam.	If you see already exposed from the bone, a quantity of alkali's head, or a quantity of zew herb, then lift your hand.
Et si non, itera manum tuam ferro ipso, aut cum alio ab ipso si infrigidatur: donec uideantur ossa, quae dixi tibi.	And if not, apply your hand with the iron itself, or use another that has been cooled down until you see the bones as I told you.
Deinde sume aliquid ex sale, et solue illud in aqua, et imbibe in ipso cotum, et pone super locum: et dimitte ipsum tribus diebus.	Then take some salt and dissolve it in water, then apply it to the affected area, and place it over the spot: and remove it after three days.
Deinde pone super ipsum cotum imbibitum in butyro, et dimitte illum super locum, donec destruatur eschara ignis.	Then place the soaked buttered substance over it, and remove it when the scab is destroyed by fire.
Deinde cura illud cum unguento tetrapharmacon, usquequo sanetur.	Then treat that with the fourfold ointment until it is healed.
Iam dixerunt, quod quanto uulnus plus remanet apertum, emittit pus: quare est melius et magis iuuatiuum.	They have said that the more of the wound remains open, pus is emitted from it; therefore, it is better and more beneficial.
Et dixerunt quidam eorum, ut cauterizetur cutis usque ad os: et teneatur Cauterium, donec aduratur quiddam spissitudinis ossis.	And some of them said that the skin should be cauterized up to the bone: and hold the cautery until some thickness of the bone is burned.
Deinde radatur post illud quod adustum est ex osse, deinde curetur.	Then it is sutured after that which has been prepared from the bone, and then treated.
Et dicunt alii, quod oportet ut cum cauterio perueniatur ad ultimum, donec imprimat in os impressionem for tem, ita quod cadat os, quod fit sicut forma kirate: aut instrumentum quod mulieres ponunt infuso alphabeti parui: et extimant, quod exspirantur ex hoc loco uapores capitis, et dimittatur uulnus apertum tempore longo.	And others say that it should be done with the cautery until one reaches the end, until an imprint of a tooth is made in the mouth, so that the mouth falls as if it were a form of a kirate: or an instrument that women place infused in miniature alphabet: and they think that vapors from the head escape from this point, and the wound should be left open for a long time.
Deinde curetur, donec consolidetur.	Then it is cured until it has hardened.
Mihi autem non uidentur hae duae species Cauterii omnino nisi in quibusdam hominibus secundum uiam timoris.	To me, these two kinds of cautery are not entirely distinguishable except in some people according to the way of fear.
Et dimittere ipsum, apud me est melius cum salute ipsius.	And to let it heal itself, for me it is better with the health of oneself.
Debilitatur enim caput ex solutione continuitatis ipsius naturalis: sicut testificati sumus in reliquis membris: et praecipue quando caput infirmi debile est natura: et species quidem Cauterii prima est magis salua et melior apud me, et ea utor: operare ergo cum ea in salute.	Indeed, the head weakens from the solution of its natural continuity: as we have testified with other body parts, and especially when the head is naturally weak: and indeed the first kind of cautery seems to be more beneficial and better for me, and I rely on that method, therefore acting upon it with regard to health.
¶ De modo cauterizandi capitis in dolore totius capitis.	Section 1: On the manner of applying cautery to the head when suffering from pain throughout the head.
Caput III.	Head Chapter III
Quando in toto Capite accidit dolor chronicus: et prolongatur illud in infirmo, et utitur hyeris, et cochiis, et caputpurgiis, et oleis, et empleumatis.	When a chronic headache occurs throughout the head: and if this lasts in an afflicted individual, they make use of herbs, baths, purgatives, oils, and enemas.
Et praecipue si iam cauterizatum est cauterio uno, quod narrauimus, et non confert ei aliquid ex illis: tunc considera.	And especially if it has already been treated with one cautery, as we have described, and nothing from that applies to him; then consider.
Nam si caput infirmi est fortis creationis natura, et non est debile, et inuenit frigus uehemens: tunc cauteriza cum cauterio alio sub illo parum.	For if the head is of strong natural creation and is not weak, and finds a sudden coldness: then apply cautery with another cautery underneath to that point slightly.
Deinde cauteriza ipsum super omne cornu capitis sui cauterio, do nec pertranseat cutis, et discooperiatur ex osse quantitas, quam narrauimus.	Then apply cautery over all the horns of their head with a cautery, so that it does not pass through the skin, and uncover the quantity from the bone as we described.
Et cauteriza ipsum cauterio uno in occipitio capitis sui, in loco qui nominatur uas: et est locus in quo ponitur uentosa: et eleua matum tuam in hoc, et non discooperias os.	And he cauterizes himself with a single cautery at the top of his head, at the place called the peak. This is the spot where suction is placed and your hand should be raised above it; you will not touch the mouth.
Infirmus enim inuenit propter illud dolorem uehementem, et diuersum a dolore reliquorum cauteriorum capitis omnium.	Indeed, he found relief from severe pain and a different kind of more intense head pain among all other types.
Et ego dicam hoc Cauterium in loco suo: et oportet quod sit cauterium, quo cauterizantur cornua capitis, et occiput eius subtilius cauterio, quo cauterizatur medium capitis.	And I shall speak of this as a cautery at its place: it must be a cautery used for cauterizing the horns of the head and the back of his head with a finer cautery that cauterizes the middle part of the head.
Et haec est forma eius.	And this is its form.
¶ De modo cauterizandi in hemicrania, tam cum medicina adustiua, quam cum ferro.	¶ On the method of cauterization for one-sided headaches, both with heated medicine and with iron.
Caput IIII.	Head IV.
Quando accidit in parte capitis dolor et soda, aut extenditur dolor usque ad oculum, et euacuatur cum medicinis mundificantibus caput, et administratur reliqua curatio, quam dixi in diuisionibus aegritudinum, et non confert illud totum: tunc cauterizatio in eo est secundum duos modos: aut cauterizatio cum medicina acuta comburente: aut cum ferro.	When pain and swelling occur on the head or the pain extends to the eye, and relief is sought with purging medicines for the head, and other treatments are administered as previously described in the divisions of complaints, without encompassing it entirely; then cauterization occurs in this way according to two methods: either by applying a cautery with a burning hot medicine: or with iron.
Cauterium autem cum medicina acuta comburente, est, ut accipias dentem unum allii, et excortices ipsum, et abscindas extremitates eius ex duobus lateribus.	And the cautery with a burning hot medicine is as follows: you take one tooth or similar object, remove its outer layer, and cut off its extremities from both sides.
Deinde scinde locum doloris in tempore cum phlebotomo lato, donec fiat in eo locus sub cute, in quo dens capitur.	Then divide the pain area while using a large bloodletting tool until you create a spot under the skin where the tooth is extracted.
Intromitte ergo eum in ipso sub cute, donec occultetur: deinde stringe super ipsum cum puluillo constrictione decenti, et dimitte ipsum quantitate quindecim horarum deinde solue eum, et extrahe allium, et dimitteuulnus duobus diebus, aut tribus: postea pone super ipsum cotum submersum in butyro, donec locus efficiat pus: deinde cura ipsum cum unguento usquequo sanetur.	Therefore, insert it into him beneath the skin until it disappears: then tighten it over it with a constriction fitting enough, and let it remain for fifteen hours. Then release it, apply butter to it until pus forms at the spot: afterwards treat it with ointment until it is fully healed.
Et si uis fac illud cum quibusdam medicinis comburentibus, quas ego scripsi in tractatu duodecimo, de Medieinis adurentibus.	And if you wish to perform this with some physicians who burn like I wrote in the twelfth treatise on those who are medicated with medieval remedies.
Cauterizatio uero eius cum ferro, est secundum hunc modum.	However, the cauterization with iron is according to this manner.
Igni Cauterium, cuius forma haec est.	Igneous Cauterization, whose form is as follows.
Et nominatur Clauilis: quoniam forma capitis eius est sicut forma claui, in quo est quiddam curuitatis, et in medio eius est quaedam eminentia parua.	And it is called the Claw: because its head's shape resembles that of a claw, where there is some curvature, and in the middle of it is a small prominence.
Deinde pone ipsum super locum, et retine manum tuam: et tu reuolue ferrum paulatim cum uelocitate: et sit quantitas quae aduritur ex spissitudine cutis, sicut medietas eius.	Then place it on the site and hold your hand. And you should move the iron gradually with speed: and the amount to be burned from the thickness of the skin should be like half of it.
Et eleua manum tuam, ut non aduratur arteria, quae est inferius, et accidat fluxus sanguinis.	And raise your hand so that the artery below is not burned and there is no flow of blood.
Deinde imbibe cotum in aqua salis, et pone super locum, et dimitte ipsum tribus diebus: deinde pone cotum cum butyro: postea cura cum unguento usquequo sanetur.	Then soak the wick in salt water and place it over the area, then remove it for three days. Then place the wick with butter; after that take care with ointment until fully healed.
Et si uis, cauteriza hanc hemicraniam cum extremitate cultellari secunda Cauterii.	And if you wish, perform this partial head cauterization with the second surgical instrument of the cautery.
Et caue ab incisione arteriae in hac hemicrania, non antiqua proprie.	And be careful not to make an old mistake near the cut area on this partial head.
¶ De modo cauteriezandi in hemicrania antiqua.	### On the method of cauterization for the old partial head.
Caput V.	Head V.
Quando curas hemicraniam, cum eo quod diximus ex curatione praecedente, et quod diximus in diuisionibus aegritudinum, et non confert curatio: et uides ex aegritudine, quod non sufficit ei quod diximus ex cauterio primo cum medicina, aut cum cauterio cum igne, tunc oportet ut ignias Cauterium cultellare, donec albificetur postquam signas super locum doloris cum linea, cuius longitudo sit medietas digiti, aut quasi illud: et depone manum tuam uice una, et stringe eam donec incidas arteriam, et peruenias usque ad os.	When you are treating a partial head, follow the treatment that we have discussed from the previous healing process, and consider what was said about divisions of illnesses. Do not compare this treatment to others. Observe the illness itself; if it is insufficient according to the first cauterization with medicine or with cauterization by fire, then you must use the second surgical instrument of cautery until the area turns white after the signs of pain appear as a line whose length is half of a finger, or somewhat like this. Hold your hand in one place, and press it until you touch the artery, and continue until you reach the mouth.
