Praefatio.	Preface.
Vocatus sum ergo ad eum: et properaui ad soluendum ligamentum: et consecuta est tranquillitas, et euasit a doloribus suis.	So I was called to him, and I hurried to loosen the ligature; then peace came, and he was freed from his pains.
Verumtamen corruptio iam confirmata erat in membro: et non potui refraenare ipsam.	However, the corruption was already confirmed in the member; and I could not stop it.
Pon ergo cessauit corruptio perambulare in membro, donec periit.	So, as the corruption ceased to spread in the member, it perished.
Et uidi medicum alium, qui perforauit apostema cancerosum: et ulceratum est post dies, donec magnificata est malicia eius cum domino ipsius.	And I saw another physician, who was probing the cancerous abscess; and after a few days, it became infected until the evil of the disease increased with its owner's condition.
Quod est, quia quando est cancer purus ex humore melancholico, tunc non oportet ut perueniatur ad eum cum ferro omnino, nisi sit in membro quod toleret, ut abscindatur totum eius.	This is because when the cancer is pure from a melancholy humor, then it should not be approached with iron at all unless it is in a member that can tolerate it so that the whole of it may be cut off.
Et propter illud o Filii, necesse est uobis, ut sciatis, quod operatio cum manu diuiditur in duas diuisiones: scilicet, operationem cui associatur salus: et operationem, cum qua est periculum in pluribus dispositionibus.	And because of that, children, it is necessary for you to know that surgery, when divided with the hand, is divided into two parts: namely, the operation associated with health, and the operation where there is danger in many dispositions.
Et ego iam excitaui in omni loco huius libri, in quo uenit operatio, in qua est terror et timor.	And I have already discussed at length in every section of this book where the operation lies that carries fear and trepidation.
Quare necesse est uobis, ut caueatis illud, et dimitatis ipsum: ut non inueniant stolidi uiam ad loquendum, et dehonestandum.	Therefore it is necessary for you to be careful and cautious so that you do not find foolish ways to speak and dishonor yourselves.
Accipite ergo mensuram cum sollicitudine et protectione, et infirmos uestros cum facilitate et firmitudine, et utimini uia meliore perducente gratia Dei ad salutem et successionem laudabilem: et dimittite aegritudines terribiles difficilis sanationis: et tollite animas uestras ab eo quod facit uos timere, ut ingrediatur super uos haesitatio in fide uestra et commodo uestro.	Therefore, take care with caution and protection, and tend to your patients with ease and firmness, and use the better way leading to grace from God for a commendable salvation and succession; and let go of terrible afflictions difficult to heal; and free your minds from what makes you fear, so that hesitation may enter into your faith and advantage.
Est enim magis remanens ad gloriam uestram, et sublimius in mundo isto, et postremo ad quantitates uestras.	For it remains more for your glory, and higher in this world, and finally for the extent of your power.
Galenus enim iam dixit in quibusdam suis admonitionibus.	Galen indeed has already said in some of his precepts.
Non medicetis aegritudinem malam: ne nominemini medici mali.	Do not treat a bad illness; do not call yourself a bad doctor.
Iam autem diuisi hunc Tractatum secundum tria Capitula. ¶	I have, however, divided this Treatise into three Chapters.
Capitulum primum.	**First Chapter**
De Cauterio cum igne, et Cauterio cum medicina acuta, capitulatum, et ordinatum a capite usque ad pedes, et formis instrumentorum, et ferramentis Cauterii: et omni quod necessarium est in operatione. ¶	On cauterization with fire and acute medicine, this chapter deals with the forms and arrangement from head to foot, and the shapes of surgical instruments and cautery tools, as well as everything necessary for the procedure.
Capitulum secundum.	**Second Chapter**
De sectione et perforatione, phlebotomia et uentosis, et uulneribus: et extractione sagittarum, et similibus illius: et totum capitulatum, ordinatum formis instrumentorum. ¶	On section and perforation, phlebotomy and venesection, and wounds: the extraction of arrows and similar foreign bodies, and all the chapter is arranged according to the forms of instruments.
Capitulum tertium.	**Third Chapter**
De restauratione, et dislocatione, et curatione torsionis, et similibus illius: capitulatum, ordinatum a capite usque ad pedes, et formis instrumentorum.	On restoration, dislocation, and treatment of torsion, and similar conditions, this chapter is arranged from head to foot according to the forms of instruments.
Soli Deo Gloria.	To God alone be glory.
Liber Chirurgici Albucasis.	**Albucasis' Surgical Textbook**
Pars I.	**Part I:**
¶ De Iuuamento, et Nocumento Cauterii: et quibus complexionibus conueniat, et quo tempore: et si cum ferro, uel auro.	On healing and damage from cauterization: what types of wounds it is suitable for, and when; and if with iron or gold.
Caput I.	**Chapter I**
Sed Ante Quidem Quam rememorer operationis cum eo, oportet ut dicam qualitatem Iuuamentorum eius, et Nocumentorum ipsius: et in qua complexione exhibeatur.	But before we proceed with the description of operations, it is necessary to speak of the qualities of healing and damaging factors, and in what types of wounds they manifest.
Dico ergo, quod sermo de qualitate iuuamenti Cauterii, et nocumenti eius, est sermo prolixus, et subtilis, scientia, et secretum occultum.	I say therefore that discourse on the quality of cauterization and its damage is lengthy and subtle, a knowledge and hidden secret.
Etiam locuta fuit in eo multitudo sapientum, et dissenserunt in eo: et mihi quidem sufficit parum ex sermonibus eorum, timens prolongationem.	Many learned men have also spoken on this topic and disagreed; for me, however, a brief summary of their statements is sufficient, lest I prolong the discussion.
Dico ergo, quod Cauterium confert uniuersaliter omni complexioni, quae est cum materia, et absque materia: excaeptis duabus complexionibus, quae sunt complexio calida absque materia, et complexio sicca absque materia.	I say therefore that cautery applies universally to every type of wound that involves matter or lacks it; excepting two types of wounds, which are the hot wound without matter and the dry wound without matter.
In complexione autem calida et sicca cum materia dissenserunt.	However, there is disagreement between them regarding the hot and dry wound with matter.
Quidam enim dixerunt, quod Cauterium iuuatiuum est in ea.	Some said that cautery is beneficial for those wounds.
Et dixerunt alii contrarium illius, scilicet quod Cauterium non est conueniens in aegritudine, quae est ex caliditate et siccitate: quoniam natura ignis est caliditas: et inconueniens est, ut sanetur ex agritudine calida et sicca, cum calido et sicco.	And others said the contrary to him, namely that cautery is not suitable for a disease arising from heat and dryness, because the nature of fire is heat, and it is unsuitable for healing from a hot and dry disease with heat and dryness.
Et dixit ille qui dicit contrarium illius: quod per Cauterium fit iuuamentum in omni aegritudine calida et sicca, quae accidit in corporibus hominum: quoniam quando tu comparas corpus hominis, et humiditates eius, ad complexionem ignis, inuenis corpus hominis frigidum.	And he who says the contrary to him replied: "Cautery is a remedy for every hot and dry disease that occurs in human bodies, because when you compare the human body and its humors to the fire's complexion, you find the human body cold.
Et ego quidem dico per sermonem eius: quia ex perimentum iam detexit mihi illud aliquotiens.	And I myself say by his words: for I have already tested it several times from experience.
Verumtamen non oportet, ut ueniat super illud, nisi qui iam probatus est, et exercitatus in capitulo Cauterii exercitio ultimo, et cognouit diuersitatem complexionum hominum, et dispositionem aegritudinum in se ipsis, et caussas earum, et accidentia ipsarum, et spacium temporis earum.	However, one should not approach it unless they have already been tested and practiced in the final chapter of cautery, and have understood the variety of human complexions, the disposition of diseases within themselves, their causes, the events that befall them, and the space of time for their duration.
Ex reliquis autem complexionibus non est super uos timor: et praecipue in aegritudinibus frigidis et humidis.	From the other complexions, there is no need for fear, especially in cold and wet diseases.
Iam enim conuenerunt omnes medici super eas: et non dissenserunt in iuuamento cum Cauterio in eis.	For indeed all doctors have agreed upon these things, and they do not disagree on the use of cautery for them.
Et scitote filii, quod ex secreto curationis per Cauterium cum igne, et bonitate eius super Cauterium cum medicina comburente est: quoniam ignis est simplex, cuius actio non peruenit, nisi ad membrum quod cauterisatur: et non nocet membro alio coniuncto cum eo, nisi nocumento paruo.	And know, my children, that from the secret of healing by cautery with fire, and the goodness of it over cautery with medicated substances, is because fire is simple, whose action does not reach unless to the member to be cauterized, and it does not harm another member joined with it, unless in a slight way.
Medicinae uero comburentis actio peruenit ad illud quod elongatur ex membris: et fortasse facit accidere in membro aegritudinem difficilis sanationis, et fortasse interficit.	The action of medicine that fights against disease indeed reaches that which is stretched out from the body part, and perhaps causes difficulty in healing the disease in the body part, and perhaps it kills.
Ignis autem propter subtilitatem suam et bonitatem substantiae suae, non facit illud, nisi superfluat.	Fire, however, because of its subtlety and the goodness of its substance, does not cause it (damage) unless it becomes excessive.
Iam uero innotuit nobis illud per experimentum, propter longitudinem seruitutis et studii cum arte, et stationem super ueritatem rerum: et propter illud excusor a longitudine sermonis.	Indeed, through experience, because of the length of service and study with art, and the focus on the truth of things, and because of that, I am excusing the length of this speech.
Et si non esset, quia non licet huic libro meo, afferrem uobis secretum occultum in igne, et qualitatem operationis eius in corporibus expulsionis suae, qua expellit aegritudines sermone philosophico demonstratiuo, qui acueretur a mentibus uestris.	And if not, because it is not permitted to this book of mine, I will present to you a hidden secret about fire, and the quality of its operation in expelling bodies, by which it expels diseases through philosophical discourse, sharpened by your minds.
Et scitote filii, quod ipsi dissentiunt in tempore, in quo conuenit fieri cauterium, et ponunt melius tempus ueris.	And know, children, that they disagree in the time when it comes to making cautery, and they set a better time for the wound.
Et ego dico, quod cauterium conuenit in omni tempore: propterea, quod nocumentum accidens propter tempus submergitur in iuuamento, quod attrahitur cum cauterio.	And I say that cautery is appropriate in every time: because the damage caused by chance through time is submerged in the healing brought about with cauterization.
Et praecipue si cauterium est propter dolores ex doloribus necessariis, fortibus, festinis, qui non tolerant tarditatem: propterea quod timetur ex eis, quod accidat malicia quae est maior, quam paruum nocumentum intrans propter tempus.	And especially if cauterization is for necessary pains from strong, urgent pains that do not tolerate delay: because it is feared from them that a greater harm will occur than the slight damage caused by time's passing.
Et non cadat in mentibus uestris o filii illud, quod non extimant, nisi uulgus et stolidi medici, scilicet quod illi aegritudini quae sanatur per cauterium, non est reditio semper: et ponunt illud consequens, et res non est sicut putant: propterea quod cauterium non est, nisi loco medicinae, quae alterat complexionem, et exiccat humiditates quae sunt caussae, quare accidunt dolores.	And let not that notion fall into your minds, O sons, which they do not appreciate, except for common and stupid doctors; namely, that the illness which is healed by cauterization does not always return: and they attribute its consequences, and the matter is not as they think. For cauterization is only where medicine alters the complexion and dries up the humidities which are the causes of pains.
Verumtamen cauterium superfluit super medicinam per uelocitatem ualetudinis suae, et uirtutem suae operationis, et uehementiam dominii sui: et possibile est, ut redeat aegritudo hora aliqua temporis secundum complexionem infirmi, et locationem aegritudinis suae, et uirtutem eius: et quod praeparatur in corpore eius ex aggregatione superfluitatum in eo: et quod peruenit ad ipsum in acquisitione sua ex cibis, et similibus illis ex caussis, nisi fit aegritudo, in qua administratur cauterium.	However, cauterization exceeds medicine in the speed of its healing, and the strength of its operation, and the certainty of its mastery; and it is possible that the illness returns after a certain time according to the complexion of the patient, and the location of his illness, and its strength; and what is prepared in his body from the accumulation of superfluities in him. And it comes to itself in acquiring its causes from food and similar things, unless an illness occurs in which cauterization is administered.
Aegritudo subtilis in membro paucarum superfluitatum, et humiditatum, sicut cauterium dentis, propter dolorem, et similia illi, possibile est enim, ut non redeat in eo ille dolor.	A subtle illness in a member due to a few superfluities and humidities, such as cauterization on a tooth because of pain and similar things, is possible; for it may not return in that place the same pain.
Sed illud fit in paucis.	But that happens rarely.
At uero sermo uulgi iterum, quod cauterium est postremum medicinae, est sermo rectus: non ad illud quod ipsi intendunt in illo: quoniam ipsi credunt, quod non est curatio quae conferat cum medicina, neque cum alio post occasum cauterii.	In truth, the common opinion that cauterization is the last resort of medicine is a correct statement; not what they intend by it, for they believe there is no cure that can be achieved with medicine or any other means after the opportunity for cauterization has passed.
Res autem est econtrario illius, et intentio, quod cauterium est postremum medicinae, non est, nisi quod quando nos administramus modos curationis in aliqua aegritudinum, et non conferunt illae medicinae: deinde administramus in fine rei cauterium, et confert: tunc inde cadit, quod cauterium est postremum mediciuae, non secundum intentionem quam intelligunt uulgus et multistolidorum medicorum.	But the contrary is true; the cautery is the last resort of medicine, not unless when we apply methods of treatment to certain illnesses and they do not help, then we apply cautery at the end, which brings about relief. Thus, what is meant by the cautery being the last resort of medicine, according to popular understanding and many physicians, is false.
Antiqui autem dixerunt, quod cauterium cum auro est melius, quam cauterium cum ferro: et non dixerunt illud, nisi propter aequalitatem auri, et sublimitatem substantiae suae: et dixerunt, quod non facit pus locus cauterii.	However, they said that cautery with gold is better than cautery with iron; and they did not say this unless because of the equality of gold and the subtlety of its substance; and they said that cautery does not cause pus in the wound.
Verum non est illud absolute: quoniam ego iam probaui illud, et inueni, quod ipsum non facit illud in quibusdam corporibus absque aliis.	That is not entirely true; for I have already tested it and found that it does not work the same way in all bodies without others.
Et cauterium cum ipso est bonum, et melius quam cum ferro, sicut dixerunt.	And cautery with gold itself is good, and better than with iron, as they said.
Verumtamen quando tu ignis cauterium in igne ex auro, non declaratur tibi, quando ignitur secundum quantitatem quam uis, propter rubedinem auri: et quando properat ad ipsum frigus, et si addis super ipsum ignitionem, liquescit in igne, et uertitur in laminas.	However, when you use fire cautery with gold over fire according to the amount you desire because of the redness of gold, and if it is heated too much, it melts in the fire and turns into layers.
Quare cadit artifex ex illo in occupationem: et propter illud fit Cauterium cum ferro apud nos uelocius et propinquius, ex rectitudine ad operationem.	Therefore, the artisan falls from that work and because of it, cautery with iron becomes more convenient and closer to us, as a result of its suitability for practice.
Et ego quidem iam ordinaui hoc Capitulum in Cauterio, secundum capitula: et ordinaui ea a capite usque ad pedes: ut alleuient quaerenti illud quod uult ex eo.	And I have indeed now arranged this Chapter on Wound Care, according to the chapters: and I have ordered them from head to foot, so that he who seeks anything from it may find it.
¶ De modo cauterizandi Caput in commissura coronali.	**On the Method of Cauterization for the Forehead at the Temple Joint.**
Caput II.	**Head II.**
Confert hic cauterizatio ad dominium humiditatis et frigiditatis super cerebrum: quae duae sunt caussae sodae, et multitudinis fluxus humorum ex capite ad partes oculorum et aurium, et multitudinis somni, et doloris dentium, et doloris gutturis: et uniuersaliter omnis aegritudinis, quae accidit ex frigiditate, sicut paralisis, et sodae, epilepsiae, et apoplexiae, et similia illis ex aegritudinibus.	**Herein is described the cauterization that rules over moisture and coldness upon the brain: these two are causes of fever, and the great flow of humors from the head to the eyes and ears, and the abundance of sleep, and toothache, and throat pain, and in general all illness arising from coldness, such as paralysis, fever, epilepsies, apoplexies, and similar illnesses.**
Modus cauterizationis est, ut praecipias infirmo: ut euacuetur in primis cum medicina solutiua mundificante caput tribus noctibus, aut quatuor, secundum quod exigit uirtus infirmi, et eius aetas, et consuetudo eius.	**The method of cauterization is as follows: first, you must persuade the patient: to purge the head thoroughly with a cleansing medicine three or four nights in succession, according to the condition of the patient's strength, age, and habits.**
Deinde praecipe ei, ut radi faciat caput suum cum nouacula.	**Then instruct him to make incisions on his head with a razor.**
Deinde fac eum sedere inter manus tuas quadratum, ita quod iam posuit manus suas super pectus suum.	**Then have him sit between your hands in such a way that he has already placed his hands on his chest.**
Deinde pone radicem palmae tuae super radicem nasi sui inter oculos suos.	Then place the root of your palm on the root of your nose between your eyes.
Vbicumque ergo peruenerit digitus tuus medius, signa locum illum cum incausto.	Whenever therefore your middle finger touches it, mark that place with an unhealed wound.
Deinde igni Cauterium Oliuare: cuius haec est forma.	Then use a cautery with oil: which has this form.
Deinde pone ipsum super locum signatum cum incausto, descensione, qua constringatur manus tua paulatim, et tu reuolues ipsum.	Then place the same on the marked place with an unhealed wound, gradually lowering your hand, and you will turn it around.
Deinde leua manum tuam uelociter, et aspicias locum.	Then quickly withdraw your hand, and look at the place.
Quod si uides iam detegi ex osse quantitatem capitis alkiel, aut quantitatem zeuherbi, tunc eleua manum tuam.	Which if you see has now removed from the bone the amount of the skull or the amount of the zinc, then withdraw your hand.
Et si non, itera manum tuam ferro ipso, aut cum alio ab ipso si infrigidatur: donec uideantur ossa, quae dixi tibi.	And if not, repeat your hand with the same iron or another until you see the bones that I have told you.
Deinde sume aliquid ex sale, et solue illud in aqua, et imbibe in ipso cotum, et pone super locum: et dimitte ipsum tribus diebus.	Then add some salt, dissolve it in water, and soak the cloth in it, then place it on the place, and leave it for three days.
Deinde pone super ipsum cotum imbibitum in butyro, et dimitte illum super locum, donec destruatur eschara ignis.	Then place the cloth soaked in butter on top of it, and leave it over the place until the scar from the fire is destroyed.
Deinde cura illud cum unguento tetrapharmacon, usquequo sanetur.	Then it is treated with a four-ingredient ointment until it heals.
Iam dixerunt, quod quanto uulnus plus remanet apertum, emittit pus: quare est melius et magis iuuatiuum.	They also said that the deeper and more open the wound remains, the more pus it emits; therefore, it is better and more curable.
Et dixerunt quidam eorum, ut cauterizetur cutis usque ad os: et teneatur Cauterium, donec aduratur quiddam spissitudinis ossis.	And some of them said that the skin should be cauterized from the mouth to the anus; and hold the cautery until something thick from the bone is burned.
Deinde radatur post illud quod adustum est ex osse, deinde curetur.	Then it is smoothed after what is burned from the bone, then it is treated.
Et dicunt alii, quod oportet ut cum cauterio perueniatur ad ultimum, donec imprimat in os impressionem for tem, ita quod cadat os, quod fit sicut forma kirate: aut instrumentum quod mulieres ponunt infuso alphabeti parui: et extimant, quod exspirantur ex hoc loco uapores capitis, et dimittatur uulnus apertum tempore longo.	And others say that it is necessary to use a cautery until it leaves an impression in the bone so deep that the tooth falls out, which is done like a horn; or an instrument that women put into their vulvas when giving birth: and they think that vapors from this place are exhaled through the open wound over time.
Deinde curetur, donec consolidetur.	Then it is treated until it solidifies.
Mihi autem non uidentur hae duae species Cauterii omnino nisi in quibusdam hominibus secundum uiam timoris.	However, these two types of cautery do not at all appear to me except in some people according to their fear.
Et dimittere ipsum, apud me est melius cum salute ipsius.	And to leave it alone is better for my health.
Debilitatur enim caput ex solutione continuitatis ipsius naturalis: sicut testificati sumus in reliquis membris: et praecipue quando caput infirmi debile est natura: et species quidem Cauterii prima est magis salua et melior apud me, et ea utor: operare ergo cum ea in salute.	The head becomes weakened by the dissolution of its natural continuity, as we have witnessed in the other members, and especially when the head is naturally weak and feeble, then the first species of cautery is more healthy and better for me, and I use it in my operations to preserve health.
¶ De modo cauterizandi capitis in dolore totius capitis.	Regarding the method of cauterizing the head when it is in pain throughout the head.
Caput III.	Head III.
Quando in toto Capite accidit dolor chronicus: et prolongatur illud in infirmo, et utitur hyeris, et cochiis, et caputpurgiis, et oleis, et empleumatis.	When a chronic pain occurs throughout the head and persists, becoming severe, it is treated with herbs, poultices, hot compresses, oils, and emollients.
Et praecipue si iam cauterizatum est cauterio uno, quod narrauimus, et non confert ei aliquid ex illis: tunc considera.	And especially if it has already been cauterized with one of the cauteries we have mentioned and does not benefit from them, then consider this.
Nam si caput infirmi est fortis creationis natura, et non est debile, et inuenit frigus uehemens: tunc cauteriza cum cauterio alio sub illo parum.	For if the weak head is of strong constitution by nature and is not feeble, and it suddenly feels a freezing cold, then cauterize below that point with another cautery, sparingly.
Deinde cauteriza ipsum super omne cornu capitis sui cauterio, do nec pertranseat cutis, et discooperiatur ex osse quantitas, quam narrauimus.	Then cauterize the entire head with your cautery, without letting it penetrate the skin, and expose the amount from the bone as we have mentioned.
Et cauteriza ipsum cauterio uno in occipitio capitis sui, in loco qui nominatur uas: et est locus in quo ponitur uentosa: et eleua matum tuam in hoc, et non discooperias os.	And cauterize the center of the head with one cautery at the place called the "vas" (a term for a blood vessel or artery), which is the place where the flow is strongest, and raise your heat upon it so that you do not expose the bone.
Infirmus enim inuenit propter illud dolorem uehementem, et diuersum a dolore reliquorum cauteriorum capitis omnium.	The patient indeed suffers from that constant pain, as well as various pains distinct from those of the other parts of the head.
Et ego dicam hoc Cauterium in loco suo: et oportet quod sit cauterium, quo cauterizantur cornua capitis, et occiput eius subtilius cauterio, quo cauterizatur medium capitis.	And I will say that this cauterization should be done in its place: and it is necessary that there be a cauterizing instrument for the horns of the head, and a milder cauterizing instrument for the back of his head, through which the middle of the head is cauterized.
Et haec est forma eius.	And this is its form.
¶ De modo cauterizandi in hemicrania, tam cum medicina adustiua, quam cum ferro.	§ Regarding the cauterization of hemicrania, it should be done both with heated medicines and with iron.
Caput IIII.	Head IV.
Quando accidit in parte capitis dolor et soda, aut extenditur dolor usque ad oculum, et euacuatur cum medicinis mundificantibus caput, et administratur reliqua curatio, quam dixi in diuisionibus aegritudinum, et non confert illud totum: tunc cauterizatio in eo est secundum duos modos: aut cauterizatio cum medicina acuta comburente: aut cum ferro.	When a painful and persistent sensation occurs in a part of the head, or the pain extends to the eye, and it is drained with purifying medicines for the head, and the remaining treatment is administered as I mentioned in the divisions of ailments, but it does not alleviate the entire condition, then cauterization should be done in that area according to two methods: either cauterization with heated medicine burning it, or with iron.
Cauterium autem cum medicina acuta comburente, est, ut accipias dentem unum allii, et excortices ipsum, et abscindas extremitates eius ex duobus lateribus.	However, cauterization with heated medicine burning it involves taking a tooth from one person and its own skin, and cutting off the extremities of it on both sides.
Deinde scinde locum doloris in tempore cum phlebotomo lato, donec fiat in eo locus sub cute, in quo dens capitur.	Then, cut the place of pain with a phlebotomist's side, until a place beneath the skin where the tooth is caught, is formed.
Intromitte ergo eum in ipso sub cute, donec occultetur: deinde stringe super ipsum cum puluillo constrictione decenti, et dimitte ipsum quantitate quindecim horarum deinde solue eum, et extrahe allium, et dimitteuulnus duobus diebus, aut tribus: postea pone super ipsum cotum submersum in butyro, donec locus efficiat pus: deinde cura ipsum cum unguento usquequo sanetur.	Therefore, introduce it into the flesh itself until it is hidden; then tighten it with a delicate constriction and leave it for fifteen hours, then loosen it and extract another, and leave the wound uncovered for two or three days; afterwards, place a cloth soaked in butter on top of it until the pus has formed; finally, treat it with ointment until it heals.
Et si uis fac illud cum quibusdam medicinis comburentibus, quas ego scripsi in tractatu duodecimo, de Medieinis adurentibus.	And if you wish to do that with certain burning medicines, as I have written in the twelfth chapter of the book on drugs, then apply them.
Cauterizatio uero eius cum ferro, est secundum hunc modum.	Indeed, cauterization with iron is done in this manner.
Igni Cauterium, cuius forma haec est.	The burning cautery, whose form is as follows.
Et nominatur Clauilis: quoniam forma capitis eius est sicut forma claui, in quo est quiddam curuitatis, et in medio eius est quaedam eminentia parua.	And it is called the claw cautery, because its form resembles a claw, in which there is something of curvature, and in its middle there is a small eminence.
Deinde pone ipsum super locum, et retine manum tuam: et tu reuolue ferrum paulatim cum uelocitate: et sit quantitas quae aduritur ex spissitudine cutis, sicut medietas eius.	Then place it on the spot and hold your hand, and slowly turn the iron with velocity; and the amount that is cauterized should be according to the thickness of the skin, as its halfway point.
Et eleua manum tuam, ut non aduratur arteria, quae est inferius, et accidat fluxus sanguinis.	And raise your hand so as not to burn the artery below, which would cause blood flow.
Deinde imbibe cotum in aqua salis, et pone super locum, et dimitte ipsum tribus diebus: deinde pone cotum cum butyro: postea cura cum unguento usquequo sanetur.	Next, soak the bandage in a solution of salt water and place it over the wound, leaving it for three days. Then apply butter to the bandage, and afterwards treat with ointment until healed.
Et si uis, cauteriza hanc hemicraniam cum extremitate cultellari secunda Cauterii.	And if it be necessary, cauterize this hemicranium with the edge of a knife according to the art of cautery.
Et caue ab incisione arteriae in hac hemicrania, non antiqua proprie.	And take care from the incision of the artery in this hemicranium, not too far or too shallow.
¶ De modo cauteriezandi in hemicrania antiqua.	§ Concerning the method of cautery in ancient hemicranium.
Caput V.	Head V.
Quando curas hemicraniam, cum eo quod diximus ex curatione praecedente, et quod diximus in diuisionibus aegritudinum, et non confert curatio: et uides ex aegritudine, quod non sufficit ei quod diximus ex cauterio primo cum medicina, aut cum cauterio cum igne, tunc oportet ut ignias Cauterium cultellare, donec albificetur postquam signas super locum doloris cum linea, cuius longitudo sit medietas digiti, aut quasi illud: et depone manum tuam uice una, et stringe eam donec incidas arteriam, et peruenias usque ad os.	When treating a hemicranium, as we mentioned in the previous treatment and in the division of ailments, and if this treatment does not help: and you see that the illness does not suffice with the first cauterization with medicine or with cauterization with fire, then it is necessary to make the cautery with a knife until it turns white after marking on the site of pain with a line, whose length is half a finger, or something like that; and place your hand once with pressure, and tighten it until you cut the artery and reach the jaw.
Verumtamen necesse est tibi, ut caueas a continuatione mandibulae, quae mouetur apud masticationem, ne aduratur latus, aut neruus qui mouet ipsam, unde accidat spasmus.	However, it is necessary for you to be cautious about the continuation of the jawbone, which moves during chewing, so that it does not burn the side or the nerve that moves it, from which spasm may occur.
