Praefatio.	 Preface.
Quod est, quia quando est cancer purus ex humore melancholico, tunc non oportet ut perueniatur ad eum cum ferro omnino, nisi sit in membro quod toleret, ut abscindatur totum eius.	 That is because when the cancer is pure from black bile humor, then it should not be approached with iron at all unless it is on a part that can bear to have it completely removed.
Et propter illud o Filii, necesse est uobis, ut sciatis, quod operatio cum manu diuiditur in duas diuisiones: scilicet, operationem cui associatur salus: et operationem, cum qua est periculum in pluribus dispositionibus.	 And for this reason my son, it is necessary that you know that the surgery is divided into two divisions: namely, the operation associated with healing, and the operation where there are dangers in many dispositions.
Et ego iam excitaui in omni loco huius libri, in quo uenit operatio, in qua est terror et timor.	 And I have already aroused at all points of this book, where the surgery comes with fear and trembling.
Quare necesse est uobis, ut caueatis illud, et dimitatis ipsum: ut non inueniant stolidi uiam ad loquendum, et dehonestandum.	 Why it is necessary for you to beware of that, and diminish it: so the foolish may not find a way to speak about it, and dishonor it.
Accipite ergo mensuram cum sollicitudine et protectione, et infirmos uestros cum facilitate et firmitudine, et utimini uia meliore perducente gratia Dei ad salutem et successionem laudabilem: et dimittite aegritudines terribiles difficilis sanationis: et tollite animas uestras ab eo quod facit uos timere, ut ingrediatur super uos haesitatio in fide uestra et commodo uestro.	 Therefore, receive the measure with care and protection, and treat the weak among you with ease and firmness, and make use of a better way by the grace of God leading to health and praisewem: and dismiss grievous diseases difficult to heal: and lift up your spirits from that which makes you tremble, so there may be hesitation over you in your faith and comfort.
Est enim magis remanens ad gloriam uestram, et sublimius in mundo isto, et postremo ad quantitates uestras.	 For it remains more to your glory, and higher in this world, and finally to the extent of yours.
Galenus enim iam dixit in quibusdam suis admonitionibus.	 For indeed Galen has said in some of his exhortations.
Non medicetis aegritudinem malam: ne nominemini medici mali.	 You do not heal the bad illness: do not call me physician of evil.
Iam autem diuisi hunc Tractatum secundum tria Capitula. ¶	 Now however this Treatise is divided into three Chapters.
Capitulum primum.	 Chapter one.
De Cauterio cum igne, et Cauterio cum medicina acuta, capitulatum, et ordinatum a capite usque ad pedes, et formis instrumentorum, et ferramentis Cauterii: et omni quod necessarium est in operatione. ¶	 The chapter of the Burning with Fire and the Burning with Acute Medicine, arranged from head to feet, and forms of instruments, and tools for Cutting: and all that is necessary for surgery.
Capitulum secundum.	 Chapter two.
De sectione et perforatione, phlebotomia et uentosis, et uulneribus: et extractione sagittarum, et similibus illius: et totum capitulatum, ordinatum formis instrumentorum. ¶	 The chapter of Amputation and Perforation, Phlebotomy and Pneumatism, Wounds: and Extraction of Arrows, and similar things: and the whole chapter, arranged according to forms of instruments.
Capitulum tertium.	 Chapter Three.
De restauratione, et dislocatione, et curatione torsionis, et similibus illius: capitulatum, ordinatum a capite usque ad pedes, et formis instrumentorum.	 Of restoration, and dislocation, and treatment of torticollis, and suchlike: the chapter is ordered from head to feet, and forms of instruments.
Soli Deo Gloria.	 To God alone the glory.
Liber Chirurgici Albucasis.	 Book of Surgeon Albucasis.
Pars I.	 Part One.
¶ De Iuuamento, et Nocumento Cauterii: et quibus complexionibus conueniat, et quo tempore: et si cum ferro, uel auro.	 § On Wounding and Harm of Cautery: and with which conditions it agrecuires, and when to apply: and if used with iron, or gold.
Caput I.	 Chapter One.
Sed Ante Quidem Quam rememorer operationis cum eo, oportet ut dicam qualitatem Iuuamentorum eius, et Nocumentorum ipsius: et in qua complexione exhibeatur.	 But before recalling the procedure with that, it must be stated what are the quality of its Wounds and Hurtfulness: and how it is to be presented.
Dico ergo, quod sermo de qualitate iuuamenti Cauterii, et nocumenti eius, est sermo prolixus, et subtilis, scientia, et secretum occultum.	 Therefore I say that the speech on the quality of Wounding and Hurtfulnness of Cautery is a long, subtle discourse, a scientific knowledge, and an obscured mystery.
Etiam locuta fuit in eo multitudo sapientum, et dissenserunt in eo: et mihi quidem sufficit parum ex sermonibus eorum, timens prolongationem.	 Also many wise men have spoken on that matter and they disagreed among themselves: but for me it is enough with their speeches, fearing prolixity.
Dico ergo, quod Cauterium confert uniuersaliter omni complexioni, quae est cum materia, et absque materia: excaeptis duabus complexionibus, quae sunt complexio calida absque materia, et complexio sicca absque materia.	 Therefore I say that Cautery provides universally to all conditions which are with matter, and without matter: except for two conditions which are the hot condition without matter, and the dry one without matter.
In complexione autem calida et sicca cum materia dissenserunt.	 For the condition of being warm and dry with matter they disagreed.
Quidam enim dixerunt, quod Cauterium iuuatiuum est in ea.	 Some have said that Cautery is beneficial for that.
Et dixerunt alii contrarium illius, scilicet quod Cauterium non est conueniens in aegritudine, quae est ex caliditate et siccitate: quoniam natura ignis est caliditas: et inconueniens est, ut sanetur ex agritudine calida et sicca, cum calido et sicco.	 And others said the opposite of that, namely that Cautery is not suitable for an ailment which is from warmth and dryness; because nature of fire is warmth: and it does not suit to cure something with warmth and dryness if it comes from warmth and dryness.
Et dixit ille qui dicit contrarium illius: quod per Cauterium fit iuuamentum in omni aegritudine calida et sicca, quae accidit in corporibus hominum: quoniam quando tu comparas corpus hominis, et humiditates eius, ad complexionem ignis, inuenis corpus hominis frigidum.	 And he who says the opposite of that said: that there is wounding by Cautery on any warmth and dry ailment which occurs in human bodies; because when you compare the body of man with his humidities to the nature of fire, you find the body of man cold.
Et ego quidem dico per sermonem eius: quia ex perimentum iam detexit mihi illud aliquotiens.	 And indeed I say through him: because from experience he has already shown me that several times.
Verumtamen non oportet, ut ueniat super illud, nisi qui iam probatus est, et exercitatus in capitulo Cauterii exercitio ultimo, et cognouit diuersitatem complexionum hominum, et dispositionem aegritudinum in se ipsis, et caussas earum, et accidentia ipsarum, et spacium temporis earum.	 However, it is not necessary for him to come upon this unless he has already been tested and trained in the last exercise of Chapter Cautery, and has known the variety of human constitutions, and the disposition of diseases within themselves, and their causes, and incidents of those, and the duration of time.
Ex reliquis autem complexionibus non est super uos timor: et praecipue in aegritudinibus frigidis et humidis.	 However, regarding the other constitutions there is no fear for you: especially in cold and moist diseases.
Iam enim conuenerunt omnes medici super eas: et non dissenserunt in iuuamento cum Cauterio in eis.	 For now all physicians have agreed on these, and they did not disagree with the healing by cautery for them.
Et scitote filii, quod ex secreto curationis per Cauterium cum igne, et bonitate eius super Cauterium cum medicina comburente est: quoniam ignis est simplex, cuius actio non peruenit, nisi ad membrum quod cauterisatur: et non nocet membro alio coniuncto cum eo, nisi nocumento paruo.	 And know you children that from the secret treatment by Cautery with fire is superior to Cautery with burning medicine, for fire is simple and its action does not reach except to the part that is cauterized: and it does not harm another connected limb with that one, unless a slight injury.
Medicinae uero comburentis actio peruenit ad illud quod elongatur ex membris: et fortasse facit accidere in membro aegritudinem difficilis sanationis, et fortasse interficit.	 However, the action of burning medicine reaches to that which is extended from limbs: and perhaps it causes a difficult-to-heal disease on the part itself, and perhaps kills it.
Ignis autem propter subtilitatem suam et bonitatem substantiae suae, non facit illud, nisi superfluat.	 The fire, because of its subtlety and goodness of substance, does not do that unless excessively.
Iam uero innotuit nobis illud per experimentum, propter longitudinem seruitutis et studii cum arte, et stationem super ueritatem rerum: et propter illud excusor a longitudine sermonis.	 However, we have noticed that through experience and studying with art and standing in the truth of things: and because of this I excuse from the length of speech.
Et si non esset, quia non licet huic libro meo, afferrem uobis secretum occultum in igne, et qualitatem operationis eius in corporibus expulsionis suae, qua expellit aegritudines sermone philosophico demonstratiuo, qui acueretur a mentibus uestris.	 And if it were not, because this book of mine does not allow it: I would communicate to you the secret hidden in fire, and the quality of its operation on bodies of expulsion of diseases by means of philosophical demonstration which has come to mind from your minds.
Et scitote filii, quod ipsi dissentiunt in tempore, in quo conuenit fieri cauterium, et ponunt melius tempus ueris.	 And know you children that they themselves disagree on the time when to make a cautery and suggest better time of day.
Et ego dico, quod cauterium conuenit in omni tempore: propterea, quod nocumentum accidens propter tempus submergitur in iuuamento, quod attrahitur cum cauterio.	 And I say that caustic applies at all times; because harm caused by accident due to time is overcome by resting, which is drawn with a caustic.
Et praecipue si cauterium est propter dolores ex doloribus necessariis, fortibus, festinis, qui non tolerant tarditatem: propterea quod timetur ex eis, quod accidat malicia quae est maior, quam paruum nocumentum intrans propter tempus.	 And especially if caustic is for pains from necessary, strong, sudden pain that does not tolerate delay: because fear arises from them, which is greater than the minor harm that passes by time.
Et non cadat in mentibus uestris o filii illud, quod non extimant, nisi uulgus et stolidi medici, scilicet quod illi aegritudini quae sanatur per cauterium, non est reditio semper: et ponunt illud consequens, et res non est sicut putant: propterea quod cauterium non est, nisi loco medicinae, quae alterat complexionem, et exiccat humiditates quae sunt caussae, quare accidunt dolores.	 And do not let that notion enter your minds, my son, which is not held by the wise and learned physicians, namely that illnesses which heal through caustics always return: they assert consequently, but things are not as they think: because caustic is only in medicine's place, which changes complexion, and drives out humidities that are causes, so pains occur.
Verumtamen cauterium superfluit super medicinam per uelocitatem ualetudinis suae, et uirtutem suae operationis, et uehementiam dominii sui: et possibile est, ut redeat aegritudo hora aliqua temporis secundum complexionem infirmi, et locationem aegritudinis suae, et uirtutem eius: et quod praeparatur in corpore eius ex aggregatione superfluitatum in eo: et quod peruenit ad ipsum in acquisitione sua ex cibis, et similibus illis ex caussis, nisi fit aegritudo, in qua administratur cauterium.	 However, caustic is suitable for the swiftness of health and its strength, and its dominion: and it may be possible that the illness returns after some time according to the complexion of the sick person, and location of their illness, and their power; and what is prepared in their body from aggregation of superfluities therein: and what arrives to them through acquisition by foods, and such causes, unless it becomes an illness for which caustic is administered.
Aegritudo subtilis in membro paucarum superfluitatum, et humiditatum, sicut cauterium dentis, propter dolorem, et similia illi, possibile est enim, ut non redeat in eo ille dolor.	 A subtle sickness in a limb with few superfluities and humors, like caustic for the toothache, since it is possible that such pain does not return therein.
Sed illud fit in paucis.	 But that happens rarely.
At uero sermo uulgi iterum, quod cauterium est postremum medicinae, est sermo rectus: non ad illud quod ipsi intendunt in illo: quoniam ipsi credunt, quod non est curatio quae conferat cum medicina, neque cum alio post occasum cauterii.	 But the speech of the crowd is right again, that caustic is medicine's last resort; it is not what they intend in this: for they believe, that there is no healing with medicine or other after dusk with caustics.
Res autem est econtrario illius, et intentio, quod cauterium est postremum medicinae, non est, nisi quod quando nos administramus modos curationis in aliqua aegritudinum, et non conferunt illae medicinae: deinde administramus in fine rei cauterium, et confert: tunc inde cadit, quod cauterium est postremum mediciuae, non secundum intentionem quam intelligunt uulgus et multistolidorum medicorum.	 But on the contrary, that is intentional, as caustic is the last of medicine, it is not merely because when we administer methods of healing for a particular illness, these medicines do not suffice; then afterward we apply caustics at the end of the treatment and they are effective. Thus, it falls that caustics are the last of medicine, not according to the intention as the common people and many-scholar physicians understand.
Antiqui autem dixerunt, quod cauterium cum auro est melius, quam cauterium cum ferro: et non dixerunt illud, nisi propter aequalitatem auri, et sublimitatem substantiae suae: et dixerunt, quod non facit pus locus cauterii.	 And the ancients said that caustics with gold are better than caustics with iron; and they did not say so only because of the equality of gold, and the sublimity of its substance: and they said that it does not cause a pus-filled area at the site of cauterization.
Verum non est illud absolute: quoniam ego iam probaui illud, et inueni, quod ipsum non facit illud in quibusdam corporibus absque aliis.	 But that is not absolutely true; because I have already tested it and found that it does indeed cause [pus formation] in certain bodies without others.
Et cauterium cum ipso est bonum, et melius quam cum ferro, sicut dixerunt.	 And caustics with themselves are good, and better than with iron, as they have said.
Verumtamen quando tu ignis cauterium in igne ex auro, non declaratur tibi, quando ignitur secundum quantitatem quam uis, propter rubedinem auri: et quando properat ad ipsum frigus, et si addis super ipsum ignitionem, liquescit in igne, et uertitur in laminas.	 However, when you kindle the caustic with fire from gold, it is not declared to you how much heat should be produced according to its amount that is used; and if it rushes towards coldness, and you add more ignition upon it, it melts in the flame and turns into plates.
Quare cadit artifex ex illo in occupationem: et propter illud fit Cauterium cum ferro apud nos uelocius et propinquius, ex rectitudine ad operationem.	 Why does the craftsman fall into that occupation [of using caustics]: and because of that, caustics with iron are swifter and closer to us in practice due to their directness for application.
Et ego quidem iam ordinaui hoc Capitulum in Cauterio, secundum capitula: et ordinaui ea a capite usque ad pedes: ut alleuient quaerenti illud quod uult ex eo.	 And indeed I have already ordered this chapter on caustics according to the chapters: and I have ordered those from head to feet, so that seekers may obtain what they want [information] from it.
¶ De modo cauterizandi Caput in commissura coronali.	 § The method of cauterization is at the coronal commissure.
Caput II.	 Head II.
Confert hic cauterizatio ad dominium humiditatis et frigiditatis super cerebrum: quae duae sunt caussae sodae, et multitudinis fluxus humorum ex capite ad partes oculorum et aurium, et multitudinis somni, et doloris dentium, et doloris gutturis: et uniuersaliter omnis aegritudinis, quae accidit ex frigiditate, sicut paralisis, et sodae, epilepsiae, et apoplexiae, et similia illis ex aegritudinibus.	 This cauterization prevails over the dominion of moisture and coldness on top of the brain: these are two causes [of disease], namely, abundance of fluid flow from the head to the parts of eyes and ears, and abundance of sleep, and pain in teeth, and throat pain; and universally all ailments that occur due to coldness, such as paralysis, soddenness, epilepsy, apoplexy, and like diseases.
Modus cauterizationis est, ut praecipias infirmo: ut euacuetur in primis cum medicina solutiua mundificante caput tribus noctibus, aut quatuor, secundum quod exigit uirtus infirmi, et eius aetas, et consuetudo eius.	 The method of cauterization is as follows: first attend to the sick person so that they may become clean with purifying medicine for three nights or four, according to what their strength and age require.
Deinde praecipe ei, ut radi faciat caput suum cum nouacula.	 Then instruct them to make waves on his head with needles.
Deinde fac eum sedere inter manus tuas quadratum, ita quod iam posuit manus suas super pectus suum.	 Then let him sit between your hands in a square, so that he has already placed his hands on his chest.
Deinde pone radicem palmae tuae super radicem nasi sui inter oculos suos.	 Then place the root of your palm over the root of his nose between his eyes.
Vbicumque ergo peruenerit digitus tuus medius, signa locum illum cum incausto.	 However, when your middle finger has reached it, mark that spot with a non-burning touch.
Deinde igni Cauterium Oliuare: cuius haec est forma.	 Then the fire of cauterization oil: which is this form.
Deinde pone ipsum super locum signatum cum incausto, descensione, qua constringatur manus tua paulatim, et tu reuolues ipsum.	 Then place it on the marked spot with a non-burning touch, gradually pressing down with your hand and moving it back and forth.
Deinde leua manum tuam uelociter, et aspicias locum.	 Then quickly lift your hand and look at the location.
Quod si uides iam detegi ex osse quantitatem capitis alkiel, aut quantitatem zeuherbi, tunc eleua manum tuam.	 If you see that it has now revealed a quantity of head fat or a quantity of marrow, then soothe your hand.
Et si non, itera manum tuam ferro ipso, aut cum alio ab ipso si infrigidatur: donec uideantur ossa, quae dixi tibi.	 And if not, repeat with your iron hand itself, or use something else from the same item if it becomes cold: until they see the bones that I told you about.
Deinde sume aliquid ex sale, et solue illud in aqua, et imbibe in ipso cotum, et pone super locum: et dimitte ipsum tribus diebus.	 Then take something from salt and dissolve it in water, drink the mixture, place it on the spot, and leave it for three days.
Deinde pone super ipsum cotum imbibitum in butyro, et dimitte illum super locum, donec destruatur eschara ignis.	 Then put over the consumed substance with butter, place it on the spot until the scab of fire is destroyed.
Deinde cura illud cum unguento tetrapharmacon, usquequo sanetur.	 Then care for that with four-drug ointer, and see if it heals.
Iam dixerunt, quod quanto uulnus plus remanet apertum, emittit pus: quare est melius et magis iuuatiuum.	 Now they have said that the more open wound remains, the more it discharges pus; therefore it is better and more healing.
Et dixerunt quidam eorum, ut cauterizetur cutis usque ad os: et teneatur Cauterium, donec aduratur quiddam spissitudinis ossis.	 And some of them have said that it should be cauterized to the bone; and keep the Cauterization until something dense in the bone is burned.
Deinde radatur post illud quod adustum est ex osse, deinde curetur.	 Then a scraper is used after that which was burned in the bone, then it is treated.
Et dicunt alii, quod oportet ut cum cauterio perueniatur ad ultimum, donec imprimat in os impressionem for tem, ita quod cadat os, quod fit sicut forma kirate: aut instrumentum quod mulieres ponunt infuso alphabeti parui: et extimant, quod exspirantur ex hoc loco uapores capitis, et dimittatur uulnus apertum tempore longo.	 And others say that it is necessary for the cautery to approach until it makes an imprint on the bone so deep that the bone falls away like mold from clay: or a tool which women place with the alphabet of infusion; and they expel, as if vapors escape from this head area, and they let open wounds heal over a long period of time.
Deinde curetur, donec consolidetur.	 Then it is treated until it hardens.
Mihi autem non uidentur hae duae species Cauterii omnino nisi in quibusdam hominibus secundum uiam timoris.	 However, I do not recognize these two types of cautery at all except for a few people on the path of fear.
Et dimittere ipsum, apud me est melius cum salute ipsius.	 And to let it go away is better with its own health in my opinion.
Debilitatur enim caput ex solutione continuitatis ipsius naturalis: sicut testificati sumus in reliquis membris: et praecipue quando caput infirmi debile est natura: et species quidem Cauterii prima est magis salua et melior apud me, et ea utor: operare ergo cum ea in salute.	 For the head is weakened by a discharge of its natural continuity: as we have testified about other limbs; and especially when the head with its disease is naturally weak: the first type of cautery, indeed, is more healthy and better for me, and I use it: therefore work with that in health.
¶ De modo cauterizandi capitis in dolore totius capitis.	 Concerning the method of treating the headache throughout the entire head.
Caput III.	 Head III. (This could be referring to a
Quando in toto Capite accidit dolor chronicus: et prolongatur illud in infirmo, et utitur hyeris, et cochiis, et caputpurgiis, et oleis, et empleumatis.	 When pain occurs throughout the entire head chronically: and it is prolonged for the sick person, and used by others, including purgatives, balms, liniments, etc., and other methods mentioned before in this textbook section (referring to specific treatments like poultices or emplastrums).
Et praecipue si iam cauterizatum est cauterio uno, quod narrauimus, et non confert ei aliquid ex illis: tunc considera.	 And especially if it has already been treated with one type of cautery that we have mentioned and does not provide any relief from those methods: then consider the following (which likely refers to alternative or additional treatments for a patient who did not respond to initial treatment).
Nam si caput infirmi est fortis creationis natura, et non est debile, et inuenit frigus uehemens: tunc cauteriza cum cauterio alio sub illo parum.	 For if the head is naturally strong and not weakened by disease, and finds intense cold: then treat with a different type of cautery underneath that lightly (suggesting adjustments in treatment based on symptoms like an "intense cold" sensation). This reflects the medical practice to tailor treatments according to specific symptoms.
Deinde cauteriza ipsum super omne cornu capitis sui cauterio, do nec pertranseat cutis, et discooperiatur ex osse quantitas, quam narrauimus.	 Then he cauterizes it with a caustic over the entire horn of his head using a caustic iron, so that the skin is not passed through and the amount of bone exposed corresponds to what we have mentioned.
Et cauteriza ipsum cauterio uno in occipitio capitis sui, in loco qui nominatur uas: et est locus in quo ponitur uentosa: et eleua matum tuam in hoc, et non discooperias os.	 And he cauterizes it with a causte iron once at the occiput of his head, at a place called ubac; and this is where the windpipe is situated: and be gentle therewith, so that the bone does not become exposed.
Infirmus enim inuenit propter illud dolorem uehementem, et diuersum a dolore reliquorum cauteriorum capitis omnium.	 For he found weakened by this intense pain, and different from the pain of all other caustic treatments to the heads.
Et ego dicam hoc Cauterium in loco suo: et oportet quod sit cauterium, quo cauterizantur cornua capitis, et occiput eius subtilius cauterio, quo cauterizatur medium capitis.	 And I shall say this Cauterium in its place: and it must be a caustic iron where the horns of the head are cauterized, and more delicately at the occiput with a finer caustic iron, which cauterizes the middle part of the head.
Et haec est forma eius.	 And this is its form.
¶ De modo cauterizandi in hemicrania, tam cum medicina adustiua, quam cum ferro.	 Concerning the method of treating migraines, both with dry medicine and with iron.
Caput IIII.	 Head IV.
Quando accidit in parte capitis dolor et soda, aut extenditur dolor usque ad oculum, et euacuatur cum medicinis mundificantibus caput, et administratur reliqua curatio, quam dixi in diuisionibus aegritudinum, et non confert illud totum: tunc cauterizatio in eo est secundum duos modos: aut cauterizatio cum medicina acuta comburente: aut cum ferro.	 When pain occurs on the head and swells or extends to the eye, and it is purged with purifying medicines for the head, and the remainder of the treatment given as I have mentioned in divisions of sicknesses, without curing everything entirely: then the caustic application in this way has two methods: either a cauterization with an acute burning medicine: or with iron.
Cauterium autem cum medicina acuta comburente, est, ut accipias dentem unum allii, et excortices ipsum, et abscindas extremitates eius ex duobus lateribus.	 The caustic application with a burning medicine however, is as follows: you take one tooth from the same animal, and its bark, and cut off the ends from both sides.
Deinde scinde locum doloris in tempore cum phlebotomo lato, donec fiat in eo locus sub cute, in quo dens capitur.	 Then you split the pained area with a wide fleam until it becomes under the skin where one is to attach (the caustic iron).
Intromitte ergo eum in ipso sub cute, donec occultetur: deinde stringe super ipsum cum puluillo constrictione decenti, et dimitte ipsum quantitate quindecim horarum deinde solue eum, et extrahe allium, et dimitteuulnus duobus diebus, aut tribus: postea pone super ipsum cotum submersum in butyro, donec locus efficiat pus: deinde cura ipsum cum unguento usquequo sanetur.	 Therefore introduce it under the skin into itself until concealed: then bind over it with a decent constricting bandage of woolen thread; and leave it for fifteen hours, then extract it, and abandon it for two or three days: afterward place butter over the raw area so that it produces pus; then care for it with ointment until it is healed.
Et si uis fac illud cum quibusdam medicinis comburentibus, quas ego scripsi in tractatu duodecimo, de Medieinis adurentibus.	 And if you do this with some burning medicaments, which I wrote about in the twelfth treatise, concerning those brought from the East.
Cauterizatio uero eius cum ferro, est secundum hunc modum.	 However, cauterization of that thing with iron is done in this manner.
Igni Cauterium, cuius forma haec est.	 The shape of the fire cautery, which is this.
Et nominatur Clauilis: quoniam forma capitis eius est sicut forma claui, in quo est quiddam curuitatis, et in medio eius est quaedam eminentia parua.	 And it is called Guile: for the shape of its head resembles the form of a nail, within which there is something like tendernness, and there is also a small prominence in the middle.
Deinde pone ipsum super locum, et retine manum tuam: et tu reuolue ferrum paulatim cum uelocitate: et sit quantitas quae aduritur ex spissitudine cutis, sicut medietas eius.	 Then place it on the spot and hold your hand on it: and you will slowly draw out the iron with ease; and let the amount that is burnt be according to the thickness of the skin, as half of it.
Et eleua manum tuam, ut non aduratur arteria, quae est inferius, et accidat fluxus sanguinis.	 And wet your hand so that the artery below does not get burnt and blood flow occurs.
Deinde imbibe cotum in aqua salis, et pone super locum, et dimitte ipsum tribus diebus: deinde pone cotum cum butyro: postea cura cum unguento usquequo sanetur.	 Then soak the bale (cotum) in salt water and place it over the spot, and let it remain for three days; then place the bale with butter: afterwards cure with ointment until healed.
Et si uis, cauteriza hanc hemicraniam cum extremitate cultellari secunda Cauterii.	 And if you wish, perform this half-headache using a second cutting edge of the fire cautery.
Et caue ab incisione arteriae in hac hemicrania, non antiqua proprie.	 And close from the incision of the artery in this half-headache, not old of its own accord.
¶ De modo cauteriezandi in hemicrania antiqua.	 In the manner of performing a fire cautery on an old headache.
Caput V.	 Head V (the fifth section or chapter).
Quando curas hemicraniam, cum eo quod diximus ex curatione praecedente, et quod diximus in diuisionibus aegritudinum, et non confert curatio: et uides ex aegritudine, quod non sufficit ei quod diximus ex cauterio primo cum medicina, aut cum cauterio cum igne, tunc oportet ut ignias Cauterium cultellare, donec albificetur postquam signas super locum doloris cum linea, cuius longitudo sit medietas digiti, aut quasi illud: et depone manum tuam uice una, et stringe eam donec incidas arteriam, et peruenias usque ad os.	 When you are treating a headache with the methods we mentioned in previous curation and those described in diseases division, and if there is no effective treatment: and you see from the disease that what was applied to him first through fire cautery with medicine or through fire catury, then it should be done by fires of the fire cautery (cutellari) until he whitens after placing signs on the pain spot in a line whose length is half a finger or almost so: and let your hand rest for one time and tie it until you incise the artery and approach to the mouth.
