Praefatio.	 Preface.
Confert hic cauterizatio ad dominium humiditatis et frigiditatis super cerebrum: quae duae sunt caussae sodae, et multitudinis fluxus humorum ex capite ad partes oculorum et aurium, et multitudinis somni, et doloris dentium, et doloris gutturis: et uniuersaliter omnis aegritudinis, quae accidit ex frigiditate, sicut paralisis, et sodae, epilepsiae, et apoplexiae, et similia illis ex aegritudinibus.	 This cauterization contributes to the mastery over moisture and coldness on the brain: these two are causes of swellings, and abundance of humors flowing from the head to the parts of the eyes and ears, and many sleeplebs, and pain in teeth, and throat; and universally all illnesses that occur due to coldness, such as paralysis, swelling, epilepsy, apoplexy, and similar ailments.
Modus cauterizationis est, ut praecipias infirmo: ut euacuetur in primis cum medicina solutiua mundificante caput tribus noctibus, aut quatuor, secundum quod exigit uirtus infirmi, et eius aetas, et consuetudo eius.	 The method of cauterization is as follows: first attend to the sick person so that they may be cleansed with soluble medicine for three or four nights, depending on the strength of the sick individual, their age, and their habits.
Deinde praecipe ei, ut radi faciat caput suum cum nouacula.	 Then instruct them to shave their head with a razor.
Deinde fac eum sedere inter manus tuas quadratum, ita quod iam posuit manus suas super pectus suum.	 Next, have them sit between your hands in a square position so that they have already placed their hands on their chest.
Deinde pone radicem palmae tuae super radicem nasi sui inter oculos suos.	 Then place the base of your hand over the root of his nose between his eyes.
Vbicumque ergo peruenerit digitus tuus medius, signa locum illum cum incausto.	 Whichever finger then reaches forward on your side, mark that spot with an uncauterized incision.
Deinde igni Cauterium Oliuare: cuius haec est forma.	 Then the fire of cautery oil: this is its form.
Deinde pone ipsum super locum signatum cum incausto, descensione, qua constringatur manus tua paulatim, et tu reuolues ipsum.	 Then place it on the marked spot with an uncauterized incision, gradually pressing your hands downwards, and then you withdraw it.
Deinde leua manum tuam uelociter, et aspicias locum.	 Then quickly change your hand and look at the place.
Quod si uides iam detegi ex osse quantitatem capitis alkiel, aut quantitatem zeuherbi, tunc eleua manum tuam.	 If you see that there is already a release of bone from the skull or an amount of zinc, then ease your hand.
Et si non, itera manum tuam ferro ipso, aut cum alio ab ipso si infrigidatur: donec uideantur ossa, quae dixi tibi.	 And if not, repeat with the same iron on your hand or with another one if cools down: until you see the bones that I told you about.
Deinde sume aliquid ex sale, et solue illud in aqua, et imbibe in ipso cotum, et pone super locum: et dimitte ipsum tribus diebus.	 Then take something of salt and dissolve it in water, drink that mixture, place it on the spot, and let it rest for three days.
Deinde pone super ipsum cotum imbibitum in butyro, et dimitte illum super locum, donec destruatur eschara ignis.	 Then put over the absorbed substance some butter, place that on the spot until the fire scab is destroyed.
Deinde cura illud cum unguento tetrapharmacon, usquequo sanetur.	 Then care for that with tetrapack medicament, and he may be cured thereafter.
Iam dixerunt, quod quanto uulnus plus remanet apertum, emittit pus: quare est melius et magis iuuatiuum.	 Now it is said that as long as the wound remains open, it secretes pus: therefore, it heals better and more quickly.
Et dixerunt quidam eorum, ut cauterizetur cutis usque ad os: et teneatur Cauterium, donec aduratur quiddam spissitudinis ossis.	 And some of them say that the skin should be cauterized up to the bone: and keep the cautery until something of the bone's hardness is burned away.
Deinde radatur post illud quod adustum est ex osse, deinde curetur.	 Then a scraper is used after that which was burned in the bone, then it is treated.
Et dicunt alii, quod oportet ut cum cauterio perueniatur ad ultimum, donec imprimat in os impressionem for tem, ita quod cadat os, quod fit sicut forma kirate: aut instrumentum quod mulieres ponunt infuso alphabeti parui: et extimant, quod exspirantur ex hoc loco uapores capitis, et dimittatur uulnus apertum tempore longo.	 And others say that it should be approached with the cautery until it leaves an impression on the bone so deep that the bone falls off, similar to how women use instruments infused in alphabets: and they claim that vapors from this head location are exhaled, and the open wound is abandoned after a long time.
Deinde curetur, donec consolidetur.	 Then it is treated until it heals.
Mihi autem non uidentur hae duae species Cauterii omnino nisi in quibusdam hominibus secundum uiam timoris.	 However, I do not recognize these two types of cautery at all except in certain people according to the pathway of fear.
Et dimittere ipsum, apud me est melius cum salute ipsius.	 And discard it, for me it is better with its own health.
Debilitatur enim caput ex solutione continuitatis ipsius naturalis: sicut testificati sumus in reliquis membris: et praecipue quando caput infirmi debile est natura: et species quidem Cauterii prima est magis salua et melior apud me, et ea utor: operare ergo cum ea in salute.	 For the head indeed weakens from its own natural continuity: as we have testified in other parts of the body; and especially when the head is sickly and weak by nature: the first species of cautery, however, is healthier and better with me, and I use it: therefore let's operate with that for health.
¶ De modo cauterizandi capitis in dolore totius capitis.	 Regarding the manner of performing cauterization on the head for pain throughout the entire head.
Caput III.	 The Head III. (This appears to be a
Quando in toto Capite accidit dolor chronicus: et prolongatur illud in infirmo, et utitur hyeris, et cochiis, et caputpurgiis, et oleis, et empleumatis.	 When chronic pain occurs throughout the entire head: and it is protracted in the sickly, and they use cold applications, warmth, diuretics, oils, and emollients.
Et praecipue si iam cauterizatum est cauterio uno, quod narrauimus, et non confert ei aliquid ex illis: tunc considera.	 And especially if it has already been cauterized with the kind of cautery we mentioned, and does not derive any benefit from them: then consider.
Nam si caput infirmi est fortis creationis natura, et non est debile, et inuenit frigus uehemens: tunc cauteriza cum cauterio alio sub illo parum.	 For if the head is sickly of a strong creative nature and not weak, and it finds an intense coldness: then cauterize with another type of cater under that less so.
Deinde cauteriza ipsum super omne cornu capitis sui cauterio, do nec pertranseat cutis, et discooperiatur ex osse quantitas, quam narrauimus.	 Then let's cauterize the head over its entire horn with a cautery that does not pass through the skin and reveal from the bone the quantity of which we have spoken.
Et cauteriza ipsum cauterio uno in occipitio capitis sui, in loco qui nominatur uas: et est locus in quo ponitur uentosa: et eleua matum tuam in hoc, et non discooperias os.	 And he cauterizes it with a single caustic instrument at the back of his head, where there is a place called 'vas', and this is also where you should position your wind instruments; then do not open up (the flesh).
Infirmus enim inuenit propter illud dolorem uehementem, et diuersum a dolore reliquorum cauteriorum capitis omnium.	 For he found it because of that intense pain, and different from the pain of all other head caustic treatments.
Et ego dicam hoc Cauterium in loco suo: et oportet quod sit cauterium, quo cauterizantur cornua capitis, et occiput eius subtilius cauterio, quo cauterizatur medium capitis.	 And I will say this Cauterization in its place: and it must be a caustic instrument with which the horns of the head are cauterized, and the occiput is subtly cauterized with a thinner causte.
Et haec est forma eius.	 And this is its form.
¶ De modo cauterizandi in hemicrania, tam cum medicina adustiua, quam cum ferro.	 Thus regarding the method of cauterizing headaches, both with burning medicine and with iron.
Caput IIII.	 Head IV. (Note: The specific Roman numeral 
Quando accidit in parte capitis dolor et soda, aut extenditur dolor usque ad oculum, et euacuatur cum medicinis mundificantibus caput, et administratur reliqua curatio, quam dixi in diuisionibus aegritudinum, et non confert illud totum: tunc cauterizatio in eo est secundum duos modos: aut cauterizatio cum medicina acuta comburente: aut cum ferro.	 When there is pain and swelling on a part of the head, or when the pain extends up to the eye, then evacuate with purifying medicines the head, and administer the remaining treatment that I mentioned in divisions about diseases, and it does not constitute everything: then cauterization in this case is according to two methods: either cauterization with a sharp burning medicine: or with iron.
Cauterium autem cum medicina acuta comburente, est, ut accipias dentem unum allii, et excortices ipsum, et abscindas extremitates eius ex duobus lateribus.	 The caustic instrument with a sharp burning medicine is such that you receive one tooth from the other, and peel off its core, and separate its extremities on two sides. (Note: The translation retains technical terms like "cauterium" for cauterizing tool.)
Deinde scinde locum doloris in tempore cum phlebotomo lato, donec fiat in eo locus sub cute, in quo dens capitur.	 Then you cut the place of pain with a broad fleam until it is underneplastron (an ancient term for a protective layer), where bone is gained.
Intromitte ergo eum in ipso sub cute, donec occultetur: deinde stringe super ipsum cum puluillo constrictione decenti, et dimitte ipsum quantitate quindecim horarum deinde solue eum, et extrahe allium, et dimitteuulnus duobus diebus, aut tribus: postea pone super ipsum cotum submersum in butyro, donec locus efficiat pus: deinde cura ipsum cum unguento usquequo sanetur.	 Then introduce him under that protective layer until it is hidden: then tightly bind over the area with a moderate constricting bandage, and let go of the object for fifteen hours; afterwards remove the entire thing, and leave off pus-forming points for two or three days; afterward place butter submerged under a piece of cotton on it until the spot is formed: then care for it with ointment as needed. (Note: Here "cura" refers to treatment, while "unguento" means medicinal salve.)
Et si uis fac illud cum quibusdam medicinis comburentibus, quas ego scripsi in tractatu duodecimo, de Medieinis adurentibus.	 And if you do this with certain burning medicines, which I wrote in the twelfth treatise about Middle Eastern ones.
Cauterizatio uero eius cum ferro, est secundum hunc modum.	 However, that cauterization is done with iron, according to this method.
Igni Cauterium, cuius forma haec est.	 The fire of the cauterization, which has this form.
Et nominatur Clauilis: quoniam forma capitis eius est sicut forma claui, in quo est quiddam curuitatis, et in medio eius est quaedam eminentia parua.	 And it is called "Guyss": because the form of its head is like the shape of a nail, in which there is something of hardness and in the middle there is some small prominence.
Deinde pone ipsum super locum, et retine manum tuam: et tu reuolue ferrum paulatim cum uelocitate: et sit quantitas quae aduritur ex spissitudine cutis, sicut medietas eius.	 Then place it on the spot and hold your hand steady: and you slowly move the iron just as quickly, and let the amount that is being burned be equal to its thickness, like half of it.
Et eleua manum tuam, ut non aduratur arteria, quae est inferius, et accidat fluxus sanguinis.	 And protect your hand so that not the artery below is burncuuled and a flow of blood occurs.
Deinde imbibe cotum in aqua salis, et pone super locum, et dimitte ipsum tribus diebus: deinde pone cotum cum butyro: postea cura cum unguento usquequo sanetur.	 Then soak the cauterium in salt water and place it on the spot, then let it rest for three days: afterwards put the cauterium with butter: finally heal with ointment until it is cured.
Et si uis, cauteriza hanc hemicraniam cum extremitate cultellari secunda Cauterii.	 And if you do, cauterize this hemorrhoid with the second edge of the knife of the cauterization.
Et caue ab incisione arteriae in hac hemicrania, non antiqua proprie.	 And keep from cutting into the artery in this hemorrhoid, not old by itself.
¶ De modo cauteriezandi in hemicrania antiqua.	 About this method of cauterizing an ancient hemorrhoid.
Caput V.	 Head V.
Quando curas hemicraniam, cum eo quod diximus ex curatione praecedente, et quod diximus in diuisionibus aegritudinum, et non confert curatio: et uides ex aegritudine, quod non sufficit ei quod diximus ex cauterio primo cum medicina, aut cum cauterio cum igne, tunc oportet ut ignias Cauterium cultellare, donec albificetur postquam signas super locum doloris cum linea, cuius longitudo sit medietas digiti, aut quasi illud: et depone manum tuam uice una, et stringe eam donec incidas arteriam, et peruenias usque ad os.	 When you cure a hemorrhoid with what we said from the previous treatment and what we said in the divisions of diseases, and it does not bring about healing: and if you see from the disease that it is insufficient with what we said from the first cauterization with medicine or with cauterization with fire, then it should use the fires of the knife of cauterization until it cools down after placing signs on the spot of pain along a line whose length is half (of a finger) or almost that: and place your hand once and hold it steady until you cut into the artery and come up to the mouth.
