Praefatio.	Preface.
Verumtamen cauterium superfluit super medicinam per uelocitatem ualetudinis suae, et uirtutem suae operationis, et uehementiam dominii sui: et possibile est, ut redeat aegritudo hora aliqua temporis secundum complexionem infirmi, et locationem aegritudinis suae, et uirtutem eius: et quod praeparatur in corpore eius ex aggregatione superfluitatum in eo: et quod peruenit ad ipsum in acquisitione sua ex cibis, et similibus illis ex caussis, nisi fit aegritudo, in qua administratur cauterium.	Nevertheless, cautery surpasses medicine in the speed of its effectiveness, and the power of its operation, and the intensity of its control: and it is possible that the illness may return at some point in time according to the complexion of the sick person, and the location of his illness, and its strength: and what is prepared in his body from the aggregation of superfluities in it: and what happens to him in his acquisition from foods, and similar causes, unless it is an illness in which cautery is administered.
Aegritudo subtilis in membro paucarum superfluitatum, et humiditatum, sicut cauterium dentis, propter dolorem, et similia illi, possibile est enim, ut non redeat in eo ille dolor.	A subtle illness in a limb of few superfluities and humors, such as cauterizing a tooth because of pain, and things similar to it, it is possible that that pain may not return in it.
Sed illud fit in paucis.	But that happens in few cases.
At uero sermo uulgi iterum, quod cauterium est postremum medicinae, est sermo rectus: non ad illud quod ipsi intendunt in illo: quoniam ipsi credunt, quod non est curatio quae conferat cum medicina, neque cum alio post occasum cauterii.	But indeed the common saying again, that cautery is the last resort of medicine, is a correct saying: not according to what they intend by it: since they believe that there is no treatment that compares with medicine, nor with anything else after the use of cautery.
Res autem est econtrario illius, et intentio, quod cauterium est postremum medicinae, non est, nisi quod quando nos administramus modos curationis in aliqua aegritudinum, et non conferunt illae medicinae: deinde administramus in fine rei cauterium, et confert: tunc inde cadit, quod cauterium est postremum mediciuae, non secundum intentionem quam intelligunt uulgus et multistolidorum medicorum.	But the matter is the opposite of that, and the intention is that cautery is the last resort of medicine, only because when we administer methods of treatment in any illnesses, and those medicines are ineffective, then finally we administer cautery, and it is effective: then it follows that cautery is the last resort of medicine, not according to the intention which the common people and many foolish doctors understand.
Antiqui autem dixerunt, quod cauterium cum auro est melius, quam cauterium cum ferro: et non dixerunt illud, nisi propter aequalitatem auri, et sublimitatem substantiae suae: et dixerunt, quod non facit pus locus cauterii.	The ancients, however, said that cautery with gold is better than cautery with iron: and they did not say that except because of the evenness of gold and the refinement of its substance: and they said that the place of cautery does not produce pus.
Verum non est illud absolute: quoniam ego iam probaui illud, et inueni, quod ipsum non facit illud in quibusdam corporibus absque aliis.	But that is not absolutely true: because I have already tested that, and I found that it does not do that in some bodies but not in others.
Et cauterium cum ipso est bonum, et melius quam cum ferro, sicut dixerunt.	And cautery with it is good, and better than with iron, as they said.
Verumtamen quando tu ignis cauterium in igne ex auro, non declaratur tibi, quando ignitur secundum quantitatem quam uis, propter rubedinem auri: et quando properat ad ipsum frigus, et si addis super ipsum ignitionem, liquescit in igne, et uertitur in laminas.	However, when you heat a cautery made of gold in a fire, it is not clear to you when it is heated to the extent that you wish, because of the redness of the gold: and when it quickly cools, and if you add more heat to it, it melts in the fire, and turns into sheets.
Quare cadit artifex ex illo in occupationem: et propter illud fit Cauterium cum ferro apud nos uelocius et propinquius, ex rectitudine ad operationem.	Therefore, the practitioner falls into difficulty because of that: and because of that, cautery with iron is faster for us and more convenient, because of its suitability for the operation.
Et ego quidem iam ordinaui hoc Capitulum in Cauterio, secundum capitula: et ordinaui ea a capite usque ad pedes: ut alleuient quaerenti illud quod uult ex eo.	And I have indeed arranged this chapter on cautery according to the chapters: and I have arranged them from the head to the feet: so that it may be easy for the one seeking what he wants from it.
¶ De modo cauterizandi Caput in commissura coronali.	¶ On the method of cauterizing the head at the coronal suture.
Caput II.	Chapter 2
Confert hic cauterizatio ad dominium humiditatis et frigiditatis super cerebrum: quae duae sunt caussae sodae, et multitudinis fluxus humorum ex capite ad partes oculorum et aurium, et multitudinis somni, et doloris dentium, et doloris gutturis: et uniuersaliter omnis aegritudinis, quae accidit ex frigiditate, sicut paralisis, et sodae, epilepsiae, et apoplexiae, et similia illis ex aegritudinibus.	Cautery here helps against the dominance of moisture and coldness over the brain: which two are the causes of lethargy, and an abundance of flow of humors from the head to the regions of the eyes and ears, and excessive sleep, and toothache, and throat pain: and generally every illness which occurs from coldness, such as paralysis, and lethargy, epilepsy, and apoplexy, and similar illnesses.
Modus cauterizationis est, ut praecipias infirmo: ut euacuetur in primis cum medicina solutiua mundificante caput tribus noctibus, aut quatuor, secundum quod exigit uirtus infirmi, et eius aetas, et consuetudo eius.	The method of cautery is that you first instruct the patient to be purged with a dissolving medicine cleansing the head for three nights, or four, according to what the strength of the patient, and his age, and his constitution demands.
Deinde praecipe ei, ut radi faciat caput suum cum nouacula.	Then instruct him to shave his head with a razor.
Deinde fac eum sedere inter manus tuas quadratum, ita quod iam posuit manus suas super pectus suum.	Then make him sit squarely between your hands, so that he has already placed his hands on his chest.
Deinde pone radicem palmae tuae super radicem nasi sui inter oculos suos.	Then place the base of your palm on the base of his nose between his eyes.
Vbicumque ergo peruenerit digitus tuus medius, signa locum illum cum incausto.	Wherever your middle finger reaches, mark that place with ink.
Deinde igni Cauterium Oliuare: cuius haec est forma.	Then heat an olive-shaped cautery: whose form is this.
Deinde pone ipsum super locum signatum cum incausto, descensione, qua constringatur manus tua paulatim, et tu reuolues ipsum.	Then place it on the spot marked with ink, lowering it, by which your hand is gradually tightened, and you turn it.
Deinde leua manum tuam uelociter, et aspicias locum.	Then lift your hand quickly, and look at the place.
Quod si uides iam detegi ex osse quantitatem capitis alkiel, aut quantitatem zeuherbi, tunc eleua manum tuam.	But if you see now exposed from the bone the amount of the head of a probe, or the amount of a zeuherbi, then lift your hand.
Et si non, itera manum tuam ferro ipso, aut cum alio ab ipso si infrigidatur: donec uideantur ossa, quae dixi tibi.	And if not, repeat with your hand using the same iron, or with another one if it gets cold: until the bones, which I told you about, are visible.
Deinde sume aliquid ex sale, et solue illud in aqua, et imbibe in ipso cotum, et pone super locum: et dimitte ipsum tribus diebus.	Then take some salt, and dissolve it in water, and soak cotton in it, and put it on the place: and leave it for three days.
Deinde pone super ipsum cotum imbibitum in butyro, et dimitte illum super locum, donec destruatur eschara ignis.	Then put on it cotton soaked in butter, and leave it on the place until the scar of the burn is destroyed.
Deinde cura illud cum unguento tetrapharmacon, usquequo sanetur.	Then treat it with tetrapharmacon ointment, until it is healed.
Iam dixerunt, quod quanto uulnus plus remanet apertum, emittit pus: quare est melius et magis iuuatiuum.	They have already said that the more a wound remains open, it emits pus: therefore it is better and more beneficial.
Et dixerunt quidam eorum, ut cauterizetur cutis usque ad os: et teneatur Cauterium, donec aduratur quiddam spissitudinis ossis.	And some of them said that the skin should be cauterized down to the bone: and the cautery should be held until some of the thickness of the bone is burned.
Deinde radatur post illud quod adustum est ex osse, deinde curetur.	Then after that which has been burned from the bone is scraped, then it should be treated.
Et dicunt alii, quod oportet ut cum cauterio perueniatur ad ultimum, donec imprimat in os impressionem for tem, ita quod cadat os, quod fit sicut forma kirate: aut instrumentum quod mulieres ponunt infuso alphabeti parui: et extimant, quod exspirantur ex hoc loco uapores capitis, et dimittatur uulnus apertum tempore longo.	And others say that it is necessary that with the cautery one should reach the furthest point, until it makes a strong impression in the bone, so that the bone which is shaped like a hazelnut falls out: or the instrument which women place infused with a little alphabet: and they believe that vapors of the head are breathed out from this place, and the wound is left open for a long time.
Deinde curetur, donec consolidetur.	Then it should be treated until it heals.
Mihi autem non uidentur hae duae species Cauterii omnino nisi in quibusdam hominibus secundum uiam timoris.	But to me, these two types of cautery do not seem at all suitable except in certain people by way of fear.
Et dimittere ipsum, apud me est melius cum salute ipsius.	And to leave it alone, in my opinion, is better for the patient's health.
Debilitatur enim caput ex solutione continuitatis ipsius naturalis: sicut testificati sumus in reliquis membris: et praecipue quando caput infirmi debile est natura: et species quidem Cauterii prima est magis salua et melior apud me, et ea utor: operare ergo cum ea in salute.	For the head is weakened by the breaking of its natural continuity, as we have testified in other limbs: and especially when the head of the patient is naturally weak: and indeed the first type of cautery is safer and better in my opinion, and I use it: therefore operate with it in safety.
¶ De modo cauterizandi capitis in dolore totius capitis.	¶ On the method of cauterizing the head in pain of the entire head.
Caput III.	Chapter III.
Quando in toto Capite accidit dolor chronicus: et prolongatur illud in infirmo, et utitur hyeris, et cochiis, et caputpurgiis, et oleis, et empleumatis.	When chronic pain occurs in the entire head: and it is prolonged in the patient, and he uses clysters, and decoctions, and purges for the head, and oils, and plasters.
Et praecipue si iam cauterizatum est cauterio uno, quod narrauimus, et non confert ei aliquid ex illis: tunc considera.	And especially if it has already been cauterized with one cautery, which we have described, and none of these things benefit him: then consider.
Nam si caput infirmi est fortis creationis natura, et non est debile, et inuenit frigus uehemens: tunc cauteriza cum cauterio alio sub illo parum.	For if the head of the patient is of a strong natural constitution, and is not weak, and he experiences intense cold: then cauterize with another cautery a little below that one.
Deinde cauteriza ipsum super omne cornu capitis sui cauterio, do nec pertranseat cutis, et discooperiatur ex osse quantitas, quam narrauimus.	Then cauterize him upon each horn of his head with a cautery, but do not let it penetrate the skin, and uncover from the bone the amount, which we have described. 
Et cauteriza ipsum cauterio uno in occipitio capitis sui, in loco qui nominatur uas: et est locus in quo ponitur uentosa: et eleua matum tuam in hoc, et non discooperias os.	And cauterize him with one cautery on the occiput of his head, in the place which is called the vessel: and it is the place where the cupping glass is placed: and raise your hand in this, and do not uncover the bone.
Infirmus enim inuenit propter illud dolorem uehementem, et diuersum a dolore reliquorum cauteriorum capitis omnium.	For the patient experiences because of that intense pain, and different from the pain of all the other cauteries of the head.
Et ego dicam hoc Cauterium in loco suo: et oportet quod sit cauterium, quo cauterizantur cornua capitis, et occiput eius subtilius cauterio, quo cauterizatur medium capitis.	And I will speak of this cautery in its place: and it is necessary that the cautery, with which the horns of the head are cauterized, and its occiput, be finer than the cautery with which the middle of the head is cauterized.
Et haec est forma eius.	And this is its form.
¶ De modo cauterizandi in hemicrania, tam cum medicina adustiua, quam cum ferro.	Concerning the method of cauterizing in migraine, both with a caustic medicine and with iron.
Caput IIII.	Chapter 4
Quando accidit in parte capitis dolor et soda, aut extenditur dolor usque ad oculum, et euacuatur cum medicinis mundificantibus caput, et administratur reliqua curatio, quam dixi in diuisionibus aegritudinum, et non confert illud totum: tunc cauterizatio in eo est secundum duos modos: aut cauterizatio cum medicina acuta comburente: aut cum ferro.	When pain and throbbing occur in part of the head, or the pain extends to the eye, and the head is evacuated with cleansing medicines, and the other treatment, which I spoke of in the sections on diseases, is administered, and all of this is ineffective: then cauterization on it is according to two methods: either cauterization with a sharp, burning medicine, or with iron.
Cauterium autem cum medicina acuta comburente, est, ut accipias dentem unum allii, et excortices ipsum, et abscindas extremitates eius ex duobus lateribus.	Cauterization with a sharp, burning medicine, however, is as follows: you should take one clove of garlic, peel it, and cut off its ends on both sides.
Deinde scinde locum doloris in tempore cum phlebotomo lato, donec fiat in eo locus sub cute, in quo dens capitur.	Then cut open the painful area with a wide lancet, until a place under the skin is made in which the clove fits. 
Intromitte ergo eum in ipso sub cute, donec occultetur: deinde stringe super ipsum cum puluillo constrictione decenti, et dimitte ipsum quantitate quindecim horarum deinde solue eum, et extrahe allium, et dimitteuulnus duobus diebus, aut tribus: postea pone super ipsum cotum submersum in butyro, donec locus efficiat pus: deinde cura ipsum cum unguento usquequo sanetur.	Then insert it in that place under the skin, until it is hidden: then press upon it with a compress with a suitable tightness, and leave it for fifteen hours.  Then remove it, and take out the garlic, and leave the wound for two or three days: afterwards apply cotton soaked in butter on it, until the area forms pus: then treat it with ointment until it heals. 
Et si uis fac illud cum quibusdam medicinis comburentibus, quas ego scripsi in tractatu duodecimo, de Medieinis adurentibus.	And if you wish, do this with certain burning medicines, which I wrote about in the twelfth treatise, on Burning Medicines.
Cauterizatio uero eius cum ferro, est secundum hunc modum.	Cauterization of it with iron, however, is according to this method.
Igni Cauterium, cuius forma haec est.	Heat a cautery, whose shape is this.
Et nominatur Clauilis: quoniam forma capitis eius est sicut forma claui, in quo est quiddam curuitatis, et in medio eius est quaedam eminentia parua.	And it is called nail-shaped: because the shape of its head is like the shape of a nail, in which there is some curvature, and in its middle there is a certain small prominence.
Deinde pone ipsum super locum, et retine manum tuam: et tu reuolue ferrum paulatim cum uelocitate: et sit quantitas quae aduritur ex spissitudine cutis, sicut medietas eius.	Then place it on the spot, and hold your hand steady: and you turn the iron slowly with speed: and let the amount that is burned of the thickness of the skin be like half of it.
Et eleua manum tuam, ut non aduratur arteria, quae est inferius, et accidat fluxus sanguinis.	And raise your hand so that the artery, which is below, is not burned, and a flow of blood occurs.
Deinde imbibe cotum in aqua salis, et pone super locum, et dimitte ipsum tribus diebus: deinde pone cotum cum butyro: postea cura cum unguento usquequo sanetur.	Then soak cotton in salt water, and place it on the spot, and leave it for three days: then apply cotton with butter: afterwards treat it with ointment until it is healed.
Et si uis, cauteriza hanc hemicraniam cum extremitate cultellari secunda Cauterii.	And if you wish, cauterize this migraine with the second cautery knife blade.
Et caue ab incisione arteriae in hac hemicrania, non antiqua proprie.	And beware of cutting the artery in this migraine, not a true ancient one.
¶ De modo cauteriezandi in hemicrania antiqua.	¶ On the method of cauterizing an ancient migraine.
Caput V.	Chapter 5.
