Ayssi comensan las paraulas de Albucasim .	Thus begin the words of Albucasim.
E usatz de la milhor via per la gracia de Dieu perdusent a salut e a lausabla successio, e laysatz las malautias terriblas de difficil sanacio, e ostatz las vostras armas de aquo que vos fa temer, per so que ysitatio en vostra fe e en le vostre nom no vos evasisca: quar mays es remanent a la vostra gloria, e pus aut en le mon e en derier a las vostras sanctitatz.	And use the best way by the grace of God, seeking health and praiseworthy success, and leave the terrible illnesses of difficult healing, and hold your weapons from that which makes you fear, so that hesitation in your faith and in your name does not escape you: for more is it remaining to your glory, and more in the world and in the end to your sanctitates.
Gualia ja diyssec en alcunas sieuas monicios:	Gualia already said in some of his monitions:
“No mediquetz malautia mala, per so que mals metges no siatz nompnatz”.	"Do not treat a bad illness, so that bad physicians are not called by name."
E yeu ja he devesit aquest libre segontz tres capitols.	And now I have divided this book according to three chapters.
Comensa la divisio del libre, e primier de la primieyra partida.	Begins the division of the book, and the first of the first part.
Le primier capitol ordenat del cap entro·s pes, en las formas dels instrumentz e en les ferrementz dels cauteris, e de aquo que necessari es en la opperacio.	The first chapter ordered from the head to the feet, in the forms of the instruments and in the tools of the cauteries, and of that which is necessary in the operation.
La divisio de la segonda partida.	The division of the second part.
Le segon capitol, de siccio e perforacio, e de ventosas, e de plaguas, e de extractio de sagetas e de semblantz ad aquelas, tot capitolat e ordenat de las formas dels instrumentz.	The second chapter, of incision and perforation, and of cupping glasses, and of leeches, and of the extraction of arrows and of things similar to those, all chaptered and ordered by the forms of the instruments.
Divisio de la tersa partida.	Division of the third part.
Le tertz capitol, de restauracio e de dislocacio, e de curacio de torcio e de semblantz ad aquels; capitol ordenat del cap entro·s pes, e de las formas dels instrumentz.	The third chapter, of restoration and dislocation, and of the cure of sprains and of things similar to those; chapter ordered from the head to the feet, and of the forms of the instruments.
De cauteri am foc e am medicina aguda e rememoracio de la opperacio.	Of cauterization with fire and with sharp medicine and remembrance of the operation.
Am aquel comensa le tractat de tot le libre.	In this begins the treatment of the whole book.
Cove que yeu digua la qualitat dels juvamentz de aquel cauteri e dels noccumentz de lu, e en qual compleccio sia prohibit cauteri.	It is necessary that I say the quality of the judgments of that cautery and of its harms, and in what cases it is prohibited cauterization.
Donc dic que·l sermo de la qualitat del juvament de cauteri e del noccument de lu es sermo lonc e prolixs, e subtil per sciensa, e secret amaguat; e ja de lu a parlat gran multitut de savis, e de lu se son desacordatz, et a mi abasta un petit dels sermons de lor, temen perlonguacio.	Therefore I say that the sermon of the quality of the judgment of cauterization and of its harm is a long and prolix sermon, and subtle by science, and secretly hidden; and already many wise men have spoken of it, and they have disagreed, and to me a little of their sermons suffices, fearing prolixity.
E donc dic que cauteri comfereys a tota compleccio universalment la qual es am materia o ses materia, exceptat dos compleccios, las quals son compleccios caudas ses materia .	And therefore I say that cauterization is harmful to all cases universally, which are in matter or are matter, except for two cases, which are cases of matter that is hot.
En la compleccio cauda e secca am materia se desecordero; quar alcus dyssero que cauteri es juvatiu ad aquela, e les autres dyssero le contrari de aquel, que cauteri no es convenient en malautia la qual es per qualiditat e per siccitat, quar natura del foc es qualiditat e siccitat, e enconvenient es que malautia cauda e secca am aquo que es caut e sec sia sanada.	In the case of a hot and dry matter, they disagree; for some say that cauterization is beneficial to that, and others say the contrary of that, that cauterization is not suitable for illness which is by quality and by dryness, because the nature of fire is quality and dryness, and it is inconvenient that illness hot and dry with that which is hot and dry be cured.
E diysec aquel que ditz le contrari de aquel, que per cauteri es fayt juvament en tota malautia cauda e secca que ve en les cors dels homes, quar quan tu comparas le cors de home e las humiditatz de lu a la compleccio del foc, atrobas le cors de home freg.	And those who say the contrary of that, say that cauterization is made beneficial in all hot and dry illnesses that come in the bodies of men, because when you compare the body of man and its humors to the nature of fire, you find the body of man cold.
E yeu dic per le sermo de aquel, que esperiment aquo ja a mi alscunas vetz a descubert.	And I say for the sermon of that, that experience has already taught me some times.
Mays empero no cove que vengua sobre aquo aquel que ja es exproat e excersitat en le capitol de cauteri per derier exercici, e a conogut la diversitat de la compleccio dels homes e la disposicio de las malautias en lor meteyssas, e las causas de aquelas, e·ls accidentz de lor, e l’espasi del temps de aquelas.	But however, it is not necessary that it should come upon this that which has already been explored and exercised in the chapter of cauterization by previous exercise, and who has known the diversity of the constitution of men and the disposition of the illnesses in their own bodies, and the causes of those, and their accidents, and the duration of those.
Mays en las autras compleccios, no es sobre vos temor, e majorment en las malautias fregas e humidas, quar ja totz les metges se son acordatz sobre aquels, e no so desecordatz en le juvament am cauteri en aquelas.	But in the other cases, there is no fear for you, and more so in the hot and humid illnesses, because already all the physicians have agreed upon those, and they are not disagreed upon the judgment with cauterization in those.
E sapiatz, filhs, que del secret de curacio per cauteri am foc e de la bontat de lu, so sobre cauteri am medicina comburent, es quar le foc es simple, la accio del qual no perven sino al membre le qual es cauterizat e no notz al autre membre am lu ajustat sino am petit nocument.	And know, children, that of the secret of curing by cauterization with fire and of its goodness, it is because fire is simple, the action of which does not reach beyond the member which is cauterized and does not reach the other member attached to it except with a small harm.
Mays la accio de medicina comburent perven ad aquel en les membres le qual de lu alunhat, e fort leu fa venir en le membre malautia de dificil sanacio e fort leu ausit.	But the action of burning medicine reaches that in the members which are farther from it, and greatly causes to come in the member illness of difficult healing and greatly harms.
Mays le foc, per la sua sublimitat e de la sua substancia bontat, no fa aquo sino que superfluisca E ja es a nos conogut per experiment e per longitut de servitut de studi am l’art sobre le veritat de las causas; e per aquo yeu so excusat de la longitut del sermo E si no fos que no es legut al mieu libre en aquest pausero a vos secret amaguat am le foc, e la qualitat de la operacio de lu en les cors e de la sieua expulcio per la qual expellis las malautias, am sermo philosophic demostratiu, le qual siria acuit en las vostras pessas.	But fire, because of its sublimity and of the goodness of its substance, does not do anything but that which is superfluous, and it is already known to us by experience and by the length of service of study in the art about the truth of the causes; and for that reason I am excused for the length of the sermon, and if it were not that it is not written in my book in this place to you the secret hidden with fire, and the quality of its operation in the bodies and of its expulsion by which expels the illnesses, with a philosophical and demonstrative sermon, which would be acute in your minds.
E sapiatz, filhs, que els se desacordan del temps en le qual es convenient far cauteri e pausan le milhor temps de primaveyra.	And know, children, that they disagree about the time in which it is convenient to make cauterization and they pause the best time of spring.
E yeu dic que cauteri es convenient en tot temps, per so que le nocument per le temps accident es submergit en le juvament de aquo que am le cauteri es atirat, e majorment si le cauteri es per dolors o de dolors necessaries, fortz e fistinas, las quals no suffertan tarditat per so que es temut de aquelas que vengua malicia, que es major que petit nocument entrant per lo temps.	And I say that cauterization is convenient at all times, because so that the harm by the accidental time is submerged in the benefit of that which with the cauterization is aimed, and more so if the cauterization is for pains or of necessary pains, strong and fistulous, which do not suffer delay because it is feared of those that come malice, which is greater than a small harm entering by time.
E aysso no catz en vostras pessas, o, filhs, aquo no estiman sino le poble vulguar e les fols metges, so es que ad aquela malautia que es sanada per cauteri no es redicio tot temps, e pausan aquel consequen.	And therefore do not catch in your minds, o, children, that this is not esteemed but by the vulgar people and the foolish physicians, because it is that to that illness that is cured by cauterization it is not reduced all times, and they pause that consequence.
E la causa no es ges ayssi quo els cuydan per aquo, quar cauteri no es sino en loc de medicina la qual altera la compleccio e esicca las humiditatz las quals son causa per que veno las dolors.	And the cause is not at all like that which they think about it, because cauterization is not but in place of medicine which alters the constitution and dries the humors which are the cause for which the pains come.
Mays empero cauteri superflueys sobre la medicina per volicitat de la sua valitut e vertut de la sua operacio e grandesa del sieu senhor.	But however, cauterization is superfluous over medicine by the will of its value and virtue of its operation and greatness of its lord.
E es possible que la sua malautia retorne en alcuna hora del temps, segon la compleccio del malaute e la locacio de la sua malautia, e la vertut de lu, e aquo que es preparat en le cors de lu de la agreguacio de las superfluitatz en lu, e aquo que es pervengut a lu en la sua acquisicio en viandas e semblantz de aquelas causas; sino que la malautia en la qual sia aministrat cauteri sia malautia subtil en membre de paucas superfluitatz e humiditatz, ayssi cum cauteri de dent per dolor e semblantz ad aquel, possible es que en lu no retorne aquela dolor, mays aquo se fa en petitz.	And it is possible that its illness may return at some time in the future, according to the constitution of the patient and the location of its illness, and its virtue, and what is prepared in the body of it of the addition of superfluities in it, and what has reached it in its acquisition in foods and things similar to those causes; unless that illness in which cauterization is administered is a subtle illness in a member of few superfluities and humors, as cauterization of teeth for pain and things similar to that, it is possible that in it that pain does not return, but rather that it is made in small.
E mays sermo vulgar es que cauteri es le derier remezi de medicina, e es sermo dreyturier, no ad aquo que els entendo en lu, quar els crezo que no es curacio que aprofieyta am medicina ni am autra causa aprop cauteri.	And more common speech is that cautery is the last remedy of medicine, and it is right speech, not that I understand it in it, because I believe that there is no cure that profits with medicine nor with any other cause except cautery.
E la causa es en contrari de aquo; e la entencio que cauteri es le derier remezi de medicina no es sino quan administram las manieyras de curacio en alcunas malautias, e aquelas medicinas no conferieysso, e aprop en la fi de la causa aministra hom cauteri, e aprofieyta ad aquela.	And the cause is contrary to that; and the understanding that cautery is the last remedy of medicine is only when they administer the ways of healing in some diseases, and those medicines do not confer, and then at the end of the cause man administers cautery, and it profits to that.
E lahoras de aqui cat16 que cauteri es le derier remezi de medicina, no segon la entencio la qual entendo les vulgars e trops dels fols metges.	And therefore it is said that cautery is the last remedy of medicine, not according to the understanding which I understand the common people and many foolish doctors.
E diyssero les antics que cauteri am aur es milhor que cauteri am ferr, e no diyssero aquo sino per la equalitat del aur e sublimitat de la sua sustancia.	And the ancients said that cautery with gold is better than cautery with iron, and they did not say this except for the equality of gold and the sublimity of its substance.
E diyssero que le loc de cauteri no fa brac, cum aquo no sia absolutament vertat, quar yeu ja he aquo proat e he atrobat que aquel no fa aquo sino en alcus cors ses les autres, e cauteri am aquel es bo e milhor que am ferr ayssi quo els diyssero; mays empero quan tu fas cauteri am foc am de aur, no es a tu declarat, quar es egnit segon la quantitat que tu vols per la rugor de l’aur, e quar prepara a recebre freg; e si ajustas sobre lu ignicio se fon l’aur per le foc, e caso en le foc alcunas laminas per que le artifex catz per la occupacio de aquel.	And they said that the place of cautery does not make a scar, as it is not absolutely true, because I have already seen it and have found that it does not do so except in some bodies where others do not, and cautery with that is good and better than with iron as they said; however, when you do cautery with fire with gold, it is not declared to you, because it is ignited according to the quantity that you want for the roar of the gold, and that it prepares to receive the heat; and if you adjust over it fire, the gold melts for the fire, and in the fire some sheets so that the artisan catches for the occupation of that.
E per aquo es fayt cauteri am ferr deves nos pus leugerament e pus propdanament a rectitut de operacio.	And for that reason cautery with iron must be done more lightly and more carefully to the rectitude of operation.
E yeu ja he ordenat aquest capitol en le cauteri segon capitols, et he ordenat aquels del cap entro les pes, per so que aleugo le demandant aquo que vol de lu.	And I have already ordered this chapter on cautery according to chapters, and I have ordered those of the head among the feet, so that afterwards the one who asks for it may have what they want from it.
De cauteri de dolor de cap per frigiditat e humiditat.	Of cautery for headache due to cold and humidity.
Le capitol primier.	The first chapter.
Aquesta cauterizacio confereys a la humiditat e frigiditat sobre le servel accident de la qual so doas causas, so es causa de soda e multitut de flux raumatic, apelat corissa, del cap a las partidas dels huelhs e de las aurelhas fluent, e multitut de dormir, e de dolor de dentz e del guolayro, e universalment de tota malautia que ve per fregiditat, ayssi cum paraliticament, sodo e apoplexio, e semblantz en aquelas malautias.	This cauterization confers to the humidity and coldness over the  servant accident of which there are two causes, so it is the cause of soda and multitude of fluxes rheumatic, called corissa, from the head to the parts of the eyebrows and ears flow, and multitude of sleep, and pain of teeth and of the goiter, and universally of all sickness that comes by coldness, as well as paralytically, soda and apoplexy, and similar in those diseases.
La forma de aquesta cauterizacio es aquesta, que primieyrament comandes al malaute que sia evacuat am medicina lacsativa le cap mondificant, per tres o per quatre nueytz, segon que exhigeys la vertut del malaute e la edat de lu e la sua costuma.	The form of this cauterization is this, that first you command the patient to be evacuated with laxative medicine the head modifying, for three or for four nights, according to that requires the virtue of the patient and the age of him and his custom.
E aprop comanda li que raza le sieu cap am razor, e aprop fay aquel sezer entre las tuas mas sobre una banca cayrada e que pause las suas mas sobre le pietz sieu.	And then command him to shave his head, and then do that seizure between your hands on a bench lowered and that he place his hands on his feet.
E aprop pausa la razit de la tua palma aprop le pous sobre la razit del nas entre les huels sieus.	And then place the razor of your palm near the nose between his eyebrows.
Mays empero, cum le tieu dit del mieg loc es pervengut, signa aquel loc am tenta, e aprop igneys le cauteri olivar del qual aquesta es la forma:	But however, as the your said of the middle place is reached, sign that place with a tenta, and then ignite the cautery olive of which this is the form:
E aprop pausa aquel sobre le loc senhat am tenta, a manieyra que descent, am la qual la tieua ma sia constrengida petit a petit, e tu revolveys aquel.	And then place that on the place signed with a tenta, in the manner that descends, with which your hand be constricted little by little, and you revolve that.
E aprop leva la tua ma leugerament e reguarda le loc, e si veses ja del os esser descubert alcuna quantitat del cap, ayssi cum la quantitat de gra de errs, lahoras eleva la tua ma, e si no torno la tua ma am aquel ferr, am autre de aquel, si es enfrigidat, entro que sia vist del os aquo que yeu he dit a tu.	And then lift your hand slightly and look at the place, and if you see already of the bone being discovered any quantity of the head, as the quantity of a grain of er, then raise your hand, and if not return your hand with that iron, with another of that, if it is cooled, until it is seen of the bone that I have told you.
E aprop pren un petit de sal e disolveys aquel sobre le loc e leyssa aquel per tres jorns.	And then take a little salt and dissolve that on the place and leave that for three days.
E aprop pausa sobre lu coto enbegut en boder e leyssa aquel sobre lu entro que sia destrusida la scara del foc.	And then place on it a poultice soaked in butter and leave that on it until the scar of the fire is destroyed.
E aprop cura le loc am anguent tetrafarmacon entro que sia sanat.	And then cure the place with ointment tetrafarmacon until it is healed.
E ja diyssero que quant la plagua roman uberta, tant mielhs geta le brac, per que es milhor e mays juvatiu.	And already they said that when the plague remains open, so much better gets the scar, because it is better and more helpful.
E diyssero alcus de lor que sia cauterizada la codena entro al os, e sia tengut le cauteri entro que sia adhurida alcuna partida de la specitut del os.	And they said some of them that the spine should be cauterized into the bone, and that the cautery should be kept until some part of the surface of the bone is burned.
E aprop sia ras aquo que es adhust del os, e aprop sia curat.	And then scrape that which is burned of the bone, and then be cured.
E diyssero autres que am lo cauteri pervengua al derier, entro que enprema en le os forta enprecio entro que le os caga, e aquesta es la forma de alphecati petit:	And they said others that with the cautery it should reach the end, until it presses into the bone strong pressure until the bone breaks, and this is the form of alphecati small:
E estiman de aquel loc expiran la vapors del cap.	And they estimate of that place expire the vapors of the head.
E sia tenguda la plagua uberta per lonc temps, e aprop sia curada entro que sia consolidada.	And it should be kept open for a long time, and then be cured until it is consolidated.
Mays a mi no so vistas aquestas doas specias de cauteri de tot, sino en alcus homes segon via de temor; e layssa aquel, deves mi, milhor es am salut, quan es; quar le cap es develitat per solucio de continuitat de lu ayssi cum havem testificat en les autres membres, e majorment quan le cap del malaute es de freul natura.	But to me, these two species of cautery have not been seen at all, except in some men according to their way of fear; and leave that, of me, it is better for health, when it is; because the head is revealed by the solution of continuity of it as we have testified in the other members, and more so when the head of the patient is of a cold nature.
E la specia de cauteri primieyra es mays salva e milhor deves mi; e de aquela husi e am aquela obra am salut.	And the species of cautery first is more safe and better of me; and of that I use and with that work with health.
Capitol segon.	Second chapter.
Del cauteri del cap.	Of the cautery of the head.
Quan en tot le cap accideys dolor cronica e longua e aquo es en le malaute prolonguat, e usa de gerras e de cochias e de capipurges e de emplaustres e de guatz e de cadels e de gualinas e de semblantz, e majorment si ja es cauterizat am un cautere le qual recontam e no aprofieyta a lu deguna de aquelas causas, lahoras considera quar si le cap del malaute es de fort creacio en la sua natura; e no es freul et atroba mot gran freg, lahoras aquel cauterisa am autra cauteri dejos aquel un pauc.	When chronic and long-lasting pain occurs throughout the head and is prolonged in the patient, and use of herbs, poultices, and capipulges, and plasters, and guats, and cadels, and gualinas, and semblances, and mostly if it has already been cauterized with a cautery that is recounted and does not benefit him from any of those causes, then consider that if the head of the patient is of strong creation in its nature; and is not frail and finds a great deal of heat, then cauterize it with another cautery besides that one a little.
E aprop cauterisa aquel sobre le corn del sieu cap am cauteri entro que la codena es partida.	And then cauterize that over the horn of his head with a cautery until the bone is parted.
Incisa la codena e sia descuberta del os la quantitat la qual havem recontat e cauteriza aquel am un cauteri en la partida deriera del cap en le loc le qual es apelat vas, — e es aquel loc en le qual es pausada ventosa.	Incise the bone and uncover the quantity which we have recounted and cauterize that with a cautery in the back part of the head in the place which is called vas, — and that is the place in which a leech is placed.
Et alleuja la tua ma en aysso, e no descobras le os, quar le malaute per aquo atroba mot gran dolor diversa de la dolor de totz les autres cauteris del cap.	And alleviate your hand in this, and do not uncover the bone, because the patient by this suffers a great deal of pain different from the pain of all the other cauteries of the head.
E yeu diyre aquest cauteri en son loc, quar cove que·l cauteri am le qual so cauterisatz les corns del cap e le occiput es pus subtil cauteri que aquel am le qual es cauterisat le mieg loc del cap; e aquesta es la forma de lu.	And I say this cautery in its place, because whoever cauterizes with the cautery with which the horns of the head and the occiput are cauterized, is more subtle than that with which the middle part of the head is cauterized; and this is the form of it.
Capitol ters.	Chapter Three.
De cauterisacio de emigranea no-antiqua.	Of cauterization of  non-ancient hernia.
Quan endeve en la partida del cap dolor sodo, o es stenduda dolor entro al uelh, sia evacuat am medicinas le cap mondificantz, e sia aministrada l’autra curacio, la qual yeu he dita en las devesios de las malautias; e tot no aprofieyta, lahoras cauterisacio en lu es en dos manieyras: o cauterisacio am medicina acuta comburent, o am ferr.	When pain in the side of the head occurs, or pain is extended into the eye, it is evacuated with medicines that modify the head, and another cure is administered, which I have said in the divisions of the diseases; and if none of this is helpful, then cauterization in it is in two ways: either cauterization with acute and burning medicine, or with iron.
Mays cauteri am medicina comburent es que tu prenguas una dolsa de alh, e escorgas aquela e abcindas las extremitatz de lu de amdos les caps.	But cauterization with burning medicine is that you take a piece of alum, and scrape it and separate the extremities of it from both ends.
E aprop incideys le loc de la dolor en la templa am una lanceta lada entro que sia en lu feyt loc dejos la codena, entro que sia occultada.	And then incise the place of the pain in the temple with a sharp lancet until there is a place made in it below the bone, until it is hidden.
E aprop strenh sobre lu am stopada per descent constreccio, e layssa aquel per le spazi de tres horas; e aprop deslia le e tratz le alh, e laysa la plagua per dos o per tres jorn, e aprop pausa sobre lu coto submergit en boder entro que le loc fassa brac.	And then strengthen over it with a stopped constriction, and leave it for the space of three hours; and then untie it and take away the alum, and leave the wound for two or three days, and then place over it a poultice submerged in butter until the place makes a scab.
E aprop cura aquel am enguent entro que sia sanat.	And then cure this with a gargle until it is healed.
E si tu voys, fe aquo am alcunas medicinas comburentz las quals yeu he scriutas en le douse tractat de medicinas comburentz.	And if you wish, do this with some burning medicines which I have written in the two treatises of burning medicines.
Mays la cauterisacio am ferr segon aquesta manieyra: igneys per cauteri del qual aquesta es la forma:	But cauterization with iron according to this manner: ignite a cautery of which this is the form:
e es apelat claus clavilhs, quar le cap de lu es ayssi cum forma de clavel en le qual es alcuna curvitat, e·n le mieg loc de lu es eminensia petita.	and it is called a clavilh, because the head of it is as shaped as a clove in which there is some curvature, and in the middle part of it is a small eminence.
E aprop pausa sobre loc de la dolor, e rete la tua ma — per que no sia adhurida la arceria la qual es dejos — e revol le ferr petit a petit am velocitat.	And then place over the place of the pain, and keep your hand — so that the artery which is below is not burned — and revolve the iron little by little with speed.
E si la quantitat de lu que es adhurida per la specitut de la codena ayssi quo la maytat de lu, e elava la tua ma per so que la arteria no sia adhurida la qual es dejos, per so que no vengua flux de sanc.	And if the quantity of it which is burned by the sharpness of the bone is so much that most of it, then remove your hand so that the artery which is below is not burned, so that there does not come a flow of blood.
E aprop enbibeys coto en aygua de sal e pausa aquel sobre le loc, e layssa aquel per tres dias; e aprop pausa coto mulhat am boder, e aprop cura am enguent entro que sia sanat.	And then imbibe a poultice in salt water and place it over the place, and leave it for three days; and then place a poultice ground with butter, and then cure with a gargle until it is healed.
E si voys, cauterisa am la extremitat del cutellari segon cauteri, e guarda te de incisio de arteria en aquesta emigranea propriament no-antiqua.	And if you wish, cauterize with the extremity of the cutellary according to the cautery, and guard yourself from incision of the artery in this hernia properly non-ancient.
Capitol quart.	Chapter Four.
De cauterizacio d’emigranea antiqua.	Of cauterization of ancient hernia.
Quan tu curas emigranea am aquo que havem dit de la curacio precedent, e aquo que havem dit en las divisios de las malautias, e no aprofieyta la curacio, e vezes per la malautia que no abasta a lu aquo que havem dit del primier cauteri am medicina o del cauteri am foc, lahoras cove que tu igniscas le cauteri cutellar entro que sia albificat, pus que significas sobre le loc de la dolor am linha de longuesa de la qual sia la maytat del dit, o quays aquel; e depausa la tua ma per una veguada e strenh aquela entro incidiscas la arceria e pervengua entro al os.	When you cure a hernia with that which we have said of the previous cure, and that which we have said in the divisions of the diseases, and if none of the cure is helpful, and sometimes because of the illness that does not suffice for it that which we have said of the first cauterization with medicine or of the cauterization with fire, then it is that you ignite the cutellary cautery until it is white-hot, because it signifies over the place of the pain with a line of length of which most of it, or whichever one; and remove your hand for a moment and strengthen that before you incise the artery and reach until the bone.
Empero necessari es a tu que guardes de la continuacio de la mandibula, la qual es mauguda deves la masticacio, e que le lacert no sia adhurit e le nervi le qual mau aquela, e que no s’endevengua espasme.	However, it is necessary for you to guard against the continuation of the mandible, which is harmful to chewing, and that the muscle be not burned and the nerve which feels that, and that it does not become a spasm.
E si es sobre la custodia e cautela de flux de sanc de l’arteria que es abciza, quar en la abcizio de lu es temor, e majorment ad aquel le qual ignora aquo que fa e no es studios e esproat; e layssa la operacio en lu al comensament.	And if it is about the custody and caution of the flow of blood from the artery that is incised, because in the incision of it there is fear, and more so to him who ignores what is done and is not studious and experienced; and leaves the operation in it at the beginning.
