Ayssi comensan las paraulas de Albucasim .	Thus begin the words of Albucasim.
E aprop le desliet segons los sieus desiriers, e aprop le relieg, e aprop le leyssec per alcus jorns e comandec que nos deslies le liament; e estec ayssi entro que la coyssa e·l pe foro apostematz, e pervenguet a perdicio.	And then he dismissed him according to his desires, and he bound him, and he left him for some days and commanded that we untie the ligament; and thus it was that the thigh and the foot became infected, and he came to perdition.
E yeu fuy apelat a lu, e aparelhegui a desliar le liament, e conseguida es tranquilitat e enayssi amermet de sas dolors.	And I was called to him, and I appeared to untie the ligament, and achieved tranquility and then eased his pains.
Mays empero ja corrupcio era confermada en le membre, per que no pogui refrenar aquela, e no cessec perambular la corrupcio en le membre entro que·l malaute peric.	But however, already corruption was confirmed in the limb, for that I could not restrain it, and it did not cease to wander the corruption in the limb until the patient perished.
E vi un autre metge le qual perforec un apostema cancros, e fo ulcerat aprop alscus dias, entro que foc magnificada la malicia de lu am lo senhor de lu.	And I saw another physician who perforated a cancerous abscess, and it became ulcerated after some days, until the malignancy of it was magnified to his lord.
La qual causa es quar le cranc caut es pur de humor melencolic, lahoras no cove que pervengua a lu am ferr de tot, sino que sia an membre le qual suffertes que de tot fos hostat.	The cause is that the cancer is pure of melancholic humor, therefore it behoves that it may not come to it with iron of all, but that it be in a member the which suffers that of all it be held hostage.
E per aquo, filhs, necessari es a vos que la operacio am ma sia devisada en dos devesios: so es en operacio a lu qual es associada salut, e en obra am la qual es perilh en las majors disposicios.	And therefore, sons, it is necessary to you that the operation with the hand be devised in two divisions: that is in operation to that which is associated with health, and in work with which there is peril in the major dispositions.
E yeu ja he exsitat aquo en tot loc de aquest libre en le qual venc opperacio en la qual es error e temor; per que necessari es a vos que guardetz aquo e layssetz aquel, per que les folhs no atrobo via a parlar e a vos desonestar.	And I have already existed that in all places of this book in which I come operation in which there is error and fear; for it is necessary to you that you guard this and leave that, so that the foolish do not attain a way to speak and to dishonor you.
E donc prenetz las vostras armas am sollicitut e am proteccio de Dieu , e les vostres malautes am falicitat e am fermetat.	And therefore take your arms with solicitude and with the protection of God, and your patients with facility and with firmness.
E usatz de la milhor via per la gracia de Dieu perdusent a salut e a lausabla successio, e laysatz las malautias terriblas de difficil sanacio, e ostatz las vostras armas de aquo que vos fa temer, per so que ysitatio en vostra fe e en le vostre nom no vos evasisca: quar mays es remanent a la vostra gloria, e pus aut en le mon e en derier a las vostras sanctitatz.	And use the best way by the grace of God, pursuing health and laudable success, and leave the maladies terrible of difficult healing, and hold your arms from that which makes you fear, so that hesitation in your faith and in your name does not escape you: for more it remains to your glory, and more in the world and in the end to your sanctities.
Gualia ja diyssec en alcunas sieuas monicios:	Gualia has already said in some of his admonitions:
“No mediquetz malautia mala, per so que mals metges no siatz nompnatz”.	"Do not meddle with bad malady, so that bad physicians you not be called."
E yeu ja he devesit aquest libre segontz tres capitols.	And I have already divided this book according to three chapters.
Comensa la divisio del libre, e primier de la primieyra partida.	Begins the division of the book, and the first of the first part.
Le primier capitol ordenat del cap entro·s pes, en las formas dels instrumentz e en les ferrementz dels cauteris, e de aquo que necessari es en la opperacio.	The first chapter ordered of the head within feet, in the forms of the instruments and in the tools of the cauteries, and of what is necessary in the operation.
La divisio de la segonda partida.	The division of the second part.
Le segon capitol, de siccio e perforacio, e de ventosas, e de plaguas, e de extractio de sagetas e de semblantz ad aquelas, tot capitolat e ordenat de las formas dels instrumentz.	The second chapter, of suction and perforation, and of leeches, and of poultices, and of the extraction of arrows and of things similar to them, all chaptered and ordered of the forms of the instruments.
Divisio de la tersa partida.	Division of the third part.
Le tertz capitol, de restauracio e de dislocacio, e de curacio de torcio e de semblantz ad aquels; capitol ordenat del cap entro·s pes, e de las formas dels instrumentz.	The third chapter, of restoration and dislocation, and of the cure of sprains and of things similar to them; chapter ordered of the head within feet, and of the forms of the instruments.
De cauteri am foc e am medicina aguda e rememoracio de la opperacio.	Of cautery with fire and with sharp medicine and remembrance of the operation.
Am aquel comensa le tractat de tot le libre.	In this begins the treatment of the whole book.
Cove que yeu digua la qualitat dels juvamentz de aquel cauteri e dels noccumentz de lu, e en qual compleccio sia prohibit cauteri.	Know that you should say the quality of the judgments of that cautery and of its inconveniences, and in what completion it should be prohibited cautery.
Donc dic que·l sermo de la qualitat del juvament de cauteri e del noccument de lu es sermo lonc e prolixs, e subtil per sciensa, e secret amaguat; e ja de lu a parlat gran multitut de savis, e de lu se son desacordatz, et a mi abasta un petit dels sermons de lor, temen perlonguacio.	Therefore I say that the sermon of the quality of the judgment of cautery and of its inconvenience is a long and prolix sermon, and subtle by science, and secret hidden; and already of it has spoken a great multitude of wise men, and of it they have disagreed, and to me suffices a little of the sermons of theirs, fearing prolixity.
E donc dic que cauteri comfereys a tota compleccio universalment la qual es am materia o ses materia, exceptat dos compleccios, las quals son compleccios caudas ses materia .	And therefore I say that cautery conforms to every completion universally which is in matter or has matter, except for two complections, which are complections caused by its matter.
En la compleccio cauda e secca am materia se desecordero; quar alcus dyssero que cauteri es juvatiu ad aquela, e les autres dyssero le contrari de aquel, que cauteri no es convenient en malautia la qual es per qualiditat e per siccitat, quar natura del foc es qualiditat e siccitat, e enconvenient es que malautia cauda e secca am aquo que es caut e sec sia sanada.	In the completion caused and dry with matter they disagree; for some say that cautery is beneficial to that, and others say the contrary of that, that cautery is not convenient in illness which is by quality and by dryness, because the nature of fire is quality and dryness, and inconvenient is that illness caused and dry with that which is caut and dry be healed.
E diysec aquel que ditz le contrari de aquel, que per cauteri es fayt juvament en tota malautia cauda e secca que ve en les cors dels homes, quar quan tu comparas le cors de home e las humiditatz de lu a la compleccio del foc, atrobas le cors de home freg.	And say that one who says the contrary of that, that by cautery is made benefit in all illness caused and dry which comes in the bodies of men, because when you compare the body of man and its humidities to the completion of fire, you find the body of man cold.
E yeu dic per le sermo de aquel, que esperiment aquo ja a mi alscunas vetz a descubert.	And I say for the sermon of that, that experience this already to me some times has discovered.
Mays empero no cove que vengua sobre aquo aquel que ja es exproat e excersitat en le capitol de cauteri per derier exercici, e a conogut la diversitat de la compleccio dels homes e la disposicio de las malautias en lor meteyssas, e las causas de aquelas, e·ls accidentz de lor, e l’espasi del temps de aquelas.	But however, it does not behoove that it comes upon this one who already is experienced and exercised in the chapter of cautery by previous exercise, and has known the diversity of the complexion of men and the disposition of the illnesses in their own bodies, and the causes of those, and their accidents, and the space of time of those.
Mays en las autras compleccios, no es sobre vos temor, e majorment en las malautias fregas e humidas, quar ja totz les metges se son acordatz sobre aquels, e no so desecordatz en le juvament am cauteri en aquelas.	But in the other complections, there is no fear upon you, and more so in the illnesses cold and humid, because already all the physicians have agreed upon those, and they do not disagree in the judgment with cautery in those.
E sapiatz, filhs, que del secret de curacio per cauteri am foc e de la bontat de lu, so sobre cauteri am medicina comburent, es quar le foc es simple, la accio del qual no perven sino al membre le qual es cauterizat e no notz al autre membre am lu ajustat sino am petit nocument.	And know, children, that of the secret of healing by cautery with fire and of the goodness of it, is that fire is simple, the action of which does not reach beyond the member which is cauterized and not to the other member with it attached except with slight inconvenience.
Mays la accio de medicina comburent perven ad aquel en les membres le qual de lu alunhat, e fort leu fa venir en le membre malautia de dificil sanacio e fort leu ausit.	But the action of burning medicine reaches that in the members which are far from it, and strongly makes it come in the member illness of difficult healing and strongly its use.
Mays le foc, per la sua sublimitat e de la sua substancia bontat, no fa aquo sino que superfluisca E ja es a nos conogut per experiment e per longitut de servitut de studi am l’art sobre le veritat de las causas; e per aquo yeu so excusat de la longitut del sermo E si no fos que no es legut al mieu libre en aquest pausero a vos secret amaguat am le foc, e la qualitat de la operacio de lu en les cors e de la sieua expulcio per la qual expellis las malautias, am sermo philosophic demostratiu, le qual siria acuit en las vostras pessas.	But fire, by its sublimity and of its substance goodness, does not do that except that it superfluously escapes, and already it is to us known by experiment and by length of service of study with the art upon the truth of the causes; and for that I am excused of the length of the sermon and if it were not that it is not written in my book in this pause to you secret hidden with fire, and the quality of its operation in the bodies and of its expulsion by which expels the illnesses, with a philosophical sermon demonstrative, the which would be acute in your minds.
E sapiatz, filhs, que els se desacordan del temps en le qual es convenient far cauteri e pausan le milhor temps de primaveyra.	And know, children, that they disagree of the time in which it is convenient to make cautery and pause the best time of spring.
E yeu dic que cauteri es convenient en tot temps, per so que le nocument per le temps accident es submergit en le juvament de aquo que am le cauteri es atirat, e majorment si le cauteri es per dolors o de dolors necessaries, fortz e fistinas, las quals no suffertan tarditat per so que es temut de aquelas que vengua malicia, que es major que petit nocument entrant per lo temps.	And I say that cautery is convenient in all times, because that the inconvenience by the accidental time is submerged in the benefit of that which with the cautery is thrown, and more so if the cautery is for pains or of necessary pains, strong and fistulous, which do not suffer tardiness because it is feared of those that come malice, which is greater than slight inconvenience entering by time.
E aysso no catz en vostras pessas, o, filhs, aquo no estiman sino le poble vulguar e les fols metges, so es que ad aquela malautia que es sanada per cauteri no es redicio tot temps, e pausan aquel consequen.	And thus do not catch in your minds, o, children, that this is not esteemed but by the vulgar people and the foolish physicians, because it is that to that illness which is healed by cautery is not reduced all times, and they pause that consequence.
E la causa no es ges ayssi quo els cuydan per aquo, quar cauteri no es sino en loc de medicina la qual altera la compleccio e esicca las humiditatz las quals son causa per que veno las dolors.	And the cause is not thus as they think of that, because cautery is nothing but in place of medicine which alters the complexion and dries the humidities which are cause for that pains come.
Mays empero cauteri superflueys sobre la medicina per volicitat de la sua valitut e vertut de la sua operacio e grandesa del sieu senhor.	But however, cautery superfluously over medicine by the desire of its value and virtue of its operation and greatness of its lord.
E es possible que la sua malautia retorne en alcuna hora del temps, segon la compleccio del malaute e la locacio de la sua malautia, e la vertut de lu, e aquo que es preparat en le cors de lu de la agreguacio de las superfluitatz en lu, e aquo que es pervengut a lu en la sua acquisicio en viandas e semblantz de aquelas causas; sino que la malautia en la qual sia aministrat cauteri sia malautia subtil en membre de paucas superfluitatz e humiditatz, ayssi cum cauteri de dent per dolor e semblantz ad aquel, possible es que en lu no retorne aquela dolor, mays aquo se fa en petitz.	And it is possible that its illness returns at any hour of time, according to the complexion of the patient and the location of its illness, and the virtue of it, and that which is prepared in the body of it of the addition of the superfluities in it, and that which is reached to it in its acquisition in foods and things similar to those causes; unless that the illness in which cautery is administered be illness subtle in member of few superfluities and humidities, as cautery of tooth for pain and things similar to that, it is possible that in it it does not return that pain, but that it is made in smalls.
E mays sermo vulgar es que cauteri es le derier remezi de medicina, e es sermo dreyturier, no ad aquo que els entendo en lu, quar els crezo que no es curacio que aprofieyta am medicina ni am autra causa aprop cauteri.	And most commonly it is said that cautery is the last remedy of medicine, and it is said rightly, for I do not understand it in this, because I believe that it is not a cure that profits by medicine nor by any other cause except cautery.
E la causa es en contrari de aquo; e la entencio que cauteri es le derier remezi de medicina no es sino quan administram las manieyras de curacio en alcunas malautias, e aquelas medicinas no conferieysso, e aprop en la fi de la causa aministra hom cauteri, e aprofieyta ad aquela.	And the cause is contrary to this; and the understanding that cautery is the last remedy of medicine is only when they administer the ways of cure in some diseases, and those medicines do not confer, and then at the end of the cause one administers cautery, and it profits to that.
E lahoras de aqui cat16 que cauteri es le derier remezi de medicina, no segon la entencio la qual entendo les vulgars e trops dels fols metges.	And therefore, that cautery is the last remedy of medicine, it is not according to the understanding which the common people and most of the foolish physicians understand.
E diyssero les antics que cauteri am aur es milhor que cauteri am ferr, e no diyssero aquo sino per la equalitat del aur e sublimitat de la sua sustancia.	And the ancients said that cautery with gold is better than cautery with iron, and they did not say this except for the equality of gold and the sublimity of its substance.
E diyssero que le loc de cauteri no fa brac, cum aquo no sia absolutament vertat, quar yeu ja he aquo proat e he atrobat que aquel no fa aquo sino en alcus cors ses les autres, e cauteri am aquel es bo e milhor que am ferr ayssi quo els diyssero; mays empero quan tu fas cauteri am foc am de aur, no es a tu declarat, quar es egnit segon la quantitat que tu vols per la rugor de l’aur, e quar prepara a recebre freg; e si ajustas sobre lu ignicio se fon l’aur per le foc, e caso en le foc alcunas laminas per que le artifex catz per la occupacio de aquel.	And they said that the place of cautery does not make a scar, as it is not absolutely true, because I have already seen it and have found that it does not do so except in some bodies where others do not, and cautery with that is good and better than with iron as they said; however, when you make cautery with fire of gold, it is not declared to you, because it is ignited according to the quantity that you want by the heat of the gold, and that it prepares to receive heat; and if you adjust it over the fire, the gold melts by the fire, and in the fire some plates so that the artisan catches by the occupation of that.
E per aquo es fayt cauteri am ferr deves nos pus leugerament e pus propdanament a rectitut de operacio.	And for this reason, cautery with iron must be done more lightly and more carefully to the rectitude of operation.
E yeu ja he ordenat aquest capitol en le cauteri segon capitols, et he ordenat aquels del cap entro les pes, per so que aleugo le demandant aquo que vol de lu.	And I have already ordered this chapter on cautery according to chapters, and I have ordered those of the head among the feet, so that afterward the one asking for it knows what he wants from it.
De cauteri de dolor de cap per frigiditat e humiditat.	Of cautery for headache from cold and humidity.
Le capitol primier.	The first chapter.
Aquesta cauterizacio confereys a la humiditat e frigiditat sobre le servel accident de la qual so doas causas, so es causa de soda e multitut de flux raumatic, apelat corissa, del cap a las partidas dels huelhs e de las aurelhas fluent, e multitut de dormir, e de dolor de dentz e del guolayro, e universalment de tota malautia que ve per fregiditat, ayssi cum paraliticament, sodo e apoplexio, e semblantz en aquelas malautias.	This cauterization confers on the humidity and coldness over the nerve accident of which there are two causes, so it is the cause of soda and multitude of rheumatic fluxes, called corissa, from the head to the parts of the ears and of the ears flowing, and multitude of sleep, and of toothache and of the goiter, and universally of all disease that comes from coldness, as well as paralytically, soda and apoplexy, and similar in those diseases.
La forma de aquesta cauterizacio es aquesta, que primieyrament comandes al malaute que sia evacuat am medicina lacsativa le cap mondificant, per tres o per quatre nueytz, segon que exhigeys la vertut del malaute e la edat de lu e la sua costuma.	The form of this cauterization is this, that first you command the patient to be evacuated with laxative medicine the head modifying, for three or for four nights, according to that exHiggins the virtue of the patient and the age of him and his custom.
E aprop comanda li que raza le sieu cap am razor, e aprop fay aquel sezer entre las tuas mas sobre una banca cayrada e que pause las suas mas sobre le pietz sieu.	And then command him to shave his head, and then make that seizure between your hands on a fallen bench and that he place his hands on his feet.
E aprop pausa la razit de la tua palma aprop le pous sobre la razit del nas entre les huels sieus.	And then place the razor of your palm near the nose between his heels.
Mays empero, cum le tieu dit del mieg loc es pervengut, signa aquel loc am tenta, e aprop igneys le cauteri olivar del qual aquesta es la forma:	But however, as your saying of the middle place has been reached, sign that place with a tenta, and then ignite the cautery olive of which this is the form:
E aprop pausa aquel sobre le loc senhat am tenta, a manieyra que descent, am la qual la tieua ma sia constrengida petit a petit, e tu revolveys aquel.	And then place that upon the place signed with a tenta, in the manner that it descends, with which your hand be constricted little by little, and you revolve that.
E aprop leva la tua ma leugerament e reguarda le loc, e si veses ja del os esser descubert alcuna quantitat del cap, ayssi cum la quantitat de gra de errs, lahoras eleva la tua ma, e si no torno la tua ma am aquel ferr, am autre de aquel, si es enfrigidat, entro que sia vist del os aquo que yeu he dit a tu.	And then lift your hand slightly and look at the place, and if you see already of the bone being discovered some quantity of the head, as well as the quantity of grain of errs, then raise your hand, and if not return your hand with that iron, with another of that, if it is cooled, until it is seen of the bone that I have told you.
E aprop pren un petit de sal e disolveys aquel sobre le loc e leyssa aquel per tres jorns.	And then take a little salt and dissolve that over the place and leave that for three days.
E aprop pausa sobre lu coto enbegut en boder e leyssa aquel sobre lu entro que sia destrusida la scara del foc.	And then place on it a poultice enclosed in border and leave that on it until the scar of the fire is destroyed.
E aprop cura le loc am anguent tetrafarmacon entro que sia sanat.	And then cure the place with tetrafarmacon ointment until it is healed.
E ja diyssero que quant la plagua roman uberta, tant mielhs geta le brac, per que es milhor e mays juvatiu.	And already they said that when the plague remains open, so much better gets the scar, because it is better and more helpful.
E diyssero alcus de lor que sia cauterizada la codena entro al os, e sia tengut le cauteri entro que sia adhurida alcuna partida de la specitut del os.	And some of them said that it should be cauterized the bone inside the bone, and that the cautery should be kept until some part of the surface of the bone is burned.
E aprop sia ras aquo que es adhust del os, e aprop sia curat.	And then scrape that which is burned of the bone, and then it should be cured.
E diyssero autres que am lo cauteri pervengua al derier, entro que enprema en le os forta enprecio entro que le os caga, e aquesta es la forma de alphecati petit:	And others said that with the cautery it should reach the end, until it presses into the bone forcefully until the bone breaks, and this is the form of alphecati small:
E estiman de aquel loc expiran la vapors del cap.	And they estimate that from that place expire the vapors of the head.
E sia tenguda la plagua uberta per lonc temps, e aprop sia curada entro que sia consolidada.	And it should be kept open for a long time, and then it should be cured until it is consolidated.
Mays a mi no so vistas aquestas doas specias de cauteri de tot, sino en alcus homes segon via de temor; e layssa aquel, deves mi, milhor es am salut, quan es; quar le cap es develitat per solucio de continuitat de lu ayssi cum havem testificat en les autres membres, e majorment quan le cap del malaute es de freul natura.	But to me, these two kinds of cautery have not been seen at all, except in some men according to a way of fear; and leave that, of me, it is better for health, when it is; because the head is revealed by the solution of continuity of it as well as we have testified in the other members, and more so when the head of the patient is of a cold nature.
E la specia de cauteri primieyra es mays salva e milhor deves mi; e de aquela husi e am aquela obra am salut.	And the species of cautery first is more safe and better of me; and of that one I use and with that work with health.
Capitol segon.	Second Chapter.
Del cauteri del cap.	Of the cautery of the head.
Quan en tot le cap accideys dolor cronica e longua e aquo es en le malaute prolonguat, e usa de gerras e de cochias e de capipurges e de emplaustres e de guatz e de cadels e de gualinas e de semblantz, e majorment si ja es cauterizat am un cautere le qual recontam e no aprofieyta a lu deguna de aquelas causas, lahoras considera quar si le cap del malaute es de fort creacio en la sua natura; e no es freul et atroba mot gran freg, lahoras aquel cauterisa am autra cauteri dejos aquel un pauc.	When throughout the head occurs chronic and long pain and this is prolonged in the patient, and uses of herbs and ointments and capipures and plasters and guats and cadels and gualinas and semblantz, and mostly if already it has been cauterized with a cautery which is recounted and does not benefit him any of those causes, then consider that if the head of the patient is of a strong creation in its nature; and is not frail and finds a great burning, then that cauterizes with another cautery besides that one a little.
E aprop cauterisa aquel sobre le corn del sieu cap am cauteri entro que la codena es partida.	And then cauterizes that one on the horn of his head with a cautery until the coda is parted.
Incisa la codena e sia descuberta del os la quantitat la qual havem recontat e cauteriza aquel am un cauteri en la partida deriera del cap en le loc le qual es apelat vas, — e es aquel loc en le qual es pausada ventosa.	Incise the coda and make it uncovered of the bone the quantity which we have recounted and cauterizes that one with a cautery in the rear part of the head in the place which is called vas, — and is that place in which is placed a cupping glass.
Et alleuja la tua ma en aysso, e no descobras le os, quar le malaute per aquo atroba mot gran dolor diversa de la dolor de totz les autres cauteris del cap.	And alleviate your hand in this, and do not uncover the bone, for the patient by this finds much great pain different from the pain of all the other cauteries of the head.
E yeu diyre aquest cauteri en son loc, quar cove que·l cauteri am le qual so cauterisatz les corns del cap e le occiput es pus subtil cauteri que aquel am le qual es cauterisat le mieg loc del cap; e aquesta es la forma de lu.	And I say this cautery in its place, because whoever cauterizes with the cautery with which the horns of the head and the occiput are cauterized is more subtle cautery than that with which the middle part of the head is cauterized; and this is the form of it.
Capitol ters.	Chapter Three.
De cauterisacio de emigranea no-antiqua.	Of cauterization of old-not-new migraine.
Quan endeve en la partida del cap dolor sodo, o es stenduda dolor entro al uelh, sia evacuat am medicinas le cap mondificantz, e sia aministrada l’autra curacio, la qual yeu he dita en las devesios de las malautias; e tot no aprofieyta, lahoras cauterisacio en lu es en dos manieyras: o cauterisacio am medicina acuta comburent, o am ferr.	When in the part of the head pain is felt suddenly, or is stretched pain within the eye, be evacuated with medicines the head modifying, and be administered the other cure, which I have said in the divisions of the diseases; and all does not benefit, then cauterization in it is in two ways: or cauterization with acute medicine burning, or with iron.
Mays cauteri am medicina comburent es que tu prenguas una dolsa de alh, e escorgas aquela e abcindas las extremitatz de lu de amdos les caps.	But cauterizing with burning medicine is that you take a piece of alh, and scour that one and cut off the extremities of it from both the heads.
E aprop incideys le loc de la dolor en la templa am una lanceta lada entro que sia en lu feyt loc dejos la codena, entro que sia occultada.	And then incise the place of the pain in the temple with a lancet wide until there is made a place left the bone, until it is hidden.
E aprop strenh sobre lu am stopada per descent constreccio, e layssa aquel per le spazi de tres horas; e aprop deslia le e tratz le alh, e laysa la plagua per dos o per tres jorn, e aprop pausa sobre lu coto submergit en boder entro que le loc fassa brac.	And then strengthen over it with a stopped by descent constriction, and leave that for the spaces of three hours; and then untie the and take out the alh, and leave the plague for two or three days, and then place over it a cloth submerged in boder until the place makes a scab.
E aprop cura aquel am enguent entro que sia sanat.	And then cure that with an enguent until it is healed.
E si tu voys, fe aquo am alcunas medicinas comburentz las quals yeu he scriutas en le douse tractat de medicinas comburentz.	And if you want, do this with some burning medicines which I have written in the two treatises of burning medicines.
Mays la cauterisacio am ferr segon aquesta manieyra: igneys per cauteri del qual aquesta es la forma:	But the cauterization with iron according to this manner:  ignite with a cautery of which this is the form:
e es apelat claus clavilhs, quar le cap de lu es ayssi cum forma de clavel en le qual es alcuna curvitat, e·n le mieg loc de lu es eminensia petita.	and it is called claus clavilhs, because the head of it is as if in the form of a clove in which there is some curvature, and in the middle part of it is a small eminence.
E aprop pausa sobre loc de la dolor, e rete la tua ma — per que no sia adhurida la arceria la qual es dejos — e revol le ferr petit a petit am velocitat.	And then place over the place of the pain, and hold your hand — so that the artery which is left is not burned — and revolve the iron little by little with velocity.
E si la quantitat de lu que es adhurida per la specitut de la codena ayssi quo la maytat de lu, e elava la tua ma per so que la arteria no sia adhurida la qual es dejos, per so que no vengua flux de sanc.	And if the quantity of it that is burned by the thickness of the bone as much as the majority of it, and elevate your hand so that the artery is not burned which is left, so that no flux of blood comes.
E aprop enbibeys coto en aygua de sal e pausa aquel sobre le loc, e layssa aquel per tres dias; e aprop pausa coto mulhat am boder, e aprop cura am enguent entro que sia sanat.	And then imbibe cloth in salt water and place that over the place, and leave that for three days; and then place cloth crushed with boder, and then cure with an enguent until it is healed.
E si voys, cauterisa am la extremitat del cutellari segon cauteri, e guarda te de incisio de arteria en aquesta emigranea propriament no-antiqua.	And if you want, cauterize with the extremity of the knife according to cautery, and guard yourself from incision of artery in this migraine properly old-not-new.
Capitol quart.	Chapter Four.
De cauterizacio d’emigranea antiqua.	Of cauterization of old migraine.
Quan tu curas emigranea am aquo que havem dit de la curacio precedent, e aquo que havem dit en las divisios de las malautias, e no aprofieyta la curacio, e vezes per la malautia que no abasta a lu aquo que havem dit del primier cauteri am medicina o del cauteri am foc, lahoras cove que tu igniscas le cauteri cutellar entro que sia albificat, pus que significas sobre le loc de la dolor am linha de longuesa de la qual sia la maytat del dit, o quays aquel; e depausa la tua ma per una veguada e strenh aquela entro incidiscas la arceria e pervengua entro al os.	When you cure migraine with that which we have said of the previous cure, and that which we have said in the divisions of the diseases, and it does not benefit the cure, and sometimes by the illness that does not reach him that which we have said of the first cauterization with medicine or of the cauterization with fire, then you must ignite the knife cautery until it is white-hot, because it signifies over the place of the pain with a line of length of which it is the majority of the said, or which one; and pause your hand for a moment and strengthen that one until you incise the artery and it reaches into the bone.
Empero necessari es a tu que guardes de la continuacio de la mandibula, la qual es mauguda deves la masticacio, e que le lacert no sia adhurit e le nervi le qual mau aquela, e que no s’endevengua espasme.	However, it is necessary to you that you guard against the continuation of the mandible, which is bad for chewing, and that the lacert is not burned and the nerve which hurts that one, and that it does not become spasm.
E si es sobre la custodia e cautela de flux de sanc de l’arteria que es abciza, quar en la abcizio de lu es temor, e majorment ad aquel le qual ignora aquo que fa e no es studios e esproat; e layssa la operacio en lu al comensament.	And if it is about the custody and caution of the flux of blood of the artery that is incised, because in the incision of it there is fear, and more to that one who ignores that which is done and is not studious and experienced; and leave the operation in it at the beginning.
