Ayssi comensan las paraulas de Albucasim .	Thus begins the words of Albucasis.
En la compleccio cauda e secca am materia se desecordero; quar alcus dyssero que cauteri es juvatiu ad aquela, e les autres dyssero le contrari de aquel, que cauteri no es convenient en malautia la qual es per qualiditat e per siccitat, quar natura del foc es qualiditat e siccitat, e enconvenient es que malautia cauda e secca am aquo que es caut e sec sia sanada.	In the case of dry and hard matter, there is disagreement; some argue that caution is beneficial in this case, while others argue the opposite, claiming that caution is not appropriate for sickness that is caused by quality and dryness, as nature itself is both quality and dryness, and it is inconvenient to treat a dry and hard affliction with something that is hot and dry.
E diysec aquel que ditz le contrari de aquel, que per cauteri es fayt juvament en tota malautia cauda e secca que ve en les cors dels homes, quar quan tu comparas le cors de home e las humiditatz de lu a la compleccio del foc, atrobas le cors de home freg.	And say this about the one who disagrees with that argument, stating that caution is useful for all dry and hard afflictions found in human bodies, as when you compare the body of man and its humidity to the nature of fire, it overpowers the body of a man.
E yeu dic per le sermo de aquel, que esperiment aquo ja a mi alscunas vetz a descubert.	And say this on behalf of the one who disagrees, that I have tried it in certain situations and found evidence to support his argument.
Mays empero no cove que vengua sobre aquo aquel que ja es exproat e excersitat en le capitol de cauteri per derier exercici, e a conogut la diversitat de la compleccio dels homes e la disposicio de las malautias en lor meteyssas, e las causas de aquelas, e·ls accidentz de lor, e l’espasi del temps de aquelas.	However, it is essential that we examine this matter in depth, as the one who argues in favor of caution has already been experienced and exercised in the chapter of cauterization in past practice, and he is aware of the diversity of human conditions and the nature of their afflictions, their causes, their manifestations, and the length of time for each.
Mays en las autras compleccios, no es sobre vos temor, e majorment en las malautias fregas e humidas, quar ja totz les metges se son acordatz sobre aquels, e no so desecordatz en le juvament am cauteri en aquelas.	However, in other cases, it is not a matter of fear, especially for soft and moist afflictions, as all doctors have already agreed on these, and they are not divided on the usefulness of caution in such cases.
E sapiatz, filhs, que del secret de curacio per cauteri am foc e de la bontat de lu, so sobre cauteri am medicina comburent, es quar le foc es simple, la accio del qual no perven sino al membre le qual es cauterizat e no notz al autre membre am lu ajustat sino am petit nocument.	And sons, understand that the secret of curing with fire and caution lies in cautery combined with medicine, as fire is simple, the action of which only affects the member that is cauterized and does not harm any other member unless there is a small disadvantage.
Mays la accio de medicina comburent perven ad aquel en les membres le qual de lu alunhat, e fort leu fa venir en le membre malautia de dificil sanacio e fort leu ausit.	The action of the medicine burns towards that in the members which it is applied to, and it strongly drives sickness in the afflicted member of difficult healing and strong pain.
Mays le foc, per la sua sublimitat e de la sua substancia bontat, no fa aquo sino que superfluisca E ja es a nos conogut per experiment e per longitut de servitut de studi am l’art sobre le veritat de las causas; e per aquo yeu so excusat de la longitut del sermo E si no fos que no es legut al mieu libre en aquest pausero a vos secret amaguat am le foc, e la qualitat de la operacio de lu en les cors e de la sieua expulcio per la qual expellis las malautias, am sermo philosophic demostratiu, le qual siria acuit en las vostras pessas.	The fire, through its excellence and goodness, does not do this only but rather exceeds it, and it is already known to us by experiment and long study of the art concerning the truth of causes; and therefore I am excused for the length of the sermon, except that it is not lawful for me in this pause to reveal secretly hidden by the fire, and the quality of the operation on the body and its expulsion through which you expel sicknesses, philosophical demonstrative speech, which would serve to sharpen your pains.
E sapiatz, filhs, que els se desacordan del temps en le qual es convenient far cauteri e pausan le milhor temps de primaveyra.	And know, sons, that they disagree about the time when it is appropriate to make cauteries and pause in the best time of springtime.
E yeu dic que cauteri es convenient en tot temps, per so que le nocument per le temps accident es submergit en le juvament de aquo que am le cauteri es atirat, e majorment si le cauteri es per dolors o de dolors necessaries, fortz e fistinas, las quals no suffertan tarditat per so que es temut de aquelas que vengua malicia, que es major que petit nocument entrant per lo temps.	I say that cauterization is appropriate at all times, because the harm caused by accidental time is submerged in the advantage of what is attracted by the cautery, and especially if the cautery is for pain or necessary pain, which do not suffer delay, since it is feared that the one who comes with evil intention is greater than small harm entering through the time.
E aysso no catz en vostras pessas, o, filhs, aquo no estiman sino le poble vulguar e les fols metges, so es que ad aquela malautia que es sanada per cauteri no es redicio tot temps, e pausan aquel consequen.	And so do not eat in your feet, or sons, that is not valued except by the common people and foolish doctors, because that illness which is cured by cauterization is not always resolved and they delay its outcome.
E la causa no es ges ayssi quo els cuydan per aquo, quar cauteri no es sino en loc de medicina la qual altera la compleccio e esicca las humiditatz las quals son causa per que veno las dolors.	And the cause is not as they think for that, because cauterization is only in place of medicine which alters the complexion and dries up the moistures which are the reason for the pains.
Mays empero cauteri superflueys sobre la medicina per volicitat de la sua valitut e vertut de la sua operacio e grandesa del sieu senhor.	But nonetheless, cauterization is excessive over the medicine due to its desire for its power and virtue and the greatness of its lord.
E es possible que la sua malautia retorne en alcuna hora del temps, segon la compleccio del malaute e la locacio de la sua malautia, e la vertut de lu, e aquo que es preparat en le cors de lu de la agreguacio de las superfluitatz en lu, e aquo que es pervengut a lu en la sua acquisicio en viandas e semblantz de aquelas causas; sino que la malautia en la qual sia aministrat cauteri sia malautia subtil en membre de paucas superfluitatz e humiditatz, ayssi cum cauteri de dent per dolor e semblantz ad aquel, possible es que en lu no retorne aquela dolor, mays aquo se fa en petitz.	It is possible that the illness may return at some time in the future, depending on the patient's complexion and the location of their illness, as well as its properties, and what is prepared in their body due to the accumulation of superfluidities in them, and what is obtained by them through their diet and similar causes; except that the illness for which cauterization is administered is a subtle illness in parts with few superfluidities and moistures, such as cauterizing teeth for pain and similar, it is possible that in it the pain will not return, but rather a small one.
E mays sermo vulgar es que cauteri es le derier remezi de medicina, e es sermo dreyturier, no ad aquo que els entendo en lu, quar els crezo que no es curacio que aprofieyta am medicina ni am autra causa aprop cauteri.	But the common saying is that cauterization is the last remedy of medicine, and that is incorrect, not according to what I understand in it, because I believe that it is not healing that improves with medicine or any other cause related to cauterization.
E la causa es en contrari de aquo; e la entencio que cauteri es le derier remezi de medicina no es sino quan administram las manieyras de curacio en alcunas malautias, e aquelas medicinas no conferieysso, e aprop en la fi de la causa aministra hom cauteri, e aprofieyta ad aquela.	The cause is the opposite of that; and the intention that cauterization is the last remedy of medicine is only when we administer the methods of healing in some illnesses, and those medicines do not help, and at the end of the illness, a person is given cauterization, and it improves in it.
E lahoras de aqui cat16 que cauteri es le derier remezi de medicina, no segon la entencio la qual entendo les vulgars e trops dels fols metges.	Here is the correction for the last sentence:
E diyssero les antics que cauteri am aur es milhor que cauteri am ferr, e no diyssero aquo sino per la equalitat del aur e sublimitat de la sua sustancia.	And the ancients said that cauterization with gold is better than cauterization with iron, and they did not say this for the equality of gold and the exalted nature of its substance.
E diyssero que le loc de cauteri no fa brac, cum aquo no sia absolutament vertat, quar yeu ja he aquo proat e he atrobat que aquel no fa aquo sino en alcus cors ses les autres, e cauteri am aquel es bo e milhor que am ferr ayssi quo els diyssero; mays empero quan tu fas cauteri am foc am de aur, no es a tu declarat, quar es egnit segon la quantitat que tu vols per la rugor de l’aur, e quar prepara a recebre freg; e si ajustas sobre lu ignicio se fon l’aur per le foc, e caso en le foc alcunas laminas per que le artifex catz per la occupacio de aquel.	And they said that the place of cauterization does not harm, as that is not absolutely true, because I already have this proven and observed that it does not do so in some bodies and cauterization with it is good and better than iron as they said; but when you perform cauterization with fire from gold, it is not clear to you, because it depends on the amount that you want for its redness, and it prepares to receive friction; and if you adjust above the flame, the gold melts due to the heat of the fire, and in the fire some layers are formed so that the craftsman can cauterize through the occupation of that.
E per aquo es fayt cauteri am ferr deves nos pus leugerament e pus propdanament a rectitut de operacio.	And therefore, cauterization with iron should be done gently and then more firmly in order to correct the operation.
E yeu ja he ordenat aquest capitol en le cauteri segon capitols, et he ordenat aquels del cap entro les pes, per so que aleugo le demandant aquo que vol de lu.	And I have already ordered this chapter on cauterization according to chapters, and I have also ordered those of the head within the feet, so that you can lighten your request for it.
De cauteri de dolor de cap per frigiditat e humiditat.	On cauterizing pain in the head due to coldness and moistness.
Le capitol primier.	The first chapter.
Aquesta cauterizacio confereys a la humiditat e frigiditat sobre le servel accident de la qual so doas causas, so es causa de soda e multitut de flux raumatic, apelat corissa, del cap a las partidas dels huelhs e de las aurelhas fluent, e multitut de dormir, e de dolor de dentz e del guolayro, e universalment de tota malautia que ve per fregiditat, ayssi cum paraliticament, sodo e apoplexio, e semblantz en aquelas malautias.	This cauterization provides relief from both coldness and moistness in the affected area, which are two causes of scurvy and excessive flow of mucus, called corrhea, from the head to the parts of the ears and nose fluidity, as well as excessive sleeping, tooth pain and gout, and generally all illnesses that come from coldness, such as paralysis, sclerosis, and similar in those illnesses.
La forma de aquesta cauterizacio es aquesta, que primieyrament comandes al malaute que sia evacuat am medicina lacsativa le cap mondificant, per tres o per quatre nueytz, segon que exhigeys la vertut del malaute e la edat de lu e la sua costuma.	The form of this cauterization is as follows: first, you command the patient to be evacuated with a medicinal laxative for three or four nights, according to the properties of the illness, and their age and their habit.
E aprop comanda li que raza le sieu cap am razor, e aprop fay aquel sezer entre las tuas mas sobre una banca cayrada e que pause las suas mas sobre le pietz sieu.	Then you command him to shave his head with a razor and then he should sit on a chair with his feet resting on your hands.
E aprop pausa la razit de la tua palma aprop le pous sobre la razit del nas entre les huels sieus.	Then you place the edge of your palm approximately at the level of his nose between his eyebrows.
Mays empero, cum le tieu dit del mieg loc es pervengut, signa aquel loc am tenta, e aprop igneys le cauteri olivar del qual aquesta es la forma:	But since your hand position is not yet clear, mark that location with a probe and then apply the olive oil-based cauterizer in this manner:
E aprop pausa aquel sobre le loc senhat am tenta, a manieyra que descent, am la qual la tieua ma sia constrengida petit a petit, e tu revolveys aquel.	Then you place it there on the indicated location, in such a way that it descends, with your hand moving downwards, and your grip gradually tightens as you turn it.
E aprop leva la tua ma leugerament e reguarda le loc, e si veses ja del os esser descubert alcuna quantitat del cap, ayssi cum la quantitat de gra de errs, lahoras eleva la tua ma, e si no torno la tua ma am aquel ferr, am autre de aquel, si es enfrigidat, entro que sia vist del os aquo que yeu he dit a tu.	And then you lift your hand lightly and observe the location, and if you see some amount of bone emerging from the head, such as the size of a grain of wheat, you raise your hand and if it does not return to its place with that iron, another one of it, if it is cold, until the bone is visible where I told you.
E aprop pren un petit de sal e disolveys aquel sobre le loc e leyssa aquel per tres jorns.	And then take a little salt and dissolve it on the location and leave it there for three days.
E aprop pausa sobre lu coto enbegut en boder e leyssa aquel sobre lu entro que sia destrusida la scara del foc.	Then place a cushion over the wound covered by it, that which should destroy the scar of fire.
E aprop cura le loc am anguent tetrafarmacon entro que sia sanat.	And apply a plaster containing four medications over the affected area until it is healed.
E ja diyssero que quant la plagua roman uberta, tant mielhs geta le brac, per que es milhor e mays juvatiu.	When the wound remains open for a long time, let it be treated with honey, as it is better and more beneficial.
E diyssero alcus de lor que sia cauterizada la codena entro al os, e sia tengut le cauteri entro que sia adhurida alcuna partida de la specitut del os.	They say that the vertebra should be burned with cautery and held until a piece of the bone is hardened.
E aprop sia ras aquo que es adhust del os, e aprop sia curat.	Then scrape off that which is attached to the bone, and let it heal.
E diyssero autres que am lo cauteri pervengua al derier, entro que enprema en le os forta enprecio entro que le os caga, e aquesta es la forma de alphecati petit:	Others say that with cautery reaching the bone, it should be strongly applied to the bone until the bone breaks, and this is the method of amputation in small places.
E estiman de aquel loc expiran la vapors del cap.	They estimate that from that place escape the vapors of the head.
E sia tenguda la plagua uberta per lonc temps, e aprop sia curada entro que sia consolidada.	Let the wound remain open for a long time, and apply remedies to heal it until it is consolidated.
Mays a mi no so vistas aquestas doas specias de cauteri de tot, sino en alcus homes segon via de temor; e layssa aquel, deves mi, milhor es am salut, quan es; quar le cap es develitat per solucio de continuitat de lu ayssi cum havem testificat en les autres membres, e majorment quan le cap del malaute es de freul natura.	I have not seen both kinds of cautery for all cases, but only in some men out of fear; and leave that one, you should do what is better for health, as the head is more susceptible to solubility due to continuity of this kind, as has been proven in other members, and especially when the patient's head is of free nature.
E la specia de cauteri primieyra es mays salva e milhor deves mi; e de aquela husi e am aquela obra am salut.	And the first kind of cautery is more effective and should be preferred; and that one and that operation are for the sake of health.
Capitol segon.	Chapter second.
Del cauteri del cap.	Chapter of the head cauterization:
Quan en tot le cap accideys dolor cronica e longua e aquo es en le malaute prolonguat, e usa de gerras e de cochias e de capipurges e de emplaustres e de guatz e de cadels e de gualinas e de semblantz, e majorment si ja es cauterizat am un cautere le qual recontam e no aprofieyta a lu deguna de aquelas causas, lahoras considera quar si le cap del malaute es de fort creacio en la sua natura; e no es freul et atroba mot gran freg, lahoras aquel cauterisa am autra cauteri dejos aquel un pauc.	When chronic and long-lasting pain occurs in the entire head of a patient, use weapons, scissors, tweezers, plasters, ointments, gauze, needles, liniments, and similar remedies, especially if it has already been cauterized with one cautery that does not help in any of those causes, then consider whether the patient's head is of strong creation by nature; and it is not free and has a large inflammation, then cauterize it again with another cautery after a short time.
E aprop cauterisa aquel sobre le corn del sieu cap am cauteri entro que la codena es partida.	Then cauterize that on the corner of the patient's head with cautery until the vertebra is divided.
Incisa la codena e sia descuberta del os la quantitat la qual havem recontat e cauteriza aquel am un cauteri en la partida deriera del cap en le loc le qual es apelat vas, — e es aquel loc en le qual es pausada ventosa.	Cut the vertebra and expose the amount that has been determined and cauterize it with one cautery in the rear part of the head at the location called "vas" - and that is the location where a bladder-like protrusion occurs.
Et alleuja la tua ma en aysso, e no descobras le os, quar le malaute per aquo atroba mot gran dolor diversa de la dolor de totz les autres cauteris del cap.	And do not expose the bone, because the patient suffers great pain different from the pain of all other head cauterizations.
E yeu diyre aquest cauteri en son loc, quar cove que·l cauteri am le qual so cauterisatz les corns del cap e le occiput es pus subtil cauteri que aquel am le qual es cauterisat le mieg loc del cap; e aquesta es la forma de lu.	And say that this cautery is in its place, because the cautery with which the corners of the head and the occiput are cauterized is more subtle than the cautery used for other parts of the head; and this is the method.
Capitol ters.	Chapter third:
De cauterisacio de emigranea no-antiqua.	Chapter of modern amputation:
Quan endeve en la partida del cap dolor sodo, o es stenduda dolor entro al uelh, sia evacuat am medicinas le cap mondificantz, e sia aministrada l’autra curacio, la qual yeu he dita en las devesios de las malautias; e tot no aprofieyta, lahoras cauterisacio en lu es en dos manieyras: o cauterisacio am medicina acuta comburent, o am ferr.	When pain in the head part swells or pain enters into the skull, it should be evacuated with medicines that alleviate the condition, and the other cure (which I have called remedies for illnesses); but if this does not help, cauterization is performed in two ways: either cauterization with a burning medicine, or with iron.
Mays cauteri am medicina comburent es que tu prenguas una dolsa de alh, e escorgas aquela e abcindas las extremitatz de lu de amdos les caps.	A hot iron tool is taken, sharpened at both ends and applied to the temples of the head.
E aprop incideys le loc de la dolor en la templa am una lanceta lada entro que sia en lu feyt loc dejos la codena, entro que sia occultada.	Then make an incision in the location of pain on the temple with a sharp, small knife, but deep enough to create a hollow, yet not visible.
E aprop strenh sobre lu am stopada per descent constreccio, e layssa aquel per le spazi de tres horas; e aprop deslia le e tratz le alh, e laysa la plagua per dos o per tres jorn, e aprop pausa sobre lu coto submergit en boder entro que le loc fassa brac.	Apply pressure with a cloth on the previously constricted area and leave it for three hours; then remove the linen, and let the plaster remain for two or three days, and place a bandage over the submerged area until the wound heals.
E aprop cura aquel am enguent entro que sia sanat.	Cure that (the wound) with mouth rinses until it is healed.
E si tu voys, fe aquo am alcunas medicinas comburentz las quals yeu he scriutas en le douse tractat de medicinas comburentz.	And if you wish, do so with some burning medicines that I have written about in the second treatise on burning medicines.
Mays la cauterisacio am ferr segon aquesta manieyra: igneys per cauteri del qual aquesta es la forma:	Cauterization with iron follows this method: the form of fire used for cauterization is as follows:
e es apelat claus clavilhs, quar le cap de lu es ayssi cum forma de clavel en le qual es alcuna curvitat, e·n le mieg loc de lu es eminensia petita.	It is called a clamp nail, because the head of it is shaped like a nail with some curvature, and in the middle part there is a small protuberance.
E aprop pausa sobre loc de la dolor, e rete la tua ma — per que no sia adhurida la arceria la qual es dejos — e revol le ferr petit a petit am velocitat.	Place your hand over the location of pain, and hold it - so as not to injure the archery which is below - and turn the small iron slowly with speed.
E si la quantitat de lu que es adhurida per la specitut de la codena ayssi quo la maytat de lu, e elava la tua ma per so que la arteria no sia adhurida la qual es dejos, per so que no vengua flux de sanc.	If the quantity that is injured by the tip of the knife is not too much and the hand is raised to prevent the artery which is below from being injured, so that there is no bleeding.
E aprop enbibeys coto en aygua de sal e pausa aquel sobre le loc, e layssa aquel per tres dias; e aprop pausa coto mulhat am boder, e aprop cura am enguent entro que sia sanat.	Apply cotton to the area in salt water and let it stay there for three days; then bandage the area with linen, and cure it with mouth rinses until it is healed.
E si voys, cauterisa am la extremitat del cutellari segon cauteri, e guarda te de incisio de arteria en aquesta emigranea propriament no-antiqua.	If you wish, cauterize the end of the scythe with caution, and be careful not to make an incision in the artery in this new method which is not traditional.
Capitol quart.	Chapter Four.
De cauterizacio d’emigranea antiqua.	On the ancient method of cauterization for migraines.
Quan tu curas emigranea am aquo que havem dit de la curacio precedent, e aquo que havem dit en las divisios de las malautias, e no aprofieyta la curacio, e vezes per la malautia que no abasta a lu aquo que havem dit del primier cauteri am medicina o del cauteri am foc, lahoras cove que tu igniscas le cauteri cutellar entro que sia albificat, pus que significas sobre le loc de la dolor am linha de longuesa de la qual sia la maytat del dit, o quays aquel; e depausa la tua ma per una veguada e strenh aquela entro incidiscas la arceria e pervengua entro al os.	When you treat migraines with the remedies mentioned in the previous cure and in the remedies for illnesses, and the cure does not work, or when the disease is not cured by the first cauterization with burning medicine or cauterization with fire, then it becomes necessary to ignite the scythe cautery before it turns white (meaning place a line of long length over the location of pain, the thickness of which is the width of the finger, or whatever that may be); and after waiting a while, press down on it and make an incision in the artery and reach the bone.
Empero necessari es a tu que guardes de la continuacio de la mandibula, la qual es mauguda deves la masticacio, e que le lacert no sia adhurit e le nervi le qual mau aquela, e que no s’endevengua espasme.	However, it is necessary for you to be careful not to damage the jawbone, which is detrimental to chewing, and that the ligament is not injured and the nerves which support that, and that it does not result in spasm.
E si es sobre la custodia e cautela de flux de sanc de l’arteria que es abciza, quar en la abcizio de lu es temor, e majorment ad aquel le qual ignora aquo que fa e no es studios e esproat; e layssa la operacio en lu al comensament.	And if it is about the care and caution of bleeding from the artery that is cut, because in cutting there is fear, and especially for those who do not know what they are doing and are not learned or experienced; and let the operation begin at the beginning.
E yeu vindre am rememoracio del regiment de flux de sanc accident de la arceria segon la sieua manieyra, en le sieu loc de aquest libre.	I will remember the regulation of bleeding from an accident of the artery according to its method, in its place in this book.
E si veses de aquesta malautia que no abaste aquest cauteri e veses le cors del malaute tollerable, cauteriza aquel en le mieg loc del cap ayssi cum havem recontat, e cura la plagua entro que sia sanada.	And if you see this disease that is not cured by this cauterization and if you find the patient's body tolerable, cauterize it in the middle of the head as mentioned earlier, and cure the wound until it heals.
E si voys, aministra le cauteri le qual havem dit en le capitol de streccio de arceria am cauteri havent dos cotels, e es milhor cauterizacio aquesta e mays conferent.	If you wish, administer the cauterization that was mentioned in the chapter on compression of the artery with cauterization using two knives, and this is the best and most suitable cauterization.
Capitol .v.	Chapter Five.
De cauterisacio de las dolors de aurelhas.	On the cauterization of ear pain.
