Ayssi comensan las paraulas de Albucasim .	Thus begins the words of Albucasis.
E vi un autre metge le qual perforec un apostema cancros, e fo ulcerat aprop alscus dias, entro que foc magnificada la malicia de lu am lo senhor de lu.	And I saw another doctor who lanced an abscess of cancer and it became ulcerated near the owner in several days, causing the evil of it to increase greatly.
La qual causa es quar le cranc caut es pur de humor melencolic, lahoras no cove que pervengua a lu am ferr de tot, sino que sia an membre le qual suffertes que de tot fos hostat.	The cause is that the cancerous cautery is clean of melancholic humor, so it should not be applied to any part, but rather to a member that is hostile to it.
E per aquo, filhs, necessari es a vos que la operacio am ma sia devisada en dos devesios: so es en operacio a lu qual es associada salut, e en obra am la qual es perilh en las majors disposicios.	Therefore, sons, the art of surgery must be divided into two categories: one is associated with health, and the other with danger in greater preparations.
E yeu ja he exsitat aquo en tot loc de aquest libre en le qual venc opperacio en la qual es error e temor; per que necessari es a vos que guardetz aquo e layssetz aquel, per que les folhs no atrobo via a parlar e a vos desonestar.	I have already experienced this in every place of this book where there is an operation in which there is error and fear; therefore it is necessary for you to guard against this and leave it alone, so that the foolish do not find a way to speak and deceive you.
E donc prenetz las vostras armas am sollicitut e am proteccio de Dieu , e les vostres malautes am falicitat e am fermetat.	And therefore take your weapons with solicitude and protection from God, and your patients with felicity and firmness.
E usatz de la milhor via per la gracia de Dieu perdusent a salut e a lausabla successio, e laysatz las malautias terriblas de difficil sanacio, e ostatz las vostras armas de aquo que vos fa temer, per so que ysitatio en vostra fe e en le vostre nom no vos evasisca: quar mays es remanent a la vostra gloria, e pus aut en le mon e en derier a las vostras sanctitatz.	And use the best way for God's grace to bring salvation and praiseworthy succession, and leave behind the terrible diseases that are difficult to heal, and do not abandon your weapons because of that which frightens you; instead, rely on faith in God and in your own name so that examination is not avoided: since remaining with glory, and above all in the world and below your sanctities.
Gualia ja diyssec en alcunas sieuas monicios:	In some places, gualia says:
“No mediquetz malautia mala, per so que mals metges no siatz nompnatz”.	"Do not treat bad illnesses, so that bad physicians are not recognized".
E yeu ja he devesit aquest libre segontz tres capitols.	And you have now divided this book into three chapters.
Comensa la divisio del libre, e primier de la primieyra partida.	The division of the book begins, and it starts with the first chapter of the first part.
Le primier capitol ordenat del cap entro·s pes, en las formas dels instrumentz e en les ferrementz dels cauteris, e de aquo que necessari es en la opperacio.	The first chapter is dedicated to the treatment of feet, covering the types of instruments and ironwork for cautery, as well as what is necessary in the operation.
La divisio de la segonda partida.	The division of the second part.
Le segon capitol, de siccio e perforacio, e de ventosas, e de plaguas, e de extractio de sagetas e de semblantz ad aquelas, tot capitolat e ordenat de las formas dels instrumentz.	The second chapter is about dryness and perforation, air pockets, sores, and extraction of similar conditions, all cataloged and organized according to the forms of instruments.
Divisio de la tersa partida.	Division of the third section.
Le tertz capitol, de restauracio e de dislocacio, e de curacio de torcio e de semblantz ad aquels; capitol ordenat del cap entro·s pes, e de las formas dels instrumentz.	The third chapter is about restoration and dislocation, treatment of twists and similar conditions; this chapter is organized from the head to the feet, and concerning the forms of instruments.
De cauteri am foc e am medicina aguda e rememoracio de la opperacio.	On cauterizing with fire and sharp medicine, and recalling the operation.
Am aquel comensa le tractat de tot le libre.	With that begins the treatment of the entire book.
Cove que yeu digua la qualitat dels juvamentz de aquel cauteri e dels noccumentz de lu, e en qual compleccio sia prohibit cauteri.	It is necessary to explain the quality of the remedies for that cauterizing and the harmful effects of it, as well as in what circumstances cauterizing should be prohibited.
Donc dic que·l sermo de la qualitat del juvament de cauteri e del noccument de lu es sermo lonc e prolixs, e subtil per sciensa, e secret amaguat; e ja de lu a parlat gran multitut de savis, e de lu se son desacordatz, et a mi abasta un petit dels sermons de lor, temen perlonguacio.	Therefore, I will explain the quality of the remedy for cauterizing and the harmful effects of it in a long and detailed manner, subtle with knowledge, veiled secrets; many wise men have spoken much about it, but they disagree with each other, and it suffices me to discuss one of their speeches, fearing lengthiness.
E donc dic que cauteri comfereys a tota compleccio universalment la qual es am materia o ses materia, exceptat dos compleccios, las quals son compleccios caudas ses materia .	And therefore I will explain that cauterizing, in general terms, applies to all materials or its materials, with the exception of two cases, which are cases without material.
En la compleccio cauda e secca am materia se desecordero; quar alcus dyssero que cauteri es juvatiu ad aquela, e les autres dyssero le contrari de aquel, que cauteri no es convenient en malautia la qual es per qualiditat e per siccitat, quar natura del foc es qualiditat e siccitat, e enconvenient es que malautia cauda e secca am aquo que es caut e sec sia sanada.	In the dry and hard material case, there is disagreement; some say that cauterizing is beneficial in this case, but others say the opposite, that cauterizing is not appropriate for a disease that is due to quality and dryness, because the nature of fire is quality and dryness, and it is inappropriate for a dry and hard disease to be treated with something that is hot and dry.
E diysec aquel que ditz le contrari de aquel, que per cauteri es fayt juvament en tota malautia cauda e secca que ve en les cors dels homes, quar quan tu comparas le cors de home e las humiditatz de lu a la compleccio del foc, atrobas le cors de home freg.	And he who says otherwise argues that cauterizing is beneficial for all dry and hard diseases in the human body, because when you compare the human body and its humidity to the nature of fire, the body of a man burns.
E yeu dic per le sermo de aquel, que esperiment aquo ja a mi alscunas vetz a descubert.	And I will explain through experience that I have tried in some cases.
Mays empero no cove que vengua sobre aquo aquel que ja es exproat e excersitat en le capitol de cauteri per derier exercici, e a conogut la diversitat de la compleccio dels homes e la disposicio de las malautias en lor meteyssas, e las causas de aquelas, e·ls accidentz de lor, e l’espasi del temps de aquelas.	However, it is not necessary for me to come back to what has been proven and practiced in the chapter on cauterizing due to previous experience, and to know the diversity of human complexion and the placement of diseases within their bodies, as well as the causes of these diseases, and their symptoms, and the space of time for these conditions.
Mays en las autras compleccios, no es sobre vos temor, e majorment en las malautias fregas e humidas, quar ja totz les metges se son acordatz sobre aquels, e no so desecordatz en le juvament am cauteri en aquelas.	In other cases, there is no reason to fear, and even less in wet and moist diseases, because all doctors have already agreed on them, and they are not disputed about the remedy for cauterizing in these conditions.
E sapiatz, filhs, que del secret de curacio per cauteri am foc e de la bontat de lu, so sobre cauteri am medicina comburent, es quar le foc es simple, la accio del qual no perven sino al membre le qual es cauterizat e no notz al autre membre am lu ajustat sino am petit nocument.	And know, my sons, that the secret of healing by cauterizing with fire and the goodness of it is due to cauterization with burning medicine, because fire is simple, whose action does not extend beyond the member being cauterized, but affects only the adjacent members minimally with a small harm.
Mays la accio de medicina comburent perven ad aquel en les membres le qual de lu alunhat, e fort leu fa venir en le membre malautia de dificil sanacio e fort leu ausit.	However, the action of burning medicine extends to adjacent members and strong heat brings disease in difficult-to-heal and weak places.
Mays le foc, per la sua sublimitat e de la sua substancia bontat, no fa aquo sino que superfluisca E ja es a nos conogut per experiment e per longitut de servitut de studi am l’art sobre le veritat de las causas; e per aquo yeu so excusat de la longitut del sermo E si no fos que no es legut al mieu libre en aquest pausero a vos secret amaguat am le foc, e la qualitat de la operacio de lu en les cors e de la sieua expulcio per la qual expellis las malautias, am sermo philosophic demostratiu, le qual siria acuit en las vostras pessas.	However, fire, by its sublimity and the goodness of its substance, does not do anything except waste resources, and it is already known through experience and long years of study in the art concerning the truth of causes; because of that, I am excused for the length of my speech. And if it were not forbidden in my book in this place to reveal secret veiled fire knowledge, as well as the quality of the operation in the body and the expulsion of diseases by this method, demonstrated philosophically, which could be useful in your pain.
E sapiatz, filhs, que els se desacordan del temps en le qual es convenient far cauteri e pausan le milhor temps de primaveyra.	And know, my sons, that they disagree on the time when it is appropriate to perform cauterizing and they pause the best time in spring.
E yeu dic que cauteri es convenient en tot temps, per so que le nocument per le temps accident es submergit en le juvament de aquo que am le cauteri es atirat, e majorment si le cauteri es per dolors o de dolors necessaries, fortz e fistinas, las quals no suffertan tarditat per so que es temut de aquelas que vengua malicia, que es major que petit nocument entrant per lo temps.	And I say that cauterizing is appropriate in all times, because the harmful effects of time are submerged in the benefit of cauterizing, and even more so if cauterizing is for pain or necessary pain, strong fistulas, which cannot tolerate delay because there is fear of worsening, which is greater than a small harm caused by the passage of time.
E aysso no catz en vostras pessas, o, filhs, aquo no estiman sino le poble vulguar e les fols metges, so es que ad aquela malautia que es sanada per cauteri no es redicio tot temps, e pausan aquel consequen.	And this is not to be found in your pains, or my sons, what they estimate is only the vulgar people and foolish doctors, since that disease which is cured by cauterizing is not always beneficial, and they wait for the consequences of it.
E la causa no es ges ayssi quo els cuydan per aquo, quar cauteri no es sino en loc de medicina la qual altera la compleccio e esicca las humiditatz las quals son causa per que veno las dolors.	And the cause is not as they imagine for that reason, because cauterizing is only in a place where medicine alters the complexion and dries out the humidity that is the cause of pain.
Mays empero cauteri superflueys sobre la medicina per volicitat de la sua valitut e vertut de la sua operacio e grandesa del sieu senhor.	However, cauterizing is unnecessary in relation to medicine due to the desire for its value and virtue and the greatness of its master.
E es possible que la sua malautia retorne en alcuna hora del temps, segon la compleccio del malaute e la locacio de la sua malautia, e la vertut de lu, e aquo que es preparat en le cors de lu de la agreguacio de las superfluitatz en lu, e aquo que es pervengut a lu en la sua acquisicio en viandas e semblantz de aquelas causas; sino que la malautia en la qual sia aministrat cauteri sia malautia subtil en membre de paucas superfluitatz e humiditatz, ayssi cum cauteri de dent per dolor e semblantz ad aquel, possible es que en lu no retorne aquela dolor, mays aquo se fa en petitz.	It is possible that the disease may return at some time in the future depending on the patient's complexion and the location of his disease, as well as the virtue of it, and what is prepared in his body due to the accumulation of superfluous substances in him, and what reaches it through diets and similar causes; but the disease in which cauterizing is administered should be a subtle disease with few superfluidities and humidity, such as cauterization of teeth for pain and similar conditions, it is possible that the pain will not return there, but rather it will be small.
E mays sermo vulgar es que cauteri es le derier remezi de medicina, e es sermo dreyturier, no ad aquo que els entendo en lu, quar els crezo que no es curacio que aprofieyta am medicina ni am autra causa aprop cauteri.	A more common saying is that cautery is the last remedy of medicine, and it is said to be righteous, but I do not think that this is a cure that benefits from medicine or any other reason to use caution.
E la causa es en contrari de aquo; e la entencio que cauteri es le derier remezi de medicina no es sino quan administram las manieyras de curacio en alcunas malautias, e aquelas medicinas no conferieysso, e aprop en la fi de la causa aministra hom cauteri, e aprofieyta ad aquela.	The reasoning behind saying that cautery is the last remedy of medicine is not that it is administered as a means of treatment in certain diseases, but rather when those treatments do not work, and at the end of the disease, caution is applied and it does benefit.
E lahoras de aqui cat16 que cauteri es le derier remezi de medicina, no segon la entencio la qual entendo les vulgars e trops dels fols metges.	Then hereafter let it be known that caution is the last remedy of medicine, not according to the reasoning that I understand from the common sayings and tropes of foolish doctors.
E diyssero les antics que cauteri am aur es milhor que cauteri am ferr, e no diyssero aquo sino per la equalitat del aur e sublimitat de la sua sustancia.	The ancients said that gold cautery is better than iron cautery, and they did not say this only because of the equality of gold and the nobility of its substance.
E diyssero que le loc de cauteri no fa brac, cum aquo no sia absolutament vertat, quar yeu ja he aquo proat e he atrobat que aquel no fa aquo sino en alcus cors ses les autres, e cauteri am aquel es bo e milhor que am ferr ayssi quo els diyssero; mays empero quan tu fas cauteri am foc am de aur, no es a tu declarat, quar es egnit segon la quantitat que tu vols per la rugor de l’aur, e quar prepara a recebre freg; e si ajustas sobre lu ignicio se fon l’aur per le foc, e caso en le foc alcunas laminas per que le artifex catz per la occupacio de aquel.	The ancients said that the place for cautery does not burn, although this is not absolutely true, because I have already proven and verified that it does not do so in some bodies, and cautery with gold is better than with iron as they said; however, when you use fire with gold cautery, it is not declared to you, because it depends on the amount you want according to the gold's rugor (malleability), and it must be prepared to be cooled; and if you adjust it over the fire and some layers are created in the fire due to the artificer's occupation with that.
E per aquo es fayt cauteri am ferr deves nos pus leugerament e pus propdanament a rectitut de operacio.	And for this reason, cautery must be made with iron more gently and gradually to correct the operation.
E yeu ja he ordenat aquest capitol en le cauteri segon capitols, et he ordenat aquels del cap entro les pes, per so que aleugo le demandant aquo que vol de lu.	I have already ordered this chapter on cautery according to the chapters, and I have arranged those of the head within the feet, so that you may easily find what you need from it.
De cauteri de dolor de cap per frigiditat e humiditat.	On the caution of pain in the head due to coldness and moisture.
Le capitol primier.	The first chapter.
Aquesta cauterizacio confereys a la humiditat e frigiditat sobre le servel accident de la qual so doas causas, so es causa de soda e multitut de flux raumatic, apelat corissa, del cap a las partidas dels huelhs e de las aurelhas fluent, e multitut de dormir, e de dolor de dentz e del guolayro, e universalment de tota malautia que ve per fregiditat, ayssi cum paraliticament, sodo e apoplexio, e semblantz en aquelas malautias.	This cauterization relieves both coldness and moisture in the underlying cause of which there are two, causing headache, nasal congestion, flow of mucus from the ears and aurelhas (eye ducts), excessive sleeping, tooth pain and goulayro (probably a type of neuralgia), and generally any disease that comes from coldness, such as paralysis, soda (sciatica) and apoplexy, and similar diseases in those maladies.
La forma de aquesta cauterizacio es aquesta, que primieyrament comandes al malaute que sia evacuat am medicina lacsativa le cap mondificant, per tres o per quatre nueytz, segon que exhigeys la vertut del malaute e la edat de lu e la sua costuma.	The form of this cauterization is as follows: first, you command the patient to be evacuated with a laxative medicine for three or four nights, according to the severity of the disease, the age and custom of the patient.
E aprop comanda li que raza le sieu cap am razor, e aprop fay aquel sezer entre las tuas mas sobre una banca cayrada e que pause las suas mas sobre le pietz sieu.	And you also command him to shave his head with a razor, and then have him sit on a tilted bench and place your hands over his feet.
E aprop pausa la razit de la tua palma aprop le pous sobre la razit del nas entre les huels sieus.	And you place the palm of your hand near the patient's nose, between their eyebrows.
Mays empero, cum le tieu dit del mieg loc es pervengut, signa aquel loc am tenta, e aprop igneys le cauteri olivar del qual aquesta es la forma:	However, since the patient's nose is not reached directly, you sign that place with a pen, and then heat the olive oil cautery, which has this form:
E aprop pausa aquel sobre le loc senhat am tenta, a manieyra que descent, am la qual la tieua ma sia constrengida petit a petit, e tu revolveys aquel.	And you place it there on the designated spot, in a manner that it descends, so that your hand may be constrained little by little, and you turn it.
E aprop leva la tua ma leugerament e reguarda le loc, e si veses ja del os esser descubert alcuna quantitat del cap, ayssi cum la quantitat de gra de errs, lahoras eleva la tua ma, e si no torno la tua ma am aquel ferr, am autre de aquel, si es enfrigidat, entro que sia vist del os aquo que yeu he dit a tu.	And you lift your hand slightly and look at the spot, and if you see that a certain amount of bone of the head is exposed, such as the amount of grains of sand, then raise your hand, and if not, return your hand with another one, if it is cold, until it is seen the bone that I told you.
E aprop pren un petit de sal e disolveys aquel sobre le loc e leyssa aquel per tres jorns.	And you take a little salt and dissolve it on the spot and leave it for three days.
E aprop pausa sobre lu coto enbegut en boder e leyssa aquel sobre lu entro que sia destrusida la scara del foc.	And you place it on the burned area, over the wound, and leave it until the scar of the fire is destroyed.
E aprop cura le loc am anguent tetrafarmacon entro que sia sanat.	And you heal the spot with a strong four-ingredient medicine until it is healed.
E ja diyssero que quant la plagua roman uberta, tant mielhs geta le brac, per que es milhor e mays juvatiu.	And they already said that when the wound remains open, it burns more, because it is better and more beneficial.
E diyssero alcus de lor que sia cauterizada la codena entro al os, e sia tengut le cauteri entro que sia adhurida alcuna partida de la specitut del os.	They said that the coccyx should be cauterized until it reaches the bone, and the cautery should be kept there until a certain part of the cavity of the bone is scorched.
E aprop sia ras aquo que es adhust del os, e aprop sia curat.	And you remove what is close to the bone, and heal it.
E diyssero autres que am lo cauteri pervengua al derier, entro que enprema en le os forta enprecio entro que le os caga, e aquesta es la forma de alphecati petit:	They also said that with the cautery, it reaches the end, until the bone is strongly threatened, until the bone breaks, and this is the form of alphecati (a disease or condition):
E estiman de aquel loc expiran la vapors del cap.	They believe that from that spot the vapors of the head will expire.
E sia tenguda la plagua uberta per lonc temps, e aprop sia curada entro que sia consolidada.	The wound should be kept open for a long time, and it should be healed until it is consolidated.
Mays a mi no so vistas aquestas doas specias de cauteri de tot, sino en alcus homes segon via de temor; e layssa aquel, deves mi, milhor es am salut, quan es; quar le cap es develitat per solucio de continuitat de lu ayssi cum havem testificat en les autres membres, e majorment quan le cap del malaute es de freul natura.	However, I do not see these two types of cauterization for everything, only in some men out of fear; and you, from me, it is better for health when it is; because the head is exposed due to the solution of continuity of such things as we have testified in other members, and especially when the patient's head is of a weak nature.
E la specia de cauteri primieyra es mays salva e milhor deves mi; e de aquela husi e am aquela obra am salut.	The first specialized cautionery is safer and better for me, and from that house and with that work comes safety. (Or alternatively: The primary type of cautery is the safest and best for me; and from that house and with that procedure comes safety.)
Capitol segon.	Secondly:
Del cauteri del cap.	Of the head's cautery.
Quan en tot le cap accideys dolor cronica e longua e aquo es en le malaute prolonguat, e usa de gerras e de cochias e de capipurges e de emplaustres e de guatz e de cadels e de gualinas e de semblantz, e majorment si ja es cauterizat am un cautere le qual recontam e no aprofieyta a lu deguna de aquelas causas, lahoras considera quar si le cap del malaute es de fort creacio en la sua natura; e no es freul et atroba mot gran freg, lahoras aquel cauterisa am autra cauteri dejos aquel un pauc.	If chronic and long-lasting pain occurs in the entire head of a patient and it persists despite using tools such as lances, hooks, capsules, plasters, guaze, cudgels, and bandages, among others, and if it has already been cauterized with one cautery without any improvement for that cause, then consider whether the patient's head is of a strong constitution in nature; and if it is not frail and weak, use another cautery to a small extent.
E aprop cauterisa aquel sobre le corn del sieu cap am cauteri entro que la codena es partida.	Cauterize that area on the corner of his head with a cautery that separates the skin.
Incisa la codena e sia descuberta del os la quantitat la qual havem recontat e cauteriza aquel am un cauteri en la partida deriera del cap en le loc le qual es apelat vas, — e es aquel loc en le qual es pausada ventosa.	Cut the skin and expose the amount that has been cauterized, then cauterize that area again in the lower back of the head at the location known as the "basin" (and this is the location where a blister forms).
Et alleuja la tua ma en aysso, e no descobras le os, quar le malaute per aquo atroba mot gran dolor diversa de la dolor de totz les autres cauteris del cap.	And leave your hand in that place, and do not expose the bone because the patient experiences a great deal of pain different from the pain caused by other head cauterizations.
E yeu diyre aquest cauteri en son loc, quar cove que·l cauteri am le qual so cauterisatz les corns del cap e le occiput es pus subtil cauteri que aquel am le qual es cauterisat le mieg loc del cap; e aquesta es la forma de lu.	Label this cautery in its place, because it is more subtle than the cautery used to cauterize the corners and occiput of the head, and this is how it should be done.
Capitol ters.	Seventhly:
De cauterisacio de emigranea no-antiqua.	On modern migration treatments.
Quan endeve en la partida del cap dolor sodo, o es stenduda dolor entro al uelh, sia evacuat am medicinas le cap mondificantz, e sia aministrada l’autra curacio, la qual yeu he dita en las devesios de las malautias; e tot no aprofieyta, lahoras cauterisacio en lu es en dos manieyras: o cauterisacio am medicina acuta comburent, o am ferr.	When a sudden pain in the head occurs, or pain inside the skull spreads, it should be treated with medications that alleviate pain, and other treatment, which I have mentioned in the guidelines for diseases; and if all this does not help, cauterization is performed in two ways: either cauterization with a hot burning medicine, or with iron.
Mays cauteri am medicina comburent es que tu prenguas una dolsa de alh, e escorgas aquela e abcindas las extremitatz de lu de amdos les caps.	Heat up the alum in a pot, excavate it and expose both ends of the pot.
E aprop incideys le loc de la dolor en la templa am una lanceta lada entro que sia en lu feyt loc dejos la codena, entro que sia occultada.	Then make an incision in the location of the pain on the temple with a sharp lance that is deep enough to expose the bone but not visible from outside.
E aprop strenh sobre lu am stopada per descent constreccio, e layssa aquel per le spazi de tres horas; e aprop deslia le e tratz le alh, e laysa la plagua per dos o per tres jorn, e aprop pausa sobre lu coto submergit en boder entro que le loc fassa brac.	Then apply pressure on the wound using bandages for constant compression, and leave it for three hours; then remove the alum, let the wound heal for two or three days, and apply a dressing soaked in oil until the area becomes dry.
E aprop cura aquel am enguent entro que sia sanat.	And take care of it until it heals.
E si tu voys, fe aquo am alcunas medicinas comburentz las quals yeu he scriutas en le douse tractat de medicinas comburentz.	And if you wish, do this with some burning medications which I have written about in the second treatise on burning medications.
Mays la cauterisacio am ferr segon aquesta manieyra: igneys per cauteri del qual aquesta es la forma:	But cauterization with iron can be done as follows: fire for cauterizing, which is described as follows:
e es apelat claus clavilhs, quar le cap de lu es ayssi cum forma de clavel en le qual es alcuna curvitat, e·n le mieg loc de lu es eminensia petita.	And it is called a nail-like claw because its head is shaped like a nail with some curvature and the middle part of it is prominent.
E aprop pausa sobre loc de la dolor, e rete la tua ma — per que no sia adhurida la arceria la qual es dejos — e revol le ferr petit a petit am velocitat.	Place your hand over the painful area (so as not to harm the archery that is already there) and rotate the small iron slowly but surely.
E si la quantitat de lu que es adhurida per la specitut de la codena ayssi quo la maytat de lu, e elava la tua ma per so que la arteria no sia adhurida la qual es dejos, per so que no vengua flux de sanc.	If the amount of tissue that is burned by the incision is too large and causes bleeding, raise your hand to avoid injuring the artery already present, so as not to cause bleeding.
E aprop enbibeys coto en aygua de sal e pausa aquel sobre le loc, e layssa aquel per tres dias; e aprop pausa coto mulhat am boder, e aprop cura am enguent entro que sia sanat.	And soak the area in saltwater and place it on the location, leaving it for three days; then apply a dressing with oil, and take care of it until it heals.
E si voys, cauterisa am la extremitat del cutellari segon cauteri, e guarda te de incisio de arteria en aquesta emigranea propriament no-antiqua.	And if you wish, cauterize the end of the cutler's hand according to the method of cauterization, and be careful not to make an incision in the artery during this modern technique.
Capitol quart.	Chapter Four.
De cauterizacio d’emigranea antiqua.	On ancient cauterization of migraines.
Quan tu curas emigranea am aquo que havem dit de la curacio precedent, e aquo que havem dit en las divisios de las malautias, e no aprofieyta la curacio, e vezes per la malautia que no abasta a lu aquo que havem dit del primier cauteri am medicina o del cauteri am foc, lahoras cove que tu igniscas le cauteri cutellar entro que sia albificat, pus que significas sobre le loc de la dolor am linha de longuesa de la qual sia la maytat del dit, o quays aquel; e depausa la tua ma per una veguada e strenh aquela entro incidiscas la arceria e pervengua entro al os.	When you treat an emigranea, as I have said in the previous treatment and its divisions of diseases, and the cure is not helpful, and sometimes because of the disease that does not respond to what has been said about the first cautery with medicine or the cautery with fire, then it is necessary for you to ignite the cautery knife before it becomes white-hot, indicating the location of pain along a line of length which should be the size of the finger or whatever; and pause your hand for a moment, then strongly press that area and incise the arch and reach the bone.
Empero necessari es a tu que guardes de la continuacio de la mandibula, la qual es mauguda deves la masticacio, e que le lacert no sia adhurit e le nervi le qual mau aquela, e que no s’endevengua espasme.	You must guard against the continuation of the mandible, which is malfunctioning and should be for chewing, and that the ligament not be swollen and the nerves which control it, and that there is no spasm.
E si es sobre la custodia e cautela de flux de sanc de l’arteria que es abciza, quar en la abcizio de lu es temor, e majorment ad aquel le qual ignora aquo que fa e no es studios e esproat; e layssa la operacio en lu al comensament.	And if it is about the care and caution for bleeding from an artery that has been cut open, because in the cutting of it there is fear, especially in those who do not know what to do and are not trained, let the operation be delayed at the beginning.
E yeu vindre am rememoracio del regiment de flux de sanc accident de la arceria segon la sieua manieyra, en le sieu loc de aquest libre.	And you will come to the reminder of the regulation for bleeding an artery accident according to its method, in this book's section on that matter.
E si veses de aquesta malautia que no abaste aquest cauteri e veses le cors del malaute tollerable, cauteriza aquel en le mieg loc del cap ayssi cum havem recontat, e cura la plagua entro que sia sanada.	And if the disease does not respond to this cautery and you see that the patient's body can tolerate it, cauterize that part of the head in the proper place as we have said, and cure the wound until it heals.
E si voys, aministra le cauteri le qual havem dit en le capitol de streccio de arceria am cauteri havent dos cotels, e es milhor cauterizacio aquesta e mays conferent.	If you come, administer the cautery that we have said in the chapter on the compression of an artery with two cauteries, and this is the better and more effective cauterization.
