Ayssi comensan las paraulas de Albucasim .	Thus begin the words of Albucasim.
E aprop le desliet segons los sieus desiriers, e aprop le relieg, e aprop le leyssec per alcus jorns e comandec que nos deslies le liament; e estec ayssi entro que la coyssa e·l pe foro apostematz, e pervenguet a perdicio.	And after some days he loosened it according to his wishes, and rebandaged it, and left it for some days and commanded that the binding not be loosened; and so it remained until the thigh and foot were abscessed and reached destruction.
E yeu fuy apelat a lu, e aparelhegui a desliar le liament, e conseguida es tranquilitat e enayssi amermet de sas dolors.	And I was called to him, and I prepared to loosen the binding, and he achieved calm and thus relieved his pains.
Mays empero ja corrupcio era confermada en le membre, per que no pogui refrenar aquela, e no cessec perambular la corrupcio en le membre entro que·l malaute peric.	But however, the corruption was already established in the limb, so I could not stop it, and the corruption continued in the limb until the patient perished.
E vi un altre metge le qual perforec un apostema cancros, e fo ulcerat aprop alscus dias, entro que foc magnificada la malicia de lu am lo senhor de lu.	And I saw another doctor who pierced a cancerous abscess, and it was ulcerated for some days, until its malignancy was increased by its master (host).
La qual causa es quar le cranc caut es pur de humor melencolic, lahoras no cove que pervengua a lu am ferr de tot, sino que sia an membre le qual suffertes que de tot fos hostat.	The reason being that the cancerous ulcer is full of melancholic humor, thus it should not be completely removed by iron (surgery), but should be in a limb that can completely tolerate being removed.
E per aquo, filhs, necessari es a vos que la operacio am ma sia devisada en dos devesios: so es en operacio a lu qual es associada salut, e en obra am la qual es perilh en las majors disposicios.	And therefore, sons, it is necessary for you that the operation by hand be divided into two parts: one is the operation associated with health, and the other is work with which there is danger in the major conditions.
E yeu ja he exsitat aquo en tot loc de aquest libre en le qual venc opperacio en la qual es error e temor; per que necessari es a vos que guardetz aquo e layssetz aquel, per que les folhs no atrobo via a parlar e a vos desonestar.	And I have already mentioned this in every part of this book where there is an operation in which there is error and fear; so it is necessary for you to observe this and leave that, so that the foolish do not find a way to speak and dishonor you.
E donc prenetz las vostras armas am sollicitut e am proteccio de Dieu, e les vostres malautes am falicitat e am fermetat.	And so take your tools with diligence and with the protection of God, and your patients with happiness and firmness.
E usatz de la milhor via per la gracia de Dieu perdusent a salut e a lausabla successio, e laysatz las malautias terriblas de difficil sanacio, e ostatz las vostras armas de aquo que vos fa temer, per so que ysitatio en vostra fe e en le vostre nom no vos evasisca: quar mays es remanent a la vostra gloria, e pus aut en le mon e en derier a las vostras sanctitatz.	And use the best way by the grace of God leading to health and praiseworthy success, and leave the terrible diseases of difficult healing, and put away your tools from what makes you fear, so that doubt in your faith and in your name does not evade you: for more remains for your glory, and higher in the world and ultimately for your sanctity.
Gualia ja diyssec en alcunas sieuas monicios:	Gualia has already said in some of his admonitions:
“No mediquetz malautia mala, per so que mals metges no siatz nompnatz”.	"Do not treat bad diseases, so that you are not called bad doctors."
E yeu ja he devesit aquest libre segontz tres capitols.	And I have already divided this book into three chapters.
Comensa la divisio del libre, e primier de la primieyra partida.	The division of the book begins, and first of the first part.
Le primier capitol ordenat del cap entro·s pes, en las formas dels instrumentz e en les ferrementz dels cauteris, e de aquo que necessari es en la opperacio.	The first chapter arranged from head to foot, in the forms of the instruments and the tools of the cauteries, and what is necessary in the operation.
La divisio de la segonda partida.	The division of the second part.
Le segon capitol, de siccio e perforacio, e de ventosas, e de plaguas, e de extractio de sagetas e de semblantz ad aquelas, tot capitolat e ordenat de las formas dels instrumentz.	The second chapter, on cutting and piercing, and on cupping, and on wounds, and on extracting arrows and similar things, all categorized and arranged by the forms of the instruments.
Divisio de la tersa partida.	The division of the third part.
Le tertz capitol, de restauracio e de dislocacio, e de curacio de torcio e de semblantz ad aquels; capitol ordenat del cap entro·s pes, e de las formas dels instrumentz.	The third chapter, on restoration and dislocation, and on the healing of twists and similar things; a chapter arranged from head to foot, and on the forms of the instruments.
De cauteri am foc e am medicina aguda e rememoracio de la opperacio.	Of cauterization with fire and sharp medicine and a reminder of the operation.
Am aquel comensa le tractat de tot le libre.	With this begins the treatise of the entire book.
Cove que yeu digua la qualitat dels juvamentz de aquel cauteri e dels noccumentz de lu, e en qual compleccio sia prohibit cauteri.	It is necessary for me to speak about the qualities of the benefits of that cauterization and its harms, and in which constitution cauterization is prohibited.
Donc dic que·l sermo de la qualitat del juvament de cauteri e del noccument de lu es sermo lonc e prolixs, e subtil per sciensa, e secret amaguat; e ja de lu a parlat gran multitut de savis, e de lu se son desacordatz, et a mi abasta un petit dels sermons de lor, temen perlonguacio.	Thus I say that the discourse on the quality of the benefits of cauterization and its harms is a long and detailed discussion, subtle through science, and a hidden secret; and many wise men have spoken about it, and they have disagreed on it, and for me, a small portion of their discourses suffices, fearing prolongation.
E donc dic que cauteri comfereys a tota compleccio universalment la qual es am materia o ses materia, exceptat dos compleccios, las quals son compleccios caudas ses materia.	Therefore I say that cauterization benefits any constitution universally which has or lacks matter, except for two constitutions, which are hot constitutions without matter.
En la compleccio cauda e secca am materia se desecordero; quar alcus dyssero que cauteri es juvatiu ad aquela, e les altres dyssero le contrari de aquel, que cauteri no es convenient en malautia la qual es per qualiditat e per siccitat, quar natura del foc es qualiditat e siccitat, e enconvenient es que malautia cauda e secca am aquo que es caut e sec sia sanada.	In the hot and dry constitution with matter they disagreed; for some said that cauterization is beneficial for it, while others said the opposite, that cauterization is not suitable for an illness which is by heat and dryness, because the nature of fire is heat and dryness, and it is unsuitable for a hot and dry illness to be healed by something that is hot and dry.
E diysec aquel que ditz le contrari de aquel, que per cauteri es fayt juvament en tota malautia cauda e secca que ve en les cors dels homes, quar quan tu comparas le cors de home e las humiditatz de lu a la compleccio del foc, atrobas le cors de home freg.	And he who said the opposite of that said that by cauterization benefit is made in any hot and dry illness that comes in the bodies of men, because when you compare the body of man and its moistures to the constitution of fire, you find the body of man cold.
E yeu dic per le sermo de aquel, que esperiment aquo ja a mi alscunas vetz a descubert.	And I say through the discourse of that one, that I have already discovered this in some experiments.
Mays empero no cove que vengua sobre aquo aquel que ja es exproat e excersitat en le capitol de cauteri per derier exercici, e a conogut la diversitat de la compleccio dels homes e la disposicio de las malautias en lor meteyssas, e las causas de aquelas, e·ls accidentz de lor, e l’espasi del temps de aquelas.	However, it is not appropriate for someone who is not already experienced and practiced in the chapter of cauterization through thorough exercise to come upon this, and who has not known the diversity of the constitutions of men and the disposition of the diseases in themselves, and their causes, and their accidents, and the time span of those.
Mays en las autras compleccios, no es sobre vos temor, e majorment en las malautias fregas e humidas, quar ja totz les metges se son acordatz sobre aquels, e no so desecordatz en le juvament am cauteri en aquelas.	But in the other constitutions, there is no fear for you, especially in cold and moist illnesses, for all the doctors have agreed on those, and have not disagreed on the benefit of cauterization in those.
E sapiatz, filhs, que del secret de curacio per cauteri am foc e de la bontat de lu, so sobre cauteri am medicina comburent, es quar le foc es simple, la accio del qual no perven sino al membre le qual es cauterizat e no notz al autre membre am lu ajustat sino am petit nocument.	And know, sons, that the secret of healing by cauterization with fire and its goodness, as opposed to cauterization with burning medicine, is that fire is simple, whose action does not reach beyond the member which is cauterized and does not harm the other member adjacent to it except with little harm.
Mays la accio de medicina comburent perven ad aquel en les membres le qual de lu alunhat, e fort leu fa venir en le membre malautia de dificil sanacio e fort leu ausit.	But the action of burning medicine reaches that in the members which are distant from it, and very quickly brings to the member a disease of difficult healing and very quickly seen.
Mays le foc, per la sua sublimitat e de la sua substancia bontat, no fa aquo sino que superfluisca E ja es a nos conogut per experiment e per longitut de servitut de studi am l’art sobre le veritat de las causas; e per aquo yeu so excusat de la longitut del sermo E si no fos que no es legut al mieu libre en aquest pausero a vos secret amaguat am le foc, e la qualitat de la operacio de lu en les cors e de la sieua expulcio per la qual expellis las malautias, am sermo philosophic demostratiu, le qual siria acuit en las vostras pessas.	But the fire, due to its sublimity and the goodness of its substance, does not do this except to remove excess. And it is already known to us by experiment and by long service of study in the art on the truth of the causes; and therefore I am excused from the length of the discourse. And if it were not that it is not read in my book, in this I would pause to you a hidden secret with fire, and the quality of its operation in bodies and of its expulsion by which it expels diseases, with a demonstrative philosophical discourse, which would be quickened in your minds.
E sapiatz, filhs, que els se desacordan del temps en le qual es convenient far cauteri e pausan le milhor temps de primaveyra.	And know, sons, that they disagree on the time in which it is suitable to do cauterization and they place the best time in spring.
E yeu dic que cauteri es convenient en tot temps, per so que le nocument per le temps accident es submergit en le juvament de aquo que am le cauteri es atirat, e majorment si le cauteri es per dolors o de dolors necessaries, fortz e fistinas, las quals no suffertan tarditat per so que es temut de aquelas que vengua malicia, que es major que petit nocument entrant per lo temps.	And I say that cauterization is suitable at all times, because the harm from the accidental time is submerged in the benefit of that which is achieved with cauterization, and especially if the cauterization is for pains or necessary pains, strong and urgent, which do not suffer delay because it is feared that from those will come a malignancy, which is greater than the small harm entering from the time.
E aysso no catz en vostras pessas, o, filhs, aquo no estiman sino le poble vulguar e les fols metges, so es que ad aquella malautia que es sanada per cauteri no es redicio tot temps, e pausan aquel consequen.	And this does not fall into your minds, oh sons, this is not thought by anyone except the common people and foolish doctors, that is, that the disease healed by cauterization does not recur all the time, and they place that as a result.
E la causa no es ges ayssi quo els cuydan per aquo, quar cauteri no es sino en loc de medicina la qual altera la compleccio e esicca las humiditatz las quals son causa per que veno las dolors.	And the cause is not as they think because of this, because cauterization is only in place of medicine which alters the constitution and dries the moistures which are the cause for the pains to come.
Mays empero cauteri superflueys sobre la medicina per volicitat de la sua valitut e vertut de la sua operacio e grandesa del sieu senhor.	But cauterization surpasses medicine by the swiftness of its power and virtue of its operation and the greatness of its lord.
E es possible que la sua malautia retorne en alcuna hora del temps, segon la compleccio del malaute e la locacio de la sua malautia, e la vertut de lu, e aquo que es preparat en le cors de lu de la agreguacio de las superfluitatz en lu, e aquo que es pervengut a lu en la sua acquisicio en viandas e semblantz de aquelas causas; sino que la malautia en la qual sia aministrat cauteri sia malautia subtil en membre de paucas superfluitatz e humiditatz, ayssi cum cauteri de dent per dolor e semblantz ad aquel, possible es que en lu no retorne aquela dolor, mays aquo se fa en petitz.	And it is possible that the disease will return at some hour of the time, according to the constitution of the patient and the location of his disease, and the strength of it, and that which is prepared in his body from the accumulation of excesses in it, and that which has come to it in his acquisition of foods and similar causes; unless the disease in which cauterization is administered is a subtle disease in a member with few excesses and moistures, like the cauterization of a tooth for pain and similar to that, it is possible that in it that pain will not return, but this happens rarely.
E mays sermo vulgar es que cauteri es le derier remezi de medicina, e es sermo dreyturier, no ad aquo que els entendo en lu, quar els crezo que no es curacio que aprofieyta am medicina ni am autra causa aprop cauteri.	And the common saying is that cauterization is the last remedy of medicine, and it is a true saying, not for what they understand in it, because they believe that it is not a cure that benefits with medicine nor with another cause except cauterization.
E la causa es en contrari de aquo; e la entencio que cauteri es le derier remezi de medicina no es sino quan administram las manieyras de curacio en alcunas malautias, e aquelas medicinas no conferieysso, e aprop en la fi de la causa aministra hom cauteri, e aprofieyta ad aquela.	And the cause is contrary to that; and the intention that cauterization is the last remedy of medicine is not except when we administer the methods of healing in some diseases, and those medicines do not confer, and near the end of the cause one administers cauterization, and it benefits that.
E lahoras de aqui catz que cauteri es le derier remezi de medicina, no segon la entencio la qual entendo les vulgars e trops dels fols metges.	And then from here it falls that cauterization is the last remedy of medicine, not according to the intention which the common people and the many foolish doctors understand.
E diyssero les antics que cauteri am aur es milhor que cauteri am ferr, e no diyssero aquo sino per la equalitat del aur e sublimitat de la sua sustancia.	And the ancients said that cauterization with gold is better than cauterization with iron, and they did not say this except for the equality of gold and the sublimity of its substance.
E diyssero que le loc de cauteri no fa brac, cum aquo no sia absolutament vertat, quar yeu ja he aquo proat e he atrobat que aquel no fa aquo sino en alcus cors ses les autres, e cauteri am aquel es bo e milhor que am ferr ayssi quo els diyssero; mays empero quan tu fas cauteri am foc am de aur, no es a tu declarat, quar es egnit segon la quantitat que tu vols per la rugor de l’aur, e quar prepara a recebre freg; e si ajustas sobre lu ignicio se fon l’aur per le foc, e caso en le foc alcunas laminas per que le artifex catz per la occupacio de aquel.	And they said that the place of cauterization does not become rough, though this is not absolutely true, for I have already tested this and found that it does not do this except in some bodies and not in others, and cauterization with it is good and better than with iron as they said; but however, when you make cauterization with fire with gold, it is not clear to you, because it is ignited according to the quantity you want due to the toughness of the gold, and because it is prepared to receive cold; and if you apply ignition on it, the gold melts by the fire, and some layers fall into the fire, by which the artificer falls due to the occupation with it.
E per aquo es fayt cauteri am ferr deves nos pus leugerament e pus propdanament a rectitut de operacio.	And therefore cauterization with iron is done by us more easily and more suitably to the correctness of the operation.
E yeu ja he ordenat aquest capitol en le cauteri segon capitols, et he ordenat aquels del cap entro les pes, per so que aleugo le demandant aquo que vol de lu.	And I have already arranged this chapter on cauterization according to chapters, and I have arranged them from the head to the feet, so that I might alleviate the demand by giving what is needed.
De cauteri de dolor de cap per frigiditat e humiditat.	Of cauterization for head pain due to coldness and humidity.
Le capitol primier.	The first chapter.
Aquesta cauterizacio confereys a la humiditat e frigiditat sobre le servel accident de la qual so doas causas, so es causa de soda e multitut de flux raumatic, apelat corissa, del cap a las partidas dels huelhs e de las aurelhas fluent, e multitut de dormir, e de dolor de dentz e del guolayro, e universalment de tota malautia que ve per fregiditat, ayssi cum paraliticament, sodo e apoplexio, e semblantz en aquelas malautias.	This cauterization helps with humidity and coldness on the brain, which are due to two causes, namely soda and the abundance of rheumatic flow called catarrh, from the head to the parts of the eyes and ears, excessive sleep, and pain of the teeth and throat, and generally any disease that comes from coldness, such as paralysis, sudden stroke, and similar diseases.
La forma de aquesta cauterizacio es aquesta, que primieyrament comandes al malaute que sia evacuat am medicina lacsativa le cap mondificant, per tres o per quatre nueytz, segon que exhigeys la vertut del malaute e la edat de lu e la sua costuma.	The method of this cauterization is this: firstly, you command the patient to evacuate the head with purgative medicine, cleaning it for three or four nights, according to the patient's strength, age, and habits.
E aprop comanda li que raza le sieu cap am razor, e aprop fay aquel sezer entre las tuas mas sobre una banca cayrada e que pause las suas mas sobre le pietz sieu.	And then command him to shave his head with a razor, and then make him sit between your hands on a square bench and place his hands on his chest.
E aprop pausa la razit de la tua palma aprop le pous sobre la razit del nas entre les huels sieus.	Then place the edge of your palm near the well above the bridge of the nose between his eyes.
Mays empero, cum le tieu dit del mieg loc es pervengut, signa aquel loc am tenta, e aprop igneys le cauteri olivar del qual aquesta es la forma:	However, when the middle of your finger locates the spot, mark that place with a probe, and then ignite the olive cautery iron, the form of which is:
E aprop pausa aquel sobre le loc senhat am tenta, a manieyra que descent, am la qual la tieua ma sia constrengida petit a petit, e tu revolveys aquel.	And then place it on the marked spot with the probe, in such a way that it descends, with your hand gradually applying pressure, and you rotate it.
E aprop leva la tua ma leugerament e reguarda le loc, e si veses ja del os esser descubert alcuna quantitat del cap, ayssi cum la quantitat de gra de errs, lahoras eleva la tua ma, e si no torno la tua ma am aquel ferr, am autre de aquel, si es enfrigidat, entro que sia vist del os aquo que yeu he dit a tu.	Then lightly lift your hand and check the spot, and if you see any part of the bone exposed, as much as a grain of wheat, then lift your hand, and if not, return with the iron or another iron, if it has cooled, until the bone is visible as I have told you.
E aprop pren un petit de sal e disolveys aquel sobre le loc e leyssa aquel per tres jorns.	Then take a little salt and dissolve it on the spot and leave it for three days.
E aprop pausa sobre lu coto enbegut en boder e leyssa aquel sobre lu entro que sia destrusida la scara del foc.	Then place cotton soaked in vinegar over it and leave it until the scab from the burn is destroyed.
E aprop cura le loc am anguent tetrafarmacon entro que sia sanat.	Then treat the spot with tetraderm ointment until it is healed.
E ja diyssero que quant la plagua roman uberta, tant mielhs geta le brac, per que es milhor e mays juvatiu.	And some have said that as long as the wound remains open, it expels the humor better, making it more beneficial.
E diyssero alcus de lor que sia cauterizada la codena entro al os, e sia tengut le cauteri entro que sia adhurida alcuna partida de la specitut del os.	And some of them have said that the skin should be cauterized down to the bone, and the cautery should be held until some part of the bone's surface is burnt.
E aprop sia ras aquo que es adhust del os, e aprop sia curat.	Then scrape off the burnt part of the bone and treat it.
E diyssero altres que am lo cauteri pervengua al derier, entro que enprema en le os forta enprecio entro que le os caga, e aquesta es la forma de alphecati petit:	Others have said that with the cautery, it should reach the marrow, pressing strongly on the bone until it falls, and this is the form of the minor alphecati:
E estiman de aquel loc expiran la vapors del cap.	And they believe that from that spot the vapors of the head are expelled.
E sia tenguda la plagua uberta per lonc temps, e aprop sia curada entro que sia consolidada.	The wound should be kept open for a long time, and then be treated until it is consolidated.
Mays a mi no so vistas aquestas doas specias de cauteri de tot, sino en alcus homes segon via de temor; e layssa aquel, deves mi, milhor es am salut, quan es; quar le cap es develitat per solucio de continuitat de lu ayssi cum havem testificat en les autres membres, e majorment quan le cap del malaute es de freul natura.	But to me, these two kinds of cauterization have not been seen at all, except in some men as a means of precaution; and leave that, in my view, it is better for health, as it is; because the head is weakened by the breaking of its continuity as we have testified in other members, especially when the patient's head is of fragile nature.
E la specia de cauteri primieyra es mays salva e milhor deves mi; e de aquela husi e am aquela obra am salut.	And the first type of cauterization is safer and better in my view; use that one and work with that for health.
Capitol segon.	Second chapter.
Del cauteri del cap.	Of the cauterization of the head.
Quan en tot le cap accideys dolor cronica e longua e aquo es en le malaute prolonguat, e usa de gerras e de cochias e de capipurges e de emplaustres e de guatz e de cadels e de gualinas e de semblantz, e majorment si ja es cauterizat am un cautere le qual recontam e no aprofieyta a lu deguna de aquelas causas, lahoras considera quar si le cap del malaute es de fort creacio en la sua natura; e no es freul et atroba mot gran freg, lahoras aquel cauterisa am autra cauteri dejos aquel un pauc.	When in the entire head there is chronic and long-lasting pain and this has been prolonged in the patient, and he uses warm packs, cupping, head purges, poultices, ointments, suppositories, chickens, and the like, and especially if it has already been cauterized with a cautery which we recount and none of those causes provide relief, then consider if the patient's head is of strong constitution in its nature; and it is not fragile and has found great coldness, then cauterize with another cautery a little below that.
E aprop cauterisa aquel sobre le corn del sieu cap am cauteri entro que la codena es partida.	Then cauterize that on the horn of his head with a cautery until the skin is split.
Incisa la codena e sia descuberta del os la quantitat la qual havem recontat e cauteriza aquel am un cauteri en la partida deriera del cap en le loc le qual es apelat vas, — e es aquel loc en le qual es pausada ventosa.	Incise the skin and expose the amount of bone which we have recounted and cauterize it with a cautery on the back part of the head in the place called "vas" — and it is that place where cupping is done.
Et alleuja la tua ma en aysso, e no descobras le os, quar le malaute per aquo atroba mot gran dolor diversa de la dolor de totz les autres cauteris del cap.	And ease your hand in that, and do not expose the bone, because the patient finds much greater pain from that than from any other head cautery.
E yeu diyre aquest cauteri en son loc, quar cove que·l cauteri am le qual so cauterisatz les corns del cap e le occiput es pus subtil cauteri que aquel am le qual es cauterisat le mieg loc del cap; e aquesta es la forma de lu.	And I will tell this cautery in its place, because the cautery with which the horns of the head and the occiput are cauterized is a more subtle cautery than that with which the middle of the head is cauterized; and this is its form.
Capitol ters.	Third chapter.
De cauterisacio de emigranea no-antiqua.	Of the cauterization of recent migraine.
Quan endeve en la partida del cap dolor sodo, o es stenduda dolor entro al uelh, sia evacuat am medicinas le cap mondificantz, e sia aministrada l’autra curacio, la qual yeu he dita en las devesios de las malautias; e tot no aprofieyta, lahoras cauterisacio en lu es en dos manieyras: o cauterisacio am medicina acuta comburent, o am ferr.	When sudden pain arises in the part of the head, or pain is extended into the eye, evacuate the head with cleansing medicines, and administer the other treatment which I have mentioned in the divisions of diseases; and if all that does not help, then cauterization in that place is done in two ways: either with acute burning medicine or with iron.
Mays cauteri am medicina comburent es que tu prenguas una dolsa de alh, e escorgas aquella e abcindas las extremitatz de lu de amdos les caps.	But cauterization with burning medicine is that you take a clove of garlic, peel it, and cut off the ends of both heads.
E aprop incideys le loc de la dolor en la templa am una lanceta lada entro que sia en lu feyt loc dejos la codena, entro que sia occultada.	Then incise the spot of the pain in the temple with a broad lancet until a space is made beneath the skin, until it is hidden.
E aprop strenh sobre lu am stopada per descent constreccio, e layssa aquel per le spazi de tres horas; e aprop deslia le e tratz le alh, e laysa la plagua per dos o per tres jorn, e aprop pausa sobre lu coto submergit en boder entro que le loc fassa brac.	Then press on it with a stopper for gradual constriction, and leave it for three hours; then untie it and remove the garlic, and leave the wound for two or three days, then place cotton soaked in vinegar over it until the spot makes a scab.
E aprop cura aquel am enguent entro que sia sanat.	Then treat it with ointment until it is healed.
E si tu voys, fe aquo am alcunas medicinas comburentz las quals yeu he scriutas en le douse tractat de medicinas comburentz.	And if you wish, do this with some burning medicines which I have written about in the twelfth treatise of burning medicines.
Mays la cauterisacio am ferr segon aquesta manieyra: igneys per cauteri del qual aquesta es la forma:	But cauterization with iron in this manner: ignite the cautery iron of which this is the form:
e es apelat claus clavilhs, quar le cap de lu es ayssi cum forma de clavel en le qual es alcuna curvitat, e·n le mieg loc de lu es eminensia petita.	It is called "clavis clavis", because its head is like the shape of a nail in which there is some curvature, and in the middle of it there is a small eminence.
E aprop pausa sobre loc de la dolor, e rete la tua ma — per que no sia adhurida la arceria la qual es dejos — e revol le ferr petit a petit am velocitat.	Then place it on the spot of the pain, and hold your hand — so that the artery beneath it is not burnt — and rotate the iron little by little with speed.
E si la quantitat de lu que es adhurida per la specitut de la codena ayssi quo la maytat de lu, e elava la tua ma per so que la arteria no sia adhurida la qual es dejos, per so que no vengua flux de sanc.	And if the amount that is burnt is approximately half the thickness of the skin, lift your hand so that the artery beneath is not burnt, so that no blood flow comes.
E aprop enbibeys coto en aygua de sal e pausa aquel sobre le loc, e layssa aquel per tres dias; e aprop pausa coto mulhat am boder, e aprop cura am enguent entro que sia sanat.	Then soak cotton in salt water and place it on the spot, and leave it for three days; then place cotton soaked in vinegar, and then treat with ointment until it is healed.
E si voys, cauterisa am la extremitat del cutellari segon cauteri, e guarda te de incisio de arteria en aquesta emigranea propriament no-antiqua.	And if you wish, cauterize with the tip of the surgical knife according to the cautery, and beware of incision of the artery in this recent migraine.
Capitol quart.	Chapter Four:
De cauterizacio d’emigranea antiqua.	On the Cauterization of Chronic Migraine
Quan tu curas emigranea am aquo que havem dit de la curacio precedent, e aquo que havem dit en las divisios de las malautias, e no aprofieyta la curacio, e vezes per la malautia que no abasta a lu aquo que havem dit del primier cauteri am medicina o del cauteri am foc, lahoras cove que tu igniscas le cauteri cutellar entro que sia albificat, pus que significas sobre le loc de la dolor am linha de longuesa de la qual sia la maytat del dit, o quays aquel; e depausa la tua ma per una veguada e strenh aquela entro incidiscas la arceria e pervengua entro al os.	When you treat chronic migraine with the remedies we have previously described and those outlined in the sections on diseases, and if the treatment does not work, and you see that it is necessary to go beyond what was described in the initial cautery with medicine or cautery with fire, then you must ignite the cautery iron until it is white-hot. Mark the spot of the pain with a line about half the length of a finger, or nearly so; place your hand firmly once and press it until you cut through the skin and reach the bone.
Empero necessari es a tu que guardes de la continuacio de la mandibula, la qual es mauguda deves la masticacio, e que le lacert no sia adhurit e le nervi le qual mau aquela, e que no s’endevengua espasme.	However, it is necessary to avoid the continuation of the jaw, which moves during mastication, and to ensure that the muscle is not burned and the nerve that controls it is not damaged, to prevent spasms.
E si es sobre la custodia e cautela de flux de sanc de l’arteria que es abciza, quar en la abcizio de lu es temor, e majorment ad aquel le qual ignora aquo que fa e no es studios e esproat; e layssa la operacio en lu al comensament.	And it is crucial to be cautious about the blood flow from the artery that may be cut, as there is fear in cutting it, especially for those who are inexperienced and not diligent or trained; leave the operation at that initial stage.
E yeu vindre am rememoracio del regiment de flux de sanc accident de la arceria segon la sieua manieyra, en le sieu loc de aquest libre.	I will come back with a reminder about the management of accidental bleeding from the artery in its proper place in this book.
E si veses de aquesta malautia que no abaste aquest cauteri e veses le cors del malaute tollerable, cauteriza aquel en le mieg loc del cap ayssi cum havem recontat, e cura la plagua entro que sia sanada.	And if you see that this disease is not addressed by this cautery and the patient's body is strong enough, cauterize in the middle of the head as we have described, and treat the wound until it is healed.
