Praefatio.	Preface.
Et ego quidem iam uocatus fueram ad extrahendum ipsum: et uidi ex magnitudine lapidis, et dispositione infirmi, quod moriretur.	And I had indeed been called to extract it: and I saw that because of the size of the stone and the condition of the patient, he would die.
Et uidi medicum alium, qui accipiebat stipem apud quendam Ducum terrae nostrae propter medicinam: et accidit eunucho nigro, qui erat apud ipsum, fractura in crure eius prope calcaneum: et properauit medicus cum ignorantia sua, et strinxit fracturam super uulnus cum puluinaribus, et astellis strictura forti, et non dimisit uulneri expirationem.	And I saw another doctor who was receiving payment from one of the Dukes in our land for his medical services: and it happened that a black eunuch who was with him broke his leg near the heel. The doctor, acting with his ignorance, quickly bound the fracture over the wound with cushions and tight wooden splints, and did not allow the injury to breathe.
Deinde absoluit eum secundum desyderia sua.	Then he finished treating him according to his own desires.
Postea dimisit eum diebus aliquot, et praecepit ei, ne solueret ligamentum: et stetit sic donec apostematum est crus eius, et ipsius pes, et peruenit ad perditionem.	Then he left him for several days and instructed him not to loosen the bandage: and he remained thus until his leg became abscessed, and his foot as well, and it led to their destruction.
Vocatus sum ergo ad eum: et properaui ad soluendum ligamentum: et consecuta est tranquillitas, et euasit a doloribus suis.	I was summoned therefore to him: and I hurried to loosen the bandage: and peace followed, and he escaped from his pains.
Verumtamen corruptio iam confirmata erat in membro: et non potui refraenare ipsam.	However, the corruption was already confirmed in the member: and I could not restrain it.
Pon ergo cessauit corruptio perambulare in membro, donec periit.	Let corruption cease to spread in the member until it perishes.
Et uidi medicum alium, qui perforauit apostema cancerosum: et ulceratum est post dies, donec magnificata est malicia eius cum domino ipsius.	And I saw another doctor who punctured the cancerous abscess: and it became ulcerated after days, until its malice was magnified with its lord.
Quod est, quia quando est cancer purus ex humore melancholico, tunc non oportet ut perueniatur ad eum cum ferro omnino, nisi sit in membro quod toleret, ut abscindatur totum eius.	Which means that when the cancer is purely from a melancholic humor, then it should not be approached with iron at all, unless it is in a limb that can tolerate being entirely cut off.
Et propter illud o Filii, necesse est uobis, ut sciatis, quod operatio cum manu diuiditur in duas diuisiones: scilicet, operationem cui associatur salus: et operationem, cum qua est periculum in pluribus dispositionibus.	And for this reason, O sons, it is necessary for you to know that the operation with the hand is divided into two divisions: namely, the operation which is associated with safety: and the operation, with which there is danger in most dispositions.
Et ego iam excitaui in omni loco huius libri, in quo uenit operatio, in qua est terror et timor.	And I have already alerted in every part of this book where the operation comes that is filled with fear and dread.
Quare necesse est uobis, ut caueatis illud, et dimitatis ipsum: ut non inueniant stolidi uiam ad loquendum, et dehonestandum.	Therefore, it is necessary for you to beware of it and abandon it: so that fools do not find a way to speak about it and dishonor it.
Accipite ergo mensuram cum sollicitudine et protectione, et infirmos uestros cum facilitate et firmitudine, et utimini uia meliore perducente gratia Dei ad salutem et successionem laudabilem: et dimittite aegritudines terribiles difficilis sanationis: et tollite animas uestras ab eo quod facit uos timere, ut ingrediatur super uos haesitatio in fide uestra et commodo uestro.	Take therefore the measure with care and protection, and tend to your patients with ease and firmness, and make use of the better way leading through God's grace to salvation and a praiseworthy succession: and leave behind terrible diseases difficult to heal: and remove from yourselves that which causes you fear, so that hesitation may not enter upon you in your faith and comfort.
Est enim magis remanens ad gloriam uestram, et sublimius in mundo isto, et postremo ad quantitates uestras.	For it remains more to your glory, and higher in this world, and finally to your quantities.
Galenus enim iam dixit in quibusdam suis admonitionibus.	For Galen has already said in some of his admonitions.
Non medicetis aegritudinem malam: ne nominemini medici mali.	Do not treat bad illness: lest you be called bad doctors.
Iam autem diuisi hunc Tractatum secundum tria Capitula. ¶	Now I have divided this Treatise into three Chapters.
Capitulum primum.	First Chapter.
De Cauterio cum igne, et Cauterio cum medicina acuta, capitulatum, et ordinatum a capite usque ad pedes, et formis instrumentorum, et ferramentis Cauterii: et omni quod necessarium est in operatione. ¶	About the Hot Cauterization and Sharp Medicinal Cauterization, categorized and ordered from head to foot, with forms of instruments and cauterizing tools: and everything necessary for the procedure.
Capitulum secundum.	Second Chapter.
De sectione et perforatione, phlebotomia et uentosis, et uulneribus: et extractione sagittarum, et similibus illius: et totum capitulatum, ordinatum formis instrumentorum. ¶	About cutting and piercing, bloodletting and venting, and wounds: and the extraction of arrows, and similar procedures: all categorized and ordered with forms of instruments.
Capitulum tertium.	Third Chapter.
De restauratione, et dislocatione, et curatione torsionis, et similibus illius: capitulatum, ordinatum a capite usque ad pedes, et formis instrumentorum.	About restoration, dislocation, and treatment of twisting, and similar procedures: categorized and ordered from head to foot, with forms of instruments.
Soli Deo Gloria.	To God Alone be the Glory.
Liber Chirurgici Albucasis.	The Surgical Book of Albucasis.
Pars I.	Part I.
¶ De Iuuamento, et Nocumento Cauterii: et quibus complexionibus conueniat, et quo tempore: et si cum ferro, uel auro.	About the Benefit and Harm of Cauterization: and to which complexions it is suitable, and at what time: and whether with iron or gold.
Caput I.	Chapter I.
Sed Ante Quidem Quam rememorer operationis cum eo, oportet ut dicam qualitatem Iuuamentorum eius, et Nocumentorum ipsius: et in qua complexione exhibeatur.	But before I recall the procedure with it, I must say what its benefits are and what harms it has: and in what complexion it is administered.
Dico ergo, quod sermo de qualitate iuuamenti Cauterii, et nocumenti eius, est sermo prolixus, et subtilis, scientia, et secretum occultum.	I say therefore that the discourse on the quality of the benefit of the cautery and its harm is a lengthy and subtle matter of knowledge and an hidden secret.
Etiam locuta fuit in eo multitudo sapientum, et dissenserunt in eo: et mihi quidem sufficit parum ex sermonibus eorum, timens prolongationem.	Also, many wise people have spoken about it and disagreed on it: and for me, a little of their discourse is sufficient, fearing lengthiness.
Dico ergo, quod Cauterium confert uniuersaliter omni complexioni, quae est cum materia, et absque materia: excaeptis duabus complexionibus, quae sunt complexio calida absque materia, et complexio sicca absque materia.	I say therefore that the cautery is beneficial universally to all complexions that have matter and those without matter: except for two complexions, which are the hot complexion without matter, and the dry complexion without matter.
In complexione autem calida et sicca cum materia dissenserunt.	In the hot and dry complexion with matter, they disagreed.
Quidam enim dixerunt, quod Cauterium iuuatiuum est in ea.	For some said that the cautery is beneficial in it.
Et dixerunt alii contrarium illius, scilicet quod Cauterium non est conueniens in aegritudine, quae est ex caliditate et siccitate: quoniam natura ignis est caliditas: et inconueniens est, ut sanetur ex agritudine calida et sicca, cum calido et sicco.	And others said the opposite of that, namely that the cautery is not suitable for the disease which arises from heat and dryness: because the nature of fire is heat: and it is inappropriate to be cured from a hot and dry illness with something hot and dry.
Et dixit ille qui dicit contrarium illius: quod per Cauterium fit iuuamentum in omni aegritudine calida et sicca, quae accidit in corporibus hominum: quoniam quando tu comparas corpus hominis, et humiditates eius, ad complexionem ignis, inuenis corpus hominis frigidum.	And he who says the opposite said that through the cautery there is benefit in every hot and dry disease which occurs in human bodies: because when you compare the body of a man and its moistures to the temperament of fire, you find the body of a man to be cold.
Et ego quidem dico per sermonem eius: quia ex perimentum iam detexit mihi illud aliquotiens.	And indeed I say through his words: because from the experiment it has already revealed to me that many times.
Verumtamen non oportet, ut ueniat super illud, nisi qui iam probatus est, et exercitatus in capitulo Cauterii exercitio ultimo, et cognouit diuersitatem complexionum hominum, et dispositionem aegritudinum in se ipsis, et caussas earum, et accidentia ipsarum, et spacium temporis earum.	However, it should not come to that unless one who has already been tested and trained in the chapter on the last exercise of cauterization, and known the diversity of human complexions, and the disposition of diseases in themselves, and their causes, and their accidents, and the duration of them.
Ex reliquis autem complexionibus non est super uos timor: et praecipue in aegritudinibus frigidis et humidis.	From the other complexions there is no fear for you: especially in cold and moist diseases.
Iam enim conuenerunt omnes medici super eas: et non dissenserunt in iuuamento cum Cauterio in eis.	For indeed all doctors have agreed on these: and they have not disagreed about treating them with cauterization.
Et scitote filii, quod ex secreto curationis per Cauterium cum igne, et bonitate eius super Cauterium cum medicina comburente est: quoniam ignis est simplex, cuius actio non peruenit, nisi ad membrum quod cauterisatur: et non nocet membro alio coniuncto cum eo, nisi nocumento paruo.	And know, sons, that from the secret of healing with cauterization by fire, and its goodness over cauterization with burning medicine is this: for fire is simple, whose action does not reach beyond the part that is cauterized: and it does not harm another connected part except with a slight damage.
Medicinae uero comburentis actio peruenit ad illud quod elongatur ex membris: et fortasse facit accidere in membro aegritudinem difficilis sanationis, et fortasse interficit.	The action of burning medicine reaches to that which is distant from the parts: and it may cause disease in a part that is difficult to heal, and it may even kill.
Ignis autem propter subtilitatem suam et bonitatem substantiae suae, non facit illud, nisi superfluat.	But fire, because of its subtlety and the goodness of its substance, does not cause that, unless there is an excess.
Iam uero innotuit nobis illud per experimentum, propter longitudinem seruitutis et studii cum arte, et stationem super ueritatem rerum: et propter illud excusor a longitudine sermonis.	Now this has become known to us through experience, because of the length of service and study with the art, and standing on the truth of things: and because of this, I am excused for the length of the speech.
Et si non esset, quia non licet huic libro meo, afferrem uobis secretum occultum in igne, et qualitatem operationis eius in corporibus expulsionis suae, qua expellit aegritudines sermone philosophico demonstratiuo, qui acueretur a mentibus uestris.	And if it were not, because it is not permitted to this my book to bring you the hidden secret in fire, and the nature of its operation in the bodies of its expulsion, by which it expels diseases demonstrated philosophically, which would be sharpened by your minds.
Et scitote filii, quod ipsi dissentiunt in tempore, in quo conuenit fieri cauterium, et ponunt melius tempus ueris.	And know, sons, that they disagree on the time when the cautery should be done, and they place the better time in spring.
Et ego dico, quod cauterium conuenit in omni tempore: propterea, quod nocumentum accidens propter tempus submergitur in iuuamento, quod attrahitur cum cauterio.	And I say that cautery is suitable at all times: because the harm caused by the time is overshadowed by the benefit that is drawn with the cautery.
Et praecipue si cauterium est propter dolores ex doloribus necessariis, fortibus, festinis, qui non tolerant tarditatem: propterea quod timetur ex eis, quod accidat malicia quae est maior, quam paruum nocumentum intrans propter tempus.	And especially if the cautery is for pains caused by necessary, strong, urgent pains that do not tolerate delay: because it is feared that a greater harm may occur than the small damage that temporarily intervenes due to the time.
Et non cadat in mentibus uestris o filii illud, quod non extimant, nisi uulgus et stolidi medici, scilicet quod illi aegritudini quae sanatur per cauterium, non est reditio semper: et ponunt illud consequens, et res non est sicut putant: propterea quod cauterium non est, nisi loco medicinae, quae alterat complexionem, et exiccat humiditates quae sunt caussae, quare accidunt dolores.	And let it not fall into your minds, o sons, that which is not feared except by the common people and foolish doctors, namely that there is not always a return of that disease which is cured by cautery: and they put forward this consequence, and things are not as they think: because cautery is only in place of medicine which alters the temperament and dries up the moistures which are the cause why pains occur.
Verumtamen cauterium superfluit super medicinam per uelocitatem ualetudinis suae, et uirtutem suae operationis, et uehementiam dominii sui: et possibile est, ut redeat aegritudo hora aliqua temporis secundum complexionem infirmi, et locationem aegritudinis suae, et uirtutem eius: et quod praeparatur in corpore eius ex aggregatione superfluitatum in eo: et quod peruenit ad ipsum in acquisitione sua ex cibis, et similibus illis ex caussis, nisi fit aegritudo, in qua administratur cauterium.	However, cautery exceeds medicine by the speed of its recovery and the power of its operation, and the strength of its dominance: and it is possible for the disease to return at some time according to the temperament of the patient and the location of his disease and its power: and what is prepared in his body by the aggregation of superfluities in him: and what comes to him in acquiring from foods and similar things due to those causes, unless the disease is such that cautery is administered.
Aegritudo subtilis in membro paucarum superfluitatum, et humiditatum, sicut cauterium dentis, propter dolorem, et similia illi, possibile est enim, ut non redeat in eo ille dolor.	A subtle illness in the limb of few excesses and moistures, like a tooth cauterization, because of pain, and similar to it, for it is possible that that pain does not return in it.
Sed illud fit in paucis.	But that happens in few cases.
At uero sermo uulgi iterum, quod cauterium est postremum medicinae, est sermo rectus: non ad illud quod ipsi intendunt in illo: quoniam ipsi credunt, quod non est curatio quae conferat cum medicina, neque cum alio post occasum cauterii.	But the common saying again, that cauterization is the last resort of medicine, is a true statement: not in regard to what they aim at in it: for they believe that there is no cure which compares with medicine, nor with anything else after the failure of cauterization.
Res autem est econtrario illius, et intentio, quod cauterium est postremum medicinae, non est, nisi quod quando nos administramus modos curationis in aliqua aegritudinum, et non conferunt illae medicinae: deinde administramus in fine rei cauterium, et confert: tunc inde cadit, quod cauterium est postremum mediciuae, non secundum intentionem quam intelligunt uulgus et multistolidorum medicorum.	The matter is contrary to that, and the intent, which states that cauterization is the last resort of medicine, is not so, except when we administer modes of cure in some illnesses, and those medicines do not help: then we apply cauterization at the end, and it helps: thus it follows that cauterization is the last resort of medicine, not according to the understanding of the common people and many foolish doctors.
Antiqui autem dixerunt, quod cauterium cum auro est melius, quam cauterium cum ferro: et non dixerunt illud, nisi propter aequalitatem auri, et sublimitatem substantiae suae: et dixerunt, quod non facit pus locus cauterii.	The ancients said that cauterization with gold is better than cauterization with iron: and they did not say this except because of the equality of gold and the subtlety of its substance: and they said that the site of the cauterization does not produce pus.
Verum non est illud absolute: quoniam ego iam probaui illud, et inueni, quod ipsum non facit illud in quibusdam corporibus absque aliis.	But that is not absolutely true: for I have already tested it and found that it does not cause that effect in some bodies without other factors.
Et cauterium cum ipso est bonum, et melius quam cum ferro, sicut dixerunt.	And cauterization with it is good and better than with iron, as they said.
Verumtamen quando tu ignis cauterium in igne ex auro, non declaratur tibi, quando ignitur secundum quantitatem quam uis, propter rubedinem auri: et quando properat ad ipsum frigus, et si addis super ipsum ignitionem, liquescit in igne, et uertitur in laminas.	However, when you ignite cauterization with gold in fire, it is not clear to you when it is ignited according to the amount you want, because of the redness of the gold: and when it quickly cools down, and if you add more heat to it, it melts in the fire and turns into sheets.
Quare cadit artifex ex illo in occupationem: et propter illud fit Cauterium cum ferro apud nos uelocius et propinquius, ex rectitudine ad operationem.	Therefore, the artisan falls from that into the task: and because of this, the Cauterization with iron is done more quickly and closer to us, from straightness to the operation.
Et ego quidem iam ordinaui hoc Capitulum in Cauterio, secundum capitula: et ordinaui ea a capite usque ad pedes: ut alleuient quaerenti illud quod uult ex eo.	And indeed I have already arranged this Chapter on Cauterization according to the chapters: and I have ordered them from head to foot: so that it may help the seeker find what they want from it.
¶ De modo cauterizandi Caput in commissura coronali.	Regarding the method of cauterizing the head at the coronal suture.
Caput II.	Chapter II.
Confert hic cauterizatio ad dominium humiditatis et frigiditatis super cerebrum: quae duae sunt caussae sodae, et multitudinis fluxus humorum ex capite ad partes oculorum et aurium, et multitudinis somni, et doloris dentium, et doloris gutturis: et uniuersaliter omnis aegritudinis, quae accidit ex frigiditate, sicut paralisis, et sodae, epilepsiae, et apoplexiae, et similia illis ex aegritudinibus.	Here, cauterization is applied to the dominance of moisture and cold over the brain: these two are the causes of phlegm, and the abundance of fluid flow from the head to the regions of the eyes and ears, and an abundance of sleep, and tooth pain, and throat pain: and universally all illnesses that occur due to cold, such as paralysis, phlegm, epilepsy, apoplexy, and similar ailments.
Modus cauterizationis est, ut praecipias infirmo: ut euacuetur in primis cum medicina solutiua mundificante caput tribus noctibus, aut quatuor, secundum quod exigit uirtus infirmi, et eius aetas, et consuetudo eius.	The method of cauterization is that you instruct the patient to purge first with cleansing and dissolving medicine for three nights or four, according to what the strength of the patient, their age, and their habit require.
Deinde praecipe ei, ut radi faciat caput suum cum nouacula.	Then instruct him to shave his head with a novacula.
Deinde fac eum sedere inter manus tuas quadratum, ita quod iam posuit manus suas super pectus suum.	Then have him sit between your hands in a square position, so that he has placed his hands on his chest.
Deinde pone radicem palmae tuae super radicem nasi sui inter oculos suos.	Then place the tip of your palm on the root of his nose between his eyes.
Vbicumque ergo peruenerit digitus tuus medius, signa locum illum cum incausto.	Wherever therefore your middle finger reaches, mark that place with ink.
Deinde igni Cauterium Oliuare: cuius haec est forma.	Then cauterize with olive oil fire: whose form is this.
Deinde pone ipsum super locum signatum cum incausto, descensione, qua constringatur manus tua paulatim, et tu reuolues ipsum.	Then place it on the marked spot with ink, by the descent by which your hand is gradually tightened, and you will rotate it.
Deinde leua manum tuam uelociter, et aspicias locum.	Then quickly remove your hand, and look at the place.
Quod si uides iam detegi ex osse quantitatem capitis alkiel, aut quantitatem zeuherbi, tunc eleua manum tuam.	If you see that the amount of alkali or the amount of zehreb has been exposed from the bone, then raise your hand.
Et si non, itera manum tuam ferro ipso, aut cum alio ab ipso si infrigidatur: donec uideantur ossa, quae dixi tibi.	And if not, apply your hand with the same iron, or with another one if it cools down: until the bones appear, which I have told you about.
Deinde sume aliquid ex sale, et solue illud in aqua, et imbibe in ipso cotum, et pone super locum: et dimitte ipsum tribus diebus.	Then take something from salt, and dissolve it in water, and soak the cloth in it, and place it on the spot: and leave it for three days.
Deinde pone super ipsum cotum imbibitum in butyro, et dimitte illum super locum, donec destruatur eschara ignis.	Then place on it a cloth soaked in butter, and leave it on the spot until the burn scab is dissolved.
Deinde cura illud cum unguento tetrapharmacon, usquequo sanetur.	Then treat it with the ointment tetrapharmacon until it heals.
Iam dixerunt, quod quanto uulnus plus remanet apertum, emittit pus: quare est melius et magis iuuatiuum.	They have said that the longer the wound remains open, it expels pus: therefore it is better and more beneficial.
Et dixerunt quidam eorum, ut cauterizetur cutis usque ad os: et teneatur Cauterium, donec aduratur quiddam spissitudinis ossis.	And some of them said that the skin should be cauterized down to the bone: and the cautery should be held until something of the density of the bone is burned.
Deinde radatur post illud quod adustum est ex osse, deinde curetur.	Then it is scraped after that which was burned from the bone, then it should be treated.
Et dicunt alii, quod oportet ut cum cauterio perueniatur ad ultimum, donec imprimat in os impressionem for tem, ita quod cadat os, quod fit sicut forma kirate: aut instrumentum quod mulieres ponunt infuso alphabeti parui: et extimant, quod exspirantur ex hoc loco uapores capitis, et dimittatur uulnus apertum tempore longo.	And others say that it is necessary to use the cautery until it makes a deep impression on the bone so that the bone falls out, which becomes like the shape of a key: or an instrument which women place with a small amount of alphabet poured in: and they claim that vapors of the head escape from this location, and the wound should be left open for a long time.
Deinde curetur, donec consolidetur.	Then it should be treated until it is stabilized.
Mihi autem non uidentur hae duae species Cauterii omnino nisi in quibusdam hominibus secundum uiam timoris.	To me, these two types of cautery do not seem to work at all except in certain people according to a method of fear.
Et dimittere ipsum, apud me est melius cum salute ipsius.	And to leave it, in my opinion, is better for its safety.
Debilitatur enim caput ex solutione continuitatis ipsius naturalis: sicut testificati sumus in reliquis membris: et praecipue quando caput infirmi debile est natura: et species quidem Cauterii prima est magis salua et melior apud me, et ea utor: operare ergo cum ea in salute.	For the head is weakened by the breaking of its natural continuity: as we have testified in other members: and especially when the head of the patient is weak by nature: and indeed the first type of cautery is safer and better for me, and I use it: therefore act with it for safety.
¶ De modo cauterizandi capitis in dolore totius capitis.	Regarding the method of cauterizing the head for pain throughout the entire head.
Caput III.	Chapter III.
Quando in toto Capite accidit dolor chronicus: et prolongatur illud in infirmo, et utitur hyeris, et cochiis, et caputpurgiis, et oleis, et empleumatis.	When chronic pain occurs throughout the entire head and persists in the patient, they use hirers, cochiis, head purges, oils, and emplasteries.
Et praecipue si iam cauterizatum est cauterio uno, quod narrauimus, et non confert ei aliquid ex illis: tunc considera.	And especially if it has already been cauterized with the cautery we mentioned and it does not benefit from those treatments: then consider.
Nam si caput infirmi est fortis creationis natura, et non est debile, et inuenit frigus uehemens: tunc cauteriza cum cauterio alio sub illo parum.	For if the head of the sick person is strong in its natural constitution and not weak, and finds intense cold: then cauterize with another cautery a little under it.
Deinde cauteriza ipsum super omne cornu capitis sui cauterio, do nec pertranseat cutis, et discooperiatur ex osse quantitas, quam narrauimus.	Then cauterize the entire horn of his head with a cautery, so that it does not penetrate the skin, and uncover from the bone the amount we have mentioned.
Et cauteriza ipsum cauterio uno in occipitio capitis sui, in loco qui nominatur uas: et est locus in quo ponitur uentosa: et eleua matum tuam in hoc, et non discooperias os.	And cauterize it with one cautery on the back of his head, in the place which is called the vase: and it is the place where the cupping vessel is placed: and raise your hand here, and do not uncover the bone.
Infirmus enim inuenit propter illud dolorem uehementem, et diuersum a dolore reliquorum cauteriorum capitis omnium.	For the sick person finds because of that a very severe pain, and different from the pain of all the other head cauterizations.
Et ego dicam hoc Cauterium in loco suo: et oportet quod sit cauterium, quo cauterizantur cornua capitis, et occiput eius subtilius cauterio, quo cauterizatur medium capitis.	And I say this is the Cautery in its place: and it must be a cautery with which the horns of the head are cauterized, and the back of the head more finely than the cautery with which the middle of the head is cauterized.
Et haec est forma eius.	And this is its form.
¶ De modo cauterizandi in hemicrania, tam cum medicina adustiua, quam cum ferro.	Regarding the method of cauterizing in hemicrania, both with burning medicine and with iron.
Caput IIII.	Chapter IV.
Quando accidit in parte capitis dolor et soda, aut extenditur dolor usque ad oculum, et euacuatur cum medicinis mundificantibus caput, et administratur reliqua curatio, quam dixi in diuisionibus aegritudinum, et non confert illud totum: tunc cauterizatio in eo est secundum duos modos: aut cauterizatio cum medicina acuta comburente: aut cum ferro.	When pain and swelling occur in part of the head, or the pain extends to the eye, and it is purged with cleansing medicines for the head, and the remaining treatment, which I mentioned in the divisions of diseases, does not help: then cauterization should be performed in two ways: either with a sharp burning medicine, or with iron.
Cauterium autem cum medicina acuta comburente, est, ut accipias dentem unum allii, et excortices ipsum, et abscindas extremitates eius ex duobus lateribus.	The cautery with sharp and burning medicine is such that you take one garlic clove, and peel it, and cut off its ends from both sides.
Deinde scinde locum doloris in tempore cum phlebotomo lato, donec fiat in eo locus sub cute, in quo dens capitur.	Then cut the painful area with a wide lancet until you make a place under the skin where the tooth is caught.
Intromitte ergo eum in ipso sub cute, donec occultetur: deinde stringe super ipsum cum puluillo constrictione decenti, et dimitte ipsum quantitate quindecim horarum deinde solue eum, et extrahe allium, et dimitteuulnus duobus diebus, aut tribus: postea pone super ipsum cotum submersum in butyro, donec locus efficiat pus: deinde cura ipsum cum unguento usquequo sanetur.	Insert it under the skin until it is hidden; then bind over it with a poultice of proper constriction, and leave it for fifteen hours, then remove it, and let the wound be open for two or three days: afterwards apply to it a cloth soaked in butter until the place produces pus: then treat it with an ointment until it heals.
Et si uis fac illud cum quibusdam medicinis comburentibus, quas ego scripsi in tractatu duodecimo, de Medieinis adurentibus.	And if you wish to do this with some burning medicines, which I have written about in the twelfth chapter, on burning mediines.
Cauterizatio uero eius cum ferro, est secundum hunc modum.	The cauterization of it with an iron is according to this method.
Igni Cauterium, cuius forma haec est.	A cautery with fire, whose form is this.
Et nominatur Clauilis: quoniam forma capitis eius est sicut forma claui, in quo est quiddam curuitatis, et in medio eius est quaedam eminentia parua.	And it is named Clauilis: because the form of its head is like the form of a nail, in which there is something curved, and in the middle of it there is a small protrusion.
Deinde pone ipsum super locum, et retine manum tuam: et tu reuolue ferrum paulatim cum uelocitate: et sit quantitas quae aduritur ex spissitudine cutis, sicut medietas eius.	Then place it on the area and hold your hand steady: and you shall rotate the iron gradually with speed: and the amount that is burned should be according to the thickness of the skin, like its midpoint.
Et eleua manum tuam, ut non aduratur arteria, quae est inferius, et accidat fluxus sanguinis.	And lift your hand so that the artery below is not burned and blood flow does not occur.
Deinde imbibe cotum in aqua salis, et pone super locum, et dimitte ipsum tribus diebus: deinde pone cotum cum butyro: postea cura cum unguento usquequo sanetur.	Then soak the cloth in salt water, and place it on the area, and leave it for three days: then place the cloth with butter: afterwards treat with ointment until it heals.
Et si uis, cauteriza hanc hemicraniam cum extremitate cultellari secunda Cauterii.	And if you want, cauterize this half of the head with the second knife end of the Cauterizer.
Et caue ab incisione arteriae in hac hemicrania, non antiqua proprie.	And beware of incising the artery in this half of the head, not properly the old one.
¶ De modo cauteriezandi in hemicrania antiqua.	On the method of cauterizing in the old half of the head.
Caput V.	Chapter Five.
Quando curas hemicraniam, cum eo quod diximus ex curatione praecedente, et quod diximus in diuisionibus aegritudinum, et non confert curatio: et uides ex aegritudine, quod non sufficit ei quod diximus ex cauterio primo cum medicina, aut cum cauterio cum igne, tunc oportet ut ignias Cauterium cultellare, donec albificetur postquam signas super locum doloris cum linea, cuius longitudo sit medietas digiti, aut quasi illud: et depone manum tuam uice una, et stringe eam donec incidas arteriam, et peruenias usque ad os.	When you treat half of the head, with what we have said from the previous treatment, and what we have said in the divisions of diseases, and if the treatment does not help: and you see from the disease that what we have said about using the first cautery with medicine, or with fire cautery, is not enough for it, then you must heat the knife cautery until it whitens after you mark the place of pain with a line, whose length is half a finger, or almost so: and withdraw your hand once, and press it until you cut the artery, and reach the bone.
Verumtamen necesse est tibi, ut caueas a continuatione mandibulae, quae mouetur apud masticationem, ne aduratur latus, aut neruus qui mouet ipsam, unde accidat spasmus.	However, you must be careful not to continue the cautery on the jaw that moves during chewing, so that the side or the nerve that moves it is not burned, which could cause spasms.
Et esto super custotiam, et cautelam de fluxu sanguinis arteriae, quae abscisa est.	And be on guard and cautious about the flow of blood from the artery that has been cut.
