Ayssi comensan las paraulas de Albucasim .	Thus begin the words of Albucasim.
La qual causa es quar le cranc caut es pur de humor melencolic, lahoras no cove que pervengua a lu am ferr de tot, sino que sia an membre le qual suffertes que de tot fos hostat.	Which causes is because the sharp cautery is pure of melancholic humor, and then it does not cover that it will reach him entirely with a ferrule, but rather, it should be in the member which suffers that it be entirely removed.
E per aquo, filhs, necessari es a vos que la operacio am ma sia devisada en dos devesios: so es en operacio a lu qual es associada salut, e en obra am la qual es perilh en las majors disposicios.	And for this, sons, it is necessary for you that the operation of the body should be carefully divided into two parts: one is in the operation associated with health, and the other is in the work which is dangerous to major dispositions.
E yeu ja he exsitat aquo en tot loc de aquest libre en le qual venc opperacio en la qual es error e temor; per que necessari es a vos que guardetz aquo e layssetz aquel, per que les folhs no atrobo via a parlar e a vos desonestar.	And you have already encountered this throughout all parts of this book where operations are described that contain error and fear; therefore, it is necessary for you to remember these things and lay them down, so that the ignorant do not dare speak and dishonor you.
E donc prenetz las vostras armas am sollicitut e am proteccio de Dieu , e les vostres malautes am falicitat e am fermetat.	And therefore, take up your weapons of diligence and protection from God, and your patients with ease and firmness.
E usatz de la milhor via per la gracia de Dieu perdusent a salut e a lausabla successio, e laysatz las malautias terriblas de difficil sanacio, e ostatz las vostras armas de aquo que vos fa temer, per so que ysitatio en vostra fe e en le vostre nom no vos evasisca: quar mays es remanent a la vostra gloria, e pus aut en le mon e en derier a las vostras sanctitatz.	And use the best means for the grace of God that lead to salvation and glorious success, set aside the terrible illnesses with difficult healing, and abandon your weapons of fear, so that weakness in your faith and in your name does not escape you: for more remains to your glory, both now and forever after in the memories of your sanctity.
Gualia ja diyssec en alcunas sieuas monicios:	They already cut open certain of their organs:
“No mediquetz malautia mala, per so que mals metges no siatz nompnatz”.	Do not treat bad ailments with bad medicines, so that bad doctors do not become famous.
E yeu ja he devesit aquest libre segontz tres capitols.	And you have already divided this book into three chapters.
Comensa la divisio del libre, e primier de la primieyra partida.	Begin the division of the book, starting with the first part of the first chapter.
Le primier capitol ordenat del cap entro·s pes, en las formas dels instrumentz e en les ferrementz dels cauteris, e de aquo que necessari es en la opperacio.	The first chapter is organized on the feet, in the forms of instruments and the tools of cautery, and everything necessary for the operation.
La divisio de la segonda partida.	The division of the second part.
Le segon capitol, de siccio e perforacio, e de ventosas, e de plaguas, e de extractio de sagetas e de semblantz ad aquelas, tot capitolat e ordenat de las formas dels instrumentz.	The second chapter deals with incisions and punctures, and also ventoses (suction cups), and plagues (perhaps referring to infected wounds or diseases), and the extraction of arrows and similar objects. It is entirely organized according to the forms of instruments.
Divisio de la tersa partida.	Division of the third part.
Le tertz capitol, de restauracio e de dislocacio, e de curacio de torcio e de semblantz ad aquels; capitol ordenat del cap entro·s pes, e de las formas dels instrumentz.	The third chapter, on restoration and dislocation, and on the cure of twists and similar conditions; a capitulated order from within the foot, and of the shapes of instruments.
De cauteri am foc e am medicina aguda e rememoracio de la opperacio.	With fire cautery and acute medicine, and the recollection of the operation.
Am aquel comensa le tractat de tot le libre.	At that point begins the treatment of all the book.
Cove que yeu digua la qualitat dels juvamentz de aquel cauteri e dels noccumentz de lu, e en qual compleccio sia prohibit cauteri.	Understand what I have said about the quality of the youth of that cautery and the documents of it, and in what condition cautery is prohibited.
Donc dic que·l sermo de la qualitat del juvament de cauteri e del noccument de lu es sermo lonc e prolixs, e subtil per sciensa, e secret amaguat; e ja de lu a parlat gran multitut de savis, e de lu se son desacordatz, et a mi abasta un petit dels sermons de lor, temen perlonguacio.	Therefore, it says that the discourse on the quality of cautery's youth and the documents thereof is a long and prolix speech, subtle for knowledge, and secrets hidden; and much has been said about it by many wise men, and there are disagreements among them, and to me, a small part of their discourses suffices, fearing prolongations.
E donc dic que cauteri comfereys a tota compleccio universalment la qual es am materia o ses materia, exceptat dos compleccios, las quals son compleccios caudas ses materia .	And therefore it is said that cauterization will benefit every complete whole universally, whether it be of material or its material, except for two complexes, which are complexes with their own material.
En la compleccio cauda e secca am materia se desecordero; quar alcus dyssero que cauteri es juvatiu ad aquela, e les autres dyssero le contrari de aquel, que cauteri no es convenient en malautia la qual es per qualiditat e per siccitat, quar natura del foc es qualiditat e siccitat, e enconvenient es que malautia cauda e secca am aquo que es caut e sec sia sanada.	In the complex with dry and hard material, it becomes disconnected; for some say that cauterization is beneficial to this condition, while others say the opposite, that cauterization is not appropriate for a disease caused by dryness and hardness, since the nature of fire is quality and dryness, and it would be inappropriate to treat a disease that is dry and hard with heat and dryness.
E diysec aquel que ditz le contrari de aquel, que per cauteri es fayt juvament en tota malautia cauda e secca que ve en les cors dels homes, quar quan tu comparas le cors de home e las humiditatz de lu a la compleccio del foc, atrobas le cors de home freg.	And those who say the opposite state that cauterization is beneficial for all dry and hard diseases that are found in human bodies, since when you compare the human body and its humidity to the nature of fire, you find the human body dry.
E yeu dic per le sermo de aquel, que esperiment aquo ja a mi alscunas vetz a descubert.	And they say by way of argument that they have already experimented with this many times before to discover it.
Mays empero no cove que vengua sobre aquo aquel que ja es exproat e excersitat en le capitol de cauteri per derier exercici, e a conogut la diversitat de la compleccio dels homes e la disposicio de las malautias en lor meteyssas, e las causas de aquelas, e·ls accidentz de lor, e l’espasi del temps de aquelas.	However, it is not appropriate for anyone who has already been exhausted and practiced in the chapter of cautery for subsequent exercises, and who has known the diversity of the composition of humans and the disposition of their ailments within their bodies, the causes of those, and the accidents that befall them, as well as the passage of time regarding those.
Mays en las autras compleccios, no es sobre vos temor, e majorment en las malautias fregas e humidas, quar ja totz les metges se son acordatz sobre aquels, e no so desecordatz en le juvament am cauteri en aquelas.	In other complications, there is no cause for fear, especially in the treatment of cold and wet ailments, as all doctors are in agreement regarding these, and they do not disagree on the use of cautery to treat them.
E sapiatz, filhs, que del secret de curacio per cauteri am foc e de la bontat de lu, so sobre cauteri am medicina comburent, es quar le foc es simple, la accio del qual no perven sino al membre le qual es cauterizat e no notz al autre membre am lu ajustat sino am petit nocument.	And know this, my sons, that the secret of treatment by cautery with fire and the goodness of it, lie in cautery over medicinal fires, for fire is simple; its action only affects the member that is cauterized, and does not harm other members nearby, but rather with a small injury.
Mays la accio de medicina comburent perven ad aquel en les membres le qual de lu alunhat, e fort leu fa venir en le membre malautia de dificil sanacio e fort leu ausit.	The action of medicinal fires reaches those members where it is applied, and strongly affects the diseased member that is difficult to heal, aiding greatly in its recovery.
Mays le foc, per la sua sublimitat e de la sua substancia bontat, no fa aquo sino que superfluisca E ja es a nos conogut per experiment e per longitut de servitut de studi am l’art sobre le veritat de las causas; e per aquo yeu so excusat de la longitut del sermo E si no fos que no es legut al mieu libre en aquest pausero a vos secret amaguat am le foc, e la qualitat de la operacio de lu en les cors e de la sieua expulcio per la qual expellis las malautias, am sermo philosophic demostratiu, le qual siria acuit en las vostras pessas.	Light, by its subtlety and the goodness of its substance, does not cause this but rather superfluity. It is already known to us through experience and the long study of the art concerning the truth of causes; for this reason, I excuse the length of my speech, and if it were not that this secret fire, hidden in your body, cannot be read at my leisure, I would have demonstrated by philosophical discourse the quality of the operation in the body and its expulsion through which you eliminate ailments, which would sharpen your minds.
E sapiatz, filhs, que els se desacordan del temps en le qual es convenient far cauteri e pausan le milhor temps de primaveyra.	And know, sons, that the times of the year when cautery and binding are most effective are in the springtime.
E yeu dic que cauteri es convenient en tot temps, per so que le nocument per le temps accident es submergit en le juvament de aquo que am le cauteri es atirat, e majorment si le cauteri es per dolors o de dolors necessaries, fortz e fistinas, las quals no suffertan tarditat per so que es temut de aquelas que vengua malicia, que es major que petit nocument entrant per lo temps.	And you say that cautery is appropriate at all times, so that the damage caused by time is overshadowed by the healing of what is thrown off by cautery, especially if the cautery is for pains or necessary pains, sharp and decisive, which do not suffer delay, for it is feared of those that come with evil, which is better than to permit further damage to enter through time.
E aysso no catz en vostras pessas, o, filhs, aquo no estiman sino le poble vulguar e les fols metges, so es que ad aquela malautia que es sanada per cauteri no es redicio tot temps, e pausan aquel consequen.	And so you should not sit on your feet, or sons, for it is only the common people and foolish doctors who consider this disease, which is healed by cautery, to be entirely cured, and they pause at its consequences.
E la causa no es ges ayssi quo els cuydan per aquo, quar cauteri no es sino en loc de medicina la qual altera la compleccio e esicca las humiditatz las quals son causa per que veno las dolors.	And the reason is not thus as they believe for it, because cautery is only a place of medicine that alters the composition and dries up the humors which are the cause that pain comes.
Mays empero cauteri superflueys sobre la medicina per volicitat de la sua valitut e vertut de la sua operacio e grandesa del sieu senhor.	Yet, one may use cautery superfluously over medicine because of the desire for its power and virtue in operation and the greatness of their lord.
E es possible que la sua malautia retorne en alcuna hora del temps, segon la compleccio del malaute e la locacio de la sua malautia, e la vertut de lu, e aquo que es preparat en le cors de lu de la agreguacio de las superfluitatz en lu, e aquo que es pervengut a lu en la sua acquisicio en viandas e semblantz de aquelas causas; sino que la malautia en la qual sia aministrat cauteri sia malautia subtil en membre de paucas superfluitatz e humiditatz, ayssi cum cauteri de dent per dolor e semblantz ad aquel, possible es que en lu no retorne aquela dolor, mays aquo se fa en petitz.	And it is possible that his illness may return at some time in the future, according to the composition of the illness and the location of his illness, and the virtue of him, and what is prepared within him from the addition of superfluities and humors, and what has been acquired by him through food and similar causes; otherwise, the illness in which cautery is administered is a subtle illness in a few superfluities and humors, so with dental cautery for pain and similar things, it is possible that the same pain may not return in him, but this is done in small doses.
E mays sermo vulgar es que cauteri es le derier remezi de medicina, e es sermo dreyturier, no ad aquo que els entendo en lu, quar els crezo que no es curacio que aprofieyta am medicina ni am autra causa aprop cauteri.	And it is often said in popular speech that the cautery is the last remedy of medicine, and it is a right saying, not because those who understand it believe that it is a cure that profit from medicine or any other cause with cautery.
E la causa es en contrari de aquo; e la entencio que cauteri es le derier remezi de medicina no es sino quan administram las manieyras de curacio en alcunas malautias, e aquelas medicinas no conferieysso, e aprop en la fi de la causa aministra hom cauteri, e aprofieyta ad aquela.	And the reason is to the contrary; and the understanding that cautery is the last remedy of medicine is not but when one administers methods of healing in some illnesses, and those medicines do not take effect, and at the end of the cause, one administers a cautery, and it profits from that.
E lahoras de aqui cat16 que cauteri es le derier remezi de medicina, no segon la entencio la qual entendo les vulgars e trops dels fols metges.	And from here it follows that cautery is the last remedy of medicine, not according to the understanding of the common people and many of the folk physicians.
E diyssero les antics que cauteri am aur es milhor que cauteri am ferr, e no diyssero aquo sino per la equalitat del aur e sublimitat de la sua sustancia.	And the ancients said that a gold cautery is better than an iron cautery, and they did not say this but for the equality of the gold and the subtlety of its substance.
E diyssero que le loc de cauteri no fa brac, cum aquo no sia absolutament vertat, quar yeu ja he aquo proat e he atrobat que aquel no fa aquo sino en alcus cors ses les autres, e cauteri am aquel es bo e milhor que am ferr ayssi quo els diyssero; mays empero quan tu fas cauteri am foc am de aur, no es a tu declarat, quar es egnit segon la quantitat que tu vols per la rugor de l’aur, e quar prepara a recebre freg; e si ajustas sobre lu ignicio se fon l’aur per le foc, e caso en le foc alcunas laminas per que le artifex catz per la occupacio de aquel.	And they say that the place of cautery does not cause pain, which is not entirely true, for you have already seen and experienced that it only causes pain in certain bodies, and cauterizing with fire is good and better than as they said; however, when you make a cautery with hot gold, it is not declared to you, for the gold is consumed according to the quantity you want because of the heat of the fire, and if you place it over the flame, the gold melts into the fire, and sometimes some sheets fall into the fire so that the craftsman suffers from the occupation of that.
E per aquo es fayt cauteri am ferr deves nos pus leugerament e pus propdanament a rectitut de operacio.	And for this, cauterizing with iron must be done more lightly and precisely to ensure the correctness of the operation.
E yeu ja he ordenat aquest capitol en le cauteri segon capitols, et he ordenat aquels del cap entro les pes, per so que aleugo le demandant aquo que vol de lu.	You have already organized this chapter on cauterization according to chapters, and you have ordered those from the beginning related to the feet, so now I will address what he wants from him.
De cauteri de dolor de cap per frigiditat e humiditat.	Using a hot cautery for headache caused by cold and humidity.
Le capitol primier.	**First Chapter**
Aquesta cauterizacio confereys a la humiditat e frigiditat sobre le servel accident de la qual so doas causas, so es causa de soda e multitut de flux raumatic, apelat corissa, del cap a las partidas dels huelhs e de las aurelhas fluent, e multitut de dormir, e de dolor de dentz e del guolayro, e universalment de tota malautia que ve per fregiditat, ayssi cum paraliticament, sodo e apoplexio, e semblantz en aquelas malautias.	This cauterization confers upon the servant the benefit of humidity and cold, two causes that are the primary source of many rheumatic fluxes, called rigor, from the head to the parts of the senses and of the ears, flowing abundantly, as well as during sleep, and pain in teeth and the throat, and generally for all ills that appear due to cold, similarly to paralysis, sudden weakness, apoplexy, and similar conditions in those ills.
La forma de aquesta cauterizacio es aquesta, que primieyrament comandes al malaute que sia evacuat am medicina lacsativa le cap mondificant, per tres o per quatre nueytz, segon que exhigeys la vertut del malaute e la edat de lu e la sua costuma.	The method of this cauterization is as follows: first, command that the illness be evacuated using a laxative on the head, for three or four nights, according to the severity of the illness, the age of the patient, and their usual condition.
E aprop comanda li que raza le sieu cap am razor, e aprop fay aquel sezer entre las tuas mas sobre una banca cayrada e que pause las suas mas sobre le pietz sieu.	And then he commands them to shave their head, and make that cut between your thighs on a stretcher, and place his hands on the patient's feet.
E aprop pausa la razit de la tua palma aprop le pous sobre la razit del nas entre les huels sieus.	Then he places the edge of his palm near the patient's nose, between their feet.
Mays empero, cum le tieu dit del mieg loc es pervengut, signa aquel loc am tenta, e aprop igneys le cauteri olivar del qual aquesta es la forma:	However, if the pain in the middle part of the body has been relieved, mark that place with a sign, and then light the olive-shaped cautery whose form is as follows:
E aprop pausa aquel sobre le loc senhat am tenta, a manieyra que descent, am la qual la tieua ma sia constrengida petit a petit, e tu revolveys aquel.	And then he places that on the healthy place marked with a sign, descending in such a way that the patient's hand is slowly constrained, and you remove it.
E aprop leva la tua ma leugerament e reguarda le loc, e si veses ja del os esser descubert alcuna quantitat del cap, ayssi cum la quantitat de gra de errs, lahoras eleva la tua ma, e si no torno la tua ma am aquel ferr, am autre de aquel, si es enfrigidat, entro que sia vist del os aquo que yeu he dit a tu.	Then he slowly lifts his hand and examines the place, and if you notice that any bone is exposed or there is any quantity of blood, lift your hand, and if it does not return to that spot or another, especially if it is cold, then it is as I have told you.
E aprop pren un petit de sal e disolveys aquel sobre le loc e leyssa aquel per tres jorns.	And then take a little salt and dissolve it over the area and leave it for three days.
E aprop pausa sobre lu coto enbegut en boder e leyssa aquel sobre lu entro que sia destrusida la scara del foc.	Then apply pressure over the soaked area at the border, and leave it on until the burn scale falls off.
E aprop cura le loc am anguent tetrafarmacon entro que sia sanat.	Then treat the area with an ointment made of four ingredients until it is healed.
E ja diyssero que quant la plagua roman uberta, tant mielhs geta le brac, per que es milhor e mays juvatiu.	And it is said that when the plague opens the skin, the wound heals better and more quickly. Therefore, it is better and more beneficial.
E diyssero alcus de lor que sia cauterizada la codena entro al os, e sia tengut le cauteri entro que sia adhurida alcuna partida de la specitut del os.	They also say that the bone should be cauterized within the bone, and the cautery should be held until some part of the specific nature of the bone is hardened.
E aprop sia ras aquo que es adhust del os, e aprop sia curat.	Then remove what is attached to the bone, and clean it.
E diyssero autres que am lo cauteri pervengua al derier, entro que enprema en le os forta enprecio entro que le os caga, e aquesta es la forma de alphecati petit:	And they said others that a pointed cautery should be used on the rear, as it first strengthens the bone deeply, and then relaxes it, and this is the shape of the small cataplasm:
E estiman de aquel loc expiran la vapors del cap.	And they believe that from that place, the vapours of the head escape.
E sia tenguda la plagua uberta per lonc temps, e aprop sia curada entro que sia consolidada.	And the wound should be kept open for a long time, and then it should be treated until it is consolidated.
Mays a mi no so vistas aquestas doas specias de cauteri de tot, sino en alcus homes segon via de temor; e layssa aquel, deves mi, milhor es am salut, quan es; quar le cap es develitat per solucio de continuitat de lu ayssi cum havem testificat en les autres membres, e majorment quan le cap del malaute es de freul natura.	I do not recommend these two types of cautery to everyone, but rather only to certain people out of fear; and this should be avoided, for me, unless it is absolutely necessary, because the head has been deprived by the solution of its continuity, as we have witnessed in other members, especially when the head of the patient is of a frail nature.
E la specia de cauteri primieyra es mays salva e milhor deves mi; e de aquela husi e am aquela obra am salut.	And the specific type of cautery that comes first is most beneficial and safe for me, and it is from that practice that health comes to this work.
Capitol segon.	Second chapter.
Del cauteri del cap.	On the cautery of the head.
Quan en tot le cap accideys dolor cronica e longua e aquo es en le malaute prolonguat, e usa de gerras e de cochias e de capipurges e de emplaustres e de guatz e de cadels e de gualinas e de semblantz, e majorment si ja es cauterizat am un cautere le qual recontam e no aprofieyta a lu deguna de aquelas causas, lahoras considera quar si le cap del malaute es de fort creacio en la sua natura; e no es freul et atroba mot gran freg, lahoras aquel cauterisa am autra cauteri dejos aquel un pauc.	When a chronic and persistent pain occurs throughout the head, and this condition prolongs due to disease, one employs various remedies such as bandages, splints, poultices, emplasters, herbs, cats, dog's feces, and similar things; but most importantly, if cauterization has already been performed using a hot iron that does not address any of the underlying causes, consider this: if the nature of the head disease is strong, and there is no significant external injury or great contusion, then another type of cauterization should be applied.
E aprop cauterisa aquel sobre le corn del sieu cap am cauteri entro que la codena es partida.	And then cauterize the edge of the patient's scalp using a hot iron, where the wound is open.
Incisa la codena e sia descuberta del os la quantitat la qual havem recontat e cauteriza aquel am un cauteri en la partida deriera del cap en le loc le qual es apelat vas, — e es aquel loc en le qual es pausada ventosa.	Cut the wound open and expose the amount of bone as we have found, then cauterize it with a hot iron at the rear part of the head in the area known as the vortex, which is the place where the wind is stopped.
Et alleuja la tua ma en aysso, e no descobras le os, quar le malaute per aquo atroba mot gran dolor diversa de la dolor de totz les autres cauteris del cap.	And apply your hand there, do not expose the bone, for this disease causes great pain unlike any other cautery on the head.
E yeu diyre aquest cauteri en son loc, quar cove que·l cauteri am le qual so cauterisatz les corns del cap e le occiput es pus subtil cauteri que aquel am le qual es cauterisat le mieg loc del cap; e aquesta es la forma de lu.	And you should describe this cautery in its proper place, because you know that the cautery which treats the horns of the head and the occiput is a more subtle cautery than the one which is applied to the middle part of the head; and this is its form.
Capitol ters.	Capitol terms. (Note: This seems to be a title or heading, not a sentence for translation.)
De cauterisacio de emigranea no-antiqua.	On the treatment of old migraines.
Quan endeve en la partida del cap dolor sodo, o es stenduda dolor entro al uelh, sia evacuat am medicinas le cap mondificantz, e sia aministrada l’autra curacio, la qual yeu he dita en las devesios de las malautias; e tot no aprofieyta, lahoras cauterisacio en lu es en dos manieyras: o cauterisacio am medicina acuta comburent, o am ferr.	When a severe pain arises at the base of the head or extends to the inside of the ear, it is treated with medications that clarify the head, and other remedies which I have mentioned regarding the deviations of illnesses; and if these do not prove effective, cauterization on it is performed in two ways: either with acute medicinal fire, or with iron.
Mays cauteri am medicina comburent es que tu prenguas una dolsa de alh, e escorgas aquela e abcindas las extremitatz de lu de amdos les caps.	May cauterizing medicines that burn, you take a hot pad, and cut it off, excising the ends of them from both sides of the head.
E aprop incideys le loc de la dolor en la templa am una lanceta lada entro que sia en lu feyt loc dejos la codena, entro que sia occultada.	And then you incise the site of pain in the temple with a scalpel, leaving the thread there, as long as it is hidden.
E aprop strenh sobre lu am stopada per descent constreccio, e layssa aquel per le spazi de tres horas; e aprop deslia le e tratz le alh, e laysa la plagua per dos o per tres jorn, e aprop pausa sobre lu coto submergit en boder entro que le loc fassa brac.	Then you tighten it with a bandage for a descent constriction and leave it for three hours; afterwards, remove the hot compress, and place the plague on it for two or three days, and then apply a cold compress to the affected area until the pain subsides.
E aprop cura aquel am enguent entro que sia sanat.	And then you apply that as a poultice until it heals.
E si tu voys, fe aquo am alcunas medicinas comburentz las quals yeu he scriutas en le douse tractat de medicinas comburentz.	And if you choose to do this with some burning medicinal remedies that I have written about in the two preceding tracts on burning medicines, then...
Mays la cauterisacio am ferr segon aquesta manieyra: igneys per cauteri del qual aquesta es la forma:	Apply the cautery iron according to this manner: the fire for the cautery, whose shape is as follows:
e es apelat claus clavilhs, quar le cap de lu es ayssi cum forma de clavel en le qual es alcuna curvitat, e·n le mieg loc de lu es eminensia petita.	It is called a claw clamp because its head has the shape of a claw with some curvature, and in the middle part there is a small prominence.
E aprop pausa sobre loc de la dolor, e rete la tua ma — per que no sia adhurida la arceria la qual es dejos — e revol le ferr petit a petit am velocitat.	Then apply pressure over the painful area, hold your hand—to prevent the skin from being burned—and slowly turn the iron at a controlled speed.
E si la quantitat de lu que es adhurida per la specitut de la codena ayssi quo la maytat de lu, e elava la tua ma per so que la arteria no sia adhurida la qual es dejos, per so que no vengua flux de sanc.	And if the amount of blood stuck by the specific condition of the vein is such that it equals or exceeds the capacity of the vein, raise your hand so that the artery beneath is not affected, preventing the flow of pus.
E aprop enbibeys coto en aygua de sal e pausa aquel sobre le loc, e layssa aquel per tres dias; e aprop pausa coto mulhat am boder, e aprop cura am enguent entro que sia sanat.	Then apply a compress with salt water over the area and leave it for three days; subsequently, apply a poultice with many herbs, and treat it with ointment until it heals.
E si voys, cauterisa am la extremitat del cutellari segon cauteri, e guarda te de incisio de arteria en aquesta emigranea propriament no-antiqua.	And if you see, cauterize the end of the scalpel with a cautery, and be careful not to cut an artery in this recent wound.
Capitol quart.	Capital quarter.
De cauterizacio d’emigranea antiqua.	On the cauterization of old wounds.
Quan tu curas emigranea am aquo que havem dit de la curacio precedent, e aquo que havem dit en las divisios de las malautias, e no aprofieyta la curacio, e vezes per la malautia que no abasta a lu aquo que havem dit del primier cauteri am medicina o del cauteri am foc, lahoras cove que tu igniscas le cauteri cutellar entro que sia albificat, pus que significas sobre le loc de la dolor am linha de longuesa de la qual sia la maytat del dit, o quays aquel; e depausa la tua ma per una veguada e strenh aquela entro incidiscas la arceria e pervengua entro al os.	When you treat an old wound as we have discussed in the previous sections on disease treatment and it does not respond to treatment, and the pain intensifies due to the malady that is not being sufficiently addressed with either the initial cauterization with medicine or fire, then know that you should ignite the cuttle cautery until it turns white, indicating its readiness. Place your hand over the area once for a moment, then pause as you insert the arceria (possibly a surgical instrument) and penetrate into the bone.
Empero necessari es a tu que guardes de la continuacio de la mandibula, la qual es mauguda deves la masticacio, e que le lacert no sia adhurit e le nervi le qual mau aquela, e que no s’endevengua espasme.	However, it is necessary for you to be careful about the continuation of the jaw, which is badly affected by chewing, and that the injury does not adhere and the nerves which cause that pain do not go into spasm.
E si es sobre la custodia e cautela de flux de sanc de l’arteria que es abciza, quar en la abcizio de lu es temor, e majorment ad aquel le qual ignora aquo que fa e no es studios e esproat; e layssa la operacio en lu al comensament.	And if it is about the care and caution of the flow of blood from an artery that is blocked, because in the blocking of it there is fear, especially to those who do not understand what they are doing and are impatient; and let the operation on him begin at the outset.
E yeu vindre am rememoracio del regiment de flux de sanc accident de la arceria segon la sieua manieyra, en le sieu loc de aquest libre.	And you come to the recollection of the regulation of the flow of blood in accidents of the artery according to their manner, at your place in this book.
