Ayssi comensan las paraulas de Albucasim .	Thus begin the words of Albucasim.
E per aquo, filhs, necessari es a vos que la operacio am ma sia devisada en dos devesios: so es en operacio a lu qual es associada salut, e en obra am la qual es perilh en las majors disposicios.	And therefore, sons, it is necessary for you that the operation on the body be divided into two parts: one is the operation associated with health, and the other is the work which is perilous in the most important dispositions.
E yeu ja he exsitat aquo en tot loc de aquest libre en le qual venc opperacio en la qual es error e temor; per que necessari es a vos que guardetz aquo e layssetz aquel, per que les folhs no atrobo via a parlar e a vos desonestar.	And you have already encountered this in every place in this book where there are operations that contain error and fear; therefore, it is necessary for you to keep this and lay down that, so that the people do not take another path to speak and dishonor you.
E donc prenetz las vostras armas am sollicitut e am proteccio de Dieu , e les vostres malautes am falicitat e am fermetat.	And therefore, take up your weapons with diligence and the protection of God, and your patients with facility and firmness.
E usatz de la milhor via per la gracia de Dieu perdusent a salut e a lausabla successio, e laysatz las malautias terriblas de difficil sanacio, e ostatz las vostras armas de aquo que vos fa temer, per so que ysitatio en vostra fe e en le vostre nom no vos evasisca: quar mays es remanent a la vostra gloria, e pus aut en le mon e en derier a las vostras sanctitatz.	And use the best way for the grace of God, leading to salvation and glorious success, set aside the terrible illnesses that are difficult to heal, and abandon your weapons of fear, so that your faith and your name are not abandoned: for greater is what remains to your glory, both now and in eternity, behind you and after your sanctity.
Gualia ja diyssec en alcunas sieuas monicios:	They already cut open some of their own organs:
“No mediquetz malautia mala, per so que mals metges no siatz nompnatz”.	Do not treat bad ailments poorly, so that bad doctors do not become notorious.
E yeu ja he devesit aquest libre segontz tres capitols.	And you have already divided this book into three chapters.
Comensa la divisio del libre, e primier de la primieyra partida.	Begin the division of the book, starting with the first part of the first chapter.
Le primier capitol ordenat del cap entro·s pes, en las formas dels instrumentz e en les ferrementz dels cauteris, e de aquo que necessari es en la opperacio.	The first chapter is ordered on the feet, in the forms of instruments and in the tools of cauterization, and about what is necessary for the operation.
La divisio de la segonda partida.	The division of the second part.
Le segon capitol, de siccio e perforacio, e de ventosas, e de plaguas, e de extractio de sagetas e de semblantz ad aquelas, tot capitolat e ordenat de las formas dels instrumentz.	The second chapter deals with incision and perforation, and also with suckers, plaies, the extraction of arrows and similar objects, all chapters and ordered according to the forms of instruments.
Divisio de la tersa partida.	Division of the third part.
Le tertz capitol, de restauracio e de dislocacio, e de curacio de torcio e de semblantz ad aquels; capitol ordenat del cap entro·s pes, e de las formas dels instrumentz.	The third chapter, on restoration and relocation, and on the treatment of twists and similar conditions; a chapter ordered on the head within the foot, and on the forms of instruments.
De cauteri am foc e am medicina aguda e rememoracio de la opperacio.	With hot cautery and sharp medicine, and the remembrance of the operation.
Am aquel comensa le tractat de tot le libre.	At that point begins the treatment of all the book.
Cove que yeu digua la qualitat dels juvamentz de aquel cauteri e dels noccumentz de lu, e en qual compleccio sia prohibit cauteri.	Understand what I have said about the quality of the heat from that cautery and the documents of it, and in what circumstances cautery is prohibited.
Donc dic que·l sermo de la qualitat del juvament de cauteri e del noccument de lu es sermo lonc e prolixs, e subtil per sciensa, e secret amaguat; e ja de lu a parlat gran multitut de savis, e de lu se son desacordatz, et a mi abasta un petit dels sermons de lor, temen perlonguacio.	Therefore, it is said that the discourse on the quality of cautery heat and the documents of it is a long and prolix topic, subtle for knowledge, and secrets hidden; and already many savants have spoken of it, and there are disagreements among them, and to me, a small part of their discourse suffices, lest it become too prolonged.
E donc dic que cauteri comfereys a tota compleccio universalment la qual es am materia o ses materia, exceptat dos compleccios, las quals son compleccios caudas ses materia .	And therefore it is said that cauterization will benefit the entire universal connection, whether of material or its matter, except for two connections, which are connections with their own matter.
En la compleccio cauda e secca am materia se desecordero; quar alcus dyssero que cauteri es juvatiu ad aquela, e les autres dyssero le contrari de aquel, que cauteri no es convenient en malautia la qual es per qualiditat e per siccitat, quar natura del foc es qualiditat e siccitat, e enconvenient es que malautia cauda e secca am aquo que es caut e sec sia sanada.	In the connection that is dry and devoid of matter, it is said that cauterization is beneficial, while others claim the opposite, asserting that cauterization is not appropriate for illness caused by dryness and quality, since the nature of fire is quality and dryness, and it would be counterproductive to treat a dry and secluded condition with a hot and dry remedy.
E diysec aquel que ditz le contrari de aquel, que per cauteri es fayt juvament en tota malautia cauda e secca que ve en les cors dels homes, quar quan tu comparas le cors de home e las humiditatz de lu a la compleccio del foc, atrobas le cors de home freg.	And those who say the opposite claim that cauterization is beneficial for all dry and secluded illnesses in the bodies of men, since when you compare the body of man with its humidity to the connection of fire, you find the body of man dry.
E yeu dic per le sermo de aquel, que esperiment aquo ja a mi alscunas vetz a descubert.	And they say through the discourse of that person, that they have already experienced this several times before in their discoveries.
Mays empero no cove que vengua sobre aquo aquel que ja es exproat e excersitat en le capitol de cauteri per derier exercici, e a conogut la diversitat de la compleccio dels homes e la disposicio de las malautias en lor meteyssas, e las causas de aquelas, e·ls accidentz de lor, e l’espasi del temps de aquelas.	However, it is not appropriate for someone who has already been trained and practiced in the art of cautery on various parts of the body to come upon this suddenly. He should be familiar with the diversity of the structure of human bodies, the disposition of their maladies, the causes of those maladies, the circumstances surrounding them, and the passage of time regarding those conditions.
Mays en las autras compleccios, no es sobre vos temor, e majorment en las malautias fregas e humidas, quar ja totz les metges se son acordatz sobre aquels, e no so desecordatz en le juvament am cauteri en aquelas.	In other circumstances, there is no cause for fear, especially in the case of painful and moist maladies, as all doctors are in agreement regarding these, and they do not disagree on the treatment with cautery in such cases.
E sapiatz, filhs, que del secret de curacio per cauteri am foc e de la bontat de lu, so sobre cauteri am medicina comburent, es quar le foc es simple, la accio del qual no perven sino al membre le qual es cauterizat e no notz al autre membre am lu ajustat sino am petit nocument.	And know, my children, that the secret of healing by cautery with fire and the goodness of it lie in cautery as a medicinal practice, for fire is simple; its action affects only the member being cauterized, without inflicting pain on other members nearby, but rather requires a slight pressure.
Mays la accio de medicina comburent perven ad aquel en les membres le qual de lu alunhat, e fort leu fa venir en le membre malautia de dificil sanacio e fort leu ausit.	The action of the medicinal fire reaches those members from which it is withdrawn, and it strongly affects a member afflicted with a difficult-to-heal malady, aiding its recovery.
Mays le foc, per la sua sublimitat e de la sua substancia bontat, no fa aquo sino que superfluisca E ja es a nos conogut per experiment e per longitut de servitut de studi am l’art sobre le veritat de las causas; e per aquo yeu so excusat de la longitut del sermo E si no fos que no es legut al mieu libre en aquest pausero a vos secret amaguat am le foc, e la qualitat de la operacio de lu en les cors e de la sieua expulcio per la qual expellis las malautias, am sermo philosophic demostratiu, le qual siria acuit en las vostras pessas.	Kindle the fire, for its subtlety and the goodness of its substance, does not cause harm but rather serves. It has long been known through experience and the longevity of studying the art based on the truth of causes; therefore, I excuse you from the length of my speech. If it were not that this secret fire is not read at my leisure in this brief pause, I would conceal nothing from you regarding its nature, its operation in the body, and its expulsion of maladies, demonstrated through philosophical discourse, which would be sharpened in your minds.
E sapiatz, filhs, que els se desacordan del temps en le qual es convenient far cauteri e pausan le milhor temps de primaveyra.	And know, my sons, that the best time to perform cauterization and make bandages is in the spring season.
E yeu dic que cauteri es convenient en tot temps, per so que le nocument per le temps accident es submergit en le juvament de aquo que am le cauteri es atirat, e majorment si le cauteri es per dolors o de dolors necessaries, fortz e fistinas, las quals no suffertan tarditat per so que es temut de aquelas que vengua malicia, que es major que petit nocument entrant per lo temps.	And you say that cauterization is convenient at all times, so that the harm caused by time's accident is overcome by the healing power of cauterization, and most especially when cauterization is for pain or necessary pains, severe and acute, which do not suffer delay, lest those that come later be harmed, as it is better to avoid harm entering through time.
E aysso no catz en vostras pessas, o, filhs, aquo no estiman sino le poble vulguar e les fols metges, so es que ad aquela malautia que es sanada per cauteri no es redicio tot temps, e pausan aquel consequen.	And so do not sit on your feet, my sons, for it is only the vulgar people and foolish doctors who believe that this illness, which is treated with cautery, does not fully heal, leaving a residual effect.
E la causa no es ges ayssi quo els cuydan per aquo, quar cauteri no es sino en loc de medicina la qual altera la compleccio e esicca las humiditatz las quals son causa per que veno las dolors.	And the cause is not thus as they believe, for cautery is but a place of medicine that alters the composition and dries up the humors which are the cause of the pains.
Mays empero cauteri superflueys sobre la medicina per volicitat de la sua valitut e vertut de la sua operacio e grandesa del sieu senhor.	Yet, one may use cautery superfluously over medicine due to the desire for its power, virtue, and greatness attributed to its lord.
E es possible que la sua malautia retorne en alcuna hora del temps, segon la compleccio del malaute e la locacio de la sua malautia, e la vertut de lu, e aquo que es preparat en le cors de lu de la agreguacio de las superfluitatz en lu, e aquo que es pervengut a lu en la sua acquisicio en viandas e semblantz de aquelas causas; sino que la malautia en la qual sia aministrat cauteri sia malautia subtil en membre de paucas superfluitatz e humiditatz, ayssi cum cauteri de dent per dolor e semblantz ad aquel, possible es que en lu no retorne aquela dolor, mays aquo se fa en petitz.	And it is possible that their illness returns at some point in time, depending on the nature of the illness and its location, and the power it holds within them, and what is prepared within their bodies from the addition of excesses and humors, and what has been acquired by them through food and similar causes; for the illness which receives cautery, if it is a subtle illness in a few excesses and humors, just as dental pain is treated with cautery, then it is possible that the same pain may not return to them, but this is done in small doses.
E mays sermo vulgar es que cauteri es le derier remezi de medicina, e es sermo dreyturier, no ad aquo que els entendo en lu, quar els crezo que no es curacio que aprofieyta am medicina ni am autra causa aprop cauteri.	And it is often said in popular speech that cautery is the last remedy of medicine, and it is a very right saying, not to those who understand it, for they believe that it is not a cure that brings profit either by medicine or by any other cause with cautery.
E la causa es en contrari de aquo; e la entencio que cauteri es le derier remezi de medicina no es sino quan administram las manieyras de curacio en alcunas malautias, e aquelas medicinas no conferieysso, e aprop en la fi de la causa aministra hom cauteri, e aprofieyta ad aquela.	But the reason is to the contrary; and the understanding that cautery is the last remedy of medicine is only when one applies the methods of healing in certain illnesses, and those medicines do not help, and then at the end of the cause, one administers cautery and profites from it.
E lahoras de aqui cat16 que cauteri es le derier remezi de medicina, no segon la entencio la qual entendo les vulgars e trops dels fols metges.	From which it follows that cautery is the last remedy of medicine, not according to the understanding of the common people and too many foolish physicians.
E diyssero les antics que cauteri am aur es milhor que cauteri am ferr, e no diyssero aquo sino per la equalitat del aur e sublimitat de la sua sustancia.	And they said that cautery with gold is better than cautery with iron, and they did not say this except for the equality of gold and the subtlety of its substance.
E diyssero que le loc de cauteri no fa brac, cum aquo no sia absolutament vertat, quar yeu ja he aquo proat e he atrobat que aquel no fa aquo sino en alcus cors ses les autres, e cauteri am aquel es bo e milhor que am ferr ayssi quo els diyssero; mays empero quan tu fas cauteri am foc am de aur, no es a tu declarat, quar es egnit segon la quantitat que tu vols per la rugor de l’aur, e quar prepara a recebre freg; e si ajustas sobre lu ignicio se fon l’aur per le foc, e caso en le foc alcunas laminas per que le artifex catz per la occupacio de aquel.	And they say that the place of cautery does not cause pain, which is not entirely true, for you have already seen and experienced that it does not do so unless in certain bodies; cauterization with fire from gold is good and better than what they said; nevertheless, when you make a cautery with fire, it is not clearly known, because the quantity of gold you use depends on the urgency of the situation, and if you apply it over the flame, the gold melts into the fire, and sometimes certain sheets fall into the fire for the craftsman to recover.
E per aquo es fayt cauteri am ferr deves nos pus leugerament e pus propdanament a rectitut de operacio.	And for this, cauterization with iron should be performed more gently and precisely to ensure the correctness of the operation.
E yeu ja he ordenat aquest capitol en le cauteri segon capitols, et he ordenat aquels del cap entro les pes, per so que aleugo le demandant aquo que vol de lu.	You have already organized this chapter on cauterization according to other chapters, and you have ordered those within the feet first, so that later I am asking him what he wants from it.
De cauteri de dolor de cap per frigiditat e humiditat.	On cauterization for head pain caused by cold and humidity.
Le capitol primier.	The first chapter.
Aquesta cauterizacio confereys a la humiditat e frigiditat sobre le servel accident de la qual so doas causas, so es causa de soda e multitut de flux raumatic, apelat corissa, del cap a las partidas dels huelhs e de las aurelhas fluent, e multitut de dormir, e de dolor de dentz e del guolayro, e universalment de tota malautia que ve per fregiditat, ayssi cum paraliticament, sodo e apoplexio, e semblantz en aquelas malautias.	This cauterization confers dryness and coldness upon the affected part, which is one cause of sudden and multiple rheumatic flux, called rigor, from the head to the extremities of the limbs and ears, numerous times during sleep, as well as pain in teeth and the throat, and generally for any illness that arises from cold, also causing paralysis, stiffness, and apoplexy, and similar conditions in those illnesses.
La forma de aquesta cauterizacio es aquesta, que primieyrament comandes al malaute que sia evacuat am medicina lacsativa le cap mondificant, per tres o per quatre nueytz, segon que exhigeys la vertut del malaute e la edat de lu e la sua costuma.	The method of this cauterization involves first commanding the malady to be evacuated using a laxative medicine for three or four nights, depending on the severity of the illness, the age of the patient, and their usual condition.
E aprop comanda li que raza le sieu cap am razor, e aprop fay aquel sezer entre las tuas mas sobre una banca cayrada e que pause las suas mas sobre le pietz sieu.	And then command them to shave their head and place that scissors between your legs on a heated bench, and place their hands on their feet.
E aprop pausa la razit de la tua palma aprop le pous sobre la razit del nas entre les huels sieus.	And then place your palm's edge near the root of the nose between their heels.
Mays empero, cum le tieu dit del mieg loc es pervengut, signa aquel loc am tenta, e aprop igneys le cauteri olivar del qual aquesta es la forma:	However, if the pain in the middle of the foot has been overcome, mark that place with a try, and then heat the olive-shaped cautery from which this is the form:
E aprop pausa aquel sobre le loc senhat am tenta, a manieyra que descent, am la qual la tieua ma sia constrengida petit a petit, e tu revolveys aquel.	And then place that over the healthy area marked with a try, in a descending manner, so that the patient's hand is gradually constrained, and you remove that.
E aprop leva la tua ma leugerament e reguarda le loc, e si veses ja del os esser descubert alcuna quantitat del cap, ayssi cum la quantitat de gra de errs, lahoras eleva la tua ma, e si no torno la tua ma am aquel ferr, am autre de aquel, si es enfrigidat, entro que sia vist del os aquo que yeu he dit a tu.	And then slowly lift your hand and examine the area; if you notice any bone uncovered, along with some amount of erysipelas (redness or swelling), raise your hand again, and if it doesn't return to that spot with the instrument (or another), as long as it is cold, until you can see the bone mentioned earlier.
E aprop pren un petit de sal e disolveys aquel sobre le loc e leyssa aquel per tres jorns.	And then take a little salt, dissolve it over the area, and leave it for three days.
E aprop pausa sobre lu coto enbegut en boder e leyssa aquel sobre lu entro que sia destrusida la scara del foc.	And then place your hand over the area soaked in border, leaving that one inside to destroy the wall of fire.
E aprop cura le loc am anguent tetrafarmacon entro que sia sanat.	And then treat the area with a four-ingredient remedy until it is healed.
E ja diyssero que quant la plagua roman uberta, tant mielhs geta le brac, per que es milhor e mays juvatiu.	And it is said that when the Roman plague opens, the better the limb gets, so it is better and more rejuvenated.
E diyssero alcus de lor que sia cauterizada la codena entro al os, e sia tengut le cauteri entro que sia adhurida alcuna partida de la specitut del os.	And they said that some should have their joints cauterized within the bone, and hold the cautery until some part of the specific nature of the bone is dried up.
E aprop sia ras aquo que es adhust del os, e aprop sia curat.	And then remove what is attached to the bone, and then cure it.
E diyssero autres que am lo cauteri pervengua al derier, entro que enprema en le os forta enprecio entro que le os caga, e aquesta es la forma de alphecati petit:	And others said that with the cautery one can reach the rear, strengthening the bone completely until it hardens, and this is the way to achieve perfect healing:
E estiman de aquel loc expiran la vapors del cap.	And they believe that from that place, vapours from the head escape.
E sia tenguda la plagua uberta per lonc temps, e aprop sia curada entro que sia consolidada.	And if the wound remains open for a long time, it should be treated until it is healed and consolidated.
Mays a mi no so vistas aquestas doas specias de cauteri de tot, sino en alcus homes segon via de temor; e layssa aquel, deves mi, milhor es am salut, quan es; quar le cap es develitat per solucio de continuitat de lu ayssi cum havem testificat en les autres membres, e majorment quan le cap del malaute es de freul natura.	I do not have the expertise to view these two types of cauterization instruments in all their variations, but according to certain sources, it is better for health when used appropriately; for when the head is exposed due to the solution of continuity within it, as we have witnessed in other members, and especially when the nature of the pain's head is fierce.
E la specia de cauteri primieyra es mays salva e milhor deves mi; e de aquela husi e am aquela obra am salut.	And the specific type of cauterization, which is primarily safer and better for me, should be used from this point onwards for these treatments to benefit health.
Capitol segon.	Second chapter.
Del cauteri del cap.	On the head cautery.
Quan en tot le cap accideys dolor cronica e longua e aquo es en le malaute prolonguat, e usa de gerras e de cochias e de capipurges e de emplaustres e de guatz e de cadels e de gualinas e de semblantz, e majorment si ja es cauterizat am un cautere le qual recontam e no aprofieyta a lu deguna de aquelas causas, lahoras considera quar si le cap del malaute es de fort creacio en la sua natura; e no es freul et atroba mot gran freg, lahoras aquel cauterisa am autra cauteri dejos aquel un pauc.	When chronic and prolonged pain occurs in the entire head and this prolongs the illness, and various remedies such as swords, spikes, scalpels, ointments, guaiac, dogwood, goat's hair, and similar things are used, and especially if a cautery has already been applied that does not address the root cause of the malady, one must consider whether the nature of the head disease is robust; and if there is no great contusion or significant injury, then apply another cautery instead of this one.
E aprop cauterisa aquel sobre le corn del sieu cap am cauteri entro que la codena es partida.	And then cauterize that area on the side of the patient's head where the bone is fractured using an internal cautery.
Incisa la codena e sia descuberta del os la quantitat la qual havem recontat e cauteriza aquel am un cauteri en la partida deriera del cap en le loc le qual es apelat vas, — e es aquel loc en le qual es pausada ventosa.	Cut the bone and expose the amount we have found and cauterize it with a cautery at the rear part of the head in the area known as the 'vas'—and that is the location where the vacuum is stopped.
Et alleuja la tua ma en aysso, e no descobras le os, quar le malaute per aquo atroba mot gran dolor diversa de la dolor de totz les autres cauteris del cap.	And apply your hand to it, do not expose the bones, for this malady causes great and diverse pain compared to all other head cauterizations.
E yeu diyre aquest cauteri en son loc, quar cove que·l cauteri am le qual so cauterisatz les corns del cap e le occiput es pus subtil cauteri que aquel am le qual es cauterisat le mieg loc del cap; e aquesta es la forma de lu.	And you should perform this cauterization in its proper place, because you know that the cauterization with which the horns of the head and the occiput are cauterized is a more subtle cauterization than the one performed on the middle part of the head; and this is its form.
Capitol ters.	Capital chapters.
De cauterisacio de emigranea no-antiqua.	On the treatment of old migraines.
Quan endeve en la partida del cap dolor sodo, o es stenduda dolor entro al uelh, sia evacuat am medicinas le cap mondificantz, e sia aministrada l’autra curacio, la qual yeu he dita en las devesios de las malautias; e tot no aprofieyta, lahoras cauterisacio en lu es en dos manieyras: o cauterisacio am medicina acuta comburent, o am ferr.	When a severe pain in the head or a sharp pain within the skull occurs, it is treated with medicinal capings, and other cures as I have mentioned regarding various ailments; if this does not provide relief, then cauterization on the affected area is performed in two ways: either with an acute medicinal fire or with iron.
Mays cauteri am medicina comburent es que tu prenguas una dolsa de alh, e escorgas aquela e abcindas las extremitatz de lu de amdos les caps.	You may use cauterizing medicines or burning therapies, take a hot compress, cut open the affected area, and amputate its ends from both sides.
E aprop incideys le loc de la dolor en la templa am una lanceta lada entro que sia en lu feyt loc dejos la codena, entro que sia occultada.	And then you should incise the site of pain in the temple with a sharp lance, until it is felt to be in the right place, leaving the thread untouched.
E aprop strenh sobre lu am stopada per descent constreccio, e layssa aquel per le spazi de tres horas; e aprop deslia le e tratz le alh, e laysa la plagua per dos o per tres jorn, e aprop pausa sobre lu coto submergit en boder entro que le loc fassa brac.	And then you should bind it tightly with a compress for a descent contraction, leaving it for three hours; afterwards, remove the compress and place the affected area in cold water or ice for two to three days, and then apply a warm compress until the pain subsides.
E aprop cura aquel am enguent entro que sia sanat.	And then you should treat it with a poultice until it is healed.
E si tu voys, fe aquo am alcunas medicinas comburentz las quals yeu he scriutas en le douse tractat de medicinas comburentz.	And if you prefer, follow these burning medicines as described in the two treatises on burning medicines that I have written.
Mays la cauterisacio am ferr segon aquesta manieyra: igneys per cauteri del qual aquesta es la forma:	Apply the cauterization with iron according to this manner: ignite the cautery, whose shape is thus:
e es apelat claus clavilhs, quar le cap de lu es ayssi cum forma de clavel en le qual es alcuna curvitat, e·n le mieg loc de lu es eminensia petita.	It is called a claw clamp because its head has the shape of a claw with some curvature, and there is a small prominence in the middle part of it.
E aprop pausa sobre loc de la dolor, e rete la tua ma — per que no sia adhurida la arceria la qual es dejos — e revol le ferr petit a petit am velocitat.	Then apply pressure to the painful area, hold your hand—to prevent the wound from becoming infected—and slowly turn the iron at a gentle pace.
E si la quantitat de lu que es adhurida per la specitut de la codena ayssi quo la maytat de lu, e elava la tua ma per so que la arteria no sia adhurida la qual es dejos, per so que no vengua flux de sanc.	And if the amount of blood stuck due to the specific nature of the wound is such that it equals or exceeds the capacity of the artery, raise your hand so that the artery is not compressed, preventing the flow of pus.
E aprop enbibeys coto en aygua de sal e pausa aquel sobre le loc, e layssa aquel per tres dias; e aprop pausa coto mulhat am boder, e aprop cura am enguent entro que sia sanat.	Then apply a compress with salt water over the area and leave it for three days; also apply a lot of moist heat until it heals.
E si voys, cauterisa am la extremitat del cutellari segon cauteri, e guarda te de incisio de arteria en aquesta emigranea propriament no-antiqua.	And if you see, burn the tip of the knife with a cautery, and be careful not to cut an artery in this recent wound.
Capitol quart.	Capital quarter.
De cauterizacio d’emigranea antiqua.	Of the cauterization of ancient wounds.
Quan tu curas emigranea am aquo que havem dit de la curacio precedent, e aquo que havem dit en las divisios de las malautias, e no aprofieyta la curacio, e vezes per la malautia que no abasta a lu aquo que havem dit del primier cauteri am medicina o del cauteri am foc, lahoras cove que tu igniscas le cauteri cutellar entro que sia albificat, pus que significas sobre le loc de la dolor am linha de longuesa de la qual sia la maytat del dit, o quays aquel; e depausa la tua ma per una veguada e strenh aquela entro incidiscas la arceria e pervengua entro al os.	When you treat a wound as we have discussed in the previous section on cure and division of illnesses, but the treatment does not take effect, and the illness worsens, requiring a different approach than that of the initial cauterization with medicine or fire, then ignite the cuticular cautery until it becomes blanched. Place your hand over the area once more and press gently as you slice through the artery, aiming for the source of the pain.
Empero necessari es a tu que guardes de la continuacio de la mandibula, la qual es mauguda deves la masticacio, e que le lacert no sia adhurit e le nervi le qual mau aquela, e que no s’endevengua espasme.	However, it is essential for you to prevent the jaw from moving excessively, as this impairs chewing. Ensure that the wound is not too deep and that the nerves or vessels are not damaged, and avoid any spasms.
E si es sobre la custodia e cautela de flux de sanc de l’arteria que es abciza, quar en la abcizio de lu es temor, e majorment ad aquel le qual ignora aquo que fa e no es studios e esproat; e layssa la operacio en lu al comensament.	And if it concerns the prevention and care of the flow of blood from an artery that is damaged, as damage to it is a cause for concern, especially for those who do not understand what it does and are not diligent or patient; then delay the operation on it until the beginning.
E yeu vindre am rememoracio del regiment de flux de sanc accident de la arceria segon la sieua manieyra, en le sieu loc de aquest libre.	And now we come to the remembrance of the regulation of the flow of accidental blood from the artery according to their (doctors') manner, in their place within this book.
E si veses de aquesta malautia que no abaste aquest cauteri e veses le cors del malaute tollerable, cauteriza aquel en le mieg loc del cap ayssi cum havem recontat, e cura la plagua entro que sia sanada.	And if you see that this illness does not allow for the application of a cautery and the body of the patient can tolerate it, then cauterize in the middle part of the head as we have mentioned above, and cure the wound until it is healed.
