Ayssi comensan las paraulas de Albucasim .	Thus begin the words of Albucasis.
E aprop le desliet segons los sieus desiriers, e aprop le relieg, e aprop le leyssec per alcus jorns e comandec que nos deslies le liament; e estec ayssi entro que la coyssa e·l pe foro apostematz, e pervenguet a perdicio.	And then, according to their desires, loosen the bandages, relax, and take rest for some days, and order that we loosen the ligatures; and thus, too, as long as the matter and the foot are healed, then we shall proceed further.
E yeu fuy apelat a lu, e aparelhegui a desliar le liament, e conseguida es tranquilitat e enayssi amermet de sas dolors.	And they will be called upon it, and equipped to loosen the bandages, and by doing so, peace is achieved and thus, their pains are alleviated.
Mays empero ja corrupcio era confermada en le membre, per que no pogui refrenar aquela, e no cessec perambular la corrupcio en le membre entro que·l malaute peric.	However, if the corruption is already confirmed in the member, it cannot be restrained, and the corruption will continue to spread throughout the member until the disease becomes perilous.
E vi un autre metge le qual perforec un apostema cancros, e fo ulcerat aprop alscus dias, entro que foc magnificada la malicia de lu am lo senhor de lu.	And behold, another doctor who perforates a cancerous abscess, and it is left to fester for some days, until the malignancy of it grows powerful under his care.
La qual causa es quar le cranc caut es pur de humor melencolic, lahoras no cove que pervengua a lu am ferr de tot, sino que sia an membre le qual suffertes que de tot fos hostat.	Which causes is because the acuteness of the pain is from melancholic humors, and it does not cover that it will reach him entirely, but rather, it should be in the member that suffers, so that it be completely hosted.
E per aquo, filhs, necessari es a vos que la operacio am ma sia devisada en dos devesios: so es en operacio a lu qual es associada salut, e en obra am la qual es perilh en las majors disposicios.	And therefore, sons, it is necessary for you that the operation be divided into two parts: one is in an operation associated with health, and the other is in a work which is perilous to major dispositions.
E yeu ja he exsitat aquo en tot loc de aquest libre en le qual venc opperacio en la qual es error e temor; per que necessari es a vos que guardetz aquo e layssetz aquel, per que les folhs no atrobo via a parlar e a vos desonestar.	And you have already encountered this throughout all parts of this book where operations are discussed, which involve error and fear; it is therefore necessary for you to keep this in mind and set it aside, so that the people do not take the wrong path and slander you.
E donc prenetz las vostras armas am sollicitut e am proteccio de Dieu , e les vostres malautes am falicitat e am fermetat.	And therefore, take up your tools with diligence and the protection of God, and your patients with ease and firmness.
E usatz de la milhor via per la gracia de Dieu perdusent a salut e a lausabla successio, e laysatz las malautias terriblas de difficil sanacio, e ostatz las vostras armas de aquo que vos fa temer, per so que ysitatio en vostra fe e en le vostre nom no vos evasisca: quar mays es remanent a la vostra gloria, e pus aut en le mon e en derier a las vostras sanctitatz.	And use the best means by the grace of God for salvation and glorious success, leave behind the terrifying illnesses which are difficult to cure, and set aside your weapons of fear, so that cowardice in your faith and within your name does not abandon you: for more remains to your glory, both now and in eternity after your sanctity.
Gualia ja diyssec en alcunas sieuas monicios:	He already dissected in some of his wounds:
“No mediquetz malautia mala, per so que mals metges no siatz nompnatz”.	Do not treat bad sicknesses improperly, so that bad doctors do not become famous.
E yeu ja he devesit aquest libre segontz tres capitols.	And you have already devoted yourself to this book according to three chapters.
Comensa la divisio del libre, e primier de la primieyra partida.	Begin the division of the book, and first of the first part.
Le primier capitol ordenat del cap entro·s pes, en las formas dels instrumentz e en les ferrementz dels cauteris, e de aquo que necessari es en la opperacio.	The first chapter ordered deals with the feet, in the forms of instruments and the devices of cautery, and all that is necessary for the operation.
La divisio de la segonda partida.	Division of the second part.
Le segon capitol, de siccio e perforacio, e de ventosas, e de plaguas, e de extractio de sagetas e de semblantz ad aquelas, tot capitolat e ordenat de las formas dels instrumentz.	The second chapter deals with incisions and punctures, and vents, and plasters, and the extraction of arrows and similar objects, all chapters ordered according to the forms of instruments.
Divisio de la tersa partida.	Division of the third part.
Le tertz capitol, de restauracio e de dislocacio, e de curacio de torcio e de semblantz ad aquels; capitol ordenat del cap entro·s pes, e de las formas dels instrumentz.	The third chapter, on restoration and repositioning, and on the cure of twists and similar conditions; a chapter ordered on the inner parts of the foot, and on the shapes of instruments.
De cauteri am foc e am medicina aguda e rememoracio de la opperacio.	On cautery with fire and acute medicine, and the remembrance of the operation.
Am aquel comensa le tractat de tot le libre.	At that point begins the treatise of all the book.
Cove que yeu digua la qualitat dels juvamentz de aquel cauteri e dels noccumentz de lu, e en qual compleccio sia prohibit cauteri.	Understand what I have said about the quality of the youth of that cautery and the documents of it, and in what circumstances cautery is prohibited.
Donc dic que·l sermo de la qualitat del juvament de cauteri e del noccument de lu es sermo lonc e prolixs, e subtil per sciensa, e secret amaguat; e ja de lu a parlat gran multitut de savis, e de lu se son desacordatz, et a mi abasta un petit dels sermons de lor, temen perlonguacio.	Therefore, it is said that the discourse on the quality of cautery's youth and the documentation of it is a long and prolix topic, subtle for knowledge, and secrets hidden; and already many savants have spoken of it, and there are disagreements among them, and to me, a small part of their discourse suffices, fearing prolongation.
E donc dic que cauteri comfereys a tota compleccio universalment la qual es am materia o ses materia, exceptat dos compleccios, las quals son compleccios caudas ses materia .	And therefore it is said that cautery will confer to every complete whole universally, which is of matter or its matter, excepting two complexes, which are complexes that have their own matter.
En la compleccio cauda e secca am materia se desecordero; quar alcus dyssero que cauteri es juvatiu ad aquela, e les autres dyssero le contrari de aquel, que cauteri no es convenient en malautia la qual es per qualiditat e per siccitat, quar natura del foc es qualiditat e siccitat, e enconvenient es que malautia cauda e secca am aquo que es caut e sec sia sanada.	In the complex that is dry and hard, matter becomes disconnected; some have said that cautery is beneficial to it, while others have said the opposite, that cautery is not appropriate for disease that is of a quality and dryness, because the nature of fire is quality and dryness, and it is inappropriate that a disease that is dry and hard due to heat and dryness be cured by that which is hot and dry.
E diysec aquel que ditz le contrari de aquel, que per cauteri es fayt juvament en tota malautia cauda e secca que ve en les cors dels homes, quar quan tu comparas le cors de home e las humiditatz de lu a la compleccio del foc, atrobas le cors de home freg.	And those who say the opposite argue that cautery is beneficial for all dry and hard diseases seen in human bodies, because when you compare the human body and its humidity to the complex of fire, you find the human body rough.
E yeu dic per le sermo de aquel, que esperiment aquo ja a mi alscunas vetz a descubert.	And they say through the argument of that person, that they have already experienced this several times before in their discoveries.
Mays empero no cove que vengua sobre aquo aquel que ja es exproat e excersitat en le capitol de cauteri per derier exercici, e a conogut la diversitat de la compleccio dels homes e la disposicio de las malautias en lor meteyssas, e las causas de aquelas, e·ls accidentz de lor, e l’espasi del temps de aquelas.	However, it is not advisable to attempt this without prior experience and practice in the art of cautery, as he who has mastered the various techniques for treating different conditions and the causes of these ailments, as well as their symptoms and the passage of time, will be more successful.
Mays en las autras compleccios, no es sobre vos temor, e majorment en las malautias fregas e humidas, quar ja totz les metges se son acordatz sobre aquels, e no so desecordatz en le juvament am cauteri en aquelas.	In other complex cases, there is no cause for fear, especially in painful and moist ailments, as all doctors are in agreement about these, and they do not disagree on the treatment with cautery in such instances.
E sapiatz, filhs, que del secret de curacio per cauteri am foc e de la bontat de lu, so sobre cauteri am medicina comburent, es quar le foc es simple, la accio del qual no perven sino al membre le qual es cauterizat e no notz al autre membre am lu ajustat sino am petit nocument.	And know, my children, that the secret of healing by cautery with fire and the goodness of it, are superior to medical cautery, because fire is simple; its action affects only the member being cauterized, without harming other members or causing great pain.
Mays la accio de medicina comburent perven ad aquel en les membres le qual de lu alunhat, e fort leu fa venir en le membre malautia de dificil sanacio e fort leu ausit.	The action of medical cautery, on the other hand, reaches members distant from it, and strongly causes difficulty in healing the ill member, and greatly aids recovery.
Mays le foc, per la sua sublimitat e de la sua substancia bontat, no fa aquo sino que superfluisca E ja es a nos conogut per experiment e per longitut de servitut de studi am l’art sobre le veritat de las causas; e per aquo yeu so excusat de la longitut del sermo E si no fos que no es legut al mieu libre en aquest pausero a vos secret amaguat am le foc, e la qualitat de la operacio de lu en les cors e de la sieua expulcio per la qual expellis las malautias, am sermo philosophic demostratiu, le qual siria acuit en las vostras pessas.	Kindle the fire, for its subtlety and the goodness of its substance, does not make it superfluous; indeed, it is already known to us through experience and the long service of studying the art concerning the truth of causes; therefore you are excused from the length of this discourse. And if it were not that I wish to keep secret in this brief pause the fire's power, which reveals the quality of the operation on bodies and its expulsion of ill-health, demonstrated through philosophical discourse, which would serve to sharpen your minds.
E sapiatz, filhs, que els se desacordan del temps en le qual es convenient far cauteri e pausan le milhor temps de primaveyra.	And know this, children, that the time for making cauterizations and applying compresses is when it is most convenient in the springtime.
E yeu dic que cauteri es convenient en tot temps, per so que le nocument per le temps accident es submergit en le juvament de aquo que am le cauteri es atirat, e majorment si le cauteri es per dolors o de dolors necessaries, fortz e fistinas, las quals no suffertan tarditat per so que es temut de aquelas que vengua malicia, que es major que petit nocument entrant per lo temps.	And you say that cauterization is convenient at all times, so that the damage caused by time's accident is overcome by the youthfulness of what cauterization removes; and especially when cauterization is for pains or necessary pains, severe and sharp, which do not suffer delay, because it is feared those that come later might bring further harm, it is better to seek relief as soon as possible.
E aysso no catz en vostras pessas, o, filhs, aquo no estiman sino le poble vulguar e les fols metges, so es que ad aquela malautia que es sanada per cauteri no es redicio tot temps, e pausan aquel consequen.	And so you must not sit on your feet, oh sons, for it is only the common people and foolish doctors who do not understand that the pain caused by this illness, which is healed with cautery, does not completely disappear, and that is where the problem persists.
E la causa no es ges ayssi quo els cuydan per aquo, quar cauteri no es sino en loc de medicina la qual altera la compleccio e esicca las humiditatz las quals son causa per que veno las dolors.	And the cause is not understood as such by those who treat it in that way, for cautery is but a place of medicine that alters the composition and dries up the humors which are the cause why pain comes.
Mays empero cauteri superflueys sobre la medicina per volicitat de la sua valitut e vertut de la sua operacio e grandesa del sieu senhor.	Yet cautery may be superfluous over medicine because of the desire for its effectiveness, virtue, and the greatness of its lord.
E es possible que la sua malautia retorne en alcuna hora del temps, segon la compleccio del malaute e la locacio de la sua malautia, e la vertut de lu, e aquo que es preparat en le cors de lu de la agreguacio de las superfluitatz en lu, e aquo que es pervengut a lu en la sua acquisicio en viandas e semblantz de aquelas causas; sino que la malautia en la qual sia aministrat cauteri sia malautia subtil en membre de paucas superfluitatz e humiditatz, ayssi cum cauteri de dent per dolor e semblantz ad aquel, possible es que en lu no retorne aquela dolor, mays aquo se fa en petitz.	And it is possible that their illness may return at some time in the future, according to the nature of the illness and the location of its pain, and the virtue of it, and what is prepared within them from the addition of excesses and humors, and what has been acquired by them through food and similar causes; for the illness on which cautery is administered is a subtle illness in few members with little excess and humor, so when cautery is performed for pain and similar symptoms like that, it is possible that the same pain may not return in them, but this is done in small doses.
E mays sermo vulgar es que cauteri es le derier remezi de medicina, e es sermo dreyturier, no ad aquo que els entendo en lu, quar els crezo que no es curacio que aprofieyta am medicina ni am autra causa aprop cauteri.	And it is said in common speech that the cautery is the last remedy of medicine, and it is a true saying, not to those who understand it, for they believe that it is not a cure that profit from medicine or any other cause with cautery.
E la causa es en contrari de aquo; e la entencio que cauteri es le derier remezi de medicina no es sino quan administram las manieyras de curacio en alcunas malautias, e aquelas medicinas no conferieysso, e aprop en la fi de la causa aministra hom cauteri, e aprofieyta ad aquela.	And the reason is to the contrary; and the understanding that cautery is the last remedy of medicine is only when one applies the methods of healing in some illnesses, and those medicines do not help, and then at the end of the cause, one administers cautery, and it profits from that.
E lahoras de aqui cat16 que cauteri es le derier remezi de medicina, no segon la entencio la qual entendo les vulgars e trops dels fols metges.	And from here it follows that cautery is the last remedy of medicine, not according to the understanding of the common people and too many foolish doctors.
E diyssero les antics que cauteri am aur es milhor que cauteri am ferr, e no diyssero aquo sino per la equalitat del aur e sublimitat de la sua sustancia.	And they said in antiquity that cautery with gold is better than cautery with iron, and they did not say this except for the equality of gold and the subtlety of its substance.
E diyssero que le loc de cauteri no fa brac, cum aquo no sia absolutament vertat, quar yeu ja he aquo proat e he atrobat que aquel no fa aquo sino en alcus cors ses les autres, e cauteri am aquel es bo e milhor que am ferr ayssi quo els diyssero; mays empero quan tu fas cauteri am foc am de aur, no es a tu declarat, quar es egnit segon la quantitat que tu vols per la rugor de l’aur, e quar prepara a recebre freg; e si ajustas sobre lu ignicio se fon l’aur per le foc, e caso en le foc alcunas laminas per que le artifex catz per la occupacio de aquel.	And they say that the place of cautery does not burn unless it is absolutely true, for you have already seen and experienced that this only happens in certain bodies, but cauterizing with fire from gold is good and better than what they said; nevertheless, when you apply fire to it, the gold melts by the heat of the fire, and sometimes some sheets fall into the fire so that the artisan can catch them because of the occupation.
E per aquo es fayt cauteri am ferr deves nos pus leugerament e pus propdanament a rectitut de operacio.	And for this, cauterization with iron must be done more gently and precisely to ensure the correctness of the operation.
E yeu ja he ordenat aquest capitol en le cauteri segon capitols, et he ordenat aquels del cap entro les pes, per so que aleugo le demandant aquo que vol de lu.	And you have already organized this chapter on cauterization according to chapters, and you have organized those from the head down to the feet, so that later you can ask him what he wants from it.
De cauteri de dolor de cap per frigiditat e humiditat.	On cauterization for head pain caused by cold and humidity.
Le capitol primier.	The first chapter.
Aquesta cauterizacio confereys a la humiditat e frigiditat sobre le servel accident de la qual so doas causas, so es causa de soda e multitut de flux raumatic, apelat corissa, del cap a las partidas dels huelhs e de las aurelhas fluent, e multitut de dormir, e de dolor de dentz e del guolayro, e universalment de tota malautia que ve per fregiditat, ayssi cum paraliticament, sodo e apoplexio, e semblantz en aquelas malautias.	This cautery confers warmth and dryness to the affected part, which is twofold, being a cause of sudden and numerous rheumatic fluxes, called corss, from the head to the extremities of the senses and of the auricles, flowing with sweat, and also numerous pains in the teeth and throat, and generally in any malady that occurs through cold, as well as in cases of paralysis, apoplexy, and similar conditions in those maladies.
La forma de aquesta cauterizacio es aquesta, que primieyrament comandes al malaute que sia evacuat am medicina lacsativa le cap mondificant, per tres o per quatre nueytz, segon que exhigeys la vertut del malaute e la edat de lu e la sua costuma.	The method of this cautery is as follows: first, you must command the malady to be evacuated using a laxative medicine, for three or four nights, according to the severity of the illness, the patient's age, and their usual condition.
E aprop comanda li que raza le sieu cap am razor, e aprop fay aquel sezer entre las tuas mas sobre una banca cayrada e que pause las suas mas sobre le pietz sieu.	And then command them to shave their head, and make a cut between your fingers on a clean bench, and place your hands on the patient's feet.
E aprop pausa la razit de la tua palma aprop le pous sobre la razit del nas entre les huels sieus.	And then place your palm's edge near the root of the nose between their feet.
Mays empero, cum le tieu dit del mieg loc es pervengut, signa aquel loc am tenta, e aprop igneys le cauteri olivar del qual aquesta es la forma:	Yet, if the affected area of the middle part of the body has been identified, mark that place with a try, and then take the olive cautery whose shape is as follows:
E aprop pausa aquel sobre le loc senhat am tenta, a manieyra que descent, am la qual la tieua ma sia constrengida petit a petit, e tu revolveys aquel.	And then place that over the clean area marked with a try, in a way that it descends, so that your hand is constrained little by little, and you remove that.
E aprop leva la tua ma leugerament e reguarda le loc, e si veses ja del os esser descubert alcuna quantitat del cap, ayssi cum la quantitat de gra de errs, lahoras eleva la tua ma, e si no torno la tua ma am aquel ferr, am autre de aquel, si es enfrigidat, entro que sia vist del os aquo que yeu he dit a tu.	And then gently lift your hand and examine the area; if you see that some bone is already exposed, along with an amount of foul matter, raise your hand again, and if it doesn't return to that spot, or another from that one, especially if it's cold, as long as it's visible to the bone, which I've mentioned to you.
E aprop pren un petit de sal e disolveys aquel sobre le loc e leyssa aquel per tres jorns.	Then take a little salt and dissolve it over the area, and leave that for three days.
E aprop pausa sobre lu coto enbegut en boder e leyssa aquel sobre lu entro que sia destrusida la scara del foc.	And then place your hand over the area soaked in borde and leave that on the inside to destroy the wall of fire.
E aprop cura le loc am anguent tetrafarmacon entro que sia sanat.	And then treat the area with a four-part medicine until it is healed.
E ja diyssero que quant la plagua roman uberta, tant mielhs geta le brac, per que es milhor e mays juvatiu.	And it is said that when the Roman plague opens up, the arm gets better and more youthful, so it is better and more rejuvenating.
E diyssero alcus de lor que sia cauterizada la codena entro al os, e sia tengut le cauteri entro que sia adhurida alcuna partida de la specitut del os.	They said that some of them use a cautery on the cord within the bone and hold the cautery until some part of the bone's specific nature is hardened.
E aprop sia ras aquo que es adhust del os, e aprop sia curat.	And then remove this that is attached to the bone, and then cure it.
E diyssero autres que am lo cauteri pervengua al derier, entro que enprema en le os forta enprecio entro que le os caga, e aquesta es la forma de alphecati petit:	Others said that with the cautery to prevent the fracture, it strengthens the bone entirely, and this is the way to achieve small fractures:
E estiman de aquel loc expiran la vapors del cap.	And they believe that from that place the vapours of the head escape.
E sia tenguda la plagua uberta per lonc temps, e aprop sia curada entro que sia consolidada.	And if the wound remains open for a long time, it should be treated until it is healed and consolidated.
Mays a mi no so vistas aquestas doas specias de cauteri de tot, sino en alcus homes segon via de temor; e layssa aquel, deves mi, milhor es am salut, quan es; quar le cap es develitat per solucio de continuitat de lu ayssi cum havem testificat en les autres membres, e majorment quan le cap del malaute es de freul natura.	I do not have the expertise to view these two types of cautery instruments as a whole, but according to some, it is better to use none at all if there is a risk; and in my opinion, when it comes to health, what works best is what has been proven effective; especially when the head is exposed due to the rupture of continuity, as we have witnessed in other parts, and most importantly when the nature of the malady is feverish.
E la specia de cauteri primieyra es mays salva e milhor deves mi; e de aquela husi e am aquela obra am salut.	And the specific type of cautery that comes first is indeed safer and better for me; and from there, to that instrument, I direct this work towards health.
Capitol segon.	Second chapter.
Del cauteri del cap.	About the head cautery.
Quan en tot le cap accideys dolor cronica e longua e aquo es en le malaute prolonguat, e usa de gerras e de cochias e de capipurges e de emplaustres e de guatz e de cadels e de gualinas e de semblantz, e majorment si ja es cauterizat am un cautere le qual recontam e no aprofieyta a lu deguna de aquelas causas, lahoras considera quar si le cap del malaute es de fort creacio en la sua natura; e no es freul et atroba mot gran freg, lahoras aquel cauterisa am autra cauteri dejos aquel un pauc.	When chronic and prolonged pain occurs throughout the head and this persists in the disease for a long time, and various treatments such as herbs, combs, plasters, ointments, alums, calamin, dog's feces, goose fat, and similar things are used, especially if a cautery has already been performed which does not alleviate or benefit from any of those causes, then consider that the nature of the disease is strong; and if there is no significant inflammation or great pain, perform another cautery after this one.
E aprop cauterisa aquel sobre le corn del sieu cap am cauteri entro que la codena es partida.	And then cauterize that part of the patient's head where the hair is parted using an internal cautery.
Incisa la codena e sia descuberta del os la quantitat la qual havem recontat e cauteriza aquel am un cauteri en la partida deriera del cap en le loc le qual es apelat vas, — e es aquel loc en le qual es pausada ventosa.	Cut the hair and expose the bone as much as we have found, and cauterize that with a cautery at the back of the head in the area known as the 'base', which is where the wind is stopped.
Et alleuja la tua ma en aysso, e no descobras le os, quar le malaute per aquo atroba mot gran dolor diversa de la dolor de totz les autres cauteris del cap.	And apply your hand gently there, do not expose the bones, for this malady causes great pain distinct from all other burnings on the head.
E yeu diyre aquest cauteri en son loc, quar cove que·l cauteri am le qual so cauterisatz les corns del cap e le occiput es pus subtil cauteri que aquel am le qual es cauterisat le mieg loc del cap; e aquesta es la forma de lu.	And you should apply this cautery in its proper place, for you know that the cautery which treats the corns of the head and the occiput is a more subtle cautery than the one applied to the middle part of the head; this is its form.
Capitol ters.	Capital chapters.
De cauterisacio de emigranea no-antiqua.	On the treatment of old migraines.
Quan endeve en la partida del cap dolor sodo, o es stenduda dolor entro al uelh, sia evacuat am medicinas le cap mondificantz, e sia aministrada l’autra curacio, la qual yeu he dita en las devesios de las malautias; e tot no aprofieyta, lahoras cauterisacio en lu es en dos manieyras: o cauterisacio am medicina acuta comburent, o am ferr.	When a severe headache occurs at the temples or there is pain within the skull, it is treated with medicated cap treatments and other remedies previously mentioned for head maladies; if these do not prove effective, then cauterization in two ways may be applied: either with acute medicinal fire or with iron.
Mays cauteri am medicina comburent es que tu prenguas una dolsa de alh, e escorgas aquela e abcindas las extremitatz de lu de amdos les caps.	You may use cautery or burning medicine when you take a hot compress, and cut it off and amputate both ends of it.
E aprop incideys le loc de la dolor en la templa am una lanceta lada entro que sia en lu feyt loc dejos la codena, entro que sia occultada.	And then you should incise the place of pain in the temple with a lancet, until it is felt to be in the right place, leaving the thread there, as long as it remains hidden.
E aprop strenh sobre lu am stopada per descent constreccio, e layssa aquel per le spazi de tres horas; e aprop deslia le e tratz le alh, e laysa la plagua per dos o per tres jorn, e aprop pausa sobre lu coto submergit en boder entro que le loc fassa brac.	Then you should apply a tight bandage to prevent further constriction, and leave it for three hours; afterwards, remove the compress and let the affected area rest for two or three days, and then apply a cold bath until the pain subsides.
E aprop cura aquel am enguent entro que sia sanat.	And then you should treat it with a poultice until it heals.
E si tu voys, fe aquo am alcunas medicinas comburentz las quals yeu he scriutas en le douse tractat de medicinas comburentz.	And if you find that these methods are not effective, turn to some other burning medicines that you have written about in the two previous treaties on burning medicine.
Mays la cauterisacio am ferr segon aquesta manieyra: igneys per cauteri del qual aquesta es la forma:	Make the cauterization with this method: ignite a cautery whose form is as follows:
e es apelat claus clavilhs, quar le cap de lu es ayssi cum forma de clavel en le qual es alcuna curvitat, e·n le mieg loc de lu es eminensia petita.	It is called a claw clamp because its head has the shape of a claw with some curvature, and it has a small prominence in the middle part.
E aprop pausa sobre loc de la dolor, e rete la tua ma — per que no sia adhurida la arceria la qual es dejos — e revol le ferr petit a petit am velocitat.	And then apply pressure over the pain area, holding your hand—to prevent the wound from becoming infected—and slowly turn the iron at a controlled speed.
E si la quantitat de lu que es adhurida per la specitut de la codena ayssi quo la maytat de lu, e elava la tua ma per so que la arteria no sia adhurida la qual es dejos, per so que no vengua flux de sanc.	And if the amount of blood that clings to the specific part due to the heat of the iron is such that it equals or exceeds the capacity of the vessel, raise your hand so that the artery is not sealed, preventing the flow of pus.
E aprop enbibeys coto en aygua de sal e pausa aquel sobre le loc, e layssa aquel per tres dias; e aprop pausa coto mulhat am boder, e aprop cura am enguent entro que sia sanat.	Then apply a compress with salt water over the area and leave it for three days; also apply a lot of heat, and treat with ointment until it heals.
E si voys, cauterisa am la extremitat del cutellari segon cauteri, e guarda te de incisio de arteria en aquesta emigranea propriament no-antiqua.	And if you see, cauterize the end of the knife with a cautery, and be careful not to incise an artery in this recent wound.
Capitol quart.	Capital quarter.
De cauterizacio d’emigranea antiqua.	On the cauterization of ancient wounds.
Quan tu curas emigranea am aquo que havem dit de la curacio precedent, e aquo que havem dit en las divisios de las malautias, e no aprofieyta la curacio, e vezes per la malautia que no abasta a lu aquo que havem dit del primier cauteri am medicina o del cauteri am foc, lahoras cove que tu igniscas le cauteri cutellar entro que sia albificat, pus que significas sobre le loc de la dolor am linha de longuesa de la qual sia la maytat del dit, o quays aquel; e depausa la tua ma per una veguada e strenh aquela entro incidiscas la arceria e pervengua entro al os.	When treating an ancient wound as described in the previous treatment and divisions of illnesses, and if the cure does not take effect and the pain persists due to a lack of adequate treatment with either knife cauterization or fire cauterization, then you should ignite the cutler cautery until it is whitened. Place your hand over the area of pain along the length of the affected part, holding firmly for a moment as you incise the artery and penetrate into the bone.
Empero necessari es a tu que guardes de la continuacio de la mandibula, la qual es mauguda deves la masticacio, e que le lacert no sia adhurit e le nervi le qual mau aquela, e que no s’endevengua espasme.	However, it is necessary for you to be careful about the continuity of the mandible, which is crucial for chewing, and that the fracture is not adhered and that the nerves, which are affected, do not experience spasms.
E si es sobre la custodia e cautela de flux de sanc de l’arteria que es abciza, quar en la abcizio de lu es temor, e majorment ad aquel le qual ignora aquo que fa e no es studios e esproat; e layssa la operacio en lu al comensament.	And if it concerns the prevention and care of the flow of blood from an artery that is damaged, as in the case of its injury there is fear, especially for those who ignore what they do and are not diligent or hopeful; and let the operation begin on them at the outset.
E yeu vindre am rememoracio del regiment de flux de sanc accident de la arceria segon la sieua manieyra, en le sieu loc de aquest libre.	And now come to the recollection of the regulation of the flow of blood from an accidental injury of the artery according to their manner, in their place in this book.
E si veses de aquesta malautia que no abaste aquest cauteri e veses le cors del malaute tollerable, cauteriza aquel en le mieg loc del cap ayssi cum havem recontat, e cura la plagua entro que sia sanada.	And if you see that this disease does not respond to the cautery and the patient's condition is tolerable, cauterize them in the middle part of the head as we have mentioned, and treat the wound until it is healed.
