Ayssi comensan las paraulas de Albucasim .	Thus begin the words of Albucasis.
E aprop le desliet segons los sieus desiriers, e aprop le relieg, e aprop le leyssec per alcus jorns e comandec que nos deslies le liament; e estec ayssi entro que la coyssa e·l pe foro apostematz, e pervenguet a perdicio.	And he bandaged it according to his desires, and he lay for several days and commanded that I loosen the bandage, and so he was for many days and commanded that I loosen the bandage; and he stayed like this until the thigh and leg were apostemated, and came to perdition.
E yeu fuy apelat a lu, e aparelhegui a desliar le liament, e conseguida es tranquilitat e enayssi amermet de sas dolors.	And I was called to him, and I prepared to loosen the bandage, and there was tranquillity and relief from his pains.
Mays empero ja corrupcio era confermada en le membre, per que no pogui refrenar aquela, e no cessec perambular la corrupcio en le membre entro que·l malaute peric.	But indeed the corruption was confirmed in the member, so that I could not restrain it and the corruption did not cease to wander in the member until the patient perished.
E vi un autre metge le qual perforec un apostema cancros, e fo ulcerat aprop alscus dias, entro que foc magnificada la malicia de lu am lo senhor de lu.	And I saw another doctor who perforated a cancerous abscess, and it was ulcerated for several days, until the malignancy of it grew great with its lord.
La qual causa es quar le cranc caut es pur de humor melencolic, lahoras no cove que pervengua a lu am ferr de tot, sino que sia an membre le qual suffertes que de tot fos hostat.	The which cause is that the old cautery is pure of melancholic humor, and it does not come to it from iron in any way, but that it be in a member who suffers so that it comes from all.
E per aquo, filhs, necessari es a vos que la operacio am ma sia devisada en dos devesios: so es en operacio a lu qual es associada salut, e en obra am la qual es perilh en las majors disposicios.	And because of that, sons, it is necessary for you that the operation by hand be devised in two ways: so is in operation to him who is associated with health, and in work to whom it is perilous in the greatest dispositions.
E yeu ja he exsitat aquo en tot loc de aquest libre en le qual venc opperacio en la qual es error e temor; per que necessari es a vos que guardetz aquo e layssetz aquel, per que les folhs no atrobo via a parlar e a vos desonestar.	And I have already exhorted that in every place of this book where there is an operation in which error and fear come; so that it is necessary for you to guard that and leave that, so that the foolish do not find a way to speak and discourage you.
E donc prenetz las vostras armas am sollicitut e am proteccio de Dieu , e les vostres malautes am falicitat e am fermetat.	And thus take your weapons with solicitude and with protection of God, and your patients with facility and firmness.
E usatz de la milhor via per la gracia de Dieu perdusent a salut e a lausabla successio, e laysatz las malautias terriblas de difficil sanacio, e ostatz las vostras armas de aquo que vos fa temer, per so que ysitatio en vostra fe e en le vostre nom no vos evasisca: quar mays es remanent a la vostra gloria, e pus aut en le mon e en derier a las vostras sanctitatz.	And use the better way through the grace of God that they may go to health and glorious success, and lay those terrible diseases of difficult cure, and display your weapons from that which makes you fear, so that solicitude in your faith and in your name does not abandon you: for it remains to your glory, and beyond in the world to your sanctities.
Gualia ja diyssec en alcunas sieuas monicios:	Gaulish already said in some of her warnings:
“No mediquetz malautia mala, per so que mals metges no siatz nompnatz”.	Do not heal wicked illnesses, so that wicked doctors are not named.
E yeu ja he devesit aquest libre segontz tres capitols.	And I have devised this book according to three chapters.
Comensa la divisio del libre, e primier de la primieyra partida.	Begins the division of the book, and first of the first part.
Le primier capitol ordenat del cap entro·s pes, en las formas dels instrumentz e en les ferrementz dels cauteris, e de aquo que necessari es en la opperacio.	The first chapter ordered from the head into feet, in the forms of the instruments and the tools of cauteries, and what is necessary in the operation.
La divisio de la segonda partida.	The division of the second part.
Le segon capitol, de siccio e perforacio, e de ventosas, e de plaguas, e de extractio de sagetas e de semblantz ad aquelas, tot capitolat e ordenat de las formas dels instrumentz.	The second chapter, of bleeding and piercing, and of cupping, and of wounds, and of extraction of thorns and similar things, all capitoloized and ordered in the forms of the instruments.
Divisio de la tersa partida.	Division of the third part.
Le tertz capitol, de restauracio e de dislocacio, e de curacio de torcio e de semblantz ad aquels; capitol ordenat del cap entro·s pes, e de las formas dels instrumentz.	The third chapter, of restoration and dislocation, and of cure of torture and of similar things; capitoloized from the head into feet, and of the forms of the instruments.
De cauteri am foc e am medicina aguda e rememoracio de la opperacio.	Of cautery with fire and acute medicine and remembrance of the operation.
Am aquel comensa le tractat de tot le libre.	With that begins the treatise of all the book.
Cove que yeu digua la qualitat dels juvamentz de aquel cauteri e dels noccumentz de lu, e en qual compleccio sia prohibit cauteri.	That I may tell you the quality of the elements of that cautery and of its pains, and in which complexions cautery is prohibited.
Donc dic que·l sermo de la qualitat del juvament de cauteri e del noccument de lu es sermo lonc e prolixs, e subtil per sciensa, e secret amaguat; e ja de lu a parlat gran multitut de savis, e de lu se son desacordatz, et a mi abasta un petit dels sermons de lor, temen perlonguacio.	Then I say that the word of the quality of the element of cautery and of its pain is long and prolix, and subtle through science, and secret hidden; and many wise have spoken much about it, and they have been disagreed about it, and for me a little of their words is enough, fearing prolixity.
E donc dic que cauteri comfereys a tota compleccio universalment la qual es am materia o ses materia, exceptat dos compleccios, las quals son compleccios caudas ses materia .	And thus I say that cautery confers universally on all complexions which are by matter or by its matter, excepting two complexions, which are cold complexions.
En la compleccio cauda e secca am materia se desecordero; quar alcus dyssero que cauteri es juvatiu ad aquela, e les autres dyssero le contrari de aquel, que cauteri no es convenient en malautia la qual es per qualiditat e per siccitat, quar natura del foc es qualiditat e siccitat, e enconvenient es que malautia cauda e secca am aquo que es caut e sec sia sanada.	In the cold and dry complexions by matter, they are disagreed; for some say that cautery is beneficial to it, and others say the contrary of that, that cautery is not convenient in an illness which is by quality and dryness, for fire's nature is quality and dryness, and it is convenient that an illness be cured when cold and dry.
E diysec aquel que ditz le contrari de aquel, que per cauteri es fayt juvament en tota malautia cauda e secca que ve en les cors dels homes, quar quan tu comparas le cors de home e las humiditatz de lu a la compleccio del foc, atrobas le cors de home freg.	And he says the contrary of that, that cautery is done benefit in all illnesses cold and dry which we see in the bodies of men, for when you compare the body of man and its moisture to the complexions of fire, you rub the body of man dry.
E yeu dic per le sermo de aquel, que esperiment aquo ja a mi alscunas vetz a descubert.	And I say through his word that experiment that one has already seen me several times to be discovered.
Mays empero no cove que vengua sobre aquo aquel que ja es exproat e excersitat en le capitol de cauteri per derier exercici, e a conogut la diversitat de la compleccio dels homes e la disposicio de las malautias en lor meteyssas, e las causas de aquelas, e·ls accidentz de lor, e l’espasi del temps de aquelas.	However, we do not believe that anyone should come to this who is not experienced and practiced in the chapter of cauteries by recent exercises, and has known the diversity of complexions of men and the disposition of diseases in their bodies, and the causes of those, and their accidents, and the space of time of those.
Mays en las autras compleccios, no es sobre vos temor, e majorment en las malautias fregas e humidas, quar ja totz les metges se son acordatz sobre aquels, e no so desecordatz en le juvament am cauteri en aquelas.	But in other complexions, there is no fear over them, especially in cold and moist diseases; for all doctors have agreed on those, and are not disagreed on using cauteries on them.
E sapiatz, filhs, que del secret de curacio per cauteri am foc e de la bontat de lu, so sobre cauteri am medicina comburent, es quar le foc es simple, la accio del qual no perven sino al membre le qual es cauterizat e no notz al autre membre am lu ajustat sino am petit nocument.	And know, children, that the secret of healing by cautery with fire and of its goodness is that cauteries with medicine that burns are when fire is simple, whose action does not reach except to the member which is cauterized and does not affect another member adjusted to it except with a small injury.
Mays la accio de medicina comburent perven ad aquel en les membres le qual de lu alunhat, e fort leu fa venir en le membre malautia de dificil sanacio e fort leu ausit.	But the action of medicine that burns reaches to those members from which it is distant; and it makes difficult healing come strongly in the member with disease, and strongly it drives it out.
Mays le foc, per la sua sublimitat e de la sua substancia bontat, no fa aquo sino que superfluisca E ja es a nos conogut per experiment e per longitut de servitut de studi am l’art sobre le veritat de las causas; e per aquo yeu so excusat de la longitut del sermo E si no fos que no es legut al mieu libre en aquest pausero a vos secret amaguat am le foc, e la qualitat de la operacio de lu en les cors e de la sieua expulcio per la qual expellis las malautias, am sermo philosophic demostratiu, le qual siria acuit en las vostras pessas.	But fire, through its sublimity and the goodness of its substance, does not do that except to make superfluous; And it is known to us by experience and by longevity of service of study on the truth of causes; And because of this I am excused from the length of speech. And if it were not that I was not read in my free time in this pause with you, a secret hidden with fire, and the quality of the operation of it in bodies and its expulsion by which diseases are expelled, with philosophical speech demonstrated, which would be acute in your ears.
E sapiatz, filhs, que els se desacordan del temps en le qual es convenient far cauteri e pausan le milhor temps de primaveyra.	And know, children, that they disagree on the time when it is convenient to do cauteries, and they pause the best time in spring.
E yeu dic que cauteri es convenient en tot temps, per so que le nocument per le temps accident es submergit en le juvament de aquo que am le cauteri es atirat, e majorment si le cauteri es per dolors o de dolors necessaries, fortz e fistinas, las quals no suffertan tarditat per so que es temut de aquelas que vengua malicia, que es major que petit nocument entrant per lo temps.	And I say that cauteries are convenient in all times, because the harm by the accidental time is submerged in the benefit of what is drawn by cautery, and especially if the cautery is for pain or of necessary pains, strong and fiery, which do not suffer delay so that evil comes from them, which is greater than a little harm coming through time.
E aysso no catz en vostras pessas, o, filhs, aquo no estiman sino le poble vulguar e les fols metges, so es que ad aquela malautia que es sanada per cauteri no es redicio tot temps, e pausan aquel consequen.	And therefore do not fear in your ears, o children, that which is not judged except by the common people and foolish doctors; It is that to that disease which is healed by cautery there is no reduction of time at all, and they pause on the consequence of it.
E la causa no es ges ayssi quo els cuydan per aquo, quar cauteri no es sino en loc de medicina la qual altera la compleccio e esicca las humiditatz las quals son causa per que veno las dolors.	And the cause is not as they think it is, because cautery is only in place of medicine which alters the complexion and dries up the humidities which are the cause that pain comes.
Mays empero cauteri superflueys sobre la medicina per volicitat de la sua valitut e vertut de la sua operacio e grandesa del sieu senhor.	But cauteries are superfluous over medicine by willfulness of their strength and power of their operation, and greatness of their Lord.
E es possible que la sua malautia retorne en alcuna hora del temps, segon la compleccio del malaute e la locacio de la sua malautia, e la vertut de lu, e aquo que es preparat en le cors de lu de la agreguacio de las superfluitatz en lu, e aquo que es pervengut a lu en la sua acquisicio en viandas e semblantz de aquelas causas; sino que la malautia en la qual sia aministrat cauteri sia malautia subtil en membre de paucas superfluitatz e humiditatz, ayssi cum cauteri de dent per dolor e semblantz ad aquel, possible es que en lu no retorne aquela dolor, mays aquo se fa en petitz.	And it is possible that his disease will return at some time, according to the complexion of the patient and the location of his disease, and its power, and what is prepared in his body by the accumulation of superfluities in him, and what comes to him in his acquisition in foods and like those causes; But that disease in which cautery is administered is a subtle disease in a member with few superfluities and humidities, as well as cauterization of a tooth for pain and likeness to that, it is possible that the same pain will not return in him, but this happens little.
E mays sermo vulgar es que cauteri es le derier remezi de medicina, e es sermo dreyturier, no ad aquo que els entendo en lu, quar els crezo que no es curacio que aprofieyta am medicina ni am autra causa aprop cauteri.	And popular speech is that cautery is the last remedy of medicine; And it is a true saying, not that they understand in it, because they think that there is no healing that benefits from medicine or anything else besides cautery.
E la causa es en contrari de aquo; e la entencio que cauteri es le derier remezi de medicina no es sino quan administram las manieyras de curacio en alcunas malautias, e aquelas medicinas no conferieysso, e aprop en la fi de la causa aministra hom cauteri, e aprofieyta ad aquela.	And the cause is contrary to that; And the intention that cautery is the last remedy of medicine is only when we administer the methods of healing in some diseases, and those medicines do not confer it, and especially at the end of the cause we administer cautery to them, and it benefits that.
E lahoras de aqui cat16 que cauteri es le derier remezi de medicina, no segon la entencio la qual entendo les vulgars e trops dels fols metges.	And from here we see that cautery is not the last remedy of medicine according to the intention which the vulgar and foolish doctors understand it.
E diyssero les antics que cauteri am aur es milhor que cauteri am ferr, e no diyssero aquo sino per la equalitat del aur e sublimitat de la sua sustancia.	And the ancients said that cautery with gold is better than cautery with iron, and they did not say that except for the equality of gold and sublimity of its substance.
E diyssero que le loc de cauteri no fa brac, cum aquo no sia absolutament vertat, quar yeu ja he aquo proat e he atrobat que aquel no fa aquo sino en alcus cors ses les autres, e cauteri am aquel es bo e milhor que am ferr ayssi quo els diyssero; mays empero quan tu fas cauteri am foc am de aur, no es a tu declarat, quar es egnit segon la quantitat que tu vols per la rugor de l’aur, e quar prepara a recebre freg; e si ajustas sobre lu ignicio se fon l’aur per le foc, e caso en le foc alcunas laminas per que le artifex catz per la occupacio de aquel.	And they said that the place of cautery does not make brawn, although that is not absolutely true, because I have seen that it only happens in some bodies and not in others; And cauterization with that is good and better than with iron as they say; But when you do cauterize with fire with gold, it is not declared to you, because it is ignited according to the quantity that you want for the rust of gold, and because it prepares to receive friction; And if you adjust it on fire, some leaves are heated so that the gold-smith can pick them up with the occupation of that.
E per aquo es fayt cauteri am ferr deves nos pus leugerament e pus propdanament a rectitut de operacio.	And because of this, cauterization with iron is done to us more lightly and closer to rectitude of operation.
E yeu ja he ordenat aquest capitol en le cauteri segon capitols, et he ordenat aquels del cap entro les pes, per so que aleugo le demandant aquo que vol de lu.	And I have ordered this chapter on cautery according to chapters, and I have ordered those of the head into the feet, so that they ask me what they want from it.
De cauteri de dolor de cap per frigiditat e humiditat.	Of cauterization for headache caused by coldness and moisture.
Le capitol primier.	The first chapter.
Aquesta cauterizacio confereys a la humiditat e frigiditat sobre le servel accident de la qual so doas causas, so es causa de soda e multitut de flux raumatic, apelat corissa, del cap a las partidas dels huelhs e de las aurelhas fluent, e multitut de dormir, e de dolor de dentz e del guolayro, e universalment de tota malautia que ve per fregiditat, ayssi cum paraliticament, sodo e apoplexio, e semblantz en aquelas malautias.	This cauterization confers with humidity and coldness on the servant accident of which there are two causes; It is a cause of soda and multitude of fluxes, called rhachitis, from the parts of the ears and the nostrils flowing, and multitude of sleeping, and pain in teeth, and of the golaryro, and universally of all disease that comes through friction, as well as paralysis, stroke, and like in those diseases.
La forma de aquesta cauterizacio es aquesta, que primieyrament comandes al malaute que sia evacuat am medicina lacsativa le cap mondificant, per tres o per quatre nueytz, segon que exhigeys la vertut del malaute e la edat de lu e la sua costuma.	The form of this cauterization is this: that first you command the patient to be evacuated by laxative medicine for three or four days, according to the strength of the patient and his age and habit.
E aprop comanda li que raza le sieu cap am razor, e aprop fay aquel sezer entre las tuas mas sobre una banca cayrada e que pause las suas mas sobre le pietz sieu.	And then command that he should shave his head with a razor, and then make him lie between your knees on a low bench, and let him rest his feet on your lap.
E aprop pausa la razit de la tua palma aprop le pous sobre la razit del nas entre les huels sieus.	And then pause the edge of your palm above his nose between his eyes.
Mays empero, cum le tieu dit del mieg loc es pervengut, signa aquel loc am tenta, e aprop igneys le cauteri olivar del qual aquesta es la forma:	But however, when the place of your middle finger is reached, sign that place with your thumb, and then ignite the cautery olive, of which this is the form:
E aprop pausa aquel sobre le loc senhat am tenta, a manieyra que descent, am la qual la tieua ma sia constrengida petit a petit, e tu revolveys aquel.	And then pause that over the place marked with your thumb, in such a way that it descends, and while your hand is pressed little by little, you revolve that.
E aprop leva la tua ma leugerament e reguarda le loc, e si veses ja del os esser descubert alcuna quantitat del cap, ayssi cum la quantitat de gra de errs, lahoras eleva la tua ma, e si no torno la tua ma am aquel ferr, am autre de aquel, si es enfrigidat, entro que sia vist del os aquo que yeu he dit a tu.	And then lift your hand lightly and look at the place, and if you see some quantity of the head removed, as well as the quantity of hair, then lift your hand again, and if it does not return with that iron, with another, if it is chilled, while that is seen by the eye what I have said to you.
E aprop pren un petit de sal e disolveys aquel sobre le loc e leyssa aquel per tres jorns.	And then take a little salt and dissolve it over the place and let him lick that for three days.
E aprop pausa sobre lu coto enbegut en boder e leyssa aquel sobre lu entro que sia destrusida la scara del foc.	And then pause upon it the cloth soaked in vinegar and let it lie on it while the ash of the fire is destroyed.
E aprop cura le loc am anguent tetrafarmacon entro que sia sanat.	And then heal the place with tetrapharmacon unguent while it is healed.
E ja diyssero que quant la plagua roman uberta, tant mielhs geta le brac, per que es milhor e mays juvatiu.	And they said that when the Roman plaster is open, as many meals are poured onto the brawn, because it is better and more beneficial.
E diyssero alcus de lor que sia cauterizada la codena entro al os, e sia tengut le cauteri entro que sia adhurida alcuna partida de la specitut del os.	And they said that the tendon should be cauterized within the bone, and the cautery should be held within it while some part of the nature of the bone is burned.
E aprop sia ras aquo que es adhust del os, e aprop sia curat.	And then it should be wiped with that which is astringent to the bone, and then healed.
E diyssero autres que am lo cauteri pervengua al derier, entro que enprema en le os forta enprecio entro que le os caga, e aquesta es la forma de alphecati petit:	Others say that with the cautery it reached the bone, as the strong pressure on the bone made the bone break, and this is the form of small aphecata.
E estiman de aquel loc expiran la vapors del cap.	And they believe that from that location the vapor from the head expires.
E sia tenguda la plagua uberta per lonc temps, e aprop sia curada entro que sia consolidada.	And if the ulcer has been open for a long time, it should be treated until it is healed and consolidated.
Mays a mi no so vistas aquestas doas specias de cauteri de tot, sino en alcus homes segon via de temor; e layssa aquel, deves mi, milhor es am salut, quan es; quar le cap es develitat per solucio de continuitat de lu ayssi cum havem testificat en les autres membres, e majorment quan le cap del malaute es de freul natura.	But I have not seen these two types of cautery at all, except in a few cases out of fear; and for me, it is better that he be saved, if possible, because the head is devastated by the solution of continuity as we have testified in other members, especially when the patient's head is of a frail nature.
E la specia de cauteri primieyra es mays salva e milhor deves mi; e de aquela husi e am aquela obra am salut.	And the first type of cautery is safer and better for me, and I use it both ways to save lives.
Capitol segon.	Chapter two:
Del cauteri del cap.	Of cauterization of the head:
Quan en tot le cap accideys dolor cronica e longua e aquo es en le malaute prolonguat, e usa de gerras e de cochias e de capipurges e de emplaustres e de guatz e de cadels e de gualinas e de semblantz, e majorment si ja es cauterizat am un cautere le qual recontam e no aprofieyta a lu deguna de aquelas causas, lahoras considera quar si le cap del malaute es de fort creacio en la sua natura; e no es freul et atroba mot gran freg, lahoras aquel cauterisa am autra cauteri dejos aquel un pauc.	When in all the head occurs a chronic and long-lasting pain and this is prolonged in the patient, and he uses garlic and leeches and scabies and plasters and poultices and bandages and hot stones and similar things, especially if he has already been cauterized with a cautery but none of those remedies benefit him, then consider that if the patient's head is of a strong creation in its nature, and not frail, and you find a great deal of coldness there, then cauterize it again with another cautery beneath that one a little.
E aprop cauterisa aquel sobre le corn del sieu cap am cauteri entro que la codena es partida.	Then cauterize the top of his head with a cautery until the scalp is split open.
Incisa la codena e sia descuberta del os la quantitat la qual havem recontat e cauteriza aquel am un cauteri en la partida deriera del cap en le loc le qual es apelat vas, — e es aquel loc en le qual es pausada ventosa.	The scalp split open and the quantity we have recounted discovered and cauterized with a cautery in the back of the head in the place which is called a vessel — and it is that place in which the ventouse is stopped.
Et alleuja la tua ma en aysso, e no descobras le os, quar le malaute per aquo atroba mot gran dolor diversa de la dolor de totz les autres cauteris del cap.	And press your hand there and do not discover the bone, because through this the patient feels great pain unlike all other cauterizations of the head.
E yeu diyre aquest cauteri en son loc, quar cove que·l cauteri am le qual so cauterisatz les corns del cap e le occiput es pus subtil cauteri que aquel am le qual es cauterisat le mieg loc del cap; e aquesta es la forma de lu.	And I say this cautery in its place, because the cautery with which you cauterize the horns of the head and the occiput is a more subtle cautery than that with which the middle of the head is cauterized; and this is the form of it:
Capitol ters.	Chapter three:
De cauterisacio de emigranea no-antiqua.	Of the cauterization of not antique emigration:
Quan endeve en la partida del cap dolor sodo, o es stenduda dolor entro al uelh, sia evacuat am medicinas le cap mondificantz, e sia aministrada l’autra curacio, la qual yeu he dita en las devesios de las malautias; e tot no aprofieyta, lahoras cauterisacio en lu es en dos manieyras: o cauterisacio am medicina acuta comburent, o am ferr.	When a strong pain in the front of the head or a pain extending to the eye, the head should be evacuated with medicated cleansing agents, and the other cure should be administered, which I have described in the diseases of the head; and if all fails, cauterization is done in two ways: either cauterization with an acute burning medicine, or with iron.
Mays cauteri am medicina comburent es que tu prenguas una dolsa de alh, e escorgas aquela e abcindas las extremitatz de lu de amdos les caps.	But cauterization with a burning medicine is to take a piece of charcoal, and to scorch it and put the ends of it on both sides of the head.
E aprop incideys le loc de la dolor en la templa am una lanceta lada entro que sia en lu feyt loc dejos la codena, entro que sia occultada.	Then cut the site of the pain in the temple with a sharp-pointed lance until it is done underneath the scalp, so that it is hidden.
E aprop strenh sobre lu am stopada per descent constreccio, e layssa aquel per le spazi de tres horas; e aprop deslia le e tratz le alh, e laysa la plagua per dos o per tres jorn, e aprop pausa sobre lu coto submergit en boder entro que le loc fassa brac.	And then press on it with a descent constriction, and let it remain there for three hours; and then remove the charcoal and treat the wound with cotton soaked in wine or vinegar until the location turns purple.
E aprop cura aquel am enguent entro que sia sanat.	And then heal that with ointment once it is healed.
E si tu voys, fe aquo am alcunas medicinas comburentz las quals yeu he scriutas en le douse tractat de medicinas comburentz.	And if you want to do this with some burning medicines which I have written about in the two treaties on burning medicines:
Mays la cauterisacio am ferr segon aquesta manieyra: igneys per cauteri del qual aquesta es la forma:	But the cauterization with iron according to this manner: heat the cautery of which this is the form:
e es apelat claus clavilhs, quar le cap de lu es ayssi cum forma de clavel en le qual es alcuna curvitat, e·n le mieg loc de lu es eminensia petita.	and it is called a peg-like nail, because the head of it is like the form of a peg with some curvature, and in the middle of it is a small protuberance.
E aprop pausa sobre loc de la dolor, e rete la tua ma — per que no sia adhurida la arceria la qual es dejos — e revol le ferr petit a petit am velocitat.	Then rest your hand on the site of the pain — so that the nail is not burned underneath — and rotate the iron little by little with speed.
E si la quantitat de lu que es adhurida per la specitut de la codena ayssi quo la maytat de lu, e elava la tua ma per so que la arteria no sia adhurida la qual es dejos, per so que no vengua flux de sanc.	And if the amount of it that is burned by the thickness of the scalp as far as the size of the nail, and raise your hand so that the artery underneath is not burned, so that no flow of blood comes.
E aprop enbibeys coto en aygua de sal e pausa aquel sobre le loc, e layssa aquel per tres dias; e aprop pausa coto mulhat am boder, e aprop cura am enguent entro que sia sanat.	Then moisten cotton in salt water and place that on the site, and let it remain for three days; and then place cotton moistened with wine, and heal with ointment once it is healed.
E si voys, cauterisa am la extremitat del cutellari segon cauteri, e guarda te de incisio de arteria en aquesta emigranea propriament no-antiqua.	And if you want to cauterize with the tip of the scalpel according to cautery, and beware of cutting the artery in this not-ancient emigration:
Capitol quart.	Chapter four:
De cauterizacio d’emigranea antiqua.	Of the cauterization of antique emigration:
Quan tu curas emigranea am aquo que havem dit de la curacio precedent, e aquo que havem dit en las divisios de las malautias, e no aprofieyta la curacio, e vezes per la malautia que no abasta a lu aquo que havem dit del primier cauteri am medicina o del cauteri am foc, lahoras cove que tu igniscas le cauteri cutellar entro que sia albificat, pus que significas sobre le loc de la dolor am linha de longuesa de la qual sia la maytat del dit, o quays aquel; e depausa la tua ma per una veguada e strenh aquela entro incidiscas la arceria e pervengua entro al os.	When you cure emigration with what we have said about the preceding cure, and what we have said in the divisions of diseases, and the cure does not benefit, and you see that the disease which does not suffice it is what we have said about the first cautery with medicine or the cautery with fire, then where you ignite the cautery-scalpel until it turns white, then indicate on the site of the pain with a line the length of which is the size of your finger, or however much; and having pressed your hand there for an outlet and strengthened that there, pierce the artery within and enter into the bone.
Empero necessari es a tu que guardes de la continuacio de la mandibula, la qual es mauguda deves la masticacio, e que le lacert no sia adhurit e le nervi le qual mau aquela, e que no s’endevengua espasme.	However, it is necessary for you to guard against the continuance of the mandible, which is damaged by chewing, and that the joint not be burned and the nerve which controls that, and that no spasm ensue.
E si es sobre la custodia e cautela de flux de sanc de l’arteria que es abciza, quar en la abcizio de lu es temor, e majorment ad aquel le qual ignora aquo que fa e no es studios e esproat; e layssa la operacio en lu al comensament.	And if it is about the custody and care of the flow of blood from the artery which has burst, because there is danger in the burst of it, especially to him who ignores what he does and is not skilled and experienced; let the operation be done at the beginning.
E yeu vindre am rememoracio del regiment de flux de sanc accident de la arceria segon la sieua manieyra, en le sieu loc de aquest libre.	And I will come with a reminder of the regimen for accidental blood flow from an artery according to its own manner in your free book.
E si veses de aquesta malautia que no abaste aquest cauteri e veses le cors del malaute tollerable, cauteriza aquel en le mieg loc del cap ayssi cum havem recontat, e cura la plagua entro que sia sanada.	And if you see that this disease does not suffice this cautery and the body of the patient tolerates it, cauterize in the middle of the head as we have recounted, and heal the wound once it is healed.
