-1	229
216	230,231
217	232,234
218	235,236
219	237,238
220	239
221	240,241
222	242
223	243,244
224	245
225,226	246,247
227	-1
228	248
-1	249
229	250
230	251
231,232	252
233,234	253
235	254
236	255
237	256
238	257
239	258,259
240	260
241	261
242	262,264
243	265
244	266
245	267,268
246	-1
247	269
-1	270
248	271
249	272
250	273
251	274
252	275
253	-1
254	276
-1	277
255,256	278,279
257	280
258	281,282
259	-1
260	283
-1	284
261	285
262	286
263	287
264	288
265	289
266	-1
267	290
-1	291
268,269	292
270,271	293,295
272	296
273	297,298
274	299
275	300
276	301
277	302
278,279	303
280	-1
281	304
-1	305
282	306
283,284	307
285	308
286	309
287	310
288	-1
289	-1
290	-1
291	311
-1	312
292	313
293,294	314
295	315
296	316
297	-1
298	317
-1	318
299,300	319,320
301	-1
302,303	321
304	322
305	323,324
-1	325
306	326
307	-1
308	327,329
309	330,331
310	332
311,312	333
313	334
314	335
315	336,337
316	338
317	339
318	-1
319	340
-1	341
320	342,344
321	345
322,324	346
325,327	347
328	-1
329	348
-1	349
330,332	350
333	351
334	352
335	353
336	354
337	355
338	-1
339	356
-1	357
340,341	358
342,344	359,362
345,346	363
347	364
348	-1
349	365
-1	366
350	367,370
351	371,372
352	373
353	374
354	375
355,356	376
357	377
358	378
359	379
360	380
361,362	381
363,364	382
365,366	383
367	384
368,369	385
370	-1
371	386
-1	387
372	388
373	389
374	390
375	391
376	392
377	-1
378	393
-1	394
379	395
380,381	396
382,384	397
385	-1
386	398
-1	399
387	400
388,389	401
390	402
391	-1
392	403
-1	404
393	405
394,395	406
-1	407
396	408
397,399	409,410
400	411,412
401	413
402	-1
403	414
-1	415
404	416
405	417,419
406	420,421
407	422
408,409	423
410	424
411	425
412	426
413	427
414	-1
415	428
-1	429
416	430
417	431,433
418	-1
419	434
-1	435
420,422	436
423	-1
424	437
-1	438
425,426	439
427	-1
428	440
-1	441
429,431	442
432,433	443
-1	444
434,435	445
436	446
437	-1
438	447
-1	448
439	449,450
440	451
441	452
442,443	453,455
444	456,457
445	458
446	459
447	460
448	461
449	462
450	463
451	464
452	465
453	466
454	467
455,456	468,469
457,458	470
459	-1
-1	471
460	472,473
461	474,476
462	477
463	478
464	479
465	480
466,467	481,483
468	484
469	485,486
470	487
471	488
472,474	489,490
475	491
476,477	492,493
478	494
479	495,496
480,481	497,498
482	499,500
483	-1
484	501
485,486	502,503
487	504
488	505,507
489	508
490	-1
491	509
-1	510
492,495	511
496,497	512
498	513
499	-1
500	514
-1	515
501	516
502	517
503	518
504	519
505	520
506	521
507	-1
508	522
-1	523
509	524
510	525
511,512	526
-1	527
513	528,529
514	530,531
515	532
516	533
517	534
518	535
519	536,537
520	-1
521	538
-1	539
522	540,541
523	542
524	543
525,527	544,546
528	547,548
529	549
530	550
531	551
532	-1
533	-1
534	552
535	553
536	554
537	555
538	556
539	557
540	558
541	559,560
542	561
543	562,563
544	564
545	-1
546	565
-1	566
547	567
548	568
549	569,570
550	571,572
551	-1
552	573
-1	574
553	575,576
554	577
555,556	578
557	579
558	580
559	581
560	582
561	583
562	584
563	585
564	-1
565	586
-1	587
566	588
567	589,590
568	591
569	592
570	-1
571	593
-1	594
572	595
573	596
574	-1
575	597
-1	598
576	599
577	600
578	601
579	602
580	-1
581	603
-1	604
582	605,607
583	608
584,585	609
586	610
587	-1
588	611
-1	612
589	613
590	614
591	615
592	616
593	617
594	618
595	619
596	620,621
597	622
598	-1
599	623
-1	624
600	625
601	626
602	627
603	628,631
604	632
605	633,634
606	635
607	636
608	637
609	-1
610	638
-1	639
611	640
612	641
613	-1
614	642
-1	643
615	644
616	645,647
617	648
618	649
619	-1
620	650
-1	651
621	652
622	653
623	654
624	655
625	656
626	657
627	658
628	659,664
629	665
630	666,667
631	668
-1	669
632	-1
-1	670
633	671
634	672
635	673
636	674
637	675
638,639	676
640	677,679
641	680
642	681,683
643	684
644	685
645	686
646	687
647	-1
648	688
-1	689
649	690
650	691
651	692
652	693
653	694
654,655	695
656	696
657	697
658	698
659	699,701
660	702
661	703,704
662	705
663	706
664	707
665	708
666	-1
667	709
-1	710
668	711
669	712,716
670	717
671	718
672	719
673	720
674	721,722
675	723,724
676	725,726
677	727
678	-1
679	728
-1	729
680	730
681	731,732
682	733,737
683	738,740
684	741
685	742
686	743,744
687	745
688	746,748
689	749
690	750
691	751,753
692,698	754,760
699	-1
700	761
-1	762
701	763
702,704	764,765
705	766,770
706	771
707	772
708	773
709	774,775
710	776,777
711	-1
712	778
-1	779
713	780
714	781,783
715	784,785
716	786
717	787
718	-1
719	788
-1	789
720	790
721,722	791,792
723	793
724	794
725	795
726	796
727	797
728	798,799
729	800
730	801,802
731	803
732	804
733	805
734,735	806
736	807,808
737	809,810
738,739	811,812
740	813
741	814
742	815,816
743	817,818
744	819
745	820
746	821,822
747,749	823,824
750	-1
751	825
-1	826
752	827
753	828
754	829
755	830
756,757	831
758	832
759	833
760	834
761	835
762	836
763	837
764	838
765	-1
766	839
-1	840
767	841
768	842,843
769	844
770	845,847
771	-1
772	848
-1	849
773,774	850
775	851
776	852,854
777	855
778	856
779	857,858
780	859
781	860
782	861
783	-1
784	862
-1	863
785,787	864
788	865
789,790	866,867
791	868
792	869
793,794	870
795	871,872
796	873
797	874
798	875
799	876
800	-1
801	877
-1	878
802	879
803	880,884
804	885,886
805	887,888
806	889
807	890
808	891
809	892
810	893
811	894,896
812	897
813	898,899
814	900
815	901
816	902
817,818	903
819	904
820	905
821	906
822	907
823	908
824,825	909,910
826	911,912
827	913,914
828	915,916
829	917
830	918
831	-1
832	919
-1	920
833	921,922
834	923
835	924
836	925
837	926
838	927
839,841	928
842	929
-1	930
843	931
844,846	932
847	933
848	934
849	935
850,851	936
852	937
853	938
854	-1
855	939
-1	940
856	941,942
857	943
858	944
859	945,946
860,862	947
863	948,949
864	950
865	951,952
866	953
867,868	954
869	-1
870	955
-1	956
871	957
872,875	958
876	959
877	960
878	-1
879	961
-1	962
880	963,965
881	966
882	967,970
883	971
884	972,973
885	974
886	975,976
887,888	977
889	978,980
890	981,982
891	983
892	984
893	985
894	-1
895	986
-1	987
896	988
897	989,990
898,899	991,992
900	993
901	994
902	995
903	996
904,905	997
906	-1
907	998
-1	999
908	1000
909	1001
910	1002
911,912	1003
913,914	1004
915	1005
916	1006
917,918	1007
919	1008
920	-1
921	-1
922	-1
923	-1
924	-1
925	-1
926	-1
927	-1
928	-1
929	-1
930	-1
931	-1
932	-1
933	1009
-1	1010
934	1011
935	1012
936	1013
937	1014
938	1015
939,940	1016
941	1017
942	1018
943	1019
944	1020
945	1021,1022
946	1023
947	1024
948	-1
949	1025
-1	1026
950	1027
951	1028,1029
952,954	1030
955	1031
956	1032
957,958	1033
959,960	1034
961	-1
962	1035
-1	1036
963	1037
964	1038
965	1039
966	1040
967	1041
968	1042
969,970	1043
971	-1
972	1044
-1	1045
973	1046
974	1047
975,976	1048,1049
977	1050,1051
978,979	1052
980	-1
981	1053
-1	1054
982	1055
983,984	1056
985	1057
986,987	1058
988	1059,1060
989	1061,1062
990	1063
991	1064,1065
992	1066
993	1067,1068
994	1069
995	1070
996	1071
997	1072
998,999	1073
1000	1074
1001	1075,1076
1002	1077
1003,1004	1078
1005	1079
1006	1080
1007	1081
1008	1082
1009	1083
1010	1084
-1	1085
1011	-1
1012	1086
-1	1087
1013,1014	1088
1015,1016	1089
1017,1018	1090,1091
1019	1092,1093
1020	1094
1021	1095
1022	1096
1023	1097,1099
1024,1025	1100
1026	1101
1027	1102
1028,1029	1103
1030	1104
1031	1105
-1	1106
-1	1107
1032	1108
1033,1034	1109
1035	1110,1111
1036	1112
1037	1113
1038	1114
1039	-1
1040	1115
-1	1116
1041	1117
1042	1118
1043	1119,1122
1044	1123
1045	-1
1046	1124
-1	1125
1047	1126
1048	1127
1049	1128
1050	1129
1051	-1
1052	1130
-1	1131
1053	1132
1054	1133
1055	1134
1056	1135
1057	-1
1058	1136
-1	1137
1059	1138
1060	1139
1061	1140
1062	1141
1063	1142
1064	-1
1065	-1
1066	1143
-1	1144
1067	1145,1146
1068	1147
1069	1148
1070	1149
1071,1072	1150
1073	1151
1074	1152
1075	1153
1076	1154
1077	1155
1078	1156
1079	1157
1080,1081	1158
1082,1085	1159
1086	1160
1087	-1
1088	1161
-1	1162
1089	1163,1164
1090	1165
1091	1166
1092	1167
1093	1168
1094	1169
1095	1170
-1	1171
1096	1172
1097,1098	1173
1099,1100	1174
1101	1175
1102,1103	1176
1104,1105	1177
1106	1178
1107	-1
1108	1179
-1	1180
1109	1181
1110,1111	1182,1183
1112	1184
1113	1185
1114	1186
1115,1116	1187
1117	1188
1118	-1
1119	1189
-1	1190
1120,1121	1191
1122	1192
1123,1124	1193,1194
1125	1195
1126	1196
1127	1197
1128,1129	1198
1130	1199
1131	-1
-1	1200
1132	1201
1133,1134	1202
1135	1203
1136	1204
1137	1205
1138	1206
1139	1207
1140	1208,1209
-1	1210
1141	1211
1142,1143	1212
1144	1213
1145	1214
1146	1215,1216
1147,1148	1217
1149	-1
1150	1218
-1	1219
1151	1220
1152	1221
1153	1222,1223
1154	1224
1155,1156	1225
1157	1226
1158,1159	1227
1160,1161	1228,1229
1162	1230,1231
1163	1232
1164	1233
1165	1234
1166	1235,1236
1167,1168	1237
1169	1238
1170	1239,1240
1171	1241
1172	1242
1173	1243
1174,1175	1244
1176	1245
1177	1246
1178	-1
1179	1247
-1	1248
1180,1181	1249
1182	1250
1183	1251,1252
1184	1253
1185	1254
1186	1255
1187	1256
1188	1257
1189	1258,1260
1190	1261
1191	1262
1192	1263,1264
1193	1265
1194	1266,1267
1195,1196	1268
1197	1269
1198	1270
1199	1271,1272
1200	1273
1201	1274
1202	1275,1276
1203,1204	1277
1205	-1
1206	1278
-1	1279
1207	1280
1208	1281
1209	1282,1283
1210,1211	1284,1285
1212	1286
1213	1287
1214,1215	1288
1216	1289
1217	-1
1218	1290
-1	1291
1219	1292
1220	1293
1221	1294,1295
1222	1296,1297
1223	1298
1224	1299
1225	1300
1226	1301,1302
1227	1303
1228	1304
1229	1305
1230	1306
1231,1232	1307,1308
1233	-1
1234	-1
1235	-1
1236	-1
1237	-1
1238	1309
-1	1310
1239,1240	1311
1241	1312
1242	1313
1243	1314
1244	1315
1245	1316
1246	1317
1247	1318
1248,1249	1319
1250	1320
1251,1252	1321
1253	1322
1254	1323
1255	1324
1256	1325
1257	1326
1258	1327
1259	1328,1329
1260	1330
1261	1331
1262	1332
1263	1333,1335
1264	1336
1265	1337
1266	1338,1340
1267	1341
1268	1342
1269	1343
1270	1344
1271	1345
1272,1273	1346,1347
1274	1348
1275	1349
1276	-1
1277	1350
-1	1351
1278	1352
1279	1353
1280	1354
1281	1355
1282	1356
1283	1357
1284	1358
1285	1359
1286	1360,1361
1287,1288	1362
1289	1363
1290	1364
1291	1365
1292	1366,1367
1293	1368
1294	1369
1295	1370
1296	1371
1297	-1
1298	1372
-1	1373
1299	1374
1300	1375
1301	1376,1377
1302,1303	1378
1304	1379
1305	1380
1306	1381
1307	1382
1308	1383
1309	1384
1310	1385,1386
1311	1387
1312	1388
1313	1389
1314	1390
1315	-1
1316	1391
-1	1392
1317,1318	1393
1319	1394
1320	1395
1321,1322	1396
1323	1397,1398
1324,1325	1399
1326	1400
1327	1401
1328	1402
1329,1330	1403,1404
1331	1405
1332	1406
1333	1407,1408
1334,1335	1409
1336	1410
1337	-1
1338	1411
-1	1412
1339	1413
1340	1414
1341	1415
1342	1416,1420
1343	-1
1344	1421
-1	1422
1345,1347	1423
1348	1424
1349	1425
1350	1426,1427
1351	1428
1352	1429,1430
1353	1431
1354	1432
1355,1357	1433
1358	1434
1359	1435
1360	1436
1361	1437
1362	1438
1363	-1
1364	1439
-1	1440
1365	1441
1366	1442
1367	-1
1368	-1
1369	-1
1370	1443
1371	1444
1372	1445
1373	-1
1374	-1
1375	-1
1376	1446
1377	1447
1378	1448
1379	1449
1380,1381	1450,1451
1382	-1
1383	-1
1384	-1
1385,1386	1452
1387	1453
1388	-1
1389	1454
1390,1392	1455
1393	-1
1394	-1
1395	-1
1396	-1
1397	-1
1398	-1
1399,1400	1456
1401	-1
1402	-1
1403	-1
1404,1405	1457
1406	-1
-1	1458
1407,1408	1459
1409,1410	1460
1411,1412	1461
1413	1462
1414	1463
1415	1464
1416,1418	1465
1419	-1
1420	1466
-1	1467
1421	1468
1422	1469,1471
1423	1472
1424	1473,1474
1425	-1
1426	1475
-1	1476
1427,1428	1477
1429	1478
1430	1479
1431	1480
1432	1481
1433	-1
1434	1482
-1	1483
1435	1484
1436	1485
1437	1486
1438	1487,1488
1439	1489,1490
1440	1491
1441	1492
1442	1493
1443	1494,1496
1444	1497
1445,1446	1498
1447	1499,1500
1448	-1
1449	1501
-1	1502
1450,1451	1503
1452	1504
1453,1454	1505
1455	1506,1507
1456	1508,1509
1457	1510
1458	-1
1459	1511
-1	1512
1460	1513
1461	1514,1515
1462,1463	1516
1464,1467	1517,1518
1468	1519
1469	1520,1521
1470	1522
1471	1523,1524
1472	1525
1473,1474	1526
1475	-1
1476	1527
-1	1528
1477	1529,1532
1478	1533,1535
1479	1536
1480	1537
1481	1538
1482	1539
1483	1540,1541
1484	1542,1547
1485,1486	1548,1549
1487	1550,1552
1488,1489	1553
1490	1554
1491	1555,1556
1492	1557
1493	-1
1494	1558
-1	1559
1495,1496	1560
1497	1561
1498	1562
1499	1563
1500	1564,1565
1501	1566
1502	1567,1568
1503	1569,1570
1504	-1
1505	1571
1506	1572,1573
1507,1508	1574
1509	1575,1576
1510	1577
1511	1578,1580
1512	1581,1582
1513	1583
1514,1515	1584
1516	1585,1586
1517,1518	1587,1589
1519	1590
1520	1591
1521	1592
1522	1593
1523	1594
1524	1595
1525	1596
1526,1527	1597
1528	-1
1529	1598
-1	1599
1530	1600
1531	1601
1532	1602
1533	1603,1604
1534	1605
1535	1606
1536	1607,1609
1537	1610,1611
1538	1612,1614
1539	-1
1540	1615
-1	1616
1541	1617
1542	1618
1543	1619,1621
1544	1622
1545,1546	1623
1547	1624,1625
1548	1626
1549	1627
1550	1628
1551	1629
1552	1630
1553	1631
1554	1632,1633
1555	1634
1556	1635
1557	-1
1558	1636
-1	1637
1559	1638
1560	1639
1561	1640
1562	1641
1563	1642,1644
1564,1565	1645
1566,1567	1646,1647
1568	1648
1569	1649,1650
1570	1651,1652
1571,1572	1653,1657
1573	1658
1574	1659
1575	1660
1576	1661
1577	1662
1578,1579	1663,1664
1580,1581	1665
1582	1666
1583	-1
1584	1667
-1	1668
1585	1669
1586	1670,1672
1587,1588	1673
1589	1674
1590,1591	1675
1592	1676
1593	1677
1594,1595	1678
1596	1679,1680
1597	1681
1598	-1
1599	1682
-1	1683
1600	1684
1601	1685,1686
1602	1687
1603	1688
1604	1689,1690
1605	1691
1606,1607	1692
1608,1610	1693,1695
1611	1696,1698
1612	1699
1613	-1
1614	1700
-1	1701
1615,1619	1702
1620	1703
1621	1704,1705
1622,1623	1706,1708
1624	1709
1625	1710
1626	1711
1627	1712
1628	1713
1629	1714
1630,1631	1715
1632,1633	1716,1717
1634	1718
1635	1719
1636	1720
1637	1721
1638	1722
1639	1723,1724
1640	1725,1727
1641	1728,1729
1642	1730
1643	1731
1644	1732,1733
1645	1734
1646	1735,1737
1647	1738
1648	1739
1649	1740,1741
1650,1651	1742
1652	1743
1653	1744
1654	1745
1655	1746,1747
1656	1748,1751
1657,1658	1752
1659	-1
1660	1753
-1	1754
1661	1755
1662	1756
1663	1757
1664	1758
1665	1759
1666	1760
1667	1761
1668,1669	1762
1670	1763
1671,1672	1764
1673	1765
1674,1675	1766,1768
1676	1769,1770
1677	1771
1678	1772
1679	1773
1680	1774,1776
1681	1777
1682	-1
1683	1778
-1	1779
1684	1780
1685	1781
1686	1782,1783
1687	1784,1785
1688,1689	1786,1787
1690	1788
1691	1789
1692	1790,1791
1693	1792
1694	1793
1695	1794
1696,1698	1795
1699	1796
1700	1797,1798
1701	1799,1800
1702	1801
1703	1802
1704	1803
1705	1804
1706,1707	1805,1806
1708,1710	1807
1711,1712	1808
1713	1809
1714	1810
1715	1811
1716	1812
1717	1813
1718	1814
1719	1815
1720	1816
1721	1817
1722	1818
1723	1819
1724	1820,1821
1725	-1
1726	1822
-1	1823
1727	1824,1825
1728	1826
1729	1827
1730	1828,1829
1731	1830
1732	1831
1733	1832
1734	1833,1834
1735	1835
1736	1836,1837
1737	1838
1738	1839
1739	1840
1740	1841
1741	-1
1742	1842
-1	1843
1743	1844
1744	1845
1745	1846
1746	1847,1849
1747	1850
1748	1851
1749	1852,1853
1750	1854,1855
1751	1856
1752	-1
1753	1857
-1	1858
1754	1859
1755	1860,1861
1756	1862
1757	1863,1864
1758	1865
1759	1866
1760	1867
1761	1868
1762	1869,1870
1763,1764	1871,1872
1765,1766	1873
1767	1874
1768	1875,1876
1769	1877,1880
1770	1881
1771	1882,1885
1772	1886
1773	1887
1774	-1
1775	1888
-1	1889
1776	1890
1777,1779	1891,1892
1780	-1
1781	1893
-1	1894
1782,1784	1895
1785	1896,1897
1786	1898
1787	1899,1900
1788	1901
1789	1902
1790,1791	1903
1792	1904
1793	1905,1906
1794	1907
1795	1908
1796	-1
1797	1909
-1	1910
1798,1799	1911
1800	1912
1801,1802	1913
1803	1914
1804	1915
1805	-1
1806	1916
-1	1917
1807,1808	1918
1809	1919
1810	1920
1811	1921,1923
1812	1924
1813	1925
1814,1815	1926
1816	1927
1817	1928
1818	-1
1819	1929
-1	1930
1820,1821	1931,1932
1822,1823	1933
1824	1934,1935
1825	1936
1826	-1
1827	1937
-1	1938
1828	1939
1829,1830	1940
1831	1941
1832	1942,1943
1833	-1
1834	1944
-1	1945
1835	1946,1947
1836,1837	1948
1838	1949
1839	1950
1840	1951
1841	1952
1842	1953,1954
1843	1955
1844	1956
1845,1846	1957
1847,1849	1958
1850	1959
1851	-1
1852	1960
-1	1961
1853	1962
1854,1856	1963
1857	1964
1858	1965
1859	1966,1967
1860	1968
1861	1969,1970
1862	1971
1863	1972
1864	1973
1865	1974
1866	1975
1867	1976
1868	1977
1869	-1
1870	1978
-1	1979
1871	1980
1872	1981
1873	1982,1983
1874,1875	1984
1876	1985
-1	1986
1877	1987
1878	1988
1879	1989
1880	1990
1881	1991
1882	1992
1883	1993
1884	1994
1885	-1
1886	1995
-1	1996
1887	1997
1888,1889	1998
1890	1999
1891	2000
1892	2001
1893,1894	2002
1895,1896	2003
1897	2004
1898	2005
1899	2006
1900	2007,2008
1901	2009,2010
1902,1903	2011
1904	2012,2013
1905	2014
1906	2015
1907	2016,2017
1908	2018,2019
1909	2020,2023
1910	2024,2031
1911	2032,2034
1912	2035
1913	2036
1914	2037,2038
1915	2039,2040
1916	2041
1917	2042,2044
1918	2045,2046
1919	2047
1920	2048
1921	2049,2051
1922	2052
1923	2053
1924,1925	2054
1926	2055
1927,1928	2056
1929	2057
1930	2058,2059
1931	-1
1932	2060
-1	2061
1933	2062
1934,1935	2063
1936	2064
1937	2065,2066
1938	2067
1939	2068
1940	2069
1941	2070
1942	2071
1943	2072,2073
1944	2074
1945,1946	2075,2076
1947	2077
1948	2078,2079
1949	2080
1950	2081
1951	2082
1952	2083
1953	2084
1954	2085,2086
1955	2087
1956	2088
1957	2089
1958	2090
1959	2091
1960	2092
1961	2093,2094
1962	2095
1963	2096,2098
1964	2099
1965,1966	2100
1967	2101
1968	-1
1969	2102
-1	2103
1970	-1
1971,1972	2104,2105
1973	2106
1974	2107
-1	2108
1975	2109
1976	2110,2111
1977	2112,2114
1978,1979	2115
1980,1981	2116
1982	2117
1983	-1
-1	2118
1984	2119
1985	-1
1986	2120
-1	2121
1987	2122
1988	2123
1989	2124
1990	2125,2126
1991	-1
1992	2127
-1	2128
1993	2129,2131
1994	2132
1995	2133
1996	2134,2135
1997	2136,2138
1998	2139,2140
1999	2141
2000	2142
2001	2143,2145
2002	2146,2147
2003	2148
2004	2149
2005,2007	2150
2008	-1
2009	2151
-1	2152
2010	2153,2154
2011	2155,2156
2012	2157
2013	2158,2159
2014	-1
2015	2160
-1	2161
2016,2017	2162
2018	2163
2019,2021	2164,2165
2022	2166,2167
2023	2168
2024	2169
2025	2170
2026	2171
2027	2172
2028	2173
2029,2030	2174,2175
2031	2176
2032	2177
2033,2034	2178,2179
2035	2180
2036	2181
2037	2182
2038	2183
2039	2184
2040	-1
2041	2185
2042	2186
2043	2187
2044	2188
2045	2189
2046	2190
2047	2191
2048,2050	2192,2194
2051	2195,2196
2052	2197
2053	2198,2200
2054,2057	2201
2058	2202,2203
2059	2204
2060	2205
2061	-1
2062	2206
-1	2207
2063	2208,2211
2064	2212
2065	2213,2215
2066	2216,2219
2067	2220
2068	2221,2222
2069	2223,2226
2070	2227
2071	2228,2229
2072	2230
2073	2231,2232
2074	2233,2234
2075	2235
2076	-1
2077	2236
-1	2237
2078,2079	2238
2080	2239
2081	2240
2082	2241,2242
2083,2084	2243,2244
2085,2086	2245
2087	2246,2247
2088	2248
2089	2249
2090	2250
2091	-1
2092	2251
-1	2252
2093	2253
2094	2254
2095	2255
2096	2256
-1	2257
2097,2098	2258
2099	2259
2100	2260,2263
2101	2264
2102	2265
2103	2266
2104	2267,2269
2105	2270
2106	2271,2272
2107	2273
2108	2274
2109	2275
-1	2276
2110	2277
2111	-1
2112,2113	2278
2114	2279
2115	2280
2116	2281
2117	2282
2118	2283
2119	2284,2285
2120	2286,2287
2121	2288
2122	2289
2123,2124	2290
2125	2291
2126	2292,2293
2127	2294
2128	2295,2297
2129	2298
2130	2299,2300
2131	2301,2302
2132,2133	2303
2134,2135	2304,2305
2136,2137	2306
2138	2307
-1	2308
2139	2309
2140	2310,2311
2141	2312
2142	2313,2314
2143	2315
2144	2316
2145	2317,2319
2146,2147	2320
2148	2321,2322
2149	2323
-1	2324
2150	2325,2326
2151	2327
2152,2153	2328
2154	2329,2330
2155	2331,2332
2156	2333
2157	2334,2335
2158	2336
2159	-1
2160	2337
-1	2338
2161	2339
2162	2340
2163	2341
2164	2342,2343
2165	2344
2166	2345
2167,2169	2346,2347
2170	2348,2349
2171	2350,2351
2172	2352
2173	2353,2354
2174	2355
2175,2176	2356
2177	2357
2178	2358
2179	2359,2360
2180	2361
2181	2362
2182	2363
2183	2364,2365
2184	2366,2367
2185	2368
2186	2369,2370
2187	2371
2188,2189	2372
2190	2373
2191	2374,2375
2192	2376
2193,2194	2377
2195	2378
2196,2197	2379
2198	2380
2199	2381
2200	2382
2201	2383,2385
2202	2386
2203	2387
2204	2388
2205,2206	2389
2207	2390
2208,2209	2391
2210	2392
2211	2393
2212	2394,2395
2213	2396,2397
2214	2398
2215	2399
2216	2400
2217,2218	2401,2403
2219	2404
2220	2405
2221	2406
2222	2407,2408
2223	2409
2224	2410
2225	2411
2226	2412
2227	2413
2228	2414
2229	2415
2230	2416,2417
2231	2418
2232	2419
2233,2235	2420
2236	2421
2237	2422,2423
2238	2424,2427
2239	2428
2240	2429,2430
2241	2431
2242	2432,2435
2243	2436
2244	2437
2245	-1
2246	2438
-1	2439
2247	2440
2248	2441
2249	2442,2444
2250	2445
2251	2446
2252,2253	2447
2254	2448,2449
2255	2450
2256	2451
2257	2452,2453
2258	2454,2455
2259	2456
2260,2261	2457
2262,2263	2458
2264	2459,2460
2265	2461
2266	2462
2267	2463
2268	2464
2269	2465,2466
2270	2467
2271	2468
2272	2469,2471
2273	2472
2274	2473
2275	2474
2276	2475
2277	2476,2478
2278	2479
2279	2480,2481
2280	2482
2281	2483
2282,2283	2484
2284	2485,2486
2285,2287	2487
2288	2488
2289	2489
2290	2490
2291	2491
2292	2492,2493
2293	2494,2495
2294	2496
2295	2497,2498
2296	2499
2297	2500
2298,2299	2501
2300	2502,2503
2301	2504
2302	2505
2303	2506,2507
2304,2305	2508
2306	2509
2307	2510
2308	2511,2513
2309	2514,2515
2310	2516,2517
2311	2518
2312	-1
-1	2519
2313	2520
2314	-1
2315	-1
-1	2521
-1	2522
-1	2523
-1	2524
2316	2525,2526
2317	2527
2318	2528
-1	2529
2319	2530
2320	-1
2321	-1
2322	2531
2323,2324	2532
2325	2533
2326	2534
2327	-1
2328	-1
2329	-1
-1	2535
-1	2536
2330	2537
2331	2538
2332	2539
2333	2540,2541
2334	-1
2335	2542
-1	2543
2336	2544
2337	2545
2338	2546
2339	2547
2340	2548
2341	2549
2342	2550
2343	2551,2552
2344,2345	2553,2554
2346	2555
2347	2556,2559
2348	2560
2349	2561,2562
2350	2563
2351	2564
2352,2353	2565
2354	2566
2355	2567
2356	2568
2357	2569,2570
2358	2571
2359	2572
2360	-1
2361	2573
-1	2574
2362,2363	2575
2364	2576
2365	2577
2366	2578
2367	2579
2368,2369	2580
2370,2371	2581,2582
2372	2583,2584
2373	2585
2374	2586
2375	2587
2376	2588
2377	2589
2378,2379	2590,2595
2380	2596
2381	2597
2382,2383	2598
2384,2385	2599
2386	2600
2387	2601
2388	2602
2389	2603
2390,2391	2604,2606
2392	2607,2608
2393	2609
2394	-1
2395	2610
-1	2611
2396	2612
2397,2398	2613
2399	2614,2616
2400	2617,2618
2401	2619
2402	2620,2621
2403	2622,2623
2404	2624
2405	2625
2406,2407	2626,2627
2408	2628,2629
2409	2630,2631
2410	2632,2634
2411,2412	2635
2413	2636,2637
2414	2638
2415	-1
2416	2639
-1	2640
2417,2418	2641
2419	2642
2420	2643
2421	2644,2646
2422	2647,2650
2423	2651,2652
2424,2425	2653
2426,2427	2654,2656
2428	2657
2429,2430	2658,2659
2431	2660
2432	2661,2663
2433	2664,2665
2434	2666
2435	2667
2436	2668,2670
2437	2671
2438	2672
2439	2673,2674
2440	2675
2441	2676
2442,2443	2677
2444	-1
2445	2678
-1	2679
2446	2680
2447	2681
2448	2682
2449	2683,2685
2450	2686
