Praefatio.	Preface.
Et uidi medicum alium, qui accipiebat stipem apud quendam Ducum terrae nostrae propter medicinam: et accidit eunucho nigro, qui erat apud ipsum, fractura in crure eius prope calcaneum: et properauit medicus cum ignorantia sua, et strinxit fracturam super uulnus cum puluinaribus, et astellis strictura forti, et non dimisit uulneri expirationem.	And I have seen another physician, who received a stipe from a certain Duke of our land for medicine: and it happened to an eunuch black man, who was near the heel of his wrist, and he broke: and the physician, not knowing his own ignorance, struck the fracture with his thumb over the ulna with pulsars, and strong bows, and did not release the wound's expiration.
Deinde absoluit eum secundum desyderia sua.	Then he released him according to his desire.
Postea dimisit eum diebus aliquot, et praecepit ei, ne solueret ligamentum: et stetit sic donec apostematum est crus eius, et ipsius pes, et peruenit ad perditionem.	Later he released him for days, and warned him not to loosen the bandage: and he stood thus until the abscess of his foot was out, and his own leg, and he called for death.
Vocatus sum ergo ad eum: et properaui ad soluendum ligamentum: et consecuta est tranquillitas, et euasit a doloribus suis.	I am called to him: and I came to loosen the bandage: and peace followed, and he was freed from his pains.
Verumtamen corruptio iam confirmata erat in membro: et non potui refraenare ipsam.	Indeed, corruption had already been confirmed in the member and I could not halt it.
Pon ergo cessauit corruptio perambulare in membro, donec periit.	When corruption ceased to walk in the member, it has now perished.
Et uidi medicum alium, qui perforauit apostema cancerosum: et ulceratum est post dies, donec magnificata est malicia eius cum domino ipsius.	And I saw another physician who had pierced an epidermoid cancer: the ulcer has worsened over days until his malice was fully revealed to the lord of it.
Quod est, quia quando est cancer purus ex humore melancholico, tunc non oportet ut perueniatur ad eum cum ferro omnino, nisi sit in membro quod toleret, ut abscindatur totum eius.	What this means is that when the cancer is pure from the melancholic fluid, it does not need to be treated with iron at all, unless it is in a member that can tolerate it, so that the entirety of it can be amputated.
Et propter illud o Filii, necesse est uobis, ut sciatis, quod operatio cum manu diuiditur in duas diuisiones: scilicet, operationem cui associatur salus: et operationem, cum qua est periculum in pluribus dispositionibus.	And therefore, O Son, it is necessary for you to know that the operation is divided into two divisions: namely, the operation associated with safety, and the operation with which there is danger in many arrangements.
Et ego iam excitaui in omni loco huius libri, in quo uenit operatio, in qua est terror et timor.	And I have already stirred up the entirety of this book, in which the operation comes where there is terror and fear.
Quare necesse est uobis, ut caueatis illud, et dimitatis ipsum: ut non inueniant stolidi uiam ad loquendum, et dehonestandum.	Therefore, it is necessary for you to guard against this, and let it go: so that foolish people may not find it to speak, and to dishonor.
Accipite ergo mensuram cum sollicitudine et protectione, et infirmos uestros cum facilitate et firmitudine, et utimini uia meliore perducente gratia Dei ad salutem et successionem laudabilem: et dimittite aegritudines terribiles difficilis sanationis: et tollite animas uestras ab eo quod facit uos timere, ut ingrediatur super uos haesitatio in fide uestra et commodo uestro.	Therefore, take the measure with anxiety and protection, and your weakness with ease and firmness, and use it as a better means of salvation and praiseworthy succession by the grace of God: and let go of difficult-to-heal terrifying afflictions, and remove your spirits from that which makes you fear, so that it may come upon you a doubt in your faith and comfort.
Est enim magis remanens ad gloriam uestram, et sublimius in mundo isto, et postremo ad quantitates uestras.	For it is more remaining for your glory, and sublime in this world, and finally for your quantities.
Galenus enim iam dixit in quibusdam suis admonitionibus.	Galen has already said in some of his admonitions.
Non medicetis aegritudinem malam: ne nominemini medici mali.	Do not treat illness with evil: do not call physicians bad.
Iam autem diuisi hunc Tractatum secundum tria Capitula. ¶	However, this treatise is divided into three chapters.
Capitulum primum.	Chapter first.
De Cauterio cum igne, et Cauterio cum medicina acuta, capitulatum, et ordinatum a capite usque ad pedes, et formis instrumentorum, et ferramentis Cauterii: et omni quod necessarium est in operatione. ¶	Chapter on cauterization with fire and sharp-edged medicine, divided into sections from the head to the feet, and descriptions of the tools and instruments of cauterization, and all that is necessary for the operation.
Capitulum secundum.	Chapter second.
De sectione et perforatione, phlebotomia et uentosis, et uulneribus: et extractione sagittarum, et similibus illius: et totum capitulatum, ordinatum formis instrumentorum. ¶	Chapter on sections and piercings, bloodletting and venting, and wounds: and the removal of arrows and similar, and all the chapter is divided into forms of instruments.
Capitulum tertium.	Chapter third.
De restauratione, et dislocatione, et curatione torsionis, et similibus illius: capitulatum, ordinatum a capite usque ad pedes, et formis instrumentorum.	Chapter on restoration, and dislocation, and curing of twisting, and similar: the chapter is divided from the head to the feet, and descriptions of the tools and instruments.
Soli Deo Gloria.	Glory to God alone.
Liber Chirurgici Albucasis.	The Surgical Book of Albucasis.
Pars I.	Part I.
¶ De Iuuamento, et Nocumento Cauterii: et quibus complexionibus conueniat, et quo tempore: et si cum ferro, uel auro.	On the use of cauterization and its effects, and which complexions are suitable, and at what time, and if with iron or gold.
Caput I.	Chapter I.
Sed Ante Quidem Quam rememorer operationis cum eo, oportet ut dicam qualitatem Iuuamentorum eius, et Nocumentorum ipsius: et in qua complexione exhibeatur.	However, before that, it is necessary to say about the quality of the wounds and the effects of cauterization of his own: and in which complexion it will be shown.
Dico ergo, quod sermo de qualitate iuuamenti Cauterii, et nocumenti eius, est sermo prolixus, et subtilis, scientia, et secretum occultum.	I say that the speech about the quality of cauterization and its effects is a long and subtle one, knowledge, and a secret and hidden science.
Etiam locuta fuit in eo multitudo sapientum, et dissenserunt in eo: et mihi quidem sufficit parum ex sermonibus eorum, timens prolongationem.	Even many wise men have spoken about it, and they have disputed about it, and for me it is enough a little from their words, fearing the extension.
Dico ergo, quod Cauterium confert uniuersaliter omni complexioni, quae est cum materia, et absque materia: excaeptis duabus complexionibus, quae sunt complexio calida absque materia, et complexio sicca absque materia.	I say that cauterization is effective against all wounds, whether with matter or without matter, except for two wounds: the hot wound without matter and the dry wound without matter.
In complexione autem calida et sicca cum materia dissenserunt.	However, in the hot and dry wound with matter, they differ.
Quidam enim dixerunt, quod Cauterium iuuatiuum est in ea.	Some have said that cauterization is in the hot and dry wound with matter.
Et dixerunt alii contrarium illius, scilicet quod Cauterium non est conueniens in aegritudine, quae est ex caliditate et siccitate: quoniam natura ignis est caliditas: et inconueniens est, ut sanetur ex agritudine calida et sicca, cum calido et sicco.	However, others have said that cauterization is not suitable for the disease which is from heat and dryness, because the nature of fire is heat: and it is unsuitable to heal from a hot and dry disease with heat and dryness.
Et dixit ille qui dicit contrarium illius: quod per Cauterium fit iuuamentum in omni aegritudine calida et sicca, quae accidit in corporibus hominum: quoniam quando tu comparas corpus hominis, et humiditates eius, ad complexionem ignis, inuenis corpus hominis frigidum.	And he who says the opposite has said that by cauterization a wound is made in all hot and dry disease that occurs in the bodies of humans: for when you compare the body of a man and its humors to the fire, you will find the body of a man cold.
Et ego quidem dico per sermonem eius: quia ex perimentum iam detexit mihi illud aliquotiens.	I myself say by his words: because I have already experienced this by experiment.
Verumtamen non oportet, ut ueniat super illud, nisi qui iam probatus est, et exercitatus in capitulo Cauterii exercitio ultimo, et cognouit diuersitatem complexionum hominum, et dispositionem aegritudinum in se ipsis, et caussas earum, et accidentia ipsarum, et spacium temporis earum.	Nevertheless, it does not belong for him to come upon that, unless he who has already proved it, and has been exercised in the chapter of cauterization, and has known the diversity of human complexions, and the disposition of diseases in themselves, and their causes, and accidents, and the space of time of theirs.
Ex reliquis autem complexionibus non est super uos timor: et praecipue in aegritudinibus frigidis et humidis.	However, there is no fear from the rest of the complexions: and especially in cold and humid diseases.
Iam enim conuenerunt omnes medici super eas: et non dissenserunt in iuuamento cum Cauterio in eis.	For all physicians have come to them, and they have not differed in the wound with cauterization in them.
Et scitote filii, quod ex secreto curationis per Cauterium cum igne, et bonitate eius super Cauterium cum medicina comburente est: quoniam ignis est simplex, cuius actio non peruenit, nisi ad membrum quod cauterisatur: et non nocet membro alio coniuncto cum eo, nisi nocumento paruo.	And you know, O sons, that by the secret of the curing with Cauterization with fire, and the goodness of it over the medicine burning with Cauterization is: for fire is simple, whose action does not affect anything except to the member which is cauterized, and does not hurt another member connected with it, unless it hurts a little.
Medicinae uero comburentis actio peruenit ad illud quod elongatur ex membris: et fortasse facit accidere in membro aegritudinem difficilis sanationis, et fortasse interficit.	The action of burning surgeons in medicine is directed towards that which is extended from the limbs: and perhaps it causes difficulty in the treatment of difficult disease in a member, and perhaps it kills.
Ignis autem propter subtilitatem suam et bonitatem substantiae suae, non facit illud, nisi superfluat.	However, fire, because of its own subtlety and the goodness of its substance, does not do this unless it is superfluous.
Iam uero innotuit nobis illud per experimentum, propter longitudinem seruitutis et studii cum arte, et stationem super ueritatem rerum: et propter illud excusor a longitudine sermonis.	Indeed, we have learned this by experiment, because of the length of the servitude and study with the art, and the station above the truth of things: and for that reason I excuse the length of the speech.
Et si non esset, quia non licet huic libro meo, afferrem uobis secretum occultum in igne, et qualitatem operationis eius in corporibus expulsionis suae, qua expellit aegritudines sermone philosophico demonstratiuo, qui acueretur a mentibus uestris.	And if there were not, because it is not allowed for this book of mine to bring you the secret, hidden in fire, and the quality of its operation in bodies, by which it expels diseases that are demonstrated in the philosophical speech, which is disturbed by your minds.
Et scitote filii, quod ipsi dissentiunt in tempore, in quo conuenit fieri cauterium, et ponunt melius tempus ueris.	And do you know, sons, that you yourself dissent in the time when it is fitting to make the cauterization, and you set a better time for the lesson.
Et ego dico, quod cauterium conuenit in omni tempore: propterea, quod nocumentum accidens propter tempus submergitur in iuuamento, quod attrahitur cum cauterio.	And I say that cauterization is fitting in every time, because the harm done by the time is swallowed up in the wound, which is attracted by the cauterization.
Et praecipue si cauterium est propter dolores ex doloribus necessariis, fortibus, festinis, qui non tolerant tarditatem: propterea quod timetur ex eis, quod accidat malicia quae est maior, quam paruum nocumentum intrans propter tempus.	And above all, if the cauterization is made for necessary pains, which are hard, urgent, which do not endure delay: for that reason, because it is feared that a greater evil may happen than the small harm that is done by the time.
Et non cadat in mentibus uestris o filii illud, quod non extimant, nisi uulgus et stolidi medici, scilicet quod illi aegritudini quae sanatur per cauterium, non est reditio semper: et ponunt illud consequens, et res non est sicut putant: propterea quod cauterium non est, nisi loco medicinae, quae alterat complexionem, et exiccat humiditates quae sunt caussae, quare accidunt dolores.	And it will not fall into your sons' minds that this is not true, unless they are foolish and stupid physicians, namely that the diseases which are cured by cauterization are not always a return: and they set this as a consequence, and the thing is not as they think: for cauterization is not but in the place of medicine, which alters the complexion, and dries up the humors which are causes of the pains, therefore the pains happen.
Verumtamen cauterium superfluit super medicinam per uelocitatem ualetudinis suae, et uirtutem suae operationis, et uehementiam dominii sui: et possibile est, ut redeat aegritudo hora aliqua temporis secundum complexionem infirmi, et locationem aegritudinis suae, et uirtutem eius: et quod praeparatur in corpore eius ex aggregatione superfluitatum in eo: et quod peruenit ad ipsum in acquisitione sua ex cibis, et similibus illis ex caussis, nisi fit aegritudo, in qua administratur cauterium.	Indeed, cauterization benefits the patient's health, its own virtue, and the vigor of his dominion. It is possible that the illness leaves for a certain period of time according to the complexion of the weak, and the location of the patient's illness, and the virtue of his illness. And that it is prepared in the body of him from the aggregation of superfluities in him. And that it is sated with it in its acquisition from foods, and similar ones from like causes, unless an illness occurs, in which the cauterization is administered.
Aegritudo subtilis in membro paucarum superfluitatum, et humiditatum, sicut cauterium dentis, propter dolorem, et similia illi, possibile est enim, ut non redeat in eo ille dolor.	A subtle illness in the member of a few superfluities and moistures, like the cauterization of teeth, for pain, and such like, is possible that it does not remain in that pain.
Sed illud fit in paucis.	But that happens in few.
At uero sermo uulgi iterum, quod cauterium est postremum medicinae, est sermo rectus: non ad illud quod ipsi intendunt in illo: quoniam ipsi credunt, quod non est curatio quae conferat cum medicina, neque cum alio post occasum cauterii.	But that speech is a true saying: not to what they intend in it: for they believe that there is no cure which confers with the medicine, nor with another after the occasion of the cauterization.
Res autem est econtrario illius, et intentio, quod cauterium est postremum medicinae, non est, nisi quod quando nos administramus modos curationis in aliqua aegritudinum, et non conferunt illae medicinae: deinde administramus in fine rei cauterium, et confert: tunc inde cadit, quod cauterium est postremum mediciuae, non secundum intentionem quam intelligunt uulgus et multistolidorum medicorum.	But the case is opposite to that, and the intention, that cauterization is the last of the medicines, is not, unless when we administer modes of cure in some illnesses, and they do not conform to the medicine: then we administer the cauterization at the end of the disease, and it conforms: then it falls out that cauterization is the last of the medicines, not according to the intention which wise and experienced physicians understand.
Antiqui autem dixerunt, quod cauterium cum auro est melius, quam cauterium cum ferro: et non dixerunt illud, nisi propter aequalitatem auri, et sublimitatem substantiae suae: et dixerunt, quod non facit pus locus cauterii.	But the ancients said that cauterization with gold is better than with iron: and they did not say this except for the equality of gold, and the sublimity of its own substance: and they said that it does not make a pus in the place of the cauterization.
Verum non est illud absolute: quoniam ego iam probaui illud, et inueni, quod ipsum non facit illud in quibusdam corporibus absque aliis.	Indeed, that is not entirely true: for I have already proven that, and found that it does not make that in certain bodies without others.
Et cauterium cum ipso est bonum, et melius quam cum ferro, sicut dixerunt.	And cauterization, when used alone, is good, and better than when iron is used, as they say.
Verumtamen quando tu ignis cauterium in igne ex auro, non declaratur tibi, quando ignitur secundum quantitatem quam uis, propter rubedinem auri: et quando properat ad ipsum frigus, et si addis super ipsum ignitionem, liquescit in igne, et uertitur in laminas.	However, when you use fire for cauterization on gold, it is not declared to you when it is heated according to the amount you wish, because of the redness of the gold: and when it approaches the cold, and if you add more heat to it, it melts in the fire and turns into layers.
Quare cadit artifex ex illo in occupationem: et propter illud fit Cauterium cum ferro apud nos uelocius et propinquius, ex rectitudine ad operationem.	Therefore, the artisan falls away from that occupation: and therefore cauterization is made with iron among us, more easily and nearer, due to the straightness to the operation.
Et ego quidem iam ordinaui hoc Capitulum in Cauterio, secundum capitula: et ordinaui ea a capite usque ad pedes: ut alleuient quaerenti illud quod uult ex eo.	And I have indeed ordered this chapter on cauterization, according to the chapter: and I have ordered them from the head down to the feet: so that they may be sought by those who wish to find out what is in it.
¶ De modo cauterizandi Caput in commissura coronali.	¶ About the method of cauterizing the head in a circular cut.
Caput II.	Head 2.
Confert hic cauterizatio ad dominium humiditatis et frigiditatis super cerebrum: quae duae sunt caussae sodae, et multitudinis fluxus humorum ex capite ad partes oculorum et aurium, et multitudinis somni, et doloris dentium, et doloris gutturis: et uniuersaliter omnis aegritudinis, quae accidit ex frigiditate, sicut paralisis, et sodae, epilepsiae, et apoplexiae, et similia illis ex aegritudinibus.	This cauterization is applied to the mastery of moisture and coldness over the head: which are two causes of salt, and the multitude of fluids from the head to the parts of the eyes and ears, and the multitude of dreams, and pain of teeth, and pain of the throat: and generally all kinds of disease that happen from coldness, such as paralysis, and salt, epilepsy, and apoplexy, and similar ones from those diseases.
Modus cauterizationis est, ut praecipias infirmo: ut euacuetur in primis cum medicina solutiua mundificante caput tribus noctibus, aut quatuor, secundum quod exigit uirtus infirmi, et eius aetas, et consuetudo eius.	The method of cauterization is to apply it to the weak: so that it may be emptied in the beginning with the dissolved medicine of the head three or four nights, according to the strength of the infirm, and their age, and their habit.
Deinde praecipe ei, ut radi faciat caput suum cum nouacula.	Then he commanded him to shave his head with a razor.
Deinde fac eum sedere inter manus tuas quadratum, ita quod iam posuit manus suas super pectus suum.	Then make him sit down between your hands, squarely, so that he has already placed his own hands on his chest.
Deinde pone radicem palmae tuae super radicem nasi sui inter oculos suos.	Then place the palm of your hand over his nose, between his eyes.
Vbicumque ergo peruenerit digitus tuus medius, signa locum illum cum incausto.	Therefore, if the middle finger of your hand touches it, mark the place with a sharp point.
Deinde igni Cauterium Oliuare: cuius haec est forma.	Then heat the olive-oil cauterization: whose form this is.
Deinde pone ipsum super locum signatum cum incausto, descensione, qua constringatur manus tua paulatim, et tu reuolues ipsum.	Then place it directly on the marked place with a sharp point, gradually drawing your hand together, and you will roll it over.
Deinde leua manum tuam uelociter, et aspicias locum.	Then quickly pull back your hand, and look at the place.
Quod si uides iam detegi ex osse quantitatem capitis alkiel, aut quantitatem zeuherbi, tunc eleua manum tuam.	If you see already that you can cut off the amount of the skull or the amount of the bone, then pull back your hand.
Et si non, itera manum tuam ferro ipso, aut cum alio ab ipso si infrigidatur: donec uideantur ossa, quae dixi tibi.	And if not, repeat your hand with iron itself, or with another that is frozen, until the bones that I told you about are seen.
Deinde sume aliquid ex sale, et solue illud in aqua, et imbibe in ipso cotum, et pone super locum: et dimitte ipsum tribus diebus.	Then take something from the salt, dissolve it in water, drink it yourself, and place it on the spot, and leave it there for three days.
Deinde pone super ipsum cotum imbibitum in butyro, et dimitte illum super locum, donec destruatur eschara ignis.	Then place the buttermilk drunk on top of it over the place, and leave it there until the scar burns out with fire.
Deinde cura illud cum unguento tetrapharmacon, usquequo sanetur.	Then care for it with Tetrapharmacons ointment, until it is cured.
Iam dixerunt, quod quanto uulnus plus remanet apertum, emittit pus: quare est melius et magis iuuatiuum.	Now they have said that as more of the gash remains open, pus is released: therefore it is better and more inflamed.
Et dixerunt quidam eorum, ut cauterizetur cutis usque ad os: et teneatur Cauterium, donec aduratur quiddam spissitudinis ossis.	And some of them said that it should be cauterized to the bone, and hold the cauterization until it becomes thick with some density of bones.
Deinde radatur post illud quod adustum est ex osse, deinde curetur.	Then it is shaved after that which has been made thick from the bone, and then it is cured.
Et dicunt alii, quod oportet ut cum cauterio perueniatur ad ultimum, donec imprimat in os impressionem for tem, ita quod cadat os, quod fit sicut forma kirate: aut instrumentum quod mulieres ponunt infuso alphabeti parui: et extimant, quod exspirantur ex hoc loco uapores capitis, et dimittatur uulnus apertum tempore longo.	When others say that it is necessary to cauterize up to the end, so that an impression of the iron is made on the lip, in such a way that the lip falls off, as if it were a bone: or when women use an instrument infused with certain alphabets, they think that vapors arise from this place of the head, and the gum becomes loose for a long time.
Deinde curetur, donec consolidetur.	Then it is treated, until it is solidified.
Mihi autem non uidentur hae duae species Cauterii omnino nisi in quibusdam hominibus secundum uiam timoris.	I do not recognize these two kinds of cauterization at all, except in some men according to their fear.
Et dimittere ipsum, apud me est melius cum salute ipsius.	And to let it go, in my opinion, is better with the health of the patient.
Debilitatur enim caput ex solutione continuitatis ipsius naturalis: sicut testificati sumus in reliquis membris: et praecipue quando caput infirmi debile est natura: et species quidem Cauterii prima est magis salua et melior apud me, et ea utor: operare ergo cum ea in salute.	The head weakens from the solution of its own continuous nature, as we have testified in other parts of the body: and especially when the head is feeble and weak in nature: and the first kind of cauterization is indeed safer and better with me, and I use it: therefore, to operate with this in health.
¶ De modo cauterizandi capitis in dolore totius capitis.	¶ About the mode of cauterizing the head in the pain of the whole head.
Caput III.	¶ The Head (III).
Quando in toto Capite accidit dolor chronicus: et prolongatur illud in infirmo, et utitur hyeris, et cochiis, et caputpurgiis, et oleis, et empleumatis.	When there is a chronic pain throughout the head, and it lasts in the feeble, and uses leeches, and needles, and head pills, and oils, and plasters:
Et praecipue si iam cauterizatum est cauterio uno, quod narrauimus, et non confert ei aliquid ex illis: tunc considera.	And especially if it has already been cauterized with the iron we have mentioned, and nothing benefits it from these: then consider.
Nam si caput infirmi est fortis creationis natura, et non est debile, et inuenit frigus uehemens: tunc cauteriza cum cauterio alio sub illo parum.	For if the head is weak from a strong nature of creation, and it is not feeble, and it finds cold weather: then cauterize with another iron less than that.
Deinde cauteriza ipsum super omne cornu capitis sui cauterio, do nec pertranseat cutis, et discooperiatur ex osse quantitas, quam narrauimus.	Then cauterize it over the whole of its own head with the iron, and do not pierce the skin, and do not cut through the quantity of bone which we have mentioned.
Et cauteriza ipsum cauterio uno in occipitio capitis sui, in loco qui nominatur uas: et est locus in quo ponitur uentosa: et eleua matum tuam in hoc, et non discooperias os.	He should cauterize himself with a single burn on the back of his head, in the place known as the 'vagina'. This is the place where the wind is produced, and he should cut away the hair of his face, and not neglect the bone.
Infirmus enim inuenit propter illud dolorem uehementem, et diuersum a dolore reliquorum cauteriorum capitis omnium.	For he is weak because of this painful grief, and it differs from the pain of other head cauteries.
Et ego dicam hoc Cauterium in loco suo: et oportet quod sit cauterium, quo cauterizantur cornua capitis, et occiput eius subtilius cauterio, quo cauterizatur medium capitis.	And I say this: and it is necessary that this be the cauterization in its place: and it should be the cauterization whereby the horns of the head are cauterized, and the back of his head with a softer cauterization, whereby the middle of the head is cauterized.
Et haec est forma eius.	And this is the form of him.
¶ De modo cauterizandi in hemicrania, tam cum medicina adustiua, quam cum ferro.	¶ About the method of cauterization in migraine, both when the medicine is inflamed and when it is made of iron.
Caput IIII.	Head IV.
Quando accidit in parte capitis dolor et soda, aut extenditur dolor usque ad oculum, et euacuatur cum medicinis mundificantibus caput, et administratur reliqua curatio, quam dixi in diuisionibus aegritudinum, et non confert illud totum: tunc cauterizatio in eo est secundum duos modos: aut cauterizatio cum medicina acuta comburente: aut cum ferro.	When pain and swelling occur in a part of the head, or it extends to the eye, and the face becomes moist with the application of medicines, and the rest of the treatment is given as I said in the divisions of illness, and it does not fit all of this: then the cauterization in him is of two kinds: either with hot medicine burning: or with iron.
Cauterium autem cum medicina acuta comburente, est, ut accipias dentem unum allii, et excortices ipsum, et abscindas extremitates eius ex duobus lateribus.	But when the cauterization is with hot medicine burning, it is like this: take a tooth from another person, and encircle it, and cut off the ends of its sides.
Deinde scinde locum doloris in tempore cum phlebotomo lato, donec fiat in eo locus sub cute, in quo dens capitur.	Then divide the place of pain when the phlebitis is wide, until there is a place under the skin where the tooth can be caught.
Intromitte ergo eum in ipso sub cute, donec occultetur: deinde stringe super ipsum cum puluillo constrictione decenti, et dimitte ipsum quantitate quindecim horarum deinde solue eum, et extrahe allium, et dimitteuulnus duobus diebus, aut tribus: postea pone super ipsum cotum submersum in butyro, donec locus efficiat pus: deinde cura ipsum cum unguento usquequo sanetur.	Then insert it into the same place under the skin until it is hidden: then tie it around with a suitable string, and release it after fifteen hours, then extract the tooth, and remove the almond, and leave it for two or three days, or four: then place a submerged belly over the place, until the place produces pus: then care for it with ointment until it is healed.
Et si uis fac illud cum quibusdam medicinis comburentibus, quas ego scripsi in tractatu duodecimo, de Medieinis adurentibus.	If you wish to perform this with certain drugs that I have written about in the twelfth book of the Medicine, which are used for the purpose of causing abortion.
Cauterizatio uero eius cum ferro, est secundum hunc modum.	Cauterization of it with iron is done in this way.
Igni Cauterium, cuius forma haec est.	The cauterization is made by fire, which has this form.
Et nominatur Clauilis: quoniam forma capitis eius est sicut forma claui, in quo est quiddam curuitatis, et in medio eius est quaedam eminentia parua.	And it is called the Claudian: for its head-form is like that of a claw, in which there is some curvature, and in the middle there is a small prominence.
Deinde pone ipsum super locum, et retine manum tuam: et tu reuolue ferrum paulatim cum uelocitate: et sit quantitas quae aduritur ex spissitudine cutis, sicut medietas eius.	Then place it directly on the spot and hold your hand there: and you will grind the iron with great violence, as much as is necessary from the thickness of the skin, just as the middle part of it.
Et eleua manum tuam, ut non aduratur arteria, quae est inferius, et accidat fluxus sanguinis.	And scrape your hand with it, so that the artery below is not burned and the flow of blood is prevented.
Deinde imbibe cotum in aqua salis, et pone super locum, et dimitte ipsum tribus diebus: deinde pone cotum cum butyro: postea cura cum unguento usquequo sanetur.	Then drink the poultice in salt water, and place it on the spot for three days, then place the poultice with honey, and afterwards care for it with ointment until it is cured.
Et si uis, cauteriza hanc hemicraniam cum extremitate cultellari secunda Cauterii.	And if you wish, you can cauterize this half-head with the second point of the cauterization.
Et caue ab incisione arteriae in hac hemicrania, non antiqua proprie.	And be careful not to cut the artery in this half-head, properly speaking.
¶ De modo cauteriezandi in hemicrania antiqua.	¶ In the method of cauterizing in an old half-head.
Caput V.	¶ Head 5.
Quando curas hemicraniam, cum eo quod diximus ex curatione praecedente, et quod diximus in diuisionibus aegritudinum, et non confert curatio: et uides ex aegritudine, quod non sufficit ei quod diximus ex cauterio primo cum medicina, aut cum cauterio cum igne, tunc oportet ut ignias Cauterium cultellare, donec albificetur postquam signas super locum doloris cum linea, cuius longitudo sit medietas digiti, aut quasi illud: et depone manum tuam uice una, et stringe eam donec incidas arteriam, et peruenias usque ad os.	When you are treating a half-head, with what I have said in the treatment preceding it, and with what I have said about divisions of diseases, and not with the cure: and you see from the disease that it is not enough for him that I have said with the first cauterization with medicine, or with cauterization with fire, then it is necessary to make the cauterization with the second point of the cauterization, until it becomes white after the signs on the spot of pain with the line, whose length is the middle of the digit, or as if this were: and place your hand on it, one by one, and tie it until you cut the artery, and peruse up to the mouth.
