Ayssi comensan las paraulas de Albucasim .	Thus begin the words of Albucasim.
E aprop le desliet segons los sieus desiriers, e aprop le relieg, e aprop le leyssec per alcus jorns e comandec que nos deslies le liament; e estec ayssi entro que la coyssa e·l pe foro apostematz, e pervenguet a perdicio.	And then the dislocation according to his desires, and then the rejoining, and then the letting it rest for several days, commanding us to loosen the bandage; and we stayed like this until the thigh and foot recovered, and proceeded to our detriment.
E yeu fuy apelat a lu, e aparelhegui a desliar le liament, e conseguida es tranquilitat e enayssi amermet de sas dolors.	And I was called to him, and prepared to dislodge the stone, and peace and attempt to alleviate his pains was achieved.
Mays empero ja corrupcio era confermada en le membre, per que no pogui refrenar aquela, e no cessec perambular la corrupcio en le membre entro que·l malaute peric.	But however, corruption was confirmed in the member, because I could not restrain that, and did not cease to walk the corruption in the member while the illness persisted.
E vi un autre metge le qual perforec un apostema cancros, e fo ulcerat aprop alscus dias, entro que foc magnificada la malicia de lu am lo senhor de lu.	And I saw another doctor who incised an oncotic abscess, and it became ulcerated over several days, during which the evil increased in it with the lord of it.
La qual causa es quar le cranc caut es pur de humor melencolic, lahoras no cove que pervengua a lu am ferr de tot, sino que sia an membre le qual suffertes que de tot fos hostat.	The cause is that the disease is purely of melancholic humor, and does not reach everywhere, but affects only the member that suffers from everything being hostile to it.
E per aquo, filhs, necessari es a vos que la operacio am ma sia devisada en dos devesios: so es en operacio a lu qual es associada salut, e en obra am la qual es perilh en las majors disposicios.	And for this reason, my children, it is necessary for you that the operation be devised in two divisions: one where the operation is associated with health, and another where the work is perilous in the major dispositions.
E yeu ja he exsitat aquo en tot loc de aquest libre en le qual venc opperacio en la qual es error e temor; per que necessari es a vos que guardetz aquo e layssetz aquel, per que les folhs no atrobo via a parlar e a vos desonestar.	And I have already existed here in all parts of this book where the operation is filled with error and fear; therefore, it is necessary for you to guard this and leave that, so that the leaves do not find a way to speak and deceive you.
E donc prenetz las vostras armas am sollicitut e am proteccio de Dieu , e les vostres malautes am falicitat e am fermetat.	And therefore take your weapons with diligence and protection of God, and your patients with felicity and firmness.
E usatz de la milhor via per la gracia de Dieu perdusent a salut e a lausabla successio, e laysatz las malautias terriblas de difficil sanacio, e ostatz las vostras armas de aquo que vos fa temer, per so que ysitatio en vostra fe e en le vostre nom no vos evasisca: quar mays es remanent a la vostra gloria, e pus aut en le mon e en derier a las vostras sanctitatz.	And use the best way by the grace of God seeking salvation and laudable success, and lay aside the terrible illnesses difficult to cure, and let your weapons be of what fears you, so that sitting in your faith and in your name you are not deceived: for more remains to your glory, and rather in this world and after in your sanctity.
Gualia ja diyssec en alcunas sieuas monicios:	Galia already has been dissected in some surgical texts:
“No mediquetz malautia mala, per so que mals metges no siatz nompnatz”.	Do not treat illness falsely, so that bad doctors will not be named.
E yeu ja he devesit aquest libre segontz tres capitols.	And you should now have dedicated this treatise according to three chapters.
Comensa la divisio del libre, e primier de la primieyra partida.	Begin the division of the treatise, and first of the first part.
Le primier capitol ordenat del cap entro·s pes, en las formas dels instrumentz e en les ferrementz dels cauteris, e de aquo que necessari es en la opperacio.	The first chapter ordered of the foot, concerning the forms of the instruments and the tools of the cautery, and what is necessary in the operation.
La divisio de la segonda partida.	The division of the second part.
Le segon capitol, de siccio e perforacio, e de ventosas, e de plaguas, e de extractio de sagetas e de semblantz ad aquelas, tot capitolat e ordenat de las formas dels instrumentz.	The second chapter, on drying and puncturing, and on cups, and on blisters, and on the extraction of arrows and similar things, all categorized and ordered by the forms of the instruments.
Divisio de la tersa partida.	The division of the third part.
Le tertz capitol, de restauracio e de dislocacio, e de curacio de torcio e de semblantz ad aquels; capitol ordenat del cap entro·s pes, e de las formas dels instrumentz.	The third chapter, on restoration and dislocation, and on the cure of sprains and similar conditions; a chapter ordered by the head between the feet, and by the forms of the instruments.
De cauteri am foc e am medicina aguda e rememoracio de la opperacio.	On the cautery with fire and with sharp medicine, and recall of the operation.
Am aquel comensa le tractat de tot le libre.	With that, the treatment of the entire book begins.
Cove que yeu digua la qualitat dels juvamentz de aquel cauteri e dels noccumentz de lu, e en qual compleccio sia prohibit cauteri.	Know what I will say about the quality of the coals of that cautery and its effects, and in which conditions the use of a cautery is prohibited.
Donc dic que·l sermo de la qualitat del juvament de cauteri e del noccument de lu es sermo lonc e prolixs, e subtil per sciensa, e secret amaguat; e ja de lu a parlat gran multitut de savis, e de lu se son desacordatz, et a mi abasta un petit dels sermons de lor, temen perlonguacio.	Therefore, I say that the discourse on the quality of the cautery coals and its effects is long and prolix, subtle by science, and hidden in secret; much has already been said about it by wise men, and they are divided in their opinions. It suffices me to touch on a little of their sermons, fearing length.
E donc dic que cauteri comfereys a tota compleccio universalment la qual es am materia o ses materia, exceptat dos compleccios, las quals son compleccios caudas ses materia .	And therefore say that a cautery is applied to all compositions universally which are of flesh or sinew, except two compositions, which are compositions of sinew.
En la compleccio cauda e secca am materia se desecordero; quar alcus dyssero que cauteri es juvatiu ad aquela, e les autres dyssero le contrari de aquel, que cauteri no es convenient en malautia la qual es per qualiditat e per siccitat, quar natura del foc es qualiditat e siccitat, e enconvenient es que malautia cauda e secca am aquo que es caut e sec sia sanada.	In the sinewy and dry composition, the flesh will desiccate; for some said that a cautery is beneficial for that, while others said the opposite, that a cautery is not appropriate in malaise which is due to quality and dryness, for the nature of fire is quality and dryness, and it is inappropriate that such malaise, being sinewy and dry, be healed by that which is cautery and dry.
E diysec aquel que ditz le contrari de aquel, que per cauteri es fayt juvament en tota malautia cauda e secca que ve en les cors dels homes, quar quan tu comparas le cors de home e las humiditatz de lu a la compleccio del foc, atrobas le cors de home freg.	And say that those who say the opposite, that by cautery one is cured in all sinewy and dry malaise that comes in men's bodies, for when you compare man's body and its humors to the composition of fire, you find man's body humid.
E yeu dic per le sermo de aquel, que esperiment aquo ja a mi alscunas vetz a descubert.	And I say according to the saying of that, which I have already experienced many times myself.
Mays empero no cove que vengua sobre aquo aquel que ja es exproat e excersitat en le capitol de cauteri per derier exercici, e a conogut la diversitat de la compleccio dels homes e la disposicio de las malautias en lor meteyssas, e las causas de aquelas, e·ls accidentz de lor, e l’espasi del temps de aquelas.	But I do not consider that it comes to those who have been extensively trained in the Capitol of Cauterization by long practice, and who know the diversity of human composition and the disposition of maladies in their varieties, and the causes of those, and the accidents related to them, as well as the duration of those.
Mays en las autras compleccios, no es sobre vos temor, e majorment en las malautias fregas e humidas, quar ja totz les metges se son acordatz sobre aquels, e no so desecordatz en le juvament am cauteri en aquelas.	In other complications, it is not about fear, and especially in wet diseases, for all doctors agree on those, and are not divided in using cautery in them.
E sapiatz, filhs, que del secret de curacio per cauteri am foc e de la bontat de lu, so sobre cauteri am medicina comburent, es quar le foc es simple, la accio del qual no perven sino al membre le qual es cauterizat e no notz al autre membre am lu ajustat sino am petit nocument.	Understand, sons, that the secret of curing by cautery with fire and its goodness lies in the burning medicine, for fire is simple, its action reaching only the member being cauterezed and not affecting other members much except with slight harm.
Mays la accio de medicina comburent perven ad aquel en les membres le qual de lu alunhat, e fort leu fa venir en le membre malautia de dificil sanacio e fort leu ausit.	But the action of the burning medicine reaches that member from which it is distant, and strongly causes in the affected member a disease difficult to heal and quickly makes it worse.
Mays le foc, per la sua sublimitat e de la sua substancia bontat, no fa aquo sino que superfluisca E ja es a nos conogut per experiment e per longitut de servitut de studi am l’art sobre le veritat de las causas; e per aquo yeu so excusat de la longitut del sermo E si no fos que no es legut al mieu libre en aquest pausero a vos secret amaguat am le foc, e la qualitat de la operacio de lu en les cors e de la sieua expulcio per la qual expellis las malautias, am sermo philosophic demostratiu, le qual siria acuit en las vostras pessas.	But fire, by its sublimity and the goodness of its substance, does not cause anything other than to superfluously consume. And we are already familiar with this through experience and long service in studying the art concerning the truth of causes; and for this reason, I excuse myself for the length of my discourse. If it were not that this is not written at liberty in this pause, and that you secretly hide your knowledge about fire, and the quality of its operation on bodies and its expulsion through which you expel diseases, then this discourse would be a philosophical demonstration, which would benefit your minds.
E sapiatz, filhs, que els se desacordan del temps en le qual es convenient far cauteri e pausan le milhor temps de primaveyra.	And know, sons, that they disagree about the time at which it is convenient to make a cautery and when the best season is spring.
E yeu dic que cauteri es convenient en tot temps, per so que le nocument per le temps accident es submergit en le juvament de aquo que am le cauteri es atirat, e majorment si le cauteri es per dolors o de dolors necessaries, fortz e fistinas, las quals no suffertan tarditat per so que es temut de aquelas que vengua malicia, que es major que petit nocument entrant per lo temps.	And I say that a cautery is convenient at all times, because the damage from the accidental season is submerged in the youth of what is burnt by the cautery, and especially if the cautery is for pains or necessary pains, strong and fistulas, which do not suffer delay because it is feared of those that come evil intentions, which are greater than minor damage entering through the season.
E aysso no catz en vostras pessas, o, filhs, aquo no estiman sino le poble vulguar e les fols metges, so es que ad aquela malautia que es sanada per cauteri no es redicio tot temps, e pausan aquel consequen.	And thus they do not place a cautery on your feet, or, sons, they only consider the common people and the unskilled physicians, for they believe that the ailment that is cured by a cautery is not effective at all times, and they avoid such a consequence.
E la causa no es ges ayssi quo els cuydan per aquo, quar cauteri no es sino en loc de medicina la qual altera la compleccio e esicca las humiditatz las quals son causa per que veno las dolors.	And the reason is not that they care for this, for a cautery is nothing more in medicine than a means to alter the composition and dry the humors which are the cause of the venous pains.
Mays empero cauteri superflueys sobre la medicina per volicitat de la sua valitut e vertut de la sua operacio e grandesa del sieu senhor.	But nonetheless, a cautery can be superfluous in medicine for the sake of the speed of its efficacy and the virtue of its operation and the greatness of its lord.
E es possible que la sua malautia retorne en alcuna hora del temps, segon la compleccio del malaute e la locacio de la sua malautia, e la vertut de lu, e aquo que es preparat en le cors de lu de la agreguacio de las superfluitatz en lu, e aquo que es pervengut a lu en la sua acquisicio en viandas e semblantz de aquelas causas; sino que la malautia en la qual sia aministrat cauteri sia malautia subtil en membre de paucas superfluitatz e humiditatz, ayssi cum cauteri de dent per dolor e semblantz ad aquel, possible es que en lu no retorne aquela dolor, mays aquo se fa en petitz.	It is possible that their illness returns at some point in time, according to the complexity of the disease and the location of their illness, as well as their virtue, and what is prepared in their body through the aggregation of superfluities within them, and what is acquired by them in food and semblance of those causes; but the illness in which a cautery is administered is a subtle illness in a limb with few superfluities and humidities, just as a tooth cautery for pain and similar to that, it is possible that such pain does not return, more so when this is done in small amounts.
E mays sermo vulgar es que cauteri es le derier remezi de medicina, e es sermo dreyturier, no ad aquo que els entendo en lu, quar els crezo que no es curacio que aprofieyta am medicina ni am autra causa aprop cauteri.	It is more common to say that a cautery is the last remedy of medicine, and it is a surgeon's saying, not what I understand by it, for I believe it is not a cure that benefits either medicine or any other cause except the cautery.
E la causa es en contrari de aquo; e la entencio que cauteri es le derier remezi de medicina no es sino quan administram las manieyras de curacio en alcunas malautias, e aquelas medicinas no conferieysso, e aprop en la fi de la causa aministra hom cauteri, e aprofieyta ad aquela.	And the cause is contrary to this; and I understand that a cautery is the last remedy of medicine only when one administers the methods of cure in some illnesses, and those medicines do not work, and near the end of the treatment, one administers a cautery, which then benefits that condition.
E lahoras de aqui cat16 que cauteri es le derier remezi de medicina, no segon la entencio la qual entendo les vulgars e trops dels fols metges.	And at this point, the last remedy of medicine is the cautery, not according to the understanding which I understand the vulgar and too many of the foolish doctors.
E diyssero les antics que cauteri am aur es milhor que cauteri am ferr, e no diyssero aquo sino per la equalitat del aur e sublimitat de la sua sustancia.	And the ancients said that a cautery made of gold is better than one made of iron, and they did not say this only because of the equality of gold and the subtlety of its substance.
E diyssero que le loc de cauteri no fa brac, cum aquo no sia absolutament vertat, quar yeu ja he aquo proat e he atrobat que aquel no fa aquo sino en alcus cors ses les autres, e cauteri am aquel es bo e milhor que am ferr ayssi quo els diyssero; mays empero quan tu fas cauteri am foc am de aur, no es a tu declarat, quar es egnit segon la quantitat que tu vols per la rugor de l’aur, e quar prepara a recebre freg; e si ajustas sobre lu ignicio se fon l’aur per le foc, e caso en le foc alcunas laminas per que le artifex catz per la occupacio de aquel.	And they said that the place for a cautery does not burn, since it is not absolutely heated, for I have already tested this and found that it does not heat all bodies equally, and a gold cautery is good and better than one made of iron as they say; but when you make a cautery with fire on gold, it is indeed so, for the gold ignites according to the quantity you want due to the corrosion of the gold, and prepares to receive fire; and if you adjust over this ignition, the gold melts by the fire, and settles in the fire with some sheets so that the craftsman can cut through its occupation.
E per aquo es fayt cauteri am ferr deves nos pus leugerament e pus propdanament a rectitut de operacio.	And for this, when making a cautery of iron, you should use it more lightly and more properly according to the correctness of the operation.
E yeu ja he ordenat aquest capitol en le cauteri segon capitols, et he ordenat aquels del cap entro les pes, per so que aleugo le demandant aquo que vol de lu.	And I have already ordered this chapter concerning the cautery according to other chapters, and I have ordered those of the foot within, so that I delay the one requesting what they want from me.
De cauteri de dolor de cap per frigiditat e humiditat.	Of the cautery for headache due to cold and humidity.
Le capitol primier.	The first chapter.
Aquesta cauterizacio confereys a la humiditat e frigiditat sobre le servel accident de la qual so doas causas, so es causa de soda e multitut de flux raumatic, apelat corissa, del cap a las partidas dels huelhs e de las aurelhas fluent, e multitut de dormir, e de dolor de dentz e del guolayro, e universalment de tota malautia que ve per fregiditat, ayssi cum paraliticament, sodo e apoplexio, e semblantz en aquelas malautias.	This cautery treats cold and humidity over the servant accident of which there are two causes, causing soda and much traumatic flux, called corissa, from the head to the parts of the hollows and the ears flowing, and much drowsiness, and tooth pain, and the gullet, and universally all illness that comes through coldness, thus as paralytically, soda and apoplexy, and similarities in those illnesses.
La forma de aquesta cauterizacio es aquesta, que primieyrament comandes al malaute que sia evacuat am medicina lacsativa le cap mondificant, per tres o per quatre nueytz, segon que exhigeys la vertut del malaute e la edat de lu e la sua costuma.	The form of this cautery is as follows: first, I command the patient to be evacuated with a laxative medicine on an empty stomach for three or four nights, according to the power of the illness and the age of the patient and their habits.
E aprop comanda li que raza le sieu cap am razor, e aprop fay aquel sezer entre las tuas mas sobre una banca cayrada e que pause las suas mas sobre le pietz sieu.	And then command him to shave his head with a razor, and place that razor between your hands on a leaning bench so that he places his hands on his own foot.
E aprop pausa la razit de la tua palma aprop le pous sobre la razit del nas entre les huels sieus.	And then pause the razor from your palm near his mouth between his palms.
Mays empero, cum le tieu dit del mieg loc es pervengut, signa aquel loc am tenta, e aprop igneys le cauteri olivar del qual aquesta es la forma:	More over, since the correct location has been determined, mark that location with a probe, and then heat the olive cautery of which this is the form:
E aprop pausa aquel sobre le loc senhat am tenta, a manieyra que descent, am la qual la tieua ma sia constrengida petit a petit, e tu revolveys aquel.	And then place that cautery over the marked location with a probe, in such a way that it descends gradually, and your hand is gradually constrained, and you rotate it.
E aprop leva la tua ma leugerament e reguarda le loc, e si veses ja del os esser descubert alcuna quantitat del cap, ayssi cum la quantitat de gra de errs, lahoras eleva la tua ma, e si no torno la tua ma am aquel ferr, am autre de aquel, si es enfrigidat, entro que sia vist del os aquo que yeu he dit a tu.	And then lift your hand slightly and look at the location. If you see any part of the bone being revealed through the flesh, as much as an err (a small amount), then lift your hand. If not, return your hand to that iron or another, if it is cooled, so that what I have said about it can be seen on the bone.
E aprop pren un petit de sal e disolveys aquel sobre le loc e leyssa aquel per tres jorns.	And then take a little of salt, dissolve it in that [solution], and leave it there for three days.
E aprop pausa sobre lu coto enbegut en boder e leyssa aquel sobre lu entro que sia destrusida la scara del foc.	And then place it on the wound in the groin and leave it there until the scar of the burn is destroyed.
E aprop cura le loc am anguent tetrafarmacon entro que sia sanat.	And then treat the area with an ointment of tetrafarmakon until it is healed.
E ja diyssero que quant la plagua roman uberta, tant mielhs geta le brac, per que es milhor e mays juvatiu.	And they also say that when the wound is opened wide, it heals better, because it is better and more beneficial.
E diyssero alcus de lor que sia cauterizada la codena entro al os, e sia tengut le cauteri entro que sia adhurida alcuna partida de la specitut del os.	And some of them say that the knee should be cauterized inside the bone, and that the cautery should remain until part of the bone tissue is burnt.
E aprop sia ras aquo que es adhust del os, e aprop sia curat.	And then scrape what is attached to the bone, and then treat it.
E diyssero autres que am lo cauteri pervengua al derier, entro que enprema en le os forta enprecio entro que le os caga, e aquesta es la forma de alphecati petit:	And others say that the cautery should reach the marrow, pressing firmly on the bone until the bone cools, and this is the method of Alphécat:
E estiman de aquel loc expiran la vapors del cap.	And they estimate from that place exhale the vapors of the head.
E sia tenguda la plagua uberta per lonc temps, e aprop sia curada entro que sia consolidada.	And let the wound be kept open for a long time, and then cure it before it becomes consolidated.
Mays a mi no so vistas aquestas doas specias de cauteri de tot, sino en alcus homes segon via de temor; e layssa aquel, deves mi, milhor es am salut, quan es; quar le cap es develitat per solucio de continuitat de lu ayssi cum havem testificat en les autres membres, e majorment quan le cap del malaute es de freul natura.	But I have not seen these two types of cautery for all, except in some men according to a way of fear; and leave that one, my advice is, it is better to be healed when possible; because the head is developed by solution of continuity of the skull as we have testified in other members, and especially when the head of the patient is of foul nature.
E la specia de cauteri primieyra es mays salva e milhor deves mi; e de aquela husi e am aquela obra am salut.	And the first type of cautery is more safe and better, my advice; use that one and do that work for healing.
Capitol segon.	Capitulum secundum.
Del cauteri del cap.	On the cautery for the head.
Quan en tot le cap accideys dolor cronica e longua e aquo es en le malaute prolonguat, e usa de gerras e de cochias e de capipurges e de emplaustres e de guatz e de cadels e de gualinas e de semblantz, e majorment si ja es cauterizat am un cautere le qual recontam e no aprofieyta a lu deguna de aquelas causas, lahoras considera quar si le cap del malaute es de fort creacio en la sua natura; e no es freul et atroba mot gran freg, lahoras aquel cauterisa am autra cauteri dejos aquel un pauc.	When chronic and long-lasting pain occurs in the head, and this has been prolonged in the patient, and they use various treatments such as powders, seeds, cap purge, plasters, poultices, cats, bandages, and similar remedies, and especially if the head has already been cauterized with a cautery which does not improve the condition for any of these causes, consider whether the head of the patient is of strong constitution in its nature; and there is no foul or great cold, then this cautery should be reconsidered. Leave that one for another cautery and use it only slightly.
E aprop cauterisa aquel sobre le corn del sieu cap am cauteri entro que la codena es partida.	And then cauterize that on the top of his head between where the vein is divided.
Incisa la codena e sia descuberta del os la quantitat la qual havem recontat e cauteriza aquel am un cauteri en la partida deriera del cap en le loc le qual es apelat vas, — e es aquel loc en le qual es pausada ventosa.	Incise the vein and the quantity of the opening as we have counted, and cauterize that with a cautery at the back of the head in the place where it is called vas, — and this is the place where suction is applied.
Et alleuja la tua ma en aysso, e no descobras le os, quar le malaute per aquo atroba mot gran dolor diversa de la dolor de totz les autres cauteris del cap.	And lift your hand here, and do not uncover the head, for the patient finds great pain from this different from the pain of all other head cauterizations.
E yeu diyre aquest cauteri en son loc, quar cove que·l cauteri am le qual so cauterisatz les corns del cap e le occiput es pus subtil cauteri que aquel am le qual es cauterisat le mieg loc del cap; e aquesta es la forma de lu.	And I will say this cauterization in its place, for know that the cauterization with which one cauterizes the horns of the head and the occiput is a finer cauterization than that with which the middle part of the head is cauterized; and this is its form.
Capitol ters.	Head complete.
De cauterisacio de emigranea no-antiqua.	Of the cauterization for new migraine.
Quan endeve en la partida del cap dolor sodo, o es stenduda dolor entro al uelh, sia evacuat am medicinas le cap mondificantz, e sia aministrada l’autra curacio, la qual yeu he dita en las devesios de las malautias; e tot no aprofieyta, lahoras cauterisacio en lu es en dos manieyras: o cauterisacio am medicina acuta comburent, o am ferr.	When there is a sharp pain in the back of the head, or a prolonged pain in the temples, medicinals should be applied to the head to relieve it, and another treatment, which I have described for diseases, should be administered. If this does not help, then cauterization can be performed in two ways: with a burning acute medicinal substance, or with iron.
Mays cauteri am medicina comburent es que tu prenguas una dolsa de alh, e escorgas aquela e abcindas las extremitatz de lu de amdos les caps.	May a cautery that burns in medicine be that you take a piece of aloes, and soak it there and bind the extremities of it from both ends.
E aprop incideys le loc de la dolor en la templa am una lanceta lada entro que sia en lu feyt loc dejos la codena, entro que sia occultada.	And then apply the spot of pain on the temple with a lancet laid gently there and make the cut where it is to be hidden.
E aprop strenh sobre lu am stopada per descent constreccio, e layssa aquel per le spazi de tres horas; e aprop deslia le e tratz le alh, e laysa la plagua per dos o per tres jorn, e aprop pausa sobre lu coto submergit en boder entro que le loc fassa brac.	And then strengthen the place where it is stopped by descent compression, and leave it for the space of three hours; and then remove and cut the aloes, and leave the wound for two or three days, and then cover over the spot submerge in balsam until the area heals.
E aprop cura aquel am enguent entro que sia sanat.	And then treat that wound with ointment until it is healed.
E si tu voys, fe aquo am alcunas medicinas comburentz las quals yeu he scriutas en le douse tractat de medicinas comburentz.	And if you wish, use those wounds which some medicines burn, the ones I have written about in the second treatise on burning medicines.
Mays la cauterisacio am ferr segon aquesta manieyra: igneys per cauteri del qual aquesta es la forma:	May the cautery be performed in this manner: heat it with fire, of which this is the form:
e es apelat claus clavilhs, quar le cap de lu es ayssi cum forma de clavel en le qual es alcuna curvitat, e·n le mieg loc de lu es eminensia petita.	and it is called a key lock, because the head of it has the form of a clove and in the middle location there is a small projection.
E aprop pausa sobre loc de la dolor, e rete la tua ma — per que no sia adhurida la arceria la qual es dejos — e revol le ferr petit a petit am velocitat.	Then place your hand over the location of the pain, and hold it back—so that the artery which is left is not burned—and slowly rotate the small iron bit.
E si la quantitat de lu que es adhurida per la specitut de la codena ayssi quo la maytat de lu, e elava la tua ma per so que la arteria no sia adhurida la qual es dejos, per so que no vengua flux de sanc.	And if the amount that is burned due to the strength of the cauterization is as much as its size, lift your hand so that the artery which is left is not burned, so that there be no flow of blood.
E aprop enbibeys coto en aygua de sal e pausa aquel sobre le loc, e layssa aquel per tres dias; e aprop pausa coto mulhat am boder, e aprop cura am enguent entro que sia sanat.	Then immerse it in salt water and place it over the area, leaving it for three days. Then place it near a warm place, and apply ointment until it is healed.
E si voys, cauterisa am la extremitat del cutellari segon cauteri, e guarda te de incisio de arteria en aquesta emigranea propriament no-antiqua.	And if you do, cauterize at the tip of the knife edge according to the cautery, and guard against cutting the artery in this new migraine.
Capitol quart.	Capitulum quartum.
De cauterizacio d’emigranea antiqua.	Of the cautery treatment for old headache.
Quan tu curas emigranea am aquo que havem dit de la curacio precedent, e aquo que havem dit en las divisios de las malautias, e no aprofieyta la curacio, e vezes per la malautia que no abasta a lu aquo que havem dit del primier cauteri am medicina o del cauteri am foc, lahoras cove que tu igniscas le cauteri cutellar entro que sia albificat, pus que significas sobre le loc de la dolor am linha de longuesa de la qual sia la maytat del dit, o quays aquel; e depausa la tua ma per una veguada e strenh aquela entro incidiscas la arceria e pervengua entro al os.	When you cure a headache as we have said in the previous treatment and as we have said in the divisions of diseases, and if the treatment is not effective for the disease that does not respond to what we have said about the first cautery or the cautery by fire, then you must heat the surgical cautery until it becomes white-hot. Place your line over the site of the pain along its length, or where it may be. Then hold your hand for a moment and strongly apply the heated cautery to penetrate into the artery and reach the bone.
Empero necessari es a tu que guardes de la continuacio de la mandibula, la qual es mauguda deves la masticacio, e que le lacert no sia adhurit e le nervi le qual mau aquela, e que no s’endevengua espasme.	However, you must be careful with the continuity of the jaw, which is affected by chewing, and ensure that the tendon is not adhered and the nerve which supplies it is intact, to prevent spasms.
E si es sobre la custodia e cautela de flux de sanc de l’arteria que es abciza, quar en la abcizio de lu es temor, e majorment ad aquel le qual ignora aquo que fa e no es studios e esproat; e layssa la operacio en lu al comensament.	And if it concerns the care and precaution of the flow of blood in the artery that is amputated, for in its amputation there is fear, especially for one who does not know what to do and is not studious and hesitates; and leaves the operation at its beginning.
E yeu vindre am rememoracio del regiment de flux de sanc accident de la arceria segon la sieua manieyra, en le sieu loc de aquest libre.	And I will recall the treatment for the flow of blood事故，根据其方式，在此自由之地的相应位置。
E si veses de aquesta malautia que no abaste aquest cauteri e veses le cors del malaute tollerable, cauteriza aquel en le mieg loc del cap ayssi cum havem recontat, e cura la plagua entro que sia sanada.	And if you see this illness in someone who does not tolerate this cautery and you see the body of the patient tolerable, apply the cautery in the middle of the foot as we have recounted, and cure the wound until it is healed.
