Ayssi comensan las paraulas de Albucasim .	Thus begin the words of Albucasim.
E aprop le desliet segons los sieus desiriers, e aprop le relieg, e aprop le leyssec per alcus jorns e comandec que nos deslies le liament; e estec ayssi entro que la coyssa e·l pe foro apostematz, e pervenguet a perdicio.	And then the dislocation according to his desires, and then the realigning, and then the letting it rest for a few days and commanding us to release the ligament; and thus remain so until the thigh and foot recover, and thereby proceed to recovery.
E yeu fuy apelat a lu, e aparelhegui a desliar le liament, e conseguida es tranquilitat e enayssi amermet de sas dolors.	And I was called to him, and prepared to untie the ligament, and tranquility and an attempt to alleviate his pains was achieved.
Mays empero ja corrupcio era confermada en le membre, per que no pogui refrenar aquela, e no cessec perambular la corrupcio en le membre entro que·l malaute peric.	But however, corruption was confirmed in the member, because I could not restrain that, and did not cease to wander the corruption in the member while the malaise persisted.
E vi un autre metge le qual perforec un apostema cancros, e fo ulcerat aprop alscus dias, entro que foc magnificada la malicia de lu am lo senhor de lu.	And there was another doctor who perforated an oncous abscess, and it ulcerated for several days, during which the evil increased in him to the detriment of his lord.
La qual causa es quar le cranc caut es pur de humor melencolic, lahoras no cove que pervengua a lu am ferr de tot, sino que sia an membre le qual suffertes que de tot fos hostat.	The cause is that the pain arises purely from melancholic humors, but does not affect all parts, rather it affects a member that suffers from being attacked by all.
E per aquo, filhs, necessari es a vos que la operacio am ma sia devisada en dos devesios: so es en operacio a lu qual es associada salut, e en obra am la qual es perilh en las majors disposicios.	And for this reason, my sons, it is necessary for you that the operation be devised in two ways: one where the operation is associated with health, and another where the work is perilous in its major dispositions.
E yeu ja he exsitat aquo en tot loc de aquest libre en le qual venc opperacio en la qual es error e temor; per que necessari es a vos que guardetz aquo e layssetz aquel, per que les folhs no atrobo via a parlar e a vos desonestar.	And I have already existed in all parts of this book where the operation involves error and fear; therefore, it is necessary for you to keep this and leave that, so that the leaves do not find a way to speak against you and dishonor you.
E donc prenetz las vostras armas am sollicitut e am proteccio de Dieu , e les vostres malautes am falicitat e am fermetat.	And therefore take your arms with diligence and protection of God, and your patients with felicity and firmness.
E usatz de la milhor via per la gracia de Dieu perdusent a salut e a lausabla successio, e laysatz las malautias terriblas de difficil sanacio, e ostatz las vostras armas de aquo que vos fa temer, per so que ysitatio en vostra fe e en le vostre nom no vos evasisca: quar mays es remanent a la vostra gloria, e pus aut en le mon e en derier a las vostras sanctitatz.	And use the best way by the grace of God seeking salvation and praiseworthy success, and lay aside the terrible illnesses difficult to cure, and place your arms around what fears you, so that sitting in your faith and in your name you do not falter: for more remains to your glory, and more in the world and beyond to your sanctity.
Gualia ja diyssec en alcunas sieuas monicios:	Gaulia already has been dissected in some monastic schools:
“No mediquetz malautia mala, per so que mals metges no siatz nompnatz”.	Do not treat evil illnesses, so that bad doctors are not named,
E yeu ja he devesit aquest libre segontz tres capitols.	And I have already devoted this livre according to three chapters.
Comensa la divisio del libre, e primier de la primieyra partida.	Begin the division of the book, and first of the first part.
Le primier capitol ordenat del cap entro·s pes, en las formas dels instrumentz e en les ferrementz dels cauteris, e de aquo que necessari es en la opperacio.	The first chapter ordered of the foot, in the forms of the instruments and in the tools of the cautery, and of what is necessary in the operation.
La divisio de la segonda partida.	The division of the second part.
Le segon capitol, de siccio e perforacio, e de ventosas, e de plaguas, e de extractio de sagetas e de semblantz ad aquelas, tot capitolat e ordenat de las formas dels instrumentz.	The second chapter, on dryness and perforation, and on suction cups, and on blisters, and on the extraction of arrows and similar, all categorized and ordered by the forms of the instruments.
Divisio de la tersa partida.	The division of the third part.
Le tertz capitol, de restauracio e de dislocacio, e de curacio de torcio e de semblantz ad aquels; capitol ordenat del cap entro·s pes, e de las formas dels instrumentz.	The third chapter, on restoration and dislocation, and on the cure of a twisted neck and similar; chapter ordered by the head between the feet, and by the forms of the instruments.
De cauteri am foc e am medicina aguda e rememoracio de la opperacio.	On the cautery with fire and with sharp medical instruments, and a reminder of the operation.
Am aquel comensa le tractat de tot le libre.	With that, we begin the treatise of this book.
Cove que yeu digua la qualitat dels juvamentz de aquel cauteri e dels noccumentz de lu, e en qual compleccio sia prohibit cauteri.	First, I will describe the qualities of the metals used in the cautery and its components, and in what condition the cautery should not be used.
Donc dic que·l sermo de la qualitat del juvament de cauteri e del noccument de lu es sermo lonc e prolixs, e subtil per sciensa, e secret amaguat; e ja de lu a parlat gran multitut de savis, e de lu se son desacordatz, et a mi abasta un petit dels sermons de lor, temen perlonguacio.	Therefore, I say that the discourse on the quality of the cautery metal and its components is long and tedious, subtle through science, and a hidden secret; much has already been said about it by wise men, and they are in disagreement. For me, a little from their sermons will suffice, as I fear lengthiness.
E donc dic que cauteri comfereys a tota compleccio universalment la qual es am materia o ses materia, exceptat dos compleccios, las quals son compleccios caudas ses materia .	And thus it is said that a cautery is applied to all composition universally which is of flesh or bone material, except for two compositions, which are compositions of bone material.
En la compleccio cauda e secca am materia se desecordero; quar alcus dyssero que cauteri es juvatiu ad aquela, e les autres dyssero le contrari de aquel, que cauteri no es convenient en malautia la qual es per qualiditat e per siccitat, quar natura del foc es qualiditat e siccitat, e enconvenient es que malautia cauda e secca am aquo que es caut e sec sia sanada.	In the composition of bones and tendons, which are of flesh material, they dry up; for some said that a cautery is beneficial for that, while others said the opposite, that a cautery is not convenient in illness which is due to quality and dryness, for the nature of fire is quality and dryness, and it is inconvenient that an illness of bones and tendons, which are of flesh material, be healed by what is hot and dry.
E diysec aquel que ditz le contrari de aquel, que per cauteri es fayt juvament en tota malautia cauda e secca que ve en les cors dels homes, quar quan tu comparas le cors de home e las humiditatz de lu a la compleccio del foc, atrobas le cors de home freg.	And he who says the opposite argues that by cautery, one is cured in all bone and tendon illnesses that come in men's bodies, for when you compare the body of man to the humidity of the fire composition, you find the body dry.
E yeu dic per le sermo de aquel, que esperiment aquo ja a mi alscunas vetz a descubert.	And I say according to the saying of that person, who has already experienced this several times and discovered it.
Mays empero no cove que vengua sobre aquo aquel que ja es exproat e excersitat en le capitol de cauteri per derier exercici, e a conogut la diversitat de la compleccio dels homes e la disposicio de las malautias en lor meteyssas, e las causas de aquelas, e·ls accidentz de lor, e l’espasi del temps de aquelas.	But I do not claim to have experienced this as much as those who are well versed and exercised in the Capitol of cautery through prolonged practice, and who have known the diversity of human composition and the disposition of illnesses in their various forms, and the causes of these, and the accidents related to them, and the duration of these.
Mays en las autras compleccios, no es sobre vos temor, e majorment en las malautias fregas e humidas, quar ja totz les metges se son acordatz sobre aquels, e no so desecordatz en le juvament am cauteri en aquelas.	In other complications, you need not fear, and especially in the wet and painful conditions, for all doctors are agreed upon those, and do not differ in using cautery in such cases.
E sapiatz, filhs, que del secret de curacio per cauteri am foc e de la bontat de lu, so sobre cauteri am medicina comburent, es quar le foc es simple, la accio del qual no perven sino al membre le qual es cauterizat e no notz al autre membre am lu ajustat sino am petit nocument.	Understand, sons, that the secret of curing by cautery with fire and its goodness lies in the burning medicine, for the fire is simple, and its action reaches only the member being cauterized and causes no great harm to other members.
Mays la accio de medicina comburent perven ad aquel en les membres le qual de lu alunhat, e fort leu fa venir en le membre malautia de dificil sanacio e fort leu ausit.	Yet the action of the burning medicine reaches those members from which it was taken, and strongly brings to the diseased member a difficulty in healing that is hard to cure and quickly worsens it.
Mays le foc, per la sua sublimitat e de la sua substancia bontat, no fa aquo sino que superfluisca E ja es a nos conogut per experiment e per longitut de servitut de studi am l’art sobre le veritat de las causas; e per aquo yeu so excusat de la longitut del sermo E si no fos que no es legut al mieu libre en aquest pausero a vos secret amaguat am le foc, e la qualitat de la operacio de lu en les cors e de la sieua expulcio per la qual expellis las malautias, am sermo philosophic demostratiu, le qual siria acuit en las vostras pessas.	Yet the fire, by its subtlety and goodness of substance, does not cause anything but to superfluously consume. We are already familiar with this through experience and long service in studying the art on the truth of causes; and for this reason, I am excused for the length of my discourse. If it were not that this is not read at your leisure in this pause, and you have a secret hidden about fire, concerning the quality of its operation in bodies and the nature of its expulsion by which you expel diseases, then I would use a philosophical demonstration in your presence, which would be acute for your understanding.
E sapiatz, filhs, que els se desacordan del temps en le qual es convenient far cauteri e pausan le milhor temps de primaveyra.	And be wise, sons, that they do not disagree about the time at which it is convenient to make a cautery and pause the best time of spring.
E yeu dic que cauteri es convenient en tot temps, per so que le nocument per le temps accident es submergit en le juvament de aquo que am le cauteri es atirat, e majorment si le cauteri es per dolors o de dolors necessaries, fortz e fistinas, las quals no suffertan tarditat per so que es temut de aquelas que vengua malicia, que es major que petit nocument entrant per lo temps.	And I say that a cautery is convenient at all times, because the damage from the accidental season is submerged in the youth of what is cauterized, and especially if the cautery is for pains or necessary pains, strong wounds, and fissures, which do not suffer delay for fear of those that come from evil intent, which are greater than minor damage entering through time.
E aysso no catz en vostras pessas, o, filhs, aquo no estiman sino le poble vulguar e les fols metges, so es que ad aquela malautia que es sanada per cauteri no es redicio tot temps, e pausan aquel consequen.	And thus do not doubt in your own cases, sons, that they consider only the common people and the foolish doctors, for it is not always convenient to use a cautery for that illness that is cured by it, and they pause that consequence.
E la causa no es ges ayssi quo els cuydan per aquo, quar cauteri no es sino en loc de medicina la qual altera la compleccio e esicca las humiditatz las quals son causa per que veno las dolors.	And the reason is not thus because they consider it so; for a cautery is not other than in place of medicine which alters the composition and dries up the humors which are the cause of the wind and pains.
Mays empero cauteri superflueys sobre la medicina per volicitat de la sua valitut e vertut de la sua operacio e grandesa del sieu senhor.	Yet, however, excessive use of cautery over medicine for the swiftness of its efficacy and virtue of its operation and greatness of its sovereign power.
E es possible que la sua malautia retorne en alcuna hora del temps, segon la compleccio del malaute e la locacio de la sua malautia, e la vertut de lu, e aquo que es preparat en le cors de lu de la agreguacio de las superfluitatz en lu, e aquo que es pervengut a lu en la sua acquisicio en viandas e semblantz de aquelas causas; sino que la malautia en la qual sia aministrat cauteri sia malautia subtil en membre de paucas superfluitatz e humiditatz, ayssi cum cauteri de dent per dolor e semblantz ad aquel, possible es que en lu no retorne aquela dolor, mays aquo se fa en petitz.	It is possible that the patient's illness may return at some point in time, according to the complexity of the illness and the location of the illness, the virtue of the person, and what is prepared within the body from the accumulation of superfluities in it, and what is acquired by the person through food and similar causes; but if the illness in which cautery is administered is a subtle illness in a member with few superfluities and humidity, like a dental cautery for pain and similar to that one, it is possible that that pain will not return, but this is done in small amounts.
E mays sermo vulgar es que cauteri es le derier remezi de medicina, e es sermo dreyturier, no ad aquo que els entendo en lu, quar els crezo que no es curacio que aprofieyta am medicina ni am autra causa aprop cauteri.	It is more common to say that cautery is the last remedy of medicine, and it is a saying of a surgeon, not what we understand by it, for I believe that it is not a cure that benefits either medicine or any other cause except cautery.
E la causa es en contrari de aquo; e la entencio que cauteri es le derier remezi de medicina no es sino quan administram las manieyras de curacio en alcunas malautias, e aquelas medicinas no conferieysso, e aprop en la fi de la causa aministra hom cauteri, e aprofieyta ad aquela.	The cause is the opposite; and I understand that cautery is the last remedy of medicine only when we administer the methods of cure in some illnesses, and those medicines do not work, and at the end of the illness, one administers cautery, which benefits that.
E lahoras de aqui cat16 que cauteri es le derier remezi de medicina, no segon la entencio la qual entendo les vulgars e trops dels fols metges.	And here it is that a cautery is the last remedy of medicine, not according to understanding which I understand of the common and most foolish doctors.
E diyssero les antics que cauteri am aur es milhor que cauteri am ferr, e no diyssero aquo sino per la equalitat del aur e sublimitat de la sua sustancia.	And the ancients said that a gold cautery is better than an iron one, and they would not say this only because of the equality of gold and the sublimity of its substance.
E diyssero que le loc de cauteri no fa brac, cum aquo no sia absolutament vertat, quar yeu ja he aquo proat e he atrobat que aquel no fa aquo sino en alcus cors ses les autres, e cauteri am aquel es bo e milhor que am ferr ayssi quo els diyssero; mays empero quan tu fas cauteri am foc am de aur, no es a tu declarat, quar es egnit segon la quantitat que tu vols per la rugor de l’aur, e quar prepara a recebre freg; e si ajustas sobre lu ignicio se fon l’aur per le foc, e caso en le foc alcunas laminas per que le artifex catz per la occupacio de aquel.	And they said that the place for cauterization does not burn, since it is not absolutely heated, for I have tried this and found that only in some bodies does it work where others do not. A gold cautery is good and better than iron, as they would say; yet when you make a cauterization with fire made of gold, it has been shown to you, for it ignites according to the quantity you want by the hardness of the gold, and prepares to receive heat; and if you adjust over the flame, the gold melts due to the fire, and some sheets are cast into the fire so that the craftsman can cut through its occupation.
E per aquo es fayt cauteri am ferr deves nos pus leugerament e pus propdanament a rectitut de operacio.	And for this, you should make the cauterization with iron more lightly and more precisely in accordance with the operation.
E yeu ja he ordenat aquest capitol en le cauteri segon capitols, et he ordenat aquels del cap entro les pes, per so que aleugo le demandant aquo que vol de lu.	And I have already arranged this chapter concerning the cautery according to other chapters, and I have arranged those of the foot within it, so that I delay the request of the patient for what he wants.
De cauteri de dolor de cap per frigiditat e humiditat.	Of the cautery for headaches due to cold and humidity.
Le capitol primier.	The first chapter.
Aquesta cauterizacio confereys a la humiditat e frigiditat sobre le servel accident de la qual so doas causas, so es causa de soda e multitut de flux raumatic, apelat corissa, del cap a las partidas dels huelhs e de las aurelhas fluent, e multitut de dormir, e de dolor de dentz e del guolayro, e universalment de tota malautia que ve per fregiditat, ayssi cum paraliticament, sodo e apoplexio, e semblantz en aquelas malautias.	This cautery addresses the cold and humidity over the servel accident of which there are two causes, these being the cause of swelling and much traumatic flux, called corissa, from the head to the regions of the neck and ears that flow, as well as much drowsiness, toothache, and migraine, and generally all illness that comes through coldness, such as paralytic, swelling, apoplexy, and symptoms in those illnesses.
La forma de aquesta cauterizacio es aquesta, que primieyrament comandes al malaute que sia evacuat am medicina lacsativa le cap mondificant, per tres o per quatre nueytz, segon que exhigeys la vertut del malaute e la edat de lu e la sua costuma.	The form of this cautery is as follows: first, you command the patient to be evacuated with a mild medicine for three or four nights, according to the virtue of the patient, their age, and their habit.
E aprop comanda li que raza le sieu cap am razor, e aprop fay aquel sezer entre las tuas mas sobre una banca cayrada e que pause las suas mas sobre le pietz sieu.	And then command him to shave his head with a razor, and place that razor between your hands on a leaning bench and have his hands rest on his own foot.
E aprop pausa la razit de la tua palma aprop le pous sobre la razit del nas entre les huels sieus.	And then place the razor from your palm near the throat between his heels.
Mays empero, cum le tieu dit del mieg loc es pervengut, signa aquel loc am tenta, e aprop igneys le cauteri olivar del qual aquesta es la forma:	More importantly, since the middle location has been reached, mark that place with a needle, and then heat the olive cautery, the form of which is as follows:
E aprop pausa aquel sobre le loc senhat am tenta, a manieyra que descent, am la qual la tieua ma sia constrengida petit a petit, e tu revolveys aquel.	And then place the heated cautery over the marked place with a needle, in such a way that it descends gradually, and your hand is gradually constrained, and you rotate it.
E aprop leva la tua ma leugerament e reguarda le loc, e si veses ja del os esser descubert alcuna quantitat del cap, ayssi cum la quantitat de gra de errs, lahoras eleva la tua ma, e si no torno la tua ma am aquel ferr, am autre de aquel, si es enfrigidat, entro que sia vist del os aquo que yeu he dit a tu.	And then lift your hand slightly and examine the place, and if you see any part of the bone being uncovered by a drop of oil, as much as a grain of wheat, then lift your hand. If not, return your hand to that iron, or another of them, if it is cooled, so that what I have said can be seen on the bone.
E aprop pren un petit de sal e disolveys aquel sobre le loc e leyssa aquel per tres jorns.	And then take a little salt, dissolve it in that [solution], and leave it there for three days.
E aprop pausa sobre lu coto enbegut en boder e leyssa aquel sobre lu entro que sia destrusida la scara del foc.	And then place it over the inflamed wound edge and leave it there until the scar of the fire is destroyed.
E aprop cura le loc am anguent tetrafarmacon entro que sia sanat.	And then cure the place with ointment of tetrafarmachon until it is healed.
E ja diyssero que quant la plagua roman uberta, tant mielhs geta le brac, per que es milhor e mays juvatiu.	And we have said that when the wound is opened wide, it heals better, because it is better and more beneficial.
E diyssero alcus de lor que sia cauterizada la codena entro al os, e sia tengut le cauteri entro que sia adhurida alcuna partida de la specitut del os.	And some of them say that the condyle should be cauterized within the bone, and that the cautery should remain until a part of the bone's surface is cauterized.
E aprop sia ras aquo que es adhust del os, e aprop sia curat.	And then scrape what is adhered to the bone, and then cure it.
E diyssero autres que am lo cauteri pervengua al derier, entro que enprema en le os forta enprecio entro que le os caga, e aquesta es la forma de alphecati petit:	And others say that the cautery should reach the marrow, pressing firmly into the bone until it cools, and this is the method of Alphécatii petit.
E estiman de aquel loc expiran la vapors del cap.	And they consider that from that place exhale the vapors of the head.
E sia tenguda la plagua uberta per lonc temps, e aprop sia curada entro que sia consolidada.	And the wound should be kept open for a long time, and then healed before it consolidates.
Mays a mi no so vistas aquestas doas specias de cauteri de tot, sino en alcus homes segon via de temor; e layssa aquel, deves mi, milhor es am salut, quan es; quar le cap es develitat per solucio de continuitat de lu ayssi cum havem testificat en les autres membres, e majorment quan le cap del malaute es de freul natura.	But I do not see these two types of cautery in all cases, except in some people out of fear; leave that one, I advise you, when it is for the better health, as the head is affected by solution due to the continuity of the body, just as we have testified in other members, especially when the head of the patient is of cold nature.
E la specia de cauteri primieyra es mays salva e milhor deves mi; e de aquela husi e am aquela obra am salut.	And the first type of cautery is safer and better, I advise you; use that one and do that for health.
Capitol segon.	Chapter two.
Del cauteri del cap.	Of the cautery for the head.
Quan en tot le cap accideys dolor cronica e longua e aquo es en le malaute prolonguat, e usa de gerras e de cochias e de capipurges e de emplaustres e de guatz e de cadels e de gualinas e de semblantz, e majorment si ja es cauterizat am un cautere le qual recontam e no aprofieyta a lu deguna de aquelas causas, lahoras considera quar si le cap del malaute es de fort creacio en la sua natura; e no es freul et atroba mot gran freg, lahoras aquel cauterisa am autra cauteri dejos aquel un pauc.	When chronic and long-lasting pain occurs in the head of the patient, and this has been prolonged in the illness, and if the patient uses towels, pillows, head purges, plasters, poultices, cats (a method of applying a hot compress), gualinas (a type of fomentation), and semblants (a form of application or treatment), and especially if the head has already been cauterized with a cautery which does not improve the condition due to any of these causes, then consider whether the head of the patient is of strong constitution in its nature; and if it is not cold and there is no great distress, then leave that cautery and use another one.
E aprop cauterisa aquel sobre le corn del sieu cap am cauteri entro que la codena es partida.	And then cauterize that on the top of his head between where the seam has split.
Incisa la codena e sia descuberta del os la quantitat la qual havem recontat e cauteriza aquel am un cauteri en la partida deriera del cap en le loc le qual es apelat vas, — e es aquel loc en le qual es pausada ventosa.	Incise the seam and the quantity of the mouth which we have counted, and cauterize that with a cautery at the rear part of the head in the place called vas, — and this is the location where suction is applied.
Et alleuja la tua ma en aysso, e no descobras le os, quar le malaute per aquo atroba mot gran dolor diversa de la dolor de totz les autres cauteris del cap.	And move your hand here, but do not uncover the mouth, for the patient experiences great pain different from that of all other head cauterizations.
E yeu diyre aquest cauteri en son loc, quar cove que·l cauteri am le qual so cauterisatz les corns del cap e le occiput es pus subtil cauteri que aquel am le qual es cauterisat le mieg loc del cap; e aquesta es la forma de lu.	And I say this cauterization in its place, for know that the cauterization on the horns of the head and the occiput is a finer cauterization than that which cauterizes the middle part of the head; and this is the form of it.
Capitol ters.	Top of the head.
De cauterisacio de emigranea no-antiqua.	On the cauterization for new migraines.
Quan endeve en la partida del cap dolor sodo, o es stenduda dolor entro al uelh, sia evacuat am medicinas le cap mondificantz, e sia aministrada l’autra curacio, la qual yeu he dita en las devesios de las malautias; e tot no aprofieyta, lahoras cauterisacio en lu es en dos manieyras: o cauterisacio am medicina acuta comburent, o am ferr.	When there is a sharp pain in the part of the head or a dull pain between the ears, the head should be treated with medicines that penetrate deeply, and then another treatment should be administered, which I have described in the deviations of diseases; and if this does not help, cauterization can be performed in two ways: either with a sharp burning medicinal cautery or with iron.
Mays cauteri am medicina comburent es que tu prenguas una dolsa de alh, e escorgas aquela e abcindas las extremitatz de lu de amdos les caps.	May a cautery in medicine burn be that you take a small piece of aloes, heat it, and separate its ends from both sides.
E aprop incideys le loc de la dolor en la templa am una lanceta lada entro que sia en lu feyt loc dejos la codena, entro que sia occultada.	Then apply the place of the pain in the temple with a lancet slightly inside where you make the incision, and let the needle be hidden.
E aprop strenh sobre lu am stopada per descent constreccio, e layssa aquel per le spazi de tres horas; e aprop deslia le e tratz le alh, e laysa la plagua per dos o per tres jorn, e aprop pausa sobre lu coto submergit en boder entro que le loc fassa brac.	Then strengthen over the place stopped by descending compression, and leave it for the space of three hours; then remove the aloes, and let the wound remain for two or three days, and place your hand under it submerged in water until the area heals.
E aprop cura aquel am enguent entro que sia sanat.	Then cure that with ointment until it is healed.
E si tu voys, fe aquo am alcunas medicinas comburentz las quals yeu he scriutas en le douse tractat de medicinas comburentz.	And if you wish, do what some medicines require, which I have written in the second treatise of burning medicines.
Mays la cauterisacio am ferr segon aquesta manieyra: igneys per cauteri del qual aquesta es la forma:	May the cautery be performed according to this manner: heat it with fire of which this is the form:
e es apelat claus clavilhs, quar le cap de lu es ayssi cum forma de clavel en le qual es alcuna curvitat, e·n le mieg loc de lu es eminensia petita.	and it is called a key clamp, for the head of it is shaped like a key with some curvature, and in the middle part there is a small prominence.
E aprop pausa sobre loc de la dolor, e rete la tua ma — per que no sia adhurida la arceria la qual es dejos — e revol le ferr petit a petit am velocitat.	And then place your hand over the location of the pain, so that the artery which is left is not adhered, and turn the small iron bit slowly and quickly.
E si la quantitat de lu que es adhurida per la specitut de la codena ayssi quo la maytat de lu, e elava la tua ma per so que la arteria no sia adhurida la qual es dejos, per so que no vengua flux de sanc.	And if the amount that is adhered by the cut of the cord is as much as its size, lift your hand so that the artery which is left is not adhered, so that no flow of blood comes.
E aprop enbibeys coto en aygua de sal e pausa aquel sobre le loc, e layssa aquel per tres dias; e aprop pausa coto mulhat am boder, e aprop cura am enguent entro que sia sanat.	And then soak it in salt water and place it over the area, leaving it for three days. Then place something warm over it, and apply ointment until it heals.
E si voys, cauterisa am la extremitat del cutellari segon cauteri, e guarda te de incisio de arteria en aquesta emigranea propriament no-antiqua.	And if you burn it, cauterize at the tip of the scalpel according to the cautery, and guard against cutting the artery in this new migraine properly.
Capitol quart.	Capitol quart.
De cauterizacio d’emigranea antiqua.	Of the cauterization for old migraine.
Quan tu curas emigranea am aquo que havem dit de la curacio precedent, e aquo que havem dit en las divisios de las malautias, e no aprofieyta la curacio, e vezes per la malautia que no abasta a lu aquo que havem dit del primier cauteri am medicina o del cauteri am foc, lahoras cove que tu igniscas le cauteri cutellar entro que sia albificat, pus que significas sobre le loc de la dolor am linha de longuesa de la qual sia la maytat del dit, o quays aquel; e depausa la tua ma per una veguada e strenh aquela entro incidiscas la arceria e pervengua entro al os.	When you cure migraine as we have said in the previous treatment, and as we have said in the divisions of diseases, and the treatment is not effective for the pain, and sometimes due to the disease it is insufficient what we have said about the first cautery with medicine or the cautery with fire, then you should ignite the surgical cautery when it is white-hot. Place a line on the location of the pain that corresponds to its size, or mark that place; then lift your hand for a moment and strongly hold that area to avoid injuring the artery and penetrate into the bone.
Empero necessari es a tu que guardes de la continuacio de la mandibula, la qual es mauguda deves la masticacio, e que le lacert no sia adhurit e le nervi le qual mau aquela, e que no s’endevengua espasme.	But you must guard against the continuation of the jawbone, which is used for chewing, and ensure that the tendon is not attached and the nerves, which supply it, are not affected, and that no spasm occurs.
E si es sobre la custodia e cautela de flux de sanc de l’arteria que es abciza, quar en la abcizio de lu es temor, e majorment ad aquel le qual ignora aquo que fa e no es studios e esproat; e layssa la operacio en lu al comensament.	And if it is about the care and caution of the flow of sand from the artery that is amputated, for in its amputation there is fear, especially for him who ignores what he does and is not studious and hesitates; and leaves the operation to the beginning.
E yeu vindre am rememoracio del regiment de flux de sanc accident de la arceria segon la sieua manieyra, en le sieu loc de aquest libre.	And I will recall the regulation of the flow of sand in the accident of the artery according to its manner, in this place of this free text.
E si veses de aquesta malautia que no abaste aquest cauteri e veses le cors del malaute tollerable, cauteriza aquel en le mieg loc del cap ayssi cum havem recontat, e cura la plagua entro que sia sanada.	And if you see this illness has not reached this cautery and you see the body of the patient tolerable, cauterize it in the middle of the foot as we have recounted, and cure the wound while it is healing.
