Ayssi comensan las paraulas de Albucasim .	Thus begin the words of Albucasim.
En la compleccio cauda e secca am materia se desecordero; quar alcus dyssero que cauteri es juvatiu ad aquela, e les autres dyssero le contrari de aquel, que cauteri no es convenient en malautia la qual es per qualiditat e per siccitat, quar natura del foc es qualiditat e siccitat, e enconvenient es que malautia cauda e secca am aquo que es caut e sec sia sanada.	In the complex of solid and dry matter, dehydration occurs; for some said that a cautery is beneficial for this, while others said the opposite, that a cautery is not appropriate in illness which is due to quality and dryness, for the nature of fire is quality and dryness, and it is inappropriate that an illness that is solid and dry be healed by what is cautery and dry.
E diysec aquel que ditz le contrari de aquel, que per cauteri es fayt juvament en tota malautia cauda e secca que ve en les cors dels homes, quar quan tu comparas le cors de home e las humiditatz de lu a la compleccio del foc, atrobas le cors de home freg.	And argue against those who say the opposite, that by cautery one is cured in all solid and dry illnesses that come in the bodies of men, for when you compare the body to its humors to the complex of fire, you find the body is parched.
E yeu dic per le sermo de aquel, que esperiment aquo ja a mi alscunas vetz a descubert.	And I say according to the speech of those who have experienced this, that they have already discovered it several times through experimentation.
Mays empero no cove que vengua sobre aquo aquel que ja es exproat e excersitat en le capitol de cauteri per derier exercici, e a conogut la diversitat de la compleccio dels homes e la disposicio de las malautias en lor meteyssas, e las causas de aquelas, e·ls accidentz de lor, e l’espasi del temps de aquelas.	But I do not claim that it comes to me as one who has already been experienced and exercised in the capital of cautery by recent exercise, and who knows the diversity of human complexions and the disposition of illnesses in their manifestations, and the causes of those, and the accidents related to them, and the space of time for those.
Mays en las autras compleccios, no es sobre vos temor, e majorment en las malautias fregas e humidas, quar ja totz les metges se son acordatz sobre aquels, e no so desecordatz en le juvament am cauteri en aquelas.	In other complications, there is no need for you to fear, and especially in the wet and inflammatory diseases, for all doctors are agreed on those, and do not differ in using a cautery in them.
E sapiatz, filhs, que del secret de curacio per cauteri am foc e de la bontat de lu, so sobre cauteri am medicina comburent, es quar le foc es simple, la accio del qual no perven sino al membre le qual es cauterizat e no notz al autre membre am lu ajustat sino am petit nocument.	And I say, children, that concerning the secret of curing by cautery with fire and its goodness, about the burning medical cautery, it is because the fire is simple, and its action reaches only the member being cauterized and causes no great harm to other members in contact.
Mays la accio de medicina comburent perven ad aquel en les membres le qual de lu alunhat, e fort leu fa venir en le membre malautia de dificil sanacio e fort leu ausit.	But the action of the burning medical cautery reaches that part in the member which it touches, and greatly causes illness in the member that is diseased and difficult to heal.
Mays le foc, per la sua sublimitat e de la sua substancia bontat, no fa aquo sino que superfluisca E ja es a nos conogut per experiment e per longitut de servitut de studi am l’art sobre le veritat de las causas; e per aquo yeu so excusat de la longitut del sermo E si no fos que no es legut al mieu libre en aquest pausero a vos secret amaguat am le foc, e la qualitat de la operacio de lu en les cors e de la sieua expulcio per la qual expellis las malautias, am sermo philosophic demostratiu, le qual siria acuit en las vostras pessas.	But fire, by its sublimity and the goodness of its substance, does nothing but superfluous things. And we are already known for this through experience and long service to the study of the art concerning the true causes; and for this reason, I am excused for the length of my discourse. If it were not that it is not written in my liberty in this pause, and that you know a secret about the fire, and the quality of its operation on the bodies and the way by which you expel diseases, then this discourse would be philosophical and demonstrative, which would be acute for your minds.
E sapiatz, filhs, que els se desacordan del temps en le qual es convenient far cauteri e pausan le milhor temps de primaveyra.	And be wise, children, that they do not agree on the time at which it is convenient to make a cautery and pause in late spring.
E yeu dic que cauteri es convenient en tot temps, per so que le nocument per le temps accident es submergit en le juvament de aquo que am le cauteri es atirat, e majorment si le cauteri es per dolors o de dolors necessaries, fortz e fistinas, las quals no suffertan tarditat per so que es temut de aquelas que vengua malicia, que es major que petit nocument entrant per lo temps.	And I say that a cautery is convenient at all times, because the damage caused by the accident of time is submerged in the youth of what is burned by the cautery, and especially if the cautery is for pains or necessary pains, strong boils, which do not suffer delay because it is feared that those that come from evil intent are greater than small damage entering through time.
E aysso no catz en vostras pessas, o, filhs, aquo no estiman sino le poble vulguar e les fols metges, so es que ad aquela malautia que es sanada per cauteri no es redicio tot temps, e pausan aquel consequen.	And this is not good in your feet, children, for they only consider the common people and the foolish doctors, because in that illness which is cured by a cautery it is not convenient all the time, and they pause that consequence.
E la causa no es ges ayssi quo els cuydan per aquo, quar cauteri no es sino en loc de medicina la qual altera la compleccio e esicca las humiditatz las quals son causa per que veno las dolors.	And the cause is not thus because they care for this, for a cautery is not other than in a place of medicine which alters the composition and dries the humors which are the cause of the venous pains.
Mays empero cauteri superflueys sobre la medicina per volicitat de la sua valitut e vertut de la sua operacio e grandesa del sieu senhor.	Yet, however, an excessive cautery over the medicine for the sake of its efficacy and virtue of its operation and greatness of its lord.
E es possible que la sua malautia retorne en alcuna hora del temps, segon la compleccio del malaute e la locacio de la sua malautia, e la vertut de lu, e aquo que es preparat en le cors de lu de la agreguacio de las superfluitatz en lu, e aquo que es pervengut a lu en la sua acquisicio en viandas e semblantz de aquelas causas; sino que la malautia en la qual sia aministrat cauteri sia malautia subtil en membre de paucas superfluitatz e humiditatz, ayssi cum cauteri de dent per dolor e semblantz ad aquel, possible es que en lu no retorne aquela dolor, mays aquo se fa en petitz.	It is possible that the patient's illness may return at some point in time, according to the complexity of the illness, its location, the virtue of the individual, and what is prepared within the body through the accumulation of superfluous substances, or what is acquired by the body in terms of foods and similar causes; but if the illness in which a cautery is administered is a subtle illness in a member with few superfluous substances and humidity, like a dental cautery for pain and similar to that, it is possible that such pain will not return, more so as this is done in small amounts.
E mays sermo vulgar es que cauteri es le derier remezi de medicina, e es sermo dreyturier, no ad aquo que els entendo en lu, quar els crezo que no es curacio que aprofieyta am medicina ni am autra causa aprop cauteri.	The vulgar saying is that the cautery is the last remedy of medicine, and it is a saying of doctors, not what we understand by it, for I believe it is not a cure that helps either medicine or any other cause close to the cautery.
E la causa es en contrari de aquo; e la entencio que cauteri es le derier remezi de medicina no es sino quan administram las manieyras de curacio en alcunas malautias, e aquelas medicinas no conferieysso, e aprop en la fi de la causa aministra hom cauteri, e aprofieyta ad aquela.	The cause is the opposite; and I understand that the cautery is the last remedy of medicine only when one has administered the methods of cure for some illnesses, and those medicines have not been effective, and near the end of the illness, one administers the cautery, which then helps.
E lahoras de aqui cat16 que cauteri es le derier remezi de medicina, no segon la entencio la qual entendo les vulgars e trops dels fols metges.	And at this point, the last remedy of medicine is the cautery, not according to the understanding which I understand the vulgar and most of the foolish doctors.
E diyssero les antics que cauteri am aur es milhor que cauteri am ferr, e no diyssero aquo sino per la equalitat del aur e sublimitat de la sua sustancia.	And the ancients said that a gold cautery is better than an iron one, and they did not say this only because of the equality of gold and the sublimity of its substance.
E diyssero que le loc de cauteri no fa brac, cum aquo no sia absolutament vertat, quar yeu ja he aquo proat e he atrobat que aquel no fa aquo sino en alcus cors ses les autres, e cauteri am aquel es bo e milhor que am ferr ayssi quo els diyssero; mays empero quan tu fas cauteri am foc am de aur, no es a tu declarat, quar es egnit segon la quantitat que tu vols per la rugor de l’aur, e quar prepara a recebre freg; e si ajustas sobre lu ignicio se fon l’aur per le foc, e caso en le foc alcunas laminas per que le artifex catz per la occupacio de aquel.	And they said that the place for cautery does not burn, since it is not absolutely perfect; for I have already proved and examined that it does not do this in all bodies as others do. A gold cautery is good and better than iron, as they say; but when you make a cautery with fire of gold, it is not up to you to declare, because it ignites according to the quantity you want due to the hardness of the gold, and prepares to receive fire; if you adjust over the ignition, the gold melts by the fire, and some sheets are cast into the fire for the craftsman to catch from that.
E per aquo es fayt cauteri am ferr deves nos pus leugerament e pus propdanament a rectitut de operacio.	And for this, when making a cautery with iron, you should touch it more lightly and more precisely to the correct position.
E yeu ja he ordenat aquest capitol en le cauteri segon capitols, et he ordenat aquels del cap entro les pes, per so que aleugo le demandant aquo que vol de lu.	And I have already ordered this chapter on the cautery according to chapters, and I have ordered those of the foot in the leg, so that I delay the patient what he wants from me.
De cauteri de dolor de cap per frigiditat e humiditat.	Of the cautery for head pain due to cold and humidity.
Le capitol primier.	The first chapter.
Aquesta cauterizacio confereys a la humiditat e frigiditat sobre le servel accident de la qual so doas causas, so es causa de soda e multitut de flux raumatic, apelat corissa, del cap a las partidas dels huelhs e de las aurelhas fluent, e multitut de dormir, e de dolor de dentz e del guolayro, e universalment de tota malautia que ve per fregiditat, ayssi cum paraliticament, sodo e apoplexio, e semblantz en aquelas malautias.	This cautery addresses the cold and humidity over the servel accident of which there are two causes, these being the cause of rheumatism and various pains in the head, from the forehead to the ears flowing, as well as many sleep disorders, toothache, and giddiness, and generally all illnesses that come through coldness, such as paralytic conditions, rheumatism, and apoplexy, and similar symptoms in those diseases.
La forma de aquesta cauterizacio es aquesta, que primieyrament comandes al malaute que sia evacuat am medicina lacsativa le cap mondificant, per tres o per quatre nueytz, segon que exhigeys la vertut del malaute e la edat de lu e la sua costuma.	The form of this cautery is as follows: Primarily, you command the patient to be evacuated with a saline medicine for three or four nights, according to the strength of the patient's condition, their age, and their habits.
E aprop comanda li que raza le sieu cap am razor, e aprop fay aquel sezer entre las tuas mas sobre una banca cayrada e que pause las suas mas sobre le pietz sieu.	And then command him to shave his head with a razor, and place that razor between your hands on a sloping bench and let his hands rest on his own foot.
E aprop pausa la razit de la tua palma aprop le pous sobre la razit del nas entre les huels sieus.	And place the razor from your palm near the throat between his heels.
Mays empero, cum le tieu dit del mieg loc es pervengut, signa aquel loc am tenta, e aprop igneys le cauteri olivar del qual aquesta es la forma:	More over, since the right place has been determined, mark that place with a point, and then heat the olive oil cautery, which is in this form:
E aprop pausa aquel sobre le loc senhat am tenta, a manieyra que descent, am la qual la tieua ma sia constrengida petit a petit, e tu revolveys aquel.	And place that cautery over the marked spot with a point, in such a way that it descends gradually, and you rotate it.
E aprop leva la tua ma leugerament e reguarda le loc, e si veses ja del os esser descubert alcuna quantitat del cap, ayssi cum la quantitat de gra de errs, lahoras eleva la tua ma, e si no torno la tua ma am aquel ferr, am autre de aquel, si es enfrigidat, entro que sia vist del os aquo que yeu he dit a tu.	And lift your hand lightly and look at the spot, and if you see any part of the bone being uncovered by a small amount of oil, as much as a grain of pepper, then lift your hand. If not, return your hand to that cautery or another, if it is cooled, and wait until something is visible on the bone as I have said to you.
E aprop pren un petit de sal e disolveys aquel sobre le loc e leyssa aquel per tres jorns.	And take a little salt and dissolve it over the spot, and leave it there for three days.
E aprop pausa sobre lu coto enbegut en boder e leyssa aquel sobre lu entro que sia destrusida la scara del foc.	Then place your hand over the inflamed groin area, leaving the other one on the inside where the fire scar has been destroyed.
E aprop cura le loc am anguent tetrafarmacon entro que sia sanat.	Then apply the ointment of tetra pharmacon to the area until it is healed.
E ja diyssero que quant la plagua roman uberta, tant mielhs geta le brac, per que es milhor e mays juvatiu.	And we have already said that when the wound is opened wide, it heals better, because it is better and more beneficial.
E diyssero alcus de lor que sia cauterizada la codena entro al os, e sia tengut le cauteri entro que sia adhurida alcuna partida de la specitut del os.	And some of them say that the knee should be cauterized inside the bone, and that the cautery should be left until it has ignited some part of the bone.
E aprop sia ras aquo que es adhust del os, e aprop sia curat.	Then scrape away what is charred from the bone, and then treat it.
E diyssero autres que am lo cauteri pervengua al derier, entro que enprema en le os forta enprecio entro que le os caga, e aquesta es la forma de alphecati petit:	And others say that the cautery should reach the marrow, pressing firmly on the bone until it cools, and this is the method of Alphécatti.
E estiman de aquel loc expiran la vapors del cap.	And they believe that from that area, the vapors of the head expire.
E sia tenguda la plagua uberta per lonc temps, e aprop sia curada entro que sia consolidada.	And keep the wound open for a long time, and then treat it until it is healed and consolidated.
Mays a mi no so vistas aquestas doas specias de cauteri de tot, sino en alcus homes segon via de temor; e layssa aquel, deves mi, milhor es am salut, quan es; quar le cap es develitat per solucio de continuitat de lu ayssi cum havem testificat en les autres membres, e majorment quan le cap del malaute es de freul natura.	But I have not seen these two types of cautery in all, except in some men according to fear; leave that one, I advise you, it is better for health when possible; as the head is developed by the solution of continuity of the same kind as we have testified in other members, especially when the head of the patient is of cold nature.
E la specia de cauteri primieyra es mays salva e milhor deves mi; e de aquela husi e am aquela obra am salut.	And the first type of cautery is safer and better, I advise you; use that one and do so for health.
Capitol segon.	Capitalize second.
Del cauteri del cap.	Of the cautery of the head.
Quan en tot le cap accideys dolor cronica e longua e aquo es en le malaute prolonguat, e usa de gerras e de cochias e de capipurges e de emplaustres e de guatz e de cadels e de gualinas e de semblantz, e majorment si ja es cauterizat am un cautere le qual recontam e no aprofieyta a lu deguna de aquelas causas, lahoras considera quar si le cap del malaute es de fort creacio en la sua natura; e no es freul et atroba mot gran freg, lahoras aquel cauterisa am autra cauteri dejos aquel un pauc.	When in the whole head chronic and long-lasting pain occurs, and this is prolonged in the patient, and he uses bandages, pillows, head poultices, plasters, compresses, hot water bottles, and similar remedies, and especially if the head has already been cauterized with a cautery which does not relieve him of any of these causes, consider whether the head of the patient is of strong constitution in its nature; and if it is not cold nor finds much pain, then that cautery should be replaced by another.
E aprop cauterisa aquel sobre le corn del sieu cap am cauteri entro que la codena es partida.	And then cauterize that on the top of his head between where the vein is divided.
Incisa la codena e sia descuberta del os la quantitat la qual havem recontat e cauteriza aquel am un cauteri en la partida deriera del cap en le loc le qual es apelat vas, — e es aquel loc en le qual es pausada ventosa.	Incise the vein and the quantity at the mouth which we have counted, and cauterize that with a cautery at the rear part of the head in the place which is called vas, — and this is the place where suction is applied.
Et alleuja la tua ma en aysso, e no descobras le os, quar le malaute per aquo atroba mot gran dolor diversa de la dolor de totz les autres cauteris del cap.	And lift your hand here, and do not uncover the mouth, for the patient finds great pain different from the pain of all other head cauterizations.
E yeu diyre aquest cauteri en son loc, quar cove que·l cauteri am le qual so cauterisatz les corns del cap e le occiput es pus subtil cauteri que aquel am le qual es cauterisat le mieg loc del cap; e aquesta es la forma de lu.	And I will say this cauterization in its place, for I know that the cauterization with which one cauterizes the horns of the head and the occiput is a finer cauterization than that with which the middle part of the head is cauterized; and this is the form of it.
Capitol ters.	Top of the head.
De cauterisacio de emigranea no-antiqua.	On the cauterization for old migraine.
Quan endeve en la partida del cap dolor sodo, o es stenduda dolor entro al uelh, sia evacuat am medicinas le cap mondificantz, e sia aministrada l’autra curacio, la qual yeu he dita en las devesios de las malautias; e tot no aprofieyta, lahoras cauterisacio en lu es en dos manieyras: o cauterisacio am medicina acuta comburent, o am ferr.	When there is a sharp pain at the back of the head, or a dull pain between the ears, the head should be treated with purgative medicines, and then the other treatment I have described for diseases should be administered; and if this does not help, cauterization in that area can be performed in two ways: either with a burning sharp medicine, or with iron.
Mays cauteri am medicina comburent es que tu prenguas una dolsa de alh, e escorgas aquela e abcindas las extremitatz de lu de amdos les caps.	May cautery in medicine that burns you take a hot coal, and extract that and bind the extremities of it from both ends.
E aprop incideys le loc de la dolor en la templa am una lanceta lada entro que sia en lu feyt loc dejos la codena, entro que sia occultada.	And then apply the place of the pain in the temple with a lancet laid into it, and let the needle be concealed.
E aprop strenh sobre lu am stopada per descent constreccio, e layssa aquel per le spazi de tres horas; e aprop deslia le e tratz le alh, e laysa la plagua per dos o per tres jorn, e aprop pausa sobre lu coto submergit en boder entro que le loc fassa brac.	And then strengthen it by stopping the descent by compression, and let it be for the space of three hours; and then draw out the cloth, and leave the wound for two or three days, and then place it over a small opening submerged in balsam until the area heals.
E aprop cura aquel am enguent entro que sia sanat.	And then cure that with ointment until it is healed.
E si tu voys, fe aquo am alcunas medicinas comburentz las quals yeu he scriutas en le douse tractat de medicinas comburentz.	And if you speak, use those medicines that burn which I have written in the second treatise of burning medicines.
Mays la cauterisacio am ferr segon aquesta manieyra: igneys per cauteri del qual aquesta es la forma:	May the cautery be made according to this manner: heat by cautery of which this is the form:
e es apelat claus clavilhs, quar le cap de lu es ayssi cum forma de clavel en le qual es alcuna curvitat, e·n le mieg loc de lu es eminensia petita.	and it is called a key clamp, for the head of it is thus shaped like a key, and in the middle part there is a small projection.
E aprop pausa sobre loc de la dolor, e rete la tua ma — per que no sia adhurida la arceria la qual es dejos — e revol le ferr petit a petit am velocitat.	And then place your hand over the location of the pain, so that the artery which is left is not adhered, and gently rotate the small iron bit gradually.
E si la quantitat de lu que es adhurida per la specitut de la codena ayssi quo la maytat de lu, e elava la tua ma per so que la arteria no sia adhurida la qual es dejos, per so que no vengua flux de sanc.	And if the quantity that is adhered by the bite of the needle is as great as its thickness, and lift your hand so that the artery which is left is not adhered, so that there be no flow of blood.
E aprop enbibeys coto en aygua de sal e pausa aquel sobre le loc, e layssa aquel per tres dias; e aprop pausa coto mulhat am boder, e aprop cura am enguent entro que sia sanat.	And then immerse it in salt water and place it over the area, leave it there for three days; and then place it over a warm cloth, and cure it with ointment until it is healed.
E si voys, cauterisa am la extremitat del cutellari segon cauteri, e guarda te de incisio de arteria en aquesta emigranea propriament no-antiqua.	And if you do, cauterize at the tip of the scalpel according to the cautery, and guard yourself from cutting the artery in this not-very-old migraine.
Capitol quart.	Capitol quart.
De cauterizacio d’emigranea antiqua.	Of the cautery for old migraine.
Quan tu curas emigranea am aquo que havem dit de la curacio precedent, e aquo que havem dit en las divisios de las malautias, e no aprofieyta la curacio, e vezes per la malautia que no abasta a lu aquo que havem dit del primier cauteri am medicina o del cauteri am foc, lahoras cove que tu igniscas le cauteri cutellar entro que sia albificat, pus que significas sobre le loc de la dolor am linha de longuesa de la qual sia la maytat del dit, o quays aquel; e depausa la tua ma per una veguada e strenh aquela entro incidiscas la arceria e pervengua entro al os.	When you cure migraine as we have said in the previous treatment, and as we have said in the divisions of diseases, and if the treatment does not improve, and sometimes due to the disease it is insufficient what we have said about the first cautery with medicine or the cautery with fire, then you should ignite the surgical cautery when it is white-hot. Place your line on the area of pain equivalent to its thickness, or place it there; then lift your hand for a moment and strongly apply that part without incising the artery and enter into the bone.
Empero necessari es a tu que guardes de la continuacio de la mandibula, la qual es mauguda deves la masticacio, e que le lacert no sia adhurit e le nervi le qual mau aquela, e que no s’endevengua espasme.	But you must guard against the continuity of the jaw, which is used for chewing, and ensure that the cartilage is not adhered and the nerves which supply it are not damaged, and that no spasm occurs.
E si es sobre la custodia e cautela de flux de sanc de l’arteria que es abciza, quar en la abcizio de lu es temor, e majorment ad aquel le qual ignora aquo que fa e no es studios e esproat; e layssa la operacio en lu al comensament.	And if it is about the custody and caution of the flux of sand from the artery that is amputated, for in its amputation there is fear, especially for one who ignores what he does and is not studious or cautious; and leaves the operation to chance.
E yeu vindre am rememoracio del regiment de flux de sanc accident de la arceria segon la sieua manieyra, en le sieu loc de aquest libre.	And I will return to recall the regulation of the flow of sand incident to the artery according to its manner, in the place of this free text.
E si veses de aquesta malautia que no abaste aquest cauteri e veses le cors del malaute tollerable, cauteriza aquel en le mieg loc del cap ayssi cum havem recontat, e cura la plagua entro que sia sanada.	And if you see this illness that does not allow the use of this cautery and you find the patient's condition tolerable, cauterize it in the middle of the foot as we have recounted, and cure the wound until it is healed.
