Ayssi comensan las paraulas de Albucasim .	Thus begin the words of Albucasis.
E mays sermo vulgar es que cauteri es le derier remezi de medicina, e es sermo dreyturier, no ad aquo que els entendo en lu, quar els crezo que no es curacio que aprofieyta am medicina ni am autra causa aprop cauteri.	And a more common saying is that cautery is the last resort of medicine, and this is a correct saying, not in the sense that they understand it, for they believe that it is a cure that does not benefit from medicine or any other means besides cautery itself.
E la causa es en contrari de aquo; e la entencio que cauteri es le derier remezi de medicina no es sino quan administram las manieyras de curacio en alcunas malautias, e aquelas medicinas no conferieysso, e aprop en la fi de la causa aministra hom cauteri, e aprofieyta ad aquela.	And the reason is the opposite; and the intention that cautery is the last resort of medicine is only when we administer methods of treatment for certain illnesses, and those medicines do not work, and then, at the end of the process, cautery is administered, and it is beneficial in that case.
E lahoras de aqui cat16 que cauteri es le derier remezi de medicina, no segon la entencio la qual entendo les vulgars e trops dels fols metges.	And therefore, from this we see that cautery is the last resort of medicine, not according to the understanding of the common people and the many foolish physicians.
E diyssero les antics que cauteri am aur es milhor que cauteri am ferr, e no diyssero aquo sino per la equalitat del aur e sublimitat de la sua sustancia.	And the ancients said that cautery with gold is better than cautery with iron, and they did not say this except for the evenness of gold and the excellence of its substance.
E diyssero que le loc de cauteri no fa brac, cum aquo no sia absolutament vertat, quar yeu ja he aquo proat e he atrobat que aquel no fa aquo sino en alcus cors ses les autres, e cauteri am aquel es bo e milhor que am ferr ayssi quo els diyssero; mays empero quan tu fas cauteri am foc am de aur, no es a tu declarat, quar es egnit segon la quantitat que tu vols per la rugor de l’aur, e quar prepara a recebre freg; e si ajustas sobre lu ignicio se fon l’aur per le foc, e caso en le foc alcunas laminas per que le artifex catz per la occupacio de aquel.	And they said that the place of cautery does not scar, although this is not absolutely true, for I have already proven this and found that it does not do so except in some bodies and not others, and cautery with this is good and better than with iron, as they said; however, when you perform cautery with fire with gold, it is not clear to you, because it is ignited according to the quantity you want, because of the hardness of the gold, and because it prepares to receive cold; and if you apply too much fire to it, the gold melts from the fire, and some of the lamina falls into the fire, so that the craftsman is distracted by this.
E per aquo es fayt cauteri am ferr deves nos pus leugerament e pus propdanament a rectitut de operacio.	And for this reason, cautery with iron is done more easily and more quickly to a correct operation.
E yeu ja he ordenat aquest capitol en le cauteri segon capitols, et he ordenat aquels del cap entro les pes, per so que aleugo le demandant aquo que vol de lu.	And I have already ordered this chapter on cautery according to chapters, and I have ordered those from the head to the feet, so that I might easily find what is needed.
De cauteri de dolor de cap per frigiditat e humiditat.	Of cautery for headache due to coldness and dampness.
Le capitol primier.	The first chapter.
Aquesta cauterizacio confereys a la humiditat e frigiditat sobre le servel accident de la qual so doas causas, so es causa de soda e multitut de flux raumatic, apelat corissa, del cap a las partidas dels huelhs e de las aurelhas fluent, e multitut de dormir, e de dolor de dentz e del guolayro, e universalment de tota malautia que ve per fregiditat, ayssi cum paraliticament, sodo e apoplexio, e semblantz en aquelas malautias.	This cauterization counteracts the humidity and coldness on the brain, the accidents of which are caused by two things: that is, the cause of profuse and multiple rheumatic flux, called coryza, flowing from the head to the parts of the eyes and ears, and excessive sleep, and toothache and sore throat, and universally any illness that comes from cold, such as paralysis, swooning, and apoplexy, and similar illnesses.
La forma de aquesta cauterizacio es aquesta, que primieyrament comandes al malaute que sia evacuat am medicina lacsativa le cap mondificant, per tres o per quatre nueytz, segon que exhigeys la vertut del malaute e la edat de lu e la sua costuma.	The form of this cauterization is this: first, order the patient to be evacuated with laxative medicine, cleansing the head, for three or four nights, depending on the strength of the patient, their age, and their constitution.
E aprop comanda li que raza le sieu cap am razor, e aprop fay aquel sezer entre las tuas mas sobre una banca cayrada e que pause las suas mas sobre le pietz sieu.	And then order him to shave his head with a razor, and then have him sit between your hands on a square bench and have him place his hands on his feet.
E aprop pausa la razit de la tua palma aprop le pous sobre la razit del nas entre les huels sieus.	And then place the root of your palm near the bridge of the nose between his eyes.
Mays empero, cum le tieu dit del mieg loc es pervengut, signa aquel loc am tenta, e aprop igneys le cauteri olivar del qual aquesta es la forma:	However, when your middle finger has reached that place, mark that spot with ink, and then ignite the olive cautery, of which this is the form:
E aprop pausa aquel sobre le loc senhat am tenta, a manieyra que descent, am la qual la tieua ma sia constrengida petit a petit, e tu revolveys aquel.	And then place that [cautery] on the spot marked with ink, in such a way that it descends, with which your hand is gradually tightened, and you turn it.
E aprop leva la tua ma leugerament e reguarda le loc, e si veses ja del os esser descubert alcuna quantitat del cap, ayssi cum la quantitat de gra de errs, lahoras eleva la tua ma, e si no torno la tua ma am aquel ferr, am autre de aquel, si es enfrigidat, entro que sia vist del os aquo que yeu he dit a tu.	And then lift your hand lightly and examine the place, and if you see some quantity of the bone uncovered, like the amount of a grain of barley, then lift your hand, and if not, return your hand with that iron [cautery], with another of those, if it is cooled, until that which I have told you is seen of the bone.
E aprop pren un petit de sal e disolveys aquel sobre le loc e leyssa aquel per tres jorns.	And then take a little salt and dissolve it on the place and leave it for three days.
E aprop pausa sobre lu coto enbegut en boder e leyssa aquel sobre lu entro que sia destrusida la scara del foc.	And then place on it cotton soaked in vinegar and leave it there until the burn scar is destroyed.
E aprop cura le loc am anguent tetrafarmacon entro que sia sanat.	And then treat the place with tetrafarmacon ointment until it is healed.
E ja diyssero que quant la plagua roman uberta, tant mielhs geta le brac, per que es milhor e mays juvatiu.	And it is said that when the wound remains open, it heals better, for that is better and more beneficial.
E diyssero alcus de lor que sia cauterizada la codena entro al os, e sia tengut le cauteri entro que sia adhurida alcuna partida de la specitut del os.	And some of them say that the bone marrow should be cauterized to the bone, and the cautery should be held there until some part of the bone's thickness is hardened.
E aprop sia ras aquo que es adhust del os, e aprop sia curat.	And then scrape away what is burned from the bone, and then let it heal.
E diyssero autres que am lo cauteri pervengua al derier, entro que enprema en le os forta enprecio entro que le os caga, e aquesta es la forma de alphecati petit:	And others say that with the cautery, penetrate to the back, until it first reaches the strong part of the bone, until the bone cracks, and this is the form of a small ulcer:
E estiman de aquel loc expiran la vapors del cap.	And they believe that vapors from the head exhale from that place.
E sia tenguda la plagua uberta per lonc temps, e aprop sia curada entro que sia consolidada.	And let the wound be kept open for a long time, and then let it be healed until it is consolidated.
Mays a mi no so vistas aquestas doas specias de cauteri de tot, sino en alcus homes segon via de temor; e layssa aquel, deves mi, milhor es am salut, quan es; quar le cap es develitat per solucio de continuitat de lu ayssi cum havem testificat en les autres membres, e majorment quan le cap del malaute es de freul natura.	But I have not seen these two types of cautery at all, except in some men, as a matter of fear; and leave that, it seems to me, better is health, when it is; for the head is weakened by the solution of its continuity, as we have testified in the other members, and especially when the patient's head is of a cold nature.
E la specia de cauteri primieyra es mays salva e milhor deves mi; e de aquela husi e am aquela obra am salut.	And the first type of cautery is safer and better, in my opinion; and use that, and with that work towards health.
Capitol segon.	Chapter two.
Del cauteri del cap.	Of the cautery of the head.
Quan en tot le cap accideys dolor cronica e longua e aquo es en le malaute prolonguat, e usa de gerras e de cochias e de capipurges e de emplaustres e de guatz e de cadels e de gualinas e de semblantz, e majorment si ja es cauterizat am un cautere le qual recontam e no aprofieyta a lu deguna de aquelas causas, lahoras considera quar si le cap del malaute es de fort creacio en la sua natura; e no es freul et atroba mot gran freg, lahoras aquel cauterisa am autra cauteri dejos aquel un pauc.	When chronic and prolonged pain occurs throughout the head in a patient, and he uses cupping, leeches, purges, plasters, ointments, poultices, and similar remedies, and especially if he has already been cauterized with a cautery which we describe and none of those things benefit him, then consider whether the patient's head is of a strong constitution by nature; and if it is not cold and finds great cold, then cauterize that with another cautery a little below the previous one.
E aprop cauterisa aquel sobre le corn del sieu cap am cauteri entro que la codena es partida.	And then cauterize that above the temple of his head with a cautery until the scab is formed.
Incisa la codena e sia descuberta del os la quantitat la qual havem recontat e cauteriza aquel am un cauteri en la partida deriera del cap en le loc le qual es apelat vas, — e es aquel loc en le qual es pausada ventosa.	Incise the scab and uncover the bone to the extent that we have described, and cauterize that with a cautery in the posterior part of the head in the place which is called the vessel — and this is the place where a cupping glass is applied.
Et alleuja la tua ma en aysso, e no descobras le os, quar le malaute per aquo atroba mot gran dolor diversa de la dolor de totz les autres cauteris del cap.	And lighten your hand in this, and do not uncover the bone, for the patient because of this finds much greater pain, different from the pain of all other cauterizations of the head.
E yeu diyre aquest cauteri en son loc, quar cove que·l cauteri am le qual so cauterisatz les corns del cap e le occiput es pus subtil cauteri que aquel am le qual es cauterisat le mieg loc del cap; e aquesta es la forma de lu.	And I say that this cautery in its place, because it is necessary that the cautery with which the temples of the head and the occiput are cauterized is a more subtle cautery than that with which the middle part of the head is cauterized; and this is its form.
Capitol ters.	Chapter three.
De cauterisacio de emigranea no-antiqua.	On the cauterization of recent migraine.
Quan endeve en la partida del cap dolor sodo, o es stenduda dolor entro al uelh, sia evacuat am medicinas le cap mondificantz, e sia aministrada l’autra curacio, la qual yeu he dita en las devesios de las malautias; e tot no aprofieyta, lahoras cauterisacio en lu es en dos manieyras: o cauterisacio am medicina acuta comburent, o am ferr.	When a sharp pain occurs in the head, or a prolonged pain extends to the eye, let the head be evacuated with purifying medicines, and let the other treatment be administered, which I have described in the sections on diseases; and if all this does not help, then cauterization is done in two ways: either cauterization with a sharp, burning medicine, or with iron.
Mays cauteri am medicina comburent es que tu prenguas una dolsa de alh, e escorgas aquela e abcindas las extremitatz de lu de amdos les caps.	But cauterization with a burning medicine is that you take a clove of garlic, and peel it, and cut off its extremities from both ends.
E aprop incideys le loc de la dolor en la templa am una lanceta lada entro que sia en lu feyt loc dejos la codena, entro que sia occultada.	Then incise the place of the pain in the temple with a lancet, until a space is made under the skin, so that it is hidden.
E aprop strenh sobre lu am stopada per descent constreccio, e layssa aquel per le spazi de tres horas; e aprop deslia le e tratz le alh, e laysa la plagua per dos o per tres jorn, e aprop pausa sobre lu coto submergit en boder entro que le loc fassa brac.	Then bind it tightly with a compress to cause constriction, and leave it for three hours; then unbind it and remove the garlic, and leave the wound for two or three days, and then apply a cotton ball soaked in vinegar until the area becomes inflamed.
E aprop cura aquel am enguent entro que sia sanat.	And then treat it with ointment until it is healed.
E si tu voys, fe aquo am alcunas medicinas comburentz las quals yeu he scriutas en le douse tractat de medicinas comburentz.	And if you wish, do this with some burning medicines which I have written about in the twelfth treatise on burning medicines.
Mays la cauterisacio am ferr segon aquesta manieyra: igneys per cauteri del qual aquesta es la forma:	But cauterization with iron in this manner:  heat the cautery, of which this is the shape:
e es apelat claus clavilhs, quar le cap de lu es ayssi cum forma de clavel en le qual es alcuna curvitat, e·n le mieg loc de lu es eminensia petita.	and it is called a nail or peg, because its head is like the shape of a nail, in which there is some curvature, and in the middle part of it there is a small eminence.
E aprop pausa sobre loc de la dolor, e rete la tua ma — per que no sia adhurida la arceria la qual es dejos — e revol le ferr petit a petit am velocitat.	And then place it on the location of the pain, and hold your hand — so that the cauterized area which is underneath is not burned further — and rotate the iron little by little with speed.
E si la quantitat de lu que es adhurida per la specitut de la codena ayssi quo la maytat de lu, e elava la tua ma per so que la arteria no sia adhurida la qual es dejos, per so que no vengua flux de sanc.	And if the amount that is burned by the sharpness of the cautery is as much as half of it, raise your hand so that the artery which is underneath is not burned, so that there is no flow of blood.
E aprop enbibeys coto en aygua de sal e pausa aquel sobre le loc, e layssa aquel per tres dias; e aprop pausa coto mulhat am boder, e aprop cura am enguent entro que sia sanat.	And then soak cotton in salt water and place that on the area, and leave it for three days; and then place cotton soaked in wine on it, and then treat with ointment until it is healed.
E si voys, cauterisa am la extremitat del cutellari segon cauteri, e guarda te de incisio de arteria en aquesta emigranea propriament no-antiqua.	And if you wish, cauterize with the tip of a knife as with a cautery, and be careful not to cut an artery in this particular, not-ancient, migraine.
Capitol quart.	Chapter four.
De cauterizacio d’emigranea antiqua.	Concerning the cauterization of chronic migraine.
Quan tu curas emigranea am aquo que havem dit de la curacio precedent, e aquo que havem dit en las divisios de las malautias, e no aprofieyta la curacio, e vezes per la malautia que no abasta a lu aquo que havem dit del primier cauteri am medicina o del cauteri am foc, lahoras cove que tu igniscas le cauteri cutellar entro que sia albificat, pus que significas sobre le loc de la dolor am linha de longuesa de la qual sia la maytat del dit, o quays aquel; e depausa la tua ma per una veguada e strenh aquela entro incidiscas la arceria e pervengua entro al os.	When you treat migraine with what we have said in the preceding treatment, and what we have said in the divisions of diseases, and the treatment is not effective, and sometimes because of the illness what we have said about the first cautery with medicine or the cautery with fire is insufficient, then you should heat the knife-cautery until it is white-hot, then mark the location of the pain with a line whose length is half the length of a finger, or something like that; and place your hand for a moment and press until you incise the artery and reach the bone.
Empero necessari es a tu que guardes de la continuacio de la mandibula, la qual es mauguda deves la masticacio, e que le lacert no sia adhurit e le nervi le qual mau aquela, e que no s’endevengua espasme.	However, it is necessary for you to be careful of the continuation of the jaw, which is moved during mastication, and that the muscle is not injured and the nerve which moves it, and that spasm does not occur.
E si es sobre la custodia e cautela de flux de sanc de l’arteria que es abciza, quar en la abcizio de lu es temor, e majorment ad aquel le qual ignora aquo que fa e no es studios e esproat; e layssa la operacio en lu al comensament.	And if it is about the guarding and caution of the flow of blood from the artery that is incised, for in its incision there is danger, and especially to him who is ignorant of what he does and is not studious and experienced; and leaves the operation to him at the beginning.
E yeu vindre am rememoracio del regiment de flux de sanc accident de la arceria segon la sieua manieyra, en le sieu loc de aquest libre.	And I will come with a reminder of the treatment of accidental blood flow from the artery according to its manner, in its place in this book.
