Ayssi comensan las paraulas de Albucasim .	Thus begin the words of Albucasis.
E yeu dic que cauteri es convenient en tot temps, per so que le nocument per le temps accident es submergit en le juvament de aquo que am le cauteri es atirat, e majorment si le cauteri es per dolors o de dolors necessaries, fortz e fistinas, las quals no suffertan tarditat per so que es temut de aquelas que vengua malicia, que es major que petit nocument entrant per lo temps.	And I say that cautery is convenient at all times, because the harm caused by accidental timing is overwhelmed by the benefit which is obtained by cautery, and especially if the cautery is for necessary, strong and sudden pains, which do not allow for delay because it is feared that those pains might become worse, which is a greater harm than a small harm introduced by timing.
E aysso no catz en vostras pessas, o, filhs, aquo no estiman sino le poble vulguar e les fols metges, so es que ad aquela malautia que es sanada per cauteri no es redicio tot temps, e pausan aquel consequen.	And this does not enter your minds, O sons, this is only considered by the vulgar people and foolish physicians, that is to say that for that illness which is cured by cautery, there is no unsuitable time, and they posit that consequence.
E la causa no es ges ayssi quo els cuydan per aquo, quar cauteri no es sino en loc de medicina la qual altera la compleccio e esicca las humiditatz las quals son causa per que veno las dolors.	And the cause is not at all as they believe, for cautery is only in the place of a medicine which alters the complexion and dries the humors which are the cause of the pains.
Mays empero cauteri superflueys sobre la medicina per volicitat de la sua valitut e vertut de la sua operacio e grandesa del sieu senhor.	However, cautery is superfluous over medicine because of the swiftness of its efficacy and the power of its operation and the greatness of its effect.
E es possible que la sua malautia retorne en alcuna hora del temps, segon la compleccio del malaute e la locacio de la sua malautia, e la vertut de lu, e aquo que es preparat en le cors de lu de la agreguacio de las superfluitatz en lu, e aquo que es pervengut a lu en la sua acquisicio en viandas e semblantz de aquelas causas; sino que la malautia en la qual sia aministrat cauteri sia malautia subtil en membre de paucas superfluitatz e humiditatz, ayssi cum cauteri de dent per dolor e semblantz ad aquel, possible es que en lu no retorne aquela dolor, mays aquo se fa en petitz.	And it is possible that the illness may return at some time, according to the complexion of the patient and the location of the illness, and the strength of the patient, and what is prepared in the patient's body from the aggregation of superfluities within, and what has been acquired by the patient through diet and similar causes; but if the illness to which cautery is administered is a subtle illness in a limb with few superfluities and humors, as is cautery of a tooth for pain and similar cases, it is possible that the pain will not return, but this happens rarely.
E mays sermo vulgar es que cauteri es le derier remezi de medicina, e es sermo dreyturier, no ad aquo que els entendo en lu, quar els crezo que no es curacio que aprofieyta am medicina ni am autra causa aprop cauteri.	And it is more common speech that cautery is the last resort of medicine, and this is a true saying, not in the sense that they understand it, for they believe that it is not a cure that profits with medicine or any other cause except cautery.
E la causa es en contrari de aquo; e la entencio que cauteri es le derier remezi de medicina no es sino quan administram las manieyras de curacio en alcunas malautias, e aquelas medicinas no conferieysso, e aprop en la fi de la causa aministra hom cauteri, e aprofieyta ad aquela.	And the cause is contrary to that; and the intention that cautery is the last resort of medicine is only when we administer methods of cure in certain illnesses, and those medicines do not help, and then at the end of the treatment, one administers cautery, and it helps in that case.
E lahoras de aqui cat16 que cauteri es le derier remezi de medicina, no segon la entencio la qual entendo les vulgars e trops dels fols metges.	And therefore, from this it is understood that cautery is the last resort of medicine, not according to the understanding of the common people and many foolish doctors.
E diyssero les antics que cauteri am aur es milhor que cauteri am ferr, e no diyssero aquo sino per la equalitat del aur e sublimitat de la sua sustancia.	And the ancients said that cautery with gold is better than cautery with iron, and they did not say this except for the evenness of gold and the sublimity of its substance.
E diyssero que le loc de cauteri no fa brac, cum aquo no sia absolutament vertat, quar yeu ja he aquo proat e he atrobat que aquel no fa aquo sino en alcus cors ses les autres, e cauteri am aquel es bo e milhor que am ferr ayssi quo els diyssero; mays empero quan tu fas cauteri am foc am de aur, no es a tu declarat, quar es egnit segon la quantitat que tu vols per la rugor de l’aur, e quar prepara a recebre freg; e si ajustas sobre lu ignicio se fon l’aur per le foc, e caso en le foc alcunas laminas per que le artifex catz per la occupacio de aquel.	And they said that the place of cautery does not scar, although that is not entirely true, for I have already proven this and found that it does not do so except in some bodies and not others, and cautery with gold is good and better than with iron, as they said; however, when you do cautery with fire with gold, it is not clear to you, because it is heated according to the quantity you want by the roughness of the gold, and because it prepares to receive cold; and if you apply too much heat, the gold melts from the fire, and some laminae fall into the fire, causing the craftsman trouble from this.
E per aquo es fayt cauteri am ferr deves nos pus leugerament e pus propdanament a rectitut de operacio.	And because of this, cautery with iron is done more easily and more readily with precision of operation.
E yeu ja he ordenat aquest capitol en le cauteri segon capitols, et he ordenat aquels del cap entro les pes, per so que aleugo le demandant aquo que vol de lu.	And I have already ordered this chapter on cautery according to chapters, and I have ordered those from the head down to the feet, so that I might explain to the one asking what he wants from it.
De cauteri de dolor de cap per frigiditat e humiditat.	Of cautery for headache due to coldness and dampness.
Le capitol primier.	The first chapter.
Aquesta cauterizacio confereys a la humiditat e frigiditat sobre le servel accident de la qual so doas causas, so es causa de soda e multitut de flux raumatic, apelat corissa, del cap a las partidas dels huelhs e de las aurelhas fluent, e multitut de dormir, e de dolor de dentz e del guolayro, e universalment de tota malautia que ve per fregiditat, ayssi cum paraliticament, sodo e apoplexio, e semblantz en aquelas malautias.	This cauterization is applied to dampness and coldness on the brain; the accidents of which are two causes: that is, a cause of sudden and profuse rheumatic flux, called coryza, flowing from the head to the parts of the eyes and ears, and excessive sleepiness, and toothache and sore throat, and universally any illness that comes from coldness, such as paralysis, sudden stroke (apoplexy), and similar illnesses.
La forma de aquesta cauterizacio es aquesta, que primieyrament comandes al malaute que sia evacuat am medicina lacsativa le cap mondificant, per tres o per quatre nueytz, segon que exhigeys la vertut del malaute e la edat de lu e la sua costuma.	The method of this cauterization is this: first, order the patient to be evacuated with purgative medicine, cleansing the head, for three or four nights, depending on the strength of the patient, his age, and his constitution.
E aprop comanda li que raza le sieu cap am razor, e aprop fay aquel sezer entre las tuas mas sobre una banca cayrada e que pause las suas mas sobre le pietz sieu.	Then order him to shave his head with a razor, and then have him sit between your hands on a low bench and place his hands on his feet.
E aprop pausa la razit de la tua palma aprop le pous sobre la razit del nas entre les huels sieus.	And then place the root of your palm near the  [likely meaning:  a specific point near] the bridge of the nose between his eyes.
Mays empero, cum le tieu dit del mieg loc es pervengut, signa aquel loc am tenta, e aprop igneys le cauteri olivar del qual aquesta es la forma:	However, when your middle finger has reached that point, mark the spot with ink, and then ignite the olive cautery, of which this is the form:
E aprop pausa aquel sobre le loc senhat am tenta, a manieyra que descent, am la qual la tieua ma sia constrengida petit a petit, e tu revolveys aquel.	And then place that [the cautery] on the spot marked with ink, in such a way that it descends, with which your hand is gradually constrained, and you revolve it.
E aprop leva la tua ma leugerament e reguarda le loc, e si veses ja del os esser descubert alcuna quantitat del cap, ayssi cum la quantitat de gra de errs, lahoras eleva la tua ma, e si no torno la tua ma am aquel ferr, am autre de aquel, si es enfrigidat, entro que sia vist del os aquo que yeu he dit a tu.	And then lift your hand slightly and observe the place, and if you see some quantity of the head of the bone uncovered, like the size of a grain of barley, then lift your hand, and if not, return your hand with that iron, or with another like it if this one is cooled, until that which I have told you is seen of the bone.
E aprop pren un petit de sal e disolveys aquel sobre le loc e leyssa aquel per tres jorns.	And then take a little salt and dissolve it on the location and leave it for three days.
E aprop pausa sobre lu coto enbegut en boder e leyssa aquel sobre lu entro que sia destrusida la scara del foc.	And then place on it cotton soaked in vinegar and leave it there until the burn scar is destroyed.
E aprop cura le loc am anguent tetrafarmacon entro que sia sanat.	And then treat the area with tetrafarmacon ointment until it is healed.
E ja diyssero que quant la plagua roman uberta, tant mielhs geta le brac, per que es milhor e mays juvatiu.	And it has been said that when the wound remains open, it better discharges the arm, because it is better and more beneficial.
E diyssero alcus de lor que sia cauterizada la codena entro al os, e sia tengut le cauteri entro que sia adhurida alcuna partida de la specitut del os.	And some of them say that the elbow should be cauterized to the bone, and the cautery should be held there until some part of the bone's substance is hardened/burned.
E aprop sia ras aquo que es adhust del os, e aprop sia curat.	And then scrape away what is burned from the bone, and then let it be healed.
E diyssero autres que am lo cauteri pervengua al derier, entro que enprema en le os forta enprecio entro que le os caga, e aquesta es la forma de alphecati petit:	And others say that with the cautery, penetrate to the back, until it firmly penetrates the bone, until the bone is charred, and this is the manner of a small ulcer.
E estiman de aquel loc expiran la vapors del cap.	And they believe that vapors from the head exhale from that place.
E sia tenguda la plagua uberta per lonc temps, e aprop sia curada entro que sia consolidada.	And let the wound be kept open for a long time, and then let it be healed until it is consolidated.
Mays a mi no so vistas aquestas doas specias de cauteri de tot, sino en alcus homes segon via de temor; e layssa aquel, deves mi, milhor es am salut, quan es; quar le cap es develitat per solucio de continuitat de lu ayssi cum havem testificat en les autres membres, e majorment quan le cap del malaute es de freul natura.	But I have not seen these two types of cautery at all, except in some men, as a method of fear; and leave that, it seems to me, better is health when it is; for the head is weakened by the solution of its continuity, as we have testified in the other members, and especially when the patient's head is of a cold nature.
E la specia de cauteri primieyra es mays salva e milhor deves mi; e de aquela husi e am aquela obra am salut.	And the first type of cautery is safer and better, in my opinion; and with that I use and with that I work for health.
Capitol segon.	Chapter two.
Del cauteri del cap.	Concerning the cautery of the head.
Quan en tot le cap accideys dolor cronica e longua e aquo es en le malaute prolonguat, e usa de gerras e de cochias e de capipurges e de emplaustres e de guatz e de cadels e de gualinas e de semblantz, e majorment si ja es cauterizat am un cautere le qual recontam e no aprofieyta a lu deguna de aquelas causas, lahoras considera quar si le cap del malaute es de fort creacio en la sua natura; e no es freul et atroba mot gran freg, lahoras aquel cauterisa am autra cauteri dejos aquel un pauc.	When chronic and prolonged pain occurs throughout the head, and this is prolonged in the patient, and he uses leeches and cupping and purgatives and plasters and poultices and cauteries and unguents and similar things, and especially if he has already been cauterized with a cautery which we recount and none of those things benefit him, then consider whether the patient's head is of strong constitution by nature; and if it is not weak and finds much great cold, then cauterize that with another cautery a little below that one.
E aprop cauterisa aquel sobre le corn del sieu cap am cauteri entro que la codena es partida.	And then cauterize that above the temple of his head with a cautery until the scab is formed.
Incisa la codena e sia descuberta del os la quantitat la qual havem recontat e cauteriza aquel am un cauteri en la partida deriera del cap en le loc le qual es apelat vas, — e es aquel loc en le qual es pausada ventosa.	Incise the scab and let the bone be uncovered to the extent that we have recounted, and cauterize that with a cautery in the back part of the head, in the place which is called the vas - and this is the place where a cupping glass is placed.
Et alleuja la tua ma en aysso, e no descobras le os, quar le malaute per aquo atroba mot gran dolor diversa de la dolor de totz les autres cauteris del cap.	And ease your hand in this, and do not uncover the bone, for the patient thereby finds much great pain, different from the pain of all the other cauteries of the head.
E yeu diyre aquest cauteri en son loc, quar cove que·l cauteri am le qual so cauterisatz les corns del cap e le occiput es pus subtil cauteri que aquel am le qual es cauterisat le mieg loc del cap; e aquesta es la forma de lu.	And I say this cautery in its place, because it is necessary that the cautery with which the temples of the head and the occiput are cauterized is a more subtle cautery than that with which the middle part of the head is cauterized; and this is its form.
Capitol ters.	Chapter Three.
De cauterisacio de emigranea no-antiqua.	Concerning the cauterization of a not-ancient migraine.  (or, Concerning the cauterization of a recent migraine.)
Quan endeve en la partida del cap dolor sodo, o es stenduda dolor entro al uelh, sia evacuat am medicinas le cap mondificantz, e sia aministrada l’autra curacio, la qual yeu he dita en las devesios de las malautias; e tot no aprofieyta, lahoras cauterisacio en lu es en dos manieyras: o cauterisacio am medicina acuta comburent, o am ferr.	When a sudden pain occurs in the head, or a spreading pain around the eye, let the head be evacuated with purifying medicines, and let the other treatment be administered, which I have described in the various diseases; and if nothing helps, then cauterization is done in two ways: either cauterization with an acute, burning medicine, or with iron.
Mays cauteri am medicina comburent es que tu prenguas una dolsa de alh, e escorgas aquela e abcindas las extremitatz de lu de amdos les caps.	But cauterization with a burning medicine is that you take a clove of garlic, and you crush it and bind its extremities on both sides.
E aprop incideys le loc de la dolor en la templa am una lanceta lada entro que sia en lu feyt loc dejos la codena, entro que sia occultada.	Then incise the location of the pain in the temple with a lancet until a place is made under the skin, so that it is hidden.
E aprop strenh sobre lu am stopada per descent constreccio, e layssa aquel per le spazi de tres horas; e aprop deslia le e tratz le alh, e laysa la plagua per dos o per tres jorn, e aprop pausa sobre lu coto submergit en boder entro que le loc fassa brac.	Then bind it tightly with a bandage for a continuous constriction, and leave it for three hours; then untie it and remove the garlic, and leave the wound for two or three days, then apply a cotton swab soaked in vinegar until the area becomes inflamed.
E aprop cura aquel am enguent entro que sia sanat.	And then treat it with ointment until it is healed.
E si tu voys, fe aquo am alcunas medicinas comburentz las quals yeu he scriutas en le douse tractat de medicinas comburentz.	And if you wish, do this with some burning medicines which I have written about in the twelfth treatise on burning medicines.
Mays la cauterisacio am ferr segon aquesta manieyra: igneys per cauteri del qual aquesta es la forma:	But cauterization with iron in this manner: heat a cautery iron of which this is the form:
e es apelat claus clavilhs, quar le cap de lu es ayssi cum forma de clavel en le qual es alcuna curvitat, e·n le mieg loc de lu es eminensia petita.	and it is called a nail or peg, because its head is shaped like a nail, which has a certain curvature, and in the middle of it is a small eminence.
E aprop pausa sobre loc de la dolor, e rete la tua ma — per que no sia adhurida la arceria la qual es dejos — e revol le ferr petit a petit am velocitat.	And then place it on the location of the pain, and hold your hand — so that the flesh underneath is not burned — and move the iron little by little with speed.
E si la quantitat de lu que es adhurida per la specitut de la codena ayssi quo la maytat de lu, e elava la tua ma per so que la arteria no sia adhurida la qual es dejos, per so que no vengua flux de sanc.	And if the amount of flesh that is burned is as much as half of it, due to the specific nature of the cautery, then lift your hand so that the artery beneath is not burned, so that there is no flow of blood.
E aprop enbibeys coto en aygua de sal e pausa aquel sobre le loc, e layssa aquel per tres dias; e aprop pausa coto mulhat am boder, e aprop cura am enguent entro que sia sanat.	And then soak cotton in salt water and place that on the area, and leave it for three days; and then apply cotton soaked in balm, and then treat with ointment until it is healed.
E si voys, cauterisa am la extremitat del cutellari segon cauteri, e guarda te de incisio de arteria en aquesta emigranea propriament no-antiqua.	And if you wish, cauterize with the tip of the scalpel according to the cautery method, and be careful of cutting the artery in this specific, not-ancient, type of headache.
Capitol quart.	Chapter four.
De cauterizacio d’emigranea antiqua.	On the cauterization of chronic headache.
Quan tu curas emigranea am aquo que havem dit de la curacio precedent, e aquo que havem dit en las divisios de las malautias, e no aprofieyta la curacio, e vezes per la malautia que no abasta a lu aquo que havem dit del primier cauteri am medicina o del cauteri am foc, lahoras cove que tu igniscas le cauteri cutellar entro que sia albificat, pus que significas sobre le loc de la dolor am linha de longuesa de la qual sia la maytat del dit, o quays aquel; e depausa la tua ma per una veguada e strenh aquela entro incidiscas la arceria e pervengua entro al os.	When you treat a headache with what we have said in the preceding treatment, and what we have said in the divisions of diseases, and the treatment is not effective, and sometimes the illness is such that what we have said about the first cauterization with medicine or cauterization with fire is insufficient, then you should heat the cautery knife until it is white-hot, after marking the location of the pain with a line whose length is half a finger, or about that; and place your hand there for a moment and press it until you incise the artery and reach the bone.
Empero necessari es a tu que guardes de la continuacio de la mandibula, la qual es mauguda deves la masticacio, e que le lacert no sia adhurit e le nervi le qual mau aquela, e que no s’endevengua espasme.	However, it is necessary for you to be mindful of the continuation of the jaw, which is moved during mastication, and that the muscle not be injured and the nerve which moves it, and that spasm does not occur.
E si es sobre la custodia e cautela de flux de sanc de l’arteria que es abciza, quar en la abcizio de lu es temor, e majorment ad aquel le qual ignora aquo que fa e no es studios e esproat; e layssa la operacio en lu al comensament.	And if it is about the guarding and caution regarding the flow of blood from the artery that is incised, for there is danger in its incision, and especially for one who is ignorant of what he does and is not studious and experienced; and leaves the operation to him at the beginning.
