Ayssi comensan las paraulas de Albucasim .	Thus begin the words of Albucasim.
La qual causa es quar le cranc caut es pur de humor melencolic, lahoras no cove que pervengua a lu am ferr de tot, sino que sia an membre le qual suffertes que de tot fos hostat.	This is because the young person's body is full of melancholic humors, so it does not spread throughout completely, but rather that one part of their body suffers from being exposed to everything.
E per aquo, filhs, necessari es a vos que la operacio am ma sia devisada en dos devesios: so es en operacio a lu qual es associada salut, e en obra am la qual es perilh en las majors disposicios.	And for this reason, children, it is necessary for you that the operation on oneself be divided into two desirous aspects: one is in operation towards health associated with it, and another in work where there are major risks.
E yeu ja he exsitat aquo en tot loc de aquest libre en le qual venc opperacio en la qual es error e temor; per que necessari es a vos que guardetz aquo e layssetz aquel, per que les folhs no atrobo via a parlar e a vos desonestar.	And I have already established this throughout all parts of this book concerning the operation where errors and fears occur; so it is necessary for you to observe this and guard against that, so as not to confuse others or yourself.
E donc prenetz las vostras armas am sollicitut e am proteccio de Dieu , e les vostres malautes am falicitat e am fermetat.	And therefore take your tools for service and protection of God, and your patients for happiness and strength.
E usatz de la milhor via per la gracia de Dieu perdusent a salut e a lausabla successio, e laysatz las malautias terriblas de difficil sanacio, e ostatz las vostras armas de aquo que vos fa temer, per so que ysitatio en vostra fe e en le vostre nom no vos evasisca: quar mays es remanent a la vostra gloria, e pus aut en le mon e en derier a las vostras sanctitatz.	And use the best way by God's grace to seek salvation and acceptable succession, and leave your terrible diseases of difficult recovery, and guard against the tools that make you afraid, knowing that more remain for your glory, and further in this world and beyond to your sanctity.
Gualia ja diyssec en alcunas sieuas monicios:	Gualia had already spoken some wise teachings:
“No mediquetz malautia mala, per so que mals metges no siatz nompnatz”.	"Don't treat bad diseases with bad doctors, for it's better not to have a name than to be treated by a bad doctor."
E yeu ja he devesit aquest libre segontz tres capitols.	And I have already organized this book according to three chapters.
Comensa la divisio del libre, e primier de la primieyra partida.	The division of the book begins, and the first part is the first one.
Le primier capitol ordenat del cap entro·s pes, en las formas dels instrumentz e en les ferrementz dels cauteris, e de aquo que necessari es en la opperacio.	The first chapter is ordered under 'in the feet', in the forms of tools and the instruments of cauteries, and what is necessary in an operation.
La divisio de la segonda partida.	The division of the second part.
Le segon capitol, de siccio e perforacio, e de ventosas, e de plaguas, e de extractio de sagetas e de semblantz ad aquelas, tot capitolat e ordenat de las formas dels instrumentz.	The second chapter, concerning drying and piercing, as well as suction cups, plagues, the extraction of arrows, and similarity to those, all organized and detailed regarding the forms of the tools.
Divisio de la tersa partida.	The division of the third part.
Le tertz capitol, de restauracio e de dislocacio, e de curacio de torcio e de semblantz ad aquels; capitol ordenat del cap entro·s pes, e de las formas dels instrumentz.	The third chapter, concerning restoration and relocation, as well as the treatment of torsion and similarity to those; an organized chapter about injuries within the limbs, and the forms of the tools.
De cauteri am foc e am medicina aguda e rememoracio de la opperacio.	On using fire for cautery, sharp medicine, and recalling the operation procedure.
Am aquel comensa le tractat de tot le libre.	Here begins the treatise on all free subjects.
Cove que yeu digua la qualitat dels juvamentz de aquel cauteri e dels noccumentz de lu, e en qual compleccio sia prohibit cauteri.	Let me tell you about the quality of those affected by this cautery and its consequences, and in which stage it is prohibited to apply cautery.
Donc dic que·l sermo de la qualitat del juvament de cauteri e del noccument de lu es sermo lonc e prolixs, e subtil per sciensa, e secret amaguat; e ja de lu a parlat gran multitut de savis, e de lu se son desacordatz, et a mi abasta un petit dels sermons de lor, temen perlonguacio.	So I say that the discussion about the quality of cauterization and its consequences is long-winded and detailed, subtle in science, and hidden in secrecy; many wise men have already spoken extensively on this topic, and they disagree with each other. As for me, it's enough to mention just a small part of their speeches, fearing lengthiness.
E donc dic que cauteri comfereys a tota compleccio universalment la qual es am materia o ses materia, exceptat dos compleccios, las quals son compleccios caudas ses materia .	And thus I say that cauterization affects the entire body universally, which is made of matter or two kinds of matter, except for two conditions; these are the conditions of the tailbone.
En la compleccio cauda e secca am materia se desecordero; quar alcus dyssero que cauteri es juvatiu ad aquela, e les autres dyssero le contrari de aquel, que cauteri no es convenient en malautia la qual es per qualiditat e per siccitat, quar natura del foc es qualiditat e siccitat, e enconvenient es que malautia cauda e secca am aquo que es caut e sec sia sanada.	In the tailbone and in the dry condition there is only matter; some argue that cauterization should be applied to such conditions, while others argue against it, stating that cauterization is not suitable for maladies of the body which are due to quality and dryness. Since fire has qualities and promotes dryness, applying heat can cause harm by drying out what needs to heal and leaving it dry instead of restoring its health.
E diysec aquel que ditz le contrari de aquel, que per cauteri es fayt juvament en tota malautia cauda e secca que ve en les cors dels homes, quar quan tu comparas le cors de home e las humiditatz de lu a la compleccio del foc, atrobas le cors de home freg.	And the one who disagrees with you says that in every tail malady which is dry and found in men's bodies, cauterization should be done to promote its healing. When you compare the body of man to the qualities of fire, you find that the body of man is cleansed by heat.
E yeu dic per le sermo de aquel, que esperiment aquo ja a mi alscunas vetz a descubert.	And I say according to the argument presented there, this experience was something I discovered a few times already.
Mays empero no cove que vengua sobre aquo aquel que ja es exproat e excersitat en le capitol de cauteri per derier exercici, e a conogut la diversitat de la compleccio dels homes e la disposicio de las malautias en lor meteyssas, e las causas de aquelas, e·ls accidentz de lor, e l’espasi del temps de aquelas.	However, it is not for me to delve into matters that have already been discussed in the chapter on cauterization through subsequent exercises, and I am familiar with the diversity of bodily conditions in men and the disposition of their ailments across various body parts, as well as the causes behind them, their accidents, and the timeline associated with these issues.
Mays en las autras compleccios, no es sobre vos temor, e majorment en las malautias fregas e humidas, quar ja totz les metges se son acordatz sobre aquels, e no so desecordatz en le juvament am cauteri en aquelas.	For other conditions, you need not fear; especially in wet and humid ailments, all doctors have agreed on these matters, and they are not in disagreement about the use of cauterization in such conditions.
E sapiatz, filhs, que del secret de curacio per cauteri am foc e de la bontat de lu, so sobre cauteri am medicina comburent, es quar le foc es simple, la accio del qual no perven sino al membre le qual es cauterizat e no notz al autre membre am lu ajustat sino am petit nocument.	And know, children, that the secret of healing through cauterization with fire and its beneficial nature lies in applying cauterizing medicine which burns. For fire is simple; its action reaches only the part being cauterized and does not affect other parts unless there's a small harm involved.
Mays la accio de medicina comburent perven ad aquel en les membres le qual de lu alunhat, e fort leu fa venir en le membre malautia de dificil sanacio e fort leu ausit.	The action of burning medicine extends to those parts of the body it touches, and strongly promotes making difficult-to-heal injuries easier, as well as speeding up their healing process.
Mays le foc, per la sua sublimitat e de la sua substancia bontat, no fa aquo sino que superfluisca E ja es a nos conogut per experiment e per longitut de servitut de studi am l’art sobre le veritat de las causas; e per aquo yeu so excusat de la longitut del sermo E si no fos que no es legut al mieu libre en aquest pausero a vos secret amaguat am le foc, e la qualitat de la operacio de lu en les cors e de la sieua expulcio per la qual expellis las malautias, am sermo philosophic demostratiu, le qual siria acuit en las vostras pessas.	Fire, due to its purity and the excellence of its substance, does nothing else but remove excess. We have come to know this through experiments and from our years of service studying the art, understanding its true causes; hence I apologize for the length of my explanation. But were it not that this knowledge about fire is hidden in my manual and the quality of its operation within the body as well as its expulsion process where you expel diseases, which would be demonstrated philosophically, it would have been enlightening for your minds.
E sapiatz, filhs, que els se desacordan del temps en le qual es convenient far cauteri e pausan le milhor temps de primaveyra.	And know, children, that they disagree about the time when it's best to do cauterization and favor the best time of spring.
E yeu dic que cauteri es convenient en tot temps, per so que le nocument per le temps accident es submergit en le juvament de aquo que am le cauteri es atirat, e majorment si le cauteri es per dolors o de dolors necessaries, fortz e fistinas, las quals no suffertan tarditat per so que es temut de aquelas que vengua malicia, que es major que petit nocument entrant per lo temps.	And I say that cauterization is suitable at any time, as the harm caused by the incidental accident gets submerged in the healing process of what results from cauterization, especially if it's for pain or necessary pains that are severe and painful ulcers, which do not tolerate delay as feared for those caused by malicious actions, which surpass minor harms occurring due to time.
E aysso no catz en vostras pessas, o, filhs, aquo no estiman sino le poble vulguar e les fols metges, so es que ad aquela malautia que es sanada per cauteri no es redicio tot temps, e pausan aquel consequen.	And rest assured in your minds, children, or those who only value the common people and laymen doctors, it's true that not all ailments treated by cauterization are suitable at all times, and they follow this principle.
E la causa no es ges ayssi quo els cuydan per aquo, quar cauteri no es sino en loc de medicina la qual altera la compleccio e esicca las humiditatz las quals son causa per que veno las dolors.	And the reason is not just because they are cautious about this, for cauterization is merely a form of medicine that alters body composition and dries out the humidity which causes pain.
Mays empero cauteri superflueys sobre la medicina per volicitat de la sua valitut e vertut de la sua operacio e grandesa del sieu senhor.	However, excessive cauterizations over medicine due to the value of its effectiveness and the virtue of its operation, as well as the grandeur of its lordship.
E es possible que la sua malautia retorne en alcuna hora del temps, segon la compleccio del malaute e la locacio de la sua malautia, e la vertut de lu, e aquo que es preparat en le cors de lu de la agreguacio de las superfluitatz en lu, e aquo que es pervengut a lu en la sua acquisicio en viandas e semblantz de aquelas causas; sino que la malautia en la qual sia aministrat cauteri sia malautia subtil en membre de paucas superfluitatz e humiditatz, ayssi cum cauteri de dent per dolor e semblantz ad aquel, possible es que en lu no retorne aquela dolor, mays aquo se fa en petitz.	It's possible that their ailment could return at some point in time, according to the composition of their body and the location of their illness, as well as its virtue, and what is prepared within their body from the addition of these excesses, as well as what is consumed by them through foods and similar causes; unless the ailment that receives cauterization is a subtle illness involving few excesses and humidity. Just like cauterization for tooth pain and similar cases, it's possible that this particular pain doesn't return within them anymore, but only when dealing with small matters.
E mays sermo vulgar es que cauteri es le derier remezi de medicina, e es sermo dreyturier, no ad aquo que els entendo en lu, quar els crezo que no es curacio que aprofieyta am medicina ni am autra causa aprop cauteri.	The common language is that a cautery is the last tool of medicine, and this term is formal, not something I understand in it, as they believe it is neither a cure nor a cause related to medicine or any other reason for a cautery.
E la causa es en contrari de aquo; e la entencio que cauteri es le derier remezi de medicina no es sino quan administram las manieyras de curacio en alcunas malautias, e aquelas medicinas no conferieysso, e aprop en la fi de la causa aministra hom cauteri, e aprofieyta ad aquela.	The cause is opposite to this; I understand that a cautery is the last tool of medicine, not only when administering the methods of treatment in certain illnesses. If those medicines do not work and at the end of the process they apply a cautery and then proceed with it.
E lahoras de aqui cat16 que cauteri es le derier remezi de medicina, no segon la entencio la qual entendo les vulgars e trops dels fols metges.	And here are the 16 points that a cautery is the last tool of medicine, not according to my understanding which includes common knowledge and many doctors.
E diyssero les antics que cauteri am aur es milhor que cauteri am ferr, e no diyssero aquo sino per la equalitat del aur e sublimitat de la sua sustancia.	And they would say that a cautery made of gold is better than one made of iron, and they didn't say this simply because of the equality of gold and its inferiority to the substance.
E diyssero que le loc de cauteri no fa brac, cum aquo no sia absolutament vertat, quar yeu ja he aquo proat e he atrobat que aquel no fa aquo sino en alcus cors ses les autres, e cauteri am aquel es bo e milhor que am ferr ayssi quo els diyssero; mays empero quan tu fas cauteri am foc am de aur, no es a tu declarat, quar es egnit segon la quantitat que tu vols per la rugor de l’aur, e quar prepara a recebre freg; e si ajustas sobre lu ignicio se fon l’aur per le foc, e caso en le foc alcunas laminas per que le artifex catz per la occupacio de aquel.	And they would say that the place for cautery does not smell bad, as this is not absolutely true; I have already done this and found out that it doesn't do this in certain types of bodies, and a cautery made with gold is good and better than iron too, as they said. But otherwise, when you make a cautery over fire using gold, it's not like you're declaring its use, because the heat depends on the quantity you want for the strength of the gold, and what needs to be received during combustion; and if you adjust over this flame, the gold is melted by the fire, and in some cases, layers are produced so that the artisan can work with it.
E per aquo es fayt cauteri am ferr deves nos pus leugerament e pus propdanament a rectitut de operacio.	And because of this, when making a cautery out of iron, you should do so more lightly and more precisely in the direction of the operation.
E yeu ja he ordenat aquest capitol en le cauteri segon capitols, et he ordenat aquels del cap entro les pes, per so que aleugo le demandant aquo que vol de lu.	And I have already organized this chapter on cautery according to chapters, and I have organized those of the head in the feet, because I am asking for what you want from them.
De cauteri de dolor de cap per frigiditat e humiditat.	Regarding cautery for headache due to coldness and humidity.
Le capitol primier.	The first chapter.
Aquesta cauterizacio confereys a la humiditat e frigiditat sobre le servel accident de la qual so doas causas, so es causa de soda e multitut de flux raumatic, apelat corissa, del cap a las partidas dels huelhs e de las aurelhas fluent, e multitut de dormir, e de dolor de dentz e del guolayro, e universalment de tota malautia que ve per fregiditat, ayssi cum paraliticament, sodo e apoplexio, e semblantz en aquelas malautias.	This cautery treatment is attributed to humidity and coldness causing the unfortunate event of which there are two causes, they are due to excess of water and trauma from fluid movement, called gushes, from the head to the parts of the ears and the ear canals, and from sleeping, and toothache and tonsillitis, and universally for any illness that comes from coldness, such as paralytic illnesses, edema and apoplexy, and resembling those illnesses.
La forma de aquesta cauterizacio es aquesta, que primieyrament comandes al malaute que sia evacuat am medicina lacsativa le cap mondificant, per tres o per quatre nueytz, segon que exhigeys la vertut del malaute e la edat de lu e la sua costuma.	The method of this cautery treatment is as follows, which we initially command the patient to be under the application of a diuretic medicine on their head for three or four nights, according to what you require and the patient's age and their usual habits.
E aprop comanda li que raza le sieu cap am razor, e aprop fay aquel sezer entre las tuas mas sobre una banca cayrada e que pause las suas mas sobre le pietz sieu.	And then command him to shave his head with a razor, and make that servant stand between your servants on a lowered bench, and place his servants on his chest.
E aprop pausa la razit de la tua palma aprop le pous sobre la razit del nas entre les huels sieus.	And then place the tip of your palm near the nose between his ears.
Mays empero, cum le tieu dit del mieg loc es pervengut, signa aquel loc am tenta, e aprop igneys le cauteri olivar del qual aquesta es la forma:	However, when your indicated middle location has been reached, mark that place with desire, and then ignite the olive cautery of which this is the form:
E aprop pausa aquel sobre le loc senhat am tenta, a manieyra que descent, am la qual la tieua ma sia constrengida petit a petit, e tu revolveys aquel.	And then place that over the marked desired location, in such a way that it descends, with your hand being gradually constrained, and you rotate that.
E aprop leva la tua ma leugerament e reguarda le loc, e si veses ja del os esser descubert alcuna quantitat del cap, ayssi cum la quantitat de gra de errs, lahoras eleva la tua ma, e si no torno la tua ma am aquel ferr, am autre de aquel, si es enfrigidat, entro que sia vist del os aquo que yeu he dit a tu.	And then lift your hand slightly and look at the spot, and if you see any part of the brain being exposed to some extent, like the quantity of oil, then raise your hand. If it doesn't show anything, turn your hand towards that iron, or another one, if it's cold, in which I've told you to look for what I said.
E aprop pren un petit de sal e disolveys aquel sobre le loc e leyssa aquel per tres jorns.	And then take a little salt and dissolve that over the spot, and let it sit for three days.
E aprop pausa sobre lu coto enbegut en boder e leyssa aquel sobre lu entro que sia destrusida la scara del foc.	And then place on his burnt cheek in bandages, and let it sit until the skin of the heat has been destroyed.
E aprop cura le loc am anguent tetrafarmacon entro que sia sanat.	And then treat the area with turpentine tetrabromide until it is healed.
E ja diyssero que quant la plagua roman uberta, tant mielhs geta le brac, per que es milhor e mays juvatiu.	And they used to say that when the wound in Roman times was opened, it smelled much better because it is better and more rejuvenating.
E diyssero alcus de lor que sia cauterizada la codena entro al os, e sia tengut le cauteri entro que sia adhurida alcuna partida de la specitut del os.	And they would say some of them that the canal is cauteryed in the skull, and that you should keep the cautery until a part of the specificity of the skull becomes hard.
E aprop sia ras aquo que es adhust del os, e aprop sia curat.	And then make this mark which sticks to the skull, and then treat it.
E diyssero autres que am lo cauteri pervengua al derier, entro que enprema en le os forta enprecio entro que le os caga, e aquesta es la forma de alphecati petit:	And they would say others that when the cautery reaches the end, it begins to strengthen in the skull until the skull breaks away, and this is the form of small cautery:
E estiman de aquel loc expiran la vapors del cap.	And from that place, they estimate the escape of the steam from the head.
E sia tenguda la plagua uberta per lonc temps, e aprop sia curada entro que sia consolidada.	And let the wound be open for a long time, and then let it heal until it is consolidated.
Mays a mi no so vistas aquestas doas specias de cauteri de tot, sino en alcus homes segon via de temor; e layssa aquel, deves mi, milhor es am salut, quan es; quar le cap es develitat per solucio de continuitat de lu ayssi cum havem testificat en les autres membres, e majorment quan le cap del malaute es de freul natura.	May I not see these two types of cautery throughout, but in some people according to fear; and let this be, I beg you, better with health when it happens; because the head is released by the solution of continuity of him thus as we have testified in other limbs, especially when the head of the patient is of fluid nature.
E la specia de cauteri primieyra es mays salva e milhor deves mi; e de aquela husi e am aquela obra am salut.	And the type of cautery first is more beneficial and better you should use it; from that one use that action for your health.
Capitol segon.	Second chapter.
Del cauteri del cap.	On the head's cautery.
Quan en tot le cap accideys dolor cronica e longua e aquo es en le malaute prolonguat, e usa de gerras e de cochias e de capipurges e de emplaustres e de guatz e de cadels e de gualinas e de semblantz, e majorment si ja es cauterizat am un cautere le qual recontam e no aprofieyta a lu deguna de aquelas causas, lahoras considera quar si le cap del malaute es de fort creacio en la sua natura; e no es freul et atroba mot gran freg, lahoras aquel cauterisa am autra cauteri dejos aquel un pauc.	When chronic and prolonged head pain occurs in the patient's body, and if it uses weapons, armor, pillows, plasterings, gloves, coats, and cloths, especially if a cautery has already been used with a single cautery that doesn't intensify its weakness from those causes; then consider whether the patient's body is of strong constitution by nature; and not being overly exhausted by effort or work, in which case the head is cauterized using another type of cautery; he leaves the first one alone for a little while.
E aprop cauterisa aquel sobre le corn del sieu cap am cauteri entro que la codena es partida.	And then cauterize that on the crown of his head with an internal cautery where the disease is divided.
Incisa la codena e sia descuberta del os la quantitat la qual havem recontat e cauteriza aquel am un cauteri en la partida deriera del cap en le loc le qual es apelat vas, — e es aquel loc en le qual es pausada ventosa.	Incise the disease and expose the amount of which we have recounted; then cauterize that with a cautery in the rear part behind the head at the place which is called artery - and it is that place where suction is performed.
Et alleuja la tua ma en aysso, e no descobras le os, quar le malaute per aquo atroba mot gran dolor diversa de la dolor de totz les autres cauteris del cap.	And hold your hand in ash, and do not expose the bone, for the patient experiences intense pain of a different kind due to this method compared to all other head cauterizations.
E yeu diyre aquest cauteri en son loc, quar cove que·l cauteri am le qual so cauterisatz les corns del cap e le occiput es pus subtil cauteri que aquel am le qual es cauterisat le mieg loc del cap; e aquesta es la forma de lu.	And I prescribe this cautery in its place, for it is that cautery with which you cauterize the crowns of the head and the occiput is more delicate than that one with which you cauterize the middle area of the head; and this is how he does it.
Capitol ters.	Final chapter.
De cauterisacio de emigranea no-antiqua.	On the removal of old migraines.
Quan endeve en la partida del cap dolor sodo, o es stenduda dolor entro al uelh, sia evacuat am medicinas le cap mondificantz, e sia aministrada l’autra curacio, la qual yeu he dita en las devesios de las malautias; e tot no aprofieyta, lahoras cauterisacio en lu es en dos manieyras: o cauterisacio am medicina acuta comburent, o am ferr.	When the pain is localized in the head region or persists within the skull, it should be relieved with medicinal treatments that alleviate symptoms, and then other therapies are administered; those are described elsewhere in my treatments for illnesses. If these do not relieve the pain adequately, then the treatment involves two methods: one with a sudden burning medicament, or with iron.
Mays cauteri am medicina comburent es que tu prenguas una dolsa de alh, e escorgas aquela e abcindas las extremitatz de lu de amdos les caps.	The type of cautery with a burning medicine involves taking half an apple, and piercing it, then cutting off the ends from both the halves.
E aprop incideys le loc de la dolor en la templa am una lanceta lada entro que sia en lu feyt loc dejos la codena, entro que sia occultada.	And then pierce the pain area on the temples with a thin needle where you make the wound, and then let the disease remain hidden inside.
E aprop strenh sobre lu am stopada per descent constreccio, e layssa aquel per le spazi de tres horas; e aprop deslia le e tratz le alh, e laysa la plagua per dos o per tres jorn, e aprop pausa sobre lu coto submergit en boder entro que le loc fassa brac.	And then apply strength over it stopped by descent constriction, and allow that to be free through the spaces of three hours; and wash the apple and let the wound remain for two or three days, and rest on your back submerged in water where the area feels warm.
E aprop cura aquel am enguent entro que sia sanat.	And then treat that with ointment until it is healed.
E si tu voys, fe aquo am alcunas medicinas comburentz las quals yeu he scriutas en le douse tractat de medicinas comburentz.	And if you observe this, do so with some burning medicines which I have written about in my detailed treatise on burning medicines.
Mays la cauterisacio am ferr segon aquesta manieyra: igneys per cauteri del qual aquesta es la forma:	The cautery with iron follows this method: heat it until it reaches the form of fire:
e es apelat claus clavilhs, quar le cap de lu es ayssi cum forma de clavel en le qual es alcuna curvitat, e·n le mieg loc de lu es eminensia petita.	It is called the lock pick, because it forms like a thorn in which there is some curvature; in its middle part of it is a small prominence.
E aprop pausa sobre loc de la dolor, e rete la tua ma — per que no sia adhurida la arceria la qual es dejos — e revol le ferr petit a petit am velocitat.	And then place your hand over the painful area; restrain your hand - so as not to heat the metal which is left, - and rotate the small iron piece gradually at speed.
E si la quantitat de lu que es adhurida per la specitut de la codena ayssi quo la maytat de lu, e elava la tua ma per so que la arteria no sia adhurida la qual es dejos, per so que no vengua flux de sanc.	And if the quantity that gets heated due to the intensity of the disease is almost all of it, raise your hand so that the artery which is left isn't heated, so as not to cause bleeding.
E aprop enbibeys coto en aygua de sal e pausa aquel sobre le loc, e layssa aquel per tres dias; e aprop pausa coto mulhat am boder, e aprop cura am enguent entro que sia sanat.	And then soak your hand in salt water and place it over the area, and let that rest for three days; and then soak the hand in hot water, and treat with ointment until healed.
E si voys, cauterisa am la extremitat del cutellari segon cauteri, e guarda te de incisio de arteria en aquesta emigranea propriament no-antiqua.	And if you see fit, perform the cautery at the end of the thorn instrument as per the method, and beware of causing an artery incision in this old migraine.
Capitol quart.	Final chapter.
De cauterizacio d’emigranea antiqua.	On the treatment for old migraines through cautery.
Quan tu curas emigranea am aquo que havem dit de la curacio precedent, e aquo que havem dit en las divisios de las malautias, e no aprofieyta la curacio, e vezes per la malautia que no abasta a lu aquo que havem dit del primier cauteri am medicina o del cauteri am foc, lahoras cove que tu igniscas le cauteri cutellar entro que sia albificat, pus que significas sobre le loc de la dolor am linha de longuesa de la qual sia la maytat del dit, o quays aquel; e depausa la tua ma per una veguada e strenh aquela entro incidiscas la arceria e pervengua entro al os.	When you treat migraines as we've described with previous cures and the divisions of illnesses, if those treatments are not enough due to the nature of the illness, then consider igniting the thorn-shaped cautery until it becomes white-hot. Then place your hand over the painful area along a long line which represents most of what was said about the first cautery with medicine or the fire-cautery; pause for a moment and apply strength under this while piercing the artery and going into the skull.
Empero necessari es a tu que guardes de la continuacio de la mandibula, la qual es mauguda deves la masticacio, e que le lacert no sia adhurit e le nervi le qual mau aquela, e que no s’endevengua espasme.	However, you must take care not to damage the jawbone, which is used for chewing, and ensure that the tongue isn't heated and the nerves associated with it aren't injured, and prevent any spasms from occurring.
E si es sobre la custodia e cautela de flux de sanc de l’arteria que es abciza, quar en la abcizio de lu es temor, e majorment ad aquel le qual ignora aquo que fa e no es studios e esproat; e layssa la operacio en lu al comensament.	And if it's concerning the fear of bleeding from the artery which is cut, there should be a certain caution and more so for those who don't know what they're doing and aren't experienced; leave the operation as planned.
E yeu vindre am rememoracio del regiment de flux de sanc accident de la arceria segon la sieua manieyra, en le sieu loc de aquest libre.	And I will recall the regulation of bleeding in the event of an artery injury according to your method, at this place in the manual.
E si veses de aquesta malautia que no abaste aquest cauteri e veses le cors del malaute tollerable, cauteriza aquel en le mieg loc del cap ayssi cum havem recontat, e cura la plagua entro que sia sanada.	And if you observe this illness that isn't treated with this cautery and finds the body of the illness tolerable, perform the cautery in the middle part of the head as we recounted, and treat the wound until it is healed.
