Ayssi comensan las paraulas de Albucasim .	"Thus begin the words of Albucasis."
Divisio de la tersa partida.	"Here begins the third part:"
Le tertz capitol, de restauracio e de dislocacio, e de curacio de torcio e de semblantz ad aquels; capitol ordenat del cap entro·s pes, e de las formas dels instrumentz.	"The third chapter: concerning reduction and dislocation, and the cure of torticollis and similar conditions. This chapter is ordered regarding weights and the shapes of instruments."
De cauteri am foc e am medicina aguda e rememoracio de la opperacio.	"Concerning cautery with fire and medicine, and a reminder of operation."
Am aquel comensa le tractat de tot le libre.	"With this begins the treatise of the entire book."
Cove que yeu digua la qualitat dels juvamentz de aquel cauteri e dels noccumentz de lu, e en qual compleccio sia prohibit cauteri.	"It is necessary for me to speak of the qualities of the cauteries used in that operation and their contraindications, and in what condition cautery should be prohibited."
Donc dic que·l sermo de la qualitat del juvament de cauteri e del noccument de lu es sermo lonc e prolixs, e subtil per sciensa, e secret amaguat; e ja de lu a parlat gran multitut de savis, e de lu se son desacordatz, et a mi abasta un petit dels sermons de lor, temen perlonguacio.	"Therefore I say that the discussion of the qualities of cautery and its contraindications is lengthy and drawn-out, subtle in knowledge and secretive. Many wise men have spoken about it, and they disagree among themselves regarding this matter. It suffices for me to discuss a little of their sermons, fearing lengthiness."
E donc dic que cauteri comfereys a tota compleccio universalment la qual es am materia o ses materia, exceptat dos compleccios, las quals son compleccios caudas ses materia .	"And therefore I say that cautery benefits universally every condition regarding matter or lacking matter, except for two conditions which are devoid of matter:"
En la compleccio cauda e secca am materia se desecordero; quar alcus dyssero que cauteri es juvatiu ad aquela, e les autres dyssero le contrari de aquel, que cauteri no es convenient en malautia la qual es per qualiditat e per siccitat, quar natura del foc es qualiditat e siccitat, e enconvenient es que malautia cauda e secca am aquo que es caut e sec sia sanada.	"In the case of a dry and hot complexion that is disorderly; for some say that cautery is beneficial for this, but others say the opposite, that cautery is not suitable for an illness which is caused by heat and dryness, as fire's nature is heat and dryness, and it would be inappropriate for such an illness to be treated with something that is hot and dry."
E diysec aquel que ditz le contrari de aquel, que per cauteri es fayt juvament en tota malautia cauda e secca que ve en les cors dels homes, quar quan tu comparas le cors de home e las humiditatz de lu a la compleccio del foc, atrobas le cors de home freg.	"The one who says the opposite of this argues that cautery is beneficial in all dry and hot illnesses that occur in men's bodies. For when you compare the body of man and its humidity to the complexion of fire, you find that the body of man is cold."
E yeu dic per le sermo de aquel, que esperiment aquo ja a mi alscunas vetz a descubert.	"And I say, based on what that person has said, that I have experienced this many times in practice."
Mays empero no cove que vengua sobre aquo aquel que ja es exproat e excersitat en le capitol de cauteri per derier exercici, e a conogut la diversitat de la compleccio dels homes e la disposicio de las malautias en lor meteyssas, e las causas de aquelas, e·ls accidentz de lor, e l’espasi del temps de aquelas.	"However, it is not necessary to add anything more about this subject that has already been thoroughly discussed in the chapter on cautery through repeated exercises. For having understood the diversity of men's complexions and the disposition of illnesses in their members, as well as their causes, accidents, and duration, is sufficient."
Mays en las autras compleccios, no es sobre vos temor, e majorment en las malautias fregas e humidas, quar ja totz les metges se son acordatz sobre aquels, e no so desecordatz en le juvament am cauteri en aquelas.	"But in other complexions, there is no fear for you, and especially in hot and humid illnesses. For all doctors agree on these matters, and they are not divided regarding the benefit of cautery in those illnesses."
E sapiatz, filhs, que del secret de curacio per cauteri am foc e de la bontat de lu, so sobre cauteri am medicina comburent, es quar le foc es simple, la accio del qual no perven sino al membre le qual es cauterizat e no notz al autre membre am lu ajustat sino am petit nocument.	"And know, my children, that the secret of curing by cautery with fire and its goodness is spoken about in the chapter on cautery with medicine that burns. For fire is simple, whose action only reaches the member that is cauterized and does not harm any other adjacent member unless it causes some slight injury."
Mays la accio de medicina comburent perven ad aquel en les membres le qual de lu alunhat, e fort leu fa venir en le membre malautia de dificil sanacio e fort leu ausit.	"But the action of burning medicine reaches those who have taken it in their members. Often it causes illness that is difficult to cure and often it harms."
Mays le foc, per la sua sublimitat e de la sua substancia bontat, no fa aquo sino que superfluisca E ja es a nos conogut per experiment e per longitut de servitut de studi am l’art sobre le veritat de las causas; e per aquo yeu so excusat de la longitut del sermo E si no fos que no es legut al mieu libre en aquest pausero a vos secret amaguat am le foc, e la qualitat de la operacio de lu en les cors e de la sieua expulcio per la qual expellis las malautias, am sermo philosophic demostratiu, le qual siria acuit en las vostras pessas.	"But fire, due to its sublimity and the goodness of its substance, does nothing but remove excesses. And this is already known to us through experience and long study in this art regarding the truth of causes; and for that reason I am excused from prolonging this discussion. However, if it were not hidden in my book in this passage about the secret of cautery with fire, and its operation on bodies and its expulsion by which illnesses are expelled, demonstrated philosophically, it would sharpen your minds."
E sapiatz, filhs, que els se desacordan del temps en le qual es convenient far cauteri e pausan le milhor temps de primaveyra.	"And know, my children, that they disagree about the time when cautery should be performed and they consider the best time to be in spring."
E yeu dic que cauteri es convenient en tot temps, per so que le nocument per le temps accident es submergit en le juvament de aquo que am le cauteri es atirat, e majorment si le cauteri es per dolors o de dolors necessaries, fortz e fistinas, las quals no suffertan tarditat per so que es temut de aquelas que vengua malicia, que es major que petit nocument entrant per lo temps.	"And I say that cautery is convenient at all times because the harm caused by accidental time is submerged in the benefit of what is attracted by cautery. And especially if cautery is performed for pains or necessary surgeries, such as those that cannot wait due to fear of greater harm, which is worse than a small injury entering through time."
E aysso no catz en vostras pessas, o, filhs, aquo no estiman sino le poble vulguar e les fols metges, so es que ad aquela malautia que es sanada per cauteri no es redicio tot temps, e pausan aquel consequen.	"And do not think that, children, this is only estimated by the vulgar people and foolish doctors. For they consider that in those illnesses which are cured by cautery, there is no recovery of time, and they leave it at that consequence."
E la causa no es ges ayssi quo els cuydan per aquo, quar cauteri no es sino en loc de medicina la qual altera la compleccio e esicca las humiditatz las quals son causa per que veno las dolors.	"And the reason is not as they imagine it to be for this: that cautery is only in place of medicine which alters the complexion and dries out the humors which are the cause of pains."
Mays empero cauteri superflueys sobre la medicina per volicitat de la sua valitut e vertut de la sua operacio e grandesa del sieu senhor.	"But nevertheless, cautery is preferable to medicine because of its volatility, virtue, and power of operation, and the greatness of its Lord."
E es possible que la sua malautia retorne en alcuna hora del temps, segon la compleccio del malaute e la locacio de la sua malautia, e la vertut de lu, e aquo que es preparat en le cors de lu de la agreguacio de las superfluitatz en lu, e aquo que es pervengut a lu en la sua acquisicio en viandas e semblantz de aquelas causas; sino que la malautia en la qual sia aministrat cauteri sia malautia subtil en membre de paucas superfluitatz e humiditatz, ayssi cum cauteri de dent per dolor e semblantz ad aquel, possible es que en lu no retorne aquela dolor, mays aquo se fa en petitz.	"And it is possible that the illness returns at some time, according to the complexion of the sick person, the location of the illness, and the virtue of cautery, as well as what has been prepared in the body from the accumulation of excesses there, and what has been acquired through food and similar causes. But if cautery is administered for an subtle illness in a member with few excesses and humors, such as toothache or similar ones, it is possible that the pain does not return, but this happens rarely."
E mays sermo vulgar es que cauteri es le derier remezi de medicina, e es sermo dreyturier, no ad aquo que els entendo en lu, quar els crezo que no es curacio que aprofieyta am medicina ni am autra causa aprop cauteri.	"And the common saying is that cautery is the last resort of medicine, and this saying is truer than they understand it to be. For they believe that nothing is cured by medicine or any other cause except cautery."
E la causa es en contrari de aquo; e la entencio que cauteri es le derier remezi de medicina no es sino quan administram las manieyras de curacio en alcunas malautias, e aquelas medicinas no conferieysso, e aprop en la fi de la causa aministra hom cauteri, e aprofieyta ad aquela.	"And the cause is contrary to that; and the intention that cautery is the last resort of medicine only applies when other methods of treatment have been tried for certain illnesses and they have not worked. And then, at the end of the illness, cautery is administered, which is beneficial in this case."
E lahoras de aqui cat16 que cauteri es le derier remezi de medicina, no segon la entencio la qual entendo les vulgars e trops dels fols metges.	"And from now on, know that cautery is the last resort of medicine, not according to the intention understood by the vulgar and most foolish doctors."
E diyssero les antics que cauteri am aur es milhor que cauteri am ferr, e no diyssero aquo sino per la equalitat del aur e sublimitat de la sua sustancia.	"And the ancients said that cautery with gold is better than cautery with iron, and they did not say this except for the equality of gold and the sublimity of its substance."
E diyssero que le loc de cauteri no fa brac, cum aquo no sia absolutament vertat, quar yeu ja he aquo proat e he atrobat que aquel no fa aquo sino en alcus cors ses les autres, e cauteri am aquel es bo e milhor que am ferr ayssi quo els diyssero; mays empero quan tu fas cauteri am foc am de aur, no es a tu declarat, quar es egnit segon la quantitat que tu vols per la rugor de l’aur, e quar prepara a recebre freg; e si ajustas sobre lu ignicio se fon l’aur per le foc, e caso en le foc alcunas laminas per que le artifex catz per la occupacio de aquel.	"And they said that the location of cautery does not matter, which is not absolutely true. For I have seen and proven that this is not always the case, except in some bodies without others, and cautery with gold is good and better than with iron, as they said. But when you perform cautery with fire using gold, it is not clear to you because its ignition depends on the quantity of gold you desire according to its purity, and because it prepares itself to receive heat; if you apply ignition precisely on top of it, the gold will melt in the fire, and sometimes some plates fall into the fire due to the carelessness of the artisan."
E per aquo es fayt cauteri am ferr deves nos pus leugerament e pus propdanament a rectitut de operacio.	"And for that reason, cautery should be performed with iron more lightly and more moderately according to the rectitude of its operation."
E yeu ja he ordenat aquest capitol en le cauteri segon capitols, et he ordenat aquels del cap entro les pes, per so que aleugo le demandant aquo que vol de lu.	"And I have already arranged this chapter on cautery according to chapters and those of the head inside the weights, so that later you can ask me whatever you want about it."
De cauteri de dolor de cap per frigiditat e humiditat.	"On cauterizing headaches caused by coldness and humidity."
Le capitol primier.	Chapter one
Aquesta cauterizacio confereys a la humiditat e frigiditat sobre le servel accident de la qual so doas causas, so es causa de soda e multitut de flux raumatic, apelat corissa, del cap a las partidas dels huelhs e de las aurelhas fluent, e multitut de dormir, e de dolor de dentz e del guolayro, e universalment de tota malautia que ve per fregiditat, ayssi cum paraliticament, sodo e apoplexio, e semblantz en aquelas malautias.	"This cauterization addresses humidity and coldness, which are the accidental causes of such diseases as sodden flux, called corrosion, from the head to the parts of the eyes and ears flowing abundantly; also excessive sleeping, toothache, and throat pain, generally all illnesses caused by coldness, such as paralysis, epilepsy, apoplexy, and similar ones in those diseases."
La forma de aquesta cauterizacio es aquesta, que primieyrament comandes al malaute que sia evacuat am medicina lacsativa le cap mondificant, per tres o per quatre nueytz, segon que exhigeys la vertut del malaute e la edat de lu e la sua costuma.	"The form of this cauterization is as follows: first, you should command the sick person to evacuate the head with laxative medicine for three or four nights, depending on the virtue of the illness, the age and habit of the patient."
E aprop comanda li que raza le sieu cap am razor, e aprop fay aquel sezer entre las tuas mas sobre una banca cayrada e que pause las suas mas sobre le pietz sieu.	"And then command him to shave his head with a razor and also have him sit on a bench covered with wool or feathers, placing his feet on the ground."
E aprop pausa la razit de la tua palma aprop le pous sobre la razit del nas entre les huels sieus.	"Then place the palm of your hand over the bridge of his nose between his eyebrows."
Mays empero, cum le tieu dit del mieg loc es pervengut, signa aquel loc am tenta, e aprop igneys le cauteri olivar del qual aquesta es la forma:	"But first, when your middle finger reaches that spot, mark it with ink and then light the olive-oil cautery lamp, whose form is as follows:"
E aprop pausa aquel sobre le loc senhat am tenta, a manieyra que descent, am la qual la tieua ma sia constrengida petit a petit, e tu revolveys aquel.	"And then place that on the marked spot in such a way that it descends gradually with your hand pressed down slightly while you rotate it."
E aprop leva la tua ma leugerament e reguarda le loc, e si veses ja del os esser descubert alcuna quantitat del cap, ayssi cum la quantitat de gra de errs, lahoras eleva la tua ma, e si no torno la tua ma am aquel ferr, am autre de aquel, si es enfrigidat, entro que sia vist del os aquo que yeu he dit a tu.	"And then raise your hand lightly and observe the spot; if you see some of the bone already exposed on the head, about the size of a grain of barley, then lift your hand up again and replace it with another one until you see what I have told you to."
E aprop pren un petit de sal e disolveys aquel sobre le loc e leyssa aquel per tres jorns.	"Then take a pinch of salt and dissolve it on the site, leaving it there for three days."
E aprop pausa sobre lu coto enbegut en boder e leyssa aquel sobre lu entro que sia destrusida la scara del foc.	"And then pause over the wound on the edge and leave it there until the skin of the fire is destroyed."
E aprop cura le loc am anguent tetrafarmacon entro que sia sanat.	"And then treat the area with a quadruple antibiotic ointment until healed."
E ja diyssero que quant la plagua roman uberta, tant mielhs geta le brac, per que es milhor e mays juvatiu.	"And as they said, when the plague is fully opened, the better it casts out the brace, because it is better and more beneficial."
E diyssero alcus de lor que sia cauterizada la codena entro al os, e sia tengut le cauteri entro que sia adhurida alcuna partida de la specitut del os.	"And some of them said that the spine should be cauterized down to the bone, and the cautery should be held there until any portion of the spinal cord is adhered."
E aprop sia ras aquo que es adhust del os, e aprop sia curat.	"And then scrape off what adheres to the bone, and then it should be treated."
E diyssero autres que am lo cauteri pervengua al derier, entro que enprema en le os forta enprecio entro que le os caga, e aquesta es la forma de alphecati petit:	"And others said that with the cautery they should reach the end, so that it presses on the bone with great force until the bone breaks, and this is the form of alphecati minor:"
E estiman de aquel loc expiran la vapors del cap.	"And they estimate from that place the fumes of the head expire."
E sia tenguda la plagua uberta per lonc temps, e aprop sia curada entro que sia consolidada.	"And let the wound remain open for a long time, and then treated until it is consolidated."
Mays a mi no so vistas aquestas doas specias de cauteri de tot, sino en alcus homes segon via de temor; e layssa aquel, deves mi, milhor es am salut, quan es; quar le cap es develitat per solucio de continuitat de lu ayssi cum havem testificat en les autres membres, e majorment quan le cap del malaute es de freul natura.	"But I do not see these two kinds of cautery in any whole person due to fear; and that, it seems to me, is better with health when they are; for the head is devitalized by the solution of continuity from such a wound as we have testified in other members, and more so when the head is naturally prone to disease."
E la specia de cauteri primieyra es mays salva e milhor deves mi; e de aquela husi e am aquela obra am salut.	"And the first kind of cautery is safer and better, in my opinion; and with that method and with that procedure there is health."
Capitol segon.	"Chapter II"
Del cauteri del cap.	Of the Cautery of the Head
Quan en tot le cap accideys dolor cronica e longua e aquo es en le malaute prolonguat, e usa de gerras e de cochias e de capipurges e de emplaustres e de guatz e de cadels e de gualinas e de semblantz, e majorment si ja es cauterizat am un cautere le qual recontam e no aprofieyta a lu deguna de aquelas causas, lahoras considera quar si le cap del malaute es de fort creacio en la sua natura; e no es freul et atroba mot gran freg, lahoras aquel cauterisa am autra cauteri dejos aquel un pauc.	"When in the whole head there occurs chronic and long-lasting pain, and that is in prolonged disease, and they use plasters and poultices and fomentations and emplasters and ointments and cataplasms and similar things, and especially if it has already been cauterized with one cautery which did not profit from any of those causes, then consider whether the head of the patient is naturally strong in its creation; and if it is not weak or frail at all, then cauterize with another cautery a little lower than that one."
E aprop cauterisa aquel sobre le corn del sieu cap am cauteri entro que la codena es partida.	"And then cauterize there over the horn of his head with a cautery until the cord is severed."
Incisa la codena e sia descuberta del os la quantitat la qual havem recontat e cauteriza aquel am un cauteri en la partida deriera del cap en le loc le qual es apelat vas, — e es aquel loc en le qual es pausada ventosa.	"Cut the cord and uncover the bone the amount we have mentioned and cauterize there with a cautery at the last part of the head in the place which is called 'vess', — that is the place where cupping glasses are placed."
Et alleuja la tua ma en aysso, e no descobras le os, quar le malaute per aquo atroba mot gran dolor diversa de la dolor de totz les autres cauteris del cap.	"And be gentle in this, and do not uncover the bone, for by this method there is much less pain than with all other cauteries of the head."
E yeu diyre aquest cauteri en son loc, quar cove que·l cauteri am le qual so cauterisatz les corns del cap e le occiput es pus subtil cauteri que aquel am le qual es cauterisat le mieg loc del cap; e aquesta es la forma de lu.	"And I say this cautery in its place, for it is necessary that the cautery with which you cauterize the horns of the head and the occupit be more subtle than that with which you cauterize the middle part of the head; and this is its form."
Capitol ters.	"Chapter III"
De cauterisacio de emigranea no-antiqua.	"Of cauterization for non-ancient migraine."
Quan endeve en la partida del cap dolor sodo, o es stenduda dolor entro al uelh, sia evacuat am medicinas le cap mondificantz, e sia aministrada l’autra curacio, la qual yeu he dita en las devesios de las malautias; e tot no aprofieyta, lahoras cauterisacio en lu es en dos manieyras: o cauterisacio am medicina acuta comburent, o am ferr.	"When, despite endeavoring to relieve the head of its sudden pain or if it is spread throughout the whole body, it has been evacuated with medicines for clearing the head and other appropriate treatment has been administered as indicated in the methods for illnesses; and yet no improvement occurs, then cauterization may be employed in one of two ways: either cauterization using an acutely burning medicine or by means of iron."
Mays cauteri am medicina comburent es que tu prenguas una dolsa de alh, e escorgas aquela e abcindas las extremitatz de lu de amdos les caps.	"To cauterize with a burning medicine, you should take some salt and pour it onto the affected area while scraping off both ends of it."
E aprop incideys le loc de la dolor en la templa am una lanceta lada entro que sia en lu feyt loc dejos la codena, entro que sia occultada.	"And appropriately, you should cut into the location of the pain in the temple with a sterile lance until blood flows from that precise spot, so that it may be concealed."
E aprop strenh sobre lu am stopada per descent constreccio, e layssa aquel per le spazi de tres horas; e aprop deslia le e tratz le alh, e laysa la plagua per dos o per tres jorn, e aprop pausa sobre lu coto submergit en boder entro que le loc fassa brac.	"And then strengthen it with pressure by applying constriction, leaving it there for the space of three hours. Then remove it and wipe off the salt, allowing the wound to dry for two or three days. Finally, apply a bandage over the submerged area until the location becomes better."
E aprop cura aquel am enguent entro que sia sanat.	"And then treat it with an ointment so that it may heal."
E si tu voys, fe aquo am alcunas medicinas comburentz las quals yeu he scriutas en le douse tractat de medicinas comburentz.	"And if you wish to do this using some burning medicines which I have written about in the second treatise on burning medicines."
Mays la cauterisacio am ferr segon aquesta manieyra: igneys per cauteri del qual aquesta es la forma:	"Now, cauterization with iron according to this method is performed using a cautery that has this shape:"
e es apelat claus clavilhs, quar le cap de lu es ayssi cum forma de clavel en le qual es alcuna curvitat, e·n le mieg loc de lu es eminensia petita.	"And it is called the 'closed nail' cautery, because its head is shaped like a nail with some curvature and a small prominence in the middle."
E aprop pausa sobre loc de la dolor, e rete la tua ma — per que no sia adhurida la arceria la qual es dejos — e revol le ferr petit a petit am velocitat.	"And then place it on the location of the pain, hold your hand steady so that the heat of the cautery does not burn you, and slowly rotate the hot iron with moderate speed."
E si la quantitat de lu que es adhurida per la specitut de la codena ayssi quo la maytat de lu, e elava la tua ma per so que la arteria no sia adhurida la qual es dejos, per so que no vengua flux de sanc.	"And if the amount cauterized becomes equal to half of it due to the specificity of the blood vessels, then lift your hand away so that the artery is not cauterized any further, preventing bleeding."
E aprop enbibeys coto en aygua de sal e pausa aquel sobre le loc, e layssa aquel per tres dias; e aprop pausa coto mulhat am boder, e aprop cura am enguent entro que sia sanat.	"And then moisten the area with salt water and apply it to the location, leaving it there for three days. Then apply a poultice with a bandage, and treat it with an ointment until it heals."
E si voys, cauterisa am la extremitat del cutellari segon cauteri, e guarda te de incisio de arteria en aquesta emigranea propriament no-antiqua.	"If you wish to cauterize the tip of the scalpel according to cautery, be careful not to cut an artery in this particular migraine that is not ancient."
Capitol quart.	Chapter Four
De cauterizacio d’emigranea antiqua.	On cauterizing an ancient migraine.
Quan tu curas emigranea am aquo que havem dit de la curacio precedent, e aquo que havem dit en las divisios de las malautias, e no aprofieyta la curacio, e vezes per la malautia que no abasta a lu aquo que havem dit del primier cauteri am medicina o del cauteri am foc, lahoras cove que tu igniscas le cauteri cutellar entro que sia albificat, pus que significas sobre le loc de la dolor am linha de longuesa de la qual sia la maytat del dit, o quays aquel; e depausa la tua ma per una veguada e strenh aquela entro incidiscas la arceria e pervengua entro al os.	When treating a migraine using the methods we have described for the previous cure and those listed in our divisions of illnesses, but finding that these treatments are ineffective, then it is necessary to cauterize with the scalpel cautery until it becomes red hot. Apply it to the location of the pain with a line of about half its length, or use the tip; then pause for a moment and strengthen the heat until you can hear the artery hiss and perceive the bone beneath.
Empero necessari es a tu que guardes de la continuacio de la mandibula, la qual es mauguda deves la masticacio, e que le lacert no sia adhurit e le nervi le qual mau aquela, e que no s’endevengua espasme.	However, it is necessary for you to be careful not to damage the continuity of the mandible, which is moved by mastication; not to burn the nerve or the muscles that move it; and not to cause spasms.
E si es sobre la custodia e cautela de flux de sanc de l’arteria que es abciza, quar en la abcizio de lu es temor, e majorment ad aquel le qual ignora aquo que fa e no es studios e esproat; e layssa la operacio en lu al comensament.	"And if it is about the safeguard and caution regarding bleeding from the artery that is opened, because there is fear during its opening, especially for those who are inexperienced, uninformed, and not skilled. Leave the operation until the beginning."
E yeu vindre am rememoracio del regiment de flux de sanc accident de la arceria segon la sieua manieyra, en le sieu loc de aquest libre.	"And I will bring to mind the regulation of accidental bleeding from an artery according to its manner, in its proper place in this book."
