Ayssi comensan las paraulas de Albucasim .	"Thus begin the words of Albucasis."
E aprop le desliet segons los sieus desiriers, e aprop le relieg, e aprop le leyssec per alcus jorns e comandec que nos deslies le liament; e estec ayssi entro que la coyssa e·l pe foro apostematz, e pervenguet a perdicio.	"And he bound it according to his desires and bound it tightly and left it like that for some days. Then he commanded that the bandages be loosened, and thus he caused the thighbone and the bone of the leg to become infected, resulting in ruin."
E yeu fuy apelat a lu, e aparelhegui a desliar le liament, e conseguida es tranquilitat e enayssi amermet de sas dolors.	"And I was called to him, and I prepared to loosen the bandages, and thus tranquility ensued and he felt less pain."
Mays empero ja corrupcio era confermada en le membre, per que no pogui refrenar aquela, e no cessec perambular la corrupcio en le membre entro que·l malaute peric.	"But nevertheless the corruption was already confirmed in the limb, so that I could not stop it, and the corruption continued to spread throughout the limb until the patient perished."
E vi un autre metge le qual perforec un apostema cancros, e fo ulcerat aprop alscus dias, entro que foc magnificada la malicia de lu am lo senhor de lu.	"And I saw another doctor who perforated a cancerous boil. It became ulcerated after so many days that the evil of it was magnified with its lord."
La qual causa es quar le cranc caut es pur de humor melencolic, lahoras no cove que pervengua a lu am ferr de tot, sino que sia an membre le qual suffertes que de tot fos hostat.	"The reason for this is that the cancerous boil is caused by black bile. Therefore it should not be cauterized with iron throughout, but only on the member which suffers from it."
E per aquo, filhs, necessari es a vos que la operacio am ma sia devisada en dos devesios: so es en operacio a lu qual es associada salut, e en obra am la qual es perilh en las majors disposicios.	"And therefore, my children, it is necessary for you that the operation with the hand be divided into two parts: one part is the operation which is associated with health, and another part is the operation in which there is danger in most dispositions."
E yeu ja he exsitat aquo en tot loc de aquest libre en le qual venc opperacio en la qual es error e temor; per que necessari es a vos que guardetz aquo e layssetz aquel, per que les folhs no atrobo via a parlar e a vos desonestar.	"And I have already explained this in every place of this book where operation is mentioned that there is error and fear. Therefore it is necessary for you to guard this and let go of that, so that foolish people do not find a way to speak against you."
E donc prenetz las vostras armas am sollicitut e am proteccio de Dieu , e les vostres malautes am falicitat e am fermetat.	"And therefore take your weapons with diligence and protection of God, and your illnesses with patience and constancy."
E usatz de la milhor via per la gracia de Dieu perdusent a salut e a lausabla successio, e laysatz las malautias terriblas de difficil sanacio, e ostatz las vostras armas de aquo que vos fa temer, per so que ysitatio en vostra fe e en le vostre nom no vos evasisca: quar mays es remanent a la vostra gloria, e pus aut en le mon e en derier a las vostras sanctitatz.	"And use the best way through the grace of God to obtain health and successful outcome, and leave behind terrible illnesses that are difficult to cure. Cast aside your weapons from what causes you fear, so that your faith in yourself and in your name may not fail: for more remains to your glory, both here and thereafter in your sanctity."
Gualia ja diyssec en alcunas sieuas monicios:	"Because he had already said in some of his commentaries:"
“No mediquetz malautia mala, per so que mals metges no siatz nompnatz”.	"No doctorize evil illnesses, lest you be named bad doctors."
E yeu ja he devesit aquest libre segontz tres capitols.	"And I have already divided this book according to three chapters."
Comensa la divisio del libre, e primier de la primieyra partida.	"The division of the book begins, and first of the first part:"
Le primier capitol ordenat del cap entro·s pes, en las formas dels instrumentz e en les ferrementz dels cauteris, e de aquo que necessari es en la opperacio.	"The first chapter ordered concerning the head, about the forms of instruments and the irons for cauterization, and what is necessary in surgery."
La divisio de la segonda partida.	"The division of the second part:"
Le segon capitol, de siccio e perforacio, e de ventosas, e de plaguas, e de extractio de sagetas e de semblantz ad aquelas, tot capitolat e ordenat de las formas dels instrumentz.	"The second chapter, about setting and perforation, and bloodletting, and wounds, and extraction of arrows and similar objects, all ordered with the forms of instruments."
Divisio de la tersa partida.	"Division of the third part:"
Le tertz capitol, de restauracio e de dislocacio, e de curacio de torcio e de semblantz ad aquels; capitol ordenat del cap entro·s pes, e de las formas dels instrumentz.	"The third chapter, about reduction and dislocation, and the cure of wryneck and similar ailments; chapter ordered concerning the head, with the forms of instruments."
De cauteri am foc e am medicina aguda e rememoracio de la opperacio.	"Of cauterization with fire and with acute medicine, and remembrance of surgery."
Am aquel comensa le tractat de tot le libre.	"And with this begins the treatise of the whole book."
Cove que yeu digua la qualitat dels juvamentz de aquel cauteri e dels noccumentz de lu, e en qual compleccio sia prohibit cauteri.	"It is necessary for me to say what kind of wounds are suitable for that cauterization and what kinds are unsuitable, and in which condition cauterization is prohibited."
Donc dic que·l sermo de la qualitat del juvament de cauteri e del noccument de lu es sermo lonc e prolixs, e subtil per sciensa, e secret amaguat; e ja de lu a parlat gran multitut de savis, e de lu se son desacordatz, et a mi abasta un petit dels sermons de lor, temen perlonguacio.	"Therefore I say that the discourse on the quality of wounds suitable for cauterization and those unsuitable is long and prolix, subtle in science and secret, and many wise men have spoken about it and they are not agreed among themselves, and it suffices me to mention a little bit of their discourses due to length."
E donc dic que cauteri comfereys a tota compleccio universalment la qual es am materia o ses materia, exceptat dos compleccios, las quals son compleccios caudas ses materia .	"And therefore I say that cauterization is beneficial universally in all conditions, whether with matter or without matter, except for two conditions which are conditions of the head without matter."
En la compleccio cauda e secca am materia se desecordero; quar alcus dyssero que cauteri es juvatiu ad aquela, e les autres dyssero le contrari de aquel, que cauteri no es convenient en malautia la qual es per qualiditat e per siccitat, quar natura del foc es qualiditat e siccitat, e enconvenient es que malautia cauda e secca am aquo que es caut e sec sia sanada.	"The disease of the tail and skin with dry matter is disordered; some said that cauterization is helpful for this, while others said the opposite, that cauterization is not suitable for a condition caused by heat and dryness, as fire's nature is heat and dryness, thus it is inconvenient for such a condition to be treated with something hot and dry."
E diysec aquel que ditz le contrari de aquel, que per cauteri es fayt juvament en tota malautia cauda e secca que ve en les cors dels homes, quar quan tu comparas le cors de home e las humiditatz de lu a la compleccio del foc, atrobas le cors de home freg.	"And the one who said the opposite of that stated that cauterization brings benefit to all dry and hot conditions found in men's bodies, for when you compare the body of man and its humidity with the nature of fire, they are very similar."
E yeu dic per le sermo de aquel, que esperiment aquo ja a mi alscunas vetz a descubert.	"I say according to that person's words, I have experienced this myself on several occasions."
Mays empero no cove que vengua sobre aquo aquel que ja es exproat e excersitat en le capitol de cauteri per derier exercici, e a conogut la diversitat de la compleccio dels homes e la disposicio de las malautias en lor meteyssas, e las causas de aquelas, e·ls accidentz de lor, e l’espasi del temps de aquelas.	"But it is not necessary for him to come back to this topic, since it has already been discussed and practiced in the chapter on cauterization, after considering the diversity of human complexions, the dispositions of diseases according to their mixtures, their causes, accidents, and duration."
Mays en las autras compleccios, no es sobre vos temor, e majorment en las malautias fregas e humidas, quar ja totz les metges se son acordatz sobre aquels, e no so desecordatz en le juvament am cauteri en aquelas.	"But in other complexions, there is no fear for you, especially in hot and humid diseases, since all physicians agree about those and are not discordant regarding the benefit of cauterization in those."
E sapiatz, filhs, que del secret de curacio per cauteri am foc e de la bontat de lu, so sobre cauteri am medicina comburent, es quar le foc es simple, la accio del qual no perven sino al membre le qual es cauterizat e no notz al autre membre am lu ajustat sino am petit nocument.	"And know, my sons, that regarding the secret of curing with cauterization using fire and its goodness, it is about cauterization with burning medicine, because fire is simple, and its action does not reach any member other than the one being cauterized unless through a small injury."
Mays la accio de medicina comburent perven ad aquel en les membres le qual de lu alunhat, e fort leu fa venir en le membre malautia de dificil sanacio e fort leu ausit.	"But the action of burning medicine reaches those members which are near it, and often it brings difficult-to-cure diseases to them, and also easily causes them."
Mays le foc, per la sua sublimitat e de la sua substancia bontat, no fa aquo sino que superfluisca E ja es a nos conogut per experiment e per longitut de servitut de studi am l’art sobre le veritat de las causas; e per aquo yeu so excusat de la longitut del sermo E si no fos que no es legut al mieu libre en aquest pausero a vos secret amaguat am le foc, e la qualitat de la operacio de lu en les cors e de la sieua expulcio per la qual expellis las malautias, am sermo philosophic demostratiu, le qual siria acuit en las vostras pessas.	"But because of its sublimity and the goodness of its substance, fire does not do this but only superfluously. And we are already acquainted with this through experiment and the length of service in studying this art according to the truth of causes; therefore, I am excused from speaking at length about it. And if it were not that my book has not yet been read in this place, I would hide from you this secret concerning fire and the quality of its operation on bodies and its expulsion through which it expels diseases, demonstrated philosophically, which would sharpen your intellects."
E sapiatz, filhs, que els se desacordan del temps en le qual es convenient far cauteri e pausan le milhor temps de primaveyra.	"And know, my sons, that they disagree about the time when it is appropriate to perform cauterization, and most of them consider the best time to be in spring."
E yeu dic que cauteri es convenient en tot temps, per so que le nocument per le temps accident es submergit en le juvament de aquo que am le cauteri es atirat, e majorment si le cauteri es per dolors o de dolors necessaries, fortz e fistinas, las quals no suffertan tarditat per so que es temut de aquelas que vengua malicia, que es major que petit nocument entrant per lo temps.	"And I say that cauterization is appropriate at all times, because the harm that occurs accidentally from time is submerged in the benefit of what is attracted by cauterization, and especially if the cauterization is for pains or necessary purposes, strong and persistent ones which cannot tolerate delay because it is feared that some evil may come upon them, which is greater than a little accidental harm."
E aysso no catz en vostras pessas, o, filhs, aquo no estiman sino le poble vulguar e les fols metges, so es que ad aquela malautia que es sanada per cauteri no es redicio tot temps, e pausan aquel consequen.	"And do not think this in your minds, my sons, because only the common people and foolish physicians estimate that regarding that disease which is cured by cauterization there is recovery at all times, and they place it second."
E la causa no es ges ayssi quo els cuydan per aquo, quar cauteri no es sino en loc de medicina la qual altera la compleccio e esicca las humiditatz las quals son causa per que veno las dolors.	"And the cause is not as they think because of this, for cauterization is only a substitute for medicine which alters the complexion and dries up the humidity which is the cause of pains."
Mays empero cauteri superflueys sobre la medicina per volicitat de la sua valitut e vertut de la sua operacio e grandesa del sieu senhor.	"But nevertheless, cauterization is superfluous beyond medicine because of the vehemence of its power and virtue in its operation, and the greatness of its lord."
E es possible que la sua malautia retorne en alcuna hora del temps, segon la compleccio del malaute e la locacio de la sua malautia, e la vertut de lu, e aquo que es preparat en le cors de lu de la agreguacio de las superfluitatz en lu, e aquo que es pervengut a lu en la sua acquisicio en viandas e semblantz de aquelas causas; sino que la malautia en la qual sia aministrat cauteri sia malautia subtil en membre de paucas superfluitatz e humiditatz, ayssi cum cauteri de dent per dolor e semblantz ad aquel, possible es que en lu no retorne aquela dolor, mays aquo se fa en petitz.	"And it is possible that the disease returns at some time during life, depending on the complexion of the patient and the location of the disease, the power of cauterization, and what has been prepared in the body from the aggregation of superfluities in it, and what has been received by it in its acquisition through foods and similar causes; but the disease to which cauterization is administered will be a subtle one in a member with few superfluities and humidities, such as cauterization for toothache or similar ones, it is possible that the pain does not return again, except perhaps in small ways."
E mays sermo vulgar es que cauteri es le derier remezi de medicina, e es sermo dreyturier, no ad aquo que els entendo en lu, quar els crezo que no es curacio que aprofieyta am medicina ni am autra causa aprop cauteri.	"And the common saying is that cauterization is the last resort of medicine, and this saying is more true than they understand it because they believe that there is no cure that profits by medicine nor by any other cause before cauterization."
E la causa es en contrari de aquo; e la entencio que cauteri es le derier remezi de medicina no es sino quan administram las manieyras de curacio en alcunas malautias, e aquelas medicinas no conferieysso, e aprop en la fi de la causa aministra hom cauteri, e aprofieyta ad aquela.	"And the cause is contrary to this; and the intention that cauterization is the last resort of medicine is only when the methods of cure in certain diseases are administered and those medicines do not confer anything useful, and then cauterization is administered at the end of the disease, and it profits from that."
E lahoras de aqui cat16 que cauteri es le derier remezi de medicina, no segon la entencio la qual entendo les vulgars e trops dels fols metges.	"And from here on, know that cauterization is the last resort of medicine, not according to the intention which the vulgar and most foolish physicians understand."
E diyssero les antics que cauteri am aur es milhor que cauteri am ferr, e no diyssero aquo sino per la equalitat del aur e sublimitat de la sua sustancia.	"And they said that cauterization with gold is better than cauterization with iron, and they did not say this except for the equality of gold and the sublimity of its substance."
E diyssero que le loc de cauteri no fa brac, cum aquo no sia absolutament vertat, quar yeu ja he aquo proat e he atrobat que aquel no fa aquo sino en alcus cors ses les autres, e cauteri am aquel es bo e milhor que am ferr ayssi quo els diyssero; mays empero quan tu fas cauteri am foc am de aur, no es a tu declarat, quar es egnit segon la quantitat que tu vols per la rugor de l’aur, e quar prepara a recebre freg; e si ajustas sobre lu ignicio se fon l’aur per le foc, e caso en le foc alcunas laminas per que le artifex catz per la occupacio de aquel.	"And they said that the place of cauterization does not make a scar, which is absolutely false because I have proved and found out that this does not happen except in some bodies without others, and cauterization with it is good and better than with iron as they said; but when you cauterize with fire using gold, it is not declared to you because the gold melts according to the quantity that you want due to the heat of the gold, and prepares itself to receive rubbing; and if you adjust it onto the ignition, the gold will melt in the fire, and some sheets are burned in the fire by the occupation of that."
E per aquo es fayt cauteri am ferr deves nos pus leugerament e pus propdanament a rectitut de operacio.	"And for this reason, cauterization with iron must be done more gently and more prudently than cauterization with gold in order to maintain its operation."
E yeu ja he ordenat aquest capitol en le cauteri segon capitols, et he ordenat aquels del cap entro les pes, per so que aleugo le demandant aquo que vol de lu.	"And I have already ordered this chapter on cauterization according to chapters, and have placed those concerning the head within the chapter on the feet, for later reference if you want something from it."
De cauteri de dolor de cap per frigiditat e humiditat.	"On cauterization of headache due to coldness and humidity."
Le capitol primier.	"First Chapter."
Aquesta cauterizacio confereys a la humiditat e frigiditat sobre le servel accident de la qual so doas causas, so es causa de soda e multitut de flux raumatic, apelat corissa, del cap a las partidas dels huelhs e de las aurelhas fluent, e multitut de dormir, e de dolor de dentz e del guolayro, e universalment de tota malautia que ve per fregiditat, ayssi cum paraliticament, sodo e apoplexio, e semblantz en aquelas malautias.	"This cauterization confers upon the moist and cold nature of the servant, whose two causes are soddenness and excess of phlegm flowing downwards from the head to the parts of the eyes and ears, causing copious discharge, drowsiness, toothache, and pain in the throat. Universally, it is beneficial for all diseases that arise from coldness, such as paralysis, apoplexy, and similar conditions."
La forma de aquesta cauterizacio es aquesta, que primieyrament comandes al malaute que sia evacuat am medicina lacsativa le cap mondificant, per tres o per quatre nueytz, segon que exhigeys la vertut del malaute e la edat de lu e la sua costuma.	"The procedure for this cauterization is as follows: First, order the patient to evacuate the head using a laxative medicine for three or four nights, depending on the severity of their condition, age, and usual habits."
E aprop comanda li que raza le sieu cap am razor, e aprop fay aquel sezer entre las tuas mas sobre una banca cayrada e que pause las suas mas sobre le pietz sieu.	"Then order him to shave his head with a razor. Then have him sit on a well-prepared bench and place his feet upon a stone."
E aprop pausa la razit de la tua palma aprop le pous sobre la razit del nas entre les huels sieus.	"And then place the blade of your palm upon the bridge of his nose between his eyebrows."
Mays empero, cum le tieu dit del mieg loc es pervengut, signa aquel loc am tenta, e aprop igneys le cauteri olivar del qual aquesta es la forma:	"Yet, once your finger has reached the middle point, mark that spot with ink, and immediately light the olive-oil cautery of which this is the form:"
E aprop pausa aquel sobre le loc senhat am tenta, a manieyra que descent, am la qual la tieua ma sia constrengida petit a petit, e tu revolveys aquel.	"And then place that (cautery) upon the marked spot in such a manner that it descends slowly, thus pressing your hand down little by little, and you turn it."
E aprop leva la tua ma leugerament e reguarda le loc, e si veses ja del os esser descubert alcuna quantitat del cap, ayssi cum la quantitat de gra de errs, lahoras eleva la tua ma, e si no torno la tua ma am aquel ferr, am autre de aquel, si es enfrigidat, entro que sia vist del os aquo que yeu he dit a tu.	"And then raise your hand lightly and look at the spot, and if you see that some amount of bone has already been exposed, like the size of a grain of millet, then raise your hand, but if not, turn your hand with another iron one until you can see what I said."
E aprop pren un petit de sal e disolveys aquel sobre le loc e leyssa aquel per tres jorns.	"And then take some salt and dissolve it over the spot and leave it for three days."
E aprop pausa sobre lu coto enbegut en boder e leyssa aquel sobre lu entro que sia destrusida la scara del foc.	"Then place (the cautery) on the edge of the wound and leave it until the burn scar has healed."
E aprop cura le loc am anguent tetrafarmacon entro que sia sanat.	"And then dress the wound with Tetrafarmakon until it is healed."
E ja diyssero que quant la plagua roman uberta, tant mielhs geta le brac, per que es milhor e mays juvatiu.	"And as they said, when the plague has broken out, so much better it casts forth the arm, for that is preferable and more beneficial."
E diyssero alcus de lor que sia cauterizada la codena entro al os, e sia tengut le cauteri entro que sia adhurida alcuna partida de la specitut del os.	"And some of them said that the tendon should be cauterized up to the bone and that the cautery should be held until some part of the bone's substance is adherent."
E aprop sia ras aquo que es adhust del os, e aprop sia curat.	"And then scrape away what has adhered to the bone, and then dress it."
E diyssero autres que am lo cauteri pervengua al derier, entro que enprema en le os forta enprecio entro que le os caga, e aquesta es la forma de alphecati petit:	"And others say that with the cautery it reaches the bone, before pressing upon it strongly until the bone crackles, and this is the form of small Alphabetic."
E estiman de aquel loc expiran la vapors del cap.	"It is believed that in that place the vapors of the head expire."
E sia tenguda la plagua uberta per lonc temps, e aprop sia curada entro que sia consolidada.	"And let the wound be kept open for a long time until it is consolidated and properly cured."
Mays a mi no so vistas aquestas doas specias de cauteri de tot, sino en alcus homes segon via de temor; e layssa aquel, deves mi, milhor es am salut, quan es; quar le cap es develitat per solucio de continuitat de lu ayssi cum havem testificat en les autres membres, e majorment quan le cap del malaute es de freul natura.	"However, I have not seen these two kinds of cauteries done on everyone, but only on some men out of fear; and that one, indeed, it seems to me better with health, if they are so; for the head is divelled by dissolution of continuity like other members, especially when the patient's head is naturally frail."
E la specia de cauteri primieyra es mays salva e milhor deves mi; e de aquela husi e am aquela obra am salut.	"And the first kind of cautery is safer and better in my opinion; with that one, indeed, it is healthful for that wound."
Capitol segon.	"Chapter two."
Del cauteri del cap.	"Of the cautery of the head."
Quan en tot le cap accideys dolor cronica e longua e aquo es en le malaute prolonguat, e usa de gerras e de cochias e de capipurges e de emplaustres e de guatz e de cadels e de gualinas e de semblantz, e majorment si ja es cauterizat am un cautere le qual recontam e no aprofieyta a lu deguna de aquelas causas, lahoras considera quar si le cap del malaute es de fort creacio en la sua natura; e no es freul et atroba mot gran freg, lahoras aquel cauterisa am autra cauteri dejos aquel un pauc.	"When there is chronic and prolonged pain in the whole head and this is prolonged in the illness, and there are used ointments and poultices and bandages and plasters and gum and cadals and guanins and similar things, and especially if it has already been cauterized with one cautery which does not help because of those causes, then consider whether the head of the patient is strong by nature; and it is not frail nor much weakened, then that cauterize him with another cautery near to that one a little."
E aprop cauterisa aquel sobre le corn del sieu cap am cauteri entro que la codena es partida.	"And properly he cauterizes him over the horn of his head with an entrance cautery where the vein is parted."
Incisa la codena e sia descuberta del os la quantitat la qual havem recontat e cauteriza aquel am un cauteri en la partida deriera del cap en le loc le qual es apelat vas, — e es aquel loc en le qual es pausada ventosa.	"Cut the vein and uncover it from the bone the quantity which we have mentioned and cauterize him with a cautery in the last part of the head where it is called 'vaz' — and that place where the cupping glass is placed."
Et alleuja la tua ma en aysso, e no descobras le os, quar le malaute per aquo atroba mot gran dolor diversa de la dolor de totz les autres cauteris del cap.	"And lift up your hand here, and do not uncover the bone, for the illness through this causes much greater pain than all other cauteries of the head."
E yeu diyre aquest cauteri en son loc, quar cove que·l cauteri am le qual so cauterisatz les corns del cap e le occiput es pus subtil cauteri que aquel am le qual es cauterisat le mieg loc del cap; e aquesta es la forma de lu.	"And I say this cautery in its place, for it is necessary to cauterize with the cautery with which you cauterize the horns of the head and the occupit more subtly than that with which you cauterize the middle part of the head; and this is its form."
Capitol ters.	"Chapter three."
De cauterisacio de emigranea no-antiqua.	"Of cautery for non-ancient migraine."
Quan endeve en la partida del cap dolor sodo, o es stenduda dolor entro al uelh, sia evacuat am medicinas le cap mondificantz, e sia aministrada l’autra curacio, la qual yeu he dita en las devesios de las malautias; e tot no aprofieyta, lahoras cauterisacio en lu es en dos manieyras: o cauterisacio am medicina acuta comburent, o am ferr.	"When sudden pain is felt in the part of the head or a prolonged pain within the ear, let it be evacuated with medicines that clarify the head, and let the other treatment which I have mentioned in the previous sections be administered; and if this does not help, then cautery in it can be done in two ways: either cauterization with an acute burning medicine or with iron."
Mays cauteri am medicina comburent es que tu prenguas una dolsa de alh, e escorgas aquela e abcindas las extremitatz de lu de amdos les caps.	"More properly cautery with a burning medicine is that you take a dose of aloe and heat it up and remove the ends from both its heads."
E aprop incideys le loc de la dolor en la templa am una lanceta lada entro que sia en lu feyt loc dejos la codena, entro que sia occultada.	"And properly you incise the place of the pain in the temple with a sharp lancet where it is near the vein but hidden."
E aprop strenh sobre lu am stopada per descent constreccio, e layssa aquel per le spazi de tres horas; e aprop deslia le e tratz le alh, e laysa la plagua per dos o per tres jorn, e aprop pausa sobre lu coto submergit en boder entro que le loc fassa brac.	"And properly you press on it with a tight bandage due to continuous constriction and leave it for the space of three hours; and properly remove the bandage and take out the aloe, and leave the wound open for two or three days, and properly apply wet compresses around the wound until the place becomes suppurated."
E aprop cura aquel am enguent entro que sia sanat.	"And properly cure him with an ointment until he is healed."
E si tu voys, fe aquo am alcunas medicinas comburentz las quals yeu he scriutas en le douse tractat de medicinas comburentz.	"And if you wish, do this with some burning medicines which I have written about in the second treatise on burning medicines."
Mays la cauterisacio am ferr segon aquesta manieyra: igneys per cauteri del qual aquesta es la forma:	"But the cautery with iron is done in this way: heat up a cautery of the following shape:"
e es apelat claus clavilhs, quar le cap de lu es ayssi cum forma de clavel en le qual es alcuna curvitat, e·n le mieg loc de lu es eminensia petita.	"The condition is called closed nails because its head appears like the shape of a nail with some curvature, and in the middle there is an elevation."
E aprop pausa sobre loc de la dolor, e rete la tua ma — per que no sia adhurida la arceria la qual es dejos — e revol le ferr petit a petit am velocitat.	"And then place your hand over the painful area, keeping it still so that the bowels are not disturbed, and gently and gradually pull out the small arrow."
E si la quantitat de lu que es adhurida per la specitut de la codena ayssi quo la maytat de lu, e elava la tua ma per so que la arteria no sia adhurida la qual es dejos, per so que no vengua flux de sanc.	"And if the amount of it that is attached by the stickiness of the flesh is so great that most of it cannot be removed, raise your hand for fear that the artery which is nearby may also be torn, so that blood does not flow."
E aprop enbibeys coto en aygua de sal e pausa aquel sobre le loc, e layssa aquel per tres dias; e aprop pausa coto mulhat am boder, e aprop cura am enguent entro que sia sanat.	"And then soak cotton in salt water and place it over the area, leaving it there for three days. Then change the cotton with fresh one daily until it is healed."
E si voys, cauterisa am la extremitat del cutellari segon cauteri, e guarda te de incisio de arteria en aquesta emigranea propriament no-antiqua.	"And if you wish to cauterize, cauterize the extremity of the wound according to your method of cautery, taking care not to incision an artery in this migraine-like but non-migraine condition."
Capitol quart.	Chapter Four
De cauterizacio d’emigranea antiqua.	Of the cauterization of ancient migraine.
Quan tu curas emigranea am aquo que havem dit de la curacio precedent, e aquo que havem dit en las divisios de las malautias, e no aprofieyta la curacio, e vezes per la malautia que no abasta a lu aquo que havem dit del primier cauteri am medicina o del cauteri am foc, lahoras cove que tu igniscas le cauteri cutellar entro que sia albificat, pus que significas sobre le loc de la dolor am linha de longuesa de la qual sia la maytat del dit, o quays aquel; e depausa la tua ma per una veguada e strenh aquela entro incidiscas la arceria e pervengua entro al os.	When you are treating migraine according to what has been said about the previous cure and the divisions of illnesses, but the treatment is not effective, and sometimes because the illness does not respond to what has been said about the first cautery with medicine or fire cautery, then it becomes necessary for you to burn the cautery knife on that spot until it glows red, marking the location of the pain with a line of length equal to the greatest width of the said spot or crossing that; and then wait for a while before pressing it down firmly so as to incise the artery and cause blood to flow into the mouth.
Empero necessari es a tu que guardes de la continuacio de la mandibula, la qual es mauguda deves la masticacio, e que le lacert no sia adhurit e le nervi le qual mau aquela, e que no s’endevengua espasme.	Nevertheless, it is necessary for you to guard against damaging the continuity of the jawbone, which is moved by chewing, and that the cartilage is not adhered and that the nerves which move it are not affected, and that no spasm occurs.
E si es sobre la custodia e cautela de flux de sanc de l’arteria que es abciza, quar en la abcizio de lu es temor, e majorment ad aquel le qual ignora aquo que fa e no es studios e esproat; e layssa la operacio en lu al comensament.	And if it is about the care and caution of blood flow from the artery that is being cauterized, for there is fear in its cautery, especially for those who do not know what they are doing and are not studied or practiced, then leave the operation at the beginning.
E yeu vindre am rememoracio del regiment de flux de sanc accident de la arceria segon la sieua manieyra, en le sieu loc de aquest libre.	And I come with remembrance of the regimen for accidental blood flow from the artery according to its manner, in its place in this book.
