Praefatio.	Preface. 
De sectione et perforatione, phlebotomia et uentosis, et uulneribus: et extractione sagittarum, et similibus illius: et totum capitulatum, ordinatum formis instrumentorum. ¶	On incision and perforation, phlebotomy and venesection, and wounds: and the extraction of arrows and similar things; and wholly chaptered and ordered according to the forms of instruments.  
Capitulum tertium.	Chapter Three.
De restauratione, et dislocatione, et curatione torsionis, et similibus illius: capitulatum, ordinatum a capite usque ad pedes, et formis instrumentorum.	On restoration and dislocation and the cure of torsion and similar things; chaptered and ordered from head to foot, and according to the forms of instruments. 
Soli Deo Gloria.	Glory to God alone. 
Liber Chirurgici Albucasis.	The Surgical Book of Albucasis. 
Pars I.	Part I. 
¶ De Iuuamento, et Nocumento Cauterii: et quibus complexionibus conueniat, et quo tempore: et si cum ferro, uel auro.	Of cautery and its harm; to what constitutions it suits, and at what time; and whether with iron or gold. 
Caput I.	Chapter I. 
Sed Ante Quidem Quam rememorer operationis cum eo, oportet ut dicam qualitatem Iuuamentorum eius, et Nocumentorum ipsius: et in qua complexione exhibeatur.	But before I recall the operations performed with it, it is necessary to say what are the qualities of its cauterizations and their harms; and in what constitution they manifest.  
Dico ergo, quod sermo de qualitate iuuamenti Cauterii, et nocumenti eius, est sermo prolixus, et subtilis, scientia, et secretum occultum.	I say, therefore, that speech concerning the quality of cautery's cauterization and its harm is a long and subtle science and hidden secret. 
Etiam locuta fuit in eo multitudo sapientum, et dissenserunt in eo: et mihi quidem sufficit parum ex sermonibus eorum, timens prolongationem.	Indeed, many wise men have spoken on this subject, and they have disagreed; and it is sufficient for me to say a little from their words, fearing prolixity.
Dico ergo, quod Cauterium confert uniuersaliter omni complexioni, quae est cum materia, et absque materia: excaeptis duabus complexionibus, quae sunt complexio calida absque materia, et complexio sicca absque materia.	I say, therefore, that cautery generally suits every constitution which is with matter and without matter; except for two constitutions, which are a hot constitution without matter, and a dry constitution without matter.
In complexione autem calida et sicca cum materia dissenserunt.	However, in the hot and dry constitution with matter they disagreed. 
Quidam enim dixerunt, quod Cauterium iuuatiuum est in ea.	For some said that cautery is beneficial in it. 
Et dixerunt alii contrarium illius, scilicet quod Cauterium non est conueniens in aegritudine, quae est ex caliditate et siccitate: quoniam natura ignis est caliditas: et inconueniens est, ut sanetur ex agritudine calida et sicca, cum calido et sicco.	And others said the opposite of that, namely, that cautery is not suitable in a disease which is from heat and dryness; because the nature of fire is heat; and it is inconvenient for something hot and dry to heal a disease which is hot and dry.
Et dixit ille qui dicit contrarium illius: quod per Cauterium fit iuuamentum in omni aegritudine calida et sicca, quae accidit in corporibus hominum: quoniam quando tu comparas corpus hominis, et humiditates eius, ad complexionem ignis, inuenis corpus hominis frigidum.	And he who said the opposite of that said: that through cautery benefit is done in every hot and dry disease which occurs in the bodies of men; because when you compare the body of a man and its humors to the complexion of fire, you find the body of a man cold.  
Et ego quidem dico per sermonem eius: quia ex perimentum iam detexit mihi illud aliquotiens.	And I indeed say through his speech: because experience has already revealed that to me many times.
Verumtamen non oportet, ut ueniat super illud, nisi qui iam probatus est, et exercitatus in capitulo Cauterii exercitio ultimo, et cognouit diuersitatem complexionum hominum, et dispositionem aegritudinum in se ipsis, et caussas earum, et accidentia ipsarum, et spacium temporis earum.	However, it is not fitting that he should come upon this unless he has already been proven and trained in the last chapter of the practice of cautery, and has learned the diversity of human temperaments, and the disposition of diseases within themselves, and their causes, and their incidents, and the time period of them. 
Ex reliquis autem complexionibus non est super uos timor: et praecipue in aegritudinibus frigidis et humidis.	But there is no fear over you from the remaining complexions; and especially in cold and moist illnesses. 
Iam enim conuenerunt omnes medici super eas: et non dissenserunt in iuuamento cum Cauterio in eis.	For all physicians have now agreed on them, and they have not disagreed on the benefit of cautery in them.  
Et scitote filii, quod ex secreto curationis per Cauterium cum igne, et bonitate eius super Cauterium cum medicina comburente est: quoniam ignis est simplex, cuius actio non peruenit, nisi ad membrum quod cauterisatur: et non nocet membro alio coniuncto cum eo, nisi nocumento paruo.	And know, sons, that from the secret of healing by cautery with fire, and its goodness over cautery with a burning medicine, is because fire is simple, whose action does not reach except to the limb which you are cauterizing, and it does not harm another limb joined with it, except for a small injury.  
Medicinae uero comburentis actio peruenit ad illud quod elongatur ex membris: et fortasse facit accidere in membro aegritudinem difficilis sanationis, et fortasse interficit.	But the action of burning medicine reaches that which extends from the limbs, and perhaps causes a difficulty in healing to occur in the limb, and perhaps destroys it.  
Ignis autem propter subtilitatem suam et bonitatem substantiae suae, non facit illud, nisi superfluat.	But fire, because of its subtlety and goodness of its substance, does not do that unless it overflows. 
Iam uero innotuit nobis illud per experimentum, propter longitudinem seruitutis et studii cum arte, et stationem super ueritatem rerum: et propter illud excusor a longitudine sermonis.	Now indeed it has become clear to us through experiment, because of the length of service and study with art, and steadfastness upon the truth of things, and because of that I excuse myself from the length of speech.  
Et si non esset, quia non licet huic libro meo, afferrem uobis secretum occultum in igne, et qualitatem operationis eius in corporibus expulsionis suae, qua expellit aegritudines sermone philosophico demonstratiuo, qui acueretur a mentibus uestris.	And if it were not so, because it is not permitted for this book of mine, I would bring to you the hidden secret in fire, and the quality of its operation in bodies through its expulsion, by which it expels illnesses with demonstrative philosophical speech, which would agree with your minds. 
Et scitote filii, quod ipsi dissentiunt in tempore, in quo conuenit fieri cauterium, et ponunt melius tempus ueris.	And know, sons, that they themselves disagree on the time in which it is fitting for cautery to be done, and they posit a better time according to truth. 
Et ego dico, quod cauterium conuenit in omni tempore: propterea, quod nocumentum accidens propter tempus submergitur in iuuamento, quod attrahitur cum cauterio.	And I say that cautery is fitting at all times; therefore the harm which occurs because of time is submerged in the benefit, which is attracted with cautery. 
Et praecipue si cauterium est propter dolores ex doloribus necessariis, fortibus, festinis, qui non tolerant tarditatem: propterea quod timetur ex eis, quod accidat malicia quae est maior, quam paruum nocumentum intrans propter tempus.	And especially if the cautery is for pains from necessary pains, strong, prompt, which do not tolerate delay: because it is feared that from them, a harm may happen, which is greater than a small injury incurred through time. 
Et non cadat in mentibus uestris o filii illud, quod non extimant, nisi uulgus et stolidi medici, scilicet quod illi aegritudini quae sanatur per cauterium, non est reditio semper: et ponunt illud consequens, et res non est sicut putant: propterea quod cauterium non est, nisi loco medicinae, quae alterat complexionem, et exiccat humiditates quae sunt caussae, quare accidunt dolores.	And let it not fall into your minds, O sons, that which the common and foolish physicians do not fear, namely that to the sickness which is healed by cautery, there is not always a return; and they posit that as a consequent, and the thing is not as they think: because cautery is nothing but a medicine in its place, which alters the complexion and dries up the humors which are the causes why pains happen. 
Verumtamen cauterium superfluit super medicinam per uelocitatem ualetudinis suae, et uirtutem suae operationis, et uehementiam dominii sui: et possibile est, ut redeat aegritudo hora aliqua temporis secundum complexionem infirmi, et locationem aegritudinis suae, et uirtutem eius: et quod praeparatur in corpore eius ex aggregatione superfluitatum in eo: et quod peruenit ad ipsum in acquisitione sua ex cibis, et similibus illis ex caussis, nisi fit aegritudo, in qua administratur cauterium.	Truly however cautery surpasses medicine through the swiftness of its health and the power of its operation and the vehemence of its dominion: and it is possible that sickness may return at some hour according to the complexion of the weak person, and the location of his sickness, and its power; and what is prepared in his body from an aggregation of superfluities therein; and what comes upon him in acquisition from foods and similar things from those causes unless sickness arises in which cautery is administered.  
Aegritudo subtilis in membro paucarum superfluitatum, et humiditatum, sicut cauterium dentis, propter dolorem, et similia illi, possibile est enim, ut non redeat in eo ille dolor.	Sickness subtle in a limb of few superfluities and humors, such as cautery of a tooth, because of pain and similar things to it, for it is possible that the pain may not return in it.  
Sed illud fit in paucis.	But that happens in few cases. 
At uero sermo uulgi iterum, quod cauterium est postremum medicinae, est sermo rectus: non ad illud quod ipsi intendunt in illo: quoniam ipsi credunt, quod non est curatio quae conferat cum medicina, neque cum alio post occasum cauterii.	But truly the common saying again, that cautery is the last of medicine, is a right statement: not to that which they intend in it; because they believe that there is no cure which agrees with medicine nor with any other after the setting of the cautery. 
Res autem est econtrario illius, et intentio, quod cauterium est postremum medicinae, non est, nisi quod quando nos administramus modos curationis in aliqua aegritudinum, et non conferunt illae medicinae: deinde administramus in fine rei cauterium, et confert: tunc inde cadit, quod cauterium est postremum mediciuae, non secundum intentionem quam intelligunt uulgus et multistolidorum medicorum.	The matter is however contrary to that and the intention, that cautery is the last of medicine, is not except when we administer modes of cures in some sicknesses, and those medicines do not agree: then we administer cautery at the end of the matter, and it agrees; then from there it falls, that cautery is the last of medicine, not according to the intention which the common people and many foolish physicians understand.  
Antiqui autem dixerunt, quod cauterium cum auro est melius, quam cauterium cum ferro: et non dixerunt illud, nisi propter aequalitatem auri, et sublimitatem substantiae suae: et dixerunt, quod non facit pus locus cauterii.	The ancients said that a cautery with gold is better than a cautery with iron, and they did not say this except because of the equality of gold and the subtlety of its substance; and they said that it does not make pus the place of the cautery. 
Verum non est illud absolute: quoniam ego iam probaui illud, et inueni, quod ipsum non facit illud in quibusdam corporibus absque aliis.	But that is not absolutely true: for I have now proved it and found that it does not do so in some bodies without others. 
Et cauterium cum ipso est bonum, et melius quam cum ferro, sicut dixerunt.	And a cautery with it is good and better than with iron, as they said. 
Verumtamen quando tu ignis cauterium in igne ex auro, non declaratur tibi, quando ignitur secundum quantitatem quam uis, propter rubedinem auri: et quando properat ad ipsum frigus, et si addis super ipsum ignitionem, liquescit in igne, et uertitur in laminas.	However, when you ignite a cautery in fire made of gold, it is not declared to you when it is ignited according to the quantity which you wish, because of the redness of the gold; and when cold rushes towards it, and if you add ignition upon it, it melts in the fire and turns into sheets. 
Quare cadit artifex ex illo in occupationem: et propter illud fit Cauterium cum ferro apud nos uelocius et propinquius, ex rectitudine ad operationem.	Therefore the craftsman falls from it into occupation; and because of that a cautery with iron is made among us faster and closer, from straightness to the operation.  
Et ego quidem iam ordinaui hoc Capitulum in Cauterio, secundum capitula: et ordinaui ea a capite usque ad pedes: ut alleuient quaerenti illud quod uult ex eo.	And I myself have now arranged this chapter on the cautery according to chapters; and I have arranged them from the head down to the feet so that it may relieve one seeking that which he wants from it. 
¶ De modo cauterizandi Caput in commissura coronali.	Concerning the way of cauterizing the head in the coronal suture.  
Caput II.	Chapter II. 
Confert hic cauterizatio ad dominium humiditatis et frigiditatis super cerebrum: quae duae sunt caussae sodae, et multitudinis fluxus humorum ex capite ad partes oculorum et aurium, et multitudinis somni, et doloris dentium, et doloris gutturis: et uniuersaliter omnis aegritudinis, quae accidit ex frigiditate, sicut paralisis, et sodae, epilepsiae, et apoplexiae, et similia illis ex aegritudinibus.	Cauterization here is directed at the dominion of humidity and coldness over the brain; which are two causes of headache, and abundance of flow of humors from the head to the parts of the eyes and ears, and abundance of sleep, and toothache, and sore throat: and universally every sickness which happens from coldness, such as paralysis, and headache, epilepsy, and apoplexy, and those similar to these sicknesses. 
Modus cauterizationis est, ut praecipias infirmo: ut euacuetur in primis cum medicina solutiua mundificante caput tribus noctibus, aut quatuor, secundum quod exigit uirtus infirmi, et eius aetas, et consuetudo eius.	The way of cauterization is that you order the sick person to be evacuated first with a medicinal solution purging the head for three nights or four, according to what the strength of the sick person requires, and his age and his habit. 
Deinde praecipe ei, ut radi faciat caput suum cum nouacula.	Then order him to shave his head with a razor. 
Deinde fac eum sedere inter manus tuas quadratum, ita quod iam posuit manus suas super pectus suum.	Then make him sit between your hands on a stool, so that he has already placed his hands upon his chest. 
Deinde pone radicem palmae tuae super radicem nasi sui inter oculos suos.	Then place the root of your palm upon the root of his nose between his eyes. 
Vbicumque ergo peruenerit digitus tuus medius, signa locum illum cum incausto.	Wherever therefore your middle finger arrives, mark that spot with a cautery. 
Deinde igni Cauterium Oliuare: cuius haec est forma.	Then with an Olive-shaped Cautery: whose form is this.  
Deinde pone ipsum super locum signatum cum incausto, descensione, qua constringatur manus tua paulatim, et tu reuolues ipsum.	Then place it upon the spot marked with the cautery, with descent, whereby your hand is gradually constricted, and you revolve it.  
Deinde leua manum tuam uelociter, et aspicias locum.	Then quickly lift your hand and look at the place. 
Quod si uides iam detegi ex osse quantitatem capitis alkiel, aut quantitatem zeuherbi, tunc eleua manum tuam.	If you see that a quantity of the head equal to a small almond, or a quantity of rue, has already been exposed from the bone, then raise your hand. 
Et si non, itera manum tuam ferro ipso, aut cum alio ab ipso si infrigidatur: donec uideantur ossa, quae dixi tibi.	And if not, repeat your hand with the iron itself, or with another from it if it becomes cold: until the bones which I told you appear. 
Deinde sume aliquid ex sale, et solue illud in aqua, et imbibe in ipso cotum, et pone super locum: et dimitte ipsum tribus diebus.	Then take some salt and dissolve it in water, and soak the cotton wool in it, and place it upon the spot; and leave it for three days.  
Deinde pone super ipsum cotum imbibitum in butyro, et dimitte illum super locum, donec destruatur eschara ignis.	Then place cotton wool soaked in butter upon it, and leave it upon the spot until the cautery burn is destroyed.  
Deinde cura illud cum unguento tetrapharmacon, usquequo sanetur.	Then treat it with Tetrapharmakon ointment until it heals. 
Iam dixerunt, quod quanto uulnus plus remanet apertum, emittit pus: quare est melius et magis iuuatiuum.	They have said that the more a wound remains open, the more it emits pus; therefore it is better and more beneficial. 
Et dixerunt quidam eorum, ut cauterizetur cutis usque ad os: et teneatur Cauterium, donec aduratur quiddam spissitudinis ossis.	And some of them have said that the skin should be cauterized down to the bone; and the cautery should be held until something of the thickness of bone is hardened.
Deinde radatur post illud quod adustum est ex osse, deinde curetur.	Then after that which has been burned is scraped away from the bone, then it is treated.  
Et dicunt alii, quod oportet ut cum cauterio perueniatur ad ultimum, donec imprimat in os impressionem for tem, ita quod cadat os, quod fit sicut forma kirate: aut instrumentum quod mulieres ponunt infuso alphabeti parui: et extimant, quod exspirantur ex hoc loco uapores capitis, et dimittatur uulnus apertum tempore longo.	And others say that it is necessary with the cautery to reach the final point until it makes an impression on the bone so deep that the bone falls out; this is done like the shape of a kirate, or an instrument which women put in infused with a small alphabet: and they think that vapors from the head exhale from this place, and the wound is left open for a long time.  
Deinde curetur, donec consolidetur.	Then it should be cared for until it becomes solid. 
Mihi autem non uidentur hae duae species Cauterii omnino nisi in quibusdam hominibus secundum uiam timoris.	But to me these two kinds of cautery do not seem at all suitable except in certain people according to the way of fear. 
Et dimittere ipsum, apud me est melius cum salute ipsius.	And to dismiss him is better with me than his health. 
Debilitatur enim caput ex solutione continuitatis ipsius naturalis: sicut testificati sumus in reliquis membris: et praecipue quando caput infirmi debile est natura: et species quidem Cauterii prima est magis salua et melior apud me, et ea utor: operare ergo cum ea in salute.	For the head is weakened by the breaking of its natural continuity as we have testified in other members and especially when the head of a weak person is naturally frail; and indeed the first kind of cautery is safer and better for me, and I use it: therefore operate with it in safety.  
¶ De modo cauterizandi capitis in dolore totius capitis.	Concerning the method of cauterizing the head in pain of the whole head. 
Caput III.	Chapter III. 
Quando in toto Capite accidit dolor chronicus: et prolongatur illud in infirmo, et utitur hyeris, et cochiis, et caputpurgiis, et oleis, et empleumatis.	When chronic pain occurs throughout the whole head and it is prolonged in a weak person, and they use hot baths, and cooking pots, and head-wraps, and oils, and poultices. 
Et praecipue si iam cauterizatum est cauterio uno, quod narrauimus, et non confert ei aliquid ex illis: tunc considera.	And especially if it has already been cauterized with one cautery, which we have described, and none of those things helps them, then consider.
Nam si caput infirmi est fortis creationis natura, et non est debile, et inuenit frigus uehemens: tunc cauteriza cum cauterio alio sub illo parum.	For if the head of a weak person is strong by nature and not frail, and they find intense cold then cauterize with another cautery under that one slightly. 
Deinde cauteriza ipsum super omne cornu capitis sui cauterio, do nec pertranseat cutis, et discooperiatur ex osse quantitas, quam narrauimus.	Then cauterize them over the whole horn of their head with a cautery so that it does not go through the skin and uncover a quantity from the bone, as we have described. 
Et cauteriza ipsum cauterio uno in occipitio capitis sui, in loco qui nominatur uas: et est locus in quo ponitur uentosa: et eleua matum tuam in hoc, et non discooperias os.	And cauterize them with one cautery on the back of their head in the place called "vas," which is the place where a windsock is placed, and elevate your hand in this place, and do not uncover the bone. 
Infirmus enim inuenit propter illud dolorem uehementem, et diuersum a dolore reliquorum cauteriorum capitis omnium.	For the weak person finds because of that intense pain, and different from the pain of all other head cauteries. 
Et ego dicam hoc Cauterium in loco suo: et oportet quod sit cauterium, quo cauterizantur cornua capitis, et occiput eius subtilius cauterio, quo cauterizatur medium capitis.	And I say this cautery in its place and it is necessary that it be a cautery with which the horns of the head are cauterized, and the back of their head with a more subtle cautery with which the middle of the head is cauterized.  
Et haec est forma eius.	And this is its form. 
¶ De modo cauterizandi in hemicrania, tam cum medicina adustiua, quam cum ferro.	Concerning the method of cauterizing in headache, both with a medicinal burning agent and with iron. 
Caput IIII.	Chapter IV. 
Quando accidit in parte capitis dolor et soda, aut extenditur dolor usque ad oculum, et euacuatur cum medicinis mundificantibus caput, et administratur reliqua curatio, quam dixi in diuisionibus aegritudinum, et non confert illud totum: tunc cauterizatio in eo est secundum duos modos: aut cauterizatio cum medicina acuta comburente: aut cum ferro.	When pain and swelling occur in a part of the head, or the pain extends as far as the eye, and the head is cleansed with purifying medicines, and the remaining treatment, which I have mentioned in the divisions of diseases, is administered, and it does not all resolve: then cauterization is appropriate in this case according to two methods: either cauterization with a sharp, burning medicine; or with iron. 
Cauterium autem cum medicina acuta comburente, est, ut accipias dentem unum allii, et excortices ipsum, et abscindas extremitates eius ex duobus lateribus.	Cauterization with a sharp, burning medicine is done as follows: you take one clove of garlic, and remove its outer layers, and cut off its ends from both sides. 
Deinde scinde locum doloris in tempore cum phlebotomo lato, donec fiat in eo locus sub cute, in quo dens capitur.	Then, during a time of bloodletting, split the area of pain until a spot under the skin is made where the tooth will be held. 
Intromitte ergo eum in ipso sub cute, donec occultetur: deinde stringe super ipsum cum puluillo constrictione decenti, et dimitte ipsum quantitate quindecim horarum deinde solue eum, et extrahe allium, et dimitteuulnus duobus diebus, aut tribus: postea pone super ipsum cotum submersum in butyro, donec locus efficiat pus: deinde cura ipsum cum unguento usquequo sanetur.	Therefore insert it into the skin itself until it is concealed; then bind it tightly with a bandage of appropriate constriction and leave it for fifteen hours. Then loosen it and remove the garlic, and let the wound rest for two or three days; afterwards place upon it a poultice steeped in butter until the area produces pus; then treat it with ointment until it is healed. 
Et si uis fac illud cum quibusdam medicinis comburentibus, quas ego scripsi in tractatu duodecimo, de Medieinis adurentibus.	And if you wish to do this with certain burning medicines, which I have written about in the twelfth treatise, On Burning Medicines. 
Cauterizatio uero eius cum ferro, est secundum hunc modum.	Cauterization of it with iron is done as follows.  
Igni Cauterium, cuius forma haec est.	Heat a cautery iron, which has this form. 
Et nominatur Clauilis: quoniam forma capitis eius est sicut forma claui, in quo est quiddam curuitatis, et in medio eius est quaedam eminentia parua.	And it is called a "Clauilis" because the shape of its head is like that of a key, which has a certain curvature, and in its middle there is a small prominence.
Deinde pone ipsum super locum, et retine manum tuam: et tu reuolue ferrum paulatim cum uelocitate: et sit quantitas quae aduritur ex spissitudine cutis, sicut medietas eius.	Then place it on the spot and hold your hand steady; and revolve the iron gradually with speed; and let the quantity that is cauterized be half the thickness of the skin.  
Et eleua manum tuam, ut non aduratur arteria, quae est inferius, et accidat fluxus sanguinis.	And raise your hand so that the artery which is below is not injured and bleeding occurs. 
Deinde imbibe cotum in aqua salis, et pone super locum, et dimitte ipsum tribus diebus: deinde pone cotum cum butyro: postea cura cum unguento usquequo sanetur.	Then soak a swab in salt water and place it on the spot, and leave it for three days; then place the swab with butter; afterwards treat it with ointment until it is healed. 
Et si uis, cauteriza hanc hemicraniam cum extremitate cultellari secunda Cauterii.	And if you wish, cauterize this half-skull with the second point of the cautery. 
Et caue ab incisione arteriae in hac hemicrania, non antiqua proprie.	And be careful not to cut an artery in this half-skull, not an old one properly. 
¶ De modo cauteriezandi in hemicrania antiqua.	Concerning the way of cauterizing an old half-skull. 
Caput V.	Chapter Five.
