Ayssi comensan las paraulas de Albucasim .	Thus begin the words of Albucasim.
E per aquo, filhs, necessari es a vos que la operacio am ma sia devisada en dos devesios: so es en operacio a lu qual es associada salut, e en obra am la qual es perilh en las majors disposicios.	And for that, sons, it is necessary for you that the operation by hand be divided into two divisions: one is an operation associated with health, and the other is work through which there is peril in the major dispositions.
E yeu ja he exsitat aquo en tot loc de aquest libre en le qual venc opperacio en la qual es error e temor; per que necessari es a vos que guardetz aquo e layssetz aquel, per que les folhs no atrobo via a parlar e a vos desonestar.	And I have already discussed that in every place of this book where there is an operation in which there is error and fear; so it is necessary for you to guard against that and leave it, so that the foolish do not stop speaking and disgracing you.
E donc prenetz las vostras armas am sollicitut e am proteccio de Dieu , e les vostres malautes am falicitat e am fermetat.	And thus take your arms with diligence and the protection of God; and your patients with facility and firmness.
E usatz de la milhor via per la gracia de Dieu perdusent a salut e a lausabla successio, e laysatz las malautias terriblas de difficil sanacio, e ostatz las vostras armas de aquo que vos fa temer, per so que ysitatio en vostra fe e en le vostre nom no vos evasisca: quar mays es remanent a la vostra gloria, e pus aut en le mon e en derier a las vostras sanctitatz.	And use the better way through the grace of God so that you may attain health and praiseworthy succession, and lay waste to terrible illnesses of difficult cure; and hold your arms from what makes you fearful, so that trepidation in your faith and name may not escape you: for it remains for your glory, and more beyond in the world and in heaven for your sanctities.
Gualia ja diyssec en alcunas sieuas monicios:	Galia already said in some of his proverbs:
“No mediquetz malautia mala, per so que mals metges no siatz nompnatz”.	“Do not heal illnesses ill, so that evil doctors are not named.”
E yeu ja he devesit aquest libre segontz tres capitols.	And I have divided this book according to three titles.
Comensa la divisio del libre, e primier de la primieyra partida.	Begin the division of the book, and first of the first part.
Le primier capitol ordenat del cap entro·s pes, en las formas dels instrumentz e en les ferrementz dels cauteris, e de aquo que necessari es en la opperacio.	The first chapter ordered from the head to the feet, in the forms of instruments and tools of cauteries, and what is necessary in the operation.
La divisio de la segonda partida.	The division of the second part.
Le segon capitol, de siccio e perforacio, e de ventosas, e de plaguas, e de extractio de sagetas e de semblantz ad aquelas, tot capitolat e ordenat de las formas dels instrumentz.	The second chapter, of cautery and piercing, and of leeches, and of plasters, and of extraction of arrows and of similar things, all titled and ordered in the forms of instruments.
Divisio de la tersa partida.	Division of the third part.
Le tertz capitol, de restauracio e de dislocacio, e de curacio de torcio e de semblantz ad aquels; capitol ordenat del cap entro·s pes, e de las formas dels instrumentz.	The third chapter, of restoration and of dislocation, and of cure of tortion and of similar things; a chapter ordered from the head to the feet, and of the forms of instruments.
De cauteri am foc e am medicina aguda e rememoracio de la opperacio.	Of cautery with fire and sharp medicine and memory of the operation.
Am aquel comensa le tractat de tot le libre.	With that begins the treatise of the whole book.
Cove que yeu digua la qualitat dels juvamentz de aquel cauteri e dels noccumentz de lu, e en qual compleccio sia prohibit cauteri.	I will tell you the quality of those cauteries and of their properties, and in what disposition cautery is prohibited.
Donc dic que·l sermo de la qualitat del juvament de cauteri e del noccument de lu es sermo lonc e prolixs, e subtil per sciensa, e secret amaguat; e ja de lu a parlat gran multitut de savis, e de lu se son desacordatz, et a mi abasta un petit dels sermons de lor, temen perlonguacio.	Therefore I say that the word of the quality of cautery and the property of it is long and prolix, and subtle through science, and secret hid; and many wise men have spoken much of it, and they disagree on it, and for me enough is a little of their words, fearing prolixity.
E donc dic que cauteri comfereys a tota compleccio universalment la qual es am materia o ses materia, exceptat dos compleccios, las quals son compleccios caudas ses materia .	And therefore I say that cautery confers upon every complete disposition universally the which is of matter or without matter, excepting two dispositions, which are caustic dispositions without matter.
En la compleccio cauda e secca am materia se desecordero; quar alcus dyssero que cauteri es juvatiu ad aquela, e les autres dyssero le contrari de aquel, que cauteri no es convenient en malautia la qual es per qualiditat e per siccitat, quar natura del foc es qualiditat e siccitat, e enconvenient es que malautia cauda e secca am aquo que es caut e sec sia sanada.	In the caustic and dry disposition with matter disagreement; for some say that cautery is beneficial to it, and others the contrary of that, that cautery is not convenient in illness which is by quality and dryness, because the nature of fire is quality and dryness, and convening is that illness caustic and dry is cured by what is cauted and dry.
E diysec aquel que ditz le contrari de aquel, que per cauteri es fayt juvament en tota malautia cauda e secca que ve en les cors dels homes, quar quan tu comparas le cors de home e las humiditatz de lu a la compleccio del foc, atrobas le cors de home freg.	And he says the contrary of that, that by cautery there is benefit in every illness caustic and dry which one sees in the bodies of men, because when you compare the body of man and his humours to the disposition of fire, you find the body of man rubbed.
E yeu dic per le sermo de aquel, que esperiment aquo ja a mi alscunas vetz a descubert.	And I say by the word of that, that experiment it already to me several times have discovered.
Mays empero no cove que vengua sobre aquo aquel que ja es exproat e excersitat en le capitol de cauteri per derier exercici, e a conogut la diversitat de la compleccio dels homes e la disposicio de las malautias en lor meteyssas, e las causas de aquelas, e·ls accidentz de lor, e l’espasi del temps de aquelas.	But it is not appropriate to come upon this topic one who is inexperienced and un practiced in the chapter of cauteries through posterior exercise, and has not known the diversity of the complexions of men and the disposition of illnesses in their bodies, and their causes, and their accidents, and the span of time of those.
Mays en las autras compleccios, no es sobre vos temor, e majorment en las malautias fregas e humidas, quar ja totz les metges se son acordatz sobre aquels, e no so desecordatz en le juvament am cauteri en aquelas.	But in other complexions, do not fear; and especially in moist illnesses, for all doctors have agreed on those, and have not disagreed on the use of cauteries on them.
E sapiatz, filhs, que del secret de curacio per cauteri am foc e de la bontat de lu, so sobre cauteri am medicina comburent, es quar le foc es simple, la accio del qual no perven sino al membre le qual es cauterizat e no notz al autre membre am lu ajustat sino am petit nocument.	And know, sons, that the secret of cure by cautery with fire and its goodness, is because fire is simple, whose action does not reach except to the member which is cauterized, and does not affect another member with it except with little harm.
Mays la accio de medicina comburent perven ad aquel en les membres le qual de lu alunhat, e fort leu fa venir en le membre malautia de dificil sanacio e fort leu ausit.	But the action of burning medicine reaches to those in members from which it is distant, and strongly brings the illness into the member with difficult cure, and strongly increases it.
Mays le foc, per la sua sublimitat e de la sua substancia bontat, no fa aquo sino que superfluisca E ja es a nos conogut per experiment e per longitut de servitut de studi am l’art sobre le veritat de las causas; e per aquo yeu so excusat de la longitut del sermo E si no fos que no es legut al mieu libre en aquest pausero a vos secret amaguat am le foc, e la qualitat de la operacio de lu en les cors e de la sieua expulcio per la qual expellis las malautias, am sermo philosophic demostratiu, le qual siria acuit en las vostras pessas.	But fire, by its sublimity and the goodness of its substance, does not do that except to cause superfluousness. And it is known to us through experience and through the length of service of study on the truth of causes; and because of this I am excused from the length of speech. And if it were not that I am not read in your presence in this pauserer, a secret hid by fire, and the quality of the operation of it in bodies and of its expulsion through which you expel illnesses, by philosophical speech demonstrated, which would be acute in your feet.
E sapiatz, filhs, que els se desacordan del temps en le qual es convenient far cauteri e pausan le milhor temps de primaveyra.	And know, sons, that they disagree on the time when it is convenient to do cautery and pause the best time of spring.
E yeu dic que cauteri es convenient en tot temps, per so que le nocument per le temps accident es submergit en le juvament de aquo que am le cauteri es atirat, e majorment si le cauteri es per dolors o de dolors necessaries, fortz e fistinas, las quals no suffertan tarditat per so que es temut de aquelas que vengua malicia, que es major que petit nocument entrant per lo temps.	And I say that cautery is convenient in all times, so that the damage by the accidental time is submerged in the improvement of what is drawn by cautery, and especially if the cautery is for pains or necessary pains, strong and fiery, which do not endure delay because it is feared of those who come to wickedness, which is greater than little harm coming by time.
E aysso no catz en vostras pessas, o, filhs, aquo no estiman sino le poble vulguar e les fols metges, so es que ad aquela malautia que es sanada per cauteri no es redicio tot temps, e pausan aquel consequen.	And thus do not cut into your feet, or sons, that which is not considered except by the common people and foolish doctors; it is because to that illness which is healed by cautery there is not a reduction of all time, and they pause that consequence.
E la causa no es ges ayssi quo els cuydan per aquo, quar cauteri no es sino en loc de medicina la qual altera la compleccio e esicca las humiditatz las quals son causa per que veno las dolors.	And the cause is not because they think it; for cautery is only in place of medicine which alters the complexion and dries up the moisture, which are caused so that pains come.
Mays empero cauteri superflueys sobre la medicina per volicitat de la sua valitut e vertut de la sua operacio e grandesa del sieu senhor.	But cautery is superfluous over medicine by the will of its strength and power, and greatness of his lordship.
E es possible que la sua malautia retorne en alcuna hora del temps, segon la compleccio del malaute e la locacio de la sua malautia, e la vertut de lu, e aquo que es preparat en le cors de lu de la agreguacio de las superfluitatz en lu, e aquo que es pervengut a lu en la sua acquisicio en viandas e semblantz de aquelas causas; sino que la malautia en la qual sia aministrat cauteri sia malautia subtil en membre de paucas superfluitatz e humiditatz, ayssi cum cauteri de dent per dolor e semblantz ad aquel, possible es que en lu no retorne aquela dolor, mays aquo se fa en petitz.	And it is possible that his illness returns at some time of the year, according to the complexion of the patient and the location of his illness, and its strength, and that which is prepared in his body from the accumulation of superfluities in him, and that which has come to him in his acquisition in foods and likenesses of those causes; but that the illness on which cautery was administered is subtle illness in a member of few superfluities and moisture, thus like cautery of a tooth for pain and likeness, it is possible that this pain does not return in him, but that is done in small ones.
E mays sermo vulgar es que cauteri es le derier remezi de medicina, e es sermo dreyturier, no ad aquo que els entendo en lu, quar els crezo que no es curacio que aprofieyta am medicina ni am autra causa aprop cauteri.	And yet the vulgar speech is that cautery is the last remedy of medicine, and it is a right speech, not so that they understand it in it, for they believe there is no cure which profits by medicine or other cause except cautery.
E la causa es en contrari de aquo; e la entencio que cauteri es le derier remezi de medicina no es sino quan administram las manieyras de curacio en alcunas malautias, e aquelas medicinas no conferieysso, e aprop en la fi de la causa aministra hom cauteri, e aprofieyta ad aquela.	And the cause is in contrary to that; and the intention that cautery is the last remedy of medicine is only when we administer the methods of cure in certain illnesses, and those medicines do not confer it, and yet at the end of the cause a man is administered cautery, and profits from it.
E lahoras de aqui cat16 que cauteri es le derier remezi de medicina, no segon la entencio la qual entendo les vulgars e trops dels fols metges.	And then from here cut that cautery is the last remedy of medicine, not according to the intention which the vulgar and foolish doctors understand it.
E diyssero les antics que cauteri am aur es milhor que cauteri am ferr, e no diyssero aquo sino per la equalitat del aur e sublimitat de la sua sustancia.	And they said the ancients that cautery with gold is better than cautery with iron, and they did not say it except for the equality of gold and sublimity of its substance.
E diyssero que le loc de cauteri no fa brac, cum aquo no sia absolutament vertat, quar yeu ja he aquo proat e he atrobat que aquel no fa aquo sino en alcus cors ses les autres, e cauteri am aquel es bo e milhor que am ferr ayssi quo els diyssero; mays empero quan tu fas cauteri am foc am de aur, no es a tu declarat, quar es egnit segon la quantitat que tu vols per la rugor de l’aur, e quar prepara a recebre freg; e si ajustas sobre lu ignicio se fon l’aur per le foc, e caso en le foc alcunas laminas per que le artifex catz per la occupacio de aquel.	And they said that the place of cautery does not do heat, when it is not absolutely true; for I have seen and proved that it does only in some bodies without the others, and cautery with that is good and better than with iron as they said; but when you do cautery with fire with gold, it is not declared to you, because it is heated according to the quantity that you will by the redness of the gold, and prepares to receive heat; and if you apply over it ignition, the gold melts into the fire, and drops some sheets so that the artificer cuts off by the occupation of that.
E per aquo es fayt cauteri am ferr deves nos pus leugerament e pus propdanament a rectitut de operacio.	And therefore cautery is done with iron we must lightly and more closely to rectitude of operation.
E yeu ja he ordenat aquest capitol en le cauteri segon capitols, et he ordenat aquels del cap entro les pes, per so que aleugo le demandant aquo que vol de lu.	And I have already ordered this chapter on cautery according to chapters, and have ordered those of the head within the feet, so that they ask from him what he wants of it.
De cauteri de dolor de cap per frigiditat e humiditat.	Of cautery for pain in the head for coldness and moisture.
Le capitol primier.	The first chapter:
Aquesta cauterizacio confereys a la humiditat e frigiditat sobre le servel accident de la qual so doas causas, so es causa de soda e multitut de flux raumatic, apelat corissa, del cap a las partidas dels huelhs e de las aurelhas fluent, e multitut de dormir, e de dolor de dentz e del guolayro, e universalment de tota malautia que ve per fregiditat, ayssi cum paraliticament, sodo e apoplexio, e semblantz en aquelas malautias.	This cautery confers with moisture and coldness about the superficial accident of which it is two causes, so is cause of soda and multitude of fluxes, called corissa, from the parts of the ears and the auricles and flowing, and multitude of sleep, and pain of teeth, and of goiter, and generally of all illnesses that come by coldness, thus with paralysis, apoplexy, and likeness in those illnesses.
La forma de aquesta cauterizacio es aquesta, que primieyrament comandes al malaute que sia evacuat am medicina lacsativa le cap mondificant, per tres o per quatre nueytz, segon que exhigeys la vertut del malaute e la edat de lu e la sua costuma.	The form of this cautery is that first of all you command the patient to be evacuated by laxative medicine of the head purging, for three or four days, according to the strength of the patient and his age and custom.
E aprop comanda li que raza le sieu cap am razor, e aprop fay aquel sezer entre las tuas mas sobre una banca cayrada e que pause las suas mas sobre le pietz sieu.	And then command him that he shaves his head with a razor, and then let him lie between your knees on a low bench, and let him rest his feet on you.
E aprop pausa la razit de la tua palma aprop le pous sobre la razit del nas entre les huels sieus.	And then pause the edge of your palm close to the nose between the eyes.
Mays empero, cum le tieu dit del mieg loc es pervengut, signa aquel loc am tenta, e aprop igneys le cauteri olivar del qual aquesta es la forma:	But yet, when the point of the middle part is reached, sign that place with a tent, and then heat the cautery olive of which this is the form.
E aprop pausa aquel sobre le loc senhat am tenta, a manieyra que descent, am la qual la tieua ma sia constrengida petit a petit, e tu revolveys aquel.	And then pause it over the point marked by the tent, in such manner that the hand be stretched little by little, and you revolve him.
E aprop leva la tua ma leugerament e reguarda le loc, e si veses ja del os esser descubert alcuna quantitat del cap, ayssi cum la quantitat de gra de errs, lahoras eleva la tua ma, e si no torno la tua ma am aquel ferr, am autre de aquel, si es enfrigidat, entro que sia vist del os aquo que yeu he dit a tu.	And then lift your hand lightly and look at the place, and if you see already some part of the head discovered, as well as any amount of bones, then lift your hand again, and if it does not return to you with that iron, with another one, if it is cooled off, between while be seen by you what I have said.
E aprop pren un petit de sal e disolveys aquel sobre le loc e leyssa aquel per tres jorns.	And then take a little salt and dissolve it on the place and let him lick that for three days.
E aprop pausa sobre lu coto enbegut en boder e leyssa aquel sobre lu entro que sia destrusida la scara del foc.	And then pause over it cloth drenched in vinegar and let him lick that over while the scar of the fire is destroyed.
E aprop cura le loc am anguent tetrafarmacon entro que sia sanat.	And then cure the place with four-ingredient ointment, so that it is healed.
E ja diyssero que quant la plagua roman uberta, tant mielhs geta le brac, per que es milhor e mays juvatiu.	And they said that when the Roman plaster is open, as many meals give heat, for it is better and more healing.
E diyssero alcus de lor que sia cauterizada la codena entro al os, e sia tengut le cauteri entro que sia adhurida alcuna partida de la specitut del os.	And they said some of them that the jaw be cauterized within the bone, and it is held the cautery within while some part of the substance of the bone is burned.
E aprop sia ras aquo que es adhust del os, e aprop sia curat.	And then let him lick that which is burnt in the bone, and then let it be cured.
E diyssero autres que am lo cauteri pervengua al derier, entro que enprema en le os forta enprecio entro que le os caga, e aquesta es la forma de alphecati petit:	Others say that when the cautery reaches the bone it produces a strong impression on it, and that this is the way to treat small ulcers.
E estiman de aquel loc expiran la vapors del cap.	And they believe that the vapors of the head are expelled from that place.
E sia tenguda la plagua uberta per lonc temps, e aprop sia curada entro que sia consolidada.	And if a wound is left open for a long time, it should be treated until it is healed and consolidated.
Mays a mi no so vistas aquestas doas specias de cauteri de tot, sino en alcus homes segon via de temor; e layssa aquel, deves mi, milhor es am salut, quan es; quar le cap es develitat per solucio de continuitat de lu ayssi cum havem testificat en les autres membres, e majorment quan le cap del malaute es de freul natura.	But I have not seen these two species of cautery at all, except in some men according to the way of fear; and that which leaves, by my opinion, is better for health when it is; because the head is devitalized by solution of continuity in it also as we have testified in other members, and mainly when the head of the patient is of a phlegmatic nature.
E la specia de cauteri primieyra es mays salva e milhor deves mi; e de aquela husi e am aquela obra am salut.	And the species of the first cautery is more safe and better by my opinion; and with it we use and act for health.
Capitol segon.	Chapter second.
Del cauteri del cap.	Of the cautery of the head.
Quan en tot le cap accideys dolor cronica e longua e aquo es en le malaute prolonguat, e usa de gerras e de cochias e de capipurges e de emplaustres e de guatz e de cadels e de gualinas e de semblantz, e majorment si ja es cauterizat am un cautere le qual recontam e no aprofieyta a lu deguna de aquelas causas, lahoras considera quar si le cap del malaute es de fort creacio en la sua natura; e no es freul et atroba mot gran freg, lahoras aquel cauterisa am autra cauteri dejos aquel un pauc.	When in all the head there happens chronic and long pain and this is prolonged in the patient, and he uses herbs and clysters and caput medusae and plasters and cataplasms and lances and poultices and hot stones and similar remedies, and mainly if he has already been cauterized with a cautery which we recount and does not benefit him any of those causes, then consider that if the head of the patient is of strong creation in its nature; and it is phlegmatic and finds great heat, then cauterize with another cautery after that one a little.
E aprop cauterisa aquel sobre le corn del sieu cap am cauteri entro que la codena es partida.	And then cauterize that above the horn of his head with a cautery until the membrane is split.
Incisa la codena e sia descuberta del os la quantitat la qual havem recontat e cauteriza aquel am un cauteri en la partida deriera del cap en le loc le qual es apelat vas, — e es aquel loc en le qual es pausada ventosa.	The membrane being split and the quantity which we have recounted being discovered from the bone, cauterize that with a cautery in the posterior part of the head in the place which is called vas, — and it is that place in which the cupping-glass is applied.
Et alleuja la tua ma en aysso, e no descobras le os, quar le malaute per aquo atroba mot gran dolor diversa de la dolor de totz les autres cauteris del cap.	And hold your hand over that, and do not discover the bone, because the patient by that finds much greater pain than from the pain of all the other cauteries of the head.
E yeu diyre aquest cauteri en son loc, quar cove que·l cauteri am le qual so cauterisatz les corns del cap e le occiput es pus subtil cauteri que aquel am le qual es cauterisat le mieg loc del cap; e aquesta es la forma de lu.	And I say to apply this cautery in its place, because the cautery with which you cauterize the horns of the head and the occiput is a more subtle cautery than that with which the middle part of the head is cauterized; and it is applied as follows:
Capitol ters.	Chapter third.
De cauterisacio de emigranea no-antiqua.	Of cautery of not antique emigration.
Quan endeve en la partida del cap dolor sodo, o es stenduda dolor entro al uelh, sia evacuat am medicinas le cap mondificantz, e sia aministrada l’autra curacio, la qual yeu he dita en las devesios de las malautias; e tot no aprofieyta, lahoras cauterisacio en lu es en dos manieyras: o cauterisacio am medicina acuta comburent, o am ferr.	When suddenly in the anterior part of the head there is a painful swelling, or the pain extends to the eye, evacuate the head with purging medicines, and administer the other cure, which I have described in the chapters on diseases; and if all does not benefit, cautery is applied to it in two ways: either cautery with an acute medicine burning, or with iron.
Mays cauteri am medicina comburent es que tu prenguas una dolsa de alh, e escorgas aquela e abcindas las extremitatz de lu de amdos les caps.	But cautery with a burning medicine is that you take an almond, and scorch it and rub the ends of it on both sides of the head.
E aprop incideys le loc de la dolor en la templa am una lanceta lada entro que sia en lu feyt loc dejos la codena, entro que sia occultada.	And then pierce the place of the pain in the temple with a pointed lance until it is made in it beneath the membrane, as far as it can be felt.
E aprop strenh sobre lu am stopada per descent constreccio, e layssa aquel per le spazi de tres horas; e aprop deslia le e tratz le alh, e laysa la plagua per dos o per tres jorn, e aprop pausa sobre lu coto submergit en boder entro que le loc fassa brac.	And then press on it with a bandage tightly bound, and leave that for the space of three hours; and then remove the bandage and treat the almond, and let the wound for two or three days, and then apply to it oil sprinkled with alum as far as the place makes blisters.
E aprop cura aquel am enguent entro que sia sanat.	And then cure that with an ointment until it is healed.
E si tu voys, fe aquo am alcunas medicinas comburentz las quals yeu he scriutas en le douse tractat de medicinas comburentz.	And if you will, do this with some burning medicines which I have written in the two tractates of burning medicines.
Mays la cauterisacio am ferr segon aquesta manieyra: igneys per cauteri del qual aquesta es la forma:	But the cautery with iron is done according to this way: heat an iron cautery of which this is the form:
e es apelat claus clavilhs, quar le cap de lu es ayssi cum forma de clavel en le qual es alcuna curvitat, e·n le mieg loc de lu es eminensia petita.	and it is called claus clavilis, because the head of it is like the form of a nail in which there is some curve, and in the middle part of it is a small prominence.
E aprop pausa sobre loc de la dolor, e rete la tua ma — per que no sia adhurida la arceria la qual es dejos — e revol le ferr petit a petit am velocitat.	And then apply it to the place of the pain, and hold your hand — so that the cautery which is beneath is not touched — and move the iron little by little with speed.
E si la quantitat de lu que es adhurida per la specitut de la codena ayssi quo la maytat de lu, e elava la tua ma per so que la arteria no sia adhurida la qual es dejos, per so que no vengua flux de sanc.	And if the quantity of it that is burned by the thickness of the membrane as far as the size of it, and raise your hand so that the artery which is beneath is not touched, so that there does not come a flow of blood.
E aprop enbibeys coto en aygua de sal e pausa aquel sobre le loc, e layssa aquel per tres dias; e aprop pausa coto mulhat am boder, e aprop cura am enguent entro que sia sanat.	And then moisten a cloth in salt water and apply it to the place, and leave that for three days; and then apply a cloth moistened with wine, and cure with an ointment until it is healed.
E si voys, cauterisa am la extremitat del cutellari segon cauteri, e guarda te de incisio de arteria en aquesta emigranea propriament no-antiqua.	And if you will, cauterize with the point of the scalpel according to the cautery, and beware of incision of artery in this not antique emigration properly.
Capitol quart.	Chapter fourth.
De cauterizacio d’emigranea antiqua.	Of cautery of antique emigration.
Quan tu curas emigranea am aquo que havem dit de la curacio precedent, e aquo que havem dit en las divisios de las malautias, e no aprofieyta la curacio, e vezes per la malautia que no abasta a lu aquo que havem dit del primier cauteri am medicina o del cauteri am foc, lahoras cove que tu igniscas le cauteri cutellar entro que sia albificat, pus que significas sobre le loc de la dolor am linha de longuesa de la qual sia la maytat del dit, o quays aquel; e depausa la tua ma per una veguada e strenh aquela entro incidiscas la arceria e pervengua entro al os.	When you cure emigration with what we have said of the cure preceding, and what we have said in the chapters on diseases, and the cure does not benefit, and you see in the disease that it does not suffice to it what we have said of the first cautery with medicine or of the cautery with fire, then when you ignite the cautery cutler until it is whitened, then indicate over the place of the pain with a line of length of which is the size of the digit, or as much as that; and laying your hand by one side, and piercing it into the artery and coming to the bone.
Empero necessari es a tu que guardes de la continuacio de la mandibula, la qual es mauguda deves la masticacio, e que le lacert no sia adhurit e le nervi le qual mau aquela, e que no s’endevengua espasme.	However it is necessary to you that you guard against the continuation of the jaw, which is injured because of mastication, and that the ligament not be burned and the nerve which hurts that, and that no spasm come upon it.
E si es sobre la custodia e cautela de flux de sanc de l’arteria que es abciza, quar en la abcizio de lu es temor, e majorment ad aquel le qual ignora aquo que fa e no es studios e esproat; e layssa la operacio en lu al comensament.	And if it is about the custody and care of flow of blood from the artery which is incised, because in the incision of it there is danger, and mainly to him who ignores what he does and is inexperienced and unskilful; and let the operation begin in that place.
E yeu vindre am rememoracio del regiment de flux de sanc accident de la arceria segon la sieua manieyra, en le sieu loc de aquest libre.	And I will come with remembrance of the regimen of flow of blood from the artery according to his manner, in that free space.
E si veses de aquesta malautia que no abaste aquest cauteri e veses le cors del malaute tollerable, cauteriza aquel en le mieg loc del cap ayssi cum havem recontat, e cura la plagua entro que sia sanada.	And if you see of this disease that it does not suffice this cautery and see the body of the patient tolerable, cauterize that in the middle part of the head as we have recounted, and cure the wound until it is healed.
