Ayssi comensan las paraulas de Albucasim .	Thus begin the words of Albucasis.
Mays cauteri am medicina comburent es que tu prenguas una dolsa de alh, e escorgas aquela e abcindas las extremitatz de lu de amdos les caps.	But the cautery with burning medicine is that you take a piece of wool and burn it and then put out its ends in both parts of the head.
E aprop incideys le loc de la dolor en la templa am una lanceta lada entro que sia en lu feyt loc dejos la codena, entro que sia occultada.	And then prick the location of the pain in the temple with a sharp lance, going deep enough to reach the bone, until it is covered over.
E aprop strenh sobre lu am stopada per descent constreccio, e layssa aquel per le spazi de tres horas; e aprop deslia le e tratz le alh, e laysa la plagua per dos o per tres jorn, e aprop pausa sobre lu coto submergit en boder entro que le loc fassa brac.	And then press down on it with a tight bandage, and let this remain there for the space of three hours; and then remove the bandage and treat the wound again, letting it heal in two or three days, and then apply raw meat to the spot, covered with a cloth until the wound breaks out.
E aprop cura aquel am enguent entro que sia sanat.	And then treat that with ointment until it is healed.
E si tu voys, fe aquo am alcunas medicinas comburentz las quals yeu he scriutas en le douse tractat de medicinas comburentz.	And if you wish, do this with some burning medicines which I have written about in the two sections on burning medicines.
Mays la cauterisacio am ferr segon aquesta manieyra: igneys per cauteri del qual aquesta es la forma:	But cauterization by iron is performed like this: heat up the cautery, of which this is the recipe:
e es apelat claus clavilhs, quar le cap de lu es ayssi cum forma de clavel en le qual es alcuna curvitat, e·n le mieg loc de lu es eminensia petita.	And it is called a closed nail, for the head of it is like a small claw with some curvature and in the middle of it is a small prominence.
E aprop pausa sobre loc de la dolor, e rete la tua ma — per que no sia adhurida la arceria la qual es dejos — e revol le ferr petit a petit am velocitat.	And then apply it to the place of the pain, and move your hand — so that it is not burned — and turn the iron little by little with speed.
E si la quantitat de lu que es adhurida per la specitut de la codena ayssi quo la maytat de lu, e elava la tua ma per so que la arteria no sia adhurida la qual es dejos, per so que no vengua flux de sanc.	And if the amount that is burned by the nature of the bone is equal to the thickness of it, and you raise your hand so that the artery underneath is not burned, so that there is no flow of blood.
E aprop enbibeys coto en aygua de sal e pausa aquel sobre le loc, e layssa aquel per tres dias; e aprop pausa coto mulhat am boder, e aprop cura am enguent entro que sia sanat.	And then dip the cautery in salt water and apply it to the spot for three days; then apply raw meat wrapped in a cloth, and treat it with ointment until it is healed.
E si voys, cauterisa am la extremitat del cutellari segon cauteri, e guarda te de incisio de arteria en aquesta emigranea propriament no-antiqua.	And if you wish, cauterize with the edge of the blade according to the cautery, and be careful to avoid cutting the artery in this non-ancient hemorrhoid.
Capitol quart.	Chapter four.
De cauterizacio d’emigranea antiqua.	Of cauterization for ancient hemorrhoids.
Quan tu curas emigranea am aquo que havem dit de la curacio precedent, e aquo que havem dit en las divisios de las malautias, e no aprofieyta la curacio, e vezes per la malautia que no abasta a lu aquo que havem dit del primier cauteri am medicina o del cauteri am foc, lahoras cove que tu igniscas le cauteri cutellar entro que sia albificat, pus que significas sobre le loc de la dolor am linha de longuesa de la qual sia la maytat del dit, o quays aquel; e depausa la tua ma per una veguada e strenh aquela entro incidiscas la arceria e pervengua entro al os.	When you treat hemorrhoids with what we have said about its cure, and what we have said in the divisions of diseases, and if this cure is unsuccessful, then consider that if it does not yield to this treatment, or to cauterization with medicine, or with fire, then light the cuterry until it turns white, and then press down on it with a bandage, pricking the artery underneath, until it bleeds into the bone.
Empero necessari es a tu que guardes de la continuacio de la mandibula, la qual es mauguda deves la masticacio, e que le lacert no sia adhurit e le nervi le qual mau aquela, e que no s’endevengua espasme.	But you must take care that the jaw is not broken due to chewing, and that no artery is burned and no nerve underneath it, and that no spasm ensues.
E si es sobre la custodia e cautela de flux de sanc de l’arteria que es abciza, quar en la abcizio de lu es temor, e majorment ad aquel le qual ignora aquo que fa e no es studios e esproat; e layssa la operacio en lu al comensament.	And if it is about the caution and protection of blood flow from the artery which is cut, for in the cutting of it there is danger, especially to one who is ignorant, and unaware, let the operation be performed at the beginning.
E yeu vindre am rememoracio del regiment de flux de sanc accident de la arceria segon la sieua manieyra, en le sieu loc de aquest libre.	And I will give you instructions on the course of blood flow from the artery according to its own way, in your own house.
E si veses de aquesta malautia que no abaste aquest cauteri e veses le cors del malaute tollerable, cauteriza aquel en le mieg loc del cap ayssi cum havem recontat, e cura la plagua entro que sia sanada.	And if you see that this disease does not yield to this cautery and the patient' body tolerates it, then cauterize him in the middle of the head as we have described, and treat the wound until it is healed.
E si voys, aministra le cauteri le qual havem dit en le capitol de streccio de arceria am cauteri havent dos cotels, e es milhor cauterizacio aquesta e mays conferent.	And if you administer the cautery we have described in the section on stretching of the artery with two prongs, then this cautery is better and more effective.
Capitol .v.	Chapter .V.
De cauterisacio de las dolors de aurelhas.	Of cauterization for ear pains.
