Ayssi comensan las paraulas de Albucasim .	Thus begin the words of Albucasim.
E per aquo, filhs, necessari es a vos que la operacio am ma sia devisada en dos devesios: so es en operacio a lu qual es associada salut, e en obra am la qual es perilh en las majors disposicios.	And so, sons, it is necessary for you that the operation of the hand should be understood in two ways: one is operation which is associated with health, and the other is work with which the greatest dispositions are endangered.
E yeu ja he exsitat aquo en tot loc de aquest libre en le qual venc opperacio en la qual es error e temor; per que necessari es a vos que guardetz aquo e layssetz aquel, per que les folhs no atrobo via a parlar e a vos desonestar.	And I have already exhorted this in every place of this book where there is error and fear; so it is necessary for you to guard against this and leave that, so that fools do not hinder the way of speaking and disgracing you.
E donc prenetz las vostras armas am sollicitut e am proteccio de Dieu , e les vostres malautes am falicitat e am fermetat.	And therefore take up your weapons with zeal and with the protection of God, and your diseases with facility and with firmness.
E usatz de la milhor via per la gracia de Dieu perdusent a salut e a lausabla successio, e laysatz las malautias terriblas de difficil sanacio, e ostatz las vostras armas de aquo que vos fa temer, per so que ysitatio en vostra fe e en le vostre nom no vos evasisca: quar mays es remanent a la vostra gloria, e pus aut en le mon e en derier a las vostras sanctitatz.	And use the better way by the grace of God so that health and laudable success may result, and put aside terrible diseases of difficult cure, and wield your weapons against what makes you fearful, so that idleness in your faith and in your name does not leave you: for it remains to your glory, and more in the world and beyond to your sanctities.
Gualia ja diyssec en alcunas sieuas monicios:	Gaulias already said in some of his maxims:
“No mediquetz malautia mala, per so que mals metges no siatz nompnatz”.	"Do not treat ill diseases ill, so that bad doctors are not named."
E yeu ja he devesit aquest libre segontz tres capitols.	And I have composed this book according to three chapters.
Comensa la divisio del libre, e primier de la primieyra partida.	Begins the division of the book, and first of the first part.
Le primier capitol ordenat del cap entro·s pes, en las formas dels instrumentz e en les ferrementz dels cauteris, e de aquo que necessari es en la opperacio.	The first chapter ordered on the head, in the forms of the instruments and the tools of cauteries, and of what is necessary in operation.
La divisio de la segonda partida.	The division of the second part.
Le segon capitol, de siccio e perforacio, e de ventosas, e de plaguas, e de extractio de sagetas e de semblantz ad aquelas, tot capitolat e ordenat de las formas dels instrumentz.	The second chapter, of bleeding and piercing, and of cupping, and of plasters, and of extraction of thorns and like things, all chaptered and ordered in the forms of the instruments.
Divisio de la tersa partida.	Division of the third part.
Le tertz capitol, de restauracio e de dislocacio, e de curacio de torcio e de semblantz ad aquels; capitol ordenat del cap entro·s pes, e de las formas dels instrumentz.	The third chapter, of restoration and of dislocation, and of cure of torque and like things; a chapter ordered on the head, in the forms of the instruments.
De cauteri am foc e am medicina aguda e rememoracio de la opperacio.	Of cautery with fire and sharp medicine, and remembrance of operation.
Am aquel comensa le tractat de tot le libre.	With that begins the treatise of all the book.
Cove que yeu digua la qualitat dels juvamentz de aquel cauteri e dels noccumentz de lu, e en qual compleccio sia prohibit cauteri.	I shall say what the quality is of the ingredients of that cautery and of the things in it, and in what condition cautery is prohibited.
Donc dic que·l sermo de la qualitat del juvament de cauteri e del noccument de lu es sermo lonc e prolixs, e subtil per sciensa, e secret amaguat; e ja de lu a parlat gran multitut de savis, e de lu se son desacordatz, et a mi abasta un petit dels sermons de lor, temen perlonguacio.	Therefore I say that the speech of the quality of the ingredient of cautery and of the thing in it is long and prolix, and subtle by science, and secret hidden; and much has been spoken about it by many wise men, and from it they have disagreed, and for me a little of their speeches is enough, fearing prolixity.
E donc dic que cauteri comfereys a tota compleccio universalment la qual es am materia o ses materia, exceptat dos compleccios, las quals son compleccios caudas ses materia .	And therefore I say that cautery confers universally on all complections, save two complektions which are caustic complektions without material.
En la compleccio cauda e secca am materia se desecordero; quar alcus dyssero que cauteri es juvatiu ad aquela, e les autres dyssero le contrari de aquel, que cauteri no es convenient en malautia la qual es per qualiditat e per siccitat, quar natura del foc es qualiditat e siccitat, e enconvenient es que malautia cauda e secca am aquo que es caut e sec sia sanada.	In the caustic and dry complection with material they disagreed; for some said that cautery is beneficial for it, and others said the contrary of that, that cautery is not convenient in disease which is by quality and dryness, for the nature of fire is quality and dryness, and what is convenient is that disease caustic and dry be healed with what is cauted and dry.
E diysec aquel que ditz le contrari de aquel, que per cauteri es fayt juvament en tota malautia cauda e secca que ve en les cors dels homes, quar quan tu comparas le cors de home e las humiditatz de lu a la compleccio del foc, atrobas le cors de home freg.	And he said the contrary of that, that by cautery is made remedy in all disease caustic and dry which is seen in the bodies of men, for when you compare the body of man and its humidities to the complection of fire, you rub the body of man.
E yeu dic per le sermo de aquel, que esperiment aquo ja a mi alscunas vetz a descubert.	And I say by the speech of that, that experiment that has been discovered to me several times.
Mays empero no cove que vengua sobre aquo aquel que ja es exproat e excersitat en le capitol de cauteri per derier exercici, e a conogut la diversitat de la compleccio dels homes e la disposicio de las malautias en lor meteyssas, e las causas de aquelas, e·ls accidentz de lor, e l’espasi del temps de aquelas.	But it is not necessary to come upon this anyone who has already been demonstrated and exercised in the chapter of cauterization by former exercise, and has known the diversity of the complexions of men and the disposition of diseases in them, and their causes, and their accidents, and the space of time of them.
Mays en las autras compleccios, no es sobre vos temor, e majorment en las malautias fregas e humidas, quar ja totz les metges se son acordatz sobre aquels, e no so desecordatz en le juvament am cauteri en aquelas.	But in the other complexions there is no need for fear, especially in damp and moist diseases, for all doctors have agreed on these, and they do not disagree about using cauterization to treat them.
E sapiatz, filhs, que del secret de curacio per cauteri am foc e de la bontat de lu, so sobre cauteri am medicina comburent, es quar le foc es simple, la accio del qual no perven sino al membre le qual es cauterizat e no notz al autre membre am lu ajustat sino am petit nocument.	And understand, sons, that the secret of curing by cauterization with fire and its goodness is that it is a simple substance whose action does not extend to the members joined to the one cauterized, and it does not affect any other member except with a slight injury.
Mays la accio de medicina comburent perven ad aquel en les membres le qual de lu alunhat, e fort leu fa venir en le membre malautia de dificil sanacio e fort leu ausit.	But the action of burning medicine extends to other members, and it strongly brings about a difficult-to-cure disease in them, and strongly weakens them.
Mays le foc, per la sua sublimitat e de la sua substancia bontat, no fa aquo sino que superfluisca E ja es a nos conogut per experiment e per longitut de servitut de studi am l’art sobre le veritat de las causas; e per aquo yeu so excusat de la longitut del sermo E si no fos que no es legut al mieu libre en aquest pausero a vos secret amaguat am le foc, e la qualitat de la operacio de lu en les cors e de la sieua expulcio per la qual expellis las malautias, am sermo philosophic demostratiu, le qual siria acuit en las vostras pessas.	But fire, by its subtlety and the goodness of its substance, does not do that except to cause it to superfluous. And we have known through experience and through long service in studying the truth of causes, and so I am excused from the length of speech. And if it were not for my not being free to read this hidden secret to you with fire, and the quality of its operation on bodies and its expulsion through which you expel diseases, by philosophical speech demonstrated, which would be acute in your ears.
E sapiatz, filhs, que els se desacordan del temps en le qual es convenient far cauteri e pausan le milhor temps de primaveyra.	And understand, sons, that they disagree on the time when it is convenient to do cauterization, and they pause at the best time in spring.
E yeu dic que cauteri es convenient en tot temps, per so que le nocument per le temps accident es submergit en le juvament de aquo que am le cauteri es atirat, e majorment si le cauteri es per dolors o de dolors necessaries, fortz e fistinas, las quals no suffertan tarditat per so que es temut de aquelas que vengua malicia, que es major que petit nocument entrant per lo temps.	And I say that cauterization is convenient at all times, as long as the harm caused by the accidental time is submerged in the benefit of what is drawn by cauterization, and especially if the cauterization is for pain or necessary pains, strong and violent, which do not tolerate delay for fear of evil, which is greater than slight harm coming through the weather.
E aysso no catz en vostras pessas, o, filhs, aquo no estiman sino le poble vulguar e les fols metges, so es que ad aquela malautia que es sanada per cauteri no es redicio tot temps, e pausan aquel consequen.	And know this, or, sons, that which is not believed except by the common people and foolish doctors, it is that to that disease which is healed by cauterization there is no reduction at all time, and they pause at the consequent one.
E la causa no es ges ayssi quo els cuydan per aquo, quar cauteri no es sino en loc de medicina la qual altera la compleccio e esicca las humiditatz las quals son causa per que veno las dolors.	And the cause is not as they think through that, for cauterization is only in place of medicine which alters the complexion and dries up the moistnesses which are the cause of the pains coming.
Mays empero cauteri superflueys sobre la medicina per volicitat de la sua valitut e vertut de la sua operacio e grandesa del sieu senhor.	But cauterization surpasses medicine through willingness in its strength and virtue of its operation, and the greatness of its lord.
E es possible que la sua malautia retorne en alcuna hora del temps, segon la compleccio del malaute e la locacio de la sua malautia, e la vertut de lu, e aquo que es preparat en le cors de lu de la agreguacio de las superfluitatz en lu, e aquo que es pervengut a lu en la sua acquisicio en viandas e semblantz de aquelas causas; sino que la malautia en la qual sia aministrat cauteri sia malautia subtil en membre de paucas superfluitatz e humiditatz, ayssi cum cauteri de dent per dolor e semblantz ad aquel, possible es que en lu no retorne aquela dolor, mays aquo se fa en petitz.	And it is possible that his disease will return at some time of the year, according to the complexion of the patient and the location of the disease, and its strength, and what has been prepared in his body through the gathering of superfluities in him, and what he has received from him in food and likeness from those causes; but that disease for which cauterization is administered is a subtle disease in members with few superfluities and moistnesses, thus as cauterization for toothache and its like to it, it is possible that this pain will not return in him, but what happens in small amounts.
E mays sermo vulgar es que cauteri es le derier remezi de medicina, e es sermo dreyturier, no ad aquo que els entendo en lu, quar els crezo que no es curacio que aprofieyta am medicina ni am autra causa aprop cauteri.	And the common speech is that cauterization is the last remedy of medicine, and it is a true speech, not that they understand in it, for they believe that there is no cure that benefits from medicine or anything else except cauterization.
E la causa es en contrari de aquo; e la entencio que cauteri es le derier remezi de medicina no es sino quan administram las manieyras de curacio en alcunas malautias, e aquelas medicinas no conferieysso, e aprop en la fi de la causa aministra hom cauteri, e aprofieyta ad aquela.	And the cause is contrary to that; and the intention that cauterization is the last remedy of medicine is only when we administer the methods of curing in certain diseases, and those medicines do not confer it, and then at the end of the cause, we administer hom cautery, and it benefits from that.
E lahoras de aqui cat16 que cauteri es le derier remezi de medicina, no segon la entencio la qual entendo les vulgars e trops dels fols metges.	And from here we see that cauterization is the last remedy of medicine, not according to the intention which the common people and foolish doctors understand.
E diyssero les antics que cauteri am aur es milhor que cauteri am ferr, e no diyssero aquo sino per la equalitat del aur e sublimitat de la sua sustancia.	And they say that cauterization with gold is better than cauterization with iron, and they do not say this except for the equality of gold and subtlety of its substance.
E diyssero que le loc de cauteri no fa brac, cum aquo no sia absolutament vertat, quar yeu ja he aquo proat e he atrobat que aquel no fa aquo sino en alcus cors ses les autres, e cauteri am aquel es bo e milhor que am ferr ayssi quo els diyssero; mays empero quan tu fas cauteri am foc am de aur, no es a tu declarat, quar es egnit segon la quantitat que tu vols per la rugor de l’aur, e quar prepara a recebre freg; e si ajustas sobre lu ignicio se fon l’aur per le foc, e caso en le foc alcunas laminas per que le artifex catz per la occupacio de aquel.	And they say that the place of cauterization does not matter, even though it is absolutely true, for I have seen and proven that it only happens in some bodies without the others, and cauterization with it is good and better than with iron as they say; but when you do cauterization with fire with gold, it is not declared to you, for it is heated according to the quantity that you want through the roughness of the gold, and prepares to receive heat; and if you put on fire some leaves so that the craftsman sees through the occupation of that.
E per aquo es fayt cauteri am ferr deves nos pus leugerament e pus propdanament a rectitut de operacio.	And for this, cauterization with iron is done to us more lightly and closer to the correctness of operation.
E yeu ja he ordenat aquest capitol en le cauteri segon capitols, et he ordenat aquels del cap entro les pes, per so que aleugo le demandant aquo que vol de lu.	And I have arranged this chapter on cauterization according to chapters, and have arranged those of the head among the feet, so that they may ask him for what they want from him.
De cauteri de dolor de cap per frigiditat e humiditat.	Of cauterization of headache pain due to coldness and moistness.
Le capitol primier.	The first chapter.
Aquesta cauterizacio confereys a la humiditat e frigiditat sobre le servel accident de la qual so doas causas, so es causa de soda e multitut de flux raumatic, apelat corissa, del cap a las partidas dels huelhs e de las aurelhas fluent, e multitut de dormir, e de dolor de dentz e del guolayro, e universalment de tota malautia que ve per fregiditat, ayssi cum paraliticament, sodo e apoplexio, e semblantz en aquelas malautias.	This cauterization confers with moistness and coldness the superficial accident of which it has two causes, it is caused by soda and multitude of fluxes, called corissa, from the parts of the ears and nostrils flowing, and multitude of sleep, and toothache and of the gullet, and universally of all disease that comes through coldness, thus with paralysis, stroke, and its like in those diseases.
La forma de aquesta cauterizacio es aquesta, que primieyrament comandes al malaute que sia evacuat am medicina lacsativa le cap mondificant, per tres o per quatre nueytz, segon que exhigeys la vertut del malaute e la edat de lu e la sua costuma.	The form of this cauterization is as follows: first of all, order the patient to be evacuated by laxative medicine three or four times, depending on the strength of the patient and his age and habit.
E aprop comanda li que raza le sieu cap am razor, e aprop fay aquel sezer entre las tuas mas sobre una banca cayrada e que pause las suas mas sobre le pietz sieu.	And then command that he washes his head with water, and then let him sit between your knees on a low bench, and place his hands over his feet.
E aprop pausa la razit de la tua palma aprop le pous sobre la razit del nas entre les huels sieus.	And then pause the edge of your palm close to the tip of the nose between your eyebrows.
Mays empero, cum le tieu dit del mieg loc es pervengut, signa aquel loc am tenta, e aprop igneys le cauteri olivar del qual aquesta es la forma:	But if after three days it has not arrived, mark that location with ink, and then light the cauterization olive, of which this is the form:
E aprop pausa aquel sobre le loc senhat am tenta, a manieyra que descent, am la qual la tieua ma sia constrengida petit a petit, e tu revolveys aquel.	And then place it over the location marked by ink, in such a way that it descends, and your hand be forced little by little, and you turn it.
E aprop leva la tua ma leugerament e reguarda le loc, e si veses ja del os esser descubert alcuna quantitat del cap, ayssi cum la quantitat de gra de errs, lahoras eleva la tua ma, e si no torno la tua ma am aquel ferr, am autre de aquel, si es enfrigidat, entro que sia vist del os aquo que yeu he dit a tu.	And then lift your hand lightly and look at the location, and if you see some amount of the head, thus as the amount of grains of sand, then lift your hand again, and if it does not return to your hand with that iron, with another one, if it is cold, between what has been seen by you that I have said to you.
E aprop pren un petit de sal e disolveys aquel sobre le loc e leyssa aquel per tres jorns.	And then take a little salt and dissolve it over the location and leave it for three days.
E aprop pausa sobre lu coto enbegut en boder e leyssa aquel sobre lu entro que sia destrusida la scara del foc.	And then place on it wet cotton in vinegar and let it sit there until the fire ash is destroyed.
E aprop cura le loc am anguent tetrafarmacon entro que sia sanat.	And then heal the location with tetraceutical ointment once it has healed.
E ja diyssero que quant la plagua roman uberta, tant mielhs geta le brac, per que es milhor e mays juvatiu.	And they say that when the Roman plaster is open, as many miles are added to the distance, for it is better and more beneficial.
E diyssero alcus de lor que sia cauterizada la codena entro al os, e sia tengut le cauteri entro que sia adhurida alcuna partida de la specitut del os.	And some of them say that the head be cauterized within the eye socket and have the cauterization within the eye socket as it is attached to some part of the brain.
E aprop sia ras aquo que es adhust del os, e aprop sia curat.	And then it is cut that which is attached to the bone, and then it is healed.
E diyssero autres que am lo cauteri pervengua al derier, entro que enprema en le os forta enprecio entro que le os caga, e aquesta es la forma de alphecati petit:	Others say that with the cautery they come to the end, while they press on the strong bone as they enter it, and this is the form of small Alfecat.
E estiman de aquel loc expiran la vapors del cap.	And they consider that from that location they expel the vapor from the head.
E sia tenguda la plagua uberta per lonc temps, e aprop sia curada entro que sia consolidada.	And if the wound is open for a long time, it should be treated until it is healed and consolidated.
Mays a mi no so vistas aquestas doas specias de cauteri de tot, sino en alcus homes segon via de temor; e layssa aquel, deves mi, milhor es am salut, quan es; quar le cap es develitat per solucio de continuitat de lu ayssi cum havem testificat en les autres membres, e majorment quan le cap del malaute es de freul natura.	But I have not seen these two types of cautery at all, except in some men according to the way of fear; and leaving that aside, for me it is better for health when there is no pain, since the head is relieved through solution of continuity as we have testified in other members, and especially when the nature of the patient's head is of a phlegmatic nature.
E la specia de cauteri primieyra es mays salva e milhor deves mi; e de aquela husi e am aquela obra am salut.	And the first type of cautery is safer and better for me, and it is used and works with health.
Capitol segon.	Chapter second.
Del cauteri del cap.	Of cautery of the head.
Quan en tot le cap accideys dolor cronica e longua e aquo es en le malaute prolonguat, e usa de gerras e de cochias e de capipurges e de emplaustres e de guatz e de cadels e de gualinas e de semblantz, e majorment si ja es cauterizat am un cautere le qual recontam e no aprofieyta a lu deguna de aquelas causas, lahoras considera quar si le cap del malaute es de fort creacio en la sua natura; e no es freul et atroba mot gran freg, lahoras aquel cauterisa am autra cauteri dejos aquel un pauc.	When in all the head there occurs chronic and long-lasting pain and this is prolonged in the patient, using serots and clysters and head-purges and plasters and poultices and bandages and herbs and similar things, and especially if it has already been cauterized with a cautery which we count and does not benefit him from any of those causes, then consider that if the nature of the patient's head is of a strong creation in its nature; and it is phlegmatic and finds great heat in it, then cauterize it with another cautery after that one.
E aprop cauterisa aquel sobre le corn del sieu cap am cauteri entro que la codena es partida.	Then cauterize it on the crown of his head with a cautery so that the vein is cut.
Incisa la codena e sia descuberta del os la quantitat la qual havem recontat e cauteriza aquel am un cauteri en la partida deriera del cap en le loc le qual es apelat vas, — e es aquel loc en le qual es pausada ventosa.	The vein is cut and the quantity which we have counted is revealed and cauterized with a cautery in the back of the head in the place which is called the vessel — and it is that place where a leech is applied.
Et alleuja la tua ma en aysso, e no descobras le os, quar le malaute per aquo atroba mot gran dolor diversa de la dolor de totz les autres cauteris del cap.	And you put your hand on it, and do not reveal the bone, for the patient will find much greater pain from that than from all the other cauteries of the head.
E yeu diyre aquest cauteri en son loc, quar cove que·l cauteri am le qual so cauterisatz les corns del cap e le occiput es pus subtil cauteri que aquel am le qual es cauterisat le mieg loc del cap; e aquesta es la forma de lu.	And I say this cautery in its place, for the cautery with which you cautarize the horns of the head and the occiput is more subtle cautery than that with which the middle part of the head is cauterized; and this is how it is done.
Capitol ters.	Chapter third.
De cauterisacio de emigranea no-antiqua.	Of cautery of recent and not antique emigration.
Quan endeve en la partida del cap dolor sodo, o es stenduda dolor entro al uelh, sia evacuat am medicinas le cap mondificantz, e sia aministrada l’autra curacio, la qual yeu he dita en las devesios de las malautias; e tot no aprofieyta, lahoras cauterisacio en lu es en dos manieyras: o cauterisacio am medicina acuta comburent, o am ferr.	When in the front of the head there is painful swelling, or pain extends to the eye, the head should be evacuated with cleansing medicines, and other treatment should be administered, which I have described in the chapters on diseases; and if all does not help, cautery in it is in two ways: either cautery with an acute burning medicine, or with a hot iron.
Mays cauteri am medicina comburent es que tu prenguas una dolsa de alh, e escorgas aquela e abcindas las extremitatz de lu de amdos les caps.	But cautery with a burning medicine is that you take a piece of wool and char it, and scrape away its edges and bind the ends of it on both sides of the head.
E aprop incideys le loc de la dolor en la templa am una lanceta lada entro que sia en lu feyt loc dejos la codena, entro que sia occultada.	Then cut the place of pain in the temple with a pointed lance so that it is made under the vein and hidden.
E aprop strenh sobre lu am stopada per descent constreccio, e layssa aquel per le spazi de tres horas; e aprop deslia le e tratz le alh, e laysa la plagua per dos o per tres jorn, e aprop pausa sobre lu coto submergit en boder entro que le loc fassa brac.	Then tighten it with a tight bandage, leaving that aside for the space of three hours; then loosen it and treat the ash, leaving the wound for two or three days, and then put cold water on it until the place becomes swollen.
E aprop cura aquel am enguent entro que sia sanat.	Then heal it with ointment as it heals.
E si tu voys, fe aquo am alcunas medicinas comburentz las quals yeu he scriutas en le douse tractat de medicinas comburentz.	And if you wish, do this with some burning medicines which I have written in the two treaties of burning medicines.
Mays la cauterisacio am ferr segon aquesta manieyra: igneys per cauteri del qual aquesta es la forma:	But the cautery with an iron is done according to this way: heat for cautery, of which this is the form:
e es apelat claus clavilhs, quar le cap de lu es ayssi cum forma de clavel en le qual es alcuna curvitat, e·n le mieg loc de lu es eminensia petita.	and it is called a closed key, for the head of it is thus shaped like a key in which there is some curvature, and in the middle place of it there is a small eminence.
E aprop pausa sobre loc de la dolor, e rete la tua ma — per que no sia adhurida la arceria la qual es dejos — e revol le ferr petit a petit am velocitat.	Then pause over the place of pain, and hold your hand — so that it is not burnt by the iron which is below — and move the hot iron little by little with speed.
E si la quantitat de lu que es adhurida per la specitut de la codena ayssi quo la maytat de lu, e elava la tua ma per so que la arteria no sia adhurida la qual es dejos, per so que no vengua flux de sanc.	And if the quantity of it that is burnt by the heat of the vein thus according to its nature and size, and raise your hand so that the artery below is not burnt, so that there comes no flow of blood.
E aprop enbibeys coto en aygua de sal e pausa aquel sobre le loc, e layssa aquel per tres dias; e aprop pausa coto mulhat am boder, e aprop cura am enguent entro que sia sanat.	Then soak a bandage in salt water and pause it over the place, leaving that for three days; then pause the bandage moistened with wine, and heal with ointment as it heals.
E si voys, cauterisa am la extremitat del cutellari segon cauteri, e guarda te de incisio de arteria en aquesta emigranea propriament no-antiqua.	And if you wish, cauterize with the end of the scalpel according to cautery, and beware of incision of artery in this recent and not antique emigration.
Capitol quart.	Chapter fourth.
De cauterizacio d’emigranea antiqua.	Of cautery of ancient emigration.
Quan tu curas emigranea am aquo que havem dit de la curacio precedent, e aquo que havem dit en las divisios de las malautias, e no aprofieyta la curacio, e vezes per la malautia que no abasta a lu aquo que havem dit del primier cauteri am medicina o del cauteri am foc, lahoras cove que tu igniscas le cauteri cutellar entro que sia albificat, pus que significas sobre le loc de la dolor am linha de longuesa de la qual sia la maytat del dit, o quays aquel; e depausa la tua ma per una veguada e strenh aquela entro incidiscas la arceria e pervengua entro al os.	When you treat emigration with what we have said of the preceding treatment, and what we have said in the chapters on diseases, and the treatment does not help, and you see that the disease is not satisfied by it according to what we have said of the first cautery with medicine or of cautery with fire, then when you ignite the cautery-scalpel so that it is whitened, push it onto the place of pain with a line of length according to its size, or as much as that; and raise your hand by a pathway and tighten it so that you cut the artery and it comes into the bone.
Empero necessari es a tu que guardes de la continuacio de la mandibula, la qual es mauguda deves la masticacio, e que le lacert no sia adhurit e le nervi le qual mau aquela, e que no s’endevengua espasme.	However it is necessary for you to beware of the continuation of the mandible which is gnawed by chewing, and that the ligament not be burnt and the nerve which gnaws that, and that no spasms come.
E si es sobre la custodia e cautela de flux de sanc de l’arteria que es abciza, quar en la abcizio de lu es temor, e majorment ad aquel le qual ignora aquo que fa e no es studios e esproat; e layssa la operacio en lu al comensament.	And if it is upon the custody and caution of flow of blood from the artery which is cut, for in the cutting of it there is danger, and especially to him who ignores what he does and is not experienced and educated; leave the operation at the beginning.
E yeu vindre am rememoracio del regiment de flux de sanc accident de la arceria segon la sieua manieyra, en le sieu loc de aquest libre.	And I will come with remembrance of the rule of flow of blood from the artery according to his own way, in his own place of this free book.
E si veses de aquesta malautia que no abaste aquest cauteri e veses le cors del malaute tollerable, cauteriza aquel en le mieg loc del cap ayssi cum havem recontat, e cura la plagua entro que sia sanada.	And if you see of this disease that it does not help that cautery and you see the body of the patient tolerable, cauterize him in the middle place of the head as we have counted, and heal the wound as it heals.
E si voys, aministra le cauteri le qual havem dit en le capitol de streccio de arceria am cauteri havent dos cotels, e es milhor cauterizacio aquesta e mays conferent.	And if you wish, administer the cautery which we have said in the chapter on stretching of artery with cautery having two edges, and this cautery is better and more potent.
Capitol .v.	Chapter fifth.
De cauterisacio de las dolors de aurelhas.	Of cautery for pains of ears.
