Ayssi comensan las paraulas de Albucasim .	Thus begin the words of Albucasim.
Le primier capitol ordenat del cap entro·s pes, en las formas dels instrumentz e en les ferrementz dels cauteris, e de aquo que necessari es en la opperacio.	The first chapter ordered from the head, on the forms of the instruments and on the tools of cauteries, and about what is necessary in the operation.
La divisio de la segonda partida.	The division of the second part.
Le segon capitol, de siccio e perforacio, e de ventosas, e de plaguas, e de extractio de sagetas e de semblantz ad aquelas, tot capitolat e ordenat de las formas dels instrumentz.	The second chapter, on cautery and piercing, and about cupping, and about plagues, and about extraction of thorns and similar things, all chaptered and ordered according to the forms of the instruments.
Divisio de la tersa partida.	The division of the third part.
Le tertz capitol, de restauracio e de dislocacio, e de curacio de torcio e de semblantz ad aquels; capitol ordenat del cap entro·s pes, e de las formas dels instrumentz.	The fifth chapter, on restoration and dislocation, and on cure of dislocation and of similar things; a chapter ordered from the head, on the forms of the instruments.
De cauteri am foc e am medicina aguda e rememoracio de la opperacio.	Of cauterization we have fire and sharp medicine and the memory of surgery.
Am aquel comensa le tractat de tot le libre.	Here begins the treatise on all the book.
Cove que yeu digua la qualitat dels juvamentz de aquel cauteri e dels noccumentz de lu, e en qual compleccio sia prohibit cauteri.	First I will say about the qualities of the materials for cauterization and the damage it can do, and in what conditions cauterization is prohibited.
Donc dic que·l sermo de la qualitat del juvament de cauteri e del noccument de lu es sermo lonc e prolixs, e subtil per sciensa, e secret amaguat; e ja de lu a parlat gran multitut de savis, e de lu se son desacordatz, et a mi abasta un petit dels sermons de lor, temen perlonguacio.	Therefore I say that the discussion of the qualities of the materials for cauterization and the damage it can do is a long and prolix subject, subtle in its science and secret in its nature; many wise people have spoken about it at length and disagreed on it, and I will be content with a little of their words, fearing to be too verbose.
E donc dic que cauteri comfereys a tota compleccio universalment la qual es am materia o ses materia, exceptat dos compleccios, las quals son compleccios caudas ses materia .	And therefore I say that cauterization generally affects all parts of the body universally, whether they are made of matter or not, except for two parts which are parts without matter.
En la compleccio cauda e secca am materia se desecordero; quar alcus dyssero que cauteri es juvatiu ad aquela, e les autres dyssero le contrari de aquel, que cauteri no es convenient en malautia la qual es per qualiditat e per siccitat, quar natura del foc es qualiditat e siccitat, e enconvenient es que malautia cauda e secca am aquo que es caut e sec sia sanada.	In the dry and cold body made of matter there is disagreement; some say that cauterization benefits it, while others disagree and say that cauterization is not convenient for a malady which is due to quality and dryness, because fire has the qualities of heat and dryness, and cauterizing such a malady makes it worse.
E diysec aquel que ditz le contrari de aquel, que per cauteri es fayt juvament en tota malautia cauda e secca que ve en les cors dels homes, quar quan tu comparas le cors de home e las humiditatz de lu a la compleccio del foc, atrobas le cors de home freg.	And he disagrees with him who says the contrary, that cauterization benefits all cold and dry maladies in the bodies of men; for when you compare the body of man and its moisture to the nature of fire, you will find the body of man to be wetter.
E yeu dic per le sermo de aquel, que esperiment aquo ja a mi alscunas vetz a descubert.	And I say this according to experience, which I have observed many times myself.
Mays empero no cove que vengua sobre aquo aquel que ja es exproat e excersitat en le capitol de cauteri per derier exercici, e a conogut la diversitat de la compleccio dels homes e la disposicio de las malautias en lor meteyssas, e las causas de aquelas, e·ls accidentz de lor, e l’espasi del temps de aquelas.	But nevertheless it is not enough just to say this, but one must also have experience in the subject of cauterization through long practice, and know the diversity of men's natures and the dispositions of their maladies, as well as their causes and the influences of time upon them.
Mays en las autras compleccios, no es sobre vos temor, e majorment en las malautias fregas e humidas, quar ja totz les metges se son acordatz sobre aquels, e no so desecordatz en le juvament am cauteri en aquelas.	But in the other diseases there should be no fear, and especially in moist and hot maladies, for all doctors have agreed on these, and they do not disagree on the benefit of cauterization in them.
E sapiatz, filhs, que del secret de curacio per cauteri am foc e de la bontat de lu, so sobre cauteri am medicina comburent, es quar le foc es simple, la accio del qual no perven sino al membre le qual es cauterizat e no notz al autre membre am lu ajustat sino am petit nocument.	And know, sons, that the secret of healing by cauterization with fire, and its goodness, is this: cauterization with a burning medicine is better than cauterization with hot fire, because fire is simple, and its action does not reach any other member except the one which is cauterized, and it does not affect another member which is next to it unless by a little damage.
Mays la accio de medicina comburent perven ad aquel en les membres le qual de lu alunhat, e fort leu fa venir en le membre malautia de dificil sanacio e fort leu ausit.	But the action of a burning medicine reaches into other members near it and makes a difficult disease come about in them and brings about great harm.
Mays le foc, per la sua sublimitat e de la sua substancia bontat, no fa aquo sino que superfluisca E ja es a nos conogut per experiment e per longitut de servitut de studi am l’art sobre le veritat de las causas; e per aquo yeu so excusat de la longitut del sermo E si no fos que no es legut al mieu libre en aquest pausero a vos secret amaguat am le foc, e la qualitat de la operacio de lu en les cors e de la sieua expulcio per la qual expellis las malautias, am sermo philosophic demostratiu, le qual siria acuit en las vostras pessas.	But fire, by its subtlety and the goodness of its substance, does not do this unless it is allowed to be excessive. And it is known to us through experience and long study of this art that the truth of the causes is demonstrated philosophically, which would be acute in your minds if it were not for the length of my words.
E sapiatz, filhs, que els se desacordan del temps en le qual es convenient far cauteri e pausan le milhor temps de primaveyra.	And know, sons, that they disagree on the time in which cauterization should be done, and they pause, deeming the best time to be in spring.
E yeu dic que cauteri es convenient en tot temps, per so que le nocument per le temps accident es submergit en le juvament de aquo que am le cauteri es atirat, e majorment si le cauteri es per dolors o de dolors necessaries, fortz e fistinas, las quals no suffertan tarditat per so que es temut de aquelas que vengua malicia, que es major que petit nocument entrant per lo temps.	And I say that cauterization is convenient in all times, for the accidental damage caused by time is submerged in the benefit of what is brought about by cauterization, and especially if the cauterization is for pain or necessary wounds, severe and festering, which do not tolerate delay for fear of greater harm coming from them.
E aysso no catz en vostras pessas, o, filhs, aquo no estiman sino le poble vulguar e les fols metges, so es que ad aquela malautia que es sanada per cauteri no es redicio tot temps, e pausan aquel consequen.	And let not your minds doubt this, O sons, for that is not believed except by the common people and foolish doctors; it is a consequence of that malady which is healed by cauterization that it does not return with every passing time.
E la causa no es ges ayssi quo els cuydan per aquo, quar cauteri no es sino en loc de medicina la qual altera la compleccio e esicca las humiditatz las quals son causa per que veno las dolors.	And the cause is not as they think it is; for cauterization is only in the place of medicine which alters the nature and dries up the moisture which causes pain.
Mays empero cauteri superflueys sobre la medicina per volicitat de la sua valitut e vertut de la sua operacio e grandesa del sieu senhor.	But cauterization has an excess of virtue over medicine by virtue of the excellence and goodness of its action, and the greatness of him who does it.
E es possible que la sua malautia retorne en alcuna hora del temps, segon la compleccio del malaute e la locacio de la sua malautia, e la vertut de lu, e aquo que es preparat en le cors de lu de la agreguacio de las superfluitatz en lu, e aquo que es pervengut a lu en la sua acquisicio en viandas e semblantz de aquelas causas; sino que la malautia en la qual sia aministrat cauteri sia malautia subtil en membre de paucas superfluitatz e humiditatz, ayssi cum cauteri de dent per dolor e semblantz ad aquel, possible es que en lu no retorne aquela dolor, mays aquo se fa en petitz.	And it is possible that the malady may return at some time, according to the nature of the patient and the location of the malady, and the virtue of cauterization, and what is prepared in his body from the accumulation of excesses in him, and what comes upon him through food and similar causes; but if the malady in which cauterization was performed is a subtle malady in a part with few excesses and moisture, like toothache or its like, it is possible that the pain will not return in that part, although this may happen in other parts.
E mays sermo vulgar es que cauteri es le derier remezi de medicina, e es sermo dreyturier, no ad aquo que els entendo en lu, quar els crezo que no es curacio que aprofieyta am medicina ni am autra causa aprop cauteri.	And it is a vulgar saying that cauterization is the last resort of medicine; and it is a direct saying, not in the sense that they understand it, for they believe that there is no cure which benefits through medicine or any other cause except cauterization.
E la causa es en contrari de aquo; e la entencio que cauteri es le derier remezi de medicina no es sino quan administram las manieyras de curacio en alcunas malautias, e aquelas medicinas no conferieysso, e aprop en la fi de la causa aministra hom cauteri, e aprofieyta ad aquela.	And the cause is contrary to that; and the intention of cauterization being the last resort of medicine is only when we have administered other methods of curing in some maladies, and those medicines did not confer it, but at the end of the cure we administer cauterization, and it benefits that.
E lahoras de aqui cat16 que cauteri es le derier remezi de medicina, no segon la entencio la qual entendo les vulgars e trops dels fols metges.	And so from here on, let cauterization not be the last resort of medicine according to the understanding of the vulgar and foolish doctors.
E diyssero les antics que cauteri am aur es milhor que cauteri am ferr, e no diyssero aquo sino per la equalitat del aur e sublimitat de la sua sustancia.	And they said that cauterization with gold is better than cauterization with iron, and they did not say this except for the equality of gold and subtlety of its substance.
E diyssero que le loc de cauteri no fa brac, cum aquo no sia absolutament vertat, quar yeu ja he aquo proat e he atrobat que aquel no fa aquo sino en alcus cors ses les autres, e cauteri am aquel es bo e milhor que am ferr ayssi quo els diyssero; mays empero quan tu fas cauteri am foc am de aur, no es a tu declarat, quar es egnit segon la quantitat que tu vols per la rugor de l’aur, e quar prepara a recebre freg; e si ajustas sobre lu ignicio se fon l’aur per le foc, e caso en le foc alcunas laminas per que le artifex catz per la occupacio de aquel.	And they said that the location of cauterization does not matter, except when it is absolutely true; for I have already proved and shown that this is not true, for it only matters in some bodies and not others, and cauterization with gold is better than with iron, as they say; but nevertheless when you do cauterization with fire with gold, it is not clear to you, for it is heated according to the amount you desire by the heat of the gold, and when you put fire upon it some plates are made so that the artisan can control the heat.
E per aquo es fayt cauteri am ferr deves nos pus leugerament e pus propdanament a rectitut de operacio.	And for this reason cauterization with iron should be done more gently and more closely according to the correctness of its action.
E yeu ja he ordenat aquest capitol en le cauteri segon capitols, et he ordenat aquels del cap entro les pes, per so que aleugo le demandant aquo que vol de lu.	And I have already ordered this chapter on cauterization according to chapters, and I have ordered those of the foot within the feet, so that if anyone asks about it, we will know what to say about it.
De cauteri de dolor de cap per frigiditat e humiditat.	Of cauterization for headache from coldness and moisture.
Le capitol primier.	The first chapter.
Aquesta cauterizacio confereys a la humiditat e frigiditat sobre le servel accident de la qual so doas causas, so es causa de soda e multitut de flux raumatic, apelat corissa, del cap a las partidas dels huelhs e de las aurelhas fluent, e multitut de dormir, e de dolor de dentz e del guolayro, e universalment de tota malautia que ve per fregiditat, ayssi cum paraliticament, sodo e apoplexio, e semblantz en aquelas malautias.	This cauterization confers moisture and coldness on the serval accident of which there are two causes; it is a cause of soda and multitude of fluxes, called rhinitis, of the head to the parts of the ears and of the eyes, and of sleep, and of toothache, and of the gullet, and universally of all maladies that come from coldness, like paralysis, stroke, and their likes in those diseases.
La forma de aquesta cauterizacio es aquesta, que primieyrament comandes al malaute que sia evacuat am medicina lacsativa le cap mondificant, per tres o per quatre nueytz, segon que exhigeys la vertut del malaute e la edat de lu e la sua costuma.	The form of this cauterization is that first you should command the patient to be evacuated by laxative medicine for a cleansing of the head, for three or four days, according to the strength of the patient and his age and habit.
E aprop comanda li que raza le sieu cap am razor, e aprop fay aquel sezer entre las tuas mas sobre una banca cayrada e que pause las suas mas sobre le pietz sieu.	And then command that he have his head shaved with a razor, and let him lie between your knees on a heated bed, and let him rest his hands upon his feet.
E aprop pausa la razit de la tua palma aprop le pous sobre la razit del nas entre les huels sieus.	And then place the sole of your palm near the top of their nose between your fingertips.
Mays empero, cum le tieu dit del mieg loc es pervengut, signa aquel loc am tenta, e aprop igneys le cauteri olivar del qual aquesta es la forma:	But when you reach the middle part of that location, mark it with a tent and then ignite an olive-oil cautery, which has this form:
E aprop pausa aquel sobre le loc senhat am tenta, a manieyra que descent, am la qual la tieua ma sia constrengida petit a petit, e tu revolveys aquel.	And then place that on the marked location, in such a way that it descents, with your hand being gradually constricted, and you keep revolving it.
E aprop leva la tua ma leugerament e reguarda le loc, e si veses ja del os esser descubert alcuna quantitat del cap, ayssi cum la quantitat de gra de errs, lahoras eleva la tua ma, e si no torno la tua ma am aquel ferr, am autre de aquel, si es enfrigidat, entro que sia vist del os aquo que yeu he dit a tu.	And then lift your hand gently and look at the location, and if you see any amount of bone being uncovered, as much as a grain of err, then lift your hand, and if not return your hand with that iron, with another one, if it is cold, within so that it can be seen by the bone that I have told you about.
E aprop pren un petit de sal e disolveys aquel sobre le loc e leyssa aquel per tres jorns.	And then take a little bit of salt and dissolve it on the location and let it for three days.
E aprop pausa sobre lu coto enbegut en boder e leyssa aquel sobre lu entro que sia destrusida la scara del foc.	And then place over it a bandage soaked in vinegar and leave that over it until the fire's scar is destroyed.
E aprop cura le loc am anguent tetrafarmacon entro que sia sanat.	And then treat the location with tetrapharmacon ointment until it is healed.
E ja diyssero que quant la plagua roman uberta, tant mielhs geta le brac, per que es milhor e mays juvatiu.	And they say that as much as the wound opens up, so much the better, because it is more healthy and healing.
E diyssero alcus de lor que sia cauterizada la codena entro al os, e sia tengut le cauteri entro que sia adhurida alcuna partida de la specitut del os.	And they said that among them that the tendon should be cauterized within the bone, and the cautery should be held so that some part of the thickness of the bone is burnt.
E aprop sia ras aquo que es adhust del os, e aprop sia curat.	And then it should be cut that which is attached to the bone, and then it should be treated.
E diyssero autres que am lo cauteri pervengua al derier, entro que enprema en le os forta enprecio entro que le os caga, e aquesta es la forma de alphecati petit:	And others said that the cautery should reach the end, so that it burns strongly into the bone until the bone melts, and this is the form of the small alpecat in size:
E estiman de aquel loc expiran la vapors del cap.	And they estimate from that location to breathe out the vapor of the head.
E sia tenguda la plagua uberta per lonc temps, e aprop sia curada entro que sia consolidada.	And let the wound be open for a long time, and then treat it so that it is consolidated.
Mays a mi no so vistas aquestas doas specias de cauteri de tot, sino en alcus homes segon via de temor; e layssa aquel, deves mi, milhor es am salut, quan es; quar le cap es develitat per solucio de continuitat de lu ayssi cum havem testificat en les autres membres, e majorment quan le cap del malaute es de freul natura.	But I have not seen these two types of cautery at all, except in some men according to a way of fear; and let that be, it is better for health when it is, because the head is deprived of feeling due to solution of continuity in it, and especially when the patient's head is of a fragile nature.
E la specia de cauteri primieyra es mays salva e milhor deves mi; e de aquela husi e am aquela obra am salut.	And the first type of cautery is more safe and better for me; and using that, and with that action, it is healthier.
Capitol segon.	Chapter according to.
Del cauteri del cap.	Of cauterization of the head.
Quan en tot le cap accideys dolor cronica e longua e aquo es en le malaute prolonguat, e usa de gerras e de cochias e de capipurges e de emplaustres e de guatz e de cadels e de gualinas e de semblantz, e majorment si ja es cauterizat am un cautere le qual recontam e no aprofieyta a lu deguna de aquelas causas, lahoras considera quar si le cap del malaute es de fort creacio en la sua natura; e no es freul et atroba mot gran freg, lahoras aquel cauterisa am autra cauteri dejos aquel un pauc.	When in every case chronic and long-lasting pain occurs in the head, and it is prolonged in the patient, and he uses scarification and cupping, and caput purges, and poultices, and fomentations, and cataplasms, and similar things, and especially if he has been cauterized with a cautery which does not help him for any of those causes, then consider that if the patient' head is of strong constitution by nature; and it is not fragile, and finds great pain from frequent heat, then cauterize it with another cautery after that one a little.
E aprop cauterisa aquel sobre le corn del sieu cap am cauteri entro que la codena es partida.	And then cauterize that on the crown of his head with a cautery so that the tendon is cut.
Incisa la codena e sia descuberta del os la quantitat la qual havem recontat e cauteriza aquel am un cauteri en la partida deriera del cap en le loc le qual es apelat vas, — e es aquel loc en le qual es pausada ventosa.	The tendon is cut and the amount that we have estimated is uncovered, and cauterize it with a cautery in the back part of the head in the location which is called the vein — and it is that location in which the cupping-glass is applied.
Et alleuja la tua ma en aysso, e no descobras le os, quar le malaute per aquo atroba mot gran dolor diversa de la dolor de totz les autres cauteris del cap.	And loosen your hand in that way and do not uncover the bone because with that the patient feels much greater pain than from any other cauterizations of the head.
E yeu diyre aquest cauteri en son loc, quar cove que·l cauteri am le qual so cauterisatz les corns del cap e le occiput es pus subtil cauteri que aquel am le qual es cauterisat le mieg loc del cap; e aquesta es la forma de lu.	And I will show you this cautery in its place, for the cautery with which they cauterize the horns of the head and the occiput is a more subtle cautery than that with which the middle part of the head is cauterized; and this is its form:
Capitol ters.	Chapter third.
De cauterisacio de emigranea no-antiqua.	Of cauterization of recent not-ancient wound.
Quan endeve en la partida del cap dolor sodo, o es stenduda dolor entro al uelh, sia evacuat am medicinas le cap mondificantz, e sia aministrada l’autra curacio, la qual yeu he dita en las devesios de las malautias; e tot no aprofieyta, lahoras cauterisacio en lu es en dos manieyras: o cauterisacio am medicina acuta comburent, o am ferr.	When suddenly in the front part of the head there is a dull pain, or pain extends into the eye, let the head be evacuated with cleansing medicines, and let the other treatment which I have described in the previous chapters be administered; and if this does not help, cauterization of that location can be performed in two ways: either by cauterization with an acute medicine burning, or by iron.
Mays cauteri am medicina comburent es que tu prenguas una dolsa de alh, e escorgas aquela e abcindas las extremitatz de lu de amdos les caps.	But the cauterization with an acute medicine burning is that you take a piece of wool, and you scorch it and apply the ends of it to both sides of the head.
E aprop incideys le loc de la dolor en la templa am una lanceta lada entro que sia en lu feyt loc dejos la codena, entro que sia occultada.	And then cut the location of the pain in the temple with a pointed lance so that it penetrates below the tendon and is hidden.
E aprop strenh sobre lu am stopada per descent constreccio, e layssa aquel per le spazi de tres horas; e aprop deslia le e tratz le alh, e laysa la plagua per dos o per tres jorn, e aprop pausa sobre lu coto submergit en boder entro que le loc fassa brac.	And then press on it with a bandage so that there is strong constriction, and leave it in place for the space of three hours; and then loosen the bandage and treat it with an ointment that I will describe later, and leave the wound uncovered for two or three days, and then place a bandage over it which has been soaked in vinegar so that the location feels heat.
E aprop cura aquel am enguent entro que sia sanat.	And then treat that with an ointment so that it is healed.
E si tu voys, fe aquo am alcunas medicinas comburentz las quals yeu he scriutas en le douse tractat de medicinas comburentz.	And if you wish, do this with some burning medicines which I have written about in the second treatise of burning medicines.
Mays la cauterisacio am ferr segon aquesta manieyra: igneys per cauteri del qual aquesta es la forma:	But the cauterization with iron according to this way: ignite a cautery, of which this is the form:
e es apelat claus clavilhs, quar le cap de lu es ayssi cum forma de clavel en le qual es alcuna curvitat, e·n le mieg loc de lu es eminensia petita.	and it is called close-nailed, for the head of it is thus with a shape of a nail in which there is some curvature and in the middle part of it there is a small protuberance.
E aprop pausa sobre loc de la dolor, e rete la tua ma — per que no sia adhurida la arceria la qual es dejos — e revol le ferr petit a petit am velocitat.	And then place it on the location of the pain and rotate your hand — so that the arteriol which is underneath is not burned — and revolve the iron little by little with speed.
E si la quantitat de lu que es adhurida per la specitut de la codena ayssi quo la maytat de lu, e elava la tua ma per so que la arteria no sia adhurida la qual es dejos, per so que no vengua flux de sanc.	And if the amount of it that is burnt by the thickness of the tendon as much as the width of the finger, and raise your hand so that the artery underneath is not burnt which is underneath, so that there is no flow of blood.
E aprop enbibeys coto en aygua de sal e pausa aquel sobre le loc, e layssa aquel per tres dias; e aprop pausa coto mulhat am boder, e aprop cura am enguent entro que sia sanat.	And then wet the area with salt water and place that on the location, and leave it for three days; and then place a bandage moistened in vinegar, and then treat it with an ointment so that it is healed.
E si voys, cauterisa am la extremitat del cutellari segon cauteri, e guarda te de incisio de arteria en aquesta emigranea propriament no-antiqua.	And if you wish, cauterize with the end of the scalpel according to cauterization, and beware of cutting of artery in this recent not-ancient wound.
Capitol quart.	Chapter fourth.
De cauterizacio d’emigranea antiqua.	Of cauterization of ancient wound.
Quan tu curas emigranea am aquo que havem dit de la curacio precedent, e aquo que havem dit en las divisios de las malautias, e no aprofieyta la curacio, e vezes per la malautia que no abasta a lu aquo que havem dit del primier cauteri am medicina o del cauteri am foc, lahoras cove que tu igniscas le cauteri cutellar entro que sia albificat, pus que significas sobre le loc de la dolor am linha de longuesa de la qual sia la maytat del dit, o quays aquel; e depausa la tua ma per una veguada e strenh aquela entro incidiscas la arceria e pervengua entro al os.	When you are treating a wound with what we have said about the treatment beforehand, and what we have said in the divisions of the diseases, and the treatment does not help, and you see that the disease does not suffice to it which we have said about the first cauterization with medicine or with fire, then whenever you ignite the cautery scalpel so that it becomes white, mark over the location of the pain with a line of length of which is the width of the finger, or however much; and loosening your hand by a little way and rotating it you penetrate the artery underneath and go inside the bone.
Empero necessari es a tu que guardes de la continuacio de la mandibula, la qual es mauguda deves la masticacio, e que le lacert no sia adhurit e le nervi le qual mau aquela, e que no s’endevengua espasme.	However it is necessary for you to beware of the continuity of the jaw which is bitten due to chewing and that the nerve underneath is not burned and that there is no spasm.
E si es sobre la custodia e cautela de flux de sanc de l’arteria que es abciza, quar en la abcizio de lu es temor, e majorment ad aquel le qual ignora aquo que fa e no es studios e esproat; e layssa la operacio en lu al comensament.	And if it is on the care and guarding of the flow of blood from the artery that is cut, for in the cutting of it there is danger, and especially to him who ignores what he does and is unskilled; and let the operation be performed at the beginning.
E yeu vindre am rememoracio del regiment de flux de sanc accident de la arceria segon la sieua manieyra, en le sieu loc de aquest libre.	And you will come to remember the regimen of the accidental flow of blood from the artery according to your own way, in your own place for this free.
E si veses de aquesta malautia que no abaste aquest cauteri e veses le cors del malaute tollerable, cauteriza aquel en le mieg loc del cap ayssi cum havem recontat, e cura la plagua entro que sia sanada.	And if you see that this illness does not respond to this cautery and you see the patient's body tolerating it, cauterize him in the middle of his head as we have described before, and cure the wound until it is healed.
E si voys, aministra le cauteri le qual havem dit en le capitol de streccio de arceria am cauteri havent dos cotels, e es milhor cauterizacio aquesta e mays conferent.	And if you administer the cautery that we have described in the chapter on the stretching of the artery with a two-pointed cautery, this is a better cauterization and it confers more power.
Capitol .v.	Chapter 5.
