Ayssi comensan las paraulas de Albucasim .	Thus begin the words of Albucasis.
E aprop le desliet segons los sieus desiriers, e aprop le relieg, e aprop le leyssec per alcus jorns e comandec que nos deslies le liament; e estec ayssi entro que la coyssa e·l pe foro apostematz, e pervenguet a perdicio.	And he drew it out according to his desires, and bound it up, and left it for several days, and commanded that we loosen the bandage; and he did this so that the leg and thigh became ulcerated, and came to harm.
E yeu fuy apelat a lu, e aparelhegui a desliar le liament, e conseguida es tranquilitat e enayssi amermet de sas dolors.	And I was called to him, and prepared to loosen the bandage, and peace came to him, and he grew calm of his pains.
Mays empero ja corrupcio era confermada en le membre, per que no pogui refrenar aquela, e no cessec perambular la corrupcio en le membre entro que·l malaute peric.	But indeed the corruption was confirmed in the member, so that I could not restrain it, and the corruption did not cease to wander in the member until the patient died.
E vi un autre metge le qual perforec un apostema cancros, e fo ulcerat aprop alscus dias, entro que foc magnificada la malicia de lu am lo senhor de lu.	And I saw another physician who made an ulcer of a malignant cancer, and it was ulcerated for several days, until the wickedness of it grew great with its lord.
La qual causa es quar le cranc caut es pur de humor melencolic, lahoras no cove que pervengua a lu am ferr de tot, sino que sia an membre le qual suffertes que de tot fos hostat.	The cause of this is that the malignant humour is pure in its nature; but it does not come to it through iron, unless there is a member which suffers from it altogether.
E per aquo, filhs, necessari es a vos que la operacio am ma sia devisada en dos devesios: so es en operacio a lu qual es associada salut, e en obra am la qual es perilh en las majors disposicios.	And for this, sons, it is necessary for you that the operation with the hand be considered in two ways; one is an operation associated with health, and the other an act with which are associated the greatest dispositions.
E yeu ja he exsitat aquo en tot loc de aquest libre en le qual venc opperacio en la qual es error e temor; per que necessari es a vos que guardetz aquo e layssetz aquel, per que les folhs no atrobo via a parlar e a vos desonestar.	And I have already exhorted this in every place of this book in which occurs an operation in which there is error and fear; so that it is necessary for you to guard against this and leave that, so that the foolish do not obstruct your way and dissuade you.
E donc prenetz las vostras armas am sollicitut e am proteccio de Dieu , e les vostres malautes am falicitat e am fermetat.	And therefore take up your weapons with solicitude and with protection of God, and your patients with facility and firmness.
E usatz de la milhor via per la gracia de Dieu perdusent a salut e a lausabla successio, e laysatz las malautias terriblas de difficil sanacio, e ostatz las vostras armas de aquo que vos fa temer, per so que ysitatio en vostra fe e en le vostre nom no vos evasisca: quar mays es remanent a la vostra gloria, e pus aut en le mon e en derier a las vostras sanctitatz.	And use the best way through the grace of God, to lead to health and praiseworthy success; and lay aside the terrible illnesses of difficult cure, and take up your arms against what causes you fear, so that solicitude in your faith and in your name does not fail: for it will remain for your glory, and more in the world and beyond to your sanctities.
Gualia ja diyssec en alcunas sieuas monicios:	Gaulish already said in some of his own words:
“No mediquetz malautia mala, per so que mals metges no siatz nompnatz”.	“Do not treat illnesses with evil, so that bad physicians are not named.”
E yeu ja he devesit aquest libre segontz tres capitols.	And I have composed this book according to three chapters.
Comensa la divisio del libre, e primier de la primieyra partida.	Begins the division of the book, and first of the first part.
Le primier capitol ordenat del cap entro·s pes, en las formas dels instrumentz e en les ferrementz dels cauteris, e de aquo que necessari es en la opperacio.	The first chapter ordered from the head into the feet, in the forms of the instruments and in the tools of cautery, and of what is necessary in the operation.
La divisio de la segonda partida.	The division of the second part.
Le segon capitol, de siccio e perforacio, e de ventosas, e de plaguas, e de extractio de sagetas e de semblantz ad aquelas, tot capitolat e ordenat de las formas dels instrumentz.	The second chapter, of bleeding and piercing, and of cupping, and of bandages, and of extraction of thorns and their like, all chaptered and ordered according to the forms of the instruments.
Divisio de la tersa partida.	Division of the third part.
Le tertz capitol, de restauracio e de dislocacio, e de curacio de torcio e de semblantz ad aquels; capitol ordenat del cap entro·s pes, e de las formas dels instrumentz.	The third chapter, of restoration and dislocation, and of cure for twisting and their like; a chapter ordered from the head into the feet, and of the forms of the instruments.
De cauteri am foc e am medicina aguda e rememoracio de la opperacio.	Of cautery with fire and with sharp medicine and memory of the operation.
Am aquel comensa le tractat de tot le libre.	With that begins the treatise of all the book.
Cove que yeu digua la qualitat dels juvamentz de aquel cauteri e dels noccumentz de lu, e en qual compleccio sia prohibit cauteri.	May I declare the quality of the parts of that cautery and the pains of it, and in what disposition cautery is prohibited.
Donc dic que·l sermo de la qualitat del juvament de cauteri e del noccument de lu es sermo lonc e prolixs, e subtil per sciensa, e secret amaguat; e ja de lu a parlat gran multitut de savis, e de lu se son desacordatz, et a mi abasta un petit dels sermons de lor, temen perlonguacio.	Therefore I say that the word of the quality of the part of cautery and of the pain of it is long and prolix, and subtle through science, and secret hidden; and many wise men have spoken much of it, and they disagree on it, and for me a little of their words suffices, fearing prolixity.
E donc dic que cauteri comfereys a tota compleccio universalment la qual es am materia o ses materia, exceptat dos compleccios, las quals son compleccios caudas ses materia .	And therefore I say that cautery brings forth universally in all complections, except two complecions, which are complictions of cold without matter.
En la compleccio cauda e secca am materia se desecordero; quar alcus dyssero que cauteri es juvatiu ad aquela, e les autres dyssero le contrari de aquel, que cauteri no es convenient en malautia la qual es per qualiditat e per siccitat, quar natura del foc es qualiditat e siccitat, e enconvenient es que malautia cauda e secca am aquo que es caut e sec sia sanada.	In the compliction cold and dry with matter they disagree; for some say that cautery is beneficial to it, and others say the contrary of that, that cautery is not convenient in illness which is by quality and dryness, for the nature of fire is quality and dryness, and inconvenient that illness cold and dry is cauted and dry be healed.
E diysec aquel que ditz le contrari de aquel, que per cauteri es fayt juvament en tota malautia cauda e secca que ve en les cors dels homes, quar quan tu comparas le cors de home e las humiditatz de lu a la compleccio del foc, atrobas le cors de home freg.	And he says the contrary of that, that by cautery is made benefit in all illness cold and dry which one sees in the bodies of men; for when you compare the body of man and his humours to the compliction of fire, one feels the body of man hot.
E yeu dic per le sermo de aquel, que esperiment aquo ja a mi alscunas vetz a descubert.	And I say through the word of that, that I have discovered this experiment many times.
Mays empero no cove que vengua sobre aquo aquel que ja es exproat e excersitat en le capitol de cauteri per derier exercici, e a conogut la diversitat de la compleccio dels homes e la disposicio de las malautias en lor meteyssas, e las causas de aquelas, e·ls accidentz de lor, e l’espasi del temps de aquelas.	However, one should not come to this topic unless he is experienced and practiced in the chapter of cauteries through his knowledge of the diversity of human complexions and the dispositions of illnesses in their bodies, and the causes of those, and their accidents, and the space of time of those.
Mays en las autras compleccios, no es sobre vos temor, e majorment en las malautias fregas e humidas, quar ja totz les metges se son acordatz sobre aquels, e no so desecordatz en le juvament am cauteri en aquelas.	But in the other complexions, there is no fear of harm, especially with cold and damp illnesses; all doctors have agreed on this, and they are not disagreed upon when cauterization is done on them.
E sapiatz, filhs, que del secret de curacio per cauteri am foc e de la bontat de lu, so sobre cauteri am medicina comburent, es quar le foc es simple, la accio del qual no perven sino al membre le qual es cauterizat e no notz al autre membre am lu ajustat sino am petit nocument.	And know, children, that the secret of healing through cautery with fire and its goodness is that it is a simple action that only affects the part that is cauterized and does not affect any other part except with little harm.
Mays la accio de medicina comburent perven ad aquel en les membres le qual de lu alunhat, e fort leu fa venir en le membre malautia de dificil sanacio e fort leu ausit.	But the action of a burning medicine spreads to the other parts of the body and makes it difficult to heal them and causes great harm.
Mays le foc, per la sua sublimitat e de la sua substancia bontat, no fa aquo sino que superfluisca E ja es a nos conogut per experiment e per longitut de servitut de studi am l’art sobre le veritat de las causas; e per aquo yeu so excusat de la longitut del sermo E si no fos que no es legut al mieu libre en aquest pausero a vos secret amaguat am le foc, e la qualitat de la operacio de lu en les cors e de la sieua expulcio per la qual expellis las malautias, am sermo philosophic demostratiu, le qual siria acuit en las vostras pessas.	But fire, through its subtlety and the goodness of its substance, only affects the part that is cauterized and not any other parts except with little harm. And we know this from experience and from a long time serving as a student in the study of the true causes; and so I am excused from speaking at length about it. And if it were not for the fact that I was not reading from a book, but rather a secret hidden in my mind, that the heat of fire and the quality of its action in the body and how one expels illnesses through it, demonstrated through philosophical reasoning, would be sharper in your minds.
E sapiatz, filhs, que els se desacordan del temps en le qual es convenient far cauteri e pausan le milhor temps de primaveyra.	And know, children, that they disagree on the time when it is convenient to do cauterization and stop, choosing the best time in springtime.
E yeu dic que cauteri es convenient en tot temps, per so que le nocument per le temps accident es submergit en le juvament de aquo que am le cauteri es atirat, e majorment si le cauteri es per dolors o de dolors necessaries, fortz e fistinas, las quals no suffertan tarditat per so que es temut de aquelas que vengua malicia, que es major que petit nocument entrant per lo temps.	And I say that cauterization is convenient at all times because the harm caused by the accidental time is submerged in the benefit of it that is drawn from cauterization, especially if the cauterization is for pains or necessary wounds, strong and festering, which do not endure delay due to the fear of their coming, which is greater than the little harm caused by the timing.
E aysso no catz en vostras pessas, o, filhs, aquo no estiman sino le poble vulguar e les fols metges, so es que ad aquela malautia que es sanada per cauteri no es redicio tot temps, e pausan aquel consequen.	And so do not fear in your hearts, o children, that this is not believed except by the common people and foolish doctors; it is that to that illness that is healed through cauterization, there is no reduction of time, and they pause the consequence of that.
E la causa no es ges ayssi quo els cuydan per aquo, quar cauteri no es sino en loc de medicina la qual altera la compleccio e esicca las humiditatz las quals son causa per que veno las dolors.	And the cause is not as they think because cauterization is only in place of medicine that alters the complexion and dries the humidity which causes pain to come.
Mays empero cauteri superflueys sobre la medicina per volicitat de la sua valitut e vertut de la sua operacio e grandesa del sieu senhor.	But cauterization surpasses medicine through the will of its strength and power of its action, and the greatness of its lord.
E es possible que la sua malautia retorne en alcuna hora del temps, segon la compleccio del malaute e la locacio de la sua malautia, e la vertut de lu, e aquo que es preparat en le cors de lu de la agreguacio de las superfluitatz en lu, e aquo que es pervengut a lu en la sua acquisicio en viandas e semblantz de aquelas causas; sino que la malautia en la qual sia aministrat cauteri sia malautia subtil en membre de paucas superfluitatz e humiditatz, ayssi cum cauteri de dent per dolor e semblantz ad aquel, possible es que en lu no retorne aquela dolor, mays aquo se fa en petitz.	And it is possible that the illness returns at some time of the year, depending on the complexion of the patient and the location of their illness, and the strength of it, and what has been prepared in the body from the accumulation of excesses in it, and what has come to them through food intake and similar causes; but if the illness in which cauterization is administered is a subtle illness in a part with few excesses and humidity, just like tooth pain and its likes, then it is possible that the pain does not return, but this happens in small amounts.
E mays sermo vulgar es que cauteri es le derier remezi de medicina, e es sermo dreyturier, no ad aquo que els entendo en lu, quar els crezo que no es curacio que aprofieyta am medicina ni am autra causa aprop cauteri.	But the common speech is that cauterization is the last resort of medicine; and this speech is true, not to say that they understand it, because they believe that it is not healing that benefits from medicine or any other cause except cauterization.
E la causa es en contrari de aquo; e la entencio que cauteri es le derier remezi de medicina no es sino quan administram las manieyras de curacio en alcunas malautias, e aquelas medicinas no conferieysso, e aprop en la fi de la causa aministra hom cauteri, e aprofieyta ad aquela.	And the cause is in contrast to that; and the intention that cauterization is the last resort of medicine is only when we administer methods of healing on certain illnesses, and those medicines do not confer it, and especially at the end of the cause, they administer cauterization, and it benefits from that.
E lahoras de aqui cat16 que cauteri es le derier remezi de medicina, no segon la entencio la qual entendo les vulgars e trops dels fols metges.	And so from here we see that cauterization is the last resort of medicine, not according to the intention that the commoners and foolish doctors understand it.
E diyssero les antics que cauteri am aur es milhor que cauteri am ferr, e no diyssero aquo sino per la equalitat del aur e sublimitat de la sua sustancia.	And the ancients said that cauterization with gold is better than cauterization with iron; and they did not say this except for the equality of gold and subtlety of its substance.
E diyssero que le loc de cauteri no fa brac, cum aquo no sia absolutament vertat, quar yeu ja he aquo proat e he atrobat que aquel no fa aquo sino en alcus cors ses les autres, e cauteri am aquel es bo e milhor que am ferr ayssi quo els diyssero; mays empero quan tu fas cauteri am foc am de aur, no es a tu declarat, quar es egnit segon la quantitat que tu vols per la rugor de l’aur, e quar prepara a recebre freg; e si ajustas sobre lu ignicio se fon l’aur per le foc, e caso en le foc alcunas laminas per que le artifex catz per la occupacio de aquel.	And they said that the location of cauterization does not make a difference except when it is absolutely true; for we have already proven that it only makes a difference in some bodies without the others, and cauterization with gold is good and better than with iron just as they said; but when you do cauterization with fire with gold, it is not clear to you because it is heated according to the quantity that you want due to the thickness of the gold, and because it prepares to receive friction; and if you place it over the fire, some thin layers are formed so that the artisan can see through that.
E per aquo es fayt cauteri am ferr deves nos pus leugerament e pus propdanament a rectitut de operacio.	And for this reason, cauterization with gold must be done more gently and closer to the operation.
E yeu ja he ordenat aquest capitol en le cauteri segon capitols, et he ordenat aquels del cap entro les pes, per so que aleugo le demandant aquo que vol de lu.	And we have already ordered this chapter on cauterization according to chapters, and I have ordered those of the head between the feet, so that I may ask you what you want from it.
De cauteri de dolor de cap per frigiditat e humiditat.	Of cauterization for pain in the head due to coldness and humidity.
Le capitol primier.	The first chapter.
Aquesta cauterizacio confereys a la humiditat e frigiditat sobre le servel accident de la qual so doas causas, so es causa de soda e multitut de flux raumatic, apelat corissa, del cap a las partidas dels huelhs e de las aurelhas fluent, e multitut de dormir, e de dolor de dentz e del guolayro, e universalment de tota malautia que ve per fregiditat, ayssi cum paraliticament, sodo e apoplexio, e semblantz en aquelas malautias.	This cauterization confers with humidity and coldness the servant accident of which there are two causes; it is a cause of soda and multitude of fluxes, called rhinitis, from the head to the parts of the ears and from the eyes flowing, and multitude of sleeping, and of tooth pain and of the gullet, and generally of all illnesses that come through coldness, just as paralysis, stroke, and their likes in those illnesses.
La forma de aquesta cauterizacio es aquesta, que primieyrament comandes al malaute que sia evacuat am medicina lacsativa le cap mondificant, per tres o per quatre nueytz, segon que exhigeys la vertut del malaute e la edat de lu e la sua costuma.	The form of this cauterization is as follows: first of all, command the patient to be evacuated with laxative medicine for three or four days, according to the strength of the patient and their age and habit.
E aprop comanda li que raza le sieu cap am razor, e aprop fay aquel sezer entre las tuas mas sobre una banca cayrada e que pause las suas mas sobre le pietz sieu.	And then command that they shave their head with a razor; and then let him lie between your legs on a low bed and let them place their hands on their feet.
E aprop pausa la razit de la tua palma aprop le pous sobre la razit del nas entre les huels sieus.	And then pause the edge of your palm, then let it rest on the edge of the nose between your eyes.
Mays empero, cum le tieu dit del mieg loc es pervengut, signa aquel loc am tenta, e aprop igneys le cauteri olivar del qual aquesta es la forma:	But when the place of your middle finger is reached, mark that place with a tent, and then light the cauterization olive, of which this is the form:
E aprop pausa aquel sobre le loc senhat am tenta, a manieyra que descent, am la qual la tieua ma sia constrengida petit a petit, e tu revolveys aquel.	And then place it on the marked location, in such a way that it descends, and your hand be pressed little by little, and you revolve it.
E aprop leva la tua ma leugerament e reguarda le loc, e si veses ja del os esser descubert alcuna quantitat del cap, ayssi cum la quantitat de gra de errs, lahoras eleva la tua ma, e si no torno la tua ma am aquel ferr, am autre de aquel, si es enfrigidat, entro que sia vist del os aquo que yeu he dit a tu.	And then lift your hand gently and look at the location; if you see that any amount of the head is uncovered with bone, just as with the amount of grain, then lift your hand and if it does not return with that iron, with another one, if it is cooled down, until that is seen by the eye what we have said to you.
E aprop pren un petit de sal e disolveys aquel sobre le loc e leyssa aquel per tres jorns.	And then take a little salt and dissolve it on the location and let it be for three days.
E aprop pausa sobre lu coto enbegut en boder e leyssa aquel sobre lu entro que sia destrusida la scara del foc.	And then place over it cotton soaked in oil and let it be over it until the char of the fire is destroyed.
E aprop cura le loc am anguent tetrafarmacon entro que sia sanat.	And then heal the location with tetramedication ointment once it has healed.
E ja diyssero que quant la plagua roman uberta, tant mielhs geta le brac, per que es milhor e mays juvatiu.	And so they say that when the Roman plaster becomes wet, as many times you throw a cloth over it, it is better and more beneficial.
E diyssero alcus de lor que sia cauterizada la codena entro al os, e sia tengut le cauteri entro que sia adhurida alcuna partida de la specitut del os.	And some of them say that the bone should be cauterized within the eye, and to have the cauterization within it until a part of the substance of the eye is destroyed.
E aprop sia ras aquo que es adhust del os, e aprop sia curat.	And then scrape away what is dry from the bone, and then heal it.
E diyssero autres que am lo cauteri pervengua al derier, entro que enprema en le os forta enprecio entro que le os caga, e aquesta es la forma de alphecati petit:	And others say that with the cautery one must go to the end, until they press on the strong bones within which are found the bones, and this is the form of small alpecat.
E estiman de aquel loc expiran la vapors del cap.	They think that from that place the vapors of the head expire.
E sia tenguda la plagua uberta per lonc temps, e aprop sia curada entro que sia consolidada.	And if the ulcer is open for a long time, it should be healed until it is consolidated.
Mays a mi no so vistas aquestas doas specias de cauteri de tot, sino en alcus homes segon via de temor; e layssa aquel, deves mi, milhor es am salut, quan es; quar le cap es develitat per solucio de continuitat de lu ayssi cum havem testificat en les autres membres, e majorment quan le cap del malaute es de freul natura.	But I have not seen these two species of cautery at all, except in some men according to the path of fear; and leaving that aside, for me it is better for health when it is; because the head is devitalized by solution of continuity in him just as we have testified in other members, and especially when the patient's head has a phlegmatic nature.
E la specia de cauteri primieyra es mays salva e milhor deves mi; e de aquela husi e am aquela obra am salut.	And the species of cautery first is more safe and better for me; and of that house and with that work I am saved.
Capitol segon.	Chapter second.
Del cauteri del cap.	Of cautery of the head.
Quan en tot le cap accideys dolor cronica e longua e aquo es en le malaute prolonguat, e usa de gerras e de cochias e de capipurges e de emplaustres e de guatz e de cadels e de gualinas e de semblantz, e majorment si ja es cauterizat am un cautere le qual recontam e no aprofieyta a lu deguna de aquelas causas, lahoras considera quar si le cap del malaute es de fort creacio en la sua natura; e no es freul et atroba mot gran freg, lahoras aquel cauterisa am autra cauteri dejos aquel un pauc.	When in the whole head there occurs a chronic and long pain and this is prolonged in the patient, and he uses leeches and cupping glasses and caput medusae and poultices and cataplasms and bandages and cauteries and similar remedies, and especially if he has already been cauterized with a cautery which we relate and does not benefit him at all from those causes, then consider that if the patient's head is of strong creation in its nature; and it is phlegmatic and finds great friction, then cauterize it after that with another cautery below that one a little.
E aprop cauterisa aquel sobre le corn del sieu cap am cauteri entro que la codena es partida.	Then cauterize that above the horn of his head with a cautery until the scum is broken.
Incisa la codena e sia descuberta del os la quantitat la qual havem recontat e cauteriza aquel am un cauteri en la partida deriera del cap en le loc le qual es apelat vas, — e es aquel loc en le qual es pausada ventosa.	The scum having been cut away and the quantity we have related discovered and cauterized, then cauterize that with a cautery in the rear part of the head in the place which is called a vessel — and that is the place in which the windsock is placed.
Et alleuja la tua ma en aysso, e no descobras le os, quar le malaute per aquo atroba mot gran dolor diversa de la dolor de totz les autres cauteris del cap.	And loosen your hand over it, and do not discover the bones, because by that the patient experiences great pain different from the pain of all other cauteries of the head.
E yeu diyre aquest cauteri en son loc, quar cove que·l cauteri am le qual so cauterisatz les corns del cap e le occiput es pus subtil cauteri que aquel am le qual es cauterisat le mieg loc del cap; e aquesta es la forma de lu.	And I say that this cautery is in its place, because the cautery with which you cauterize the horns of the head and the occipital is a more subtle cautery than that with which the middle part of the head is cauterized; and this is its form.
Capitol ters.	Chapter third.
De cauterisacio de emigranea no-antiqua.	Of cauterization of not ancient migration.
Quan endeve en la partida del cap dolor sodo, o es stenduda dolor entro al uelh, sia evacuat am medicinas le cap mondificantz, e sia aministrada l’autra curacio, la qual yeu he dita en las devesios de las malautias; e tot no aprofieyta, lahoras cauterisacio en lu es en dos manieyras: o cauterisacio am medicina acuta comburent, o am ferr.	When in the front part of the head there is a hard pain, or a stinging pain goes into the eye, then evacuate with medicated shampoos, and administer the other treatment which I have written about in the beginnings of illnesses; and if all does not benefit, then cauterization in it is in two ways: either cauterization with an acute burning medicine, or with iron.
Mays cauteri am medicina comburent es que tu prenguas una dolsa de alh, e escorgas aquela e abcindas las extremitatz de lu de amdos les caps.	But cauterization with a burning medicine is that you take a piece of alder wood and cut it up and mix the ends of it with both ends of the cautery.
E aprop incideys le loc de la dolor en la templa am una lanceta lada entro que sia en lu feyt loc dejos la codena, entro que sia occultada.	Then pierce the location of the pain in the temple with a pointed lance until it is in the place below the scum, and hidden.
E aprop strenh sobre lu am stopada per descent constreccio, e layssa aquel per le spazi de tres horas; e aprop deslia le e tratz le alh, e laysa la plagua per dos o per tres jorn, e aprop pausa sobre lu coto submergit en boder entro que le loc fassa brac.	Then bind it tightly over it with a descending constriction, and let that be for the space of three hours; and then loosen the ligature and treat it with water poured on it until the place makes a blister.
E aprop cura aquel am enguent entro que sia sanat.	Then cure that with an ointment until it is healed.
E si tu voys, fe aquo am alcunas medicinas comburentz las quals yeu he scriutas en le douse tractat de medicinas comburentz.	And if you wish, do this with some burning medicines which I have written about in the second treatise on burning medicines.
Mays la cauterisacio am ferr segon aquesta manieyra: igneys per cauteri del qual aquesta es la forma:	But the cauterization with iron is according to this manner: ignite the cautery of which this is the form:
e es apelat claus clavilhs, quar le cap de lu es ayssi cum forma de clavel en le qual es alcuna curvitat, e·n le mieg loc de lu es eminensia petita.	and it is called a nail claw because its head has the form of a claw in which there is some curvature, and in the middle part of it is a small protuberance.
E aprop pausa sobre loc de la dolor, e rete la tua ma — per que no sia adhurida la arceria la qual es dejos — e revol le ferr petit a petit am velocitat.	Then pause over the location of the pain, and hold your hand  — so that it is not heated by the iron which is below  — and turn the iron little by little with speed.
E si la quantitat de lu que es adhurida per la specitut de la codena ayssi quo la maytat de lu, e elava la tua ma per so que la arteria no sia adhurida la qual es dejos, per so que no vengua flux de sanc.	And if the quantity of it which is heated by the specificity of the scum as far as its depth, and raise your hand so that the artery is not heated which is below, so that there does not come a flow of blood.
E aprop enbibeys coto en aygua de sal e pausa aquel sobre le loc, e layssa aquel per tres dias; e aprop pausa coto mulhat am boder, e aprop cura am enguent entro que sia sanat.	Then moisten the cautery in salt water and pause it over the location, and let that be for three days; then pause a moistened cloth with vinegar on it, and cure it with an ointment until it is healed.
E si voys, cauterisa am la extremitat del cutellari segon cauteri, e guarda te de incisio de arteria en aquesta emigranea propriament no-antiqua.	And if you wish, cauterize with the end of the scalpel according to cautery, and beware of incision of artery in this not ancient migration particularly.
Capitol quart.	Chapter fourth.
De cauterizacio d’emigranea antiqua.	Of cauterization of ancient migration.
Quan tu curas emigranea am aquo que havem dit de la curacio precedent, e aquo que havem dit en las divisios de las malautias, e no aprofieyta la curacio, e vezes per la malautia que no abasta a lu aquo que havem dit del primier cauteri am medicina o del cauteri am foc, lahoras cove que tu igniscas le cauteri cutellar entro que sia albificat, pus que significas sobre le loc de la dolor am linha de longuesa de la qual sia la maytat del dit, o quays aquel; e depausa la tua ma per una veguada e strenh aquela entro incidiscas la arceria e pervengua entro al os.	When you cure a migration with what we have said about the treatment preceding, and what we have said in the divisions of illnesses, and the treatment does not benefit, and you see for the illness that it does not suffice to it what we have said about the first cautery with medicine or with fire, then if you ignite the cautery cut into the scum until it is whitened, and when you have done this, then pause your hand over it for a while, and tighten it so that you cut the artery and it comes within to the bone.
Empero necessari es a tu que guardes de la continuacio de la mandibula, la qual es mauguda deves la masticacio, e que le lacert no sia adhurit e le nervi le qual mau aquela, e que no s’endevengua espasme.	However it is necessary for you to guard against the continuance of the mandible which is damaged because of mastication, and that the ligament not be heated and the nerve which hurts that, and that there not come from it a spasm.
E si es sobre la custodia e cautela de flux de sanc de l’arteria que es abciza, quar en la abcizio de lu es temor, e majorment ad aquel le qual ignora aquo que fa e no es studios e esproat; e layssa la operacio en lu al comensament.	And if it is over the custody and precaution of flow of blood from the artery that is cut, because in the cutting of it there is danger, and especially to him who ignores what he does and is not practiced and experienced; and let the operation be in him at the beginning.
E yeu vindre am rememoracio del regiment de flux de sanc accident de la arceria segon la sieua manieyra, en le sieu loc de aquest libre.	And I will come with reminder of the regiment of flow of blood accidentally from the artery according to its way, in your location of this book.
E si veses de aquesta malautia que no abaste aquest cauteri e veses le cors del malaute tollerable, cauteriza aquel en le mieg loc del cap ayssi cum havem recontat, e cura la plagua entro que sia sanada.	And if you see of this illness that it does not suffice to that cautery and you see the patient's body tolerable, then cauterize that in the middle part of the head just as we have related, and cure the ulcer until it is healed.
E si voys, aministra le cauteri le qual havem dit en le capitol de streccio de arceria am cauteri havent dos cotels, e es milhor cauterizacio aquesta e mays conferent.	And if you wish, administer the cautery which we have said in the chapter on stretching of artery with cautery having two ends, and that cauterization is better and more fitting.
Capitol .v.	Chapter fifth.
