Praefatio.	Preface.
Et ego quidem iam uocatus fueram ad extrahendum ipsum: et uidi ex magnitudine lapidis, et dispositione infirmi, quod moriretur.	And indeed I had already been called to remove it: and I saw from the size of the stone, and the weakness of the sick man, that he would die.
Et uidi medicum alium, qui accipiebat stipem apud quendam Ducum terrae nostrae propter medicinam: et accidit eunucho nigro, qui erat apud ipsum, fractura in crure eius prope calcaneum: et properauit medicus cum ignorantia sua, et strinxit fracturam super uulnus cum puluinaribus, et astellis strictura forti, et non dimisit uulneri expirationem.	And I have seen another doctor who received a bribe from a certain duke of our land for medicine: and it happened to an eunuch black man who was with him, a fracture near the calcaneum in his leg: and the doctor rushed with ignorance, and he bound the fracture over the wound with bandages, and a strong binding, and did not let out the wound's expiration.
Deinde absoluit eum secundum desyderia sua.	Then he cured him according to his own desires.
Postea dimisit eum diebus aliquot, et praecepit ei, ne solueret ligamentum: et stetit sic donec apostematum est crus eius, et ipsius pes, et peruenit ad perditionem.	Then he sent him away for several days, and commanded him not to untie the bandage: and it remained thus until his leg became an abscess, and his foot, and it reached its destruction.
Vocatus sum ergo ad eum: et properaui ad soluendum ligamentum: et consecuta est tranquillitas, et euasit a doloribus suis.	I was called to him, and I hurried to untie the bandage: and peace followed, and he was freed from his pains.
Verumtamen corruptio iam confirmata erat in membro: et non potui refraenare ipsam.	However, corruption had already been confirmed in the member: and I could not restrain it.
Pon ergo cessauit corruptio perambulare in membro, donec periit.	Therefore, corruption ceased to walk in the member, until it died.
Et uidi medicum alium, qui perforauit apostema cancerosum: et ulceratum est post dies, donec magnificata est malicia eius cum domino ipsius.	And I saw another physician who pierced the cancerous abscess: and it became inflamed after days, until its evil was revealed to its master.
Quod est, quia quando est cancer purus ex humore melancholico, tunc non oportet ut perueniatur ad eum cum ferro omnino, nisi sit in membro quod toleret, ut abscindatur totum eius.	That is, because when the cancer is pure from humor melancholico, then it is not necessary to approach it with a knife at all, unless there is in the member that can bear, so that the whole of it be cut off.
Et propter illud o Filii, necesse est uobis, ut sciatis, quod operatio cum manu diuiditur in duas diuisiones: scilicet, operationem cui associatur salus: et operationem, cum qua est periculum in pluribus dispositionibus.	And for that reason, my son, it is necessary for you to know that the operation with hand is divided into two divisions: namely, the operation to which safety is associated, and the operation with which there is danger in many positions.
Et ego iam excitaui in omni loco huius libri, in quo uenit operatio, in qua est terror et timor.	And I have already awakened in every place of this book, in which the operation comes where there is fear and fear.
Quare necesse est uobis, ut caueatis illud, et dimitatis ipsum: ut non inueniant stolidi uiam ad loquendum, et dehonestandum.	Therefore it is necessary for you to beware of that and dismiss it, so that the fool does not find a way to speak and disgrace himself.
Accipite ergo mensuram cum sollicitudine et protectione, et infirmos uestros cum facilitate et firmitudine, et utimini uia meliore perducente gratia Dei ad salutem et successionem laudabilem: et dimittite aegritudines terribiles difficilis sanationis: et tollite animas uestras ab eo quod facit uos timere, ut ingrediatur super uos haesitatio in fide uestra et commodo uestro.	Take therefore the measure with solicitude and protection, and the sick of yours with facility and firmness, and use them the better way leading to grace of God for salvation and praiseworthy succession: and dismiss terrible afflictions difficult of healing: and take away your souls from that which makes you afraid, so that hesitancy may enter upon you in your faith and your advantage.
Est enim magis remanens ad gloriam uestram, et sublimius in mundo isto, et postremo ad quantitates uestras.	For it is rather remaining to your glory, and more exalted in this world, and finally to your quantities.
Galenus enim iam dixit in quibusdam suis admonitionibus.	Galen already mentioned this in some of his own admonitions.
Non medicetis aegritudinem malam: ne nominemini medici mali.	You shall not treat bad illness: lest you be called a bad doctor.
Iam autem diuisi hunc Tractatum secundum tria Capitula. ¶	However, this treatise has now been divided into three chapters.
Capitulum primum.	Chapter one.
De Cauterio cum igne, et Cauterio cum medicina acuta, capitulatum, et ordinatum a capite usque ad pedes, et formis instrumentorum, et ferramentis Cauterii: et omni quod necessarium est in operatione. ¶	Of cauterizing with fire and of cauterizing with sharp medicine, chapters are arranged and ordered from the beginning to the end, including the forms of instruments and tools for cauterization, and everything necessary for the operation.
Capitulum secundum.	Chapter two.
De sectione et perforatione, phlebotomia et uentosis, et uulneribus: et extractione sagittarum, et similibus illius: et totum capitulatum, ordinatum formis instrumentorum. ¶	Of cutting and piercing, bloodletting and venting, and wounds: and extracting arrows, and similar things: and the whole chapter is arranged according to the forms of instruments.
Capitulum tertium.	Chapter three.
De restauratione, et dislocatione, et curatione torsionis, et similibus illius: capitulatum, ordinatum a capite usque ad pedes, et formis instrumentorum.	Of restoration, and dislocation, and curing of twisting, and similar things: the chapter is arranged from the beginning to the end, and according to the forms of instruments.
Soli Deo Gloria.	To God alone be glory.
Liber Chirurgici Albucasis.	The Surgical Book of Albucasis.
Pars I.	Part one.
¶ De Iuuamento, et Nocumento Cauterii: et quibus complexionibus conueniat, et quo tempore: et si cum ferro, uel auro.	Of the benefit and harm of cauterization: and with which constitutions it is suitable, and at what time: and if with iron or gold.
Caput I.	Chapter one.
Sed Ante Quidem Quam rememorer operationis cum eo, oportet ut dicam qualitatem Iuuamentorum eius, et Nocumentorum ipsius: et in qua complexione exhibeatur.	But before I mention the operation with it, it is necessary to say the quality of its benefit and harm, and in which constitution it is displayed.
Dico ergo, quod sermo de qualitate iuuamenti Cauterii, et nocumenti eius, est sermo prolixus, et subtilis, scientia, et secretum occultum.	I say therefore, that the speech about the quality of the benefit and harm of cauterization is a long and subtle, knowledge, and secret hidden.
Etiam locuta fuit in eo multitudo sapientum, et dissenserunt in eo: et mihi quidem sufficit parum ex sermonibus eorum, timens prolongationem.	Also a multitude of wise men spoke about it, and they disagreed in it; and to me indeed it is enough little from their speeches, fearing the prolongation.
Dico ergo, quod Cauterium confert uniuersaliter omni complexioni, quae est cum materia, et absque materia: excaeptis duabus complexionibus, quae sunt complexio calida absque materia, et complexio sicca absque materia.	I say therefore, that the cauterizer universally combines with every composition, which is with matter and without matter: excepting two compositions, which are a hot composition without matter, and a dry composition without matter.
In complexione autem calida et sicca cum materia dissenserunt.	However, in the hot and dry composition with matter they have disagreed.
Quidam enim dixerunt, quod Cauterium iuuatiuum est in ea.	For some have said that the cauterizer is useful in it.
Et dixerunt alii contrarium illius, scilicet quod Cauterium non est conueniens in aegritudine, quae est ex caliditate et siccitate: quoniam natura ignis est caliditas: et inconueniens est, ut sanetur ex agritudine calida et sicca, cum calido et sicco.	And others said the opposite of that, namely that the cauterizer is not suitable for an illness, which is from heat and dryness: because the nature of fire is heat: and it is unsuitable, that one should be healed from a sickness of hot and dry, with hot and dry.
Et dixit ille qui dicit contrarium illius: quod per Cauterium fit iuuamentum in omni aegritudine calida et sicca, quae accidit in corporibus hominum: quoniam quando tu comparas corpus hominis, et humiditates eius, ad complexionem ignis, inuenis corpus hominis frigidum.	And he who says the opposite of that said: that by cauterizing, a remedy is made for every sickness of hot and dry, which happens in the bodies of men: because when you compare the body of man, and its humors, to the composition of fire, you find the body of man cold.
Et ego quidem dico per sermonem eius: quia ex perimentum iam detexit mihi illud aliquotiens.	And I indeed say by his word: because from experiment he has extracted that from me many times.
Verumtamen non oportet, ut ueniat super illud, nisi qui iam probatus est, et exercitatus in capitulo Cauterii exercitio ultimo, et cognouit diuersitatem complexionum hominum, et dispositionem aegritudinum in se ipsis, et caussas earum, et accidentia ipsarum, et spacium temporis earum.	However, it is not necessary, that he should come to that, unless who already tested, and trained in the chapter of cauterization exercise last, and knew the diversity of compositions of men, and disposition of sicknesses in themselves, and causes of them, and accidents of them, and time of them.
Ex reliquis autem complexionibus non est super uos timor: et praecipue in aegritudinibus frigidis et humidis.	From the other compositions however there is not upon you fear: and especially in sicknesses of cold and wet.
Iam enim conuenerunt omnes medici super eas: et non dissenserunt in iuuamento cum Cauterio in eis.	For now all doctors have gathered upon them: and they have not disagreed in remedy with cauterization in them.
Et scitote filii, quod ex secreto curationis per Cauterium cum igne, et bonitate eius super Cauterium cum medicina comburente est: quoniam ignis est simplex, cuius actio non peruenit, nisi ad membrum quod cauterisatur: et non nocet membro alio coniuncto cum eo, nisi nocumento paruo.	And know children, that from the secret of healing by cauterization with fire, and its goodness upon cauterization with burning medicine is: because fire is simple, whose action does not reach, except to the member which is cauterized: and it does not hurt another member joined with it, unless little harm.
Medicinae uero comburentis actio peruenit ad illud quod elongatur ex membris: et fortasse facit accidere in membro aegritudinem difficilis sanationis, et fortasse interficit.	The action of burning medicine reaches to what is protruded from the limbs: and perhaps it causes to happen in the limb difficulty of healing, and perhaps it kills.
Ignis autem propter subtilitatem suam et bonitatem substantiae suae, non facit illud, nisi superfluat.	Fire however, on account of its subtlety and goodness of its substance, does not do that, unless it overflows.
Iam uero innotuit nobis illud per experimentum, propter longitudinem seruitutis et studii cum arte, et stationem super ueritatem rerum: et propter illud excusor a longitudine sermonis.	Now indeed it has become known to us by experiment, because of the length of service and study with the art, and position above truth of things: and on account of that I excuse myself from length of speech.
Et si non esset, quia non licet huic libro meo, afferrem uobis secretum occultum in igne, et qualitatem operationis eius in corporibus expulsionis suae, qua expellit aegritudines sermone philosophico demonstratiuo, qui acueretur a mentibus uestris.	And if not, because it is not allowed to this my book, I would bring to you a secret hidden in fire, and quality of its operation in bodies of its expulsion, which expels difficulties by philosophical demonstrative speech, which would be remembered by your minds.
Et scitote filii, quod ipsi dissentiunt in tempore, in quo conuenit fieri cauterium, et ponunt melius tempus ueris.	And know, sons, that they themselves disagree in the time, in which it becomes to be done cauterization, and they put a better time for true.
Et ego dico, quod cauterium conuenit in omni tempore: propterea, quod nocumentum accidens propter tempus submergitur in iuuamento, quod attrahitur cum cauterio.	And I say, that cauterization becomes in every time: because harm accidentally happening because of time is submerged in advantage, which is drawn with cauterization.
Et praecipue si cauterium est propter dolores ex doloribus necessariis, fortibus, festinis, qui non tolerant tarditatem: propterea quod timetur ex eis, quod accidat malicia quae est maior, quam paruum nocumentum intrans propter tempus.	And especially if cauterization is because of pains from necessary pains, strong, urgent, who do not tolerate slowness: therefore because it is feared from them, that something evil happens which is greater, than small harm happening because of time.
Et non cadat in mentibus uestris o filii illud, quod non extimant, nisi uulgus et stolidi medici, scilicet quod illi aegritudini quae sanatur per cauterium, non est reditio semper: et ponunt illud consequens, et res non est sicut putant: propterea quod cauterium non est, nisi loco medicinae, quae alterat complexionem, et exiccat humiditates quae sunt caussae, quare accidunt dolores.	And it does not fall in your minds, sons, that which they do not fear, except the crowd and stupid doctors, namely that to that difficulty which is healed by cauterization, there is not always return: and they put that following, and thing is not as they think: because cauterization is not, except in place of medicine, which changes complexion, and dries wetnesses which are cause, why pains happen.
Verumtamen cauterium superfluit super medicinam per uelocitatem ualetudinis suae, et uirtutem suae operationis, et uehementiam dominii sui: et possibile est, ut redeat aegritudo hora aliqua temporis secundum complexionem infirmi, et locationem aegritudinis suae, et uirtutem eius: et quod praeparatur in corpore eius ex aggregatione superfluitatum in eo: et quod peruenit ad ipsum in acquisitione sua ex cibis, et similibus illis ex caussis, nisi fit aegritudo, in qua administratur cauterium.	However, the cauterizing instrument exceeds medicine by its speed of health recovery, its effectiveness in operation, and its power of dominance: and it is possible for the illness to return at some time according to the infirmity's constitution, location, and nature, and what is prepared in his body from the accumulation of superfluities in him: and what reaches him in acquisition of his own from foods, and similar causes, unless illness occurs, in which cauterizing is administered.
Aegritudo subtilis in membro paucarum superfluitatum, et humiditatum, sicut cauterium dentis, propter dolorem, et similia illi, possibile est enim, ut non redeat in eo ille dolor.	Subtle illness in a member of few superfluities and moistures, such as tooth cauterizing due to pain, and similar causes, is possible for that pain not to return in it.
Sed illud fit in paucis.	But that happens in few.
At uero sermo uulgi iterum, quod cauterium est postremum medicinae, est sermo rectus: non ad illud quod ipsi intendunt in illo: quoniam ipsi credunt, quod non est curatio quae conferat cum medicina, neque cum alio post occasum cauterii.	Indeed, the common talk again, that cauterizing is the last of medicine, is correct speech: not to what they intend in it: because they believe that there is no cure that confers with medicine, nor with another after the fall of cauterizing.
Res autem est econtrario illius, et intentio, quod cauterium est postremum medicinae, non est, nisi quod quando nos administramus modos curationis in aliqua aegritudinum, et non conferunt illae medicinae: deinde administramus in fine rei cauterium, et confert: tunc inde cadit, quod cauterium est postremum mediciuae, non secundum intentionem quam intelligunt uulgus et multistolidorum medicorum.	But the matter is contrary to that, and intention, that cauterizing is the last of medicine, is not, unless when we administer modes of cure in some illness, and those medicines do not conform: then we administer at the end of the matter cauterizing, and it conforms: then it falls, that cauterizing is the last of medicine, not according to the intention which the common people and many stupid physicians understand.
Antiqui autem dixerunt, quod cauterium cum auro est melius, quam cauterium cum ferro: et non dixerunt illud, nisi propter aequalitatem auri, et sublimitatem substantiae suae: et dixerunt, quod non facit pus locus cauterii.	The ancients said, that cauterizing with gold is better than cauterizing with iron: and they did not say this, unless because of the equality of gold, and sublimity of its substance: and they said, that it does not make pus a place of cauterizing.
Verum non est illud absolute: quoniam ego iam probaui illud, et inueni, quod ipsum non facit illud in quibusdam corporibus absque aliis.	However, it is not absolutely true that it does not do that in certain bodies without other things.
Et cauterium cum ipso est bonum, et melius quam cum ferro, sicut dixerunt.	And the cauterizing iron itself is good, and better than with iron, as they said.
Verumtamen quando tu ignis cauterium in igne ex auro, non declaratur tibi, quando ignitur secundum quantitatem quam uis, propter rubedinem auri: et quando properat ad ipsum frigus, et si addis super ipsum ignitionem, liquescit in igne, et uertitur in laminas.	However, when you heat the cauterizing iron in fire from gold, it is not indicated to you when it burns according to the amount you wish, because of the redness of gold: and when it approaches the heat, and if you add more fire to it, it melts in the fire, and turns into sheets.
Quare cadit artifex ex illo in occupationem: et propter illud fit Cauterium cum ferro apud nos uelocius et propinquius, ex rectitudine ad operationem.	Therefore, the craftsman falls from that into his trade: and for that reason, the cauterizing iron with iron is made by us faster and closer, from rightness to the operation.
Et ego quidem iam ordinaui hoc Capitulum in Cauterio, secundum capitula: et ordinaui ea a capite usque ad pedes: ut alleuient quaerenti illud quod uult ex eo.	And indeed, I have already arranged this Chapter on Cauterizing, according to chapters: and I arranged them from head to foot: so that those seeking something from it might be helped.
¶ De modo cauterizandi Caput in commissura coronali.	Of the manner of cauterizing a head at the commissural collar.
Caput II.	Chapter 2.
Confert hic cauterizatio ad dominium humiditatis et frigiditatis super cerebrum: quae duae sunt caussae sodae, et multitudinis fluxus humorum ex capite ad partes oculorum et aurium, et multitudinis somni, et doloris dentium, et doloris gutturis: et uniuersaliter omnis aegritudinis, quae accidit ex frigiditate, sicut paralisis, et sodae, epilepsiae, et apoplexiae, et similia illis ex aegritudinibus.	This cauterizing applies to the dominion of moisture and cold over the brain: which are two causes of sweat, and multitude of humors flowing from the head to the parts of the eyes and ears, and multitude of sleeps, and pain of the teeth, and pain of the throat: and universally all kinds of distress, which occur from cold, such as paralysis, and sweats, epilepsy, and apoplexy, and similar to those distresses.
Modus cauterizationis est, ut praecipias infirmo: ut euacuetur in primis cum medicina solutiua mundificante caput tribus noctibus, aut quatuor, secundum quod exigit uirtus infirmi, et eius aetas, et consuetudo eius.	The manner of cauterizing is, that you command the sick one: so that he may be emptied in the first place with the cleansing solution of the head three nights, or four, according to what requires the virtue of the sick one, and his age, and his custom.
Deinde praecipe ei, ut radi faciat caput suum cum nouacula.	Then instruct him to shave his head with a razor.
Deinde fac eum sedere inter manus tuas quadratum, ita quod iam posuit manus suas super pectus suum.	Then make him sit between your hands in a square position, so that he has already placed his hands on his chest.
Deinde pone radicem palmae tuae super radicem nasi sui inter oculos suos.	Then place the root of your thumb on the root of his nose between his eyes.
Vbicumque ergo peruenerit digitus tuus medius, signa locum illum cum incausto.	Whenever your middle finger reaches that spot, mark it with a pen.
Deinde igni Cauterium Oliuare: cuius haec est forma.	Then heat the cautery iron, which has this form.
Deinde pone ipsum super locum signatum cum incausto, descensione, qua constringatur manus tua paulatim, et tu reuolues ipsum.	Then place it on the marked spot with the pen, with a descending motion, by which your hand is gradually tightened, and you turn it.
Deinde leua manum tuam uelociter, et aspicias locum.	Then quickly withdraw your hand, and look at the spot.
Quod si uides iam detegi ex osse quantitatem capitis alkiel, aut quantitatem zeuherbi, tunc eleua manum tuam.	If you see that the amount of bone from his head is equal to the amount of alquille or zeveherb, then withdraw your hand.
Et si non, itera manum tuam ferro ipso, aut cum alio ab ipso si infrigidatur: donec uideantur ossa, quae dixi tibi.	And if not, repeat your hand with the same iron, or with another one if it is cooled: until you see the bones that I told you.
Deinde sume aliquid ex sale, et solue illud in aqua, et imbibe in ipso cotum, et pone super locum: et dimitte ipsum tribus diebus.	Then take some salt and dissolve it in water, and drink it with the wound, and place it on the spot: and leave it for three days.
Deinde pone super ipsum cotum imbibitum in butyro, et dimitte illum super locum, donec destruatur eschara ignis.	Then place the salted drink on top of it in butter, and leave it on the spot until the scab of the fire is destroyed.
Deinde cura illud cum unguento tetrapharmacon, usquequo sanetur.	Then care for it with the four-ingredient ointment until it heals.
Iam dixerunt, quod quanto uulnus plus remanet apertum, emittit pus: quare est melius et magis iuuatiuum.	Now they have said that the more the wound remains open, the more it emits pus: therefore it is better and more beneficial.
Et dixerunt quidam eorum, ut cauterizetur cutis usque ad os: et teneatur Cauterium, donec aduratur quiddam spissitudinis ossis.	And some of them said that the skin should be cauterized up to the bone: and the cautery iron should be held until something of the density of bone is burned.
Deinde radatur post illud quod adustum est ex osse, deinde curetur.	Then it should be scraped after that which was burned from the bone, then care for it.
Et dicunt alii, quod oportet ut cum cauterio perueniatur ad ultimum, donec imprimat in os impressionem for tem, ita quod cadat os, quod fit sicut forma kirate: aut instrumentum quod mulieres ponunt infuso alphabeti parui: et extimant, quod exspirantur ex hoc loco uapores capitis, et dimittatur uulnus apertum tempore longo.	Some say that it is necessary for the cauterio to reach the deepest point, until an impression of a fork is made in the jaw, so that the jaw falls out, as if by a kirate: or an instrument like that which women place under their infants when they are learning to write: and they claim that from this place vapors escape from the head, and the wound remains open for a long time.
Deinde curetur, donec consolidetur.	Then it should be treated until it is healed.
Mihi autem non uidentur hae duae species Cauterii omnino nisi in quibusdam hominibus secundum uiam timoris.	To me, however, these two types of cauterio do not appear at all in most people, except according to the way of fear.
Et dimittere ipsum, apud me est melius cum salute ipsius.	And it is better for me to let go of it with its own health.
Debilitatur enim caput ex solutione continuitatis ipsius naturalis: sicut testificati sumus in reliquis membris: et praecipue quando caput infirmi debile est natura: et species quidem Cauterii prima est magis salua et melior apud me, et ea utor: operare ergo cum ea in salute.	For the head is weakened from the solution of its natural continuity: as we have shown in other members: and especially when the head of an infirm person is weak by nature: and indeed the first type of cauterio is more saving and better for me, and I use it: therefore I operate with it in health.
¶ De modo cauterizandi capitis in dolore totius capitis.	§ On the method of cauterizing the head in the pain of the whole head.
Caput III.	Head III.
Quando in toto Capite accidit dolor chronicus: et prolongatur illud in infirmo, et utitur hyeris, et cochiis, et caputpurgiis, et oleis, et empleumatis.	When there is chronic pain in the whole head: and it is prolonged in an infirm person, and he uses herbs, and cochlis, and caputpurgis, and oils, and emplastrums.
Et praecipue si iam cauterizatum est cauterio uno, quod narrauimus, et non confert ei aliquid ex illis: tunc considera.	And especially if he has already been cauterized with one cauterio, which we have mentioned, and does not give him anything from those: then consider.
Nam si caput infirmi est fortis creationis natura, et non est debile, et inuenit frigus uehemens: tunc cauteriza cum cauterio alio sub illo parum.	For if the head of an infirm person is strong by nature, and is not weak, and has found a strong cold: then cauterize with another cauterio under it a little.
Deinde cauteriza ipsum super omne cornu capitis sui cauterio, do nec pertranseat cutis, et discooperiatur ex osse quantitas, quam narrauimus.	Then cauterize it on top of all the horn of its own head with a cauterio, so that it does not penetrate the skin, and expose a quantity of bone, as we have mentioned.
Et cauteriza ipsum cauterio uno in occipitio capitis sui, in loco qui nominatur uas: et est locus in quo ponitur uentosa: et eleua matum tuam in hoc, et non discooperias os.	And cauterize it with a single cauterizing instrument at the back of its head, in the place called the "neck": and it is the place where the windpipe is located. And elevate your mat with this, and do not expose its mouth.
Infirmus enim inuenit propter illud dolorem uehementem, et diuersum a dolore reliquorum cauteriorum capitis omnium.	For indeed, it found itself in pain due to that very intense pain, and different from the pain of all other head cauterizations.
Et ego dicam hoc Cauterium in loco suo: et oportet quod sit cauterium, quo cauterizantur cornua capitis, et occiput eius subtilius cauterio, quo cauterizatur medium capitis.	And I will call this Cauterium in its place: and it must be a cauterizing instrument, by which the horns of the head are cauterized, and the back of its head is cauterized more delicately with a cauterizing instrument, by which the middle of the head is cauterized.
Et haec est forma eius.	And this is its shape.
¶ De modo cauterizandi in hemicrania, tam cum medicina adustiua, quam cum ferro.	On the method of cauterizing in headache, both with a burning medicine and with iron.
Caput IIII.	Chapter IV.
Quando accidit in parte capitis dolor et soda, aut extenditur dolor usque ad oculum, et euacuatur cum medicinis mundificantibus caput, et administratur reliqua curatio, quam dixi in diuisionibus aegritudinum, et non confert illud totum: tunc cauterizatio in eo est secundum duos modos: aut cauterizatio cum medicina acuta comburente: aut cum ferro.	When pain and swelling occur in a part of the head, or the pain extends to the eye, and is evacuated with cleansing medicines for the head, and the remaining cure is administered, as I said in the divisions of ailments, and it is not all together: then cauterization in that place is done in two ways: either cauterization with a sharp burning medicine: or with iron.
Cauterium autem cum medicina acuta comburente, est, ut accipias dentem unum allii, et excortices ipsum, et abscindas extremitates eius ex duobus lateribus.	But the cauterizing instrument with a burning medicine is, as you take one tooth of garlic, and scrape it, and cut off its extremities from both sides.
Deinde scinde locum doloris in tempore cum phlebotomo lato, donec fiat in eo locus sub cute, in quo dens capitur.	Then cut the place of pain at the time with a wide leech, until it becomes a place under the skin, in which the tooth is caught.
Intromitte ergo eum in ipso sub cute, donec occultetur: deinde stringe super ipsum cum puluillo constrictione decenti, et dimitte ipsum quantitate quindecim horarum deinde solue eum, et extrahe allium, et dimitteuulnus duobus diebus, aut tribus: postea pone super ipsum cotum submersum in butyro, donec locus efficiat pus: deinde cura ipsum cum unguento usquequo sanetur.	Then introduce it into that place under the skin, until it is hidden: then bind it over it with a soft cloth, and let it go for fifteen hours, then dissolve it, and take out the garlic, and let it lie for two or three days: afterwards put on it a poultice soaked in butter, until the place becomes pus: then care for it with ointment until it is healed.
Et si uis fac illud cum quibusdam medicinis comburentibus, quas ego scripsi in tractatu duodecimo, de Medieinis adurentibus.	And if you wish to do this with certain caustic medicines, which I have written about in my twelfth book on Burning Medicaments.
Cauterizatio uero eius cum ferro, est secundum hunc modum.	However, the cauterization of it with iron is done in this manner.
Igni Cauterium, cuius forma haec est.	The cautery, which has this shape.
Et nominatur Clauilis: quoniam forma capitis eius est sicut forma claui, in quo est quiddam curuitatis, et in medio eius est quaedam eminentia parua.	And it is called a Claw: because the shape of its head is like the shape of a claw, in which there is something of sharpness, and in the middle of it is a small elevation.
Deinde pone ipsum super locum, et retine manum tuam: et tu reuolue ferrum paulatim cum uelocitate: et sit quantitas quae aduritur ex spissitudine cutis, sicut medietas eius.	Then place it on the spot, and hold your hand: and you will turn the iron gradually with speed: and the amount that is burned from the thickness of the skin, is like the middle of it.
Et eleua manum tuam, ut non aduratur arteria, quae est inferius, et accidat fluxus sanguinis.	And raise your hand, so that the artery, which is below, does not burn, and blood flow does not occur.
Deinde imbibe cotum in aqua salis, et pone super locum, et dimitte ipsum tribus diebus: deinde pone cotum cum butyro: postea cura cum unguento usquequo sanetur.	Then immerse the wound in salt water, and place it on the spot, and leave it for three days: then place the wound with butter: afterwards care with ointment until it is healed.
Et si uis, cauteriza hanc hemicraniam cum extremitate cultellari secunda Cauterii.	And if you wish, cauterize this hemicrania with the second edge of the knife of the cautery.
Et caue ab incisione arteriae in hac hemicrania, non antiqua proprie.	And beware of the incision of the artery in this hemicrania, not anciently proper.
¶ De modo cauteriezandi in hemicrania antiqua.	¶ On the method of cauterizing in an ancient hemicrania.
Caput V.	Chapter 5.
