Ayssi comensan las paraulas de Albucasim .	Thus begin the words of Albucasis. 
E aprop le desliet segons los sieus desiriers, e aprop le relieg, e aprop le leyssec per alcus jorns e comandec que nos deslies le liament; e estec ayssi entro que la coyssa e·l pe foro apostematz, e pervenguet a perdicio.	And then he untied it according to his wishes, and then he re-bandaged it, and then he left it for some days and ordered us to untie the bandage; and it remained thus until the thigh and foot were abscessed, and it resulted in ruin/loss (of the limb).
E yeu fuy apelat a lu, e aparelhegui a desliar le liament, e conseguida es tranquilitat e enayssi amermet de sas dolors.	And I was called to him, and I prepared to loosen the bandage, and tranquility was achieved, and thus his pains lessened. 
Mays empero ja corrupcio era confermada en le membre, per que no pogui refrenar aquela, e no cessec perambular la corrupcio en le membre entro que·l malaute peric.	But however, corruption was already established in the limb, so I could not restrain it, and the corruption in the limb did not cease spreading until the patient perished/died.
E vi un autre metge le qual perforec un apostema cancros, e fo ulcerat aprop alscus dias, entro que foc magnificada la malicia de lu am lo senhor de lu.	And I saw another physician who lanced a cancerous abscess, and it ulcerated for some days, until its malignancy was magnified with its host/patient.
La qual causa es quar le cranc caut es pur de humor melencolic, lahoras no cove que pervengua a lu am ferr de tot, sino que sia an membre le qual suffertes que de tot fos hostat.	The reason for this is that since cancer is caused by pure melancholic humor, it is not appropriate that it be touched with an iron instrument at all, unless it is in a limb that can be entirely removed. 
E per aquo, filhs, necessari es a vos que la operacio am ma sia devisada en dos devesios: so es en operacio a lu qual es associada salut, e en obra am la qual es perilh en las majors disposicios.	And therefore, my son, it is necessary for you that the operation with my hand be divided into two parts: that is, into an operation with which health is associated, and into a work with which there is danger in the most serious cases.
E yeu ja he exsitat aquo en tot loc de aquest libre en le qual venc opperacio en la qual es error e temor; per que necessari es a vos que guardetz aquo e layssetz aquel, per que les folhs no atrobo via a parlar e a vos desonestar.	And I have already explained this in every place in this book where there is an operation in which there is error and fear; therefore it is necessary for you to heed this and abandon that, so that fools do not find a way to criticize and dishonor you. 
E donc prenetz las vostras armas am sollicitut e am proteccio de Dieu , e les vostres malautes am falicitat e am fermetat.	And so take up your work with care and with God's protection, and [treat] your patients with success and with confidence. 
E usatz de la milhor via per la gracia de Dieu perdusent a salut e a lausabla successio, e laysatz las malautias terriblas de difficil sanacio, e ostatz las vostras armas de aquo que vos fa temer, per so que ysitatio en vostra fe e en le vostre nom no vos evasisca: quar mays es remanent a la vostra gloria, e pus aut en le mon e en derier a las vostras sanctitatz.	And proceed in the best way, by the grace of God leading to health and laudable success, and leave aside the terrible diseases of difficult healing, and withdraw your efforts from that which makes you afraid, so that hesitation in your faith and in your reputation does not escape you: for more will remain to your glory, and later on high in the world and behind, to your holiness.
Gualia ja diyssec en alcunas sieuas monicios:	As Gualia already said in some of his admonitions:
“No mediquetz malautia mala, per so que mals metges no siatz nompnatz”.	Do not treat a bad/severe disease, so that you are not called a bad doctor.
E yeu ja he devesit aquest libre segontz tres capitols.	And I have already divided this book according to three chapters.
Comensa la divisio del libre, e primier de la primieyra partida.	Here begins the division of the book, and first of the first part.
Le primier capitol ordenat del cap entro·s pes, en las formas dels instrumentz e en les ferrementz dels cauteris, e de aquo que necessari es en la opperacio.	The first chapter discusses (is arranged/ordered) from the head to the feet, the shapes of the instruments and the cautery irons, and what is necessary for the operation.
La divisio de la segonda partida.	The division of the second part.
Le segon capitol, de siccio e perforacio, e de ventosas, e de plaguas, e de extractio de sagetas e de semblantz ad aquelas, tot capitolat e ordenat de las formas dels instrumentz.	The second chapter, on drying and perforation, cupping, wounds, and extraction of arrows and similar things, all categorized and ordered by the forms of the instruments.
Divisio de la tersa partida.	Division of the third part.
Le tertz capitol, de restauracio e de dislocacio, e de curacio de torcio e de semblantz ad aquels; capitol ordenat del cap entro·s pes, e de las formas dels instrumentz.	The third chapter, on restoration and dislocation, and the treatment of sprains and similar things; a chapter arranged from the head to the feet, and on the forms of the instruments.
De cauteri am foc e am medicina aguda e rememoracio de la opperacio.	On cauterization with fire and with corrosive medicine and a reminder of the operation/procedure.
Am aquel comensa le tractat de tot le libre.	With this begins the treatise of the whole book.
Cove que yeu digua la qualitat dels juvamentz de aquel cauteri e dels noccumentz de lu, e en qual compleccio sia prohibit cauteri.	It is fitting that I describe the qualities of the benefits of this cautery and its harms, and in which complexion cautery is prohibited.
Donc dic que·l sermo de la qualitat del juvament de cauteri e del noccument de lu es sermo lonc e prolixs, e subtil per sciensa, e secret amaguat; e ja de lu a parlat gran multitut de savis, e de lu se son desacordatz, et a mi abasta un petit dels sermons de lor, temen perlonguacio.	Therefore, I say that the discussion of the quality of the benefit of cautery and its harm is a long and lengthy discussion, and subtle in terms of knowledge, and a hidden secret; and a great multitude of wise men have already spoken about it, and they have disagreed about it, and a little of their discussions is enough for me, fearing lengthiness.
E donc dic que cauteri comfereys a tota compleccio universalment la qual es am materia o ses materia, exceptat dos compleccios, las quals son compleccios caudas ses materia .	And so I say that you may perform cautery on every complexion universally, whether it has matter or not, except for two complexions, which are hot complexions without matter. 
En la compleccio cauda e secca am materia se desecordero; quar alcus dyssero que cauteri es juvatiu ad aquela, e les autres dyssero le contrari de aquel, que cauteri no es convenient en malautia la qual es per qualiditat e per siccitat, quar natura del foc es qualiditat e siccitat, e enconvenient es que malautia cauda e secca am aquo que es caut e sec sia sanada.	Regarding the hot and dry complexion with matter, they disagreed; for some said that cautery is beneficial to it, and others said the contrary, that cautery is not suitable in an illness which is characterized by heat and dryness, because the nature of fire is heat and dryness, and it is unsuitable that a hot and dry illness be healed with something that is hot and dry.
E diysec aquel que ditz le contrari de aquel, que per cauteri es fayt juvament en tota malautia cauda e secca que ve en les cors dels homes, quar quan tu comparas le cors de home e las humiditatz de lu a la compleccio del foc, atrobas le cors de home freg.	And whoever says the opposite of this claims that cautery is beneficial in every hot and dry illness that occurs in the bodies of men, because when you compare the body of a man and his humors to the complexion of fire, you find the body of a man cold.
E yeu dic per le sermo de aquel, que esperiment aquo ja a mi alscunas vetz a descubert.	And I say, regarding his statement, that experience has already revealed this to me several times.
Mays empero no cove que vengua sobre aquo aquel que ja es exproat e excersitat en le capitol de cauteri per derier exercici, e a conogut la diversitat de la compleccio dels homes e la disposicio de las malautias en lor meteyssas, e las causas de aquelas, e·ls accidentz de lor, e l’espasi del temps de aquelas.	But still, it is not appropriate for someone to attempt this who has not already been tested and practiced in the chapter on cautery by past practice, and who has not learned about the diversity of men's complexions and the disposition of diseases in themselves, and their causes, and their accompanying symptoms, and the duration of their time. 
Mays en las autras compleccios, no es sobre vos temor, e majorment en las malautias fregas e humidas, quar ja totz les metges se son acordatz sobre aquels, e no so desecordatz en le juvament am cauteri en aquelas.	But in other complexions, there is no fear for you, and especially in cold and humid illnesses, for all doctors agree on these, and they are not in disagreement on the benefits of cautery in those cases.
E sapiatz, filhs, que del secret de curacio per cauteri am foc e de la bontat de lu, so sobre cauteri am medicina comburent, es quar le foc es simple, la accio del qual no perven sino al membre le qual es cauterizat e no notz al autre membre am lu ajustat sino am petit nocument.	And know, sons, that the secret of healing by cautery with fire, and its advantage over cautery with burning medicine, is because fire is simple, the action of which only reaches the part that is cauterized and does not harm the other parts connected to it, except with little harm/side effects.
Mays la accio de medicina comburent perven ad aquel en les membres le qual de lu alunhat, e fort leu fa venir en le membre malautia de dificil sanacio e fort leu ausit.	But the action of burning medicine reaches the other parts distant from it, and very easily brings about an illness in the body that is difficult to heal and occurs very quickly.
Mays le foc, per la sua sublimitat e de la sua substancia bontat, no fa aquo sino que superfluisca E ja es a nos conogut per experiment e per longitut de servitut de studi am l’art sobre le veritat de las causas; e per aquo yeu so excusat de la longitut del sermo E si no fos que no es legut al mieu libre en aquest pausero a vos secret amaguat am le foc, e la qualitat de la operacio de lu en les cors e de la sieua expulcio per la qual expellis las malautias, am sermo philosophic demostratiu, le qual siria acuit en las vostras pessas.	But fire, due to its sublime nature and the goodness of its substance, does not do this, but only removes excess.  And it is already known to us through experiment and lengthy service of study in the art concerning the truth of these matters; and therefore I am excused for the length of this discussion. And if it were not forbidden for me to include in this book a secret hidden from you about fire, and the nature of its operation within bodies and its expulsion by which it expels illnesses, with philosophical demonstration, which would be burdensome to your minds...
E sapiatz, filhs, que els se desacordan del temps en le qual es convenient far cauteri e pausan le milhor temps de primaveyra.	And know, sons, that they (doctors/people) disagree about the time in which it is appropriate to perform cautery and suggest the best time is spring.
E yeu dic que cauteri es convenient en tot temps, per so que le nocument per le temps accident es submergit en le juvament de aquo que am le cauteri es atirat, e majorment si le cauteri es per dolors o de dolors necessaries, fortz e fistinas, las quals no suffertan tarditat per so que es temut de aquelas que vengua malicia, que es major que petit nocument entrant per lo temps.	And I say that cautery is appropriate at all times, because the harm caused by the timing of it is outweighed by the benefit that is obtained with the cautery, and especially if the cautery is for pains or necessary pains, strong and sudden, which do not allow delay because it is feared that from them will come a worse problem, which is greater than the small harm introduced by the timing.
E aysso no catz en vostras pessas, o, filhs, aquo no estiman sino le poble vulguar e les fols metges, so es que ad aquela malautia que es sanada per cauteri no es redicio tot temps, e pausan aquel consequen.	And do not hold in your minds, oh sons, this thing that only the common people and foolish doctors believe, which is that there is not always a recurrence of the illness that is healed by cautery, and they posit this as a consequence.
E la causa no es ges ayssi quo els cuydan per aquo, quar cauteri no es sino en loc de medicina la qual altera la compleccio e esicca las humiditatz las quals son causa per que veno las dolors.	And the reason is not at all as they think it is, for cautery is nothing but a medicine which alters the constitution and dries the humors which are the cause from which the pains come.
Mays empero cauteri superflueys sobre la medicina per volicitat de la sua valitut e vertut de la sua operacio e grandesa del sieu senhor.	But nevertheless, cautery surpasses medicine by the speed of its effectiveness and the power of its action and the greatness of its master (God/physician).
E es possible que la sua malautia retorne en alcuna hora del temps, segon la compleccio del malaute e la locacio de la sua malautia, e la vertut de lu, e aquo que es preparat en le cors de lu de la agreguacio de las superfluitatz en lu, e aquo que es pervengut a lu en la sua acquisicio en viandas e semblantz de aquelas causas; sino que la malautia en la qual sia aministrat cauteri sia malautia subtil en membre de paucas superfluitatz e humiditatz, ayssi cum cauteri de dent per dolor e semblantz ad aquel, possible es que en lu no retorne aquela dolor, mays aquo se fa en petitz.	And it is possible that their illness will return at some point in time, depending on the patient's constitution and the location of their illness, and their strength, and what is prepared in their body from the aggregation of superfluities within them, and what has happened to them in their acquisition of food and similar such causes; but if the illness in which cautery is administered is a subtle illness in a part with few superfluities and humors, such as cautery of a tooth for pain and similar things, it is possible that the pain will not return to them, but this happens in only a few cases.
E mays sermo vulgar es que cauteri es le derier remezi de medicina, e es sermo dreyturier, no ad aquo que els entendo en lu, quar els crezo que no es curacio que aprofieyta am medicina ni am autra causa aprop cauteri.	And it is common talk that cautery is the last remedy of medicine, and it is a true statement, but not in the way they understand it, for they believe that there is no cure that benefits with medicine or any other thing after cautery.
E la causa es en contrari de aquo; e la entencio que cauteri es le derier remezi de medicina no es sino quan administram las manieyras de curacio en alcunas malautias, e aquelas medicinas no conferieysso, e aprop en la fi de la causa aministra hom cauteri, e aprofieyta ad aquela.	And the reason is contrary to this; and the understanding that cauteri is the last remedy of medicine is only when we administer the methods of treatment in some diseases, and those medicines are not effective, and then at the end of the matter one administers cautery, and it benefits the condition.
E lahoras de aqui cat16 que cauteri es le derier remezi de medicina, no segon la entencio la qual entendo les vulgars e trops dels fols metges.	And from this it appears that cautery is the last remedy of medicine, not according to the understanding which the common people and many foolish doctors have.
E diyssero les antics que cauteri am aur es milhor que cauteri am ferr, e no diyssero aquo sino per la equalitat del aur e sublimitat de la sua sustancia.	And the ancients said that cautery with gold is better than cautery with iron, and they said this only because of the evenness of gold and the sublimity/purity of its substance.
E diyssero que le loc de cauteri no fa brac, cum aquo no sia absolutament vertat, quar yeu ja he aquo proat e he atrobat que aquel no fa aquo sino en alcus cors ses les autres, e cauteri am aquel es bo e milhor que am ferr ayssi quo els diyssero; mays empero quan tu fas cauteri am foc am de aur, no es a tu declarat, quar es egnit segon la quantitat que tu vols per la rugor de l’aur, e quar prepara a recebre freg; e si ajustas sobre lu ignicio se fon l’aur per le foc, e caso en le foc alcunas laminas per que le artifex catz per la occupacio de aquel.	And they said that the place of cautery does not develop an ulcer/inflammation, which is not entirely true, for I have already tested this and have found that it does not do this except in some bodies but not others, and cautery with it (gold) is good and better than with iron, just as they said; but however when you cauterize with fire with gold, it is not clear to you, for it is born/created according to the amount that you want by the redness of the gold, and because it prepares to receive cold; and if you add ignition onto it, the gold melts by the fire, and some flakes fall into the fire, by which the artisan sees through the work/occupation of that.
E per aquo es fayt cauteri am ferr deves nos pus leugerament e pus propdanament a rectitut de operacio.	And therefore cautery is done with iron by us more easily and more appropriately to the correctness of the operation.
E yeu ja he ordenat aquest capitol en le cauteri segon capitols, et he ordenat aquels del cap entro les pes, per so que aleugo le demandant aquo que vol de lu.	And I have already arranged this chapter on cautery according to chapters, and I have arranged them from the head to the feet, so that the inquirer may find there what he wants.
De cauteri de dolor de cap per frigiditat e humiditat.	On cautery for head pain due to coldness and humidity/wetness.
Le capitol primier.	The first chapter.
Aquesta cauterizacio confereys a la humiditat e frigiditat sobre le servel accident de la qual so doas causas, so es causa de soda e multitut de flux raumatic, apelat corissa, del cap a las partidas dels huelhs e de las aurelhas fluent, e multitut de dormir, e de dolor de dentz e del guolayro, e universalment de tota malautia que ve per fregiditat, ayssi cum paraliticament, sodo e apoplexio, e semblantz en aquelas malautias.	This cauterization is applied for coldness and wetness/humidity affecting the brain, from which arise two things:  a runny nose, called coryza, flowing from the head to the parts of the eyes and ears, and excessive sleep, toothache, and throat pain, and generally every illness that comes from coldness, such as paralysis, lethargy and apoplexy, and similar ailments.
La forma de aquesta cauterizacio es aquesta, que primieyrament comandes al malaute que sia evacuat am medicina lacsativa le cap mondificant, per tres o per quatre nueytz, segon que exhigeys la vertut del malaute e la edat de lu e la sua costuma.	The method of this cauterization is as follows: first, order the patient to be purged with a laxative medicine that cleanses the head, for three or four nights, according to the strength of the patient and their age and habit.
E aprop comanda li que raza le sieu cap am razor, e aprop fay aquel sezer entre las tuas mas sobre una banca cayrada e que pause las suas mas sobre le pietz sieu.	And then order him to shave his head with a razor, and then have him sit between your hands on a square bench and place his hands on his feet.
E aprop pausa la razit de la tua palma aprop le pous sobre la razit del nas entre les huels sieus.	And then place the root of your palm near the thumb upon the bridge of his nose, between his eyes.
Mays empero, cum le tieu dit del mieg loc es pervengut, signa aquel loc am tenta, e aprop igneys le cauteri olivar del qual aquesta es la forma:	But, however, when your middle finger has reached [a certain spot], mark that place with ink, and then burn it with an olive-shaped cautery, of which this is the form:
E aprop pausa aquel sobre le loc senhat am tenta, a manieyra que descent, am la qual la tieua ma sia constrengida petit a petit, e tu revolveys aquel.	And then place it upon the spot marked with ink, in such a way that it descends, with which your hand should be constricted little by little, and you should turn it.
E aprop leva la tua ma leugerament e reguarda le loc, e si veses ja del os esser descubert alcuna quantitat del cap, ayssi cum la quantitat de gra de errs, lahoras eleva la tua ma, e si no torno la tua ma am aquel ferr, am autre de aquel, si es enfrigidat, entro que sia vist del os aquo que yeu he dit a tu.	And then lift your hand lightly and examine the place, and if you see that some amount of the skull bone, about the size of a chickpea, has been exposed, then raise your hand; and if not, return your hand with that iron, or with another one if it has cooled, until you see as much bone exposed as I have told you.
E aprop pren un petit de sal e disolveys aquel sobre le loc e leyssa aquel per tres jorns.	And then take a little salt and dissolve it on the spot and leave it for three days.
E aprop pausa sobre lu coto enbegut en boder e leyssa aquel sobre lu entro que sia destrusida la scara del foc.	And then place upon it cotton soaked in pus/discharge and leave it there until the burn scab is destroyed/falls off.
E aprop cura le loc am anguent tetrafarmacon entro que sia sanat.	And then treat the area with tetrapharmacon ointment until it is healed.
E ja diyssero que quant la plagua roman uberta, tant mielhs geta le brac, per que es milhor e mays juvatiu.	And they already said that when the wound remains open, the pus/discharge drains better, because it is better and more helpful/beneficial.
E diyssero alcus de lor que sia cauterizada la codena entro al os, e sia tengut le cauteri entro que sia adhurida alcuna partida de la specitut del os.	And some of them said that the nape of the neck should be cauterized down to the bone, and the cautery should be held there until some part of the surface of the bone is burned.
E aprop sia ras aquo que es adhust del os, e aprop sia curat.	And then what is burned of the bone should be scraped, and then it should be treated/dressed.
E diyssero autres que am lo cauteri pervengua al derier, entro que enprema en le os forta enprecio entro que le os caga, e aquesta es la forma de alphecati petit:	And others said that with the cautery one should reach the back, until it presses strongly on the bone until the bone decays/breaks down, and this is the form of a small incision/cauterization:
E estiman de aquel loc expiran la vapors del cap.	And they believe that the vapors of the head escape from that place. 
E sia tenguda la plagua uberta per lonc temps, e aprop sia curada entro que sia consolidada.	And the wound should be kept open for a long time, and then treated/dressed until it is healed/closed.
Mays a mi no so vistas aquestas doas specias de cauteri de tot, sino en alcus homes segon via de temor; e layssa aquel, deves mi, milhor es am salut, quan es; quar le cap es develitat per solucio de continuitat de lu ayssi cum havem testificat en les autres membres, e majorment quan le cap del malaute es de freul natura.	But these two types of cautery have not been seen by me at all, except in some men by way of fear/as a frightening method; and leaving that (method), believe me, it is better with health, when it exists; for the head is weakened by the breaking of its continuity in this way as we have testified in other limbs, and even more so when the patient's head is of a cold nature. 
E la specia de cauteri primieyra es mays salva e milhor deves mi; e de aquela husi e am aquela obra am salut.	And the first type of cautery is safer and better in my opinion; and I use that one and with that one I work with/for health.
Capitol segon.	Chapter Two.
Del cauteri del cap.	Of cauterization of the head. /  Concerning cauterization of the head.
Quan en tot le cap accideys dolor cronica e longua e aquo es en le malaute prolonguat, e usa de gerras e de cochias e de capipurges e de emplaustres e de guatz e de cadels e de gualinas e de semblantz, e majorment si ja es cauterizat am un cautere le qual recontam e no aprofieyta a lu deguna de aquelas causas, lahoras considera quar si le cap del malaute es de fort creacio en la sua natura; e no es freul et atroba mot gran freg, lahoras aquel cauterisa am autra cauteri dejos aquel un pauc.	When chronic and prolonged pain occurs in the whole head and this is protracted in the patient, and (he) uses leeches and cupping glasses and head purges and plasters and poultices and puppies and chickens and similar things, and especially if he has already been cauterized with a cautery which we describe and none of those things benefits him, then consider whether the patient's head is of a strong constitution in its nature; and it is not cold, and finds much great cold, then cauterize that (head) with another cautery a little below the first one.
E aprop cauterisa aquel sobre le corn del sieu cap am cauteri entro que la codena es partida.	And then cauterize that (area) above the crown of his head with a cautery until the skin is broken/split.
Incisa la codena e sia descuberta del os la quantitat la qual havem recontat e cauteriza aquel am un cauteri en la partida deriera del cap en le loc le qual es apelat vas, — e es aquel loc en le qual es pausada ventosa.	Incise the skin and uncover the bone to the extent we have described, and cauterize that with a cautery on the back part of the head in the place which is called the vessel/cavity -- and this is the place where cupping glasses are placed.
Et alleuja la tua ma en aysso, e no descobras le os, quar le malaute per aquo atroba mot gran dolor diversa de la dolor de totz les autres cauteris del cap.	And ease your hand in this, and do not uncover the bone, because the patient by this finds/experiences very great pain, different from the pain of all other cauterizations of the head.
E yeu diyre aquest cauteri en son loc, quar cove que·l cauteri am le qual so cauterisatz les corns del cap e le occiput es pus subtil cauteri que aquel am le qual es cauterisat le mieg loc del cap; e aquesta es la forma de lu.	And I will describe this cautery in its place, for the cautery with which the temples and the occiput are cauterized must be a more subtle/fine/thin cautery than the one with which the middle of the head is cauterized; and this is its form. 
Capitol ters.	Chapter three.
De cauterisacio de emigranea no-antiqua.	On cauterization for a recent migraine (literally: non-ancient migraine).
Quan endeve en la partida del cap dolor sodo, o es stenduda dolor entro al uelh, sia evacuat am medicinas le cap mondificantz, e sia aministrada l’autra curacio, la qual yeu he dita en las devesios de las malautias; e tot no aprofieyta, lahoras cauterisacio en lu es en dos manieyras: o cauterisacio am medicina acuta comburent, o am ferr.	When a dull pain occurs in a part of the head, or a widespread pain reaching into the eye, let the head be evacuated with cleansing medicines, and let the other treatment be administered, which I have described in the sections on illnesses; and if all is of no avail, then cauterization is done in two ways: either cauterization with a sharp burning medicine or with iron.
Mays cauteri am medicina comburent es que tu prenguas una dolsa de alh, e escorgas aquela e abcindas las extremitatz de lu de amdos les caps.	But cauterization with a burning medicine is this: that you take a clove of garlic, peel it, and cut off its ends on both sides.
E aprop incideys le loc de la dolor en la templa am una lanceta lada entro que sia en lu feyt loc dejos la codena, entro que sia occultada.	And then incise the site of the pain on the temple with a broad lancet until a space is made there for the clove of garlic, so that it can be hidden there.
E aprop strenh sobre lu am stopada per descent constreccio, e layssa aquel per le spazi de tres horas; e aprop deslia le e tratz le alh, e laysa la plagua per dos o per tres jorn, e aprop pausa sobre lu coto submergit en boder entro que le loc fassa brac.	And then press on it firmly with a compress for downward restriction, and leave it for the space of three hours; then untie it and remove the garlic, and leave the wound for two or three days, and then place over it a pad soaked in butter until the place scars. 
E aprop cura aquel am enguent entro que sia sanat.	And then treat it with ointment until it is healed.
E si tu voys, fe aquo am alcunas medicinas comburentz las quals yeu he scriutas en le douse tractat de medicinas comburentz.	And if you wish, do this with some of the burning medicines that I have written about in the twelfth treatise on burning medicines.
Mays la cauterisacio am ferr segon aquesta manieyra: igneys per cauteri del qual aquesta es la forma:	But cauterization with iron is done in this manner: heat with a cautery, of which this is the shape:
e es apelat claus clavilhs, quar le cap de lu es ayssi cum forma de clavel en le qual es alcuna curvitat, e·n le mieg loc de lu es eminensia petita.	and it is called a nail cautery, because its head is shaped like a nail, which has some curvature, and in the middle of it there is a small prominence.
E aprop pausa sobre loc de la dolor, e rete la tua ma — per que no sia adhurida la arceria la qual es dejos — e revol le ferr petit a petit am velocitat.	And then place it on the area of pain, and hold your hand there - so the bandaging underneath is not burned - and rotate the iron little by little, with speed. 
E si la quantitat de lu que es adhurida per la specitut de la codena ayssi quo la maytat de lu, e elava la tua ma per so que la arteria no sia adhurida la qual es dejos, per so que no vengua flux de sanc.	And if the amount burned reaches the depth of the skin, so that half of it [the skin] is [burned], lift your hand so that the artery underneath is not burned, so that a flow of blood does not occur.
E aprop enbibeys coto en aygua de sal e pausa aquel sobre le loc, e layssa aquel per tres dias; e aprop pausa coto mulhat am boder, e aprop cura am enguent entro que sia sanat.	And then soak cotton in salt water and place it on the area, and leave it there for three days; and then place cotton soaked in pus [likely a typo and should be "butter"], and then treat it with ointment until it is healed.
E si voys, cauterisa am la extremitat del cutellari segon cauteri, e guarda te de incisio de arteria en aquesta emigranea propriament no-antiqua.	And if you wish, cauterize with the tip of a knife as a cautery, and beware of incising an artery in this migraine, particularly in the ancient way.
Capitol quart.	Chapter Four.
De cauterizacio d’emigranea antiqua.	On cauterization of an ancient migraine.
Quan tu curas emigranea am aquo que havem dit de la curacio precedent, e aquo que havem dit en las divisios de las malautias, e no aprofieyta la curacio, e vezes per la malautia que no abasta a lu aquo que havem dit del primier cauteri am medicina o del cauteri am foc, lahoras cove que tu igniscas le cauteri cutellar entro que sia albificat, pus que significas sobre le loc de la dolor am linha de longuesa de la qual sia la maytat del dit, o quays aquel; e depausa la tua ma per una veguada e strenh aquela entro incidiscas la arceria e pervengua entro al os.	When you treat a migraine with what we have said about the preceding treatment, and what we have said in the sections on diseases, and the treatment is not effective, and you see by the illness that what we have said about the first cautery with medicine or the cautery with fire is not sufficient for him, then it is necessary that you heat the knife-cautery until it is white-hot, then you mark on the place of the pain with a line the length of which is half the length of the finger, or about that; and place your hand down once and press it until you incise the artery [possibly scalp/skin is meant, not artery] and reach the bone.
Empero necessari es a tu que guardes de la continuacio de la mandibula, la qual es mauguda deves la masticacio, e que le lacert no sia adhurit e le nervi le qual mau aquela, e que no s’endevengua espasme.	However, it is necessary for you to be aware of the continuation of the mandible, which is moved during chewing, and that the muscle is not damaged nor the nerve which moves it, and that spasm does not occur.
