Praefatio.	PREFACE.
Et ego quidem iam uocatus fueram ad extrahendum ipsum: et uidi ex magnitudine lapidis, et dispositione infirmi, quod moriretur.	For I had been called upon to remove it, and seeing its size and the patient's condition, I knew that he would die.
Et uidi medicum alium, qui accipiebat stipem apud quendam Ducum terrae nostrae propter medicinam: et accidit eunucho nigro, qui erat apud ipsum, fractura in crure eius prope calcaneum: et properauit medicus cum ignorantia sua, et strinxit fracturam super uulnus cum puluinaribus, et astellis strictura forti, et non dimisit uulneri expirationem.	And I saw another doctor who was paid by a certain Duke of our land for his medical services, and there happened to be a black eunuch in his household who broke his leg near the heel. The doctor rushed in with his ignorance, strapped the fracture over the wound with bandages and tight bindings, not allowing the wound to breathe.
Deinde absoluit eum secundum desyderia sua.	Then he discharged him according to his wishes.
Postea dimisit eum diebus aliquot, et praecepit ei, ne solueret ligamentum: et stetit sic donec apostematum est crus eius, et ipsius pes, et peruenit ad perditionem.	After a few days he sent him away and instructed him not to loosen the bandage. Thus he remained until his leg became gangrenous, and so did his foot, leading to his ruin.
Vocatus sum ergo ad eum: et properaui ad soluendum ligamentum: et consecuta est tranquillitas, et euasit a doloribus suis.	I was then called for him and hurried to remove the bandage, and thereupon he found peace and was freed from his pain.
Verumtamen corruptio iam confirmata erat in membro: et non potui refraenare ipsam.	But by that time gangrene had already taken hold of the limb, which I could not prevent.
Pon ergo cessauit corruptio perambulare in membro, donec periit.	Thus corruption spread throughout the member until he died.
Et uidi medicum alium, qui perforauit apostema cancerosum: et ulceratum est post dies, donec magnificata est malicia eius cum domino ipsius.	And I saw another doctor who lanced a cancerous boil, and it became inflamed afterwards to such an extent that the master of the house was affected by its evil.
Quod est, quia quando est cancer purus ex humore melancholico, tunc non oportet ut perueniatur ad eum cum ferro omnino, nisi sit in membro quod toleret, ut abscindatur totum eius.	That is to say, when a cancer is pure and comes from black bile, then it should not be approached with an iron tool at all unless it is on a limb that can tolerate amputation of the entire affected part.
Et propter illud o Filii, necesse est uobis, ut sciatis, quod operatio cum manu diuiditur in duas diuisiones: scilicet, operationem cui associatur salus: et operationem, cum qua est periculum in pluribus dispositionibus.	And therefore, O Son, it is necessary for you to know that surgery is divided into two parts: namely, operations with which there is associated health; and operations with which there is danger in many dispositions.
Et ego iam excitaui in omni loco huius libri, in quo uenit operatio, in qua est terror et timor.	And I have already indicated in every place of this book where an operation comes about that is fraught with fear and dread.
Quare necesse est uobis, ut caueatis illud, et dimitatis ipsum: ut non inueniant stolidi uiam ad loquendum, et dehonestandum.	Therefore it is necessary for you to beware of this and to keep it hidden so that fools do not find a way to speak and bring disgrace upon it.
Accipite ergo mensuram cum sollicitudine et protectione, et infirmos uestros cum facilitate et firmitudine, et utimini uia meliore perducente gratia Dei ad salutem et successionem laudabilem: et dimittite aegritudines terribiles difficilis sanationis: et tollite animas uestras ab eo quod facit uos timere, ut ingrediatur super uos haesitatio in fide uestra et commodo uestro.	Therefore take the measure with care and caution, and your patients with gentleness and steadfastness, and use the better way to lead them by the grace of God towards health and praiseworthy success. Leave behind terrible illnesses that are difficult to cure, and banish from your minds whatever causes you fear so that doubt may not enter your faith and your ease.
Est enim magis remanens ad gloriam uestram, et sublimius in mundo isto, et postremo ad quantitates uestras.	For it is more remaining to your glory, and loftier in this world, and ultimately better for you.
Galenus enim iam dixit in quibusdam suis admonitionibus.	For already Gallienus has said in certain of his writings.
Non medicetis aegritudinem malam: ne nominemini medici mali.	Do not treat an evil illness, lest you be called a bad physician.
Iam autem diuisi hunc Tractatum secundum tria Capitula. ¶	And now I have divided this Treatise into three chapters.
Capitulum primum.	Chapter One
De Cauterio cum igne, et Cauterio cum medicina acuta, capitulatum, et ordinatum a capite usque ad pedes, et formis instrumentorum, et ferramentis Cauterii: et omni quod necessarium est in operatione. ¶	On the subject of branding with fire and branding with caustic medicine, arranged and ordered from head to foot, together with the forms of instruments and tools for cautery, and everything that is necessary for the operation.
Capitulum secundum.	Chapter Two
De sectione et perforatione, phlebotomia et uentosis, et uulneribus: et extractione sagittarum, et similibus illius: et totum capitulatum, ordinatum formis instrumentorum. ¶	On the subject of cutting and puncturing, phlebotomy and wounds, and the extraction of arrows and similar things, all arranged and ordered with forms of instruments.
Capitulum tertium.	Chapter Three.
De restauratione, et dislocatione, et curatione torsionis, et similibus illius: capitulatum, ordinatum a capite usque ad pedes, et formis instrumentorum.	On restoration and dislocation, the treatment of dislocations, and similar things, all arranged from head to foot with forms of instruments.
Soli Deo Gloria.	To God alone the glory.
Liber Chirurgici Albucasis.	The Book of Surgery by Albucasis
Pars I.	Part One
¶ De Iuuamento, et Nocumento Cauterii: et quibus complexionibus conueniat, et quo tempore: et si cum ferro, uel auro.	On cautery and its benefits and harms: who it suits, the appropriate time for its use, and whether to use iron or gold.
Caput I.	Chapter One
Sed Ante Quidem Quam rememorer operationis cum eo, oportet ut dicam qualitatem Iuuamentorum eius, et Nocumentorum ipsius: et in qua complexione exhibeatur.	But before discussing operations involving cautery, it is necessary to speak about the qualities of its benefits and harms, and which constitution it should be used on.
Dico ergo, quod sermo de qualitate iuuamenti Cauterii, et nocumenti eius, est sermo prolixus, et subtilis, scientia, et secretum occultum.	Therefore, I say that the discussion about the qualities of the benefits and harms of cautery is a long and subtle matter requiring knowledge and secrecy.
Etiam locuta fuit in eo multitudo sapientum, et dissenserunt in eo: et mihi quidem sufficit parum ex sermonibus eorum, timens prolongationem.	Many wise men have spoken about it, but they disagree with each other. I will mention only a little of what they say, so as not to prolong this discussion unduly.
Dico ergo, quod Cauterium confert uniuersaliter omni complexioni, quae est cum materia, et absque materia: excaeptis duabus complexionibus, quae sunt complexio calida absque materia, et complexio sicca absque materia.	Therefore, I say that cautery generally benefits all constitutions whether they have matter or not, except for two constitutions: the hot constitution without matter and the dry constitution without matter.
In complexione autem calida et sicca cum materia dissenserunt.	But in the case of the hot and dry constitution with matter, opinions differ.
Quidam enim dixerunt, quod Cauterium iuuatiuum est in ea.	Some say that cautery is beneficial in this constitution.
Et dixerunt alii contrarium illius, scilicet quod Cauterium non est conueniens in aegritudine, quae est ex caliditate et siccitate: quoniam natura ignis est caliditas: et inconueniens est, ut sanetur ex agritudine calida et sicca, cum calido et sicco.	But others said the opposite, that cautery is not suitable for an illness resulting from heat and dryness, because fire is hot, and it would be inappropriate to treat a hot and dry illness with something hot and dry.
Et dixit ille qui dicit contrarium illius: quod per Cauterium fit iuuamentum in omni aegritudine calida et sicca, quae accidit in corporibus hominum: quoniam quando tu comparas corpus hominis, et humiditates eius, ad complexionem ignis, inuenis corpus hominis frigidum.	And he who holds the opposite view says that cautery benefits all hot and dry illnesses that occur in human bodies because when you compare a human body and its moistures to the constitution of fire, you find that a human body is cold.
Et ego quidem dico per sermonem eius: quia ex perimentum iam detexit mihi illud aliquotiens.	And indeed I say through his words that it has been proven true for me many times by experience.
Verumtamen non oportet, ut ueniat super illud, nisi qui iam probatus est, et exercitatus in capitulo Cauterii exercitio ultimo, et cognouit diuersitatem complexionum hominum, et dispositionem aegritudinum in se ipsis, et caussas earum, et accidentia ipsarum, et spacium temporis earum.	However, it is not necessary for everyone to undergo cautery, but only those who have been proven and trained in the final chapter on cautery practice, and who know the diversity of human temperaments, the disposition of illnesses within themselves, their causes, accidents, and duration.
Ex reliquis autem complexionibus non est super uos timor: et praecipue in aegritudinibus frigidis et humidis.	But with regard to other constitutions there should be no fear on your part, especially in cold and moist illnesses.
Iam enim conuenerunt omnes medici super eas: et non dissenserunt in iuuamento cum Cauterio in eis.	For all physicians have agreed upon these [illnesses] and have not disagreed about the use of cautery for them.
Et scitote filii, quod ex secreto curationis per Cauterium cum igne, et bonitate eius super Cauterium cum medicina comburente est: quoniam ignis est simplex, cuius actio non peruenit, nisi ad membrum quod cauterisatur: et non nocet membro alio coniuncto cum eo, nisi nocumento paruo.	And know, sons, that the secret of cure by cautery with fire and its benefit on cauterization surpasses medicine burning [i.e., medication], because fire is simple and its action reaches only to the limb being cauterized; it does not harm other connected limbs unless there is slight harm.
Medicinae uero comburentis actio peruenit ad illud quod elongatur ex membris: et fortasse facit accidere in membro aegritudinem difficilis sanationis, et fortasse interficit.	But the action of burning medicine reaches also to what is far from limbs and perhaps causes an illness that is difficult to heal or even kills.
Ignis autem propter subtilitatem suam et bonitatem substantiae suae, non facit illud, nisi superfluat.	Fire, however, because of its subtlety and the goodness of its substance, does not do this unless it overflows.
Iam uero innotuit nobis illud per experimentum, propter longitudinem seruitutis et studii cum arte, et stationem super ueritatem rerum: et propter illud excusor a longitudine sermonis.	But we have learned this through experience because of the length of our service and study with this art and our standing on the truth of things; therefore I excuse myself for the length of my speech.
Et si non esset, quia non licet huic libro meo, afferrem uobis secretum occultum in igne, et qualitatem operationis eius in corporibus expulsionis suae, qua expellit aegritudines sermone philosophico demonstratiuo, qui acueretur a mentibus uestris.	And if this were not so, because my book does not permit it, I would bring you the hidden secret of fire and the quality of its operation on bodies in driving out its expulsions, which expels illnesses by philosophical demonstration that would sharpen your minds.
Et scitote filii, quod ipsi dissentiunt in tempore, in quo conuenit fieri cauterium, et ponunt melius tempus ueris.	And know, O sons, that they disagree concerning the time when cautery should be performed, and they prefer different times according to the seasons.
Et ego dico, quod cauterium conuenit in omni tempore: propterea, quod nocumentum accidens propter tempus submergitur in iuuamento, quod attrahitur cum cauterio.	But I say that cautery is fitting at all times; for the harm caused by time is submerged in the benefit which is attracted with cautery.
Et praecipue si cauterium est propter dolores ex doloribus necessariis, fortibus, festinis, qui non tolerant tarditatem: propterea quod timetur ex eis, quod accidat malicia quae est maior, quam paruum nocumentum intrans propter tempus.	And especially if cautery is performed on account of pains from necessary, strong, and urgent causes which do not tolerate delay; for it is feared that some greater mischief may arise from them than the small harm incurred by time.
Et non cadat in mentibus uestris o filii illud, quod non extimant, nisi uulgus et stolidi medici, scilicet quod illi aegritudini quae sanatur per cauterium, non est reditio semper: et ponunt illud consequens, et res non est sicut putant: propterea quod cauterium non est, nisi loco medicinae, quae alterat complexionem, et exiccat humiditates quae sunt caussae, quare accidunt dolores.	And do not let this thought enter your minds, O sons, that only the common people and foolish physicians consider, namely that there is no recurrence of the ailment which is cured by cautery. This consequence does not follow, nor is the matter as they suppose; for cautery is employed only instead of medicine which alters the constitution and dries up the humidities which are the cause of pains.
Verumtamen cauterium superfluit super medicinam per uelocitatem ualetudinis suae, et uirtutem suae operationis, et uehementiam dominii sui: et possibile est, ut redeat aegritudo hora aliqua temporis secundum complexionem infirmi, et locationem aegritudinis suae, et uirtutem eius: et quod praeparatur in corpore eius ex aggregatione superfluitatum in eo: et quod peruenit ad ipsum in acquisitione sua ex cibis, et similibus illis ex caussis, nisi fit aegritudo, in qua administratur cauterium.	But cautery prevails over medicine by the swiftness of its efficacy and the power of its operation, and the vehemence of its dominion; and it is possible that the ailment may return at some later time according to the constitution of the patient, and the location of the ailment, and its strength; and what is prepared in the body from an excess of superfluities therein; and what arrives at it through acquisition from foods and similar causes; but if there be no illness in which cautery is administered.
Aegritudo subtilis in membro paucarum superfluitatum, et humiditatum, sicut cauterium dentis, propter dolorem, et similia illi, possibile est enim, ut non redeat in eo ille dolor.	A subtle ailment in a member of few superfluities and humidities, such as toothache on account of pain, and the like, it is possible that such pain may not return.
Sed illud fit in paucis.	But this occurs rarely.
At uero sermo uulgi iterum, quod cauterium est postremum medicinae, est sermo rectus: non ad illud quod ipsi intendunt in illo: quoniam ipsi credunt, quod non est curatio quae conferat cum medicina, neque cum alio post occasum cauterii.	But the common saying that cautery is the last resort of medicine is true, but not for the reason they intend. For they believe that there is no cure to be found after cautery has been performed or any other treatment afterward.
Res autem est econtrario illius, et intentio, quod cauterium est postremum medicinae, non est, nisi quod quando nos administramus modos curationis in aliqua aegritudinum, et non conferunt illae medicinae: deinde administramus in fine rei cauterium, et confert: tunc inde cadit, quod cauterium est postremum mediciuae, non secundum intentionem quam intelligunt uulgus et multistolidorum medicorum.	The truth of the matter is quite contrary to that, and the intent behind saying that cautery is the last resort of medicine is not what the common people or many physicians understand. For when we administer methods of treatment for certain ailments and those remedies do not help, then in the end we apply cautery, which does help. Thus it becomes apparent that cautery is the last resort of medicine, but not as commonly believed.
Antiqui autem dixerunt, quod cauterium cum auro est melius, quam cauterium cum ferro: et non dixerunt illud, nisi propter aequalitatem auri, et sublimitatem substantiae suae: et dixerunt, quod non facit pus locus cauterii.	Ancient authorities have said that cautery with gold is better than cautery with iron, and they said this only because of the equality of gold's weight and its sublime nature. They also stated that cautery with gold does not cause pus to form at the site of the cautery.
Verum non est illud absolute: quoniam ego iam probaui illud, et inueni, quod ipsum non facit illud in quibusdam corporibus absque aliis.	But this is not absolutely true: for I have proven and found that it does not apply to certain bodies without other considerations.
Et cauterium cum ipso est bonum, et melius quam cum ferro, sicut dixerunt.	And cautery with gold itself is good and better than with iron, as they said.
Verumtamen quando tu ignis cauterium in igne ex auro, non declaratur tibi, quando ignitur secundum quantitatem quam uis, propter rubedinem auri: et quando properat ad ipsum frigus, et si addis super ipsum ignitionem, liquescit in igne, et uertitur in laminas.	However, when you heat cautery with fire made from gold, it is not apparent to you how much heat you desire on account of the redness of the gold. And when it cools down quickly and if you add more heat, it liquefies in the fire and turns into sheets.
Quare cadit artifex ex illo in occupationem: et propter illud fit Cauterium cum ferro apud nos uelocius et propinquius, ex rectitudine ad operationem.	Therefore, the artisan is delayed by this [gold cautery] and for that reason we use cautery with iron more quickly and conveniently due to its suitability for operations.
Et ego quidem iam ordinaui hoc Capitulum in Cauterio, secundum capitula: et ordinaui ea a capite usque ad pedes: ut alleuient quaerenti illud quod uult ex eo.	And I have already arranged this chapter on cautery according to its sections, from beginning to end, so that anyone seeking information on the subject may easily find what they desire.
¶ De modo cauterizandi Caput in commissura coronali.	Chapter 1: On the method of cauterization at the crown of the head.
Caput II.	Chapter 2.
Confert hic cauterizatio ad dominium humiditatis et frigiditatis super cerebrum: quae duae sunt caussae sodae, et multitudinis fluxus humorum ex capite ad partes oculorum et aurium, et multitudinis somni, et doloris dentium, et doloris gutturis: et uniuersaliter omnis aegritudinis, quae accidit ex frigiditate, sicut paralisis, et sodae, epilepsiae, et apoplexiae, et similia illis ex aegritudinibus.	Chapter 2: Here is cauterization for the expulsion of superfluous cold and moisture from the head; which two are the causes of sod (i.e., epilepsy), abundance of flow of humors to the eyes and ears, excessive sleep, toothache, sore throat, and generally all ailments caused by coldness, such as paralysis, dropsy, epilepsy, apoplexy, and similar diseases.
Modus cauterizationis est, ut praecipias infirmo: ut euacuetur in primis cum medicina solutiua mundificante caput tribus noctibus, aut quatuor, secundum quod exigit uirtus infirmi, et eius aetas, et consuetudo eius.	The method of cauterization is as follows: first, instruct the patient to evacuate with a purgative medicine three or four nights beforehand, according to the patient's strength, age, and usual customs.
Deinde praecipe ei, ut radi faciat caput suum cum nouacula.	Then order him to shave his head clean with a razor.
Deinde fac eum sedere inter manus tuas quadratum, ita quod iam posuit manus suas super pectus suum.	Then have him sit before you on a square seat so that he places his hands upon his chest.
Deinde pone radicem palmae tuae super radicem nasi sui inter oculos suos.	Next, place the root of your palm over the root of his nose between his eyes.
Vbicumque ergo peruenerit digitus tuus medius, signa locum illum cum incausto.	Wherever your middle finger reaches, mark that spot with cautery.
Deinde igni Cauterium Oliuare: cuius haec est forma.	Then heat the olive-oil cautery over a fire; its shape is as follows:
Deinde pone ipsum super locum signatum cum incausto, descensione, qua constringatur manus tua paulatim, et tu reuolues ipsum.	Then place it upon the marked spot with gentle pressure, while you gradually tighten your hand and turn it.
Deinde leua manum tuam uelociter, et aspicias locum.	Then quickly lift your hand away and examine the site.
Quod si uides iam detegi ex osse quantitatem capitis alkiel, aut quantitatem zeuherbi, tunc eleua manum tuam.	If you see that a sufficient amount of bone has been cauterized or that the zeuherb has been burned enough, then lift your hand away.
Et si non, itera manum tuam ferro ipso, aut cum alio ab ipso si infrigidatur: donec uideantur ossa, quae dixi tibi.	But if not, repeat the cautery with the same iron or another one if it has cooled down until you see the bones that I mentioned to you.
Deinde sume aliquid ex sale, et solue illud in aqua, et imbibe in ipso cotum, et pone super locum: et dimitte ipsum tribus diebus.	Then take some salt and dissolve it in water; pour this over the wound and apply it to the site, then let him rest for three days.
Deinde pone super ipsum cotum imbibitum in butyro, et dimitte illum super locum, donec destruatur eschara ignis.	Then put upon the same wound, soaked in butter, and leave until the burn is destroyed by fire.
Deinde cura illud cum unguento tetrapharmacon, usquequo sanetur.	Then treat it with Tetrapharmacon ointment until healed.
Iam dixerunt, quod quanto uulnus plus remanet apertum, emittit pus: quare est melius et magis iuuatiuum.	It has been said that the more open a wound remains, the more pus it emits; therefore, it is better and more beneficial to close it.
Et dixerunt quidam eorum, ut cauterizetur cutis usque ad os: et teneatur Cauterium, donec aduratur quiddam spissitudinis ossis.	Some have said that the skin should be cauterized up to the bone and hold the cautery until some thickness of bone is burned.
Deinde radatur post illud quod adustum est ex osse, deinde curetur.	Then it should be scraped away after what has been burnt from the bone; then treat it.
Et dicunt alii, quod oportet ut cum cauterio perueniatur ad ultimum, donec imprimat in os impressionem for tem, ita quod cadat os, quod fit sicut forma kirate: aut instrumentum quod mulieres ponunt infuso alphabeti parui: et extimant, quod exspirantur ex hoc loco uapores capitis, et dimittatur uulnus apertum tempore longo.	Others say that one must reach the end with a cautery until it makes an impression like a brand on bone, so that the bone falls out like a letter in wax or the instrument women use for impressing letters on dough. They believe that vapors from the head are thereby expelled and that the wound should be left open for a long time.
Deinde curetur, donec consolidetur.	Then treat it until it heals solidly.
Mihi autem non uidentur hae duae species Cauterii omnino nisi in quibusdam hominibus secundum uiam timoris.	But to me these two methods of cautery seem useful only in certain people who are afraid.
Et dimittere ipsum, apud me est melius cum salute ipsius.	And leaving him to rest with his health preserved is better, according to me.
Debilitatur enim caput ex solutione continuitatis ipsius naturalis: sicut testificati sumus in reliquis membris: et praecipue quando caput infirmi debile est natura: et species quidem Cauterii prima est magis salua et melior apud me, et ea utor: operare ergo cum ea in salute.	For the head is weakened by breaking its natural continuity; as we have seen with other limbs, especially when the head is naturally weak. The first method of cautery seems safer and better to me, which I use; therefore, operate with caution for the sake of health.
¶ De modo cauterizandi capitis in dolore totius capitis.	**On the Method of Cauterizing the Head for Headache.**
Caput III.	BOOK THREE
Quando in toto Capite accidit dolor chronicus: et prolongatur illud in infirmo, et utitur hyeris, et cochiis, et caputpurgiis, et oleis, et empleumatis.	When chronic headache occurs and persists for a long time despite the use of diuretics, purgatives, head washes, oils, and plasters.
Et praecipue si iam cauterizatum est cauterio uno, quod narrauimus, et non confert ei aliquid ex illis: tunc considera.	And especially if the headache has already been treated with the cautery method we have described once without improvement; then consider.
Nam si caput infirmi est fortis creationis natura, et non est debile, et inuenit frigus uehemens: tunc cauteriza cum cauterio alio sub illo parum.	For if the head of the patient is of strong constitution by nature and not weak, and it finds itself subject to violent cold; then cauterize with another cautery slightly below that spot.
Deinde cauteriza ipsum super omne cornu capitis sui cauterio, do nec pertranseat cutis, et discooperiatur ex osse quantitas, quam narrauimus.	Then cauterize the very top of every horn of his head with the cautery without piercing the skin too deeply and exposing as much bone as we have mentioned.
Et cauteriza ipsum cauterio uno in occipitio capitis sui, in loco qui nominatur uas: et est locus in quo ponitur uentosa: et eleua matum tuam in hoc, et non discooperias os.	And cauterize him with the cautery once on the back of his head, at a point called the "vessel," which is where the windpipe is placed; elevate your hand in this location but do not expose bone.
Infirmus enim inuenit propter illud dolorem uehementem, et diuersum a dolore reliquorum cauteriorum capitis omnium.	For the patient finds relief from that severe pain distinct from the pain caused by other cauteries on the head.
Et ego dicam hoc Cauterium in loco suo: et oportet quod sit cauterium, quo cauterizantur cornua capitis, et occiput eius subtilius cauterio, quo cauterizatur medium capitis.	And I shall call this cautery the "Vessel," and it is necessary that it be a cautery used for cauterizing the horns of the head and the back of the head more finely, which is also used for cauterizing the middle of the head.
Et haec est forma eius.	And this is its shape.
¶ De modo cauterizandi in hemicrania, tam cum medicina adustiua, quam cum ferro.	**On the method of cauterization in headache, whether using cauterizing medication or iron.**
Caput IIII.	CHAPTER FOUR.
Quando accidit in parte capitis dolor et soda, aut extenditur dolor usque ad oculum, et euacuatur cum medicinis mundificantibus caput, et administratur reliqua curatio, quam dixi in diuisionibus aegritudinum, et non confert illud totum: tunc cauterizatio in eo est secundum duos modos: aut cauterizatio cum medicina acuta comburente: aut cum ferro.	When pain occurs in part of the head with congestion or extends to the eye and is treated with cleansing medications for the head, along with other care as mentioned in the sections on diseases, but there is no improvement; then cauterization is indicated in two ways: either cauterization using burning acrid medication or by means of iron.
Cauterium autem cum medicina acuta comburente, est, ut accipias dentem unum allii, et excortices ipsum, et abscindas extremitates eius ex duobus lateribus.	The cautery using burning acrid medication is as follows: Take one tooth of garlic, peel it, and cut off the ends on both sides.
Deinde scinde locum doloris in tempore cum phlebotomo lato, donec fiat in eo locus sub cute, in quo dens capitur.	Then make an incision at the location of the pain on the temple using a wide lancet until there is a space under the skin large enough to hold the garlic tooth.
Intromitte ergo eum in ipso sub cute, donec occultetur: deinde stringe super ipsum cum puluillo constrictione decenti, et dimitte ipsum quantitate quindecim horarum deinde solue eum, et extrahe allium, et dimitteuulnus duobus diebus, aut tribus: postea pone super ipsum cotum submersum in butyro, donec locus efficiat pus: deinde cura ipsum cum unguento usquequo sanetur.	Then insert it under the skin until it is hidden. Then tie it in place with a suitable bandage and leave it for fifteen hours. Then remove the garlic and allow the wound to heal for two or three days. Afterwards, apply butter-soaked cotton to the area until pus forms. Then treat it with an ointment until it heals.
Et si uis fac illud cum quibusdam medicinis comburentibus, quas ego scripsi in tractatu duodecimo, de Medieinis adurentibus.	And if you wish, do this with certain cauterizing medicines which I have written about in the twelfth treatise on burning medicines.
Cauterizatio uero eius cum ferro, est secundum hunc modum.	The cautery of it with iron is done in this manner.
Igni Cauterium, cuius forma haec est.	The shape of the cautery used for fire is like this.
Et nominatur Clauilis: quoniam forma capitis eius est sicut forma claui, in quo est quiddam curuitatis, et in medio eius est quaedam eminentia parua.	And it is called a "Claw" because its head has the shape of a claw, with some curvature and a small prominence in the middle.
Deinde pone ipsum super locum, et retine manum tuam: et tu reuolue ferrum paulatim cum uelocitate: et sit quantitas quae aduritur ex spissitudine cutis, sicut medietas eius.	Then place it on the spot and hold your hand steady while you slowly turn the iron with speed. The amount that is cauterized should be as thick as half of its own thickness in the skin.
Et eleua manum tuam, ut non aduratur arteria, quae est inferius, et accidat fluxus sanguinis.	And lift your hand so that the artery below is not burned, and thus avoid excessive bleeding.
Deinde imbibe cotum in aqua salis, et pone super locum, et dimitte ipsum tribus diebus: deinde pone cotum cum butyro: postea cura cum unguento usquequo sanetur.	Then soak the cotton in saltwater and apply it to the area, leaving it for three days. Then apply butter-soaked cotton followed by treatment with an ointment until it heals.
Et si uis, cauteriza hanc hemicraniam cum extremitate cultellari secunda Cauterii.	And if you wish, cauterize this half of the head with the second tip of the scalpel-shaped cautery.
Et caue ab incisione arteriae in hac hemicrania, non antiqua proprie.	And beware of cutting the artery in this half of the head, especially not an old one.
¶ De modo cauteriezandi in hemicrania antiqua.	About the method of cauterizing in an old half of the head.
Caput V.	Chapter 5
Quando curas hemicraniam, cum eo quod diximus ex curatione praecedente, et quod diximus in diuisionibus aegritudinum, et non confert curatio: et uides ex aegritudine, quod non sufficit ei quod diximus ex cauterio primo cum medicina, aut cum cauterio cum igne, tunc oportet ut ignias Cauterium cultellare, donec albificetur postquam signas super locum doloris cum linea, cuius longitudo sit medietas digiti, aut quasi illud: et depone manum tuam uice una, et stringe eam donec incidas arteriam, et peruenias usque ad os.	When treating a half of the head, if previous treatments and divisions of diseases do not suffice, and you see that the condition requires further intervention beyond the first cautery with medicine or fire cautery, then use the scalpel-shaped cautery heated over fire until it turns white. Mark the location of pain with a line about half a finger's length or slightly longer. Then place your hand once and press firmly until you cut the artery and reach the bone.
Verumtamen necesse est tibi, ut caueas a continuatione mandibulae, quae mouetur apud masticationem, ne aduratur latus, aut neruus qui mouet ipsam, unde accidat spasmus.	However, you must be careful to avoid damaging the lower jawbone that moves during chewing, lest the side or the nerve controlling it be burned, causing spasm.
Et esto super custotiam, et cautelam de fluxu sanguinis arteriae, quae abscisa est.	And be mindful of caution and care regarding blood flow from the cut artery.
In abscisione enim eius est timor, et praecipue ei qui ignorat illud quod facit, et non est studiosus, nec expertus: et dimittit operationem cum eo in primis.	For in cutting it there is fear, especially for one who is ignorant of what he does and is neither studious nor experienced. For such a person should not undertake this operation first.
