Ayssi comensan las paraulas de Albucasim .	Thus begin the words of Albucasis.
E per aquo, filhs, necessari es a vos que la operacio am ma sia devisada en dos devesios: so es en operacio a lu qual es associada salut, e en obra am la qual es perilh en las majors disposicios.	And for this reason, children, it is necessary for you that the operation be planned in two aspects: one is an operation associated with health, and the other is work in which there is risk even under the best conditions.
E yeu ja he exsitat aquo en tot loc de aquest libre en le qual venc opperacio en la qual es error e temor; per que necessari es a vos que guardetz aquo e layssetz aquel, per que les folhs no atrobo via a parlar e a vos desonestar.	And I have already discussed this in every part of this book where there is an operation involving error and fear; therefore, it is necessary for you to guard against that and leave aside this, so that the pages do not lead me to speak and thus dishonor you.
E donc prenetz las vostras armas am sollicitut e am proteccio de Dieu , e les vostres malautes am falicitat e am fermetat.	And so take up your arms with diligence and the protection of God, and your patients with skill and firmness.
E usatz de la milhor via per la gracia de Dieu perdusent a salut e a lausabla successio, e laysatz las malautias terriblas de difficil sanacio, e ostatz las vostras armas de aquo que vos fa temer, per so que ysitatio en vostra fe e en le vostre nom no vos evasisca: quar mays es remanent a la vostra gloria, e pus aut en le mon e en derier a las vostras sanctitatz.	And use the best path by God's grace to lead to health and praiseworthy success, and leave behind terrible diseases that are difficult to heal, and keep your weapons away from what causes you fear, so that hesitation does not undermine your faith and reputation: for more remains for your glory, and after in the world and finally to your sanctity.
Gualia ja diyssec en alcunas sieuas monicios:	Wound treatment in some monastic surgeries:
“No mediquetz malautia mala, per so que mals metges no siatz nompnatz”.	Do not treat illness badly, for thus bad doctors are not named.
E yeu ja he devesit aquest libre segontz tres capitols.	And I have dedicated this book according to three chapters.
Comensa la divisio del libre, e primier de la primieyra partida.	The division of the book begins, and first of the first part.
Le primier capitol ordenat del cap entro·s pes, en las formas dels instrumentz e en les ferrementz dels cauteris, e de aquo que necessari es en la opperacio.	The first chapter is ordered regarding the head and neck, in the forms of the instruments and in the tools of the cautery, and of what is necessary in the operation.
La divisio de la segonda partida.	The division of the second part.
Le segon capitol, de siccio e perforacio, e de ventosas, e de plaguas, e de extractio de sagetas e de semblantz ad aquelas, tot capitolat e ordenat de las formas dels instrumentz.	The second chapter, concerning incision and puncture, and of cupping, and of plasters, and of the extraction of arrows and similar things, fully chaptered and ordered regarding the forms of the instruments.
Divisio de la tersa partida.	The division of the third part.
Le tertz capitol, de restauracio e de dislocacio, e de curacio de torcio e de semblantz ad aquels; capitol ordenat del cap entro·s pes, e de las formas dels instrumentz.	The third chapter, concerning restoration and dislocation, and the treatment of twists and similar conditions; a chapter ordered regarding the head and neck, and the forms of the instruments.
De cauteri am foc e am medicina aguda e rememoracio de la opperacio.	Concerning cautery with fire and with sharp medicine and the remembrance of the operation.
Am aquel comensa le tractat de tot le libre.	There begins the treatise of the entire book.
Cove que yeu digua la qualitat dels juvamentz de aquel cauteri e dels noccumentz de lu, e en qual compleccio sia prohibit cauteri.	I will speak of the quality of the movements of that cautery and of its instruments, and in what condition cautery should be prohibited.
Donc dic que·l sermo de la qualitat del juvament de cauteri e del noccument de lu es sermo lonc e prolixs, e subtil per sciensa, e secret amaguat; e ja de lu a parlat gran multitut de savis, e de lu se son desacordatz, et a mi abasta un petit dels sermons de lor, temen perlonguacio.	Therefore, I say that the speech about the quality of the movement of cautery and of its instrument is long and verbose, subtle by science, and hidden as a secret; many wise men have spoken much about it, and they are discordant among themselves, but for me a little of their speeches suffices, fearing to be protracted.
E donc dic que cauteri comfereys a tota compleccio universalment la qual es am materia o ses materia, exceptat dos compleccios, las quals son compleccios caudas ses materia .	Therefore, I say that cauteries conform to all complete formations universally, whether they are made of material or immaterial substances, with the exception of two formations, which are tail-like formations without material substance.
En la compleccio cauda e secca am materia se desecordero; quar alcus dyssero que cauteri es juvatiu ad aquela, e les autres dyssero le contrari de aquel, que cauteri no es convenient en malautia la qual es per qualiditat e per siccitat, quar natura del foc es qualiditat e siccitat, e enconvenient es que malautia cauda e secca am aquo que es caut e sec sia sanada.	In the tail-like and dry formation made of material, it dries out; for some say that cauteries are helpful in this case, while others say the opposite, that cauteries are not suitable for a disease which is due to quality and dryness, since the nature of fire is hot and dry, and it is inappropriate that a tail-like and dry disease be treated with something that is hot and dry.
E diysec aquel que ditz le contrari de aquel, que per cauteri es fayt juvament en tota malautia cauda e secca que ve en les cors dels homes, quar quan tu comparas le cors de home e las humiditatz de lu a la compleccio del foc, atrobas le cors de home freg.	And those who say the opposite are mistaken, that cauteries are beneficial in every tail-like and dry disease that occurs in human bodies, for when you compare the human body and its humidity to the nature of fire, you find that the human body is more fragile.
E yeu dic per le sermo de aquel, que esperiment aquo ja a mi alscunas vetz a descubert.	And I say according to the words of that person, that through experience I have already discovered this myself on several occasions.
Mays empero no cove que vengua sobre aquo aquel que ja es exproat e excersitat en le capitol de cauteri per derier exercici, e a conogut la diversitat de la compleccio dels homes e la disposicio de las malautias en lor meteyssas, e las causas de aquelas, e·ls accidentz de lor, e l’espasi del temps de aquelas.	But it does not suit him who has already been trained and exercised in the chapter of cauteries through previous practice, and who has known the diversity of human constitutions and the disposition of diseases in their seasons, as well as their causes and accidents, and the time span of them.
Mays en las autras compleccios, no es sobre vos temor, e majorment en las malautias fregas e humidas, quar ja totz les metges se son acordatz sobre aquels, e no so desecordatz en le juvament am cauteri en aquelas.	But in other formations, there is no need for fear on your part, especially in fragile and humid diseases, since all doctors are now in agreement about these, and they do not disagree regarding the use of cauteries in them.
E sapiatz, filhs, que del secret de curacio per cauteri am foc e de la bontat de lu, so sobre cauteri am medicina comburent, es quar le foc es simple, la accio del qual no perven sino al membre le qual es cauterizat e no notz al autre membre am lu ajustat sino am petit nocument.	And know, children, that the secret of healing by cauteries with fire and its goodness lies in the fact that fire is simple, and its action affects only the member being cauterized and does not harm other members adjacent to it except for slight discomfort.
Mays la accio de medicina comburent perven ad aquel en les membres le qual de lu alunhat, e fort leu fa venir en le membre malautia de dificil sanacio e fort leu ausit.	Here is the English translation:
Mays le foc, per la sua sublimitat e de la sua substancia bontat, no fa aquo sino que superfluisca E ja es a nos conogut per experiment e per longitut de servitut de studi am l’art sobre le veritat de las causas; e per aquo yeu so excusat de la longitut del sermo E si no fos que no es legut al mieu libre en aquest pausero a vos secret amaguat am le foc, e la qualitat de la operacio de lu en les cors e de la sieua expulcio per la qual expellis las malautias, am sermo philosophic demostratiu, le qual siria acuit en las vostras pessas.	Take the fire, by its elevation and goodness of substance, it does nothing but superfluify [sic], and already it is known to us through experiment and length of service in studying the art regarding the truth of causes; and for this I excuse myself from the length of speech. And if not that it were not read in my book at this place hidden secrets with fire, and the quality of its operation on bodies and the expulsion process by which you expel diseases, in a philosophical demonstrative speech, which would be sharp in your possessions.
E sapiatz, filhs, que els se desacordan del temps en le qual es convenient far cauteri e pausan le milhor temps de primaveyra.	And know, children, that they disagree about the time when it is appropriate to perform cautery and pause at the best time of spring.
E yeu dic que cauteri es convenient en tot temps, per so que le nocument per le temps accident es submergit en le juvament de aquo que am le cauteri es atirat, e majorment si le cauteri es per dolors o de dolors necessaries, fortz e fistinas, las quals no suffertan tarditat per so que es temut de aquelas que vengua malicia, que es major que petit nocument entrant per lo temps.	And I say that cautery is convenient at all times, for the harm caused by accidental circumstances is submerged in the benefit of what is attracted through cautery, and especially if the cautery is performed due to necessary pains or inflammations, which cannot tolerate delay because it is feared that such conditions could lead to greater malice, which is worse than a small harm entering with the times.
E aysso no catz en vostras pessas, o, filhs, aquo no estiman sino le poble vulguar e les fols metges, so es que ad aquela malautia que es sanada per cauteri no es redicio tot temps, e pausan aquel consequen.	And this does not concern your possessions, or, children, what is valued only by the common people and foolish doctors, is that for the disease which is cured by cautery it is not suitable at all times, and they pause at the consequence.
E la causa no es ges ayssi quo els cuydan per aquo, quar cauteri no es sino en loc de medicina la qual altera la compleccio e esicca las humiditatz las quals son causa per que veno las dolors.	And the reason is not thus because they think about it, for cautery is nothing but a substitute for medicine that alters the complexion and dries up the humidities which are the cause of the pains.
Mays empero cauteri superflueys sobre la medicina per volicitat de la sua valitut e vertut de la sua operacio e grandesa del sieu senhor.	But yet, cautery surpasses medicine in terms of the speed of its effectiveness and the virtue of its operation and the greatness of its lord.
E es possible que la sua malautia retorne en alcuna hora del temps, segon la compleccio del malaute e la locacio de la sua malautia, e la vertut de lu, e aquo que es preparat en le cors de lu de la agreguacio de las superfluitatz en lu, e aquo que es pervengut a lu en la sua acquisicio en viandas e semblantz de aquelas causas; sino que la malautia en la qual sia aministrat cauteri sia malautia subtil en membre de paucas superfluitatz e humiditatz, ayssi cum cauteri de dent per dolor e semblantz ad aquel, possible es que en lu no retorne aquela dolor, mays aquo se fa en petitz.	It is possible that his illness may return at some time according to the patient's constitution and the location of his illness, and its nature, and what has been prepared in his body by the aggregation of superfluities in him, and what has reached him through his acquisition in food and similar causes; but if it is a subtle illness with few superfluities and humidities, such as cautery for toothache and similar cases, it may not return that pain, but this applies to small matters.
E mays sermo vulgar es que cauteri es le derier remezi de medicina, e es sermo dreyturier, no ad aquo que els entendo en lu, quar els crezo que no es curacio que aprofieyta am medicina ni am autra causa aprop cauteri.	And the common saying is that cautery is the last remedy of medicine, and it is the saying of a craftsman, not what those who understand it say, for I believe there is no cure that benefits either from medicine or any other cause before applying cautery.
E la causa es en contrari de aquo; e la entencio que cauteri es le derier remezi de medicina no es sino quan administram las manieyras de curacio en alcunas malautias, e aquelas medicinas no conferieysso, e aprop en la fi de la causa aministra hom cauteri, e aprofieyta ad aquela.	And the cause is contrary to that; and the understanding that cautery is the last remedy of medicine is only when administering methods of treatment for certain illnesses, where other medicines are ineffective, and at the end of the cause, one applies cautery, and it benefits in such cases.
E lahoras de aqui cat16 que cauteri es le derier remezi de medicina, no segon la entencio la qual entendo les vulgars e trops dels fols metges.	And here from what was said before that cautery is the last remedy of medicine, not according to the understanding which I understand of the common and faults of foolish doctors.
E diyssero les antics que cauteri am aur es milhor que cauteri am ferr, e no diyssero aquo sino per la equalitat del aur e sublimitat de la sua sustancia.	And the ancients said that cautery with gold is better than cautery with iron, and they did not say this except for the equality of gold and the subtlety of its substance.
E diyssero que le loc de cauteri no fa brac, cum aquo no sia absolutament vertat, quar yeu ja he aquo proat e he atrobat que aquel no fa aquo sino en alcus cors ses les autres, e cauteri am aquel es bo e milhor que am ferr ayssi quo els diyssero; mays empero quan tu fas cauteri am foc am de aur, no es a tu declarat, quar es egnit segon la quantitat que tu vols per la rugor de l’aur, e quar prepara a recebre freg; e si ajustas sobre lu ignicio se fon l’aur per le foc, e caso en le foc alcunas laminas per que le artifex catz per la occupacio de aquel.	And they said that the location for cautery does not matter, which is not absolutely true, because I have experienced this and have found that it works differently on different bodies; cautery with gold can be better than with iron as others claim. However, when you use fire to apply gold for cautery, it is not clear how much to prepare, since the hardness of gold requires proper adjustment; if you set it over fire, the gold will melt due to the heat, and placing some plates in the fire helps the craftsman work with it.
E per aquo es fayt cauteri am ferr deves nos pus leugerament e pus propdanament a rectitut de operacio.	And thus is made the cautery of iron, which should be applied lightly and gradually according to the correctness of the procedure.
E yeu ja he ordenat aquest capitol en le cauteri segon capitols, et he ordenat aquels del cap entro les pes, per so que aleugo le demandant aquo que vol de lu.	And I have already arranged this chapter on cauteries according to the chapters, and I have placed those for the head among the parts, so that I alleviate the seeker who asks for what they desire.
De cauteri de dolor de cap per frigiditat e humiditat.	Of cautery for headache due to cold and humidity.
Le capitol primier.	The first chapter.
Aquesta cauterizacio confereys a la humiditat e frigiditat sobre le servel accident de la qual so doas causas, so es causa de soda e multitut de flux raumatic, apelat corissa, del cap a las partidas dels huelhs e de las aurelhas fluent, e multitut de dormir, e de dolor de dentz e del guolayro, e universalment de tota malautia que ve per fregiditat, ayssi cum paraliticament, sodo e apoplexio, e semblantz en aquelas malautias.	This cautery is applied to the humidity and coldness that cause accidental headaches due to these two causes, which are caused by sweating and a large amount of rheumatic flux, called coryza, affecting the head and ears, as well as excessive sleepiness, toothache, and throat pain, and generally all illnesses that come from coldness, such as paralysis, stroke, and similar conditions.
La forma de aquesta cauterizacio es aquesta, que primieyrament comandes al malaute que sia evacuat am medicina lacsativa le cap mondificant, per tres o per quatre nueytz, segon que exhigeys la vertut del malaute e la edat de lu e la sua costuma.	The form of this cautery is as follows: first, command the patient to be evacuated with laxative medicine for the head cleansing, for three or four nights, according to what you deem necessary based on the strength of the patient and their age and habit.
E aprop comanda li que raza le sieu cap am razor, e aprop fay aquel sezer entre las tuas mas sobre una banca cayrada e que pause las suas mas sobre le pietz sieu.	And then command him to shave his head with a razor, and then place him to sit on a reclined bench and have him rest his head on his own hands.
E aprop pausa la razit de la tua palma aprop le pous sobre la razit del nas entre les huels sieus.	And then place the palm of your hand above the nose, between the eyebrows, on the shaved area.
Mays empero, cum le tieu dit del mieg loc es pervengut, signa aquel loc am tenta, e aprop igneys le cauteri olivar del qual aquesta es la forma:	But when the heat of your hand has reached that place, mark that spot with a needle, and then apply the olive wood cautery, which is made as follows:
E aprop pausa aquel sobre le loc senhat am tenta, a manieyra que descent, am la qual la tieua ma sia constrengida petit a petit, e tu revolveys aquel.	And then pause that which is sewn with thread, in such a way that it descends, with the membrane of which the wound must be gradually constricted, and you turn it.
E aprop leva la tua ma leugerament e reguarda le loc, e si veses ja del os esser descubert alcuna quantitat del cap, ayssi cum la quantitat de gra de errs, lahoras eleva la tua ma, e si no torno la tua ma am aquel ferr, am autre de aquel, si es enfrigidat, entro que sia vist del os aquo que yeu he dit a tu.	And then lift your hand gently and look at the place, and if you see any quantity of bone already exposed, as much as the quantity of grain in one ear of corn, then raise your hand, and if not return your hand to that tool, or another like it, if it is cold, until you can feel the bone which I have told you about.
E aprop pren un petit de sal e disolveys aquel sobre le loc e leyssa aquel per tres jorns.	And then take a little salt and dissolve it over the place and let it be for three days.
E aprop pausa sobre lu coto enbegut en boder e leyssa aquel sobre lu entro que sia destrusida la scara del foc.	And then sew around the wound embedded at the edge and let it be inside until the burn scar is destroyed.
E aprop cura le loc am anguent tetrafarmacon entro que sia sanat.	And then treat the place with a quadruple ointment until it is healed.
E ja diyssero que quant la plagua roman uberta, tant mielhs geta le brac, per que es milhor e mays juvatiu.	And they say that when the plague ulcer opens spontaneously, it is better and more helpful to let the arm be so.
E diyssero alcus de lor que sia cauterizada la codena entro al os, e sia tengut le cauteri entro que sia adhurida alcuna partida de la specitut del os.	And some of them say that the cord should be cauterized to the bone, and that the cautery should remain until it adheres to some part of the bone.
E aprop sia ras aquo que es adhust del os, e aprop sia curat.	And then remove what is adhered to the bone, and then it should be treated.
E diyssero autres que am lo cauteri pervengua al derier, entro que enprema en le os forta enprecio entro que le os caga, e aquesta es la forma de alphecati petit:	And others say that with the cautery it should reach to the deepest part, until it presses strongly against the bone until the bone melts, and this is the method of alpechini (small burns):
E estiman de aquel loc expiran la vapors del cap.	And they believe that from that place the vapors of the head emanate.
E sia tenguda la plagua uberta per lonc temps, e aprop sia curada entro que sia consolidada.	And let the wound be treated for a long time until it is healed and has consolidated.
Mays a mi no so vistas aquestas doas specias de cauteri de tot, sino en alcus homes segon via de temor; e layssa aquel, deves mi, milhor es am salut, quan es; quar le cap es develitat per solucio de continuitat de lu ayssi cum havem testificat en les autres membres, e majorment quan le cap del malaute es de freul natura.	I have not seen these two types of cautery used generally on everyone out of fear; and leave that one alone, for me it is better to be healthy without it. For the head is delicate because of the solution of continuity of its veins as we have testified in other parts of the body, especially when the nature of the patient's head is weak.
E la specia de cauteri primieyra es mays salva e milhor deves mi; e de aquela husi e am aquela obra am salut.	And the first type of cautery is safer and better for me; and with that one I can work more safely.
Capitol segon.	Chapter Second.
Del cauteri del cap.	About cauterization of the head.
Quan en tot le cap accideys dolor cronica e longua e aquo es en le malaute prolonguat, e usa de gerras e de cochias e de capipurges e de emplaustres e de guatz e de cadels e de gualinas e de semblantz, e majorment si ja es cauterizat am un cautere le qual recontam e no aprofieyta a lu deguna de aquelas causas, lahoras considera quar si le cap del malaute es de fort creacio en la sua natura; e no es freul et atroba mot gran freg, lahoras aquel cauterisa am autra cauteri dejos aquel un pauc.	When chronic and long-lasting pain occurs throughout the head, and this is prolonged in the patient despite the use of plasters, compresses, decoctions, poultices, ointments, and other remedies, especially if cauterization with a previously used cautery has not been beneficial for any of these causes, then consider whether the patient's head is of strong constitution and not weak. If there is no significant tenderness, proceed to cauterize with another type of cautery below that one slightly.
E aprop cauterisa aquel sobre le corn del sieu cap am cauteri entro que la codena es partida.	And then cauterize that area above the crown of their head with a cautery until the pain is relieved.
Incisa la codena e sia descuberta del os la quantitat la qual havem recontat e cauteriza aquel am un cauteri en la partida deriera del cap en le loc le qual es apelat vas, — e es aquel loc en le qual es pausada ventosa.	Cut the pain and expose the bone in the quantity that we have described, and cauterize that area with a cautery at the back of the head in the place called "vas," which is where the vein is located.
Et alleuja la tua ma en aysso, e no descobras le os, quar le malaute per aquo atroba mot gran dolor diversa de la dolor de totz les autres cauteris del cap.	And take care in this, and do not expose the bone, for the patient from this would discover great pain different from the pain of all other cauteries of the head.
E yeu diyre aquest cauteri en son loc, quar cove que·l cauteri am le qual so cauterisatz les corns del cap e le occiput es pus subtil cauteri que aquel am le qual es cauterisat le mieg loc del cap; e aquesta es la forma de lu.	And here I will describe this cautery in its place, for it is fitting that the cautery with which you cauterize the horns of the head and the occiput is a finer cautery than that with which the middle part of the head is cauterized; and this is the form of it.
Capitol ters.	Chapter Three.
De cauterisacio de emigranea no-antiqua.	On Cauterization of Recent Wounds.
Quan endeve en la partida del cap dolor sodo, o es stenduda dolor entro al uelh, sia evacuat am medicinas le cap mondificantz, e sia aministrada l’autra curacio, la qual yeu he dita en las devesios de las malautias; e tot no aprofieyta, lahoras cauterisacio en lu es en dos manieyras: o cauterisacio am medicina acuta comburent, o am ferr.	When severe pain is found in the upper part of the head, or if there is persistent pain within the skull, it should be evacuated with medicines that purify the head, and the other treatment which I have described for diseases should be administered; and if this does not benefit, then cauterization is done in two ways: either cauterization with a sharp combustible medicine, or with iron.
Mays cauteri am medicina comburent es que tu prenguas una dolsa de alh, e escorgas aquela e abcindas las extremitatz de lu de amdos les caps.	But if you use a cautery with a combustible medicine, then take a piece of wax, and burn it by extinguishing the ends of it from both sides.
E aprop incideys le loc de la dolor en la templa am una lanceta lada entro que sia en lu feyt loc dejos la codena, entro que sia occultada.	And then you should incise the area of the pain on the temple with a lancet, deeply enough for it to be done properly below the skin, so that it is hidden.
E aprop strenh sobre lu am stopada per descent constreccio, e layssa aquel per le spazi de tres horas; e aprop deslia le e tratz le alh, e laysa la plagua per dos o per tres jorn, e aprop pausa sobre lu coto submergit en boder entro que le loc fassa brac.	And then apply pressure to it with bandages by tightening them securely, and leave that for the space of three hours; and then loosen it and remove the wax, and leave the wound covered for two or three days, and afterwards place a poultice on it soaked in butter until the area becomes warm.
E aprop cura aquel am enguent entro que sia sanat.	For the treatment of that which is inside, let it be healed with medicine.
E si tu voys, fe aquo am alcunas medicinas comburentz las quals yeu he scriutas en le douse tractat de medicinas comburentz.	And if you wish, use some of the medicines that I have written about in the twelfth chapter on burning medicines.
Mays la cauterisacio am ferr segon aquesta manieyra: igneys per cauteri del qual aquesta es la forma:	But when you cauterize with iron according to this method, use fire for the cautery, and this is its form:
e es apelat claus clavilhs, quar le cap de lu es ayssi cum forma de clavel en le qual es alcuna curvitat, e·n le mieg loc de lu es eminensia petita.	and it is called a nail clamp, for its head is in the shape of a nail, with some curvature, and in the middle part of it there is a small protrusion.
E aprop pausa sobre loc de la dolor, e rete la tua ma — per que no sia adhurida la arceria la qual es dejos — e revol le ferr petit a petit am velocitat.	And then press on the location of the pain, and hold your hand—so that the artery below is not adhered—and turn the iron slightly little by little with speed.
E si la quantitat de lu que es adhurida per la specitut de la codena ayssi quo la maytat de lu, e elava la tua ma per so que la arteria no sia adhurida la qual es dejos, per so que no vengua flux de sanc.	And if the amount that is adhered due to the curvature is as much as half of it, raise your hand so that the artery below does not adhere, so that there is no bleeding.
E aprop enbibeys coto en aygua de sal e pausa aquel sobre le loc, e layssa aquel per tres dias; e aprop pausa coto mulhat am boder, e aprop cura am enguent entro que sia sanat.	And then soak cotton in salt water and place it on the location, and leave it for three days; and afterwards apply honeyed bandages, and subsequently treat with internal medicine to heal.
E si voys, cauterisa am la extremitat del cutellari segon cauteri, e guarda te de incisio de arteria en aquesta emigranea propriament no-antiqua.	And if you wish, cauterize at the end of the radius according to the cautery method, and be careful not to cut the artery in this ancient procedure.
Capitol quart.	Chapter four.
De cauterizacio d’emigranea antiqua.	On the cauterization of an ancient ulcer.
Quan tu curas emigranea am aquo que havem dit de la curacio precedent, e aquo que havem dit en las divisios de las malautias, e no aprofieyta la curacio, e vezes per la malautia que no abasta a lu aquo que havem dit del primier cauteri am medicina o del cauteri am foc, lahoras cove que tu igniscas le cauteri cutellar entro que sia albificat, pus que significas sobre le loc de la dolor am linha de longuesa de la qual sia la maytat del dit, o quays aquel; e depausa la tua ma per una veguada e strenh aquela entro incidiscas la arceria e pervengua entro al os.	When you treat an ulcer as we have described in the previous treatment and in the divisions of diseases, and if it does not improve, and sometimes due to the severity of the disease, neither the first cautery with medicine nor the cautery with fire is sufficient, then it is necessary for you to ignite the radial cautery until it becomes white-hot. Place it on the site of the pain in a line along its length, which is half the width of your finger or slightly more; and then hold your hand steady and press firmly so that it does not cut the artery but penetrates to the bone.
Empero necessari es a tu que guardes de la continuacio de la mandibula, la qual es mauguda deves la masticacio, e que le lacert no sia adhurit e le nervi le qual mau aquela, e que no s’endevengua espasme.	However, it is necessary for you to guard against the continuation of the jawbone, which is curved due to mastication, and that the lizard [muscle] does not adhere and the nerves which move it, and that it does not become spasmodic.
E si es sobre la custodia e cautela de flux de sanc de l’arteria que es abciza, quar en la abcizio de lu es temor, e majorment ad aquel le qual ignora aquo que fa e no es studios e esproat; e layssa la operacio en lu al comensament.	And if it is about the care and caution of the flow of blood from the artery that is cut, because in its cutting there is danger, especially for one who does not know what they are doing and is not skilled and experienced; and leave the operation to someone else at the beginning.
E yeu vindre am rememoracio del regiment de flux de sanc accident de la arceria segon la sieua manieyra, en le sieu loc de aquest libre.	And here I will come to the reminder of the management of blood flow from an artery according to the usual method, in its place in this book.
E si veses de aquesta malautia que no abaste aquest cauteri e veses le cors del malaute tollerable, cauteriza aquel en le mieg loc del cap ayssi cum havem recontat, e cura la plagua entro que sia sanada.	And if you see this illness does not respond to these cautery treatments and the patient's condition is tolerable, cauterize in the appropriate place of the head as we have recounted, and treat the wound until it is healed.
